NEuer	NEuer	av-x	Never	never	0
render	render	vvi	render	render	0
her	her	po31	her	her	0
worthy	worthy	j	worthy	worthy	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
imbra	imbra	fw-la	imbra	imbra	0
∣	∣	sy	∣	∣	0
ced	ced	fw-la	ced	ced	0
,	,	,	,	,	0
and	and	cc	and	and	0
kist	kist	vvd	kissed	kiss	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
the	the	dt	the	the	0
great	great	j	great	great	0
and	and	cc	and	and	0
master-spirits	master-spirits	n2	master-spirits	master-spirit	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
world	world	n1	world	world	0
.	.	.	.	.	1
As	As	p-acp	As	as	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
vile	vile	j	vile	vile	0
,	,	,	,	,	0
and	and	cc	and	and	0
slothfull	slothfull	j	slothful	slothful	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
neuer	neuer	av-x	never	never	0
affe	affe	n1	affe	ass	0
∣	∣	sy	∣	∣	0
cted	cted	j	cted	cted	0
an	an	dt	and	a	0
act	act	n1	act	act	0
,	,	,	,	,	0
worthy	worthy	j	worthy	worthy	0
of	of	pp-f	of	of	0
celebration	celebration	n1	celebration	celebration	0
,	,	,	,	,	0
or	or	cc	or	or	0
are	are	vbr	are	be	0
so	so	av	so	so	0
inward	inward	j	inward	inward	0
with	with	p-acp	with	with	0
their	their	po32	their	their	0
owne	owne	d	own	own	0
vicious	vicious	j	vicious	vicious	0
natures	natures	n2	nature's	nature	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
worthily	worthily	av-j	worthily	worthy	0
feare	feare	vvb	fear	fear	0
her	her	pno31	her	she	0
;	;	;	;	;	0
and	and	cc	and	and	0
thinke	thinke	vvb	think	think	0
it	it	pn31	it	it	0
a	a	dt	a	a	0
high	high	j	high	high	0
point	point	n1	point	point	0
of	of	pp-f	of	of	0
policie	policie	n1	policy	policy	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
keepe	keepe	vvi	keep	keep	0
her	her	pno31	her	she	0
in	in	p-acp	in	in	0
con	con	vvb	con	con	0
∣	∣	sy	∣	∣	0
tempt	tempt	vvb	tempt	tempt	0
with	with	p-acp	with	with	0
their	their	po32	their	their	0
declamatorie	declamatorie	n1	declamatory	declamatory	0
,	,	,	,	,	0
and	and	cc	and	and	0
windy	windy	j	windy	windy	0
inuectiues	inuectiues	n2	invectives	invective	0
:	:	:	:	:	0
shee	shee	pns31	she	she	0
shall	shall	vmb	shall	shall	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
iust	iust	j	just	just	0
rage	rage	n1	rage	rage	0
incite	incite	vvi	incite	incite	0
her	her	po31	her	her	0
seruants	seruants	n2	servants	servant	0
(	(	(	(	(	0
who	who	r-crq	who	who	0
are	are	vbr	are	be	0
genus	genus	fw-la	genus	genus	0
iritabile	iritabile	fw-la	iritabile	iritabile	0
)	)	)	)	)	0
to	to	pc-acp	to	to	0
spout	spout	vvi	spout	spout	0
inke	inke	n1	ink	ink	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
faces	faces	n2	faces	face	0
,	,	,	,	,	0
that	that	cst	that	that	0
shall	shall	vmb	shall	shall	0
eate	eate	vvi	eat	eat	0
,	,	,	,	,	0
farder	farder	av-jc	farther	far	0
then	then	cs	then	than	0
their	their	po32	their	their	0
marrow	marrow	n1	marrow	marrow	0
,	,	,	,	,	0
into	into	p-acp	into	into	0
their	their	po32	their	their	0
fames	fames	n2	fame's	fame	0
;	;	;	;	;	0
and	and	cc	and	and	0
not	not	xx	not	not	0
CINNAMVS	CINNAMVS	np1	CINNAMVS	CINNAMVS	0
the	the	dt	the	the	0
barber	barber	n1	barber	barber	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
his	his	po31	his	his	0
arte	arte	n1	art	art	0
,	,	,	,	,	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
out	out	av	out	out	0
the	the	dt	the	the	0
brands	brands	n2	brands	brand	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
they	they	pns32	they	they	0
shall	shall	vmb	shall	shall	0
liue	liue	vvi	live	live	0
,	,	,	,	,	0
and	and	cc	and	and	0
bee	bee	vbi	be	be	0
read	read	vvn	read	read	0
,	,	,	,	,	0
till	till	c-acp	till	till	0
the	the	dt	the	the	0
wretches	wretches	n2	wretches	wretch	0
dye	dye	vvb	die	die	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
things	things	n2	things	thing	0
worst	worst	js	worst	worst	0
de	de	zz	de	de	0
∣	∣	sy	∣	∣	0
seruing	seruing	vvg	serving	serve	0
of	of	pp-f	of	of	0
themselues	themselues	px32	themselves	themselves	0
in	in	p-acp	in	in	0
chiefe	chiefe	j-jn	chief	chief	0
,	,	,	,	,	0
and	and	cc	and	and	0
then	then	av	then	then	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
man	man	n1	man	man	0
∣	∣	sy	∣	∣	0
kind	kind	j	kind	kind	0
.	.	.	.	.	1
