1	1	crd	1	1	0
but	but	cc-acp	but	but	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
duely	duely	av-jn	duly	due	0
consider	consider	vvi	consider	consider	0
,	,	,	,	,	0
will	will	vmb	will	will	0
presently	presently	av-j	presently	present	0
perceiue	perceiue	vvi	perceive	perceive	0
,	,	,	,	,	0
that	that	cst	that	that	0
this	this	d	this	this	0
title	title	n1	title	title	0
,	,	,	,	,	0
so	so	av	so	so	0
long	long	av-j	long	long	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
in	in	p-acp	in	in	0
con	con	vvb	con	con	0
∣	∣	sy	∣	∣	0
trouersie	trouersie	n1	trouersie	trouersie	0
,	,	,	,	,	0
is	is	vbz	is	be	0
titulus	titulus	fw-la	titulus	titulus	0
sinere	sinere	fw-la	sinere	sinere	0
,	,	,	,	,	0
a	a	dt	a	a	0
meere	meere	j	mere	mere	0
title	title	n1	title	title	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
so	so	av	so	so	0
long	long	av-j	long	long	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
disputable	disputable	j	disputable	disputable	0
,	,	,	,	,	0
and	and	cc	and	and	0
debated	debated	vvn	debated	debate	0
on	on	p-acp	on	on	0
either	either	d	either	either	0
side	side	n1	side	side	0
,	,	,	,	,	0
can	can	vmb	can	can	0
neuer	neuer	av-x	never	never	0
be	be	vbi	be	be	0
put	put	vvn	put	put	0
in	in	p-acp	in	in	0
practise	practise	n1	practice	practice	0
by	by	p-acp	by	by	0
any	any	d	any	any	0
man	man	n1	man	man	0
;	;	;	;	;	0
what	what	r-crq	what	what	0
opinion	opinion	n1	opinion	opinion	0
so	so	av	so	so	0
euer	euer	av	ever	ever	0
he	he	pns31	he	he	0
follow	follow	vvb	follow	follow	0
in	in	p-acp	in	in	0
speculation	speculation	n1	speculation	speculation	0
,	,	,	,	,	0
without	without	p-acp	without	without	0
doing	doing	vdg	doing	do	0
the	the	dt	the	the	0
Prince	Prince	n1	Prince	prince	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
is	is	vbz	is	be	0
deposed	deposed	vvn	deposed	depose	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Pope	Pope	n1	Pope	pope	0
,	,	,	,	,	0
manifest	manifest	j	manifest	manifest	0
wrong	wrong	n-jn	wrong	wrong	0
,	,	,	,	,	0
and	and	cc	and	and	0
if	if	cs	if	if	0
he	he	pns31	he	he	0
be	be	vbb	be	be	0
a	a	dt	a	a	0
subiect	subiect	n-jn	subject	subject	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
committing	committing	vvg	committing	commit	0
that	that	d	that	that	0
detestable	detestable	j	detestable	detestable	0
crime	crime	n1	crime	crime	0
of	of	pp-f	of	of	0
treason	treason	n1	treason	treason	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
most	most	av-ds	most	most	0
high	high	j	high	high	0
degree	degree	n1	degree	degree	0
.	.	.	.	.	1
7	7	crd	7	7	0
For	For	c-acp	For	for	0
if	if	cs	if	if	0
any	any	d	any	any	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
inlawfull	inlawfull	j	inlawfull	inlawfull	0
pos	pos	vvb	pos	po	0
∣	∣	sy	∣	∣	0
session	session	n1	session	session	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
house	house	n1	house	house	0
,	,	,	,	,	0
iewell	iewell	n1	jewel	jewel	0
,	,	,	,	,	0
or	or	cc	or	or	0
any	any	d	any	any	0
other	other	j-jn	other	other	0
thing	thing	n1	thing	thing	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
∣	∣	sy	∣	∣	0
vnto	vnto	p-acp	unto	unto	0
an	an	dt	and	a	0
other	other	j-jn	other	other	0
man	man	n1	man	man	0
pretendeth	pretendeth	vvz	pretendeth	pretend	0
a	a	dt	a	a	0
title	title	n1	title	title	0
,	,	,	,	,	0
and	and	cc	and	and	0
claimeth	claimeth	vvz	claimeth	claim	0
a	a	dt	a	a	0
power	power	n1	power	power	0
to	to	pc-acp	to	to	0
dispose	dispose	vvi	dispose	dispose	0
thereof	thereof	av	thereof	thereof	0
,	,	,	,	,	0
and	and	cc	and	and	0
perchance	perchance	av	perchance	perchance	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
also	also	av	also	also	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
bable	bable	n1	babble	babble	0
,	,	,	,	,	0
that	that	cst	that	that	0
his	his	po31	his	his	0
title	title	n1	title	title	0
is	is	vbz	is	be	0
in	in	p-acp	in	in	0
very	very	j	very	very	0
deede	deede	n1	deed	deed	0
the	the	dt	the	the	0
better	better	jc	better	better	0
,	,	,	,	,	0
and	and	cc	and	and	0
his	his	po31	his	his	0
Lawiers	Lawiers	n2	Lawyers	lawyer	0
doe	doe	vdb	do	do	0
bring	bring	vvi	bring	bring	0
strong	strong	j	strong	strong	0
reasons	reasons	n2	reasons	reason	0
,	,	,	,	,	0
and	and	cc	and	and	0
euidences	euidences	n2	evidences	evidence	0
to	to	pc-acp	to	to	0
confirme	confirme	vvi	confirm	confirm	0
the	the	dt	the	the	0
same	same	d	same	same	0
,	,	,	,	,	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
you	you	pn22	you	you	0
thinke	thinke	vvi	think	think	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
a	a	dt	a	a	0
manifest	manifest	j	manifest	manifest	0
wrong	wrong	n-jn	wrong	wrong	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
in	in	p-acp	in	in	0
deed	deed	n1	deed	deed	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
,	,	,	,	,	0
and	and	cc	and	and	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
knowne	knowne	j-vvn	known	know	0
rules	rules	n2	rules	rule	0
of	of	pp-f	of	of	0
iustice	iustice	n1	justice	justice	0
grounded	grounded	vvn	grounded	ground	0
vpon	vpon	p-acp	upon	upon	0
the	the	dt	the	the	0
light	light	n1	light	light	0
of	of	pp-f	of	of	0
reason	reason	n1	reason	reason	0
,	,	,	,	,	0
that	that	cst	that	that	0
your	your	po22	your	your	0
Aduersarie	Aduersarie	n1	Adversary	adversary	0
,	,	,	,	,	0
or	or	cc	or	or	0
any	any	d	any	any	0
other	other	n-jn	other	other	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
behalfe	behalfe	n1	behalf	behalf	0
,	,	,	,	,	0
notwithstanding	notwithstanding	c-acp	notwithstanding	notwithstanding	0
the	the	dt	the	the	0
probabilitie	probabilitie	n1	probability	probability	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
ti	ti	zz	ti	ti	0
∣	∣	sy	∣	∣	0
tle	tle	n1	tle	tle	0
,	,	,	,	,	0
should	should	vmd	should	shall	0
put	put	vvi	put	put	0
you	you	pn22	you	you	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
possession	possession	n1	possession	possession	0
,	,	,	,	,	0
and	and	cc	and	and	0
take	take	vvb	take	take	0
it	it	pn31	it	it	0
away	away	av	away	away	0
from	from	p-acp	from	from	0
you	you	pn22	you	you	0
by	by	p-acp	by	by	0
violence	violence	n1	violence	violence	0
,	,	,	,	,	0
before	before	p-acp	before	before	0
the	the	dt	the	the	0
Iudge	Iudge	n1	Judge	judge	0
had	had	vhd	had	have	0
decided	decided	vvn	decided	decide	0
the	the	dt	the	the	0
controuersie	controuersie	n1	controversy	controversy	0
?	?	?	?	?	1
8	8	crd	8	8	0
And	And	cc	And	and	0
if	if	cs	if	if	0
any	any	d	any	any	0
one	one	pi	one	one	0
should	should	vmd	should	shall	0
Reply	Reply	vvi	Reply	reply	0
and	and	cc	and	and	0
say	say	vvi	say	say	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Pope	Pope	n1	Pope	pope	0
is	is	vbz	is	be	0
our	our	po12	our	our	0
Soueraignes	Soueraignes	n2-jn	Sovereigns	sovereign	0
Iudge	Iudge	n1	Judge	judge	0
;	;	;	;	;	0
to	to	p-acp	to	to	0
whom	whom	ro-crq	whom	who	0
also	also	av	also	also	0
all	all	d	all	all	0
Christian	Christian	np1	Christian	Christian	0
Princes	Princes	n2	Princes	prince	0
are	are	vbr	are	be	0
subiect	subiect	j-jn	subject	subject	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
hee	hee	pns31	he	he	0
hath	hath	vhz	hath	have	0
de	de	dt	the	the	0
∣	∣	sy	∣	∣	0
cided	cided	vvn	cided	cide	0
this	this	d	this	this	0
controuersie	controuersie	n1	controversy	controversy	0
betwixt	betwixt	p-acp	betwixt	betwixt	0
him	him	pno31	him	he	0
and	and	cc	and	and	0
our	our	po12	our	our	0
Prince	Prince	n1	Prince	prince	0
,	,	,	,	,	0
and	and	cc	and	and	0
defined	defined	vvn	defined	define	0
,	,	,	,	,	0
that	that	cst	that	that	0
this	this	d	this	this	0
his	his	po31	his	his	0
title	title	n1	title	title	0
to	to	pc-acp	to	to	0
depose	depose	vvi	depose	depose	0
our	our	po12	our	our	0
Prince	Prince	n1	Prince	prince	0
and	and	cc	and	and	0
all	all	d	all	all	0
other	other	j-jn	other	other	0
Christian	Christian	njp	Christian	christian	0
Princes	Princes	n2	Princes	prince	0
,	,	,	,	,	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
true	true	j	true	true	0
and	and	cc	and	and	0
not	not	xx	not	not	0
one	one	pi	one	one	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
pretended	pretended	j-vvn	pretended	pretend	0
,	,	,	,	,	0
a	a	dt	a	a	0
spirituall	spirituall	j	spiritual	spiritual	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
a	a	dt	a	a	0
temporall	temporall	j	temporal	temporal	0
title	title	n1	title	title	0
,	,	,	,	,	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
manifestly	manifestly	av-j	manifestly	manifest	0
deceiued	deceiued	vvn	deceived	deceive	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
neither	neither	d	neither	neither	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
Pope	Pope	n1	Pope	pope	0
the	the	dt	the	the	0
Iudge	Iudge	n1	Judge	judge	0
of	of	pp-f	of	of	0
temporall	temporall	j	temporal	temporal	0
Princes	Princes	n2	Princes	prince	0
in	in	p-acp	in	in	0
temporall	temporall	j	temporal	temporal	0
causes	causes	n2	causes	cause	0
,	,	,	,	,	0
wher	wher	c-crq	where	where	0
∣	∣	sy	∣	∣	0
in	in	p-acp	in	in	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
supreme	supreme	j	supreme	supreme	0
,	,	,	,	,	0
and	and	cc	and	and	0
subiect	subiect	j-jn	subject	subject	0
to	to	p-acp	to	to	0
none	none	pix	none	none	0
but	but	cc-acp	but	but	0
God	God	np1	God	God	0
;	;	;	;	;	0
neither	neither	av-dx	neither	neither	0
hath	hath	vhz	hath	have	0
the	the	dt	the	the	0
Pope	Pope	n1	Pope	pope	0
as	as	c-acp	as	as	0
yet	yet	av	yet	yet	0
decided	decided	vvn	decided	decide	0
this	this	d	this	this	0
controuer	controuer	n1	controuer	controuer	0
∣	∣	sy	∣	∣	0
sie	sie	uh	sie	fie	0
,	,	,	,	,	0
or	or	cc	or	or	0
defined	defined	vvn	defined	define	0
by	by	p-acp	by	by	0
any	any	d	any	any	0
Generall	Generall	n1	General	general	0
Councell	Councell	n1	Council	council	0
,	,	,	,	,	0
or	or	cc	or	or	0
any	any	d	any	any	0
other	other	j-jn	other	other	0
authenticall	authenticall	j	authentical	authentical	0
instrument	instrument	n1	instrument	instrument	0
(	(	(	(	(	0
for	for	c-acp	for	for	0
I	I	pns11	I	i	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
at	at	p-acp	at	at	0
this	this	d	this	this	0
time	time	n1	time	time	0
contend	contend	vvi	contend	contend	0
what	what	r-crq	what	what	0
authority	authority	n1	authority	authority	0
the	the	dt	the	the	0
Pope	Pope	n1	Pope	pope	0
hath	hath	vhz	hath	have	0
to	to	p-acp	to	to	0
define	define	vvi	define	define	0
mat	mat	n1	mat	mat	0
∣	∣	sy	∣	∣	0
ters	ters	n1	ters	ters	0
of	of	pp-f	of	of	0
faith	faith	n1	faith	faith	0
without	without	p-acp	without	without	0
a	a	dt	a	a	0
Generall	Generall	n1	General	general	0
Councell	Councell	n1	Council	council	0
)	)	)	)	)	0
that	that	cst	that	that	0
this	this	d	this	this	0
title	title	n1	title	title	0
,	,	,	,	,	0
and	and	cc	and	and	0
authoritie	authoritie	n1	authority	authority	0
which	which	r-crq	which	which	0
hee	hee	pns31	he	he	0
challengeth	challengeth	vvz	challengeth	challenge	0
to	to	pc-acp	to	to	0
depose	depose	vvi	depose	depose	0
Princes	Princes	n2	Princes	prince	0
,	,	,	,	,	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
true	true	j	true	true	0
spirituall	spirituall	j	spiritual	spiritual	0
title	title	n1	title	title	0
,	,	,	,	,	0
and	and	cc	and	and	0
an	an	dt	and	a	0
authoritie	authoritie	n1	authority	authority	0
granted	granted	vvd	granted	grant	0
him	him	pno31	him	he	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
institution	institution	n1	institution	institution	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
concer	concer	fw-fr	concer	concer	0
∣	∣	sy	∣	∣	0
ning	ning	n1	ning	ning	0
this	this	d	this	this	0
point	point	n1	point	point	0
Popes	Popes	n2	Popes	pope	0
,	,	,	,	,	0
and	and	cc	and	and	0
Emperours	Emperours	n2	Emperors	emperor	0
haue	haue	vhb	have	have	0
euer	euer	av	ever	ever	0
beene	beene	vbn	been	be	0
at	at	p-acp	at	at	0
great	great	j	great	great	0
variance	variance	n1	variance	variance	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
said	said	vvd	said	say	0
Fa	Fa	uh	Fa	fa	0
:	:	:	:	:	0
Azor	Azor	np1	Azor	Azor	0
,	,	,	,	,	0
Tom.	Tom.	np1	Tom.	Tom	1
2.	2.	crd	2.	2.	0
lib	lib	n1	lib	lib	0
.	.	.	.	.	1
11	11	crd	11	11	0
cap	cap	n1	cap	cap	0
q	q	vvd	q	quoth	0
.	.	.	.	.	1
5.8	5.8	crd	5.8	5.8	0
.	.	.	.	.	0
and	and	cc	and	and	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
in	in	p-acp	in	in	0
controuersie	controuersie	n1	controversy	controversy	0
among	among	p-acp	among	among	0
Catholike	Catholike	jp	Catholic	catholic	0
Doctors	Doctors	n2	Doctors	doctor	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
conuinced	conuinced	j-vvn	convinced	convince	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Treatise	Treatise	n1	Treatise	treatise	0
,	,	,	,	,	0
and	and	cc	and	and	0
as	as	c-acp	as	as	0
yet	yet	av	yet	yet	0
the	the	dt	the	the	0
controuersie	controuersie	n1	controversy	controversy	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
decided	decided	vvn	decided	decide	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Iudge	Iudge	n1	Judge	judge	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
Abbot	Abbot	n1	Abbot	abbot	0
TrithemiusSee	TrithemiusSee	np1	TrithemiusSee	TrithemiusSee	0
beneath	beneath	p-acp	beneath	beneath	0
part	part	n1	part	part	0
.	.	.	.	.	1
1.	1.	crd	1.	1.	0
cap	cap	n1	cap	cap	0
.	.	.	.	.	1
1.	1.	crd	1.	1.	0
doth	doth	vdz	does	do	0
well	well	av	well	well	0
affirme	affirme	vvi	affirm	affirm	0
.	.	.	.	.	1
9	9	crd	9	9	0
And	And	cc	And	and	0
if	if	cs	if	if	0
any	any	d	any	any	0
one	one	pi	one	one	0
should	should	vmd	should	shall	0
perchance	perchance	av	perchance	perchance	0
imagine	imagine	vvi	imagine	imagine	0
,	,	,	,	,	0
that	that	cst	that	that	0
his	his	po31	his	his	0
Holinesse	Holinesse	n1	Holiness	holiness	0
that	that	cst	that	that	0
now	now	av	now	now	0
is	is	vbz	is	be	0
,	,	,	,	,	0
hath	hath	vhz	hath	have	0
by	by	p-acp	by	by	0
his	his	po31	his	his	0
late	late	j	late	late	0
Breues	Breues	n2	Breues	breue	0
decided	decided	vvd	decided	decide	0
the	the	dt	the	the	0
controuersie	controuersie	n1	controversy	controversy	0
,	,	,	,	,	0
and	and	cc	and	and	0
defined	defined	vvn	defined	define	0
,	,	,	,	,	0
that	that	cst	that	that	0
hee	hee	pns31	he	he	0
hath	hath	vhz	hath	have	0
authoritie	authoritie	n1	authority	authority	0
to	to	pc-acp	to	to	0
depose	depose	vvi	depose	depose	0
Princes	Princes	n2	Princes	prince	0
,	,	,	,	,	0
hee	hee	pns31	he	he	0
is	is	vbz	is	be	0
also	also	av	also	also	0
most	most	av-ds	most	most	0
grosely	grosely	av-j	grossly	gross	0
mistaken	mistaken	vvn	mistaken	mistake	0
;	;	;	;	;	0
both	both	d	both	both	0
for	for	c-acp	for	for	0
that	that	cst	that	that	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
so	so	av	so	so	0
much	much	av-d	much	much	0
as	as	c-acp	as	as	0
one	one	crd	one	one	0
word	word	n1	word	word	0
mentioned	mentioned	vvn	mentioned	mention	0
in	in	p-acp	in	in	0
any	any	d	any	any	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Breues	Breues	n2	Breues	breue	0
concerning	concerning	vvg	concerning	concern	0
his	his	po31	his	his	0
authoritie	authoritie	n1	authority	authority	0
to	to	pc-acp	to	to	0
depose	depose	vvi	depose	depose	0
Princes	Princes	n2	Princes	prince	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
onely	onely	av-j	only	only	0
in	in	p-acp	in	in	0
generall	generall	j	general	general	0
words	words	n2	words	word	0
he	he	pns31	he	he	0
declareth	declareth	vvz	declareth	declare	0
,	,	,	,	,	0
that	that	cst	that	that	0
Catholikes	Catholikes	njp2	Catholics	catholic	0
ought	ought	vmd	ought	ought	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
the	the	dt	the	the	0
oath	oath	n1	oath	oath	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
containeth	containeth	vvz	containeth	contain	0
many	many	d	many	many	0
things	things	n2	things	thing	0
flat	flat	j	flat	flat	0
contrarie	contrarie	j-jn	contrary	contrary	0
to	to	p-acp	to	to	0
faith	faith	n1	faith	faith	0
and	and	cc	and	and	0
saluation	saluation	n1	salvation	salvation	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
what	what	q-crq	what	what	0
those	those	d	those	those	0
many	many	d	many	many	0
things	things	n2	things	thing	0
be	be	vbb	be	be	0
he	he	pns31	he	he	0
doth	doth	vdz	does	do	0
not	not	xx	not	not	0
expresse	expresse	vvi	express	express	0
(	(	(	(	(	0
and	and	cc	and	and	0
perchance	perchance	av	perchance	perchance	0
he	he	pns31	he	he	0
might	might	vmd	might	may	0
imagine	imagine	vvi	imagine	imagine	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
first	first	ord	first	first	0
sight	sight	n1	sighed	sight	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
Card.	Card.	np1	Card.	Card.	1
Bellar	Bellar	np1	Bellar	Bellar	0
∣	∣	sy	∣	∣	0
mine	mine	png11	mine	i	0
did	did	vdd	did	do	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Popes	Popes	ng1	Popes	pope	0
power	power	n1	power	power	0
to	to	pc-acp	to	to	0
excommunicate	excommunicate	vvi	excommunicate	excommunicate	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
binde	binde	vvi	bind	bind	0
and	and	cc	and	and	0
loose	loose	vvi	lose	loose	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
dispence	dispence	vvi	dispense	dispense	0
in	in	p-acp	in	in	0
oathes	oathes	n2	oaths	oath	0
is	is	vbz	is	be	0
denyed	denyed	vvn	denied	deny	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
oath	oath	n1	oath	oath	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
framed	framed	vvn	framed	frame	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
a	a	dt	a	a	0
distinction	distinction	n1	distinction	distinction	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
twixt	twixt	p-acp	betwixt	betwixt	0
Protestants	Protestants	n2	Protestants	protestant	0
and	and	cc	and	and	0
Catholikes	Catholikes	njp2	Catholics	catholic	0
touching	touching	vvg	touching	touch	0
points	points	n2	points	point	0
of	of	pp-f	of	of	0
Religion	Religion	n1	Religion	religion	0
,	,	,	,	,	0
al	al	d	all	all	0
which	which	r-crq	which	which	0
how	how	c-crq	how	how	0
vntrue	vntrue	j	untrue	untrue	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
cleerely	cleerely	av-j	clearly	clear	0
shewed	shewed	vvn	showed	show	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
Theologicall	Theologicall	j	Theological	theological	0
Disputation	Disputation	n1	Disputation	disputation	0
)	)	)	)	)	0
but	but	cc-acp	but	but	0
espe	espe	fw-fr	espe	espe	0
∣	∣	sy	∣	∣	0
cially	cially	av-j	cially	cial	0
for	for	c-acp	for	for	0
this	this	d	this	this	0
reason	reason	n1	reason	reason	0
hee	hee	pns31	he	he	0
is	is	vbz	is	be	0
fowly	fowly	av-j	foully	foul	0
mistaken	mistaken	vvn	mistaken	mistake	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Breues	Breues	n2	Breues	breue	0
any	any	d	any	any	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
words	words	n2	words	word	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
,	,	,	,	,	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
doctrine	doctrine	n1	doctrine	doctrine	0
of	of	pp-f	of	of	0
Card.	Card.	np1	Card.	Card.	1
Bellar	Bellar	np1	Bellar	Bellar	0
∣	∣	sy	∣	∣	0
mine	mine	n1	mine	mine	0
,	,	,	,	,	0
and	and	cc	and	and	0
other	other	n-jn	other	other	0
Diuines	Diuines	n2-jn	Divines	divine	0
related	related	vvn	related	relate	0
by	by	p-acp	by	by	0
me	me	pno11	me	i	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
afore	afore	a-acp	afore	afore	0
∣	∣	sy	∣	∣	0
said	said	zz	said	said	0
DisputationCap	DisputationCap	n1	DisputationCap	disputationcap	0
.	.	.	.	.	1
10.	10.	crd	10.	10.	0
sec.	sec.	n1	sec.	sec.	0
2.	2.	crd	2.	2.	0
nu	nu	fw-la	nu	nu	0
.	.	.	.	.	1
32.	32.	crd	32.	32.	0
&	&	cc	&	and	0
seq	seq	n1	seq	seq	0
.	.	.	.	.	0
are	are	vbr	are	be	0
required	required	vvn	required	require	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
an	an	dt	and	a	0
infalli	infalli	n2	infalli	infalli	0
∣	∣	sy	∣	∣	0
ble	ble	zz	ble	ble	0
definition	definition	n1	definition	definition	0
,	,	,	,	,	0
and	and	cc	and	and	0
finall	finall	j	final	final	0
decision	decision	n1	decision	decision	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
point	point	n1	point	point	0
of	of	pp-f	of	of	0
faith	faith	n1	faith	faith	0
.	.	.	.	.	1
Neither	Neither	av-d	Neither	neither	0
is	is	vbz	is	be	0
euery	euery	d	every	every	0
Breue	Breue	j	Breve	breve	0
,	,	,	,	,	0
or	or	cc	or	or	0
Apostolicall	Apostolicall	j	Apostolical	apostolical	0
letter	letter	n1	letter	letter	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Pope	Pope	n1	Pope	pope	0
,	,	,	,	,	0
although	although	cs	although	although	0
it	it	pn31	it	it	0
be	be	vbb	be	be	0
registred	registred	vvn	registered	register	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
body	body	n1	body	body	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Canon	Canon	n1	Canon	canon	0
Law	Law	n1	Law	law	0
among	among	p-acp	among	among	0
the	the	dt	the	the	0
Popes	Popes	ng1	Popes	pope	0
Decretall	Decretall	j-jn	Decretal	decretal	0
letters	letters	n2	letters	letter	0
,	,	,	,	,	0
a	a	dt	a	a	0
sufficient	sufficient	j	sufficient	sufficient	0
instrument	instrument	n1	instrument	instrument	0
to	to	pc-acp	to	to	0
define	define	vvi	define	define	0
matters	matters	n2	matters	matter	0
of	of	pp-f	of	of	0
faith	faith	n1	faith	faith	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
them	them	pno32	them	they	0
is	is	vbz	is	be	0
commonly	commonly	av-j	commonly	common	0
contained	contained	vvn	contained	contain	0
onely	onely	av-j	only	only	0
the	the	dt	the	the	0
Popes	Popes	ng1	Popes	pope	0
opinion	opinion	n1	opinion	opinion	0
concerning	concerning	vvg	concerning	concern	0
some	some	d	some	some	0
doubtfull	doubtfull	j	doubtful	doubtful	0
case	case	n1	case	case	0
,	,	,	,	,	0
or	or	cc	or	or	0
question	question	n1	question	question	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
a	a	dt	a	a	0
finall	finall	j	final	final	0
decision	decision	n1	decision	decision	0
or	or	cc	or	or	0
definition	definition	n1	definition	definition	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
all	all	d	all	all	0
Ca	Ca	zz	Ca	ca	0
∣	∣	sy	∣	∣	0
tholikes	tholikes	vvz	tholikes	tholike	0
are	are	vbr	are	be	0
bound	bound	vvn	bound	bind	0
to	to	pc-acp	to	to	0
follow	follow	vvi	follow	follow	0
.	.	.	.	.	1
Otherwise	Otherwise	av	Otherwise	otherwise	0
it	it	pn31	it	it	0
must	must	vmb	must	must	0
needes	needes	av	needs	needs	0
be	be	vbi	be	be	0
granted	granted	vvn	granted	grant	0
,	,	,	,	,	0
that	that	cst	that	that	0
Popes	Popes	n2	Popes	pope	0
haue	haue	vhb	have	have	0
defined	defined	vvn	defined	define	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
Breues	Breues	n2	Breues	breue	0
false	false	j	false	false	0
doctrine	doctrine	n1	doctrine	doctrine	0
,	,	,	,	,	0
and	and	cc	and	and	0
also	also	av	also	also	0
heresie	heresie	n1	heresy	heresy	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
may	may	vmb	may	may	0
bee	bee	vbi	be	be	0
seene	seene	vvn	seen	see	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Decretall	Decretall	j-jn	Decretal	decretal	0
letters	letters	n2	letters	letter	0
,	,	,	,	,	0
and	and	cc	and	and	0
Breues	Breues	n2	Breues	breue	0
of	of	pp-f	of	of	0
Pope	Pope	n1	Pope	pope	0
