THese	THese	d	THese	these	0
his	his	po31	his	his	0
Goodness	Goodness	n1	Goodness	goodness	0
,	,	,	,	,	0
and	and	cc	and	and	0
for	for	p-acp	for	for	0
his	his	po31	his	his	0
Wonderfull	Wonderfull	j	Wonderful	wonderful	0
Works	Works	vvz	Works	work	0
;	;	;	;	;	0
and	and	cc	and	and	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
as	as	p-acp	as	as	0
these	these	d	these	these	0
who	who	r-crq	who	who	0
Sung	Sung	vvn	Sung	sing	0
his	his	po31	his	his	0
Praise	Praise	n1	Praise	praise	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
soon	soon	av	soon	soon	0
forgot	forgot	vvd	forgotten	forget	0
his	his	png31	his	he	0
Works	Works	vvz	Works	work	0
:	:	:	:	:	0
For	For	c-acp	For	for	0
Preventing	Preventing	vvg	Preventing	prevent	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
For	For	c-acp	For	for	0
∣	∣	sy	∣	∣	0
geting	geting	n-vvg	getting	get	0
,	,	,	,	,	0
Chrysost.	Chrysost.	np1	Chrysost.	Chrysost.	0
on	on	p-acp	on	on	0
Math	Math	np1	Math	Math	0
▪	▪	▪	▪	▪	0
Homil.	Homil.	np1	Homil.	Homil.	1
25.	25.	crd	25.	25.	1
Saith	Saith	vvz	Says	say	0
,	,	,	,	,	0
that	that	cst	that	that	0
great	great	j	great	great	0
Mercies	Mercies	n2	Mercies	mercy	0
and	and	cc	and	and	0
Deliverances	Deliverances	n2	Deliverances	deliverance	0
should	should	vmd	should	shall	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
be	be	vbi	be	be	0
Carefully	Carefully	av-j	Carefully	careful	0
committed	committed	vvn	committed	commit	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Memory	Memory	n1	Memory	memory	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
actual	actual	j	actual	actual	0
Praises	Praises	n2	Praises	praise	0
Rendered	Rendered	vvn	Rendered	render	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
for	for	p-acp	for	for	0
them	them	pno32	them	they	0
every	every	d	every	every	0
day	day	n1	day	day	0
;	;	;	;	;	0
and	and	cc	and	and	0
the	the	dt	the	the	0
same	same	d	same	same	0
Author	Author	n1	Author	author	0
on	on	p-acp	on	on	0
Tit.	Tit.	np1	Tit.	Tit.	0
Hom.	Hom.	np1	Hom.	Hom.	1
1.	1.	crd	1.	1.	1
If	If	cs	If	if	0
Saith	Saith	vvz	Says	say	0
he	he	pns31	he	he	0
,	,	,	,	,	0
we	we	pns12	we	we	0
receive	receive	vvb	receive	receive	0
a	a	dt	a	a	0
Benefit	Benefit	n1	Benefit	benefit	0
from	from	p-acp	from	from	0
a	a	dt	a	a	0
Friend	Friend	n1	Friend	friend	0
,	,	,	,	,	0
or	or	cc	or	or	0
if	if	cs	if	if	0
we	we	pns12	we	we	0
but	but	p-acp	but	but	0
know	know	vvb	know	know	0
he	he	pns31	he	he	0
hath	hath	vhz	hath	have	0
spoken	spoken	vvn	spoken	speak	0
a	a	dt	a	a	0
Seasonable	Seasonable	j	Seasonable	seasonable	0
Word	Word	n1	Word	word	0
for	for	p-acp	for	for	0
us	us	pno12	us	we	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
what	what	r-crq	what	what	0
Warmth	Warmth	n1	Warmth	warmth	0
of	of	pp-f	of	of	0
Love	Love	n1	Love	love	0
do	do	vdb	do	do	0
we	we	pns12	we	we	0
Remember	Remember	vvb	Remember	remember	0
him	him	pno31	him	he	0
.	.	.	.	.	1
How	How	c-crq	How	how	0
much	much	d	much	much	0
greater	greater	jc	greater	great	0
love	love	n1	love	love	0
should	should	vmd	should	shall	0
we	we	pns12	we	we	0
have	have	vhb	have	have	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
hath	hath	vhz	hath	have	0
delivered	delivered	vvn	delivered	deliver	0
us	us	pno12	us	we	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
greatest	greatest	js	greatest	great	0
dangers	dangers	n2	dangers	danger	0
.	.	.	.	.	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
great	great	j	great	great	0
Mercy	Mercy	n1	Mercy	mercy	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
helped	helped	vvn	helped	help	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
to	to	pc-acp	to	to	0
understand	understand	vvi	understand	understand	0
the	the	dt	the	the	0
Depth	Depth	n1	Depth	depth	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Mercies	Mercies	n2	Mercies	mercy	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
some	some	d	some	some	0
are	are	vbr	are	be	0
Preserved	Preserved	vvn	Preserved	preserve	0
who	who	r-crq	who	who	0
were	were	vbdr	were	be	0
not	not	xx	not	not	0
ready	ready	j	ready	ready	0
to	to	pc-acp	to	to	0
Die	Die	vvi	Die	die	0
,	,	,	,	,	0
&	&	cc	&	and	0
if	if	cs	if	if	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Furnace	Furnace	n1	Furnace	furnace	0
we	we	pns12	we	we	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
in	in	p-acp	in	in	0
,	,	,	,	,	0
our	our	po12	our	our	0
Dross	Dross	n1	Dross	dross	0
be	be	vbb	be	be	0
not	not	xx	not	not	0
Purged	Purged	vvn	Purged	purge	0
away	away	av	away	away	0
,	,	,	,	,	0
and	and	cc	and	and	0
we	we	pns12	we	we	0
become	become	vvb	become	become	0
not	not	xx	not	not	0
a	a	dt	a	a	0
Refined	Refined	j-vvn	Refined	refine	0
People	People	n1	People	people	0
meet	meet	vvi	meet	meet	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Master's	Master's	ng1	Master's	master	0
Use	Use	n1	Use	use	0
,	,	,	,	,	0
we	we	pns12	we	we	0
have	have	vhb	have	have	0
reason	reason	n1	reason	reason	0
yet	yet	av	yet	yet	0
to	to	pc-acp	to	to	0
fear	fear	vvi	fear	fear	0
a	a	dt	a	a	0
Furnace	Furnace	n1	Furnace	furnace	0
more	more	av-dc	more	more	0
hot	hot	j	hight	hot	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
God	God	np1	God	God	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
Justice	Justice	n1	Justice	justice	0
may	may	vmb	may	may	0
Melt	Melt	vvi	Melt	melt	0
and	and	cc	and	and	0
leave	leave	vvb	leave	leave	0
us	us	pno12	us	we	0
.	.	.	.	.	1
Let	Let	vvb	Let	let	0
us	us	pno12	us	we	0
therefore	therefore	av	therefore	therefore	0
fear	fear	vvi	fear	fear	0
him	him	pno31	him	he	0
and	and	cc	and	and	0
his	his	po31	his	his	0
Goodness	Goodness	n1	Goodness	goodness	0
,	,	,	,	,	0
let	let	vvb	let	let	0
us	us	pno12	us	we	0
Live	Live	vvi	Live	live	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
made	made	vvd	made	make	0
us	us	pno12	us	we	0
Live	Live	vvi	Live	live	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Jaws	Jaws	n2	Jaws	jaw	0
of	of	pp-f	of	of	0
Death	Death	n1	Death	death	0
;	;	;	;	;	0
let	let	vvb	let	let	0
us	us	pno12	us	we	0
take	take	vvi	take	take	0
Pleasure	Pleasure	n1	Pleasure	pleasure	0
to	to	pc-acp	to	to	0
speak	speak	vvi	speak	speak	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Mighty	Mighty	j	Mighty	mighty	0
Acts	Acts	n2	Acts	act	0
,	,	,	,	,	0
and	and	cc	and	and	0
testifie	testifie	vvi	testify	testify	0
our	our	po12	our	our	0
Gratitude	Gratitude	n1	Gratitude	gratitude	0
by	by	p-acp	by	by	0
an	an	dt	and	a	0
Holy	Holy	j	Holy	holy	0
,	,	,	,	,	0
Just	Just	j	Just	just	0
and	and	cc	and	and	0
Exemplary	Exemplary	j	Exemplary	exemplary	0
Con	Con	vvb	Con	con	0
∣	∣	sy	∣	∣	0
versation	versation	n1	versation	versation	0
,	,	,	,	,	0
provocking	provocking	vvg	provoking	provoke	0
one	one	pi	one	one	0
another	another	j-jn	another	another	0
unto	unto	p-acp	unto	unto	0
Love	Love	n1	Love	love	0
and	and	cc	and	and	0
good	good	j	good	good	0
Works	Works	vvz	Works	work	0
,	,	,	,	,	0
walking	walking	vvg	walking	walk	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
same	same	d	same	same	0
Rule	Rule	n1	Rule	rule	0
,	,	,	,	,	0
minding	minding	vvg	minding	mind	0
the	the	dt	the	the	0
same	same	d	same	same	0
Thing	Thing	n1	Thing	thing	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
men	men	n2	men	man	0
of	of	pp-f	of	of	0
one	one	crd	one	one	0
heart	heart	n1	heart	heart	0
and	and	cc	and	and	0
one	one	crd	one	one	0
way	way	n1	way	way	0
.	.	.	.	.	1
Our	Our	po12	Our	our	0
Gracious	Gracious	j	Gracious	gracious	0
God	God	np1	God	God	0
hath	hath	vhz	hath	have	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
Delivered	Delivered	vvn	Delivered	deliver	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
put	put	vvn	put	put	0
severals	severals	n2-j	severals	several	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
Places	Places	n2	Places	place	0
of	of	pp-f	of	of	0
greatest	greatest	js	greatest	great	0
Trust	Trust	n1	Trust	trust	0
,	,	,	,	,	0
and	and	cc	and	and	0
Honour	Honour	n1	Honour	honour	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
City	City	n1	City	city	0
;	;	;	;	;	0
and	and	cc	and	and	0
as	as	c-acp	as	as	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Grace	Grace	n1	Grace	grace	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
ye	ye	pn22	you	you	0
have	have	vhb	have	have	0
happily	happily	av-j	happily	happy	0
begun	begun	vvn	begun	begin	0
,	,	,	,	,	0
so	so	av	so	so	0
go	go	vvb	go	go	0
on	on	a-acp	on	on	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
strength	strength	n1	strength	strength	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
God	God	np1	God	God	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
Authority	Authority	n1	Authority	authority	0
and	and	cc	and	and	0
Example	Example	n1	Example	example	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
promove	promove	vvi	promove	promove	0
the	the	dt	the	the	0
Power	Power	n1	Power	power	0
of	of	pp-f	of	of	0
Godliness	Godliness	n1	Godliness	godliness	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
publick	publick	j	public	public	0
Good	Good	j	Good	good	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
City	City	n1	City	city	0
,	,	,	,	,	0
Ministring	Ministring	j-vvg	Ministering	minister	0
Justice	Justice	n1	Justice	justice	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
Perswasions	Perswasions	n2	Persuasions	persuasion	0
Impartially	Impartially	av-j	Impartially	impartial	0
(	(	(	(	(	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
know	know	vvb	know	know	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
your	your	po22	your	your	0
Principle	Principle	n1	Principle	principle	0
)	)	)	)	)	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
maintain	maintain	vvi	maintain	maintain	0
by	by	p-acp	by	by	0
all	all	d	all	all	0
Lau	Lau	np1	Lau	Lau	0
∣	∣	sy	∣	∣	0
dable	dable	vvi	dabble	dabble	0
Means	Means	n2	Means	mean	0
,	,	,	,	,	0
Peace	Peace	n1	Peace	peace	0
,	,	,	,	,	0
Love	Love	n1	Love	love	0
and	and	cc	and	and	0
Concord	Concord	n1	Concord	concord	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Place	Place	n1	Place	place	0
;	;	;	;	;	0
that	that	cst	that	that	0
so	so	av	so	so	0
all	all	d	all	all	0
the	the	dt	the	the	0
Inhabitants	Inhabitants	n2	Inhabitants	inhabitant	0
may	may	vmb	may	may	0
find	find	vvi	find	find	0
you	you	pn22	you	you	0
a	a	dt	a	a	0
Blessing	Blessing	n1	Blessing	blessing	0
from	from	p-acp	from	from	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
City	City	n1	City	city	0
now	now	av	now	now	0
raised	raised	vvn	raised	raise	0
from	from	p-acp	from	from	0
it's	it's	pn31|vbz	it's	it|be	0
Ruines	Ruines	n2	Ruins	ruin	0
and	and	cc	and	and	0
Desolations	Desolations	n2	Desolations	desolation	0
,	,	,	,	,	0
may	may	vmb	may	may	0
Flourish	Flourish	n1	Flourish	flourish	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
Godliness	Godliness	n1	Godliness	godliness	0
,	,	,	,	,	0
Righteousness	Righteousness	n1	Righteousness	righteousness	0
and	and	cc	and	and	0
Felicity	Felicity	n1	Felicity	felicity	0
;	;	;	;	;	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
Prayer	Prayer	n1	Prayer	prayer	0
of	of	pp-f	of	of	0
Much	Much	d	Much	much	0
Honoured	Honoured	j-vvn	Honoured	honour	0
,	,	,	,	,	0
London	London	np1	London	London	0
.	.	.	.	.	0
derry	derry	uh	derry	derry	0
.	.	.	.	.	1
April	April	np1	April	April	0
18	18	crd	18	18	0
1694.	1694.	crd	1694.	1694.	1
