Dear	Dear	j-jn	Dear	dear	0
from	from	p-acp	from	from	0
them	them	pno32	them	they	0
,	,	,	,	,	0
lit	lit	vvd	lit	light	0
wil	wil	n1	will	will	0
also	also	av	also	also	0
concern	concern	vvi	concern	concern	0
younger	younger	jc	younger	young	0
brethen	brethen	n2	brethren	brother	0
to	to	pc-acp	to	to	0
ruminate	ruminate	vvi	ruminate	ruminate	0
hereof	hereof	av	hereof	hereof	0
;	;	;	;	;	0
for	for	c-acp	for	for	0
whereas	whereas	cs	whereas	whereas	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
Custome	Custome	n1	Custom	custom	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Nation	Nation	n1	Nation	nation	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
the	the	dt	the	the	0
elder	elder	jc-jn	elder	elder	0
son	son	n1	son	son	0
a	a	dt	a	a	0
Gentleman	Gentleman	n1	Gentleman	gentleman	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	0
and	and	cc	and	and	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
half	half	j-jn	half	half	0
beggers	beggers	n2	beggars	beggar	0
,	,	,	,	,	0
this	this	d	this	this	0
Just	Just	j	Just	just	0
and	and	cc	and	and	0
Righteous	Righteous	j	Righteous	righteous	0
Law	Law	n1	Law	law	0
doth	doth	vdz	does	do	0
alot	alot	vvi	allot	allot	0
the	the	dt	the	the	0
eldest	eldest	js	eldest	old	0
son	son	n1	son	son	0
a	a	dt	a	a	0
double	double	j-jn	double	double	0
portion	portion	n1	portion	portion	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
all	all	d	all	all	0
equal	equal	j-jn	equal	equal	0
portions	portions	n2	portions	portion	0
,	,	,	,	,	0
Deut.	Deut.	np1	Deut.	Deut.	1
21.	21.	crd	21.	21.	0
17.	17.	crd	17.	17.	0
6.	6.	crd	6.	6.	1
By	By	p-acp	By	by	0
advancing	advancing	vvg	advancing	advance	0
this	this	d	this	this	0
law	law	n1	law	law	0
,	,	,	,	,	0
we	we	pns12	we	we	0
do	do	vdb	do	do	0
thereby	thereby	av	thereby	thereby	0
own	own	d	own	own	0
Jehovah	Jehovah	np1	Jehovah	Jehovah	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
our	our	po12	our	our	0
God	God	n1	God	god	0
and	and	cc	and	and	0
Legislator	Legislator	n1	Legislator	legislator	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
now	now	av	now	now	0
we	we	pns12	we	we	0
cannot	cannot	vmbx	cannot	can	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
are	are	vbr	are	be	0
such	such	d	such	such	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
Civil	Civil	j	Civil	civil	0
sence	sence	n1	sense	sense	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
(	(	(	(	(	0
the	the	dt	the	the	0
Apostle	Apostle	n1	Apostle	apostle	0
saith	saith	vvz	says	say	0
,	,	,	,	,	0
)	)	)	)	)	0
are	are	vbr	are	be	0
without	without	p-acp	without	without	0
God	God	np1	God	God	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
world	world	n1	world	world	0
.	.	.	.	.	1
7.	7.	crd	7.	7.	1
By	By	p-acp	By	by	0
promoting	promoting	j-vvg	promoting	promote	0
the	the	dt	the	the	0
law	law	n1	law	law	0
,	,	,	,	,	0
all	all	d	all	all	0
the	the	dt	the	the	0
vst	vst	crd	vst	vst	0
civil	civil	j	civil	civil	0
breaches	breaches	n2	breaches	breach	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Nation	Nation	n1	Nation	nation	0
would	would	vmd	would	will	0
be	be	vbi	be	be	0
made	made	vvn	made	make	0
up	up	a-acp	up	up	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
by	by	p-acp	by	by	0
covenanting	covenanting	vvg	covenanting	covenant	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
conformable	conformable	j	conformable	conformable	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
Government	Government	n1	Government	government	0
,	,	,	,	,	0
we	we	pns12	we	we	0
shall	shall	vmb	shall	shall	0
theeby	theeby	av	theeby	theeby	0
be	be	vbi	be	be	0
all	all	d	all	all	0
made	made	vvn	made	make	0
Brethren	Brethren	n2	Brothers	brethren	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
should	should	vmd	should	shall	0
forget	forget	vvi	forget	forget	0
all	all	d	all	all	0
former	former	j	former	former	0
injuries	injuries	n2	injuries	injury	0
▪	▪	▪	▪	▪	0
and	and	cc	and	and	0
also	also	av	also	also	0
it	it	pn31	it	it	0
would	would	vmd	would	will	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
fair	fair	j	fair	fair	0
way	way	n1	way	way	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
us	us	pno12	us	we	0
one	one	crd	one	one	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
spiritual	spiritual	j	spiritual	spiritual	0
Relation	Relation	n1	Relation	relation	0
)	)	)	)	)	0
which	which	r-crq	which	which	0
otherwise	otherwise	av	otherwise	otherwise	0
will	will	vmb	will	will	0
never	never	av-x	never	never	0
be	be	vbi	be	be	0
done	done	vdn	done	do	0
.	.	.	.	.	1
8.	8.	crd	8.	8.	1
By	By	p-acp	By	by	0
exalting	exalting	vvg	exalting	exalt	0
this	this	d	this	this	0
law	law	n1	law	law	0
,	,	,	,	,	0
we	we	pns12	we	we	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
freed	freed	vvn	freed	free	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Curse	Curse	n1	Curse	curse	0
which	which	r-crq	which	which	0
we	we	pns12	we	we	0
now	now	av	now	now	0
lye	lye	vvi	lie	lie	0
under	under	p-acp	under	under	0
,	,	,	,	,	0
For	For	c-acp	For	for	0
cursed	cursed	vvd	cursed	curse	0
is	is	vbz	is	be	0
every	every	d	every	every	0
one	one	pi	one	one	0
that	that	cst	that	that	0
continueth	continueth	vvz	continueth	continue	0
not	not	xx	not	not	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
words	words	n2	words	word	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Law	Law	n1	Law	law	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
them	them	pno32	them	they	0
,	,	,	,	,	0
Deut.	Deut.	np1	Deut.	Deut.	1
37.	37.	crd	37.	37.	0
26.	26.	crd	26.	26.	0
and	and	cc	and	and	0
John	John	np1	John	John	0
7.	7.	crd	7.	7.	0
49.	49.	crd	49.	49.	1
This	This	d	This	this	0
people	people	n1	people	people	0
that	that	cst	that	that	0
know	know	vvb	know	know	0
not	not	xx	not	not	0
the	the	dt	the	the	0
Law	Law	n1	Law	law	0
are	are	vbr	are	be	0
ac	ac	fw-la	ac	ac	0
∣	∣	sy	∣	∣	0
cursed	cursed	vvn	cursed	curse	0
.	.	.	.	.	1
9.	9.	crd	9.	9	1
By	By	p-acp	By	by	0
magnifying	magnifying	vvg	magnifying	magnify	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Law	Law	n1	Law	law	0
,	,	,	,	,	0
we	we	pns12	we	we	0
shall	shall	vmb	shall	shall	0
have	have	vhi	have	have	0
Justice	Justice	n1	Justice	justice	0
done	done	vdi	done	do	0
speedily	speedily	av-j	speedily	speedy	0
,	,	,	,	,	0
and	and	cc	and	and	0
upon	upon	p-acp	upon	upon	0
all	all	d	all	all	0
occasions	occasions	n2	occasions	occasion	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
upon	upon	p-acp	upon	upon	0
small	small	j	small	small	0
as	as	c-acp	as	as	0
great	great	j	great	great	0
matters	matters	n2	matters	matter	0
,	,	,	,	,	0
Judges	Judges	n2	Judges	judge	0
being	being	vbg	being	be	0
ap	ap	fw-mi	ap	ap	0
∣	∣	sy	∣	∣	0
pointed	pointed	vvd	pointed	point	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
the	the	dt	the	the	0
gates	gates	n2	gates	gate	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Cities	Cities	n2	Cities	city	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Nation	Nation	n1	Nation	nation	0
.	.	.	.	.	1
Deut.	Deut.	np1	Deut.	Deut.	0
16.	16.	crd	16.	16.	0
18.	18.	crd	18.	18.	0
to	to	p-acp	to	to	0
do	do	n1	doe	do	0
Ju	Ju	np1	Ju	Ju	0
∣	∣	sy	∣	∣	0
stice	stice	n1	stice	stice	0
and	and	cc	and	and	0
Judgement	Judgement	n1	Judgement	judgement	0
without	without	p-acp	without	without	0
wresting	wresting	vvg	wresting	wrest	0
,	,	,	,	,	0
Exod.	Exod.	np1	Exod.	Exod.	1
23.	23.	crd	23.	23.	0
6.	6.	crd	6.	6.	1
Deut.	Deut.	np1	Deut.	Deut.	0
24.	24.	crd	24.	24.	0
.	.	.	.	.	1
17.	17.	crd	17.	17.	0
without	without	p-acp	without	without	0
unrighteousnesse	unrighteousnesse	n1	unrighteousness	unrighteousness	0
Levit.	Levit.	np1	Levit.	Levit.	0
19.	19.	crd	19.	19	0
15.	15.	crd	15.	15.	1
Without	Without	p-acp	Without	without	0
respect	respect	n1	respect	respect	0
of	of	pp-f	of	of	0
persons	persons	n2	persons	person	0
,	,	,	,	,	0
Deut.	Deut.	np1	Deut.	Deut.	1
1.	1.	crd	1.	1.	0
17.	17.	crd	17.	17.	0
10.	10.	crd	10.	10.	1
By	By	p-acp	By	by	0
submitting	submitting	vvg	submitting	submit	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
Law	Law	n1	Law	law	0
men	men	n2	men	man	0
shall	shall	vmb	shall	shall	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
condemned	condemned	vvn	condemned	condemn	0
to	to	p-acp	to	to	0
Prison	Prison	n1	Prison	prison	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	0
before	before	c-acp	before	before	0
they	they	pns32	they	they	0
be	be	vbb	be	be	0
heard	heard	vvn	herd	hear	0
,	,	,	,	,	0
Deut.	Deut.	np1	Deut.	Deut.	1
9.	9.	crd	9.	9	0
15.	15.	crd	15.	15.	1
John	John	np1	John	John	0
7.	7.	crd	7.	7.	0
51.	51.	crd	51.	51.	0
as	as	p-acp	as	as	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
practice	practice	n1	practice	practice	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
pre	pre	fw-la	pre	pre	0
∣	∣	sy	∣	∣	0
sent	sent	n1	sent	scent	0
Governours	Governours	n2	Governors	governor	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Nation	Nation	n1	Nation	nation	0
,	,	,	,	,	0
and	and	cc	and	and	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
can	can	vmb	can	can	0
speak	speak	vvi	speak	speak	0
by	by	p-acp	by	by	0
experience	experience	n1	experience	experience	0
,	,	,	,	,	0
having	having	vhg	having	have	0
been	been	vbn	been	be	0
formerly	formerly	av-j	formerly	former	0
kept	kept	vvn	kept	keep	0
by	by	p-acp	by	by	0
their	their	po32	their	their	0
means	means	n2	means	mean	0
seventeen	seventeen	crd	seventeen	seventeen	0
weeks	weeks	n2	weeks	week	0
a	a	dt	a	a	0
prisoner	prisoner	n1	prisoner	prisoner	0
,	,	,	,	,	0
ha	ha	uh	would	ha	0
∣	∣	sy	∣	∣	0
ving	ving	vhg	ving	ve	0
not	not	xx	not	not	0
a	a	dt	a	a	0
word	word	n1	word	word	0
to	to	pc-acp	to	to	0
say	say	vvi	say	say	0
unto	unto	p-acp	unto	unto	0
me	me	pno11	me	i	0
,	,	,	,	,	0
either	either	av-d	either	either	0
before	before	a-acp	before	before	0
,	,	,	,	,	0
or	or	cc	or	or	0
during	during	p-acp	during	during	0
my	my	po11	my	my	0
imprison	imprison	vvb	imprison	imprison	0
∣	∣	sy	∣	∣	0
ment	ment	fw-la	ment	ment	0
,	,	,	,	,	0
being	being	vbg	being	be	0
never	never	av	never	never	0
called	called	vvn	called	call	0
before	before	p-acp	before	before	0
any	any	d	any	any	0
man	man	n1	man	man	0
,	,	,	,	,	0
or	or	cc	or	or	0
examined	examined	vvd	examined	examine	0
or	or	cc	or	or	0
charged	charged	vvn	charged	charge	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
∣	∣	sy	∣	∣	0
ny	ny	av	nigh	nigh	0
during	during	p-acp	during	during	0
that	that	d	that	that	0
time	time	n1	time	time	0
,	,	,	,	,	0
or	or	cc	or	or	0
at	at	p-acp	at	at	0
all	all	d	all	all	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
only	only	av-j	only	only	0
told	told	vvd	told	tell	0
me	me	pno11	me	i	0
I	I	pns11	I	i	0
might	might	vmd	might	may	0
be	be	vbi	be	be	0
gone	gone	vvn	gone	go	0
:	:	:	:	:	0
and	and	cc	and	and	0
now	now	av	now	now	0
again	again	av	again	again	0
,	,	,	,	,	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
also	also	av	also	also	0
kept	kept	vvn	kept	keep	0
me	me	pno11	me	i	0
fiteen	fiteen	j-jn	fiteen	fiteen	0
weeks	weeks	n2	weeks	week	0
,	,	,	,	,	0
knowing	knowing	vvg	knowing	know	0
not	not	xx	not	not	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
least	least	ds	least	least	0
wherefore	wherefore	c-crq	wherefore	wherefore	0
,	,	,	,	,	0
not	not	xx	not	not	0
yet	yet	av	yet	yet	0
having	having	vhg	having	have	0
been	been	vbn	been	be	0
called	called	vvn	called	call	0
or	or	cc	or	or	0
questioned	questioned	vvn	questioned	question	0
before	before	p-acp	before	before	0
any	any	d	any	any	0
,	,	,	,	,	0
so	so	av	so	so	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
more	more	av-dc	more	more	0
cruel	cruel	j	cruel	cruel	0
than	than	cs	than	than	0
the	the	dt	the	the	0
Pagan	Pagan	j-jn	Pagan	pagan	0
Romans	Romans	njp2	Roman	roman	0
;	;	;	;	;	0
for	for	p-acp	for	for	0
Festus	Festus	np1	Festus	Festus	0
thought	thought	vvd	thought	think	0
it	it	pn31	it	it	0
a	a	dt	a	a	0
thing	thing	n1	thing	thing	0
unreasonable	unreasonable	j	unreasonable	unreasonable	0
,	,	,	,	,	0
(	(	(	(	(	0
and	and	cc	and	and	0
consequently	consequently	av-j	consequently	consequent	0
Brutish	Brutish	j	Brutish	brutish	0
)	)	)	)	)	0
to	to	pc-acp	to	to	0
send	send	vvi	send	send	0
a	a	dt	a	a	0
prisoner	prisoner	n1	prisoner	prisoner	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
withall	withall	av	withal	withal	0
to	to	pc-acp	to	to	0
signifie	signifie	vvi	signify	signify	0
the	the	dt	the	the	0
crime	crime	n1	crime	crime	0
laid	laid	vvn	laid	lay	0
against	against	p-acp	against	against	0
him	him	pno31	him	he	0
,	,	,	,	,	0
Acts	Acts	vvz	Acts	act	0
25.	25.	crd	25.	25.	0
27.	27.	crd	27.	27.	0
11.	11.	crd	11.	11.	1
By	By	p-acp	By	by	0
exalting	exalting	vvg	exalting	exalt	0
this	this	d	this	this	0
Royall	Royall	j	Royal	royal	0
Law	Law	n1	Law	law	0
,	,	,	,	,	0
every	every	d	every	every	0
knowing	knowing	vvg	knowing	know	0
man	man	n1	man	man	0
may	may	vmb	may	may	0
plead	plead	vvi	plead	plead	0
his	his	po31	his	his	0
own	own	d	own	own	0
cause	cause	n1	cause	cause	0
,	,	,	,	,	0
it	it	pn31	it	it	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
laid	laid	vvn	laid	lay	0
down	down	a-acp	down	down	0
so	so	av	so	so	0
plain	plain	j	plain	plain	0
,	,	,	,	,	0
and	and	cc	and	and	0
stated	stated	vvn	stated	state	0
so	so	av	so	so	0
clear	clear	j	clear	clear	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
words	words	n2	words	word	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Text	Text	n1	Text	text	0
,	,	,	,	,	0
and	and	cc	and	and	0
therfore	therfore	av	therefore	therefore	0
needs	needs	vvz	needs	need	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
seven	seven	crd	seven	seven	0
years	years	ng2	years	year	0
apprentice	apprentice	n1	apprentice	apprentice	0
to	to	p-acp	to	to	0
Moses	Moses	np1	Moses	Moses	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
that	that	cst	that	that	0
blasphemous	blasphemous	j	blasphemous	blasphemous	0
Rabshakeh	Rabshakeh	np1	Rabshakeh	Rabshakeh	0
,	,	,	,	,	0
Needham	Needham	np1	Needham	Needham	0
hath	hath	vhz	hath	have	0
scoffingly	scoffingly	av-j	scoffingly	scoffing	0
spoken	spoken	vvn	spoken	speak	0
of	of	pp-f	of	of	0
Moses	Moses	np1	Moses	Moses	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Law	Law	n1	Law	law	0
.	.	.	.	.	1
Who	Who	r-crq	Who	who	0
then	then	av	then	then	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
rational	rational	j	rational	rational	0
,	,	,	,	,	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
rather	rather	av-c	rather	rather	0
forsake	forsake	vvi	forsake	forsake	0
those	those	d	those	those	0
mud	mud	n1	mud	mud	0
∣	∣	sy	∣	∣	0
dy	dy	zz	dy	dy	0
streams	streams	n2	streams	stream	0
of	of	pp-f	of	of	0
Justinian	Justinian	np1	Justinian	Justinian	0
,	,	,	,	,	0
Gratian	Gratian	np1	Gratian	Gratian	0
,	,	,	,	,	0
and	and	cc	and	and	0
other	other	j-jn	other	other	0
blind	blind	j	blind	blind	0
and	and	cc	and	and	0
ignorant	ignorant	j	ignorant	ignorant	0
men	men	n2	men	man	0
,	,	,	,	,	0
(	(	(	(	(	0
and	and	cc	and	and	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Prophet	Prophet	n1	Prophet	prophet	0
saith	saith	vvz	says	say	0
,	,	,	,	,	0
turneth	turneth	vvz	turns	turn	0
the	the	dt	the	the	0
needy	needy	j	needy	needy	0
from	from	p-acp	from	from	0
Judgment	Judgment	n1	Judgement	judgement	0
,	,	,	,	,	0
and	and	cc	and	and	0
taketh	taketh	vvz	takes	take	0
away	away	av	away	away	0
the	the	dt	the	the	0
right	right	j-jn	right	right	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
poore	poore	j	poor	poor	0
,	,	,	,	,	0
that	that	cst	that	that	0
maketh	maketh	vv2	makes	make	0
widows	widows	n2	widows	widow	0
their	their	po32	their	their	0
prey	prey	n1	prey	prey	0
,	,	,	,	,	0
and	and	cc	and	and	0
rob	rob	vvi	rob	rob	0
the	the	dt	the	the	0
Faherlesse	Faherlesse	j	Faherlesse	faherlesse	0
,	,	,	,	,	0
1	1	crd	1	1	0
Sam.	Sam.	np1	Sam.	Sam	1
10.	10.	crd	10.	10.	0
2.	2.	crd	2.	2.	1
)	)	)	)	)	0
for	for	p-acp	for	for	0
those	those	d	those	those	0
pure	pure	j	pure	pure	0
streams	streams	n2	streams	stream	0
of	of	pp-f	of	of	0
Justice	Justice	n1	Justice	justice	0
and	and	cc	and	and	0
Judgement	Judgement	n1	Judgement	judgement	0
that	that	cst	that	that	0
cometh	cometh	vvz	comes	come	0
out	out	av	out	out	0
from	from	p-acp	from	from	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
riseth	riseth	vvz	riseth	rise	0
in	in	p-acp	in	in	0
him	him	pno31	him	he	0
;	;	;	;	;	0
who	who	q-crq	who	who	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
,	,	,	,	,	0
that	that	cst	that	that	0
looks	looks	vvz	looks	look	0
upon	upon	p-acp	upon	upon	0
himself	himself	px31	himself	himself	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
Christian	Christian	njp	Christian	christian	0
,	,	,	,	,	0
rather	rather	av-c	rather	rather	0
submit	submit	vvb	submit	submit	0
to	to	p-acp	to	to	0
that	that	d	that	that	0
judgement	judgement	n1	judgement	judgement	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
Jus	Jus	np1	Jus	Jus	0
Di	Di	zz	Di	di	0
∣	∣	sy	∣	∣	0
vinum	vinum	fw-la	vinum	vinum	0
,	,	,	,	,	0
than	than	cs	than	than	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
Traditional	Traditional	j	Traditional	traditional	0
Jus	Jus	fw-la	Jus	jus	0
Humanum	Humanum	fw-la	Humanum	humanum	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
all	all	d	all	all	0
the	the	dt	the	the	0
Ido	Ido	n1	Ido	ido	0
∣	∣	sy	∣	∣	0
latrous	latrous	j	latrous	latrous	0
and	and	cc	and	and	0
Tyrannical	Tyrannical	j	Tyrannical	tyrannical	0
Governours	Governours	n2	Governors	governor	0
that	that	cst	that	that	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
world	world	n1	world	world	0
.	.	.	.	.	1
12.	12.	crd	12.	12.	1
What	What	q-crq	What	what	0
Liberty	Liberty	n1	Liberty	liberty	0
would	would	vmd	would	will	0
this	this	d	this	this	0
Law	Law	n1	Law	law	0
bring	bring	vvi	bring	bring	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
Nation	Nation	n1	Nation	nation	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
freedome	freedome	n1	freedom	freedom	0
from	from	p-acp	from	from	0
expence	expence	n1	expense	expense	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
unjust	unjust	j	unjust	unjust	0
imprisonment	imprisonment	n1	imprisonment	imprisonment	0
of	of	pp-f	of	of	0
mens	mens	ng2	men's	man	0
persons	persons	n2	persons	person	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
being	being	vbg	being	be	0
de	de	dt	the	the	0
∣	∣	sy	∣	∣	0
ceived	ceived	vvn	ceived	ceive	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
causes	causes	n2	causes	cause	0
,	,	,	,	,	0
and	and	cc	and	and	0
from	from	p-acp	from	from	0
being	being	vbg	being	be	0
overborn	overborn	vvn	overborne	overbear	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
Judgments	Judgments	n2	Judgments	judgement	0
by	by	p-acp	by	by	0
delay	delay	n1	delay	delay	0
of	of	pp-f	of	of	0
Justice	Justice	n1	Justice	justice	0
,	,	,	,	,	0
whereby	whereby	c-crq	whereby	whereby	0
potent	potent	j	potent	potent	0
adversaries	adversaries	n2	adversaries	adversary	0
have	have	vhb	have	have	0
great	great	j	great	great	0
advantage	advantage	n1	advantage	advantage	0
given	given	vvn	given	give	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
corrupt	corrupt	vvi	corrupt	corrupt	0
Judges	Judges	n2	Judges	judge	0
,	,	,	,	,	0
hinder	hinder	vvb	hinder	hinder	0
Justice	Justice	n1	Justice	justice	0
,	,	,	,	,	0
and	and	cc	and	and	0
get	get	vvb	get	get	0
false	false	j	false	false	0
witnesse	witnesse	n1	witness	witness	0
,	,	,	,	,	0
many	many	d	many	many	0
guil	guil	n1	guile	guile	0
∣	∣	sy	∣	∣	0
ty	ty	zz	ty	ty	0
persons	persons	n2	persons	person	0
by	by	p-acp	by	by	0
this	this	d	this	this	0
means	means	n2	means	mean	0
scaping	scaping	vvg	escaping	escape	0
unpunished	unpunished	j	unpunished	unpunished	0
,	,	,	,	,	0
and	and	cc	and	and	0
many	many	d	many	many	0
innocent	innocent	j-jn	innocent	innocent	0
persons	persons	n2	persons	person	0
undone	undone	vvn	undone	undo	0
(	(	(	(	(	0
by	by	p-acp	by	by	0
imprisonments	imprisonments	n2	imprisonments	imprisonment	0
)	)	)	)	)	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
estates	estates	n2	estates	estate	0
,	,	,	,	,	0
families	families	n2	families	family	0
,	,	,	,	,	0
and	and	cc	and	and	0
repute	repute	vvi	repute	repute	0
among	among	p-acp	among	among	0
men	men	n2	men	man	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
done	done	vdn	done	do	0
,	,	,	,	,	0
had	had	vhd	had	have	0
we	we	pns12	we	we	0
but	but	cc-acp	but	but	0
Judges	Judges	n2	Judges	judge	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
first	first	ord	first	first	0
,	,	,	,	,	0
and	and	cc	and	and	0
Ru	Ru	n2	Ru	ru	0
∣	∣	sy	∣	∣	0
lers	lers	fw-fr	lers	lers	0
as	as	p-acp	as	as	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
beginning	beginning	n-vvg	beginning	begin	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Common-wealth	Common-wealth	n1	Commonwealth	commonwealth	0
of	of	pp-f	of	of	0
Israel	Israel	np1	Israel	Israel	0
,	,	,	,	,	0
i	i	uh	i	i	0
.	.	.	.	.	1
e	e	sy	e	e	0
.	.	.	.	.	1
Men	Men	np1	Men	Men	0
fearing	fearing	vvg	fearing	fear	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
hating	hating	vvg	hating	hate	0
covetousnesse	covetousnesse	n1	covetousness	covetousness	0
,	,	,	,	,	0
and	and	cc	and	and	0
valiant	valiant	j	valiant	valiant	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
put	put	vvi	put	put	0
this	this	d	this	this	0
Holy	Holy	j	Holy	holy	0
,	,	,	,	,	0
Just	Just	j	Just	just	0
,	,	,	,	,	0
and	and	cc	and	and	0
Perfect	Perfect	j	Perfect	perfect	0
Law	Law	n1	Law	law	0
in	in	p-acp	in	in	0
execution	execution	n1	execution	execution	0
,	,	,	,	,	0
not	not	xx	not	not	0
fearing	fearing	vvg	fearing	fear	0
the	the	dt	the	the	0
face	face	n1	face	face	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
,	,	,	,	,	0
knowing	knowing	vvg	knowing	know	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Judgement	Judgement	n1	Judgement	judgement	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
Lords	Lords	n2	Lords	lord	0
,	,	,	,	,	0
the	the	dt	the	the	0
accomplishment	accomplishment	n1	accomplishment	accomplishment	0
whereof	whereof	c-crq	whereof	whereof	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
would	would	vmd	would	will	0
in	in	p-acp	in	in	0
much	much	d	much	much	0
mercy	mercy	n1	mercy	mercy	0
hasten	hasten	vvi	hasten	hasten	0
,	,	,	,	,	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
earnest	earnest	j	earnest	earnest	0
desire	desire	n1	desire	desire	0
of	of	pp-f	of	of	0
him	him	pno31	him	he	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
is	is	vbz	is	be	0
now	now	av	now	now	0
a	a	dt	a	a	0
prisoner	prisoner	n1	prisoner	prisoner	0
at	at	p-acp	at	at	0
