IF	IF	cs	IF	if	0
these	these	d	these	these	0
pretending	pretending	vvg	pretending	pretend	0
Conscience	Conscience	n1	Conscience	conscience	0
?	?	?	?	?	0
whereas	whereas	cs	whereas	whereas	0
no	no	dx	no	no	0
School	School	n1	School	school	0
teaches	teaches	vvz	teaches	teach	0
men	men	n2	men	man	0
a	a	dt	a	a	0
better	better	jc	better	better	0
lesson	lesson	n1	lesson	lesson	0
of	of	pp-f	of	of	0
obedience	obedience	n1	obedience	obedience	0
to	to	p-acp	to	to	0
Princes	Princes	n2	Princes	prince	0
,	,	,	,	,	0
then	then	cs	then	than	0
the	the	dt	the	the	0
Christian	Christian	njp	Christian	christian	0
faith	faith	n1	faith	faith	0
;	;	;	;	;	0
whenas	whenas	cs	whenas	whenas	0
the	the	dt	the	the	0
first	first	ord	first	first	0
principle	principle	n1	principle	principle	0
or	or	cc	or	or	0
foundation	foundation	n1	foundation	foundation	0
of	of	pp-f	of	of	0
Subjects	Subjects	n2-jn	Subject's	subject	0
o	o	sy	oh	o	0
∣	∣	sy	∣	∣	0
bedience	bedience	n1	bedience	bedience	0
to	to	p-acp	to	to	0
rightful	rightful	j	rightful	rightful	0
Princes	Princes	n2	Princes	prince	0
,	,	,	,	,	0
is	is	vbz	is	be	0
founded	founded	vvn	founded	found	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Law	Law	n1	Law	law	0
of	of	pp-f	of	of	0
Nature	Nature	n1	Nature	nature	0
;	;	;	;	;	0
however	however	c-acp	however	however	0
popular	popular	j	popular	popular	0
Orators	Orators	n2	Orators	orator	0
and	and	cc	and	and	0
Atheists	Atheists	n2	Atheists	atheist	0
have	have	vhb	have	have	0
,	,	,	,	,	0
against	against	p-acp	against	against	0
all	all	d	all	all	0
sense	sense	n1	sense	sense	0
,	,	,	,	,	0
reason	reason	n1	reason	reason	0
,	,	,	,	,	0
nature	nature	n1	nature	nature	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
authorities	authorities	n2	authorities	authority	0
of	of	pp-f	of	of	0
sacred	sacred	j	sacred	sacred	0
and	and	cc	and	and	0
profane	profane	j	profane	profane	0
History	History	n1	History	history	0
,	,	,	,	,	0
resolved	resolved	vvd	resolved	resolve	0
it	it	pn31	it	it	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
pacts	pacts	n2	pacts	pact	0
and	and	cc	and	and	0
wills	wills	n2	wills	will	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
.	.	.	.	.	1
And	And	cc	And	and	0
conscience	conscience	n1	conscience	conscience	0
always	always	av	always	always	0
supposes	supposes	vvz	supposes	suppose	0
some	some	d	some	some	0
superior	superior	j-jn	superior	superior	0
law	law	n1	law	law	0
informing	informing	vvg	informing	inform	0
men	men	n2	men	man	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
,	,	,	,	,	0
or	or	cc	or	or	0
not	not	xx	not	not	0
do	do	vdi	do	do	0
a	a	dt	a	a	0
thing	thing	n1	thing	thing	0
,	,	,	,	,	0
or	or	cc	or	or	0
suffer	suffer	vvi	suffer	suffer	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
any	any	d	any	any	0
subordinate	subordinate	j	subordinate	subordinate	0
power	power	n1	power	power	0
commands	commands	vvz	commands	command	0
con	con	vvb	con	con	0
∣	∣	sy	∣	∣	0
trary	trary	j-jn	trary	trary	0
to	to	p-acp	to	to	0
it	it	pn31	it	it	0
;	;	;	;	;	0
whereas	whereas	cs	whereas	whereas	0
Your	Your	po22	Your	your	0
persecutors	persecutors	n2	persecutors	persecutor	0
pretending	pretending	vvg	pretending	pretend	0
con	con	vvi	con	con	0
∣	∣	sy	∣	∣	0
cience	cience	n1	cience	cience	0
,	,	,	,	,	0
trod	trod	vvd	trod	tread	0
underfoot	underfoot	av	underfoot	underfoot	0
whatsoever	whatsoever	r-crq	whatsoever	whatsoever	0
might	might	vmd	might	may	0
be	be	vbi	be	be	0
called	called	vvn	called	call	0
sacred	sacred	j	sacred	sacred	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
attaining	attaining	vvg	attaining	attain	0
their	their	po32	their	their	0
seditious	seditious	j	seditious	seditious	0
and	and	cc	and	and	0
sacrilegious	sacrilegious	j	sacrilegious	sacrilegious	0
ends	ends	n2	ends	end	0
.	.	.	.	.	1
That	That	cst	That	that	0
God	God	np1	God	God	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
providence	providence	n1	providence	providence	0
doth	doth	vdz	does	do	0
often	often	av	often	often	0
permit	permit	vvi	permit	permit	0
the	the	dt	the	the	0
good	good	j	good	good	0
and	and	cc	and	and	0
just	just	j	just	just	0
to	to	pc-acp	to	to	0
suffer	suffer	vvi	suffer	suffer	0
persecution	persecution	n1	persecution	persecution	0
,	,	,	,	,	0
is	is	vbz	is	be	0
evidently	evidently	av-j	evidently	evident	0
seen	seen	vvn	seen	see	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
ages	ages	n2	ages	age	0
and	and	cc	and	and	0
places	places	n2	places	place	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
in	in	p-acp	in	in	0
reason	reason	n1	reason	reason	0
and	and	cc	and	and	0
prudence	prudence	n1	prudence	prudence	0
,	,	,	,	,	0
neither	neither	av-dx	neither	neither	0
Your	Your	po22	Your	your	0
Majesties	Majesties	ng1	Majesties	majesty	0
Father's	Father's	ng1	Father's	father	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
Your	Your	po22	Your	your	0
own	own	d	own	own	0
adherence	adherence	n1	adherence	adherence	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
established	established	j-vvn	established	establish	0
Government	Government	n1	Government	government	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Rites	Rites	n2	Rites	rite	0
,	,	,	,	,	0
Liturgy	Liturgy	n1	Liturgy	liturgy	0
,	,	,	,	,	0
and	and	cc	and	and	0
Means	Means	vvz	Means	mean	0
thereof	thereof	av	thereof	thereof	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
Your	Your	po22	Your	your	0
adversities	adversities	n2	adversities	adversity	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
so	so	av	so	so	0
zealously	zealously	av-j	zealously	zealous	0
persecuted	persecuted	vvn	persecuted	persecute	0
by	by	p-acp	by	by	0
its	its	po31	its	its	0
and	and	cc	and	and	0
Your	Your	po22	Your	your	0
adversaries	adversaries	n2	adversaries	adversary	0
,	,	,	,	,	0
could	could	vmd	could	can	0
be	be	vbi	be	be	0
any	any	d	any	any	0
cause	cause	n1	cause	cause	0
thereof	thereof	av	thereof	thereof	0
:	:	:	:	:	0
Neither	Neither	av-dx	Neither	neither	0
would	would	vmd	would	will	0
the	the	dt	the	the	0
desertion	desertion	n1	desertion	desertion	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
have	have	vhb	have	have	0
any	any	d	any	any	0
ways	ways	n2	ways	way	0
conduced	conduced	vvn	conduced	conduce	0
to	to	p-acp	to	to	0
either	either	d	either	either	0
of	of	pp-f	of	of	0
Your	Your	po22	Your	your	0
Majesties	Majesties	ng1	Majesties	majesty	0
advantage	advantage	n1	advantage	advantage	0
;	;	;	;	;	0
for	for	p-acp	for	for	0
,	,	,	,	,	0
should	should	vmd	should	shall	0
either	either	d	either	either	0
of	of	pp-f	of	of	0
Your	Your	po22	Your	your	0
Majesties	Majesties	n2	Majesties	majesty	0
have	have	vhb	have	have	0
renounced	renounced	vvd	renounced	renounce	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
and	and	cc	and	and	0
rites	rites	n2	rites	rite	0
thereof	thereof	av	thereof	thereof	0
,	,	,	,	,	0
so	so	av	so	so	0
as	as	c-acp	as	as	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
been	been	vbn	been	be	0
a	a	dt	a	a	0
Christian	Christian	njp	Christian	christian	0
King	King	n1	King	king	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
Miscreants	Miscreants	n2	Miscreants	miscreant	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
(	(	(	(	(	0
besides	besides	p-acp	beside	beside	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
Christian	Christian	njp	Christian	christian	0
Church	Church	n1	Church	church	0
or	or	cc	or	or	0
society	society	n1	society	society	0
)	)	)	)	)	0
had	had	vhd	had	have	0
by	by	p-acp	by	by	0
undue	undue	j	undue	undue	0
ways	ways	n2	ways	way	0
devoured	devoured	vvn	devoured	devour	0
the	the	dt	the	the	0
patrimony	patrimony	n1	patrimony	patrimony	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
;	;	;	;	;	0
yet	yet	av	yet	yet	0
no	no	dx	no	no	0
man	man	n1	man	man	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
right	right	j-jn	right	right	0
wits	wits	n2	wits	wit	0
could	could	vmd	could	can	0
have	have	vhi	have	have	0
imagined	imagined	vvn	imagined	imagine	0
such	such	d	such	such	0
men	men	n2	men	man	0
would	would	vmd	would	will	0
long	long	av-j	long	long	0
have	have	vhi	have	have	0
been	been	vbn	been	be	0
governed	governed	vvn	governed	govern	0
in	in	p-acp	in	in	0
peace	peace	n1	peace	peace	0
,	,	,	,	,	0
or	or	cc	or	or	0
that	that	cst	that	that	0
all	all	d	all	all	0
other	other	j-jn	other	other	0
men	men	n2	men	man	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
factions	factions	n2	factions	faction	0
would	would	vmd	would	will	0
have	have	vhi	have	have	0
been	been	vbn	been	be	0
content	content	j	content	content	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
had	had	vhd	had	have	0
not	not	xx	not	not	0
made	made	vvn	made	make	0
a	a	dt	a	a	0
prey	prey	n1	prey	prey	0
thereof	thereof	av	thereof	thereof	0
;	;	;	;	;	0
and	and	cc	and	and	0
there	there	a-acp	there	there	0
was	was	vbds	was	be	0
not	not	xx	not	not	0
sufficient	sufficient	j	sufficient	sufficient	0
to	to	pc-acp	to	to	0
content	content	vvi	content	content	0
all	all	d	all	all	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
indeed	indeed	av	indeed	indeed	0
any	any	d	any	any	0
at	at	p-acp	at	at	0
all	all	d	all	all	0
;	;	;	;	;	0
or	or	cc	or	or	0
that	that	cst	that	that	0
the	the	dt	the	the	0
canine	canine	j	canine	canine	0
appetites	appetites	n2	appetites	appetite	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
men	men	n2	men	man	0
who	who	r-crq	who	who	0
had	had	vhd	had	have	0
devoured	devoured	vvn	devoured	devour	0
the	the	dt	the	the	0
lands	lands	n2	lands	land	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
also	also	av	also	also	0
have	have	vhi	have	have	0
hungred	hungred	vvd	hungered	hunger	0
after	after	p-acp	after	after	0
those	those	d	those	those	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Crown	Crown	n1	Crown	crown	0
.	.	.	.	.	1
Or	Or	cc	Or	or	0
should	should	vmd	should	shall	0
Your	Your	po22	Your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
have	have	vhb	have	have	0
advanced	advanced	vvn	advanced	advance	0
any	any	d	any	any	0
one	one	crd	one	one	0
Faction	Faction	n1	Faction	faction	0
so	so	av	so	so	0
above	above	p-acp	above	above	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
should	should	vmd	should	shall	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
have	have	vhi	have	have	0
tyrannized	tyrannized	vvn	tyrannized	tyrannize	0
over	over	p-acp	over	over	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Factions	Factions	n2	Factions	faction	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
also	also	av	also	also	0
Your	Your	po22	Your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
and	and	cc	and	and	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
of	of	pp-f	of	of	0
Your	Your	po22	Your	your	0
subjects	subjects	n2-jn	subject's	subject	0
;	;	;	;	;	0
yet	yet	av	yet	yet	0
could	could	vmd	could	can	0
it	it	pn31	it	it	0
not	not	xx	not	not	0
in	in	p-acp	in	in	0
reason	reason	n1	reason	reason	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
expected	expected	vvn	expected	expect	0
,	,	,	,	,	0
that	that	cst	that	that	0
this	this	d	this	this	0
Faction	Faction	n1	Faction	faction	0
(	(	(	(	(	0
who	who	r-crq	who	who	0
by	by	p-acp	by	by	0
all	all	d	all	all	0
Divine	Divine	j-jn	Divine	divine	0
and	and	cc	and	and	0
Humane	Humane	j	Humane	humane	0
laws	laws	n2	laws	law	0
were	were	vbdr	were	be	0
subject	subject	j-jn	subject	subject	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
Government	Government	n1	Government	government	0
,	,	,	,	,	0
founded	founded	vvn	founded	found	0
upon	upon	p-acp	upon	upon	0
our	our	po12	our	our	0
Saviour	Saviour	n1	Saviour	saviour	0
and	and	cc	and	and	0
his	his	po31	his	his	0
Apostles	Apostles	n2	Apostles	apostle	0
,	,	,	,	,	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
continued	continued	j-vvn	continued	continue	0
series	series	n2	series	series	0
dispersed	dispersed	vvn	dispersed	disperse	0
over	over	p-acp	over	over	0
the	the	dt	the	the	0
face	face	n1	face	face	0
of	of	pp-f	of	of	0
Christianity	Christianity	np1	Christianity	Christianity	0
,	,	,	,	,	0
until	until	c-acp	until	until	0
of	of	pp-f	of	of	0
late	late	av-j	late	late	0
it	it	pn31	it	it	0
became	became	vvd	became	become	0
violated	violated	vvn	violated	violate	0
in	in	p-acp	in	in	0
some	some	d	some	some	0
places	places	n2	places	place	0
of	of	pp-f	of	of	0
Europe	Europe	np1	Europe	Europe	0
by	by	p-acp	by	by	0
seditious	seditious	j	seditious	seditious	0
and	and	cc	and	and	0
sacrilegious	sacrilegious	j	sacrilegious	sacrilegious	0
men	men	n2	men	man	0
)	)	)	)	)	0
should	should	vmd	should	shall	0
so	so	av	so	so	0
unjustly	unjustly	av-j	unjustly	unjust	0
cast	cast	vvn	cast	cast	0
off	off	a-acp	off	off	0
their	their	po32	their	their	0
obedience	obedience	n1	obedience	obedience	0
so	so	av	so	so	0
rightfully	rightfully	av-j	rightfully	rightful	0
due	due	j-jn	due	due	0
,	,	,	,	,	0
and	and	cc	and	and	0
yet	yet	av	yet	yet	0
expect	expect	vvb	expect	expect	0
that	that	d	that	that	0
their	their	po32	their	their	0
wills	wills	n2	wills	will	0
and	and	cc	and	and	0
lusts	lusts	n2	lustest	lust	0
should	should	vmd	should	shall	0
long	long	av-j	long	long	0
be	be	vbi	be	be	0
received	received	vvn	received	receive	0
for	for	p-acp	for	for	0
Laws	Laws	n2	Laws	law	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Factions	Factions	n2	Factions	faction	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
other	other	n-jn	other	other	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
fellow-subjects	fellow-subjects	n2	fellow-subjects	fellow-subject	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
certainly	certainly	av-j	certainly	certain	0
,	,	,	,	,	0
Your	Your	po22	Your	your	0
constant	constant	j	constant	constant	0
adherence	adherence	n1	adherence	adherence	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
did	did	vdd	did	do	0
proceed	proceed	vvi	proceed	proceed	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
power	power	n1	power	power	0
and	and	cc	and	and	0
grace	grace	n1	grace	grace	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
in	in	p-acp	in	in	0
You	You	pn22	You	you	0
,	,	,	,	,	0
before	before	c-acp	before	before	0
any	any	d	any	any	0
prudential	prudential	j	prudential	prudential	0
or	or	cc	or	or	0
moral	moral	j	moral	moral	0
cause	cause	n1	cause	cause	0
.	.	.	.	.	1
Notwithstanding	Notwithstanding	a-acp	Notwithstanding	notwithstanding	0
that	that	d	that	that	0
your	your	po22	your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
is	is	vbz	is	be	0
so	so	av	so	so	0
constant	constant	j	constant	constant	0
a	a	dt	a	a	0
Preserver	Preserver	n1	Preserver	preserver	0
of	of	pp-f	of	of	0
Christs	Christs	npg1	Christs	Christ	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
and	and	cc	and	and	0
Propagator	Propagator	n1	Propagator	propagator	0
of	of	pp-f	of	of	0
Chri	Chri	np1	Chri	Chri	0
∣	∣	sy	∣	∣	0
stian	stian	n1	stian	stian	0
religion	religion	n1	religion	religion	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
your	your	po22	your	your	0
own	own	d	own	own	0
conscience	conscience	n1	conscience	conscience	0
hath	hath	vhz	hath	have	0
been	been	vbn	been	be	0
so	so	av	so	so	0
often	often	av	often	often	0
attempted	attempted	vvn	attempted	attempt	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
violated	violated	vvn	violated	violate	0
(	(	(	(	(	0
by	by	p-acp	by	by	0
men	men	n2	men	man	0
of	of	pp-f	of	of	0
none	none	pix	none	none	0
at	at	p-acp	at	at	0
all	all	d	all	all	0
indeed	indeed	av	indeed	indeed	0
;	;	;	;	;	0
)	)	)	)	)	0
yet	yet	av	yet	yet	0
so	so	av	so	so	0
tender	tender	j	tender	tender	0
is	is	vbz	is	be	0
your	your	po22	your	your	0
Maiesty	Maiesty	n1	Majesty	majesty	0
of	of	pp-f	of	of	0
other	other	j-jn	other	other	0
mens	mens	ng2	men's	man	0
,	,	,	,	,	0
that	that	d	that	that	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
force	force	vvi	force	force	0
the	the	dt	the	the	0
conscience	conscience	n1	conscience	conscience	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
sub	sub	fw-la	sub	sub	0
∣	∣	sy	∣	∣	0
jects	jects	n2-jn	jects	ject	0
,	,	,	,	,	0
pretending	pretending	vvg	pretending	pretend	0
it	it	pn31	it	it	0
.	.	.	.	.	1
A	A	dt	A	a	0
strange	strange	j	strange	strange	0
condescension	condescension	n1	condescension	condescension	0
,	,	,	,	,	0
any	any	d	any	any	0
one	one	pi	one	one	0
will	will	vmb	will	will	0
judge	judge	vvi	judge	judge	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
considers	considers	vvz	considers	consider	0
the	the	dt	the	the	0
parties	parties	n2	parties	party	0
granting	granting	vvg	granting	grant	0
,	,	,	,	,	0
and	and	cc	and	and	0
ex	ex	fw-la	ex	ex	0
∣	∣	sy	∣	∣	0
pecting	pecting	vvg	pecting	pect	0
:	:	:	:	:	0
For	For	c-acp	For	for	0
,	,	,	,	,	0
should	should	vmd	should	shall	0
your	your	po22	your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
command	command	vvb	command	command	0
your	your	po22	your	your	0
Subjects	Subjects	n2-jn	Subject's	subject	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
in	in	p-acp	in	in	0
derogation	derogation	n1	derogation	derogation	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Majesty	Majesty	n1	Majesty	majesty	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
or	or	cc	or	or	0
forbid	forbid	vvb	forbid	forbid	0
them	them	pno32	them	they	0
the	the	dt	the	the	0
worship	worship	n1	worship	worship	0
and	and	cc	and	and	0
service	service	n1	service	service	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
your	your	po22	your	your	0
Subjects	Subjects	n2-jn	Subject's	subject	0
might	might	vmd	might	may	0
then	then	av	then	then	0
justly	justly	av-j	justly	just	0
plead	plead	vvi	plead	plead	0
conscience	conscience	n1	conscience	conscience	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
the	the	dt	the	the	0
duty	duty	n1	duty	duty	0
and	and	cc	and	and	0
allegiance	allegiance	n1	allegiance	allegiance	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
owe	owe	vvb	owe	owe	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
,	,	,	,	,	0
is	is	vbz	is	be	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
first	first	ord	first	first	0
place	place	n1	place	place	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
paid	paid	vvn	paid	pay	0
by	by	p-acp	by	by	0
all	all	d	all	all	0
his	his	po31	his	his	0
creatures	creatures	n2	creatures	creature	0
:	:	:	:	:	0
Or	Or	cc	Or	or	0
should	should	vmd	should	shall	0
your	your	po22	your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
command	command	vvi	command	command	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
which	which	r-crq	which	which	0
were	were	vbdr	were	be	0
immoral	immoral	j	immoral	immoral	0
or	or	cc	or	or	0
unjust	unjust	j	unjust	unjust	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
that	that	cst	that	that	0
your	your	po22	your	your	0
Subjects	Subjects	n2-jn	Subject's	subject	0
should	should	vmd	should	shall	0
dishonor	dishonor	vvi	dishonour	dishonour	0
your	your	po22	your	your	0
Ma	Ma	fw-fr	Ma	ma	0
∣	∣	sy	∣	∣	0
jesty	jesty	j	jesty	jesty	0
or	or	cc	or	or	0
their	their	po32	their	their	0
Parents	Parents	n2	Parents	parent	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	0
they	they	pns32	they	they	0
might	might	vmd	might	may	0
justly	justly	av-j	justly	just	0
plead	plead	vvi	plead	plead	0
con	con	vvb	con	con	0
∣	∣	sy	∣	∣	0
science	science	n1	science	science	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
that	that	cst	that	that	0
for	for	p-acp	for	for	0
Subjects	Subjects	n2-jn	Subject's	subject	0
to	to	pc-acp	to	to	0
honor	honor	vvi	honour	honour	0
their	their	po32	their	their	0
King	King	n1	King	king	0
,	,	,	,	,	0
and	and	cc	and	and	0
children	children	n2	children	child	0
their	their	po32	their	their	0
Parents	Parents	n2	Parents	parent	0
,	,	,	,	,	0
is	is	vbz	is	be	0
founded	founded	vvn	founded	found	0
in	in	p-acp	in	in	0
Nature	Nature	n1	Nature	nature	0
,	,	,	,	,	0
and	and	cc	and	and	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
Law	Law	n1	Law	law	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
engraven	engraven	vvn	engraven	engrave	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
minds	minds	n2	minds	mind	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
mortal	mortal	j-jn	mortal	mortal	0
men	men	n2	men	man	0
;	;	;	;	;	0
or	or	cc	or	or	0
should	should	vmd	should	shall	0
your	your	po22	your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
have	have	vhb	have	have	0
lived	lived	vvn	lived	live	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Primeve	Primeve	n1	Primeve	primeve	0
times	times	n2	times	time	0
of	of	pp-f	of	of	0
Christianity	Christianity	np1	Christianity	Christianity	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
men	men	n2	men	man	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
light	light	n1	light	light	0
of	of	pp-f	of	of	0
Humane	Humane	j	Humane	humane	0
Nature	Nature	n1	Nature	nature	0
apprehending	apprehending	vvg	apprehending	apprehend	0
a	a	dt	a	a	0
Deity	Deity	n1	Deity	deity	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
publickly	publickly	av-j	publicly	public	0
Wor	Wor	zz	Wor	wor	0
∣	∣	sy	∣	∣	0
shipped	shipped	vvn	shipped	ship	0
and	and	cc	and	and	0
Served	Served	vvn	Served	serve	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
being	being	vbg	being	be	0
ignorant	ignorant	j	ignorant	ignorant	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
manner	manner	n1	manner	manner	0
,	,	,	,	,	0
misplaced	misplaced	vvn	misplaced	misplace	0
it	it	pn31	it	it	0
in	in	p-acp	in	in	0
Osyris	Osyris	np1	Osyris	Osiris	0
,	,	,	,	,	0
Isis	Isis	np1	Isis	Isis	0
,	,	,	,	,	0
Iupiter	Iupiter	np1	Iupiter	Jupiter	0
,	,	,	,	,	0
Apollo	Apollo	np1	Apollo	Apollo	0
,	,	,	,	,	0
an	an	dt	and	a	0
Oak	Oak	n1	Oak	oak	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	0
then	then	av	then	then	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
compelled	compelled	vvn	compelled	compel	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
Worshipped	Worshipped	vvn	Worshipped	worship	0
God	God	np1	God	God	0
after	after	p-acp	after	after	0
the	the	dt	the	the	0
manner	manner	n1	manner	manner	0
of	of	pp-f	of	of	0
Christians	Christians	np1	Christians	Christians	0
,	,	,	,	,	0
had	had	vhd	had	have	0
been	been	vbn	been	be	0
unconsciona	unconsciona	fw-la	unconsciona	unconsciona	0
∣	∣	sy	∣	∣	0
ble	ble	zz	ble	ble	0
and	and	cc	and	and	0
unchristian	unchristian	j	unchristian	unchristian	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
they	they	pns32	they	they	0
paid	paid	vvd	paid	pay	0
an	an	dt	and	a	0
acknowledge	acknowledge	vvi	acknowledge	acknowledge	0
∣	∣	sy	∣	∣	0
ment	ment	vvd	meant	mean	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
Worship	Worship	n1	Worship	worship	0
due	due	j-jn	due	due	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
by	by	p-acp	by	by	0
Nature	Nature	n1	Nature	nature	0
,	,	,	,	,	0
and	and	cc	and	and	0
could	could	vmd	could	can	0
not	not	xx	not	not	0
by	by	p-acp	by	by	0
Nature	Nature	n1	Nature	nature	0
apprehend	apprehend	vvi	apprehend	apprehend	0
this	this	d	this	this	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
must	must	vmb	must	must	0
wait	wait	vvi	wait	wait	0
upon	upon	p-acp	upon	upon	0
God	God	np1	God	God	0
,	,	,	,	,	0
until	until	c-acp	until	until	0
(	(	(	(	(	0
that	that	cst	that	that	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
ordinary	ordinary	j	ordinary	ordinary	0
means	means	n2	means	mean	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
or	or	cc	or	or	0
su	su	n1	sum	sum	0
∣	∣	sy	∣	∣	0
pernaturally	pernaturally	av-j	pernaturally	pernatural	0
inspired	inspired	vvn	inspired	inspire	0
by	by	p-acp	by	by	0
God	God	np1	God	God	0
,	,	,	,	,	0
