Dearely	Dearely	av-jn	Dearly	dear	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
may	may	vmb	may	may	0
live	live	vvi	live	live	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
Gospell	Gospell	n1	Gospel	gospel	0
that	that	cst	that	that	0
preacheth	preacheth	vvz	preacheth	preach	0
it	it	pn31	it	it	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
should	should	vmd	should	shall	0
bee	bee	vbi	be	be	0
brought	brought	vvn	brought	bring	0
by	by	p-acp	by	by	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
looke	looke	vvb	look	look	0
to	to	pc-acp	to	to	0
live	live	vvi	live	live	0
on	on	p-acp	on	on	0
it	it	pn31	it	it	0
indeed1	indeed1	n1	indeed1	indeed1	0
Cor.	Cor.	np1	Cor.	Cor.	1
9.	9.	crd	9.	9	0
13	13	crd	13	13	0
,	,	,	,	,	1
14.	14.	crd	14.	14.	0
,	,	,	,	,	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
they	they	pns32	they	they	0
preach	preach	vvb	preach	preach	0
unto	unto	p-acp	unto	unto	0
a	a	dt	a	a	0
people	people	n1	people	people	0
,	,	,	,	,	0
they	they	pns32	they	they	0
expect	expect	vvb	expect	expect	0
that	that	cst	that	that	0
fruit	fruit	n1	fruit	fruit	0
,	,	,	,	,	0
crop	crop	n1	crop	crop	0
and	and	cc	and	and	0
harvest	harvest	n1	harvest	harvest	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
grace	grace	n1	grace	grace	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
to	to	pc-acp	to	to	0
arise	arise	vvi	arise	arise	0
amongst	amongst	p-acp	among	among	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
appeare	appeare	vvi	appear	appear	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
glo	glo	n1	glow	glow	0
∣	∣	sy	∣	∣	0
rious	rious	j	rious	rious	0
manifestation	manifestation	n1	manifestation	manifestation	0
of	of	pp-f	of	of	0
that	that	cst	that	that	0
abundant	abundant	j	abundant	abundant	0
and	and	cc	and	and	0
rich	rich	j	rich	rich	0
grace	grace	n1	grace	grace	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
in	in	p-acp	in	in	0
Christ	Christ	np1	Christ	Christ	0
in	in	p-acp	in	in	0
every	every	d	every	every	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Saints	Saints	n2	Saints	saint	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
very	very	j	very	very	0
life	life	n1	life	life	0
,	,	,	,	,	0
comfort	comfort	n1	comfort	comfort	0
,	,	,	,	,	0
and	and	cc	and	and	0
sole	sole	j	sole	sole	0
satisfaction	satisfaction	n1	satisfaction	satisfaction	0
of	of	pp-f	of	of	0
him	him	pno31	him	he	0
that	that	cst	that	that	0
speakes	speakes	vvz	speaks	speak	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
onely	onely	j	only	only	0
tie	tie	n1	tie	tie	0
and	and	cc	and	and	0
cause	cause	n1	cause	cause	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
abode	abode	n1	abided	abode	0
and	and	cc	and	and	0
stay	stay	n1	stay	stay	0
amongst	amongst	p-acp	among	among	0
them	them	pno32	them	they	0
:	:	:	:	:	0
if	if	cs	if	if	0
the	the	dt	the	the	0
Gospell	Gospell	n1	Gospel	gospel	0
from	from	p-acp	from	from	0
a	a	dt	a	a	0
spirit	spirit	n1	spirit	spirit	0
that	that	cst	that	that	0
looks	looks	vvz	looks	look	0
only	only	av-j	only	only	0
for	for	p-acp	for	for	0
livelihood	livelihood	n1	livelihood	livelihood	0
in	in	p-acp	in	in	0
such	such	d	such	such	0
things	things	n2	things	thing	0
(	(	(	(	(	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
mat	mat	n1	mat	mat	0
∣	∣	sy	∣	∣	0
ters	ters	n1	ters	ters	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
)	)	)	)	)	0
appeare	appeare	vvb	appear	appear	0
,	,	,	,	,	0
then	then	av	then	then	0
will	will	vmb	will	will	0
these	these	d	these	these	0
carnall	carnall	j	carnal	carnal	0
framers	framers	n2	framers	framer	0
and	and	cc	and	and	0
ere	ere	c-acp	ere	ere	0
∣	∣	sy	∣	∣	0
cters	cters	n2	cters	cter	0
of	of	pp-f	of	of	0
Ministers	Ministers	n2	Ministers	minister	0
and	and	cc	and	and	0
Ministries	Ministries	n2	Ministries	ministry	0
prove	prove	vvb	prove	prove	0
Jannes	Jannes	n2	Jannes	janne	0
and	and	cc	and	and	0
Jambres	Jambres	n2	Jambres	jambre	0
to	to	pc-acp	to	to	0
resist	resist	vvi	resist	resist	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
then	then	av	then	then	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
time	time	n1	time	time	0
to	to	pc-acp	to	to	0
manifest	manifest	vvi	manifest	manifest	0
and	and	cc	and	and	0
shew	shew	vvi	show	show	0
them	them	pno32	them	they	0
∣	∣	sy	∣	∣	0
selves	selves	n2	selves	self	0
2	2	crd	2	2	0
Tim.	Tim.	np1	Tim.	Tim.	1
3.	3.	crd	3.	3.	0
8	8	crd	8	8	0
,	,	,	,	,	1
9.	9.	crd	9.	9	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
of	of	pp-f	of	of	0
old	old	j	old	old	0
men	men	n2	men	man	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
mind	mind	n1	mind	mind	0
did	did	vdd	did	do	0
in	in	p-acp	in	in	0
AEgypt	AEgypt	np1	AEgypt	Egypt	0
,	,	,	,	,	0
and	and	cc	and	and	0
al	al	d	all	all	0
∣	∣	sy	∣	∣	0
so	so	av	so	so	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
wildernesseExod	wildernesseExod	j	wildernesseExod	wildernesseexod	0
.	.	.	.	.	1
7.	7.	crd	7.	7.	0
11	11	crd	11	11	0
,	,	,	,	,	1
12	12	crd	12	12	0
,	,	,	,	,	0
13.	13.	crd	13.	13.	1
Numb	Numb	j	Numb	numb	0
.	.	.	.	.	1
16.	16.	crd	16.	16.	0
1	1	crd	1	1	0
,	,	,	,	,	1
2	2	crd	2	2	0
,	,	,	,	,	0
3	3	crd	3	3	0
,	,	,	,	,	0
4.	4.	crd	4.	4.	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
wresting	wresting	vvg	wresting	wrest	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
,	,	,	,	,	0
Oh	Oh	uh	O	oh	0
how	how	q-crq	how	how	0
happie	happie	j	happy	happy	0
a	a	dt	a	a	0
thing	thing	n1	thing	thing	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
know	know	vvb	know	know	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
I	I	pns11	I	i	0
appeale	appeale	vvb	appeal	appeal	0
unto	unto	p-acp	unto	unto	0
you	you	pn22	you	you	0
herein	herein	av	herein	herein	0
)	)	)	)	)	0
for	for	p-acp	for	for	0
brethren	brethren	n2	brothers	brethren	0
to	to	pc-acp	to	to	0
live	live	vvi	live	live	0
together	together	av	together	together	0
in	in	p-acp	in	in	0
unityPsal	unityPsal	np1	unityPsal	unityPsal	0
.	.	.	.	.	1
13	13	crd	13	13	0
3.	3.	crd	3.	3.	0
1.	1.	crd	1.	1.	1
!	!	!	!	!	0
for	for	c-acp	for	for	0
so	so	av	so	so	0
the	the	dt	the	the	0
word	word	n1	word	word	0
is	is	vbz	is	be	0
,	,	,	,	,	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
see	see	vvi	see	see	0
themselves	themselves	px32	themselves	themselves	0
so	so	av	so	so	0
united	united	vvn	united	unite	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Sonship	Sonship	n1	Sonship	sonship	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
an	an	dt	and	a	0
equall	equall	j-jn	equal	equal	0
share	share	n1	share	share	0
,	,	,	,	,	0
right	right	j-jn	right	right	0
and	and	cc	and	and	0
interest	interest	n1	interest	interest	0
in	in	p-acp	in	in	0
every	every	d	every	every	0
par	par	fw-fr	par	par	0
∣	∣	sy	∣	∣	0
ticular	ticular	j	ticular	ticular	0
grace	grace	n1	grace	grace	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Gospell	Gospell	n1	Gospel	gospel	0
,	,	,	,	,	0
be	be	vbb	be	be	0
it	it	pn31	it	it	0
what	what	q-crq	what	what	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
or	or	cc	or	or	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
,	,	,	,	,	0
other	other	j-jn	other	other	0
∣	∣	sy	∣	∣	0
wise	wise	j	wise	wise	0
they	they	pns32	they	they	0
can	can	vmb	can	can	0
never	never	av-x	never	never	0
acknowledge	acknowledge	vvi	acknowledge	acknowledge	0
themselves	themselves	px32	themselves	themselves	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
equall	equall	j-jn	equal	equal	0
sha	sha	vmb	sha	shall	0
∣	∣	sy	∣	∣	0
rers	rers	n2	rers	rer	0
of	of	pp-f	of	of	0
death	death	n1	death	death	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
every	every	d	every	every	0
particular	particular	j	particular	particular	0
misery	misery	n1	misery	misery	0
thereof	thereof	av	thereof	thereof	0
through	through	p-acp	through	through	0
the	the	dt	the	the	0
fall	fall	n1	fallen	fall	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
deny	deny	vvi	deny	deny	0
that	that	cst	that	that	0
by	by	p-acp	by	by	0
nature	nature	n1	nature	nature	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
all	all	d	all	all	0
alikeEph	alikeEph	np1	alikeEph	alikeEph	0
.	.	.	.	.	1
2.	2.	crd	2.	2.	0
1	1	crd	1	1	0
,	,	,	,	,	1
2	2	crd	2	2	0
,	,	,	,	,	0
3.	3.	crd	3.	3.	0
and	and	cc	and	and	0
so	so	av	so	so	0
o	o	uh	oh	oh	0
∣	∣	sy	∣	∣	0
verthrowes	verthrowes	vvz	verthrowes	verthrowe	0
the	the	dt	the	the	0
grace	grace	n1	grace	grace	0
and	and	cc	and	and	0
blessing	blessing	n1	blessing	blessing	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Gospell	Gospell	n1	Gospel	gospel	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
,	,	,	,	,	0
the	the	dt	the	the	0
one	one	pi	one	one	0
sets	sets	vvz	sets	set	0
forth	forth	av	forth	forth	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
of	of	pp-f	of	of	0
Christs	Christs	npg1	Christs	Christ	0
death	death	n1	death	death	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
the	the	dt	the	the	0
glory	glory	n1	glory	glory	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
resurrection	resurrection	n1	resurrection	resurrection	0
,	,	,	,	,	0
and	and	cc	and	and	0
if	if	cs	if	if	0
we	we	pns12	we	we	0
give	give	vvb	give	give	0
not	not	xx	not	not	0
each	each	d	each	each	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
its	its	po31	its	its	0
due	due	j-jn	due	due	0
,	,	,	,	,	0
we	we	pns12	we	we	0
spoile	spoile	vvb	spoil	spoil	0
the	the	dt	the	the	0
Sonship	Sonship	n1	Sonship	sonship	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
both	both	av-d	both	both	0
unto	unto	p-acp	unto	unto	0
our	our	po12	our	our	0
selves	selves	n2	selves	self	0
and	and	cc	and	and	0
those	those	d	those	those	0
that	that	cst	that	that	0
heare	heare	vvb	hear	hear	0
us1	us1	n1	us1	us1	0
Cor.	Cor.	np1	Cor.	Cor.	1
8	8	crd	8	8	0
11.	11.	crd	11.	11.	1
Rom.	Rom.	np1	Rom.	Rom.	0
14.	14.	crd	14.	14.	0
15.	15.	crd	15.	15.	1
But	But	p-acp	But	but	0
the	the	dt	the	the	0
unity	unity	n1	unity	unity	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Saints	Saints	n2	Saints	saint	0
is	is	vbz	is	be	0
through	through	p-acp	through	through	0
that	that	d	that	that	0
holy	holy	j	holy	holy	0
uncti	uncti	fw-la	uncti	uncti	0
∣	∣	sy	∣	∣	0
on	on	zz	on	on	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
head	head	n1	head	head	0
,	,	,	,	,	0
even	even	av	even	even	0
our	our	po12	our	our	0
spirituall	spirituall	j	spiritual	spiritual	0
AaronPsal	AaronPsal	np1	AaronPsal	AaronPsal	0
.	.	.	.	.	1
45.	45.	crd	45.	45.	0
7	7	crd	7	7	0
,	,	,	,	,	0
and	and	cc	and	and	0
also	also	av	also	also	0
upon	upon	p-acp	upon	upon	0
his	his	po31	his	his	0
beardPsal	beardPsal	np1	beardPsal	beardPsal	0
.	.	.	.	.	1
133.	133.	crd	133.	133.	0
1.	1.	crd	1.	1.	0
2.	2.	crd	2.	2.	0
,	,	,	,	,	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
,	,	,	,	,	0
it	it	pn31	it	it	0
multiplies	multiplies	vvz	multiplies	multiply	0
its	its	po31	its	its	0
self	self	n1	self	self	0
as	as	p-acp	as	as	0
the	the	dt	the	the	0
haires	haires	n2	hairs	hair	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
headPsal	headPsal	np1	headPsal	headPsal	0
.	.	.	.	.	1
40.	40.	crd	40.	40.	0
12.	12.	crd	12.	12.	1
Mat.	Mat.	np1	Mat.	Mat	0
10.	10.	crd	10.	10.	0
30.	30.	crd	30.	30.	0
,	,	,	,	,	0
yea	yea	uh	yea	yea	0
,	,	,	,	,	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
border	border	n1	border	border	0
or	or	cc	or	or	0
coller	coller	n1	collar	collar	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
garment	garment	n1	garment	garment	0
,	,	,	,	,	0
viz.	viz.	n1	viz.	viz.	0
strongly	strongly	av-j	strongly	strong	0
bin	bin	vbn	been	be	0
∣	∣	sy	∣	∣	0
ding	ding	uh	ding	ding	0
and	and	cc	and	and	0
uniting	uniting	n-vvg	uniting	unite	0
the	the	dt	the	the	0
whole	whole	n-jn	whole	whole	0
vestment	vestment	n1	vestment	vestment	0
together	together	av	together	together	0
,	,	,	,	,	0
that	that	cst	that	that	0
no	no	dx	no	no	0
rent	rent	n1	rend	rent	0
nor	nor	ccx	nor	nor	0
schism	schism	n1	schism	schism	0
can	can	vmb	can	can	0
befall	befall	vvi	befall	befall	0
it	it	pn31	it	it	0
,	,	,	,	,	0
or	or	cc	or	or	0
he	he	pns31	he	he	0
found	found	vvd	found	find	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
,	,	,	,	,	0
else	else	av	else	else	0
do	do	vdb	do	do	0
we	we	pns12	we	we	0
not	not	xx	not	not	0
hold	hold	vvi	hold	hold	0
the	the	dt	the	the	0
head	head	n1	head	head	0
which	which	r-crq	which	which	0
by	by	p-acp	by	by	0
joynts	joynts	n2	joints	joint	0
and	and	cc	and	and	0
bonds	bonds	n2	bonds	bond	0
tieth	tieth	vvz	tieth	ti	0
and	and	cc	and	and	0
coupleth	coupleth	vvz	coupleth	couple	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
body	body	n1	body	body	0
together	together	av	together	together	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
one	one	pi	one	one	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
it	it	pn31	it	it	0
increaseth	increaseth	vvz	increases	increase	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
augmentations	augmentations	n2	augmentations	augmentation	0
of	of	pp-f	of	of	0
GodCol	GodCol	np1	GodCol	GodCol	0
.	.	.	.	.	1
2.	2.	crd	2.	2.	0
19.	19.	crd	19.	19	1
;	;	;	;	;	0
that	that	cst	that	that	0
word	word	n1	word	word	0
translated	translated	vvn	translated	translate	0
increase	increase	n1	increase	increase	0
or	or	cc	or	or	0
augmentation	augmentation	n1	augmentation	augmentation	0
,	,	,	,	,	0
signi	signi	fw-la	signi	signi	0
∣	∣	sy	∣	∣	0
fies	fies	zz	fies	fies	0
to	to	p-acp	to	to	0
advance	advance	vvi	advance	advance	0
or	or	cc	or	or	0
to	to	pc-acp	to	to	0
grow	grow	vvi	grow	grow	0
together	together	av	together	together	0
,	,	,	,	,	0
so	so	av	so	so	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
increased	increased	vvn	increased	increase	0
,	,	,	,	,	0
or	or	cc	or	or	0
advanced	advanced	vvd	advanced	advance	0
together	together	av	together	together	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Son	Son	n1	Son	son	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
that	that	d	that	that	0
fulnesse	fulnesse	n1	fullness	fullness	0
,	,	,	,	,	0
growth	growth	n1	growth	growth	0
,	,	,	,	,	0
or	or	cc	or	or	0
advancement	advancement	n1	advancement	advancement	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Son	Son	n1	Son	son	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
;	;	;	;	;	0
such	such	d	such	such	0
doth	doth	vdz	does	do	0
our	our	po12	our	our	0
Apostle	Apostle	n1	Apostle	apostle	0
reckon	reckon	vvi	reckon	reckon	0
and	and	cc	and	and	0
account	account	n1	account	account	0
ours	ours	png12	ours	we	0
to	to	p-acp	to	to	0
be	be	vbi	be	be	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
advancement	advancement	n1	advancement	advancement	0
and	and	cc	and	and	0
fulnesse	fulnesse	n1	fullness	fullness	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
death	death	n1	death	death	0
,	,	,	,	,	0
such	such	d	such	such	0
is	is	vbz	is	be	0
ours2	ours2	n1	ours2	ours2	0
Cor.	Cor.	np1	Cor.	Cor.	1
1.	1.	crd	1.	1.	0
5	5	crd	5	5	0
,	,	,	,	,	0
and	and	cc	and	and	0
we	we	pns12	we	we	0
know	know	vvb	know	know	0
that	that	cst	that	that	0
hee	hee	pns31	he	he	0
was	was	vbds	was	be	0
lifted	lifted	vvn	lifted	lift	0
up	up	a-acp	up	up	0
,	,	,	,	,	0
and	and	cc	and	and	0
triumphed	triumphed	vvd	triumphed	triumph	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
CrosseIoh	CrosseIoh	uh	CrosseIoh	crosseioh	0
.	.	.	.	.	1
3.	3.	crd	3.	3.	0
14.	14.	crd	14.	14.	1
Col.	Col.	np1	Col.	Col.	0
2.	2.	crd	2.	2.	0
15.	15.	crd	15.	15.	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
death	death	n1	death	death	0
admits	admits	vvz	admits	admit	0
of	of	pp-f	of	of	0
no	no	dx	no	no	0
increase	increase	n1	increase	increase	0
or	or	cc	or	or	0
diminution	diminution	n1	diminution	diminution	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
full	full	av-j	full	full	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
fulnesse	fulnesse	n1	fullness	fullness	0
of	of	pp-f	of	of	0
him	him	pno31	him	he	0
that	that	cst	that	that	0
filleth	filleth	vvz	fills	fill	0
all	all	d	all	all	0
thingsEph	thingsEph	np1	thingsEph	thingsEph	0
.	.	.	.	.	1
1.	1.	crd	1.	1.	0
2.	2.	crd	2.	2.	0
3	3	crd	3	3	0
,	,	,	,	,	0
so	so	av	so	so	0
also	also	av	also	also	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
fulnesse	fulnesse	n1	fullness	fullness	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
advancement	advancement	n1	advancement	advancement	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
surrection	surrection	n1	surrection	surrection	0
and	and	cc	and	and	0
ascention	ascention	n1	ascension	ascension	0
,	,	,	,	,	0
such	such	d	such	such	0
is	is	vbz	is	be	0
oursRom	oursRom	np1	oursRom	oursRom	0
.	.	.	.	.	1
8.	8.	crd	8.	8.	0
17	17	crd	17	17	0
,	,	,	,	,	0
and	and	cc	and	and	0
wee	wee	pns12	we	we	0
know	know	vvb	know	know	0
,	,	,	,	,	0
that	that	cst	that	that	0
our	our	po12	our	our	0
Mediatour	Mediatour	n1	Mediator	mediator	0
is	is	vbz	is	be	0
made	made	vvn	made	make	0
higher	higher	jc	higher	high	0
then	then	cs	then	than	0
the	the	dt	the	the	0
heavensHeb	heavensHeb	n1	heavensHeb	heavensheb	0
.	.	.	.	.	1
7	7	crd	7	7	0
26	26	crd	26	26	0
,	,	,	,	,	0
so	so	av	so	so	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
that	that	cst	that	that	0
teach	teach	vvb	teach	teach	0
degrees	degrees	n2	degrees	degree	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
house	house	n1	house	house	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
grace	grace	n1	grace	grace	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Gos	Gos	vvz	Gos	go	0
∣	∣	sy	∣	∣	0
pell	pell	av	pell	pell	0
from	from	p-acp	from	from	0
such	such	d	such	such	0
Scriptures	Scriptures	n2	Scriptures	scripture	0
as	as	c-acp	as	as	0
these	these	d	these	these	0
,	,	,	,	,	0
they	they	pns32	they	they	0
teach	teach	vvb	teach	teach	0
perfection	perfection	n1	perfection	perfection	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Law	Law	n1	Law	law	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
which	which	r-crq	which	which	0
no	no	dx	no	no	0
flesh	flesh	n1	flesh	flesh	0
can	can	vmb	can	can	0
be	be	vbi	be	be	0
justifiedGal	justifiedGal	j-jn	justifiedGal	justifiedgal	0
.	.	.	.	.	1
2.	2.	crd	2.	2.	0
16.	16.	crd	16.	16.	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
if	if	cs	if	if	0
righteousnesse	righteousnesse	n1	righteousness	righteousness	0
were	were	vbdr	were	be	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Law	Law	n1	Law	law	0
then	then	av	then	then	0
Christ	Christ	np1	Christ	Christ	0
died	died	vvd	died	die	0
in	in	p-acp	in	in	0
vainGal	vainGal	np1	vainGal	vainGal	0
.	.	.	.	.	1
2.	2.	crd	2.	2.	0
21.	21.	crd	21.	21.	0
,	,	,	,	,	0
such	such	d	such	such	0
kind	kind	n1	kind	kind	0
of	of	pp-f	of	of	0
Ministers	Ministers	n2	Ministers	minister	0
nei	nei	n1	nei	nei	0
∣	∣	sy	∣	∣	0
ther	ther	dt	there	the	0
know	know	vvi	know	know	0
how	how	c-crq	how	how	0
sin	sin	n1	since	sin	0
is	is	vbz	is	be	0
taken	taken	vvn	taken	take	0
away	away	av	away	away	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Son	Son	n1	Son	son	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
how	how	c-crq	how	how	0
the	the	dt	the	the	0
righteousnesse	righteousnesse	n1	righteousness	righteousness	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Son	Son	n1	Son	son	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
is	is	vbz	is	be	0
made	made	vvn	made	make	0
that	that	cst	that	that	0
righteous	righteous	j	righteous	righteous	0
∣	∣	sy	∣	∣	0
nesse	nesse	n1	ness	ness	0
that	that	cst	that	that	0
justifies	justifies	vvz	justifies	justify	0
sorry	sorry	j	sorry	sorry	0
man	man	n1	man	man	0
;	;	;	;	;	0
for	for	c-acp	for	for	0
he	he	pns31	he	he	0
takes	takes	vvz	takes	take	0
away	away	av	away	away	0
our	our	po12	our	our	0
sin	sin	n1	since	sin	0
by	by	p-acp	by	by	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
coming	coming	n-vvg	coming	come	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
us	us	pno12	us	we	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
miserable	miserable	j	miserable	miserable	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
uttermostHeb	uttermostHeb	n1	uttermostHeb	uttermostheb	0
.	.	.	.	.	1
7	7	crd	7	7	0
,	,	,	,	,	0
25.	25.	crd	25.	25.	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
in	in	p-acp	in	in	0
way	way	n1	way	way	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
gradation	gradation	n1	gradation	gradation	0
at	at	p-acp	at	at	0
all	all	d	all	all	0
,	,	,	,	,	0
and	and	cc	and	and	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
blessed	blessed	vvn	blessed	bless	0
in	in	p-acp	in	in	0
him	him	pno31	him	he	0
by	by	p-acp	by	by	0
beco	beco	n1	beco	beco	0
∣	∣	sy	∣	∣	0
ming	ming	j	ming	ming	0
one	one	pi	one	one	0
with	with	p-acp	with	with	0
that	that	d	that	that	0
righteousnesse	righteousnesse	n1	righteousness	righteousness	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
perfection	perfection	n1	perfection	perfection	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
height	height	n1	height	height	0
thereofHeb	thereofHeb	np1	thereofHeb	thereofHeb	0
.	.	.	.	.	1
7.	7.	crd	7.	7.	0
26	26	crd	26	26	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
knowes	knowes	vvz	knows	know	0
nor	nor	ccx	nor	nor	0
can	can	vmb	can	can	0
admit	admit	vvi	admit	admit	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
graduall	graduall	j-jn	gradual	gradual	0
distinction	distinction	n1	distinction	distinction	0
at	at	p-acp	at	at	0
all	all	d	all	all	0
,	,	,	,	,	0
being	being	vbg	being	be	0
the	the	dt	the	the	0
righteousnesse	righteousnesse	n1	righteousness	righteousness	0
of	of	pp-f	of	of	0
him	him	pno31	him	he	0
who	who	r-crq	who	who	0
is	is	vbz	is	be	0
God	God	np1	God	God	0
over	over	p-acp	over	over	0
all	all	d	all	all	0
,	,	,	,	,	0
blessed	blessed	vvn	blessed	bless	0
from	from	p-acp	from	from	0
eternity	eternity	n1	eternity	eternity	0
to	to	p-acp	to	to	0
