Reader	Reader	n1	Reader	reader	0
the	the	dt	the	the	0
forgiving	forgiving	j-vvg	forgiving	forgive	0
Cove	Cove	zz	Cove	cove	0
∣	∣	sy	∣	∣	0
nants	nants	n2	nants	nant	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Pardon	Pardon	n1	Pardon	pardon	0
and	and	cc	and	and	0
Iustification	Iustification	n1	Justification	justification	0
thereby	thereby	av	thereby	thereby	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
right	right	n-jn	right	right	0
to	to	p-acp	to	to	0
Life	Life	n1	Life	life	0
Eternal	Eternal	j	Eternal	eternal	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
it	it	pn31	it	it	0
giveth	giveth	vvz	gives	give	0
us	us	pno12	us	we	0
.	.	.	.	.	1
And	And	cc	And	and	0
that	that	cst	that	that	0
this	this	d	this	this	0
price	price	n1	price	price	0
was	was	vbds	was	be	0
not	not	xx	not	not	0
paid	paid	vvn	paid	pay	0
or	or	cc	or	or	0
given	given	vvn	given	give	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
self	self	n1	self	self	0
immediately	immediately	av-j	immediately	immediate	0
to	to	p-acp	to	to	0
us	us	pno12	us	we	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
for	for	p-acp	for	for	0
us	us	pno12	us	we	0
;	;	;	;	;	0
and	and	cc	and	and	0
so	so	av	so	so	0
that	that	cst	that	that	0
our	our	po12	our	our	0
foresaid	foresaid	j-vvn	foresaid	foresay	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
nefits	nefits	n2	nefits	nefit	0
are	are	vbr	are	be	0
its	its	po31	its	its	0
effects	effects	n2	effects	effect	0
.	.	.	.	.	1
2.	2.	crd	2.	2.	1
They	They	pns32	They	they	0
agree	agree	vvb	agree	agree	0
that	that	cst	that	that	0
Christ's	Christ's	npg1	Christ's	Christ	0
Person	Person	n1	Person	person	0
and	and	cc	and	and	0
ours	ours	png12	ours	we	0
were	were	vbdr	were	be	0
not	not	xx	not	not	0
really	really	av-j	really	real	0
the	the	dt	the	the	0
same	same	d	same	same	0
,	,	,	,	,	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
that	that	cst	that	that	0
the	the	dt	the	the	0
same	same	d	same	same	0
Righteousness	Righteousness	n1	Righteousness	righteousness	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
an	an	dt	and	a	0
Accident	Accident	n1	Accident	accident	0
of	of	pp-f	of	of	0
one	one	crd	one	one	0
,	,	,	,	,	0
cannot	cannot	vmbx	cannot	can	0
possibly	possibly	av-j	possibly	possible	0
be	be	vbi	be	be	0
an	an	dt	and	a	0
Accident	Accident	n1	Accident	accident	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
.	.	.	.	.	1
3.	3.	crd	3.	3.	1
They	They	pns32	They	they	0
all	all	d	all	all	0
detest	detest	vvb	detest	detest	0
the	the	dt	the	the	0
conceit	conceit	n1	conceit	conceit	0
that	that	cst	that	that	0
God	God	np1	God	God	0
should	should	vmd	should	shall	0
aver	aver	vvi	aver	aver	0
,	,	,	,	,	0
and	and	cc	and	and	0
repute	repute	vvb	repute	repute	0
a	a	dt	a	a	0
Man	Man	n1	Man	man	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
done	done	vdn	done	do	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
never	never	av-x	never	never	0
did	did	vdd	did	do	0
.	.	.	.	.	1
4.	4.	crd	4.	4.	1
They	They	pns32	They	they	0
all	all	d	all	all	0
agree	agree	vvb	agree	agree	0
that	that	cst	that	that	0
Christ's	Christ's	npg1	Christ's	Christ	0
Sacrifice	Sacrifice	n1	Sacrifice	sacrifice	0
and	and	cc	and	and	0
Merits	Merits	n2	Merits	merit	0
are	are	vbr	are	be	0
really	really	av-j	really	real	0
so	so	av	so	so	0
effectual	effectual	j	effectual	effectual	0
to	to	pc-acp	to	to	0
procure	procure	vvi	procure	procure	0
our	our	po12	our	our	0
Pardon	Pardon	n1	Pardon	pardon	0
,	,	,	,	,	0
Justification	Justification	n1	Justification	justification	0
,	,	,	,	,	0
Adoption	Adoption	n1	Adoption	adoption	0
,	,	,	,	,	0
and	and	cc	and	and	0
right	right	j-jn	right	right	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
sealing	sealing	j-vvg	sealing	seal	0
gift	gift	n1	gift	gift	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Holy	Holy	j	Holy	holy	0
Ghost	Ghost	n1	Ghost	ghost	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
Glory	Glory	n1	Glory	glory	0
,	,	,	,	,	0
upon	upon	p-acp	upon	upon	0
our	our	po12	our	our	0
Faith	Faith	n1	Faith	faith	0
and	and	cc	and	and	0
Repentance	Repentance	n1	Repentance	repentance	0
;	;	;	;	;	0
that	that	cst	that	that	0
God	God	np1	God	God	0
giveth	giveth	vvz	gives	give	0
us	us	pno12	us	we	0
all	all	d	all	all	0
these	these	d	these	these	0
benefits	benefits	n2	benefits	benefit	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
New	New	j	New	new	0
Covenant	Covenant	n1	Covenant	covenant	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
certainly	certainly	av-j	certainly	certain	0
for	for	c-acp	for	for	0
the	the	dt	the	the	0
sake	sake	n1	sake	sake	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
and	and	cc	and	and	0
his	his	po31	his	his	0
Righteousness	Righteousness	n1	Righteousness	righteousness	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
if	if	cs	if	if	0
we	we	pns12	we	we	0
had	had	vhd	had	have	0
satisfied	satisfied	vvn	satisfied	satisfy	0
him	him	pno31	him	he	0
,	,	,	,	,	0
and	and	cc	and	and	0
merited	merited	vvd	merited	merit	0
them	them	pno32	them	they	0
our	our	po12	our	our	0
selves	selves	n2	selves	self	0
:	:	:	:	:	0
And	And	cc	And	and	0
that	that	cst	that	that	0
thus	thus	av	thus	thus	0
far	far	av-j	far	far	0
Christ's	Christ's	npg1	Christ's	Christ	0
Righteousness	Righteousness	n1	Righteousness	righteousness	0
is	is	vbz	is	be	0
ours	ours	png12	ours	we	0
in	in	p-acp	in	in	0
its	its	po31	its	its	0
effects	effects	n2	effects	effect	0
,	,	,	,	,	0
and	and	cc	and	and	0
imputed	imputed	vvn	imputed	impute	0
to	to	p-acp	to	to	0
us	us	pno12	us	we	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
thus	thus	av	thus	thus	0
used	used	vvn	used	use	0
for	for	p-acp	for	for	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
judged	judged	vvn	judged	judge	0
accordingly	accordingly	av-vvg	accordingly	accord	0
.	.	.	.	.	1
5.	5.	crd	5.	5.	1
They	They	pns32	They	they	0
all	all	d	all	all	0
agree	agree	vvb	agree	agree	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
Justified	Justified	vvn	Justified	justify	0
by	by	p-acp	by	by	0
none	none	pix	none	none	0
but	but	cc-acp	but	but	0
a	a	dt	a	a	0
Practical	Practical	j	Practical	practical	0
or	or	cc	or	or	0
working	working	j-vvg	working	work	0
Faith	Faith	n1	Faith	faith	0
.	.	.	.	.	1
6.	6.	crd	6.	6.	1
And	And	cc	And	and	0
that	that	cst	that	that	0
this	this	d	this	this	0
Faith	Faith	n1	Faith	faith	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
Condition	Condition	n1	Condition	condition	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Promise	Promise	n1	Promise	promise	0
or	or	cc	or	or	0
Gift	Gift	n1	Gift	gift	0
of	of	pp-f	of	of	0
Justification	Justification	n1	Justification	justification	0
,	,	,	,	,	0
and	and	cc	and	and	0
A	A	dt	A	a	0
∣	∣	sy	∣	∣	0
doption	doption	n1	doption	doption	0
.	.	.	.	.	1
7.	7.	crd	7.	7.	1
And	And	cc	And	and	0
that	that	d	that	that	0
Repentance	Repentance	n1	Repentance	repentance	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
Condition	Condition	n1	Condition	condition	0
also	also	av	also	also	0
;	;	;	;	;	0
though	though	cs	though	though	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
the	the	dt	the	the	0
same	same	d	same	same	0
with	with	p-acp	with	with	0
Faith	Faith	n1	Faith	faith	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
Repentance	Repentance	n1	Repentance	repentance	0
of	of	pp-f	of	of	0
unbelief	unbelief	n1	unbelief	unbelief	0
is	is	vbz	is	be	0
)	)	)	)	)	0
on	on	p-acp	on	on	0
another	another	j-jn	another	another	0
apti	apti	fw-la	apti	apti	0
∣	∣	sy	∣	∣	0
tudinal	tudinal	n1	tudinal	tudinal	0
account	account	n1	account	account	0
;	;	;	;	;	0
even	even	av	even	even	0
as	as	c-acp	as	as	0
a	a	dt	a	a	0
willingness	willingness	n1	willingness	willingness	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
cured	cured	vvn	cured	cure	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
willingness	willingness	n1	willingness	willingness	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
one	one	pi	one	one	0
for	for	p-acp	for	for	0
my	my	po11	my	my	0
Phy	Phy	q-crq	Phy	why	0
∣	∣	sy	∣	∣	0
sitian	sitian	n1	sitian	sitian	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
trust	trust	vvi	trust	trust	0
him	him	pno31	him	he	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
use	use	n1	use	use	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Remedies	Remedies	n2	Remedies	remedy	0
,	,	,	,	,	0
are	are	vbr	are	be	0
on	on	p-acp	on	on	0
several	several	j	several	several	0
accounts	accounts	n2	accounts	account	0
the	the	dt	the	the	0
Conditions	Conditions	n2	Conditions	condition	0
on	on	p-acp	on	on	0
which	which	r-crq	which	which	0
that	that	d	that	that	0
Physitian	Physitian	n1	Physician	physician	0
will	will	vmb	will	will	0
undertake	undertake	vvi	undertake	undertake	0
the	the	dt	the	the	0
Cure	Cure	vvb	Cure	cure	0
,	,	,	,	,	0
or	or	cc	or	or	0
as	as	p-acp	as	as	0
willingness	willingness	n1	willingness	willingness	0
to	to	pc-acp	to	to	0
return	return	vvi	return	return	0
to	to	p-acp	to	to	0
subjection	subjection	n1	subjection	subjection	0
&	&	cc	&	and	0
thank	thank	vvb	thank	thank	0
∣	∣	sy	∣	∣	0
ful	ful	j	full	full	0
acceptance	acceptance	n1	acceptance	acceptance	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
purchased	purchased	j-vvn	purchased	purchase	0
parden	parden	n1	parden	parden	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Purchasers	Purchasers	n2	Purchasers	purchaser	0
love	love	vvb	love	love	0
and	and	cc	and	and	0
future	future	j-jn	future	future	0
Authority	Authority	n1	Authority	authority	0
,	,	,	,	,	0
are	are	vbr	are	be	0
the	the	dt	the	the	0
Conditions	Conditions	n2	Conditions	condition	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Rebels	Rebels	ng1	Rebels	rebel	0
pardon	pardon	n1	pardon	pardon	0
.	.	.	.	.	1
8.	8.	crd	8.	8.	1
And	And	cc	And	and	0
they	they	pns32	they	they	0
all	all	d	all	all	0
agree	agree	vvb	agree	agree	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
first	first	ord	first	first	0
instant	instant	n-jn	instant	instant	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Mans	Mans	ng1	men	man	0
Conversion	Conversion	n1	Conversion	conversion	0
or	or	cc	or	or	0
Believing	Believing	vvg	Believing	believe	0
,	,	,	,	,	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
en	en	fw-fr	en	en	0
∣	∣	sy	∣	∣	0
tered	tered	vvn	tered	tere	0
into	into	p-acp	into	into	0
a	a	dt	a	a	0
state	state	n1	state	state	0
of	of	pp-f	of	of	0
Justification	Justification	n1	Justification	justification	0
before	before	c-acp	before	before	0
he	he	pns31	he	he	0
hath	hath	vhz	hath	have	0
done	done	vdn	done	do	0
any	any	d	any	any	0
outward	outward	j	outward	outward	0
works	works	n2	works	work	0
:	:	:	:	:	0
And	And	cc	And	and	0
that	that	cst	that	that	0
so	so	av	so	so	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
true	true	j	true	true	0
that	that	cst	that	that	0
good	good	j	good	good	0
Works	Works	vvz	Works	work	0
follow	follow	vvi	follow	follow	0
the	the	dt	the	the	0
justified	justified	vvn	justified	justify	0
,	,	,	,	,	0
and	and	cc	and	and	0
go	go	vvb	go	go	0
not	not	xx	not	not	0
before	before	p-acp	before	before	0
his	his	po31	his	his	0
initial	initial	j	initial	initial	0
Iustification	Iustification	n1	Justification	justification	0
:	:	:	:	:	0
As	As	c-acp	As	as	0
also	also	av	also	also	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
sense	sense	n1	sense	sense	0
that	that	cst	that	that	0
Austin	Austin	np1	Austin	Austin	0
spake	spake	vvd	spoke	speak	0
it	it	pn31	it	it	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
took	took	vvd	took	take	0
Justifica	Justifica	n1	Justifica	justifica	0
∣	∣	sy	∣	∣	0
tion	tion	n1	cion	cion	0
for	for	p-acp	for	for	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
we	we	pns12	we	we	0
call	call	vvb	call	call	0
Sanctification	Sanctification	n1	Sanctification	sanctification	0
,	,	,	,	,	0
or	or	cc	or	or	0
Conversion	Conversion	n1	Conversion	conversion	0
.	.	.	.	.	1
9.	9.	crd	9.	9	1
And	And	cc	And	and	0
they	they	pns32	they	they	0
all	all	d	all	all	0
agree	agree	vvb	agree	agree	0
,	,	,	,	,	0
that	that	cst	that	that	0
justifying	justifying	vvg	justifying	justify	0
Faith	Faith	n1	Faith	faith	0
is	is	vbz	is	be	0
such	such	d	such	such	0
a	a	dt	a	a	0
receiving	receiving	vvg	receiving	receive	0
affiance	affiance	n1	affiance	affiance	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
is	is	vbz	is	be	0
both	both	d	both	both	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
In	In	n1	In	inn	0
∣	∣	sy	∣	∣	0
tellect	tellect	n1	tellect	tellect	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Will	Will	n1	Will	will	0
,	,	,	,	,	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
as	as	c-acp	as	as	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Will	Will	n1	Will	will	0
participateth	participateth	vvz	participateth	participate	0
of	of	pp-f	of	of	0
some	some	d	some	some	0
kind	kind	n1	kind	kind	0
of	of	pp-f	of	of	0
love	love	n1	love	love	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
justifying	justifying	vvg	justifying	justify	0
Object	Object	n1	Object	object	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
as	as	c-acp	as	as	0
to	to	p-acp	to	to	0
Justification	Justification	n1	Justification	justification	0
.	.	.	.	.	1
10.	10.	crd	10.	10.	1
And	And	cc	And	and	0
that	that	cst	that	that	0
no	no	dx	no	no	0
Man	Man	n1	Man	man	0
can	can	vmb	can	can	0
choose	choose	vvi	choose	choose	0
or	or	cc	or	or	0
use	use	vvi	use	use	0
Christ	Christ	np1	Christ	Christ	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
means	means	n2	means	mean	0
(	(	(	(	(	0
so	so	av	so	so	0
called	called	vvn	called	call	0
in	in	p-acp	in	in	0
respect	respect	n1	respect	respect	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
own	own	d	own	own	0
intention	intention	n1	intention	intention	0
)	)	)	)	)	0
to	to	pc-acp	to	to	0
bring	bring	vvi	bring	bring	0
him	him	pno31	him	he	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
the	the	dt	the	the	0
Fa	Fa	uh	Fa	fa	0
∣	∣	sy	∣	∣	0
ther	ther	a-acp	there	there	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
hath	hath	vhz	hath	have	0
not	not	xx	not	not	0
so	so	av	so	so	0
much	much	av-d	much	much	0
love	love	vvi	love	love	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
him	him	pno31	him	he	0
for	for	p-acp	for	for	0
his	his	po31	his	his	0
Endn	Endn	np1	Endn	Endn	0
the	the	dt	the	the	0
use	use	n1	use	use	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
means	means	n2	means	mean	0
.	.	.	.	.	1
11.	11.	crd	11.	11.	1
And	And	cc	And	and	0
they	they	pns32	they	they	0
agree	agree	vvb	agree	agree	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
all	all	av-d	all	all	0
judged	judged	vvn	judged	judge	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
Works	Works	vvz	Works	work	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Rule	Rule	n1	Rule	rule	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Covenant	Covenant	n1	Covenant	covenant	0
of	of	pp-f	of	of	0
Grace	Grace	n1	Grace	grace	0
,	,	,	,	,	0
though	though	cs	though	though	0
not	not	xx	not	not	0
for	for	p-acp	for	for	0
our	our	po12	our	our	0
Works	Works	vvz	Works	work	0
by	by	p-acp	by	by	0
way	way	n1	way	way	0
of	of	pp-f	of	of	0
Commutative	Commutative	j	Commutative	commutative	0
,	,	,	,	,	0
or	or	cc	or	or	0
Legal	Legal	j	Legal	legal	0
proper	proper	j	proper	proper	0
Merit	Merit	n1	Merit	merit	0
.	.	.	.	.	1
And	And	np1	And	And	0
Iudging	Iudging	vvg	Judging	judge	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
Genus	Genus	fw-la	Genus	genus	0
,	,	,	,	,	0
whose	whose	qg-crq	whose	who	0
Spe	Spe	fw-la	Spe	spe	0
∣	∣	sy	∣	∣	0
cies	cies	n2	cies	eye	0
is	is	vbz	is	be	0
Iustifying	Iustifying	vvg	Justifying	justify	0
and	and	cc	and	and	0
Condemning	Condemning	vvg	Condemning	condemn	0
:	:	:	:	:	0
And	And	cc	And	and	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
judged	judged	vvn	judged	judge	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
Works	Works	vvz	Works	work	0
,	,	,	,	,	0
is	is	vbz	is	be	0
nothing	nothing	pix	nothing	nothing	0
but	but	p-acp	but	but	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
Iustified	Iustified	vvn	Justified	justify	0
or	or	cc	or	or	0
Condemned	Condemned	vvn	Condemned	condemn	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
.	.	.	.	.	1
12.	12.	crd	12.	12.	1
They	They	pns32	They	they	0
all	all	d	all	all	0
agree	agree	vvb	agree	agree	0
,	,	,	,	,	0
that	that	cst	that	that	0
no	no	dx	no	no	0
Man	Man	n1	Man	man	0
can	can	vmb	can	can	0
pos	pos	fw-fr	pos	pos	0
∣	∣	sy	∣	∣	0
sibly	sibly	av-j	sibly	sible	0
merit	merit	n1	merit	merit	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
in	in	p-acp	in	in	0
point	point	n1	point	point	0
of	of	pp-f	of	of	0
Commutative	Commutative	j	Commutative	commutative	0
Iustice	Iustice	n1	Justice	justice	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
yet	yet	av	yet	yet	0
in	in	p-acp	in	in	0
point	point	n1	point	point	0
of	of	pp-f	of	of	0
Distributive	Distributive	j	Distributive	distributive	0
,	,	,	,	,	0
or	or	cc	or	or	0
Governing	Governing	vvg	Governing	govern	0
Iustice	Iustice	n1	Justice	justice	0
,	,	,	,	,	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Law	Law	n1	Law	law	0
of	of	pp-f	of	of	0
Nature	Nature	n1	Nature	nature	0
or	or	cc	or	or	0
Innocency	Innocency	n1	Innocency	innocency	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
Adam	Adam	np1	Adam	Adam	0
might	might	vmd	might	may	0
have	have	vhi	have	have	0
done	done	vdn	done	do	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Works	Works	vvz	Works	work	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Mosaical	Mosaical	j	Mosaical	mosaical	0
Law	Law	n1	Law	law	0
.	.	.	.	.	1
13.	13.	crd	13.	13.	1
They	They	pns32	They	they	0
all	all	d	all	all	0
agree	agree	vvb	agree	agree	0
,	,	,	,	,	0
that	that	cst	that	that	0
no	no	dx	no	no	0
Works	Works	vvz	Works	work	0
of	of	pp-f	of	of	0
Mans	Mans	n2	men	man	0
are	are	vbr	are	be	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
trusted	trusted	vvn	trusted	trust	0
in	in	p-acp	in	in	0
,	,	,	,	,	0
or	or	cc	or	or	0
pleaded	pleaded	vvd	pleaded	plead	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
all	all	d	all	all	0
excluded	excluded	vvn	excluded	exclude	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
conceit	conceit	n1	conceit	conceit	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
abhorred	abhorred	vvn	abhorred	abhor	0
.	.	.	.	.	1
1.	1.	crd	1.	1.	1
As	As	p-acp	As	as	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
feigned	feigned	vvn	feigned	feign	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
against	against	p-acp	against	against	0
,	,	,	,	,	0
or	or	cc	or	or	0
in	in	p-acp	in	in	0
stead	stead	n1	stead	stead	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
free	free	j	free	free	0
Mercy	Mercy	n1	Mercy	mercy	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
.	.	.	.	.	1
2.	2.	crd	2.	2.	1
As	As	p-acp	As	as	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
against	against	p-acp	against	against	0
,	,	,	,	,	0
or	or	cc	or	or	0
feigned	feigned	vvd	feigned	feign	0
,	,	,	,	,	0
instead	instead	av	instead	instead	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Sacrifice	Sacrifice	n1	Sacrifice	sacrifice	0
,	,	,	,	,	0
Obedience	Obedience	n1	Obedience	obedience	0
,	,	,	,	,	0
Merit	Merit	n1	Merit	merit	0
,	,	,	,	,	0
or	or	cc	or	or	0
Interces	Interces	n2	Interces	interce	0
∣	∣	sy	∣	∣	0
sion	sion	n1	sion	sion	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
.	.	.	.	.	1
3.	3.	crd	3.	3.	1
Or	Or	cc	Or	or	0
as	as	c-acp	as	as	0
supposed	supposed	vvn	supposed	suppose	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
done	done	vdn	done	do	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
selves	selves	n2	selves	self	0
without	without	p-acp	without	without	0
the	the	dt	the	the	0
Grace	Grace	n1	Grace	grace	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Holy	Holy	j	Holy	holy	0
Ghost	Ghost	n1	Ghost	ghost	0
.	.	.	.	.	1
4.	4.	crd	4.	4.	1
Or	Or	cc	Or	or	0
as	as	a-acp	as	as	0
supposed	supposed	vvd	supposed	suppose	0
falsly	falsly	av-j	falsely	false	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
perfect	perfect	j	perfect	perfect	0
.	.	.	.	.	1
5.	5.	crd	5.	5.	1
Or	Or	cc	Or	or	0
as	as	c-acp	as	as	0
supposed	supposed	vvn	supposed	suppose	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
any	any	d	any	any	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
afore	afore	a-acp	afore	afore	0
∣	∣	sy	∣	∣	0
disclaimed	disclaimed	vvn	disclaimed	disclaim	0
merit	merit	n1	merit	merit	0
.	.	.	.	.	1
6.	6.	crd	6.	6.	1
Or	Or	cc	Or	or	0
as	as	c-acp	as	as	0
materially	materially	av-jn	materially	material	0
consisting	consisting	vvg	consisting	consist	0
in	in	p-acp	in	in	0
Mosaical	Mosaical	j	Mosaical	mosaical	0
observances	observances	n2	observances	observance	0
.	.	.	.	.	1
7.	7.	crd	7.	7.	1
Much	Much	av-d	Much	much	0
more	more	av-dc	more	more	0
in	in	p-acp	in	in	0
any	any	d	any	any	0
Superstitious	Superstitious	j	Superstitious	superstitious	0
Inven	Inven	np1	Inven	Inven	0
∣	∣	sy	∣	∣	0
tions	tions	n1	tions	tions	0
.	.	.	.	.	1
8.	8.	crd	8.	8.	1
Or	Or	cc	Or	or	0
in	in	p-acp	in	in	0
any	any	d	any	any	0
evil	evil	n-jn	evil	evil	0
mistaken	mistaken	vvn	mistaken	mistake	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
good	good	j	good	good	0
.	.	.	.	.	1
9.	9.	crd	9.	9	1
Or	Or	cc	Or	or	0
as	as	c-acp	as	as	0
any	any	d	any	any	0
way	way	n1	way	way	0
inconsistent	inconsistent	j	inconsistent	inconsistent	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
te	te	fw-la	te	te	0
∣	∣	sy	∣	∣	0
nor	nor	ccx	nor	nor	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
freely	freely	av-j	freely	free	0
pardoning	pardoning	vvg	pardoning	pardon	0
Covenant	Covenant	n1	Covenant	covenant	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
all	all	d	all	all	0
these	these	d	these	these	0
senses	senses	n2	senses	sense	0
,	,	,	,	,	0
Justification	Justification	n1	Justification	justification	0
by	by	p-acp	by	by	0
Works	Works	vvz	Works	work	0
is	is	vbz	is	be	0
disclaim	disclaim	vvb	disclaim	disclaim	0
∣	∣	sy	∣	∣	0
ed	ed	wd	ed	ed	0
by	by	p-acp	by	by	0
all	all	d	all	all	0
Protestants	Protestants	n2	Protestants	protestant	0
at	at	p-acp	at	at	0
least	least	ds	least	least	0
.	.	.	.	.	1
14.	14.	crd	14.	14.	1
Yet	Yet	av	Yet	yet	0
all	all	d	all	all	0
agree	agree	vvb	agree	agree	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
Created	Created	vvn	Created	create	0
to	to	p-acp	to	to	0
good	good	j	good	good	0
Works	Works	vvz	Works	work	0
in	in	p-acp	in	in	0
Christ	Christ	np1	Christ	Christ	0
Jesus	Jesus	np1	Jesus	Jesus	0
,	,	,	,	,	0
