THere	THere	pc-acp	THere	there	0
Gentiles	Gentiles	n2-j	Gentiles	gentile	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
was	was	vbds	was	be	0
obscured	obscured	vvn	obscured	obscure	0
with	with	p-acp	with	with	0
an	an	dt	and	a	0
ob	ob	fw-la	ob	ob	0
∣	∣	sy	∣	∣	0
scure	scure	j	scure	scure	0
fable	fable	n1	fable	fable	0
of	of	pp-f	of	of	0
Minerua	Minerua	np1	Minerua	Minerva	0
,	,	,	,	,	0
begotten	begotten	vvn	begotten	beget	0
of	of	pp-f	of	of	0
Iu	Iu	p-acp	Ju	in	0
∣	∣	sy	∣	∣	0
piters	piters	fw-mi	piters	piters	0
braine	braine	n1	brain	brain	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
which	which	r-crq	which	which	0
also	also	av	also	also	0
they	they	pns32	they	they	0
did	did	vdd	did	do	0
signifie	signifie	vvi	signify	signify	0
learned	learned	j	learned	learned	0
notions	notions	n2	notions	notion	0
conceaued	conceaued	vvn	conceived	conceive	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
mind	mind	n1	mind	mind	0
,	,	,	,	,	0
&	&	cc	&	and	0
expressed	expressed	vvn	expressed	express	0
by	by	p-acp	by	by	0
word	word	n1	word	word	0
or	or	cc	or	or	0
writ	writ	n1	writ	writ	0
.	.	.	.	.	1
Then	Then	av	Then	then	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
short	short	j	short	short	0
(	(	(	(	(	0
right	right	j-jn	right	right	0
Honourable	Honourable	j	Honourable	honourable	0
)	)	)	)	)	0
heere	heere	av	here	here	0
I	I	pns11	I	i	0
doe	doe	vdb	do	do	0
offer	offer	vvi	offer	offer	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
tuition	tuition	n1	tuition	tuition	0
and	and	cc	and	and	0
fruition	fruition	n1	fruition	fruition	0
my	my	po11	my	my	0
Minerua	Minerua	np1	Minerua	Minerva	0
,	,	,	,	,	0
not	not	xx	not	not	0
begotten	begotten	vvn	begotten	beget	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
braine	braine	n1	brain	brain	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
braine	braine	n1	brain	brain	0
;	;	;	;	;	0
neither	neither	av-dx	neither	neither	0
is	is	vbz	is	be	0
she	she	pns31	she	she	0
armed	armed	vvn	armed	arm	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
helmet	helmet	n1	helmet	helmet	0
,	,	,	,	,	0
aegis	aegis	fw-la	aegis	aegis	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
speare	speare	n1	spear	spear	0
to	to	pc-acp	to	to	0
terrifie	terrifie	vvi	terrify	terrify	0
Momus	Momus	np1	Momus	Momus	0
;	;	;	;	;	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
desirous	desirous	j	desirous	desirous	0
shee	shee	pns31	she	she	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
shelter	shelter	vvi	shelter	shelter	0
her	her	po31	her	her	0
self	self	n1	self	self	0
vnder	vnder	p-acp	under	under	0
the	the	dt	the	the	0
shaddow	shaddow	n1	shadow	shadow	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Honors	Honors	ng1	Honours	honour	0
patronage	patronage	n1	patronage	patronage	0
,	,	,	,	,	0
being	being	vbg	being	be	0
perswaded	perswaded	vvn	persuaded	persuade	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
both	both	d	both	both	0
a	a	dt	a	a	0
Patrone	Patrone	n1	Patron	patron	0
&	&	cc	&	and	0
a	a	dt	a	a	0
patterne	patterne	n1	pattern	pattern	0
of	of	pp-f	of	of	0
lear	lear	j	lear	lear	0
∣	∣	sy	∣	∣	0
ning	ning	n1	ning	ning	0
,	,	,	,	,	0
the	the	dt	the	the	0
fruits	fruits	n2	fruits	fruit	0
whereof	whereof	c-crq	whereof	whereof	0
haue	haue	vhb	have	have	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
refreshed	refreshed	vvn	refreshed	refresh	0
the	the	dt	the	the	0
hearts	hearts	n2	hearts	heart	0
and	and	cc	and	and	0
eares	eares	n2	ears	ear	0
of	of	pp-f	of	of	0
great	great	j	great	great	0
Brittaine	Brittaine	np1	Brittaine	Britain	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
with	with	p-acp	with	with	0
Dedalean	Dedalean	np1	Dedalean	Dedalean	0
wings	wings	n2	wings	wing	0
they	they	pns32	they	they	0
haue	haue	vhb	have	have	0
bin	bin	vbn	been	be	0
transported	transported	vvn	transported	transport	0
beyond	beyond	p-acp	beyond	beyond	0
the	the	dt	the	the	0
Ocean	Ocean	n1	Ocean	ocean	0
;	;	;	;	;	0
so	so	av	so	so	0
that	that	cst	that	that	0
Rhodanus	Rhodanus	np1	Rhodanus	Rhodanus	0
,	,	,	,	,	0
Betis	Betis	np1	Betis	Betis	0
,	,	,	,	,	0
and	and	cc	and	and	0
Rhenus	Rhenus	np1	Rhenus	Rhenus	0
,	,	,	,	,	0
haue	haue	vhb	have	have	0
seasoned	seasoned	vvn	seasoned	season	0
their	their	po32	their	their	0
siluer	siluer	n1	silver	silver	0
streames	streames	n2	streams	stream	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
delicious	delicious	j	delicious	delicious	0
taste	taste	n1	taste	taste	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
learned	learned	j	learned	learned	0
fruits	fruits	n2	fruits	fruit	0
.	.	.	.	.	1
Then	Then	av	Then	then	0
what	what	q-crq	what	what	0
remaines	remaines	vvz	remains	remain	0
,	,	,	,	,	0
quam	quam	fw-la	quam	quam	0
vt	vt	fw-la	vt	ut	0
ocior	ocior	fw-la	ocior	ocior	0
Icaro	Icaro	n1	Icaro	icaro	0
Visas	Visas	np1	Visas	Visas	0
gementis	gementis	fw-la	gementis	gementis	0
littora	littora	fw-la	littora	littora	0
Bosphori	Bosphori	fw-la	Bosphori	bosphori	0
,	,	,	,	,	0
Sirtesque	Sirtesque	fw-la	Sirtesque	sirtesque	0
Getulas	Getulas	fw-la	Getulas	getulas	0
canorus	canorus	fw-la	canorus	canorus	0
,	,	,	,	,	0
Ales	Ales	n2	Ales	ale	0
Hypereborosque	Hypereborosque	fw-la	Hypereborosque	hypereborosque	0
campos	campos	fw-la	campos	campos	0
?	?	?	?	?	1
Moreouer	Moreouer	av	Moreover	moreover	0
,	,	,	,	,	0
your	your	po22	your	your	0
Honor	Honor	n1	Honour	honour	0
being	being	vbg	being	be	0
a	a	dt	a	a	0
Father	Father	n1	Father	father	0
and	and	cc	and	and	0
Patrone	Patrone	n1	Patron	patron	0
of	of	pp-f	of	of	0
iustice	iustice	n1	justice	justice	0
,	,	,	,	,	0
if	if	cs	if	if	0
any	any	d	any	any	0
wrong	wrong	n-jn	wrong	wrong	0
be	be	vbi	be	be	0
offered	offered	vvn	offered	offer	0
to	to	p-acp	to	to	0
her	her	pno31	her	she	0
by	by	p-acp	by	by	0
Momus	Momus	np1	Momus	Momus	0
,	,	,	,	,	0
she	she	pns31	she	she	0
may	may	vmb	may	may	0
bold	bold	av-j	bold	bold	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
fly	fly	n1	fly	fly	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Chancery	Chancery	n1	Chancery	chancery	0
for	for	p-acp	for	for	0
succor	succor	n1	succour	succour	0
:	:	:	:	:	0
there	there	a-acp	there	there	0
∣	∣	sy	∣	∣	0
fore	fore	av	before	fore	0
,	,	,	,	,	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
,	,	,	,	,	0
that	that	cst	that	that	0
as	as	p-acp	as	as	0
your	your	po22	your	your	0
Honor	Honor	n1	Honour	honour	0
hath	hath	vhz	hath	have	0
permitted	permitted	vvn	permitted	permit	0
your	your	po22	your	your	0
glorious	glorious	j	glorious	glorious	0
titles	titles	n2	titles	title	0
to	to	pc-acp	to	to	0
grace	grace	vvi	grace	grace	0
her	her	po31	her	her	0
Frontispice	Frontispice	n1	Frontispice	frontispiece	0
;	;	;	;	;	0
so	so	av	so	so	0
you	you	pn22	you	you	0
wil	wil	vmb	will	will	0
not	not	xx	not	not	0
refuse	refuse	vvi	refuse	refuse	0
to	to	pc-acp	to	to	0
beautifie	beautifie	vvi	beautify	beautify	0
her	her	pno31	her	she	0
with	with	p-acp	with	with	0
your	your	po22	your	your	0
gracious	gracious	j	gracious	gracious	0
aspect	aspect	n1	aspect	aspect	0
and	and	cc	and	and	0
respect	respect	n1	respect	respect	0
.	.	.	.	.	1
That	That	cst	That	that	0
God	God	np1	God	God	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
hath	hath	vhz	hath	have	0
ex	ex	fw-la	ex	ex	0
∣	∣	sy	∣	∣	0
alted	alted	j-vvn	alted	alt	0
you	you	pn22	you	you	0
to	to	p-acp	to	to	0
so	so	av	so	so	0
great	great	j	great	great	0
dignities	dignities	n2	dignities	dignity	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
world	world	n1	world	world	0
,	,	,	,	,	0
preserue	preserue	vvb	preserve	preserve	0
your	your	po22	your	your	0
body	body	n1	body	body	0
and	and	cc	and	and	0
soule	soule	n1	soul	soul	0
,	,	,	,	,	0
and	and	cc	and	and	0
crowne	crowne	vvi	crown	crown	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
World	World	n1	World	world	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
with	with	p-acp	with	with	0
blessed	blessed	j-vvn	blessed	bless	0
Immortality	Immortality	n1	Immortality	immortality	0
.	.	.	.	.	1
