OF	OF	pp-f	OF	of	0
furrowes	furrowes	n2	furrows	furrow	0
euen	euen	av	even	even	0
vpon	vpon	p-acp	upon	upon	0
our	our	po12	our	our	0
backs	backs	n2	backs	back	0
:	:	:	:	:	0
when	when	c-crq	when	when	0
her	her	po31	her	her	0
maiestie	maiestie	n1	majesty	majesty	0
should	should	vmd	should	shall	0
haue	haue	vhi	have	have	0
found	found	vvn	found	find	0
curtesie	curtesie	n1	courtesy	courtesy	0
,	,	,	,	,	0
they	they	pns32	they	they	0
execu	execu	n1	execu	execu	0
∣	∣	sy	∣	∣	0
ted	ted	j	ted	ted	0
crueltie	crueltie	n1	cruelty	cruelty	0
;	;	;	;	;	0
when	when	c-crq	when	when	0
all	all	d	all	all	0
should	should	vmd	should	shall	0
haue	haue	vhi	have	have	0
found	found	vvn	found	find	0
truth	truth	n1	truth	truth	0
and	and	cc	and	and	0
loyaltie	loyaltie	n1	loyalty	loyalty	0
,	,	,	,	,	0
they	they	pns32	they	they	0
bent	bent	vvd	bent	bend	0
themselues	themselues	px32	themselves	themselves	0
and	and	cc	and	and	0
their	their	po32	their	their	0
whole	whole	j-jn	whole	whole	0
powers	powers	n2	powers	power	0
to	to	pc-acp	to	to	0
kill	kill	vvi	kill	kill	0
both	both	d	both	both	0
soule	soule	n1	soul	soul	0
and	and	cc	and	and	0
body	body	n1	body	body	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
I	I	pns11	I	i	0
see	see	vvb	see	see	0
Sathan	Sathan	np1	Sathan	Satan	0
is	is	vbz	is	be	0
like	like	av-j	like	like	0
himselfe	himselfe	px31	himself	himself	0
,	,	,	,	,	0
and	and	cc	and	and	0
his	his	po31	his	his	0
children	children	n2	children	child	0
beare	beare	vvi	bear	bear	0
his	his	po31	his	his	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
semblance	semblance	n1	semblance	semblance	0
:	:	:	:	:	0
that	that	cst	that	that	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
can	can	vmb	can	can	0
not	not	xx	not	not	0
compasse	compasse	vvi	compass	compass	0
one	one	crd	one	one	0
way	way	n1	way	way	0
,	,	,	,	,	0
they	they	pns32	they	they	0
wil	wil	vmb	will	will	0
attempt	attempt	vvi	attempt	attempt	0
an	an	dt	and	a	0
∣	∣	sy	∣	∣	0
other	other	n-jn	other	other	0
.	.	.	.	.	1
And	And	cc	And	and	0
therefore	therefore	av	therefore	therefore	0
I	I	pns11	I	i	0
wonder	wonder	vvb	wonder	wonder	0
not	not	xx	not	not	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
sodainly	sodainly	av-j	suddenly	sudden	0
turned	turned	vvn	turned	turn	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
time	time	n1	time	time	0
from	from	p-acp	from	from	0
yt	yt	pn31	that	it	0
rough	rough	j	rough	rough	0
course	course	n1	course	course	0
which	which	r-crq	which	which	0
yet	yet	av	yet	yet	0
lurketh	lurketh	vvz	lurks	lurk	0
hiddē	hiddē	vvn	hidden	hide	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
bones	bones	n2	bones	bone	0
,	,	,	,	,	0
and	and	cc	and	and	0
which	which	r-crq	which	which	0
in	in	p-acp	in	in	0
times	times	n2	times	time	0
past	past	j	past	past	0
was	was	vbds	was	be	0
wont	wont	j	wont	wont	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
their	their	po32	their	their	0
way	way	n1	way	way	0
,	,	,	,	,	0
That	That	cst	That	that	0
traitor	traitor	n1	traitor	traitor	0
Storie	Storie	n1	Story	story	0
said	said	vvd	said	say	0
it	it	pn31	it	it	0
openly	openly	av-j	openly	open	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Parlea	Parlea	np1	Parlea	Parlea	0
∣	∣	sy	∣	∣	0
ment	ment	vvd	meant	mean	0
house	house	n1	house	house	0
.	.	.	.	.	1
Ann.	Ann.	np1	Ann.	Ann.	0
prim	prim	n1	prim	prim	0
.	.	.	.	.	0
of	of	pp-f	of	of	0
her	her	po31	her	her	0
High	High	j	High	high	0
∣	∣	sy	∣	∣	0
nes	nes	zz	nes	nes	0
most	most	ds	most	most	0
gration	gration	n1	gration	gration	0
raigne	raigne	vvi	reign	reign	0
.	.	.	.	.	0
that	that	cst	that	that	0
now	now	av	now	now	0
they	they	pns32	they	they	0
flatter	flatter	vvb	flatter	flatter	0
her	her	pno31	her	she	0
whō	whō	ro-crq	whom	who	0
they	they	pns32	they	they	0
then	then	av	then	then	0
persecuted	persecuted	vvn	persecuted	persecute	0
&	&	cc	&	and	0
put	put	vvn	put	put	0
in	in	p-acp	in	in	0
daunger	daunger	n1	danger	danger	0
of	of	pp-f	of	of	0
life	life	n1	life	life	0
;	;	;	;	;	0
whom	whom	ro-crq	whom	who	0
they	they	pns32	they	they	0
so	so	av	so	so	0
vn	vn	zz	vn	vn	0
∣	∣	sy	∣	∣	0
curteously	curteously	av-j	courteously	courteous	0
entreated	entreated	vvn	entreated	entreat	0
,	,	,	,	,	0
&	&	cc	&	and	0
some	some	d	some	some	0
with	with	p-acp	with	with	0
such	such	d	such	such	0
sorow	sorow	n1	sorrow	sorrow	0
repented	repented	vvd	repented	repent	0
yt	yt	pn31	that	it	0
they	they	pns32	they	they	0
had	had	vhd	had	have	0
not	not	xx	not	not	0
grubbed	grubbed	vvn	grubbed	grub	0
vp	vp	a-acp	up	up	0
the	the	dt	the	the	0
stock	stock	n1	stock	stock	0
,	,	,	,	,	0
&	&	cc	&	and	0
passed	passed	vvd	passed	pass	0
ouer	ouer	p-acp	over	over	0
the	the	dt	the	the	0
brāches	brāches	n2	branches	branch	0
:	:	:	:	:	0
against	against	p-acp	against	against	0
whom	whom	ro-crq	whom	who	0
they	they	pns32	they	they	0
haue	haue	vhb	have	have	0
moued	moued	vvn	moved	move	0
so	so	av	so	so	0
ma	ma	fw-fr	ma	ma	0
∣	∣	sy	∣	∣	0
ny	ny	av	nigh	nigh	0
rebellions	rebellions	n2	rebellions	rebellion	0
,	,	,	,	,	0
and	and	cc	and	and	0
entred	entred	vvd	entered	enter	0
into	into	p-acp	into	into	0
such	such	d	such	such	0
trai	trai	fw-fr	trai	trai	0
∣	∣	sy	∣	∣	0
terous	terous	j	terous	terous	0
and	and	cc	and	and	0
curssed	curssed	j-vvn	cursed	curse	0
practises	practises	n2	practises	practise	0
,	,	,	,	,	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
greatest	greatest	js	greatest	great	0
Clarkes	Clarkes	n2	Clerks	clerk	0
,	,	,	,	,	0
appearing	appearing	vvg	appearing	appear	0
in	in	p-acp	in	in	0
ac	ac	fw-la	ac	ac	0
∣	∣	sy	∣	∣	0
tuall	tuall	n1	tuall	tuall	0
rebellion	rebellion	n1	rebellion	rebellion	0
,	,	,	,	,	0
and	and	cc	and	and	0
inuading	inuading	vvg	invading	invade	0
her	her	po31	her	her	0
ma	ma	n1	ma	man	0
∣	∣	sy	∣	∣	0
iesties	iesties	ng1	iesties	iesties	0
terretories	terretories	n2	terretories	terretory	0
and	and	cc	and	and	0
countries	countries	n2	countries	country	0
:	:	:	:	:	0
I	I	pns11	I	i	0
won	won	vvd	wone	win	0
∣	∣	sy	∣	∣	0
der	der	fw-mi	der	der	0
not	not	xx	not	not	0
I	I	pns11	I	i	0
say	say	vvi	say	say	0
,	,	,	,	,	0
that	that	cst	that	that	0
now	now	av	now	now	0
they	they	pns32	they	they	0
call	call	vvb	call	call	0
her	her	po31	her	her	0
highnes	highnes	n1	highness	highness	0
Christes	Christes	npg1	Christes	Christ	0
substitute	substitute	n1	substitute	substitute	0
,	,	,	,	,	0
their	their	po32	their	their	0
soue	soue	n1	soon	soon	0
∣	∣	sy	∣	∣	0
raigne	raigne	n1	reign	reign	0
princesse	princesse	n1	princess	princess	0
,	,	,	,	,	0
so	so	av	so	so	0
extolling	extolling	vvg	extolling	extol	0
her	her	pno31	her	she	0
ver	ver	p-acp	for	for	0
∣	∣	sy	∣	∣	0
tues	tues	n2	tues	tue	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
though	though	cs	though	though	0
her	her	po31	her	her	0
highnes	highnes	n1	highness	highness	0
gouerne	gouerne	vvi	govern	govern	0
∣	∣	sy	∣	∣	0
ment	ment	fw-la	ment	ment	0
,	,	,	,	,	0
the	the	dt	the	the	0
establishing	establishing	n-vvg	establishing	establish	0
of	of	pp-f	of	of	0
Christian	Christian	np1	Christian	Christian	0
reli	reli	fw-la	reli	reli	0
∣	∣	sy	∣	∣	0
gion	gion	n1	gion	gion	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
execution	execution	n1	execution	execution	0
of	of	pp-f	of	of	0
her	her	po31	her	her	0
highnes	highnes	n1	highness	highness	0
lawes	lawes	n2	laws	law	0
against	against	p-acp	against	against	0
such	such	d	such	such	0
traiterous	traiterous	j	traitorous	traitorous	0
offenders	offenders	n2	offenders	offender	0
were	were	vbdr	were	be	0
inforced	inforced	vvn	enforced	enforce	0
and	and	cc	and	and	0
against	against	p-acp	against	against	0
her	her	po31	her	her	0
will	will	n1	will	will	0
and	and	cc	and	and	0
purpose	purpose	n1	purpose	purpose	0
.	.	.	.	.	1
Thus	Thus	av	Thus	thus	0
they	they	pns32	they	they	0
kisse	kisse	vvb	kiss	kiss	0
and	and	cc	and	and	0
kill	kill	vvi	kill	kill	0
togea	togea	n1	togea	togea	0
∣	∣	sy	∣	∣	0
ther	ther	zz	ther	ther	0
.	.	.	.	.	1
The	The	dt	The	the	0
Pope	Pope	n1	Pope	pope	0
their	their	po32	their	their	0
god	god	n1	god	god	0
in	in	p-acp	in	in	0
earth	earth	n1	earth	earth	0
hath	hath	vhz	hath	have	0
excommunicated	excommunicated	vvn	excommunicated	excommunicate	0
her	her	po31	her	her	0
highnes	highnes	n1	highness	highness	0
,	,	,	,	,	0
and	and	cc	and	and	0
San	San	zz	San	san	0
∣	∣	sy	∣	∣	0
ders	ders	n2-jn	dears	dear	0
(	(	(	(	(	0
as	as	p-acp	as	as	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
their	their	po32	their	their	0
own	own	d	own	own	0
mouth	mouth	n1	mouth	mouth	0
)	)	)	)	)	0
to	to	pc-acp	to	to	0
wit	wit	vvi	wit	wit	0
¦	¦	sy	¦	¦	0
nes	nes	zz	nes	nes	0
their	their	po32	their	their	0
persuasion	persuasion	n1	persuasion	persuasion	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
vertue	vertue	n1	virtue	virtue	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
Bull	Bull	n1	Bull	bull	0
which	which	r-crq	which	which	0
Mourton	Mourton	np1	Mourton	Mourton	0
procured	procured	vvd	procured	procure	0
,	,	,	,	,	0
and	and	cc	and	and	0
Fel	Fel	av-j	Fell	fell	0
∣	∣	sy	∣	∣	0
ton	ton	fw-fr	ton	ton	0
(	(	(	(	(	0
whom	whom	r-crq	whom	who	0
with	with	p-acp	with	with	0
Thomas	Thomas	np1	Thomas	Thomas	0
Becket	Becket	np1	Becket	Becket	0
for	for	p-acp	for	for	0
treason	treason	n1	treason	treason	0
they	they	pns32	they	they	0
make	make	vvb	make	make	0
a	a	dt	a	a	0
martyr	martyr	n1	martyr	martyr	0
)	)	)	)	)	0
set	set	vvd	set	set	0
vp	vp	a-acp	up	up	0
,	,	,	,	,	0
hath	hath	vhz	hath	have	0
pronounced	pronounced	vvn	pronounced	pronounce	0
them	them	pno32	them	they	0
all	all	d	all	all	0
free	free	j	free	free	0
from	from	p-acp	from	from	0
all	all	d	all	all	0
du	du	fw-fr	du	du	0
∣	∣	sy	∣	∣	0
tie	tie	n1	tie	tie	0
and	and	cc	and	and	0
allegeance	allegeance	n1	allegiance	allegiance	0
:	:	:	:	:	0
and	and	cc	and	and	0
yet	yet	av	yet	yet	0
forsoth	forsoth	uh	forsooth	forsooth	0
now	now	av	now	now	0
they	they	pns32	they	they	0
will	will	vmb	will	will	0
needes	needes	av	needs	needs	0
be	be	vbi	be	be	0
counted	counted	vvn	counted	count	0
faithfull	faithfull	j	faithful	faithful	0
subiectes	subiectes	n2-jn	subjects	subject	0
.	.	.	.	.	1
Allen	Allen	np1	Allen	Allen	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
seditious	seditious	j	seditious	seditious	0
Apolo	Apolo	np1	Apolo	Apolo	0
∣	∣	sy	∣	∣	0
gie	gie	n1	gie	gie	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
english	english	jp	english	english	0
Seminarie	Seminarie	n1	Seminary	seminary	0
,	,	,	,	,	0
speaketh	speaketh	vvz	speaks	speak	0
faire	faire	j	fair	fair	0
for	for	p-acp	for	for	0
obedience	obedience	n1	obedience	obedience	0
,	,	,	,	,	0
and	and	cc	and	and	0
yet	yet	av	yet	yet	0
malapertly	malapertly	av-jn	malapertly	malapert	0
presumeth	presumeth	vvz	presumeth	presume	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
confute	confute	vvi	confute	confute	0
her	her	po31	her	her	0
highnes	highnes	n1	highness	highness	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
clamatiōs	clamatiōs	n2	clamations	clamation	0
,	,	,	,	,	0
made	made	vvn	made	make	0
against	against	p-acp	against	against	0
such	such	d	such	such	0
runagates	runagates	n2	runagates	runagate	0
.	.	.	.	.	1
Their	Their	po32	Their	their	0
going	going	vvg	going	go	0
beyond	beyond	p-acp	beyond	beyond	0
sea	sea	n1	sea	sea	0
,	,	,	,	,	0
is	is	vbz	is	be	0
for	for	p-acp	for	for	0
nothing	nothing	pix	nothing	nothing	0
but	but	cc-acp	but	but	0
religion	religion	n1	religion	religion	0
,	,	,	,	,	0
&	&	cc	&	and	0
yet	yet	av	yet	yet	0
from	from	p-acp	from	from	0
them	them	pno32	them	they	0
,	,	,	,	,	0
&	&	cc	&	and	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
schooles	schooles	n2	schools	school	0
hath	hath	vhz	hath	have	0
spronge	spronge	vvd	sprung	spring	0
,	,	,	,	,	0
the	the	dt	the	the	0
ground	ground	n1	ground	ground	0
of	of	pp-f	of	of	0
al	al	d	all	all	0
seditious	seditious	j	seditious	seditious	0
practises	practises	n2	practises	practise	0
,	,	,	,	,	0
ye	ye	pn22	you	you	0
stirring	stirring	vvg	stirring	stir	0
vp	vp	a-acp	up	up	0
vn	vn	fw-it	vn	un	0
∣	∣	sy	∣	∣	0
to	to	p-acp	to	to	0
sedition	sedition	n1	sedition	sedition	0
&	&	cc	&	and	0
rebellion	rebellion	n1	rebellion	rebellion	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
diuerse	diuerse	j	diverse	diverse	0
places	places	n2	places	place	0
both	both	av-d	both	both	0
at	at	p-acp	at	at	0
home	home	n1-an	home	home	0
and	and	cc	and	and	0
abroade	abroade	av	abroad	abroad	0
,	,	,	,	,	0
the	the	dt	the	the	0
attemps	attemps	n2	attempts	attempt	0
of	of	pp-f	of	of	0
compassing	compassing	vvg	compassing	compass	0
her	her	po31	her	her	0
maiesties	maiesties	ng1	majesty's	majesty	0
life	life	n1	life	life	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
ye	ye	pn22	you	you	0
lord	lord	n1	lord	lord	0
long	long	av-j	long	long	0
preserue	preserue	vvi	preserve	preserve	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
maintenance	maintenance	n1	maintenance	maintenance	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
gospel	gospel	n1	gospel	gospel	0
,	,	,	,	,	0
&	&	cc	&	and	0
their	their	po32	their	their	0
cōfusion	cōfusion	n1	confusion	confusion	0
.	.	.	.	.	1
And	And	cc	And	and	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
cause	cause	vvi	cause	cause	0
ye	ye	pn22	you	you	0
man	man	n1	man	man	0
is	is	vbz	is	be	0
so	so	av	so	so	0
hot	hot	j	hight	hot	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
yt	yt	pn31	that	it	0
we	we	pns12	we	we	0
assure	assure	vvi	assure	assure	0
all	all	d	all	all	0
ranke	ranke	n1	rank	rank	0
papists	papists	vvz	papists	papist	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
right	right	j-jn	right	right	0
traitors	traitors	n2	traitors	traitor	0
:	:	:	:	:	0
he	he	pns31	he	he	0
tel	tel	vvi	tell	tell	0
∣	∣	sy	∣	∣	0
leth	leth	vvz	leth	le	0
vs	vs	pno12	us	we	0
yt	yt	pn31	that	it	0
those	those	d	those	those	0
priests	priests	n2	priests	priest	0
&	&	cc	&	and	0
Iesuits	Iesuits	np2	Iesuits	Jesuit	0
,	,	,	,	,	0
haue	haue	vhb	have	have	0
ex	ex	fw-la	ex	ex	0
¦	¦	sy	¦	¦	0
presse	presse	n1	press	press	0
cōmandement	cōmandement	n1	commandment	commandment	0
frō	frō	p-acp	from	from	0
their	their	po32	their	their	0
superiors	superiors	n2-jn	superiors	superior	0
,	,	,	,	,	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
moue	moue	vvi	move	move	0
any	any	d	any	any	0
sedition	sedition	n1	sedition	sedition	0
,	,	,	,	,	0
or	or	cc	or	or	0
to	to	pc-acp	to	to	0
meddle	meddle	vvi	meddle	meddle	0
with	with	p-acp	with	with	0
matters	matters	n2	matters	matter	0
of	of	pp-f	of	of	0
state	state	n1	state	state	0
or	or	cc	or	or	0
tēporal	tēporal	j	temporal	temporal	0
gouern	gouern	vvb	govern	govern	0
∣	∣	sy	∣	∣	0
mēt	mēt	j	meant	meant	0
,	,	,	,	,	0
Allen	Allen	np1	Allen	Allen	0
Apo	Apo	p-acp	Upon	upon	0
∣	∣	sy	∣	∣	0
log	log	n1	log	log	0
.	.	.	.	.	1
Cap.	Cap.	np1	Cap.	Cap.	0
6.	6.	crd	6.	6.	1
Fol.	Fol.	n1	Fol.	fol.	0
72.	72.	crd	72.	72.	0
but	but	p-acp	but	but	0
only	only	j	only	only	0
by	by	p-acp	by	by	0
their	their	po32	their	their	0
priesthood	priesthood	n1	priesthood	priesthood	0
&	&	cc	&	and	0
fun	fun	n1	fun	sun	0
∣	∣	sy	∣	∣	0
ctions	ctions	n2	ctions	ction	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
such	such	d	such	such	0
duties	duties	n2	duties	duty	0
as	as	c-acp	as	as	0
be	be	vbb	be	be	0
requisite	requisite	j	requisite	requisite	0
for	for	p-acp	for	for	0
christian	christian	njp	christian	christian	0
mens	mens	fw-la	mens	mens	0
soules	soules	n2	souls	soul	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
cōsisteth	cōsisteth	vvz	consisteth	consist	0
in	in	p-acp	in	in	0
preaching	preaching	vvg	preaching	preach	0
,	,	,	,	,	0
teaching	teaching	vvg	teaching	teach	0
,	,	,	,	,	0
catechising	catechising	n-vvg	catechising	catechise	0
,	,	,	,	,	0
Howlets	Howlets	n2	Howlets	owlet	0
auctor	auctor	fw-la	auctor	auctor	0
saith	saith	vvz	says	say	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
7.	7.	crd	7.	7.	0
rea	rea	fw-la	rea	rea	0
¦	¦	sy	¦	¦	0
son	son	n1	son	son	0
,	,	,	,	,	0
that	that	cst	that	that	0
none	none	pix	none	none	0
can	can	vmb	can	can	0
be	be	vbi	be	be	0
called	called	vvn	called	call	0
Prie	Prie	vvb	Pry	pray	0
∣	∣	sy	∣	∣	0
stes	stes	n1	stes	stes	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
in	in	p-acp	in	in	0
respect	respect	n1	respect	respect	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
sacri	sacri	fw-la	sacri	sacri	0
∣	∣	sy	∣	∣	0
fice	fice	n1	fice	fice	0
.	.	.	.	.	0
mini	mini	fw-la	mini	mini	0
¦	¦	sy	¦	¦	0
string	string	n1	string	string	0
the	the	cs	the	than	0
sacraments	sacraments	n2	sacraments	sacrament	0
&	&	cc	&	and	0
such	such	d	such	such	0
like	like	av-j	like	like	0
.	.	.	.	.	1
First	First	np1	First	First	0
therefore	therefore	av	therefore	therefore	0
we	we	pns12	we	we	0
answere	answere	vvb	answer	answer	0
,	,	,	,	,	0
that	that	cst	that	that	0
preaching	preaching	vvg	preaching	preach	0
,	,	,	,	,	0
teaching	teaching	vvg	teaching	teach	0
,	,	,	,	,	0
catechising	catechising	n-vvg	catechising	catechise	0
,	,	,	,	,	0
and	and	cc	and	and	0
ministring	ministring	j-vvg	ministering	minister	0
the	the	dt	the	the	0
sacraments	sacraments	n2	sacraments	sacrament	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
popish	popish	j	popish	popish	0
priestes	priestes	n2	priests	priest	0
office	office	n1	office	office	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
in	in	p-acp	in	in	0
deede	deede	n1	deed	deed	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
also	also	av	also	also	0
he	he	pns31	he	he	0
will	will	vmb	will	will	0
haue	haue	vhi	have	have	0
them	them	pno32	them	they	0
called	called	vvd	called	call	0
)	)	)	)	)	0
masse	masse	n1	mass	mass	0
priestes	priestes	n2	priests	priest	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
respect	respect	n1	respect	respect	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
abhominable	abhominable	j	abominable	abominable	0
sacrifice	sacrifice	n1	sacrifice	sacrifice	0
.	.	.	.	.	1
And	And	cc	And	and	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
scarse	scarse	av-j	scarce	scarce	0
knew	knew	vvd	knew	know	0
any	any	d	any	any	0
practise	practise	n1	practice	practice	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
he	he	pns31	he	he	0
nameth	nameth	vvz	names	name	0
,	,	,	,	,	0
so	so	av	so	so	0
for	for	p-acp	for	for	0
Catechising	Catechising	n-vvg	Catechising	catechise	0
or	or	cc	or	or	0
teaching	teaching	vvg	teaching	teach	0
the	the	dt	the	the	0
principles	principles	n2	principles	principle	0
of	of	pp-f	of	of	0
Christian	Christian	np1	Christian	Christian	0
reli	reli	fw-la	reli	reli	0
∣	∣	sy	∣	∣	0
gion	gion	n1	gion	gion	0
,	,	,	,	,	0
they	they	pns32	they	they	0
neuer	neuer	av-x	never	never	0
knew	knew	vvd	knew	know	0
what	what	r-crq	what	what	0
it	it	pn31	it	it	0
ment	ment	vvd	meant	mean	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
they	they	pns32	they	they	0
could	could	vmd	could	can	0
not	not	xx	not	not	0
so	so	av	so	so	0
much	much	av-d	much	much	0
as	as	c-acp	as	as	0
abide	abide	vvi	abide	abide	0
,	,	,	,	,	0
ye	ye	pn22	you	you	0
Lords	Lords	n2	Lords	lord	0
prayer	prayer	n1	prayer	prayer	0
,	,	,	,	,	0
or	or	cc	or	or	0
creede	creede	n1	creed	creed	0
,	,	,	,	,	0
commonly	commonly	av-j	commonly	common	0
called	called	vvn	called	call	0
the	the	dt	the	the	0
Creede	Creede	n1	Creed	creed	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Apostles	Apostles	n2	Apostles	apostle	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
mo	mo	dc	more	more	0
∣	∣	sy	∣	∣	0
ther	ther	po32	their	their	0
tongue	tongue	n1	tongue	tongue	0
.	.	.	.	.	1
As	As	p-acp	As	as	0
for	for	p-acp	for	for	0
ministring	ministring	j-vvg	ministering	minister	0
ye	ye	dt	the	the	0
Sacra	Sacra	fw-la	Sacra	sacra	0
∣	∣	sy	∣	∣	0
ments	ments	n2	ments	ment	0
,	,	,	,	,	0
they	they	pns32	they	they	0
had	had	vhd	had	have	0
neither	neither	dx	neither	neither	0
calling	calling	n-vvg	calling	call	0
so	so	av	so	so	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
,	,	,	,	,	0
neither	neither	av-dx	neither	neither	0
yet	yet	av	yet	yet	0
kept	kept	vvd	kept	keep	0
any	any	d	any	any	0
right	right	j-jn	right	right	0
forme	forme	n1	form	form	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
administration	administration	n1	administration	administration	0
,	,	,	,	,	0
or	or	cc	or	or	0
taught	taught	vvd	taught	teach	0
the	the	dt	the	the	0
vse	vse	n1	use	use	0
of	of	pp-f	of	of	0
thē	thē	pno32	them	they	0
.	.	.	.	.	1
And	And	cc	And	and	0
if	if	cs	if	if	0
their	their	po32	their	their	0
commission	commission	n1	commission	commission	0
from	from	p-acp	from	from	0
their	their	po32	their	their	0
spi	spi	vvb	spi	spi	0
∣	∣	sy	∣	∣	0
rituall	rituall	j	ritual	ritual	0
superiors	superiors	n2-jn	superiors	superior	0
there	there	pc-acp	there	there	0
,	,	,	,	,	0
be	be	vbb	be	be	0
sufficient	sufficient	j	sufficient	sufficient	0
cal	cal	vvb	call	call	0
∣	∣	sy	∣	∣	0
ling	ling	n1	ling	ling	0
to	to	p-acp	to	to	0
enable	enable	vvi	enable	enable	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
entrude	entrude	vvi	entrude	intrude	0
them	them	pno32	them	they	0
selues	selues	n2	selves	self	0
here	here	av	here	here	0
,	,	,	,	,	0
or	or	cc	or	or	0
to	to	pc-acp	to	to	0
go	go	vvi	go	go	0
into	into	p-acp	into	into	0
other	other	j-jn	other	other	0
coun	coun	vvb	con	con	0
∣	∣	sy	∣	∣	0
tries	tries	vvz	tries	try	0
,	,	,	,	,	0
like	like	av-j	like	like	0
gadding	gadding	vvg	gadding	gad	0
Circumcellions	Circumcellions	n2	Circumcellions	circumcellion	0
:	:	:	:	:	0
to	to	pc-acp	to	to	0
disturbe	disturbe	vvi	disturb	disturb	0
both	both	d	both	both	0
Churches	Churches	n2	Churches	church	0
and	and	cc	and	and	0
common	common	j	common	common	0
weales	weales	n2	weals	weal	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
they	they	pns32	they	they	0
haue	haue	vhb	have	have	0
neither	neither	dx	neither	neither	0
place	place	n1	place	place	0
allotted	allotted	vvn	allotted	allot	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
beinge	beinge	vbg	being	be	0
assigned	assigned	vvn	assigned	assign	0
,	,	,	,	,	0
either	either	av-d	either	either	0
by	by	p-acp	by	by	0
God	God	np1	God	God	0
or	or	cc	or	or	0
man	man	n1	man	man	0
:	:	:	:	:	0
how	how	c-crq	how	how	0
can	can	vmb	can	can	0
they	they	pns32	they	they	0
shew	shew	vvi	show	show	0
vs	vs	pno12	us	we	0
the	the	dt	the	the	0
seale	seale	n1	seal	seal	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
commissioners	commissioners	n2	commissioners	commissioner	0
commissi	commissi	fw-fr	commissi	commissi	0
∣	∣	sy	∣	∣	0
on	on	zz	on	on	0
from	from	p-acp	from	from	0
aboue	aboue	a-acp	above	above	0
?	?	?	?	?	1
But	But	p-acp	But	but	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
will	will	vmb	will	will	0
draw	draw	vvi	draw	draw	0
all	all	d	all	all	0
auctority	auctority	n1	authority	authority	0
from	from	p-acp	from	from	0
that	that	d	that	that	0
stranger	stranger	n1	stranger	stranger	0
,	,	,	,	,	0
that	that	cst	that	that	0
man	man	n1	man	man	0
of	of	pp-f	of	of	0
sinne	sinne	n1	sin	sin	0
and	and	cc	and	and	0
