1.	1.	crd	1.	1.	1
vs	vs	pno12	us	we	0
,	,	,	,	,	0
loe	loe	uh	lo	lo	0
here	here	av	here	here	0
is	is	vbz	is	be	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
or	or	cc	or	or	0
the	the	dt	the	the	0
∣	∣	sy	∣	∣	0
re	re	fw-mi	re	re	0
,	,	,	,	,	0
doe	doe	vdb	do	do	0
not	not	xx	not	not	0
beleeue	beleeue	vvi	believe	believe	0
them	them	pno32	them	they	0
.	.	.	.	.	1
And	And	cc	And	and	0
by	by	p-acp	by	by	0
this	this	d	this	this	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
perceiue	perceiue	vvi	perceive	perceive	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
vnfittly	vnfittly	av-j	unfitly	unfit	0
you	you	pn22	you	you	0
ioyne	ioyne	vvb	join	join	0
,	,	,	,	,	0
or	or	cc	or	or	0
rather	rather	av-c	rather	rather	0
confound	confound	vvi	confound	confound	0
antiquity	antiquity	n1	antiquity	antiquity	0
and	and	cc	and	and	0
Visibility	Visibility	n1	Visibility	visibility	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
saying	saying	vvg	saying	say	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
very	very	j	very	very	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
ginninge	ginninge	n-vvg	ginning	gin	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
your	your	po22	your	your	0
Epistle	Epistle	n1	Epistle	epistle	0
,	,	,	,	,	0
the	the	dt	the	the	0
ancient	ancient	j	ancient	ancient	0
visibility	visibility	n1	visibility	visibility	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Protestant	Protestant	n1	Protestant	protestant	0
profession	profession	n1	profession	profession	0
,	,	,	,	,	0
and	and	cc	and	and	0
soe	soe	av	so	so	0
in	in	p-acp	in	in	0
many	many	d	many	many	0
other	other	j-jn	other	other	0
places	places	n2	places	place	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
Visibility	Visibility	n1	Visibility	visibility	0
must	must	vmb	must	must	0
as	as	a-acp	as	as	0
well	well	av	well	well	0
be	be	vbi	be	be	0
new	new	j	new	new	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
follow	follow	vvi	follow	follow	0
your	your	po22	your	your	0
manner	manner	n1	manner	manner	0
of	of	pp-f	of	of	0
speaking	speaking	vvg	speaking	speak	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
ancient	ancient	j	ancient	ancient	0
:	:	:	:	:	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
thing	thing	n1	thing	thing	0
which	which	r-crq	which	which	0
hath	hath	vhz	hath	have	0
beene	beene	vbn	been	be	0
without	without	p-acp	without	without	0
interruption	interruption	n1	interruption	interruption	0
,	,	,	,	,	0
is	is	vbz	is	be	0
,	,	,	,	,	0
and	and	cc	and	and	0
euer	euer	av	ever	ever	0
must	must	vmb	must	must	0
bee	bee	vbi	be	be	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
worlds	worlds	ng1	world's	world	0
end	end	n1	end	end	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
true	true	j	true	true	0
Church	Church	n1	Church	church	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
;	;	;	;	;	0
and	and	cc	and	and	0
is	is	vbz	is	be	0
noe	noe	av-dx	no	no	0
more	more	av-dc	more	more	0
tyed	tyed	vvn	tied	tie	0
to	to	p-acp	to	to	0
these	these	d	these	these	0
primiti	primiti	n1	primiti	primiti	0
∣	∣	sy	∣	∣	0
ues	ues	n1	ues	ues	0
or	or	cc	or	or	0
ancient	ancient	j	ancient	ancient	0
tymes	tymes	n2	times	time	0
,	,	,	,	,	0
then	then	av	then	then	0
to	to	p-acp	to	to	0
these	these	d	these	these	0
la	la	fw-fr	la	la	0
∣	∣	sy	∣	∣	0
ter	ter	zz	ter	ter	0
of	of	pp-f	of	of	0
ours	ours	png12	ours	we	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
noe	noe	dx	no	no	0
more	more	dc	more	more	0
to	to	p-acp	to	to	0
those	those	d	those	those	0
ty	ty	zz	ty	ty	0
∣	∣	sy	∣	∣	0
mes	mes	fw-fr	mes	mes	0
of	of	pp-f	of	of	0
ours	ours	png12	ours	we	0
then	then	av	then	then	0
to	to	p-acp	to	to	0
those	those	d	those	those	0
that	that	cst	that	that	0
shall	shall	vmb	shall	shall	0
co	co	vvn	counterfeit	continue	0
∣	∣	sy	∣	∣	0
me	me	pno11	me	i	0
after	after	j-acp	after	after	0
vs	vs	pno12	us	we	0
againe	againe	av	again	again	0
.	.	.	.	.	1
Or	Or	cc	Or	or	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
more	more	av-dc	more	more	0
belong	belong	vvi	belong	belong	0
to	to	p-acp	to	to	0
one	one	crd	one	one	0
tyme	tyme	n1	time	time	0
then	then	av	then	then	0
another	another	j-jn	another	another	0
,	,	,	,	,	0
it	it	pn31	it	it	0
rather	rather	av-c	rather	rather	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
longeth	longeth	vvz	longeth	long	0
more	more	av-dc	more	more	0
to	to	p-acp	to	to	0
succeeding	succeeding	vvg	succeeding	succeed	0
tymes	tymes	n2	times	time	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
cleare	cleare	j	clear	clear	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Prophecies	Prophecies	n2	Prophecies	prophecy	0
going	going	vvg	going	go	0
before	before	p-acp	before	before	0
our	our	po12	our	our	0
B.	B.	np1	B.	B.	0
Sauiour's	Sauiour's	ng1	Saviour's	saviour	0
coming	coming	n-vvg	coming	come	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
accomplishment	accomplishment	n1	accomplishment	accomplishment	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
,	,	,	,	,	0
after	after	c-acp	after	after	0
his	his	po31	his	his	0
coming	coming	n-vvg	coming	come	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
was	was	vbds	was	be	0
to	to	pc-acp	to	to	0
beginne	beginne	vvi	begin	begin	0
as	as	p-acp	as	as	0
all	all	d	all	all	0
things	things	n2	things	thing	0
els	els	av	else	else	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
world	world	n1	world	world	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
a	a	dt	a	a	0
small	small	j	small	small	0
beginning	beginning	n1	beginning	beginning	0
;	;	;	;	;	0
and	and	cc	and	and	0
after	after	a-acp	after	after	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
tyme	tyme	n1	time	time	0
and	and	cc	and	and	0
continuance	continuance	n1	continuance	continuance	0
,	,	,	,	,	0
receiue	receiue	vvb	receive	receive	0
a	a	dt	a	a	0
grea	grea	zz	grea	grea	0
∣	∣	sy	∣	∣	0
ter	ter	zz	ter	ter	0
encrease	encrease	n1	increase	increase	0
;	;	;	;	;	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
little	little	j	little	little	0
and	and	cc	and	and	0
little	little	j	little	little	0
co	co	n1	counterfeit	counterfeit	0
∣	∣	sy	∣	∣	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
spread	spread	vvi	spread	spread	0
ouer	ouer	p-acp	over	over	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
world	world	n1	world	world	0
;	;	;	;	;	0
at	at	p-acp	at	at	0
which	which	r-crq	which	which	0
tyme	tyme	n1	time	time	0
,	,	,	,	,	0
it	it	pn31	it	it	0
must	must	vmb	must	must	0
needs	needs	av	needs	needs	0
be	be	vbi	be	be	0
more	more	av-dc	more	more	0
vi	vi	fw-la	vi	vi	0
∣	∣	sy	∣	∣	0
sible	sible	j	sible	sible	0
then	then	av	then	then	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
beginninge	beginninge	n-vvg	begin	begin	0
.	.	.	.	.	1
Soe	Soe	av	So	so	0
that	that	cst	that	that	0
little	little	j	little	little	0
Stone	Stone	n1	Stone	stone	0
,	,	,	,	,	0
Dan.	Dan.	np1	Dan.	Dan.	1
2.36	2.36	crd	2.36	2.36	0
.	.	.	.	.	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
Prophett	Prophett	n1	Prophet	prophet	0
Daniel	Daniel	np1	Daniel	Daniel	0
speaketh	speaketh	vvz	speaks	speak	0
of	of	pp-f	of	of	0
in	in	p-acp	in	in	0
figure	figure	n1	figure	figure	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Kingdome	Kingdome	n1	Kingdom	kingdom	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
his	his	po31	his	his	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
grew	grew	vvd	grew	grow	0
by	by	p-acp	by	by	0
little	little	j	little	little	0
and	and	cc	and	and	0
little	little	j	little	little	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
soe	soe	av	so	so	0
great	great	j	great	great	0
a	a	dt	a	a	0
mountaine	mountaine	n1	mountain	mountain	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
filled	filled	vvd	filled	fill	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
Earth	Earth	n1	Earth	earth	0
:	:	:	:	:	0
at	at	p-acp	at	at	0
which	which	r-crq	which	which	0
tyme	tyme	n1	time	time	0
certainely	certainely	av-j	certainly	certain	0
,	,	,	,	,	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
more	more	av-dc	more	more	0
visible	visible	j	visible	visible	0
then	then	cs	then	than	0
at	at	p-acp	at	at	0
first	first	ord	first	first	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
but	but	p-acp	but	but	0
beginning	beginning	n1	beginning	beginning	0
.	.	.	.	.	1
Soe	Soe	av	So	so	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
which	which	r-crq	which	which	0
began	began	vvd	began	begin	0
at	at	p-acp	at	at	0
Hierusalem	Hierusalem	np1	Hierusalem	Jerusalem	0
,	,	,	,	,	0
&	&	cc	&	and	0
from	from	p-acp	from	from	0
thence	thence	av	thence	thence	0
was	was	vbds	was	be	0
spread	spread	vvn	spread	spread	0
by	by	p-acp	by	by	0
degrees	degrees	n2	degrees	degree	0
to	to	p-acp	to	to	0
other	other	j-jn	other	other	0
Countries	Countries	n2	Countries	country	0
,	,	,	,	,	0
and	and	cc	and	and	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
goe	goe	vvi	go	go	0
on	on	p-acp	on	on	0
increasing	increasing	vvg	increasing	increase	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
vtmost	vtmost	j	utmost	utmost	0
bounds	bounds	n2	bounds	bound	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Earth	Earth	n1	Earth	earth	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
very	very	j	very	very	0
end	end	n1	end	end	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
World	World	n1	World	world	0
,	,	,	,	,	0
must	must	vmb	must	must	0
needes	needes	av	needs	needs	0
be	be	vbi	be	be	0
more	more	av-dc	more	more	0
visible	visible	j	visible	visible	0
and	and	cc	and	and	0
appa	appa	fw-la	appa	appa	0
∣	∣	sy	∣	∣	0
rant	rant	vvi	rant	rant	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
goeth	goeth	vvz	goes	go	0
more	more	n1	more	moor	0
dilating	dilating	vvg	dilating	dilate	0
it	it	pn31	it	it	0
self	self	n1	self	self	0
in	in	p-acp	in	in	0
space	space	n1	space	space	0
of	of	pp-f	of	of	0
place	place	n1	place	place	0
,	,	,	,	,	0
and	and	cc	and	and	0
continuance	continuance	n1	continuance	continuance	0
of	of	pp-f	of	of	0
tyme	tyme	n1	time	time	0
.	.	.	.	.	1
9.	9.	crd	9.	9	1
But	But	p-acp	But	but	0
now	now	av	now	now	0
you	you	pn22	you	you	0
come	come	vvb	come	come	0
vpon	vpon	p-acp	upon	upon	0
vs	vs	pno12	us	we	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
counter	counter	j	counter	counter	0
challenge	challenge	n1	challenge	challenge	0
,	,	,	,	,	0
demanding	demanding	vvg	demanding	demand	0
by	by	p-acp	by	by	0
what	what	r-crq	what	what	0
authority	authority	n1	authority	authority	0
of	of	pp-f	of	of	0
scriptures	scriptures	n2	scriptures	scripture	0
and	and	cc	and	and	0
an	an	dt	and	a	0
∣	∣	sy	∣	∣	0
cient	cient	n1	cient	cient	0
Fathers	Fathers	np1	Fathers	Fathers	0
,	,	,	,	,	0
we	we	pns12	we	we	0
haue	haue	vhb	have	have	0
imposed	imposed	vvn	imposed	impose	0
new	new	j	new	new	0
articles	articles	n2	articles	article	0
of	of	pp-f	of	of	0
Christian	Christian	njp	Christian	christian	0
beleife	beleife	n1	belief	belief	0
vppon	vppon	p-acp	upon	upon	0
Preists	Preists	n2	Priests	priest	0
and	and	cc	and	and	0
people	people	n1	people	people	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
say	say	vvb	say	say	0
,	,	,	,	,	0
truth	truth	n1	truth	truth	0
denyes	denyes	vvz	denies	deny	0
antiquity	antiquity	n1	antiquity	antiquity	0
and	and	cc	and	and	0
vniuersality	vniuersality	n1	universality	universality	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
principal	principal	j-jn	principal	principal	0
articles	articles	n2	articles	article	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
new	new	j	new	new	0
Ro	Ro	np1	Ro	Ro	0
∣	∣	sy	∣	∣	0
man	man	n1	man	man	0
Creede	Creede	n1	Creed	creed	0
:	:	:	:	:	0
and	and	cc	and	and	0
you	you	pn22	you	you	0
say	say	vvb	say	say	0
our	our	po12	our	our	0
best	best	js	best	best	0
lear	lear	j	lear	lear	0
∣	∣	sy	∣	∣	0
ned	ned	zz	ned	ned	0
Romanists	Romanists	np1	Romanists	Romanists	0
,	,	,	,	,	0
professe	professe	vvb	profess	profess	0
that	that	cst	that	that	0
most	most	av-ds	most	most	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
were	were	vbdr	were	be	0
vnknowne	vnknowne	j	unknown	unknown	0
to	to	p-acp	to	to	0
antiquity	antiquity	n1	antiquity	antiquity	0
.	.	.	.	.	1
Wherefore	Wherefore	c-crq	Wherefore	wherefore	0
after	after	p-acp	after	after	0
a	a	dt	a	a	0
digressiō	digressiō	n1	digression	digression	0
against	against	p-acp	against	against	0
im	im	pno31	im	he	0
∣	∣	sy	∣	∣	0
plicite	plicite	j	plicite	plicite	0
faith	faith	n1	faith	faith	0
,	,	,	,	,	0
and	and	cc	and	and	0
our	our	po12	our	our	0
altering	altering	j-vvg	altering	alter	0
and	and	cc	and	and	0
chan	chan	av	chan	chan	0
∣	∣	sy	∣	∣	0
ging	ging	n1	ging	ging	0
the	the	cs	the	than	0
ten	ten	crd	ten	ten	0
commandements	commandements	n2	commandments	commandment	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
say	say	vvb	say	say	0
very	very	av	very	very	0
wisely	wisely	av-j	wisely	wise	0
)	)	)	)	)	0
you	you	pn22	you	you	0
wish	wish	vvb	wish	wish	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
that	that	cst	that	that	0
vrge	vrge	vvb	urge	urge	0
a	a	dt	a	a	0
catalogue	catalogue	n1	catalogue	catalogue	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
Prote	Prote	np1	Prote	Prote	0
∣	∣	sy	∣	∣	0
stants	stants	n2	stants	stant	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
haue	haue	vhb	have	have	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
ages	ages	n2	ages	age	0
professed	professed	vvn	professed	profess	0
your	your	po22	your	your	0
39.	39.	crd	39.	39	0
articles	articles	n2	articles	article	0
,	,	,	,	,	0
should	should	vmd	should	shall	0
produce	produce	vvi	produce	produce	0
one	one	crd	one	one	0
anciēt	anciēt	j	ancient	ancient	0
orthodox	orthodox	n1	orthodox	orthodox	0
father	father	n1	father	father	0
in	in	p-acp	in	in	0
euery	euery	d	every	every	0
age	age	n1	age	age	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
∣	∣	sy	∣	∣	0
se	se	zz	se	se	0
1500.	1500.	crd	1500.	1500.	0
yeares	yeares	n2	years	year	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
hath	hath	vhz	hath	have	0
held	held	vvn	held	hold	0
all	all	d	all	all	0
our	our	po12	our	our	0
Trent	Trent	np1	Trent	Trent	0
articles	articles	n2	articles	article	0
de	de	dt	the	the	0
fide	fide	fw-la	fide	fide	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
then	then	av	then	then	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
acknowledge	acknowledge	vvi	acknowledge	acknowledge	0
our	our	po12	our	our	0
Professours	Professours	n2	Professors	professor	0
visi	visi	fw-la	visi	visi	0
∣	∣	sy	∣	∣	0
ble	ble	zz	ble	ble	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
ages	ages	n2	ages	age	0
;	;	;	;	;	0
our	our	po12	our	our	0
Cardinals	Cardinals	n2	Cardinals	cardinal	0
,	,	,	,	,	0
Bishops	Bishops	n2	Bishops	bishop	0
,	,	,	,	,	0
&	&	cc	&	and	0
Schoolemen	Schoolemen	n2	Schoolmen	schoolman	0
mistaken	mistaken	vvn	mistaken	mistake	0
,	,	,	,	,	0
&	&	cc	&	and	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
reformed	reformed	vvn	reformed	reform	0
by	by	p-acp	by	by	0
an	an	dt	and	a	0
Index	Index	n1	Index	index	0
expurgato	expurgato	fw-la	expurgato	expurgato	0
∣	∣	sy	∣	∣	0
rius	rius	fw-la	rius	rius	0
;	;	;	;	;	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
acknowledge	acknowledge	vvi	acknowledge	acknowledge	0
the	the	dt	the	the	0
nouelty	nouelty	n1	novelty	novelty	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
and	and	cc	and	and	0
submitt	submitt	vvi	submit	submit	0
your	your	po22	your	your	0
selfe	selfe	n1	self	self	0
with	with	p-acp	with	with	0
an	an	dt	and	a	0
implicite	implicite	j	implicit	implicit	0
faith	faith	n1	faith	faith	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Romane	Romane	jp	Roman	roman	0
Church	Church	n1	Church	church	0
.	.	.	.	.	1
Soe	Soe	av	So	so	0
you	you	pn22	you	you	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
your	your	po22	your	your	0
counterchal	counterchal	j	counterchal	counterchal	0
∣	∣	sy	∣	∣	0
lēge	lēge	n1	lenge	lenge	0
Sir	Sir	n1	Sir	sir	0
Humphrey	Humphrey	np1	Humphrey	Humphrey	0
,	,	,	,	,	0
had	had	vhd	had	have	0
you	you	pn22	you	you	0
marked	marked	vvn	marked	mark	0
the	the	dt	the	the	0
challenge	challenge	n1	challenge	challenge	0
well	well	av	well	well	0
,	,	,	,	,	0
you	you	pn22	you	you	0
might	might	vmd	might	may	0
haue	haue	vhi	have	have	0
spared	spared	vvn	spared	spare	0
it	it	pn31	it	it	0
;	;	;	;	;	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Iesuit	Iesuit	np1	Iesuit	Jesuit	0
required	required	vvd	required	require	0
you	you	pn22	you	you	0
to	to	p-acp	to	to	0
perfor	perfor	j	perfor	perfor	0
∣	∣	sy	∣	∣	0
me	me	pno11	me	i	0
nothing	nothing	pix	nothing	nothing	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
that	that	cst	that	that	0
which	which	r-crq	which	which	0
many	many	d	many	many	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
Catholique	Catholique	jp	Catholic	catholique	0
part	part	n1	part	part	0
haue	haue	vhb	have	have	0
performed	performed	vvn	performed	perform	0
ready	ready	j	ready	ready	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
hand	hand	n1	hand	hand	0
,	,	,	,	,	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
should	should	vmd	should	shall	0
bring	bring	vvi	bring	bring	0
such	such	d	such	such	0
a	a	dt	a	a	0
Catalogue	Catalogue	n1	Catalogue	catalogue	0
of	of	pp-f	of	of	0
suc	suc	fw-fr	suc	suc	0
∣	∣	sy	∣	∣	0
cession	cession	n1	session	session	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
proofe	proofe	n1	proof	proof	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Visibility	Visibility	n1	Visibility	visibility	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
we	we	pns12	we	we	0
did	did	vdd	did	do	0
many	many	d	many	many	0
of	of	pp-f	of	of	0
ours	ours	png12	ours	we	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
Sanders	Sanders	np1	Sanders	Sanders	0
,	,	,	,	,	0
Bellarmine	Bellarmine	np1	Bellarmine	Bellarmine	0
,	,	,	,	,	0
Gualterus	Gualterus	np1	Gualterus	Gualterus	0
,	,	,	,	,	0
&	&	cc	&	and	0
others	others	n2-jn	others	other	0
.	.	.	.	.	1
You	You	pn22	You	you	0
aske	aske	vvb	ask	ask	0
by	by	p-acp	by	by	0
what	what	r-crq	what	what	0
authority	authority	n1	authority	authority	0
we	we	pns12	we	we	0
impose	impose	vvb	impose	impose	0
new	new	j	new	new	0
articles	articles	n2	articles	article	0
of	of	pp-f	of	of	0
beleife	beleife	n1	belief	belief	0
vpon	vpon	p-acp	upon	upon	0
men	men	n2	men	man	0
?	?	?	?	?	0
this	this	d	this	this	0
question	question	n1	question	question	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
purpose	purpose	n1	purpose	purpose	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
I	I	pns11	I	i	0
an	an	dt	and	a	0
∣	∣	sy	∣	∣	0
sweare	sweare	vvb	swear	swear	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
denying	denying	vvg	denying	deny	0
your	your	po22	your	your	0
suppositiō	suppositiō	n1	supposition	supposition	0
;	;	;	;	;	0
for	for	c-acp	for	for	0
we	we	pns12	we	we	0
doe	doe	vdb	do	do	0
not	not	xx	not	not	0
impose	impose	vvi	impose	impose	0
new	new	j	new	new	0
articles	articles	n2	articles	article	0
vpon	vpon	p-acp	upon	upon	0
men	men	n2	men	man	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
defend	defend	vvb	defend	defend	0
the	the	dt	the	the	0
old	old	j	old	old	0
,	,	,	,	,	0
against	against	p-acp	against	against	0
new	new	j	new	new	0
fāgled	fāgled	j-vvn	fangled	fangle	0
fellowes	fellowes	n2	fellows	fellow	0
,	,	,	,	,	0
neither	neither	av-dx	neither	neither	0
is	is	vbz	is	be	0
this	this	d	this	this	0
the	the	dt	the	the	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
per	per	fw-la	per	per	0
place	place	n1	place	place	0
for	for	p-acp	for	for	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
require	require	vvi	require	require	0
,	,	,	,	,	0
or	or	cc	or	or	0
for	for	p-acp	for	for	0
vs	vs	pno12	us	we	0
to	to	pc-acp	to	to	0
bring	bring	vvi	bring	bring	0
proofes	proofes	n2	proofs	proof	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
Fathers	Fathers	n2	Father's	father	0
&	&	cc	&	and	0
Scrip	Scrip	n1	Scrip	scrip	0
∣	∣	sy	∣	∣	0
tures	tures	av	tures	tures	0
of	of	pp-f	of	of	0
particular	particular	j	particular	particular	0
points	points	n2	points	point	0
;	;	;	;	;	0
whereof	whereof	c-crq	whereof	whereof	0
you	you	pn22	you	you	0
cannot	cannot	vmbx	cannot	can	0
but	but	cc-acp	but	but	0
know	know	vvi	know	know	0
,	,	,	,	,	0
that	that	cst	that	that	0
many	many	d	many	many	0
great	great	j	great	great	0
and	and	cc	and	and	0
learned	learned	j	learned	learned	0
men	men	n2	men	man	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Catholick	Catholick	njp	Catholic	catholic	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
haue	haue	vhb	have	have	0
written	written	vvn	written	write	0
great	great	j	great	great	0
volumes	volumes	n2	volumes	volume	0
;	;	;	;	;	0
which	which	r-crq	which	which	0
noe	noe	dx	no	no	0
haeretique	haeretique	n1	heretic	heretic	0
hath	hath	vhz	hath	have	0
euer	euer	av	ever	ever	0
yet	yet	av	yet	yet	0
durst	durst	vvd	durst	dare	0
ven	ven	c-crq	ven	when	0
∣	∣	sy	∣	∣	0
ture	ture	fw-fr	ture	ture	0
to	to	pc-acp	to	to	0
answeare	answeare	n1	answer	answer	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
then	then	av	then	then	0
can	can	vmb	can	can	0
you	you	pn22	you	you	0
soe	soe	av	so	so	0
brasenly	brasenly	av-j	brasenly	brasen	0
say	say	vvi	say	say	0
,	,	,	,	,	0
that	that	cst	that	that	0
our	our	po12	our	our	0
owne	owne	d	own	own	0
best	best	js	best	best	0
learned	learned	j	learned	learned	0
confesse	confesse	vvi	confess	confess	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
articles	articles	n2	articles	article	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Trent-Creede	Trent-Creede	n1	Trent-Creede	trent-creede	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
call	call	vvb	call	call	0
them	them	pno32	them	they	0
,	,	,	,	,	0
are	are	vbr	are	be	0
vnknowne	vnknowne	j	unknown	unknown	0
to	to	p-acp	to	to	0
antiquity	antiquity	n1	antiquity	antiquity	0
:	:	:	:	:	0
what	what	r-crq	what	what	0
point	point	n1	point	point	0
is	is	vbz	is	be	0
there	there	a-acp	there	there	0
defined	defined	vvn	defined	define	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Councel	Councel	n1	Council	council	0
of	of	pp-f	of	of	0
Trent	Trent	np1	Trent	Trent	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
proued	proued	vvn	proved	prove	0
by	by	p-acp	by	by	0
way	way	n1	way	way	0
of	of	pp-f	of	of	0
autho	autho	fw-la	autho	autho	0
∣	∣	sy	∣	∣	0
rity	rity	n1	rity	rity	0
of	of	pp-f	of	of	0
scriptures	scriptures	n2	scriptures	scripture	0
&	&	cc	&	and	0
fathers	fathers	n2	father's	father	0
by	by	p-acp	by	by	0
Iudocus	Iudocus	np1	Iudocus	Iudocus	0
Coccius	Coccius	np1	Coccius	Coccius	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
way	way	n1	way	way	0
