YF	YF	cs	IF	if	0
him	him	pno31	him	he	0
their	their	po32	their	their	0
King	King	n1	King	king	0
,	,	,	,	,	0
and	and	cc	and	and	0
yeelded	yeelded	vvd	yielded	yield	0
the	the	dt	the	the	0
chiefest	chiefest	js-jn	chiefest	chief	0
Citties	Citties	n2	Cities	city	0
&	&	cc	&	and	0
holdes	holdes	n2	holds	hold	0
into	into	p-acp	into	into	0
his	his	po31	his	his	0
hands	hands	n2	hands	hand	0
,	,	,	,	,	0
soe	soe	av	so	so	0
that	that	cst	that	that	0
England	England	np1	England	England	0
was	was	vbds	was	be	0
in	in	p-acp	in	in	0
euident	euident	j	evident	evident	0
danger	danger	n1	danger	danger	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
lost	lost	vvn	lost	lose	0
,	,	,	,	,	0
the	the	dt	the	the	0
P.	P.	np1	P.	P.	0
sent	sent	vvd	sent	send	0
his	his	po31	his	his	0
Legate	Legate	n1	Legate	legate	0
to	to	pc-acp	to	to	0
assist	assist	vvi	assist	assist	0
kinge	kinge	n1	king	king	0
Iohn	Iohn	np1	Iohn	John	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
forbid	forbid	vvi	forbid	forbid	0
the	the	dt	the	the	0
French	French	jp	French	french	0
vpon	vpon	p-acp	upon	upon	0
paine	paine	n1	pain	pain	0
of	of	pp-f	of	of	0
excōmunication	excōmunication	n1	excommunication	excommunication	0
to	to	pc-acp	to	to	0
enter	enter	vvi	enter	enter	0
into	into	p-acp	into	into	0
En	En	fw-fr	En	en	0
∣	∣	sy	∣	∣	0
gland	gland	n1	gland	gland	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
stoutlie	stoutlie	av-j	stoutly	stout	0
performed	performed	vvn	performed	perform	0
.	.	.	.	.	1
Also	Also	av	Also	also	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
yeare	yeare	n1	year	year	0
1253.	1253.	crd	1253.	1253.	1
P.	P.	np1	P.	P.	0
Innocent	Innocent	np1	Innocent	Innocent	0
4.	4.	crd	4.	4.	1
P.	P.	np1	P.	P.	0
Innocent	Innocent	j-jn	Innocent	innocent	0
.	.	.	.	.	1
4.	4.	crd	4.	4.	1
An.	An.	np1	An.	An.	0
1253.	1253.	crd	1253.	1253.	1
Comin	Comin	vvg	Coming	come	0
ven	ven	c-crq	ven	when	0
∣	∣	sy	∣	∣	0
tura	tura	fw-la	tura	tura	0
nella	nella	fw-la	nella	nella	0
relat	relat	vvb	relate	relate	0
.	.	.	.	.	0
de	de	fw-fr	de	de	0
Na	Na	fw-mi	Na	na	0
∣	∣	sy	∣	∣	0
poli	poli	fw-fr	poli	poli	0
.	.	.	.	.	1
Polid.	Polid.	np1	Polid.	Polid.	0
lib	lib	n1	lib	lib	0
.	.	.	.	.	1
16.	16.	crd	16.	16.	1
Stovv	Stovv	np1	Stovv	Stovv	0
A.	A.	np1	A.	A.	0
1254.	1254.	crd	1254.	1254.	0
bestowed	bestowed	vvd	bestowed	bestow	0
the	the	dt	the	the	0
Royal	Royal	j	Royal	royal	0
title	title	n1	title	title	0
and	and	cc	and	and	0
right	right	n-jn	right	right	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
kingdomes	kingdomes	n2	kingdoms	kingdom	0
of	of	pp-f	of	of	0
Naples	Naples	np1	Naples	Naples	0
and	and	cc	and	and	0
Sicily	Sicily	np1	Sicily	Sicily	0
vpon	vpon	p-acp	upon	upon	0
Edmond	Edmond	np1	Edmond	Edmond	0
sonne	sonne	n1	son	son	0
to	to	p-acp	to	to	0
K	K	n1	K	king	0
:	:	:	:	:	0
Henry	Henry	np1	Henry	Henry	0
3	3	crd	3	3	0
;	;	;	;	;	0
and	and	cc	and	and	0
sent	sent	vvd	sent	send	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
Cardinal	Cardinal	n1	Cardinal	cardinal	0
the	the	dt	the	the	0
inuestiture	inuestiture	n1	investiture	investiture	0
thereof	thereof	av	thereof	thereof	0
.	.	.	.	.	1
And	And	cc	And	and	0
1257.	1257.	crd	1257.	1257.	1
P.	P.	np1	P.	P.	0
Alexander	Alexander	np1	Alexander	Alexander	0
4.	4.	crd	4.	4.	1
P.	P.	np1	P.	P.	0
Alexan	Alexan	np1	Alexan	Alexan	0
∣	∣	sy	∣	∣	0
der	der	zf	der	there	0
4.	4.	crd	4.	4.	1
Ann.	Ann.	np1	Ann.	Ann.	0
1257.	1257.	crd	1257.	1257.	1
VVestmon	VVestmon	np1	VVestmon	VVestmon	0
.	.	.	.	.	1
An.	An.	np1	An.	An.	0
1259.	1259.	crd	1259.	1259.	0
sent	sent	n1	sent	scent	0
Messengers	Messengers	n2	Messengers	messenger	0
vnto	vnto	p-acp	unto	unto	0
Richard	Richard	np1	Richard	Richard	0
bro	bro	fw-ge	bro	bro	0
∣	∣	sy	∣	∣	0
ther	ther	zz	ther	ther	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
said	said	j-vvn	said	say	0
king	king	n1	king	king	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
to	to	pc-acp	to	to	0
assure	assure	vvi	assure	assure	0
him	him	pno31	him	he	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Imperial	Imperial	j-jn	Imperial	imperial	0
dignity	dignity	n1	dignity	dignity	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
exhorte	exhorte	vvi	exhort	exhort	0
him	him	pno31	him	he	0
to	to	pc-acp	to	to	0
goe	goe	vvi	go	go	0
into	into	p-acp	into	into	0
Germany	Germany	np1	Germany	Germany	0
to	to	pc-acp	to	to	0
receaue	receaue	vvi	receive	receive	0
it	it	pn31	it	it	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
did	did	vdd	did	do	0
,	,	,	,	,	0
and	and	cc	and	and	0
was	was	vbds	was	be	0
crowned	crowned	vvn	crowned	crown	0
king	king	n1	king	king	0
of	of	pp-f	of	of	0
Romans	Romans	njp2	Roman	roman	0
at	at	p-acp	at	at	0
Aquisgran	Aquisgran	np1	Aquisgran	Aquisgran	0
.	.	.	.	.	1
And	And	cc	And	and	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
yeare	yeare	n1	year	year	0
1292.	1292.	crd	1292.	1292.	0
when	when	c-crq	when	when	0
the	the	dt	the	the	0
Barons	Barons	n2	Barons	baron	0
had	had	vhd	had	have	0
wrested	wrested	vvn	wrested	wrest	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
said	said	j-vvn	said	say	0
K.	K.	n1	K.	king	0
hands	hands	n2	hands	hand	0
certaine	certaine	j	certain	certain	0
liberties	liberties	n2	liberties	liberty	0
,	,	,	,	,	0
P.	P.	np1	P.	P.	0
Vrban	Vrban	np1	Vrban	Vrban	0
4.	4.	crd	4.	4.	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
P.	P.	np1	P.	P.	0
Vrban	Vrban	np1	Vrban	Vrban	0
.	.	.	.	.	1
A.	A.	sy	A.	a	0
1262.	1262.	crd	1262.	1262.	1
Stovv	Stovv	np1	Stovv	Stovv	0
Ann.	Ann.	np1	Ann.	Ann.	1
1262.	1262.	crd	1262.	1262.	0
1264.	1264.	crd	1264.	1264.	0
kings	kings	n2	kings	king	0
suite	suite	n1	suit	suit	0
,	,	,	,	,	0
sent	sent	vvd	sent	send	0
a	a	dt	a	a	0
Legate	Legate	n1	Legate	legate	0
to	to	pc-acp	to	to	0
accurse	accurse	vvi	accurse	accurse	0
the	the	dt	the	the	0
Barons	Barons	n2	Barons	baron	0
that	that	cst	that	that	0
had	had	vhd	had	have	0
rebelled	rebelled	vvd	rebelled	rebel	0
in	in	p-acp	in	in	0
de	de	dt	the	the	0
∣	∣	sy	∣	∣	0
fence	fence	n1	fence	fence	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
said	said	j-vvn	said	say	0
liberties	liberties	n2	liberties	liberty	0
.	.	.	.	.	1
Againe	Againe	av	Again	again	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
yeare	yeare	n1	year	year	0
1272.	1272.	crd	1272.	1272.	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
quest	quest	n1	quest	quest	0
of	of	pp-f	of	of	0
king	king	n1	king	king	0
Edward	Edward	np1	Edward	Edward	0
1.	1.	crd	1.	1.	1
P.	P.	np1	P.	P.	0
Gregory	Gregory	np1	Gregory	Gregory	0
P.	P.	np1	P.	P.	0
Gregory	Gregory	np1	Gregory	Gregory	0
10.	10.	crd	10.	10.	1
An.	An.	np1	An.	An.	0
1272.	1272.	crd	1272.	1272.	1
VVestmon	VVestmon	np1	VVestmon	VVestmon	0
.	.	.	.	.	1
An.	An.	np1	An.	An.	0
1272.	1272.	crd	1272.	1272.	1
Po	Po	np1	Po	Po	0
∣	∣	sy	∣	∣	0
lid	lid	n1	lid	lid	0
.	.	.	.	.	0
lib	lib	n1	lib	lib	0
.	.	.	.	.	1
17.	17.	crd	17.	17.	0
10.	10.	crd	10.	10.	0
excommunicated	excommunicated	vvn	excommunicated	excommunicate	0
Guy	Guy	np1	Guy	Guy	0
of	of	pp-f	of	of	0
Monfort	Monfort	np1	Monfort	Monfort	0
for	for	p-acp	for	for	0
killing	killing	vvg	killing	kill	0
the	the	dt	the	the	0
kings	kings	ng1	kings	king	0
Coosin	Coosin	n1	Cousin	cousin	0
German	German	j	Germane	germane	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
church	church	n1	church	church	0
at	at	p-acp	at	at	0
Viterbo	Viterbo	np1	Viterbo	Viterbo	0
,	,	,	,	,	0
and	and	cc	and	and	0
condem	condem	vvi	condemn	condemn	0
∣	∣	sy	∣	∣	0
ned	ned	zz	ned	ned	0
him	him	pno31	him	he	0
of	of	pp-f	of	of	0
wilful	wilful	j	wilful	wilful	0
and	and	cc	and	and	0
priuy	priuy	j	privy	privy	0
murder	murder	n1	murder	murder	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
Sacriledge	Sacriledge	n1	Sacrilege	sacrilege	0
and	and	cc	and	and	0
treason	treason	n1	treason	treason	0
,	,	,	,	,	0
declared	declared	vvd	declared	declare	0
him	him	pno31	him	he	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
infamous	infamous	j	infamous	infamous	0
,	,	,	,	,	0
and	and	cc	and	and	0
incapable	incapable	j	incapable	incapable	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
office	office	n1	office	office	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
commonwealth	commonwealth	n1	commonwealth	commonwealth	0
,	,	,	,	,	0
and	and	cc	and	and	0
disherited	disherited	vvn	disherited	disherit	0
his	his	po31	his	his	0
posterity	posterity	n1	posterity	posterity	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
fourth	fourth	ord	fourth	four	0
generation	generation	n1	generation	generation	0
,	,	,	,	,	0
and	and	cc	and	and	0
excommunicated	excommunicated	vvn	excommunicated	excommunicate	0
al	al	d	all	all	0
those	those	d	those	those	0
that	that	cst	that	that	0
intertained	intertained	vvd	entertained	entertain	0
him	him	pno31	him	he	0
and	and	cc	and	and	0
inter	inter	vvi	inter	inter	0
∣	∣	sy	∣	∣	0
dicted	dicted	vvn	dicted	dict	0
their	their	po32	their	their	0
dominions	dominions	n2	dominions	dominion	0
.	.	.	.	.	1
And	And	cc	And	and	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
same	same	d	same	same	0
kings	kings	ng1	kings	king	0
time	time	n1	time	time	0
was	was	vbds	was	be	0
Cambridge	Cambridge	np1	Cambridge	Cambridge	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Cambden	Cambden	np1	Cambden	Cambden	0
in	in	p-acp	in	in	0
descript	descript	n1	descript	descript	0
.	.	.	.	.	1
Cantabrig	Cantabrig	np1	Cantabrig	Cantabrig	0
.	.	.	.	.	0
p.	p.	n1	p.	p.	0
435.	435.	crd	435.	435.	0
ex	ex	fw-la	ex	ex	0
Re	Re	fw-mi	Re	re	0
∣	∣	sy	∣	∣	0
mington	mington	n1	mington	mington	0
.	.	.	.	.	0
p.	p.	n1	p.	p.	0
Clement	Clement	np1	Clement	Clement	0
.	.	.	.	.	1
5.	5.	crd	5.	5.	0
1311.	1311.	crd	1311.	1311.	1
Clement	Clement	np1	Clement	Clement	0
.	.	.	.	.	0
it	it	pn31	it	it	0
.	.	.	.	.	0
de	de	fw-fr	de	de	0
Magst	Magst	fw-ge	Magst	magst	0
.	.	.	.	.	1
c	c	sy	c	c	0
.	.	.	.	.	1
1.	1.	crd	1.	1.	0
schoole	schoole	n1	school	school	0
made	made	vvd	made	make	0
an	an	dt	and	a	0
vniuersity	vniuersity	n1	university	university	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
P.	P.	np1	P.	P.	0
&	&	cc	&	and	0
soone	soone	av	soon	soon	0
after	after	a-acp	after	after	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
yeare	yeare	n1	year	year	0
1311.	1311.	crd	1311.	1311.	0
vnder	vnder	p-acp	under	under	0
king	king	n1	king	king	0
Edward	Edward	np1	Edward	Edward	0
the	the	dt	the	the	0
second	second	ord	second	second	0
P.	P.	np1	P.	P.	0
Clement	Clement	np1	Clement	Clement	0
5.	5.	crd	5.	5.	0
appointed	appointed	vvn	appointed	appoint	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
Oxford	Oxford	np1	Oxford	Oxford	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
read	read	vvn	read	read	0
two	two	crd	two	two	0
lectures	lectures	n2	lectures	lecture	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Hebrew	Hebrew	njp	Hebrew	hebrew	0
,	,	,	,	,	0
Ara	Ara	np1	Ara	Ara	0
∣	∣	sy	∣	∣	0
bick	bick	j	bick	bick	0
,	,	,	,	,	0
and	and	cc	and	and	0
Caldaick	Caldaick	j	Caldaick	caldaick	0
tongue	tongue	n1	tongue	tongue	0
,	,	,	,	,	0
and	and	cc	and	and	0
au	au	fw-fr	au	au	0
∣	∣	sy	∣	∣	0
thorized	thorized	vvn	thorized	thorize	0
it	it	pn31	it	it	0
for	for	p-acp	for	for	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
famousest	famousest	js	famousest	famous	0
vniuersities	vniuersities	n2	universities	university	0
in	in	p-acp	in	in	0
Christendome	Christendome	np1	Christendome	Christendom	0
.	.	.	.	.	1
Also	Also	av	Also	also	0
in	in	p-acp	in	in	0
P.	P.	np1	P.	P.	0
Ihon.	Ihon.	np1	Ihon.	John	0
22.	22.	crd	22.	22.	1
An.	An.	np1	An.	An.	0
1316.	1316.	crd	1316.	1316.	1
Polid.	Polid.	np1	Polid.	Polid.	0
lib	lib	n1	lib	lib	0
.	.	.	.	.	1
17.	17.	crd	17.	17.	1
Stovv	Stovv	np1	Stovv	Stovv	0
.	.	.	.	.	1
An.	An.	np1	An.	An.	0
2316.	2316.	crd	2316.	2316.	0
the	the	dt	the	the	0
yeare	yeare	n1	year	year	0
1316.	1316.	crd	1316.	1316.	1
P.	P.	np1	P.	P.	0
Iohn	Iohn	np1	Iohn	John	0
22.	22.	crd	22.	22.	0
at	at	p-acp	at	at	0
K	K	n1	K	king	0
:	:	:	:	:	0
Ed	Ed	wd	Ed	ed	0
∣	∣	sy	∣	∣	0
ward	ward	vvi	ward	ward	0
2.	2.	crd	2.	2.	0
his	his	po31	his	his	0
request	request	n1	request	request	0
,	,	,	,	,	0
sent	sent	vvd	sent	send	0
two	two	crd	two	two	0
Legates	Legates	n2	Legates	legate	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
peace	peace	n1	peace	peace	0
betwixt	betwixt	p-acp	betwixt	betwixt	0
England	England	np1	England	England	0
and	and	cc	and	and	0
Scotland	Scotland	np1	Scotland	Scotland	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
reconcile	reconcile	vvi	reconcile	reconcile	0
Thomas	Thomas	np1	Thomas	Thomas	0
Earle	Earle	n1	Earl	earl	0
of	of	pp-f	of	of	0
Lancaster	Lancaster	np1	Lancaster	Lancaster	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
King	King	n1	King	king	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
excommunicated	excommunicated	vvn	excommunicated	excommunicate	0
the	the	dt	the	the	0
Scots	Scots	np2	Scots	Scot	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
they	they	pns32	they	they	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
agree	agree	vvi	agree	agree	0
to	to	p-acp	to	to	0
peace	peace	n1	peace	peace	0
.	.	.	.	.	1
And	And	cc	And	and	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
same	same	d	same	same	0
yeare	yeare	n1	year	year	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
kings	kings	ng1	kings	king	0
petitiō	petitiō	n1	petition	petition	0
,	,	,	,	,	0
the	the	dt	the	the	0
P.	P.	np1	P.	P.	0
confirmed	confirmed	vvd	confirmed	confirm	0
al	al	d	all	all	0
the	the	dt	the	the	0
ancient	ancient	j	ancient	ancient	0
priui	priui	fw-la	priui	priui	0
∣	∣	sy	∣	∣	0
ledges	ledges	n2	ledges	ledge	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
vniuersity	vniuersity	n1	university	university	0
of	of	pp-f	of	of	0
Cambridge	Cambridge	np1	Cambridge	Cambridge	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
of	of	pp-f	of	of	0
long	long	j	long	long	0
time	time	n1	time	time	0
they	they	pns32	they	they	0
had	had	vhd	had	have	0
enioyed	enioyed	vvn	enjoyed	enjoy	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
benefit	benefit	n1	benefit	benefit	0
(	(	(	(	(	0
writeth	writeth	vvz	writeth	write	0
Stow	Stow	np1	Stow	Stow	0
)	)	)	)	)	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Stovv	Stovv	zz	Stovv	stovv	0
.	.	.	.	.	1
1317.	1317.	crd	1317.	1317.	1
Popes	Popes	ng1	Popes	pope	0
predecessors	predecessors	n2	predecessors	predecessor	0
.	.	.	.	.	1
Moreouer	Moreouer	av	Moreover	moreover	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
yeare	yeare	n1	year	year	0
1489.	1489.	crd	1489.	1489.	1
Pope	Pope	n1	Pope	pope	0
P.	P.	np1	P.	P.	0
Innocent	Innocent	j-jn	Innocent	innocent	0
.	.	.	.	.	1
8.	8.	crd	8.	8.	1
A.	A.	sy	A.	a	0
1489.	1489.	crd	1489.	1489.	1
Stovv	Stovv	np1	Stovv	Stovv	0
.	.	.	.	.	1
Ann.	Ann.	np1	Ann.	Ann.	0
1486.	1486.	crd	1486.	1486.	1
Innocent	Innocent	av-jn	Innocent	innocent	0
the	the	dt	the	the	0
eight	eight	crd	eight	eight	0
sent	sent	vvd	sent	send	0
a	a	dt	a	a	0
Nuntio	Nuntio	n1	Nuntio	nuntio	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
vp	vp	a-acp	up	up	0
the	the	dt	the	the	0
variance	variance	n1	variance	variance	0
betwixt	betwixt	p-acp	betwixt	betwixt	0
the	the	dt	the	the	0
King	King	n1	King	king	0
of	of	pp-f	of	of	0
Scotland	Scotland	np1	Scotland	Scotland	0
and	and	cc	and	and	0
his	his	po31	his	his	0
people	people	n1	people	people	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
fore	fore	p-acp	before	before	0
his	his	po31	his	his	0
arriual	arriual	n1	arrival	arrival	0
the	the	dt	the	the	0
King	King	n1	King	king	0
was	was	vbds	was	be	0
slaine	slaine	vvn	slain	slay	0
.	.	.	.	.	1
And	And	cc	And	and	0
about	about	p-acp	about	about	0
the	the	dt	the	the	0
yeare	yeare	n1	year	year	0
1504.	1504.	crd	1504.	1504	1
When	When	c-crq	When	when	0
there	there	a-acp	there	there	0
arose	arose	vvd	arose	arise	0
a	a	dt	a	a	0
contention	contention	n1	contention	contention	0
betwene	betwene	p-acp	between	between	0
K	K	n1	K	king	0
:	:	:	:	:	0
Henry	Henry	np1	Henry	Henry	0
7.	7.	crd	7.	7.	1
&	&	cc	&	and	0
Ferdinand	Ferdinand	np1	Ferdinand	Ferdinand	0
King	King	n1	King	king	0
of	of	pp-f	of	of	0
Spaine	Spaine	np1	Spaine	Spain	0
about	about	p-acp	about	about	0
the	the	dt	the	the	0
precedence	precedence	n1	precedence	precedence	0
,	,	,	,	,	0
P.	P.	np1	P.	P.	0
Iulius	Iulius	np1	Iulius	Iulius	0
2.	2.	crd	2.	2.	0
hauing	hauing	vhg	having	have	0
P.	P.	np1	P.	P.	0
Iulio	Iulio	np1	Iulio	Julio	0
2.	2.	crd	2.	2.	1
A.	A.	sy	A.	a	0
1504.	1504.	crd	1504.	1504	1
Valaterran	Valaterran	np1	Valaterran	Valaterran	0
.	.	.	.	.	1
Comin	Comin	vvg	Coming	come	0
ven	ven	c-crq	ven	when	0
∣	∣	sy	∣	∣	0
tura	tura	fw-la	tura	tura	0
.	.	.	.	.	1
Stovv	Stovv	np1	Stovv	Stovv	0
ib	ib	n1	ib	ib	0
.	.	.	.	.	0
heard	heard	vvn	herd	hear	0
both	both	d	both	both	0
their	their	po32	their	their	0
Embassadors	Embassadors	n2	Ambassadors	ambassador	0
gaue	gaue	vvd	gave	give	0
sentence	sentence	n1	sentence	sentence	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
King	King	n1	King	king	0
of	of	pp-f	of	of	0
England	England	np1	England	England	0
.	.	.	.	.	1
And	And	cc	And	and	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
yeare	yeare	n1	year	year	0
1505.	1505.	crd	1505.	1505.	0
sent	sent	vvn	sent	send	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
said	said	j-vvn	said	say	0
King	King	n1	King	king	0
a	a	dt	a	a	0
sword	sword	n1	sword	sword	0
&	&	cc	&	and	0
Cap	Cap	n1	Cap	cap	0
of	of	pp-f	of	of	0
maintenance	maintenance	n1	maintenance	maintenance	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
defendor	defendor	n1	defendor	defendor	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
as	as	p-acp	as	as	0
no	no	dx	no	no	0
King	King	n1	King	king	0
of	of	pp-f	of	of	0
Englād	Englād	np1	Englād	England	0
deserued	deserued	vvd	deserved	deserve	0
better	better	av-jc	better	better	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Sea	Sea	n1	Sea	sea	0
Apostolick	Apostolick	vvb	Apostolic	apostolic	0
then	then	av	then	then	0
K	K	n1	K	king	0
:	:	:	:	:	0
Henry	Henry	np1	Henry	Henry	0
8.	8.	crd	8.	8.	0
did	did	vdd	did	do	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
long	long	j	long	long	0
time	time	n1	time	time	0
,	,	,	,	,	0
so	so	av	so	so	0
none	none	pix	none	none	0
recea	recea	n2	recea	recea	0
∣	∣	sy	∣	∣	0
ued	ued	zz	ued	ued	0
more	more	zz	more	more	0
honor	honor	n1	honour	honour	0
from	from	p-acp	from	from	0
thence	thence	av	thence	thence	0
then	then	av	then	then	0
he	he	pns31	he	he	0
did	did	vdd	did	do	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
he	he	pns31	he	he	0
receaued	receaued	vvd	received	receive	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
from	from	p-acp	from	from	0
P.	P.	np1	P.	P.	0
Iulius	Iulius	np1	Iulius	Iulius	0
2.	2.	crd	2.	2.	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
yeare	yeare	n1	year	year	0
1514.	1514.	crd	1514.	1514.	0
a	a	pp-f	a	of	0
sword	sword	n1	sword	sword	0
and	and	cc	and	and	0
Stovv	Stovv	vvi	Stow	stow	0
1514.	1514.	crd	1514.	1514.	1
Cap	Cap	n1	Cap	cap	0
of	of	pp-f	of	of	0
maintenance	maintenance	n1	maintenance	maintenance	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
defending	defending	vvg	defending	defend	0
him	him	pno31	him	he	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
French	French	jp	French	french	0
king	king	n1	king	king	0
;	;	;	;	;	0
But	But	cc-acp	But	but	0
also	also	av	also	also	0
of	of	pp-f	of	of	0
Pope	Pope	n1	Pope	pope	0
Leo	Leo	np1	Leo	Leo	0
10.	10.	crd	10.	10.	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
yeare	yeare	n1	year	year	0
1521.	1521.	crd	1521.	1521.	1
P.	P.	np1	P.	P.	0
Leo	Leo	np1	Leo	Leo	0
10.	10.	crd	10.	10.	1
A.	A.	sy	A.	a	0
1521.	1521.	crd	1521.	1521.	1
Stovv	Stovv	np1	Stovv	Stovv	0
A.	A.	np1	A.	A.	0
1521	1521	crd	1521	1521	0
Onuphr	Onuphr	np1	Onuphr	Onuphr	0
.	.	.	.	.	0
chron	chron	n1	chron	chron	0
.	.	.	.	.	1
1520.	1520.	crd	1520.	1520.	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
honourable	honourable	j	honourable	honourable	0
title	title	n1	title	title	0
of	of	pp-f	of	of	0
Defendor	Defendor	n1	Defendor	defendor	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
faith	faith	n1	faith	faith	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
defendig	defendig	fw-ge	defendig	defendig	0
by	by	p-acp	by	by	0
writing	writing	n1	writing	writing	0
the	the	dt	the	the	0
Catholique	Catholique	jp	Catholic	catholique	0
faith	faith	n1	faith	faith	0
against	against	p-acp	against	against	0
Luther	Luther	np1	Luther	Luther	0
.	.	.	.	.	1
VVhich	VVhich	r-crq	Which	which	0
title	title	n1	title	title	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
more	more	av-dc	more	more	0
honorable	honorable	j	honourable	honourable	0
then	then	cs	then	than	0
the	the	dt	the	the	0
titles	titles	n2	titles	title	0
of	of	pp-f	of	of	0
most	most	ds	most	most	0
Christian	Christian	njp	Christian	christian	0
,	,	,	,	,	0
or	or	cc	or	or	0
Catholique	Catholique	jp	Catholic	catholique	0
,	,	,	,	,	0
giuen	giuen	vvn	given	give	0
likewise	likewise	av	likewise	likewise	0
by	by	p-acp	by	by	0
Popes	Popes	n2	Popes	pope	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
French	French	jp	French	french	0
K	K	n1	K	king	0
:	:	:	:	:	0
and	and	cc	and	and	0
K.	K.	n1	K.	king	0
of	of	pp-f	of	of	0
Spaine	Spaine	np1	Spaine	Spain	0
:	:	:	:	:	0
so	so	av	so	so	0
was	was	vbds	was	be	0
it	it	pn31	it	it	0
euer	euer	av	ever	ever	0
highlie	highlie	av-j	highly	high	0
estiemed	estiemed	vvn	estiemed	estiem	0
of	of	pp-f	of	of	0
K.	K.	n1	K.	king	0
Henry	Henry	np1	Henry	Henry	0
,	,	,	,	,	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
him	him	pno31	him	he	0
caused	caused	vvd	caused	cause	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
en	en	fw-fr	en	en	0
∣	∣	sy	∣	∣	0
grauen	grauen	vvn	graven	grave	0
Stovv	Stovv	np1	Stovv	Stovv	0
did	did	vdd	did	do	0
