MEN	MEN	n2	MEN	man	0
the	the	dt	the	the	0
body	body	n1	body	body	0
and	and	cc	and	and	0
bloud	bloud	n1	blood	blood	0
of	of	pp-f	of	of	0
oure	oure	po12	our	our	0
Lorde	Lorde	n1	Lord	lord	0
,	,	,	,	,	0
whyche	whyche	r-crq	which	which	0
beyng	beyng	vbg	being	be	0
offered	offered	vvn	offered	offer	0
for	for	p-acp	for	for	0
vs	vs	pno12	us	we	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
crosse	crosse	n1	cross	cross	0
,	,	,	,	,	0
haue	haue	vhb	have	have	0
recouered	recouered	vvn	recovered	recover	0
vntoo	vntoo	p-acp	unto	unto	0
mankynde	mankynde	n1	mankind	mankind	0
,	,	,	,	,	0
the	the	dt	the	the	0
loue	loue	n1	love	love	0
and	and	cc	and	and	0
fauour	fauour	n1	favour	favour	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
in	in	p-acp	in	in	0
so	so	av	so	so	0
muche	muche	av-d	much	much	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
be	be	vbb	be	be	0
nowe	nowe	av	now	now	0
made	made	vvn	made	make	0
,	,	,	,	,	0
tho	tho	cs	though	though	0
¦	¦	sy	¦	¦	0
rowe	rowe	n1	row	row	0
faythe	faythe	n1	faith	faith	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
holye	holye	j	holy	holy	0
spiryte	spiryte	n1	spirit	spirit	0
wor	wor	zz	wor	wor	0
∣	∣	sy	∣	∣	0
kynge	kynge	n1	king	king	0
inwardely	inwardely	av-j	inwardly	inward	0
,	,	,	,	,	0
the	the	dt	the	the	0
members	members	n2	members	member	0
and	and	cc	and	and	0
hey	hey	zz	hey	hey	0
¦	¦	sy	¦	¦	0
res	res	fw-la	res	res	0
of	of	pp-f	of	of	0
Christe	Christe	np1	Christe	Christe	0
,	,	,	,	,	0
partakers	partakers	n2	partakers	partaker	0
of	of	pp-f	of	of	0
euerlastynge	euerlastynge	j	everlasting	everlasting	0
lyfe	lyfe	n1	life	life	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
the	the	dt	the	the	0
benefytes	benefytes	n2	benefits	benefit	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
one	one	crd	one	one	0
∣	∣	sy	∣	∣	0
lye	lye	zz	lye	lye	0
begotten	begotten	vvn	begotten	beget	0
sonne	sonne	n1	son	son	0
of	of	pp-f	of	of	0
GOD	GOD	np1	GOD	God	0
,	,	,	,	,	0
oure	oure	po12	our	our	0
sa	sa	uh	sa	sa	0
∣	∣	sy	∣	∣	0
uynge	uynge	vvg	uynge	uynge	0
healthe	healthe	n1	health	health	0
.	.	.	.	.	1
Wherefore	Wherefore	c-crq	Wherefore	wherefore	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
y	y	p-acp	y	in	0
∣	∣	sy	∣	∣	0
noughe	noughe	av-d	noughe	enough	0
The	The	dt	The	the	0
bare	bare	j	bore	bare	0
syg	syg	j-vvg	syg	syg	0
¦	¦	sy	¦	¦	0
nes	nes	zz	nes	nes	0
onely	onely	av-j	only	only	0
ought	ought	vmd	ought	ought	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
set	set	vvn	set	set	0
furt	furt	n1	furt	furt	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
p	p	zz	p	p	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Mynyster	Mynyster	n1	Minister	minister	0
too	too	av	too	too	0
preache	preache	vvi	preach	preach	0
and	and	cc	and	and	0
set	set	vvi	set	set	0
furthe	furthe	av	forth	forth	0
onely	onely	av-j	only	only	0
the	the	dt	the	the	0
bare	bare	j	bore	bare	0
sygnes	sygnes	n2	signs	sign	0
,	,	,	,	,	0
ne	ne	ccx	ne	ne	0
∣	∣	sy	∣	∣	0
glectynge	glectynge	vvb	glectynge	glectynge	0
the	the	pno32	thee	they	0
verye	verye	j	very	very	0
thynge	thynge	n1	thing	thing	0
it	it	pn31	it	it	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
thoughe	thoughe	cs	though	though	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
supper	supper	n1	supper	supper	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lorde	Lorde	n1	Lord	lord	0
,	,	,	,	,	0
the	the	dt	the	the	0
faythefull	faythefull	j	faithful	faithful	0
shoulde	shoulde	vmd	should	shall	0
be	be	vbi	be	be	0
onelye	onelye	j	only	only	0
partakers	partakers	n2	partakers	partaker	0
of	of	pp-f	of	of	0
breade	breade	n1	bread	bread	0
and	and	cc	and	and	0
wyne	wyne	n1	wine	wine	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
contrarye	contrarye	n-jn	contrary	contrary	0
syde	syde	n1	side	side	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
too	too	av	too	too	0
muche	muche	av-d	much	much	0
,	,	,	,	,	0
yf	yf	cs	if	if	0
he	he	pns31	he	he	0
subuertynge	subuertynge	vvg	subverting	subvert	0
vtterlye	vtterlye	av-j	utterly	utter	0
the	the	dt	the	the	0
sygnes	sygnes	n2	signs	sign	0
,	,	,	,	,	0
dothe	dothe	vdz	doth	do	0
teache	teache	vvi	teach	teach	0
thee	thee	pno21	thee	thou	0
people	people	n1	people	people	0
to	to	pc-acp	to	to	0
venerate	venerate	vvi	venerate	venerate	0
and	and	cc	and	and	0
worshyppe	worshyppe	vvi	worship	worship	0
the	the	dt	the	the	0
sygnes	sygnes	n2	signs	sign	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
thynges	thynges	n2	things	thing	0
sygnyfyed	sygnyfyed	vvn	signified	signify	0
by	by	p-acp	by	by	0
theym	theym	pno32	them	they	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
sygnes	sygnes	n2	signs	sign	0
and	and	cc	and	and	0
tokens	tokens	n2	tokens	token	0
oughte	oughte	vmd	ought	ought	0
circumspectlye	circumspectlye	av-j	circumspectly	circumspect	0
too	too	av	too	too	0
be	be	vbi	be	be	0
lymytted	lymytted	vvn	lymytted	lymyt	0
,	,	,	,	,	0
soo	soo	av	so	so	0
we	we	pns12	we	we	0
muste	muste	vmb	must	must	0
haue	haue	vhi	have	have	0
alwayes	alwayes	av	always	always	0
a	a	dt	a	a	0
greate	greate	j	great	great	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
specte	specte	n1	specte	specte	0
too	too	av	too	too	0
the	the	dt	the	the	0
thynges	thynges	n2	things	thing	0
signyfyed	signyfyed	vvn	signyfyed	signyfy	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
the	the	dt	the	the	0
matter	matter	n1	matter	matter	0
therefore	therefore	av	therefore	therefore	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Sacra	Sacra	fw-la	Sacra	sacra	0
∣	∣	sy	∣	∣	0
mente	mente	fw-la	mente	mente	0
,	,	,	,	,	0
The	The	dt	The	the	0
chief	chief	j-jn	chief	chief	0
and	and	cc	and	and	0
principal	principal	j-jn	principal	principal	0
thin	thin	j	thin	thin	0
¦	¦	sy	¦	¦	0
ges	ges	zz	ges	ges	0
in	in	p-acp	in	in	0
ye	ye	pn22	you	you	0
mat	mat	n1	mat	mat	0
∣	∣	sy	∣	∣	0
ter	ter	zz	ter	ter	0
of	of	pp-f	of	of	0
ye	ye	dt	the	the	0
sacra	sacra	fw-la	sacra	sacra	0
∣	∣	sy	∣	∣	0
ment	ment	vvd	meant	mean	0
must	must	vmb	must	must	0
b	b	sy	b	b	0
earnestlye	earnestlye	av-j	earnestly	earnest	0
re	re	fw-mi	re	re	0
∣	∣	sy	∣	∣	0
hersed	hersed	vvd	hersed	herse	0
and	and	cc	and	and	0
se	se	vvi	see	see	0
before	before	p-acp	before	before	0
ye	ye	pn22	you	you	0
eye	eye	vvb	eye	eye	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
people	people	n1	people	people	0
.	.	.	.	.	0
the	the	dt	the	the	0
chyefe	chyefe	j-jn	chief	chief	0
and	and	cc	and	and	0
pryncypall	pryncypall	j-jn	principal	principal	0
thyn	thyn	j	thine	thin	0
∣	∣	sy	∣	∣	0
ges	ges	zz	ges	ges	0
therof	therof	av	thereof	thereof	0
,	,	,	,	,	0
must	must	vmb	must	must	0
be	be	vbi	be	be	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
due	due	j-jn	due	due	0
reuerence	reuerence	n1	reverence	reverence	0
set	set	vvd	set	set	0
furthe	furthe	av-j	forth	further	0
and	and	cc	and	and	0
commended	commended	vvn	commended	commend	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
peo	peo	fw-la	peo	peo	0
¦	¦	sy	¦	¦	0
ple	ple	n1	ple	ple	0
,	,	,	,	,	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
too	too	av	too	too	0
saye	saye	vvb	say	say	0
:	:	:	:	:	0
the	the	dt	the	the	0
heauenlye	heauenlye	j	heavenly	heavenly	0
and	and	cc	and	and	0
gratuite	gratuite	av	gratuite	gratuite	0
benetytes	benetytes	n2	benetytes	benetyte	0
of	of	pp-f	of	of	0
god	god	n1	god	god	0
,	,	,	,	,	0
wherwith	wherwith	c-crq	wherewith	wherewith	0
he	he	pns31	he	he	0
doth	doth	vdz	does	do	0
ouerwhelme	ouerwhelme	vvi	overwhelm	overwhelm	0
vs	vs	pno12	us	we	0
daily	daily	j	daily	daily	0
&	&	cc	&	and	0
hourely	hourely	av-j	hourly	hourly	0
v	v	crd	v	five	0
∣	∣	sy	∣	∣	0
sing	sing	vvb	sing	sing	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
meane	meane	j	mean	mean	0
season	season	n1	season	season	0
thys	thys	d	this	this	0
outwarde	outwarde	j	outward	outward	0
signe	signe	n1	sign	sign	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
a	a	dt	a	a	0
certaine	certaine	j	certain	certain	0
token	token	n1	token	token	0
and	and	cc	and	and	0
testimony	testimony	n1	testimony	testimony	0
of	of	pp-f	of	of	0
hys	hys	po31	his	his	0
benefycence	benefycence	n1	beneficence	beneficence	0
and	and	cc	and	and	0
lyberalytye	lyberalytye	n1	lyberalytye	lyberalytye	0
to	to	p-acp	to	to	0
∣	∣	sy	∣	∣	0
warde	warde	n1	ward	ward	0
vs.	vs.	pno12	us	we	0
For	For	p-acp	For	for	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
sygnes	sygnes	n2	signs	sign	0
as	as	a-acp	as	as	0
wyth	wyth	p-acp	with	with	0
vysyble	vysyble	j	visible	visible	0
wordes	wordes	n2	words	word	0
he	he	pns31	he	he	0
dothe	dothe	vdz	doth	do	0
put	put	vvi	put	put	0
befoore	befoore	p-acp	before	before	0
our	our	po12	our	our	0
eyes	eyes	n2	eyes	eye	0
his	his	po31	his	his	0
benefites	benefites	n2	benefits	benefit	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
theym	theym	pno32	them	they	0
testify	testify	vvi	testify	testify	0
∣	∣	sy	∣	∣	0
inge	inge	n1	inge	inge	0
and	and	cc	and	and	0
declaryng	declaryng	vvg	declaring	declare	0
what	what	r-crq	what	what	0
he	he	pns31	he	he	0
wyll	wyll	vmb	will	will	0
do	do	vdi	do	do	0
for	for	p-acp	for	for	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
if	if	cs	if	if	0
we	we	pns12	we	we	0
come	come	vvb	come	come	0
vnto	vnto	p-acp	unto	unto	0
him	him	pno31	him	he	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
adue	adue	fw-fr	adue	adieu	0
faith	faith	n1	faith	faith	0
Wherfore	Wherfore	c-crq	Wherefore	wherefore	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
most	most	av-ds	most	most	0
necessarye	necessarye	j	necessary	necessary	0
that	that	cst	that	that	0
the	the	dt	the	the	0
What	What	r-crq	What	what	0
the	the	dt	the	the	0
pa	pa	n1	pa	pa	0
¦	¦	sy	¦	¦	0
stoures	stoures	n2	stours	stour	0
are	are	vbr	are	be	0
bound	bound	vvn	bound	bind	0
to	to	pc-acp	to	to	0
doo	doo	vdi	do	do	0
when	when	c-crq	when	when	0
the	the	dt	the	the	0
con	con	vvi	con	con	0
¦	¦	sy	¦	¦	0
gregation	gregation	n1	gregation	gregation	0
go	go	vvi	go	go	0
¦	¦	sy	¦	¦	0
eth	eth	zz	eth	eth	0
aboute	aboute	p-acp	about	about	0
to	to	pc-acp	to	to	0
celebrate	celebrate	vvi	celebrate	celebrate	0
the	the	dt	the	the	0
maundye	maundye	vvi	maundy	maundy	0
.	.	.	.	.	0
pastores	pastores	n2	pastors	pastor	0
do	do	vdb	do	do	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
promise	promise	n1	promise	promise	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
&	&	cc	&	and	0
swete	swete	j	sweet	sweet	0
sentences	sentences	n2	sentences	sentence	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
gospell	gospell	n1	gospel	gospel	0
,	,	,	,	,	0
styrre	styrre	vvi	stir	stir	0
vp	vp	a-acp	up	up	0
the	the	dt	the	the	0
fayth	fayth	n1	faith	faith	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
congregation	congregation	n1	congregation	congregation	0
,	,	,	,	,	0
whē	whē	c-crq	when	when	0
they	they	pns32	they	they	0
go	go	vvb	go	go	0
aboute	aboute	p-acp	about	about	0
too	too	av	too	too	0
celebrate	celebrate	vvi	celebrate	celebrate	0
this	this	d	this	this	0
sacramente	sacramente	n1	sacrament	sacrament	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
without	without	p-acp	without	without	0
fayth	fayth	n1	faith	faith	0
,	,	,	,	,	0
the	the	dt	the	the	0
sacramente	sacramente	n1	sacrament	sacrament	0
dothe	dothe	vdz	doth	do	0
not	not	xx	not	not	0
profyte	profyte	n1	profit	profit	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
hurte	hurte	n1	hurt	hurt	0
,	,	,	,	,	0
not	not	xx	not	not	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
through	through	p-acp	through	through	0
the	the	dt	the	the	0
fault	fault	n1	fault	fault	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
faithful	faithful	j	faithful	faithful	0
minister	minister	n1	minister	minister	0
but	but	cc-acp	but	but	0
throughe	throughe	p-acp	through	through	0
the	the	dt	the	the	0
vnfaythfulnes	vnfaythfulnes	n1	unfaithfulness	unfaithfulness	0
of	of	pp-f	of	of	0
hym	hym	pno31	him	he	0
that	that	d	that	that	0
receiue	receiue	vvb	receive	receive	0
it	it	pn31	it	it	0
.	.	.	.	.	1
Secondarelye	Secondarelye	av-j	Secondarily	secondary	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
sup	sup	vvi	sup	sup	0
∣	∣	sy	∣	∣	0
per	per	fw-la	per	per	0
,	,	,	,	,	0
yt	yt	pn31	that	it	0
people	people	n1	people	people	0
must	must	vmb	must	must	0
be	be	vbi	be	be	0
exhorted	exhorted	vvn	exhorted	exhort	0
to	to	pc-acp	to	to	0
thank	thank	vvi	thank	thank	0
∣	∣	sy	∣	∣	0
fulnes	fulnes	n1	fullness	fullness	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
laude	laude	n1	laud	laud	0
and	and	cc	and	and	0
prayse	prayse	n1	praise	praise	0
God	God	np1	God	God	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
death	death	n1	death	death	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
sauyoure	sauyoure	n1	saviour	saviour	0
Iesu	Iesu	np1	Iesu	Jesus	0
Christe	Christe	np1	Christe	Christe	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
Paule	Paule	np1	Paule	Paul	0
sayth	sayth	vvz	say	say	0
:	:	:	:	:	0
as	as	c-acp	as	as	0
often	often	av	often	often	0
as	as	c-acp	as	as	0
ye	ye	pn22	you	you	0
eate	eate	vvb	eat	eat	0
of	of	pp-f	of	of	0
thys	thys	d	this	this	0
i	i	uh	i	i	0
.	.	.	.	.	1
Cor.	Cor.	np1	Cor.	Cor.	0
xi	xi	crd	xi	xi	0
,	,	,	,	,	0
chap	chap	n1	chap	chap	0
breade	breade	n1	bread	bread	0
,	,	,	,	,	0
and	and	cc	and	and	0
drynke	drynke	n1	drink	drink	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
cuppe	cuppe	n1	cup	cup	0
,	,	,	,	,	0
shewe	shewe	vvb	show	show	0
furthe	furthe	av-j	forth	further	0
the	the	dt	the	the	0
lordes	lordes	ng1	lords	lord	0
deathe	deathe	n1	death	death	0
tyll	tyll	p-acp	till	till	0
he	he	pns31	he	he	0
come	come	vvb	come	come	0
.	.	.	.	.	1
And	And	cc	And	and	0
for	for	p-acp	for	for	0
thys	thys	d	this	this	0
cause	cause	n1	cause	cause	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
called	called	vvn	called	call	0
partely	partely	av	partly	partly	0
Eucharistia	Eucharistia	np1	Eucharistia	Eucharistia	0
,	,	,	,	,	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
too	too	av	too	too	0
saye	saye	vvb	say	say	0
:	:	:	:	:	0
thankes	thankes	n2	thanks	thanks	0
ge	ge	zz	ge	ge	0
∣	∣	sy	∣	∣	0
uyng	uyng	vhg	uyng	uyng	0
.	.	.	.	.	1
Moreouer	Moreouer	av	Moreover	moreover	0
they	they	pns32	they	they	0
must	must	vmb	must	must	0
seriouslye	seriouslye	av-j	seriously	serious	0
&	&	cc	&	and	0
Why	Why	c-crq	Why	why	0
the	the	dt	the	the	0
lor	lor	n1	lor	lor	0
∣	∣	sy	∣	∣	0
des	des	fw-fr	des	des	0
supper	supper	n1	supper	supper	0
is	is	vbz	is	be	0
called	called	vvn	called	call	0
Euch	Euch	fw-ge	Euch	euch	0
a	a	dt	a	a	0
¦	¦	sy	¦	¦	0
ristia	ristia	fw-la	ristia	ristia	0
.	.	.	.	.	0
earnestly	earnestly	av-j	earnestly	earnest	0
inculcate	inculcate	vvb	inculcate	inculcate	0
and	and	cc	and	and	0
beate	beate	vvi	beat	beat	0
into	into	p-acp	into	into	0
ye	ye	pn22	you	you	0
hear	hear	vvi	hear	hear	0
¦	¦	sy	¦	¦	0
tes	tes	zz	tes	tes	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
people	people	n1	people	people	0
,	,	,	,	,	0
charitie	charitie	n1	charity	charity	0
,	,	,	,	,	0
loue	loue	n1	love	love	0
,	,	,	,	,	0
studye	studye	n1	study	study	0
of	of	pp-f	of	of	0
concord	concord	n1	concord	concord	0
and	and	cc	and	and	0
true	true	j	true	true	0
innocencie	innocencie	n1	innocence	innocence	0
.	.	.	.	.	1
Vntoo	Vntoo	p-acp	Unto	unto	0
the	the	dt	the	the	0
which	which	r-crq	which	which	0
thinges	thinges	n2	things	thing	0
,	,	,	,	,	0
the	the	dt	the	the	0
sacrament	sacrament	n1	sacrament	sacrament	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
be	be	vbb	be	be	0
due	due	j-jn	due	due	0
¦	¦	sy	¦	¦	0
ly	ly	vvb	lie	lie	0
ministred	ministred	vvn	ministered	minister	0
,	,	,	,	,	0
dothe	dothe	vdz	doth	do	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
maner	maner	n1	manner	manner	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
moue	moue	vvb	move	move	0
and	and	cc	and	and	0
rauysshe	rauysshe	vvi	ravish	ravish	0
all	all	d	all	all	0
men	men	n2	men	man	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
who	who	r-crq	who	who	0
is	is	vbz	is	be	0
so	so	av	so	so	0
dul	dul	j	dul	dull	0
,	,	,	,	,	0
and	and	cc	and	and	0
without	without	p-acp	without	without	0
vnderstanding	vnderstanding	n1	understanding	understanding	0
,	,	,	,	,	0
whi	whi	q-crq	whi	why	0
∣	∣	sy	∣	∣	0
che	che	pns11	i	i	0
with	with	p-acp	with	with	0
this	this	d	this	this	0
most	most	av-ds	most	most	0
earnest	earnest	j	earnest	earnest	0
rehearsall	rehearsall	n1	rehearsal	rehearsal	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
benefites	benefites	n2	benefits	benefit	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
,	,	,	,	,	0
be	be	vbb	be	be	0
sydes	sydes	n2	sides	side	0
that	that	d	that	that	0
,	,	,	,	,	0
the	the	dt	the	the	0
goodnes	goodnes	n1	goodness	goodness	0
of	of	pp-f	of	of	0
Christe	Christe	np1	Christe	Christe	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
visible	visible	j	visible	visible	0
appea	appea	n1	appea	appea	0
¦	¦	sy	¦	¦	0
raunce	raunce	n1	raunce	raunce	0
,	,	,	,	,	0
signe	signe	n1	sign	sign	0
and	and	cc	and	and	0
token	token	n1	token	token	0
,	,	,	,	,	0
beynge	beynge	vbg	being	be	0
put	put	vvn	put	put	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
fore	fore	p-acp	before	before	0
hys	hys	po31	his	his	0
eyes	eyes	n2	eyes	eye	0
,	,	,	,	,	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
moued	moued	vvn	moved	move	0
too	too	av	too	too	0
thankefulnes	thankefulnes	n1	thankfulness	thankfulness	0
,	,	,	,	,	0
and	and	cc	and	and	0
mutuall	mutuall	j	mutual	mutual	0
beneficence	beneficence	n1	beneficence	beneficence	0
?	?	?	?	?	1
Who	Who	q-crq	Who	who	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
kepe	kepe	vvi	keep	keep	0
him	him	pno31	him	he	0
selfe	selfe	n1	self	self	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
vncleannesse	vncleannesse	n1	uncleanness	uncleanness	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
worlde	worlde	n1	world	world	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
he	he	pns31	he	he	0
se	se	fw-mi	se	se	0
∣	∣	sy	∣	∣	0
eth	eth	zz	eth	eth	0
and	and	cc	and	and	0
heareth	heareth	vvz	hears	hear	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
made	made	vvn	made	make	0
a	a	dt	a	a	0
mem	mem	n1	man	man	0
∣	∣	sy	∣	∣	0
bre	bre	vvn	bre	breed	0
of	of	pp-f	of	of	0
Iesu	Iesu	np1	Iesu	Jesus	0
Christe	Christe	np1	Christe	Christe	0
?	?	?	?	?	1
Againe	Againe	av	Again	again	0
▪	▪	▪	▪	▪	0
who	who	q-crq	who	who	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
louingly	louingly	av-vvg	lovingly	love	0
embrace	embrace	vvi	embrace	embrace	0
his	his	po31	his	his	0
Christian	Christian	np1	Christian	Christian	0
bre	bre	vvn	bre	breed	0
∣	∣	sy	∣	∣	0
thren	thren	j	thren	thren	0
,	,	,	,	,	0
whome	whome	r-crq	whom	who	0
he	he	pns31	he	he	0
heareth	heareth	vvz	hears	hear	0
also	also	av	also	also	0
too	too	av	too	too	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
lymmes	lymmes	n2	limbs	limb	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
?	?	?	?	?	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
before	before	p-acp	before	before	0
god	god	n1	god	god	0
so	so	av	so	so	0
highly	highly	av-j	highly	high	0
estemed	estemed	vvn	esteemed	esteem	0
,	,	,	,	,	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
gaue	gaue	vvd	gave	give	0
hys	hys	po31	his	his	0
one	one	crd	one	one	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
begotten	begotten	vvn	begotten	beget	0
sonne	sonne	n1	son	son	0
,	,	,	,	,	0
too	too	av	too	too	0
suffer	suffer	vvb	suffer	suffer	0
deathe	deathe	n1	death	death	0
for	for	p-acp	for	for	0
The	The	dt	The	the	0
Sacra	Sacra	fw-la	Sacra	sacra	0
∣	∣	sy	∣	∣	0
mēt	mēt	j	meant	meant	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
test	test	n1	test	test	0
∣	∣	sy	∣	∣	0
monial	monial	j	monial	monial	0
or	or	cc	or	or	0
wit	wit	zz	wit	wit	0
¦	¦	sy	¦	¦	0
nes	nes	zz	nes	nes	0
of	of	pp-f	of	of	0
mutu	mutu	fw-la	mutu	mutu	0
∣	∣	sy	∣	∣	0
al	al	d	all	all	0
faith	faith	n1	faith	faith	0
&	&	cc	&	and	0
loue	loue	vvi	love	love	0
them	them	pno32	them	they	0
?	?	?	?	?	1
And	And	cc	And	and	0
truely	truely	av-j	truly	true	0
the	the	dt	the	the	0
sacramente	sacramente	n1	sacrament	sacrament	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
te	te	fw-fr	te	te	0
∣	∣	sy	∣	∣	0
stimonyal	stimonyal	j	stimonyal	stimonyal	0
,	,	,	,	,	0
wherewyth	wherewyth	c-crq	wherewith	wherewith	0
we	we	pns12	we	we	0
do	do	vdb	do	do	0
testyfye	testyfye	vvi	testify	testify	0
a	a	dt	a	a	0
mutuall	mutuall	j	mutual	mutual	0
faythe	faythe	n1	faith	faith	0
betwene	betwene	p-acp	between	between	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
and	and	cc	and	and	0
are	are	vbr	are	be	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
maner	maner	n1	manner	manner	0
confederate	confederate	j-jn	confederate	confederate	0
together	together	av	together	together	0
.	.	.	.	.	1
We	We	pns12	We	we	0
do	do	vdb	do	do	0
eat	eat	vvi	eat	eat	0
all	all	d	all	all	0
of	of	pp-f	of	of	0
one	one	crd	one	one	0
breade	breade	n1	bread	bread	0
,	,	,	,	,	0
and	and	cc	and	and	0
drynke	drynke	n1	drink	drink	0
of	of	pp-f	of	of	0
one	one	crd	one	one	0
cup	cup	n1	cup	cup	0
The	The	dt	The	the	0
bodye	bodye	n1	body	body	0
and	and	cc	and	and	0
bloude	bloude	n1	blood	blood	0
of	of	pp-f	of	of	0
Christe	Christe	np1	Christe	Christe	0
dothe	dothe	vdz	doth	do	0
fede	fede	vvi	fede	feed	0
vs	vs	pno12	us	we	0
all	all	d	all	all	0
to	to	p-acp	to	to	0
euerlastyng	euerlastyng	j	everlasting	everlasting	0
lyfe	lyfe	n1	life	life	0
.	.	.	.	.	1
We	We	pns12	We	we	0
are	are	vbr	are	be	0
all	all	d	all	all	0
quyckened	quyckened	vvn	quickened	quicken	0
wyth	wyth	p-acp	with	with	0
one	one	crd	one	one	0
spirite	spirite	n1	spirit	spirit	0
.	.	.	.	.	1
We	We	pns12	We	we	0
are	are	vbr	are	be	0
al	al	d	all	all	0
the	the	dt	the	the	0
members	members	n2	members	member	0
of	of	pp-f	of	of	0
one	one	crd	one	one	0
bodye	bodye	n1	body	body	0
.	.	.	.	.	1
Therfore	Therfore	av	Therefore	therefore	0
we	we	pns12	we	we	0
ought	ought	vmd	ought	ought	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
