Worcester	Worcester	np1	Worcester	Worcester	0
ction	ction	zz	ction	ction	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
Foundation	Foundation	n1	Foundation	foundation	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Covenant	Covenant	n1	Covenant	covenant	0
of	of	pp-f	of	of	0
Grace	Grace	n1	Grace	grace	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
Vertue	Vertue	n1	Virtue	virtue	0
whereof	whereof	c-crq	whereof	whereof	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
justified	justified	vvn	justified	justify	0
.	.	.	.	.	1
2.	2.	crd	2.	2.	1
That	That	cst	That	that	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
justified	justified	vvn	justified	justify	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
put	put	vvn	put	put	0
into	into	p-acp	into	into	0
a	a	dt	a	a	0
State	State	n1	State	state	0
of	of	pp-f	of	of	0
Grace	Grace	n1	Grace	grace	0
and	and	cc	and	and	0
Fa	Fa	fw-it	Fa	fa	0
∣	∣	sy	∣	∣	0
vour	vour	zz	vour	vour	0
with	with	p-acp	with	with	0
God	God	np1	God	God	0
.	.	.	.	.	1
I	I	pns11	I	i	0
do	do	vdb	do	do	0
not	not	xx	not	not	0
mean	mean	vvi	mean	mean	0
,	,	,	,	,	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
justified	justified	vvn	justified	justify	0
by	by	p-acp	by	by	0
Inherent	Inherent	j	Inherent	inherent	0
Righteousness	Righteousness	n1	Righteousness	righteousness	0
;	;	;	;	;	0
i	i	uh	i	i	0
.	.	.	.	.	1
e	e	sy	e	e	0
.	.	.	.	.	0
that	that	cst	that	that	0
God	God	np1	God	God	0
justifies	justifies	vvz	justifies	justify	0
when	when	c-crq	when	when	0
he	he	pns31	he	he	0
gives	gives	vvz	gives	give	0
Grace	Grace	n1	Grace	grace	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
that	that	cst	that	that	0
upon	upon	p-acp	upon	upon	0
our	our	po12	our	our	0
sincere	sincere	j	sincere	sincere	0
performance	performance	n1	performance	performance	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Conditions	Conditions	n2	Conditions	condition	0
on	on	p-acp	on	on	0
our	our	po12	our	our	0
part	part	n1	part	part	0
,	,	,	,	,	0
God	God	np1	God	God	0
receives	receives	vvz	receives	receive	0
us	us	pno12	us	we	0
into	into	p-acp	into	into	0
a	a	dt	a	a	0
State	State	n1	State	state	0
of	of	pp-f	of	of	0
Favour	Favour	n1	Favour	favour	0
or	or	cc	or	or	0
Grace	Grace	n1	Grace	grace	0
.	.	.	.	.	1
And	And	cc	And	and	0
so	so	av	so	so	0
deals	deals	vvz	deals	deal	0
with	with	p-acp	with	with	0
us	us	pno12	us	we	0
as	as	p-acp	as	as	0
with	with	p-acp	with	with	0
righteous	righteous	j	righteous	righteous	0
Persons	Persons	n2	Persons	person	0
;	;	;	;	;	0
and	and	cc	and	and	0
not	not	xx	not	not	0
meerly	meerly	av-j	merely	mere	0
declares	declares	vvz	declares	declare	0
us	us	pno12	us	we	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
such	such	d	such	such	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
although	although	cs	although	although	0
the	the	dt	the	the	0
Word	Word	n1	Word	word	0
Justifying	Justifying	vvg	Justifying	justify	0
be	be	vbb	be	be	0
often	often	av	often	often	0
used	used	vvn	used	use	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
Forensick	Forensick	j	Forensic	forensic	0
Word	Word	n1	Word	word	0
,	,	,	,	,	0
or	or	cc	or	or	0
a	a	dt	a	a	0
Law	Law	n1	Law	law	0
Term	Term	n1	Term	term	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
is	is	vbz	is	be	0
opposed	opposed	vvn	opposed	oppose	0
to	to	p-acp	to	to	0
Condemning	Condemning	vvg	Condemning	condemn	0
;	;	;	;	;	0
yet	yet	av	yet	yet	0
that	that	d	that	that	0
Use	Use	n1	Use	use	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
pressed	pressed	vvn	pressed	press	0
too	too	av	too	too	0
far	far	av-j	far	far	0
:	:	:	:	:	0
because	because	c-acp	because	because	0
it	it	pn31	it	it	0
will	will	vmb	will	will	0
inclose	inclose	vvi	enclose	enclose	0
us	us	pno12	us	we	0
in	in	p-acp	in	in	0
many	many	d	many	many	0
Difficulties	Difficulties	n2	Difficulties	difficulty	0
about	about	p-acp	about	about	0
the	the	dt	the	the	0
Tribunal	Tribunal	n1	Tribunal	tribunal	0
,	,	,	,	,	0
the	the	dt	the	the	0
Law	Law	n1	Law	law	0
,	,	,	,	,	0
the	the	dt	the	the	0
Plea	Plea	n1	Plea	plea	0
,	,	,	,	,	0
the	the	dt	the	the	0
judicial	judicial	j	judicial	judicial	0
Act	Act	n1	Act	act	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
several	several	j	several	several	0
Cau	Cau	vvd	Caused	cause	0
∣	∣	sy	∣	∣	0
ses	ses	fw-fr	ses	ses	0
,	,	,	,	,	0
Material	Material	n-jn	Material	material	0
and	and	cc	and	and	0
Formal	Formal	j	Formal	formal	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	0
all	all	d	all	all	0
which	which	r-crq	which	which	0
,	,	,	,	,	0
I	I	pns11	I	i	0
think	think	vvb	think	think	0
,	,	,	,	,	0
tend	tend	vvb	tend	tend	0
more	more	av-dc	more	more	0
to	to	pc-acp	to	to	0
darken	darken	vvi	darken	darken	0
than	than	cs	than	than	0
to	to	pc-acp	to	to	0
clear	clear	vvi	clear	clear	0
this	this	d	this	this	0
Point	Point	n1	Point	point	0
of	of	pp-f	of	of	0
Justification	Justification	n1	Justification	justification	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
ought	ought	vmd	ought	ought	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
kept	kept	vvn	kept	keep	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
School	School	n1	School	school	0
Terms	Terms	n2	Terms	term	0
and	and	cc	and	and	0
Logical	Logical	j	Logical	logical	0
Niceties	Niceties	n2	Niceties	nicety	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
much	much	d	much	much	0
as	as	c-acp	as	as	0
possible	possible	j	possible	possible	0
;	;	;	;	;	0
since	since	c-acp	since	since	0
St.	St.	n1	St.	saint	1
Paul	Paul	np1	Paul	Paul	0
did	did	vdd	did	do	0
not	not	xx	not	not	0
speak	speak	vvi	speak	speak	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Matter	Matter	n1	Matter	matter	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
so	so	av	so	so	0
Adoption	Adoption	n1	Adoption	adoption	0
is	is	vbz	is	be	0
Originally	Originally	av-j	Originally	original	0
a	a	dt	a	a	0
Law	Law	n1	Law	law	0
Term	Term	n1	Term	term	0
used	used	vvd	used	use	0
likewise	likewise	av	likewise	likewise	0
by	by	p-acp	by	by	0
St.	St.	n1	St.	saint	1
Paul	Paul	np1	Paul	Paul	0
,	,	,	,	,	0
and	and	cc	and	and	0
it	it	pn31	it	it	0
would	would	vmd	would	will	0
be	be	vbi	be	be	0
hard	hard	av-j	hard	hard	0
straining	straining	vvg	straining	strain	0
to	to	pc-acp	to	to	0
bring	bring	vvi	bring	bring	0
Adoption	Adoption	n1	Adoption	adoption	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
the	the	dt	the	the	0
Formalities	Formalities	n2	Formalities	formality	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Roman	Roman	njp	Roman	roman	0
Law	Law	n1	Law	law	0
.	.	.	.	.	1
If	If	cs	If	if	0
we	we	pns12	we	we	0
look	look	vvb	look	look	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
Design	Design	n1	Design	design	0
of	of	pp-f	of	of	0
St.	St.	n1	St.	saint	1
Paul	Paul	np1	Paul	Paul	0
,	,	,	,	,	0
we	we	pns12	we	we	0
shall	shall	vmb	shall	shall	0
find	find	vvi	find	find	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
to	to	p-acp	to	to	0
state	state	n1	state	state	0
the	the	dt	the	the	0
true	true	j	true	true	0
Ground	Ground	n1	Ground	ground	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Acceptance	Acceptance	n1	Acceptance	acceptance	0
with	with	p-acp	with	with	0
God	God	np1	God	God	0
;	;	;	;	;	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
shews	shews	vvz	shows	show	0
could	could	vmd	could	can	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
from	from	p-acp	from	from	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
Mankind	Mankind	n1	Mankind	mankind	0
were	were	vbdr	were	be	0
able	able	j	able	able	0
of	of	pp-f	of	of	0
themselves	themselves	px32	themselves	themselves	0
to	to	p-acp	to	to	0
per	per	fw-la	per	per	0
∣	∣	sy	∣	∣	0
form	form	n1	from	form	0
in	in	p-acp	in	in	0
obedience	obedience	n1	obedience	obedience	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Law	Law	n1	Law	law	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
under	under	p-acp	under	under	0
guilt	guilt	n1	guilt	guilt	0
,	,	,	,	,	0
and	and	cc	and	and	0
could	could	vmd	could	can	0
never	never	av-x	never	never	0
clear	clear	vvi	clear	clear	0
themselves	themselves	px32	themselves	themselves	0
from	from	p-acp	from	from	0
it	it	pn31	it	it	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
God	God	np1	God	God	0
hath	hath	vhz	hath	have	0
set	set	vvn	set	set	0
forth	forth	av	forth	forth	0
his	his	po31	his	his	0
Son	Son	n1	Son	son	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
Propitiation	Propitiation	n1	Propitiation	propitiation	0
through	through	p-acp	through	through	0
Faith	Faith	n1	Faith	faith	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
Blood	Blood	n1	Blood	blood	0
,	,	,	,	,	0
Rom.	Rom.	np1	Rom.	Rom.	1
325	325	crd	325	325	0
,	,	,	,	,	0
26.	26.	crd	26.	26.	0
to	to	p-acp	to	to	0
declare	declare	vvi	declare	declare	0
his	his	po31	his	his	0
Righteousness	Righteousness	n1	Righteousness	righteousness	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Remission	Remission	n1	Remission	remission	0
of	of	pp-f	of	of	0
Sins	Sins	n2	Sins	sin	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	1
To	To	p-acp	To	to	0
declare	declare	vvi	declare	declare	0
at	at	p-acp	at	at	0
this	this	d	this	this	0
time	time	n1	time	time	0
his	his	po31	his	his	0
Righteousness	Righteousness	n1	Righteousness	righteousness	0
,	,	,	,	,	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
might	might	vmd	might	may	0
be	be	vbi	be	be	0
Just	Just	j	Just	just	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Justifier	Justifier	n1	Justifier	justifier	0
of	of	pp-f	of	of	0
him	him	pno31	him	he	0
that	that	cst	that	that	0
believeth	believeth	vvz	believeth	believe	0
in	in	p-acp	in	in	0
Jesus	Jesus	np1	Jesus	Jesus	0
.	.	.	.	.	1
So	So	av	So	so	0
that	that	cst	that	that	0
here	here	av	here	here	0
we	we	pns12	we	we	0
have	have	vhb	have	have	0
the	the	dt	the	the	0
Foundation	Foundation	n1	Foundation	foundation	0
or	or	cc	or	or	0
Meritorious	Meritorious	j	Meritorious	meritorious	0
Cause	Cause	n1	Cause	cause	0
,	,	,	,	,	0
the	the	dt	the	the	0
Pro	Pro	np1	Pro	Pro	0
∣	∣	sy	∣	∣	0
pitiation	pitiation	n1	pitiation	pitiation	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
;	;	;	;	;	0
the	the	dt	the	the	0
Goodness	Goodness	n1	Goodness	goodness	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
in	in	p-acp	in	in	0
accepting	accepting	vvg	accepting	accept	0
this	this	d	this	this	0
Propitia	Propitia	np1	Propitia	Propitia	0
∣	∣	sy	∣	∣	0
tion	tion	n1	cion	cion	0
in	in	p-acp	in	in	0
order	order	n1	order	order	0
to	to	p-acp	to	to	0
Remission	Remission	n1	Remission	remission	0
and	and	cc	and	and	0
Justification	Justification	n1	Justification	justification	0
;	;	;	;	;	0
and	and	cc	and	and	0
the	the	dt	the	the	0
way	way	n1	way	way	0
we	we	pns12	we	we	0
come	come	vvb	come	come	0
to	to	pc-acp	to	to	0
partake	partake	vvi	partake	partake	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
by	by	p-acp	by	by	0
Faith	Faith	n1	Faith	faith	0
in	in	p-acp	in	in	0
Christ	Christ	np1	Christ	Christ	0
;	;	;	;	;	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
imbraces	imbraces	vvz	embraces	embrace	0
these	these	d	these	these	0
Offers	Offers	vvz	Offers	offer	0
,	,	,	,	,	0
and	and	cc	and	and	0
carries	carries	vvz	carries	carry	0
along	along	a-acp	along	along	0
with	with	p-acp	with	with	0
it	it	pn31	it	it	0
those	those	d	those	those	0
sincere	sincere	j	sincere	sincere	0
Endeavours	Endeavours	n2	Endeavours	endeavour	0
obeying	obeying	vvg	obeying	obey	0
the	the	dt	the	the	0
Gospel	Gospel	n1	Gospel	gospel	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
God	God	np1	God	God	0
accepts	accepts	vvz	accepts	accept	0
as	as	p-acp	as	as	0
our	our	po12	our	our	0
Evangelical	Evangelical	np1	Evangelical	Evangelical	0
Righteousness	Righteousness	n1	Righteousness	righteousness	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
Justified	Justified	vvn	Justified	justify	0
in	in	p-acp	in	in	0
St.	St.	n1	St.	saint	1
Paul's	Paul's	npg1	Paul's	Paul	0
Sense	Sense	n1	Sense	sense	0
,	,	,	,	,	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
admitted	admitted	vvn	admitted	admit	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
Grace	Grace	n1	Grace	grace	0
and	and	cc	and	and	0
Favour	Favour	n1	Favour	favour	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
on	on	p-acp	on	on	0
those	those	d	those	those	0
Terms	Terms	n2	Terms	term	0
;	;	;	;	;	0
and	and	cc	and	and	0
so	so	av	so	so	0
it	it	pn31	it	it	0
doth	doth	vdz	does	do	0
not	not	xx	not	not	0
lie	lie	vvi	lie	lie	0
barely	barely	av-j	barely	bare	0
in	in	p-acp	in	in	0
Remission	Remission	n1	Remission	remission	0
of	of	pp-f	of	of	0
Sins	Sins	n2	Sins	sin	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
rather	rather	av-c	rather	rather	0
the	the	dt	the	the	0
Consequence	Consequence	n1	Consequence	consequence	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Acceptance	Acceptance	n1	Acceptance	acceptance	0
with	with	p-acp	with	with	0
God	God	np1	God	God	0
.	.	.	.	.	1
Rom.	Rom.	np1	Rom.	Rom.	0
3.28	3.28	crd	3.28	3.28	0
.	.	.	.	.	1
There	There	a-acp	There	there	0
∣	∣	sy	∣	∣	0
fore	fore	av	before	fore	0
we	we	pns12	we	we	0
conclude	conclude	vvb	conclude	conclude	0
,	,	,	,	,	0
that	that	cst	that	that	0
a	a	dt	a	a	0
Man	Man	n1	Man	man	0
is	is	vbz	is	be	0
justified	justified	vvn	justified	justify	0
by	by	p-acp	by	by	0
Faith	Faith	n1	Faith	faith	0
,	,	,	,	,	0
without	without	p-acp	without	without	0
the	the	dt	the	the	0
Deeds	Deeds	n2	Deeds	deed	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Law	Law	n1	Law	law	0
;	;	;	;	;	0
i	i	uh	i	i	0
.	.	.	.	.	1
e	e	sy	e	e	0
.	.	.	.	.	1
A	A	dt	A	a	0
man	man	n1	man	man	0
is	is	vbz	is	be	0
received	received	vvn	received	receive	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
Favour	Favour	n1	Favour	favour	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
not	not	xx	not	not	0
by	by	p-acp	by	by	0
his	his	po31	his	his	0
own	own	d	own	own	0
Works	Works	vvz	Works	work	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Grace	Grace	n1	Grace	grace	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Gospel	Gospel	n1	Gospel	gospel	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Terms	Terms	n2	Terms	term	0
contained	contained	vvd	contained	contain	0
therein	therein	av	therein	therein	0
.	.	.	.	.	1
And	And	cc	And	and	0
this	this	d	this	this	0
I	I	pns11	I	i	0
take	take	vvb	take	take	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
St.	St.	n1	St.	saint	1
Paul's	Paul's	npg1	Paul's	Paul	0
meaning	meaning	n1	meaning	meaning	0
.	.	.	.	.	1
3.	3.	crd	3.	3.	1
The	The	dt	The	the	0
Righteousness	Righteousness	n1	Righteousness	righteousness	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
said	said	vvn	said	say	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
imputed	imputed	vvn	imputed	impute	0
two	two	crd	two	two	0
ways	ways	n2	ways	way	0
.	.	.	.	.	1
1.	1.	crd	1.	1.	1
So	So	av	So	so	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
becomes	becomes	vvz	becomes	become	0
our	our	po12	our	our	0
Personal	Personal	j	Personal	personal	0
Righteousness	Righteousness	n1	Righteousness	righteousness	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
called	called	vvn	called	call	0
For	For	p-acp	For	for	0
∣	∣	sy	∣	∣	0
mal	mal	fw-fr	mal	mal	0
Imputation	Imputation	n1	Imputation	imputation	0
.	.	.	.	.	1
2.	2.	crd	2.	2.	1
So	So	av	So	so	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Benefit	Benefit	n1	Benefit	benefit	0
of	of	pp-f	of	of	0
Christ's	Christ's	npg1	Christ's	Christ	0
Righteousness	Righteousness	n1	Righteousness	righteousness	0
and	and	cc	and	and	0
Satisfaction	Satisfaction	n1	Satisfaction	satisfaction	0
,	,	,	,	,	0
re	re	fw-it	re	re	0
∣	∣	sy	∣	∣	0
dounds	dounds	vvz	dounds	dound	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
Advantage	Advantage	n1	Advantage	advantage	0
.	.	.	.	.	1
If	If	cs	If	if	0
the	the	dt	the	the	0
former	former	j	former	former	0
Sense	Sense	n1	Sense	sense	0
be	be	vbi	be	be	0
allowed	allowed	vvn	allowed	allow	0
,	,	,	,	,	0
these	these	d	these	these	0
Consequences	Consequences	n2	Consequences	consequence	0
follow	follow	vvi	follow	follow	0
:	:	:	:	:	0
1.	1.	crd	1.	1.	1
That	That	cst	That	that	0
we	we	pns12	we	we	0
must	must	vmb	must	must	0
be	be	vbi	be	be	0
as	as	a-acp	as	as	0
Righteous	Righteous	j	Righteous	righteous	0
as	as	c-acp	as	as	0
Christ	Christ	np1	Christ	Christ	0
was	was	vbds	was	be	0
;	;	;	;	;	0
for	for	c-acp	for	for	0
,	,	,	,	,	0
if	if	cs	if	if	0
Personal	Personal	j	Personal	personal	0
Righteousness	Righteousness	n1	Righteousness	righteousness	0
can	can	vmb	can	can	0
be	be	vbi	be	be	0
transferred	transferred	vvn	transferred	transfer	0
,	,	,	,	,	0
the	the	dt	the	the	0
Person	Person	n1	Person	person	0
on	on	p-acp	on	on	0
whom	whom	ro-crq	whom	who	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
transferred	transferred	vvn	transferred	transfer	0
,	,	,	,	,	0
must	must	vmb	must	must	0
have	have	vhi	have	have	0
that	that	d	that	that	0
very	very	j	very	very	0
Righteousness	Righteousness	n1	Righteousness	righteousness	0
which	which	r-crq	which	which	0
was	was	vbds	was	be	0
in	in	p-acp	in	in	0
Christ	Christ	np1	Christ	Christ	0
himself	himself	px31	himself	himself	0
;	;	;	;	;	0
and	and	cc	and	and	0
so	so	av	so	so	0
must	must	vmb	must	must	0
be	be	vbi	be	be	0
as	as	a-acp	as	as	0
Holy	Holy	j	Holy	holy	0
and	and	cc	and	and	0
Innocent	Innocent	j-jn	Innocent	innocent	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
;	;	;	;	;	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
hardly	hardly	av	hardly	hardly	0
think	think	vvb	think	think	0
any	any	d	any	any	0
will	will	vmb	will	will	0
pretend	pretend	vvi	pretend	pretend	0
to	to	p-acp	to	to	0
.	.	.	.	.	1
2.	2.	crd	2.	2.	1
That	That	d	That	that	0
there	there	a-acp	there	there	0
can	can	vmb	can	can	0
be	be	vbi	be	be	0
no	no	dx	no	no	0
Remission	Remission	n1	Remission	remission	0
of	of	pp-f	of	of	0
Sin	Sin	n1	since	sin	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
to	to	p-acp	to	to	0
such	such	d	such	such	0
who	who	r-crq	who	who	0
have	have	vhb	have	have	0
this	this	d	this	this	0
perfect	perfect	j	perfect	perfect	0
Righteousness	Righteousness	n1	Righteousness	righteousness	0
,	,	,	,	,	0
no	no	av-dx	no	no	0
more	more	dc	more	more	0
than	than	cs	than	than	0
there	there	pc-acp	there	there	0
could	could	vmd	could	can	0
be	be	vbi	be	be	0
to	to	p-acp	to	to	0
Christ	Christ	np1	Christ	Christ	0
himself	himself	px31	himself	himself	0
;	;	;	;	;	0
Imputation	Imputation	n1	Imputation	imputation	0
for	for	p-acp	for	for	0
Remission	Remission	n1	Remission	remission	0
of	of	pp-f	of	of	0
Sin	Sin	n1	since	sin	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
Personal	Personal	j	Personal	personal	0
Righteousness	Righteousness	n1	Righteousness	righteousness	0
are	are	vbr	are	be	0
incon	incon	n1	incon	incon	0
∣	∣	sy	∣	∣	0
sistent	sistent	n1	sistent	sistent	0
:	:	:	:	:	0
For	For	c-acp	For	for	0
the	the	dt	the	the	0
one	one	pi	one	one	0
must	must	vmb	must	must	0
suppose	suppose	vvi	suppose	suppose	0
Guilt	Guilt	j-vvn	Gilded	gild	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
other	other	n-jn	other	other	0
cannot	cannot	vmbx	cannot	can	0
;	;	;	;	;	0
when	when	q-crq	when	when	0
the	the	dt	the	the	0
Personal	Personal	j	Personal	personal	0
Righteousness	Righteousness	n1	Righteousness	righteousness	0
is	is	vbz	is	be	0
actually	actually	av-j	actually	actual	0
imputed	imputed	vvn	imputed	impute	0
.	.	.	.	.	1
There	There	pc-acp	There	there	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
antece	antece	n1	antece	antece	0
∣	∣	sy	∣	∣	0
dent	dent	n1	dent	dent	0
Guilt	Guilt	j-vvn	Gilded	gild	0
before	before	p-acp	before	before	0
the	the	dt	the	the	0
Imputation	Imputation	n1	Imputation	imputation	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
where	where	c-crq	where	where	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
perfect	perfect	j	perfect	perfect	0
Righteous	Righteous	j	Righteous	righteous	0
∣	∣	sy	∣	∣	0
ness	ness	vvb	ness	ness	0
actually	actually	av-j	actually	actual	0
imputed	imputed	vvn	imputed	impute	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
can	can	vmb	can	can	0
be	be	vbi	be	be	0
no	no	dx	no	no	0
personal	personal	j	personal	personal	0
Guilt	Guilt	j-vvn	Gilded	gild	0
;	;	;	;	;	0
for	for	c-acp	for	for	0
if	if	cs	if	if	0
there	there	pc-acp	there	there	0
be	be	vbi	be	be	0
,	,	,	,	,	0
it	it	pn31	it	it	0
can	can	vmb	can	can	0
be	be	vbi	be	be	0
no	no	dx	no	no	0
perfect	perfect	j	perfect	perfect	0
Righteousness	Righteousness	n1	Righteousness	righteousness	0
as	as	c-acp	as	as	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
.	.	.	.	.	1
3.	3.	crd	3.	3.	1
That	That	d	That	that	0
there	there	a-acp	there	there	0
can	can	vmb	can	can	0
be	be	vbi	be	be	0
no	no	dx	no	no	0
Conditions	Conditions	n2	Conditions	condition	0
required	required	vvn	required	require	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
a	a	dt	a	a	0
perfect	perfect	j	perfect	perfect	0
Righteousness	Righteousness	n1	Righteousness	righteousness	0
is	is	vbz	is	be	0
imputed	imputed	vvn	imputed	impute	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
a	a	dt	a	a	0
Condition	Condition	n1	Condition	condition	0
is	is	vbz	is	be	0
in	in	p-acp	in	in	0
order	order	n1	order	order	0
to	to	p-acp	to	to	0
something	something	pi	something	something	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
obtained	obtained	vvn	obtained	obtain	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
here	here	av	here	here	0
the	the	dt	the	the	0
full	full	j	full	full	0
Benefit	Benefit	n1	Benefit	benefit	0
is	is	vbz	is	be	0
already	already	av	already	already	0
received	received	vvn	received	receive	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Impu	Impu	n1	Impu	impu	0
∣	∣	sy	∣	∣	0
tation	tation	n1	tation	tation	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
perfect	perfect	j	perfect	perfect	0
Righteousness	Righteousness	n1	Righteousness	righteousness	0
;	;	;	;	;	0
and	and	cc	and	and	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
absurd	absurd	j	absurd	absurd	0
to	to	pc-acp	to	to	0
suppose	suppose	vvi	suppose	suppose	0
Conditi	Conditi	n1	Conditi	conditi	0
∣	∣	sy	∣	∣	0
ons	ons	pp-f|pno12	ons	of|we	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
obtaining	obtaining	n-vvg	obtaining	obtain	0
of	of	pp-f	of	of	0
what	what	r-crq	what	what	0
is	is	vbz	is	be	0
past	past	vvn	passed	pass	0
.	.	.	.	.	1
It	It	pn31	It	it	0
cannot	cannot	vmbx	cannot	can	0
then	then	av	then	then	0
be	be	vbi	be	be	0
denied	denied	vvn	denied	deny	0
,	,	,	,	,	0
that	that	cst	that	that	0
those	those	d	those	those	0
speak	speak	vvb	speak	speak	0
consonantly	consonantly	av-j	consonantly	consonant	0
enough	enough	av-d	enough	enough	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
Hypothesis	Hypothesis	n1	Hypothesis	hypothesis	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
exclude	exclude	vvi	exclude	exclude	0
all	all	d	all	all	0
Con	Con	fw-mi	Con	con	0
