BEinge	BEinge	vbg	Being	be	0
the	the	dt	the	the	0
worthy	worthy	j	worthy	worthy	0
and	and	cc	and	and	0
worshipfull	worshipfull	j	worshipful	worshipful	0
Knight	Knight	n1	Knight	knight	0
master	master	n1	master	master	0
Forescue	Forescue	n1	Forescue	forescue	0
in	in	p-acp	in	in	0
sundrye	sundrye	j	sundry	sundry	0
places	places	n2	places	place	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
litle	litle	j	little	little	0
Com	Com	vvb	Come	come	0
∣	∣	sy	∣	∣	0
mentary	mentary	n1	mentary	mentary	0
,	,	,	,	,	0
verie	verie	av	very	very	0
copiously	copiously	av-j	copiously	copious	0
geue	geue	vvi	give	give	0
foorth	foorth	av	forth	forth	0
matter	matter	n1	matter	matter	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
furtherynge	furtherynge	j-vvg	furthering	further	0
of	of	pp-f	of	of	0
studious	studious	j	studious	studious	0
wittes	wittes	n2	wits	wit	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
consi	consi	fw-la	consi	consi	0
∣	∣	sy	∣	∣	0
deracion	deracion	n1	deracion	deracion	0
thereof	thereof	av	thereof	thereof	0
.	.	.	.	.	1
And	And	cc	And	and	0
no	no	dx	no	no	0
lesse	lesse	dc	less	less	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
gathered	gathered	vvn	gathered	gather	0
tou	tou	pns21	tou	thou	0
∣	∣	sy	∣	∣	0
thyng	thyng	n1	thing	thing	0
a	a	dt	a	a	0
difference	difference	n1	difference	difference	0
and	and	cc	and	and	0
sownd	sownd	n1	sound	sound	0
censure	censure	n1	censure	censure	0
of	of	pp-f	of	of	0
honourable	honourable	j	honourable	honourable	0
Counsayllers	Counsayllers	n2	Counsayllers	counsayller	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
especially	especially	av-j	especially	especial	0
of	of	pp-f	of	of	0
Iudges	Iudges	n2	Judges	judge	0
&	&	cc	&	and	0
of	of	pp-f	of	of	0
lawes	lawes	n2	laws	law	0
.	.	.	.	.	1
Wherupon	Wherupon	c-crq	Whereupon	whereupon	0
I	I	pns11	I	i	0
trust	trust	vvb	trust	trust	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
inferre	inferre	vvi	infer	infer	0
,	,	,	,	,	0
yt	yt	pn31	that	it	0
to	to	pc-acp	to	to	0
praise	praise	vvi	praise	praise	0
and	and	cc	and	and	0
extolle	extolle	vvi	extol	extol	0
the	the	dt	the	the	0
admirable	admirable	j	admirable	admirable	0
gouernment	gouernment	n1	government	government	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
renowmed	renowmed	j-vvn	renowned	renown	0
Soueraigne	Soueraigne	n-jn	Sovereign	sovereign	0
,	,	,	,	,	0
or	or	cc	or	or	0
to	to	pc-acp	to	to	0
commende	commende	vvi	commend	commend	0
the	the	dt	the	the	0
sowndnes	sowndnes	n1	sowndnes	sowndnes	0
of	of	pp-f	of	of	0
her	her	po31	her	her	0
lawes	lawes	n2	laws	law	0
,	,	,	,	,	0
or	or	cc	or	or	0
to	to	pc-acp	to	to	0
aduaunce	aduaunce	vvi	advance	advance	0
and	and	cc	and	and	0
set	set	vvi	set	set	0
forth	forth	av	forth	forth	0
the	the	dt	the	the	0
wonderfull	wonderfull	j	wonderful	wonderful	0
vertues	vertues	n2	virtues	virtue	0
of	of	pp-f	of	of	0
her	her	po31	her	her	0
highnes	highnes	n1	highness	highness	0
counsayllers	counsayllers	n2	counsayllers	counsayller	0
,	,	,	,	,	0
or	or	cc	or	or	0
to	to	pc-acp	to	to	0
acknow	acknow	vvi	acknow	acknow	0
∣	∣	sy	∣	∣	0
ledge	ledge	n1	ledge	ledge	0
the	the	dt	the	the	0
rare	rare	j	rare	rare	0
learning	learning	n1	learning	learning	0
&	&	cc	&	and	0
holynesse	holynesse	n1	holiness	holiness	0
of	of	pp-f	of	of	0
her	her	po31	her	her	0
reuerende	reuerende	j-jn	reverend	reverend	0
Iudges	Iudges	n2	Judges	judge	0
:	:	:	:	:	0
so	so	av	so	so	0
farforth	farforth	av	farforth	farforth	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
be	be	vbb	be	be	0
matters	matters	n2	matters	matter	0
(	(	(	(	(	0
though	though	cs	though	though	0
but	but	cc-acp	but	but	0
superfitially	superfitially	av-j	superfitially	superfitial	0
)	)	)	)	)	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
discerned	discerned	vvn	discerned	discern	0
and	and	cc	and	and	0
descyphred	descyphred	vvn	descyphred	descyphr	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Bookes	Bookes	n2	Books	book	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Lawes	Lawes	n2	Laws	law	0
,	,	,	,	,	0
so	so	av	so	so	0
farre	farre	av-j	far	far	0
,	,	,	,	,	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
thought	thought	vvn	thought	think	0
discrepaunt	discrepaunt	j	discrepant	discrepant	0
or	or	cc	or	or	0
impertinent	impertinent	j	impertinent	impertinent	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
student	student	n1	student	student	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
lawes	lawes	n2	laws	law	0
to	to	pc-acp	to	to	0
treat	treat	vvi	treat	treat	0
or	or	cc	or	or	0
to	to	pc-acp	to	to	0
write	write	vvi	write	write	0
of	of	pp-f	of	of	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
wherfore	wherfore	q-crq	wherefore	wherefore	0
should	should	vmd	should	shall	0
I	I	pns11	I	i	0
thus	thus	av	thus	thus	0
carefully	carefully	av-j	carefully	careful	0
seeke	seeke	vvi	seek	seek	0
to	to	p-acp	to	to	0
de	de	dt	the	the	0
∣	∣	sy	∣	∣	0
fend	fend	vvb	fend	fend	0
that	that	cst	that	that	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
suppose	suppose	vvb	suppose	suppose	0
,	,	,	,	,	0
nedeth	nedeth	vvz	needeth	need	0
no	no	dx	no	no	0
reprehension	reprehension	n1	reprehension	reprehension	0
?	?	?	?	?	0
why	why	q-crq	why	why	0
shuld	shuld	vmd	should	shall	0
I	I	pns11	I	i	0
not	not	xx	not	not	0
rather	rather	av-c	rather	rather	0
challenge	challenge	vvi	challenge	challenge	0
that	that	d	that	that	0
liberty	liberty	n1	liberty	liberty	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
graunted	graunted	vvn	granted	grant	0
to	to	p-acp	to	to	0
euery	euery	d	every	every	0
vocation	vocation	n1	vocation	vocation	0
of	of	pp-f	of	of	0
learninge	learninge	n1	learning	learning	0
,	,	,	,	,	0
yea	yea	uh	yea	yea	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
lawyer	lawyer	n1	lawyer	lawyer	0
himself	himself	px31	himself	himself	0
?	?	?	?	?	0
namely	namely	av	namely	namely	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
intermingle	intermingle	vvi	intermingle	intermingle	0
with	with	p-acp	with	with	0
painful	painful	j	painful	painful	0
trauayles	trauayles	n2	travails	travail	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
minde	minde	n1	mind	mind	0
,	,	,	,	,	0
ye	ye	pn22	you	you	0
pleasures	pleasures	n2	pleasures	pleasure	0
of	of	pp-f	of	of	0
some	some	d	some	some	0
exercise	exercise	n1	exercise	exercise	0
more	more	av-dc	more	more	0
plausible	plausible	j	plausible	plausible	0
and	and	cc	and	and	0
milde	milde	j	mild	mild	0
,	,	,	,	,	0
especially	especially	av-j	especially	especial	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
the	the	dt	the	the	0
same	same	d	same	same	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
practised	practised	vvn	practised	practise	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
glory	glory	n1	glory	glory	0
of	of	pp-f	of	of	0
god	god	n1	god	god	0
&	&	cc	&	and	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
profit	profit	n1	profit	profit	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
brethren	brethren	n2	brothers	brethren	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
trust	trust	vvb	trust	trust	0
,	,	,	,	,	0
this	this	d	this	this	0
is	is	vbz	is	be	0
,	,	,	,	,	0
or	or	cc	or	or	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
least	least	ds	least	least	0
wyse	wyse	n1	wise	wise	0
was	was	vbds	was	be	0
intended	intended	vvn	intended	intend	0
.	.	.	.	.	1
Well	Well	uh-av	Well	well	0
,	,	,	,	,	0
if	if	cs	if	if	0
all	all	d	all	all	0
this	this	d	this	this	0
notwithstanding	notwithstanding	a-acp	notwithstanding	notwithstanding	0
,	,	,	,	,	0
these	these	d	these	these	0
curious	curious	j	curious	curious	0
carpers	carpers	n2	carpers	carper	0
wil	wil	vmb	will	will	0
neuer	neuer	av-x	never	never	0
be	be	vbi	be	be	0
satisfied	satisfied	vvn	satisfied	satisfy	0
,	,	,	,	,	0
let	let	vvb	let	let	0
them	them	pno32	them	they	0
at	at	p-acp	at	at	0
their	their	po32	their	their	0
pleasures	pleasures	n2	pleasures	pleasure	0
blow	blow	vvb	blow	blow	0
abroade	abroade	av	abroad	abroad	0
what	what	r-crq	what	what	0
they	they	pns32	they	they	0
list	list	vvb	list	listen	0
,	,	,	,	,	0
and	and	cc	and	and	0
holde	holde	vvb	hold	hold	0
on	on	a-acp	on	on	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
myslikings	myslikings	n2-vvg	myslikings	mysliking	0
,	,	,	,	,	0
vntyll	vntyll	p-acp	until	until	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
vanytie	vanytie	n1	vanytie	vanytie	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
purposes	purposes	n2	purposes	purpose	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
rage	rage	n1	rage	rage	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
enuie	enuie	n1	envy	envy	0
,	,	,	,	,	0
they	they	pns32	they	they	0
shal	shal	vmb	shall	shall	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
length	length	n1	length	length	0
be	be	vbb	be	be	0
glutted	glutted	vvn	glutted	glut	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
fulnesse	fulnesse	n1	fullness	fullness	0
of	of	pp-f	of	of	0
ran	ran	vvd	ran	run	0
∣	∣	sy	∣	∣	0
coure	coure	zz	coure	coure	0
and	and	cc	and	and	0
vnciuill	vnciuill	j	uncivil	uncivil	0
reproches	reproches	n2	reproaches	reproach	0
.	.	.	.	.	1
You	You	pn22	You	you	0
(	(	(	(	(	0
finally	finally	av-j	finally	final	0
)	)	)	)	)	0
I	I	pns11	I	i	0
doubt	doubt	vvb	doubt	doubt	0
not	not	xx	not	not	0
,	,	,	,	,	0
wyl	wyl	vmb	will	will	0
take	take	vvi	take	take	0
this	this	d	this	this	0
gyfte	gyfte	n1	gift	gift	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
meane	meane	vvb	mean	mean	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
deeme	deeme	vvi	deem	deem	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
thing	thing	n1	thing	thing	0
not	not	xx	not	not	0
vnnecessarily	vnnecessarily	av-j	unnecessarily	unnecessary	0
sent	sent	vvn	sent	send	0
abroad	abroad	av	abroad	abroad	0
at	at	p-acp	at	at	0
this	this	d	this	this	0
in	in	p-acp	in	in	0
¦	¦	sy	¦	¦	0
stant	stant	j	stant	stant	0
.	.	.	.	.	1
God	God	np1	God	God	0
graunt	graunt	vvb	grant	grant	0
vnto	vnto	p-acp	unto	unto	0
it	it	pn31	it	it	0
such	such	d	such	such	0
effect	effect	n1	effect	effect	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
harts	harts	n2	hearts	heart	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
those	those	d	those	those	0
vnto	vnto	p-acp	unto	unto	0
whom	whom	ro-crq	whom	who	0
it	it	pn31	it	it	0
specially	specially	av-j	specially	special	0
appertayneth	appertayneth	vvz	appertaineth	appertain	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
,	,	,	,	,	0
or	or	cc	or	or	0
rather	rather	av-c	rather	rather	0
euery	euery	d	every	every	0
English	English	jp	English	english	0
soule	soule	n1	soul	soul	0
may	may	vmb	may	may	0
say	say	vvi	say	say	0
in	in	p-acp	in	in	0
ye	ye	pn22	you	you	0
fer	fer	p-acp	fer	for	0
∣	∣	sy	∣	∣	0
uency	uency	n1	uency	uency	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
sownde	sownde	n1	sound	sound	0
faith	faith	n1	faith	faith	0
:	:	:	:	:	0
Domine	Domine	fw-la	Domine	domine	0
,	,	,	,	,	0
quid	quid	fw-la	quid	quid	0
ego	ego	fw-la	ego	ego	0
reibuam	reibuam	fw-la	reibuam	reibuam	0
tibi	tibi	fw-la	tibi	tibi	0
pro	pro	fw-la	pro	pro	0
omnibus	omnibus	fw-la	omnibus	omnibus	0
quae	quae	fw-la	quae	quae	0
tribuisti	tribuisti	fw-la	tribuisti	tribuisti	0
mihi	mihi	fw-la	mihi	mihi	0
?	?	?	?	?	1
What	What	q-crq	What	what	0
rewardPsal	rewardPsal	np1	rewardPsal	rewardPsal	0
.	.	.	.	.	1
116.	116.	crd	116.	116.	0
shall	shall	vmb	shall	shall	0
I	I	pns11	I	i	0
geue	geue	vvi	give	give	0
vnto	vnto	p-acp	unto	unto	0
thee	thee	pno21	thee	thou	0
(	(	(	(	(	0
O	O	uh	Oh	oh	0
Lord	Lord	n1	Lord	lord	0
)	)	)	)	)	0
for	for	p-acp	for	for	0
all	all	d	all	all	0
the	the	dt	the	the	0
benefittes	benefittes	n2	benefits	benefit	0
that	that	cst	that	that	0
thou	thou	pns21	thou	thou	0
hast	hast	vh2	hast	have	0
done	done	vdn	done	do	0
vnto	vnto	p-acp	unto	unto	0
me	me	pno11	me	i	0
?	?	?	?	?	1
In	In	p-acp	In	in	0
which	which	r-crq	which	which	0
prayer	prayer	n1	prayer	prayer	0
I	I	pns11	I	i	0
think	think	vvb	think	think	0
it	it	pn31	it	it	0
conueniēt	conueniēt	j	convenient	convenient	0
here	here	av	here	here	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
an	an	dt	and	a	0
ende	ende	n1	end	end	0
.	.	.	.	.	1
At	At	p-acp	At	at	0
Barnards	Barnards	npg1	Barnards	Barnard	0
Inne	Inne	n1	Inn	inn	0
this	this	d	this	this	0
ioyful	ioyful	j	joyful	joyful	0
Eue	Eue	n1	Eve	eve	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
17.	17.	crd	17.	17.	0
day	day	n1	day	day	0
of	of	pp-f	of	of	0
Nouember	Nouember	np1	Nouember	November	0
.	.	.	.	.	1
1575.	1575.	crd	1575.	1575.	0
with	with	p-acp	with	with	0
his	his	po31	his	his	0
hande	hande	n1	hand	hand	0
whose	whose	rg-crq	whose	who	0
hart	hart	n1	heart	hart	0
loueth	loueth	vvz	loves	love	0
this	this	d	this	this	0
instaunt	instaunt	j-jn	instant	instant	0
day	day	n1	day	day	0
and	and	cc	and	and	0
you	you	pn22	you	you	0
.	.	.	.	.	1
