SOme	SOme	d	SOme	some	0
shalbe	shalbe	vmb|vbi	shall	shall|be	0
turned	turned	vvn	turned	turn	0
into	into	p-acp	into	into	0
joy	joy	n1	joy	joy	0
,	,	,	,	,	0
that	that	cst	that	that	0
shal	shal	vmb	shall	shall	0
never	never	av-x	never	never	0
be	be	vbi	be	be	0
taken	taken	vvn	taken	take	0
from	from	p-acp	from	from	0
them	them	pno32	them	they	0
.	.	.	.	.	1
After	After	p-acp	After	after	0
Cerinthus	Cerinthus	np1	Cerinthus	Cerinthus	0
we	we	pns12	we	we	0
read	read	vvb	read	read	0
nixt	nixt	ord	nixt	nixt	0
of	of	pp-f	of	of	0
Papias	Papias	np1	Papias	Papias	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
whom	whom	ro-crq	whom	who	0
Euseb.	Euseb.	np1	Euseb.	Euseb.	0
lib	lib	n1	lib	lib	0
.	.	.	.	.	0
cit	cit	fw-la	cit	cit	0
.	.	.	.	.	1
c	c	sy	c	c	0
.	.	.	.	.	1
39	39	crd	39	39	0
,	,	,	,	,	0
writes	writes	vvz	writes	write	0
thus	thus	av	thus	thus	0
;	;	;	;	;	0
He	He	pns31	He	he	0
reportes	reportes	n2	reports	report	0
strange	strange	j	strange	strange	0
para	para	fw-it	para	para	0
∣	∣	sy	∣	∣	0
bles	bles	n2-j	bles	bles	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Saviour	Saviour	n1	Saviour	saviour	0
,	,	,	,	,	0
mixed	mixed	vvn	mixed	mix	0
with	with	p-acp	with	with	0
fabulous	fabulous	j	fabulous	fabulous	0
doctrine	doctrine	n1	doctrine	doctrine	0
,	,	,	,	,	0
wher	wher	c-crq	where	where	0
he	he	pns31	he	he	0
dreameth	dreameth	vvz	dreameth	dream	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
kingdome	kingdome	n1	kingdom	kingdom	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
shall	shall	vmb	shall	shall	0
corporally	corporally	av-j	corporally	corporal	0
here	here	av	here	here	0
on	on	p-acp	on	on	0
earth	earth	n1	earth	earth	0
last	last	ord	last	last	0
the	the	dt	the	the	0
space	space	n1	space	space	0
of	of	pp-f	of	of	0
1000	1000	crd	1000	1000	0
yeeres	yeeres	n2	years	year	0
after	after	p-acp	after	after	0
the	the	dt	the	the	0
resurrection	resurrection	n1	resurrection	resurrection	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
dead	dead	j	dead	dead	0
:	:	:	:	:	0
which	which	r-crq	which	which	0
errour	errour	n1	error	error	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
suppose	suppose	vvb	suppose	suppose	0
)	)	)	)	)	0
grew	grew	vvd	grew	grow	0
heerof	heerof	av	hereof	hereof	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
received	received	vvd	received	receive	0
not	not	xx	not	not	0
richtly	richtly	av-j	richtly	richt	0
the	the	dt	the	the	0
true	true	j	true	true	0
and	and	cc	and	and	0
mystical	mystical	j	mystical	mystical	0
meaning	meaning	n1	meaning	meaning	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Apostles	Apostles	n2	Apostles	apostle	0
,	,	,	,	,	0
nether	nether	j	neither	nether	0
deeply	deeply	av-jn	deeply	deep	0
weyed	weyed	vvn	weighed	weigh	0
the	the	dt	the	the	0
thinges	thinges	n2	things	thing	0
delivered	delivered	vvn	delivered	deliver	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
by	by	p-acp	by	by	0
familiar	familiar	j-jn	familiar	familiar	0
exem	exem	vvb	exem	exem	0
∣	∣	sy	∣	∣	0
ples	ples	fw-fr	ples	ples	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
he	he	pns31	he	he	0
wes	wes	zz	wes	wes	0
a	a	dt	a	a	0
man	man	n1	man	man	0
of	of	pp-f	of	of	0
smal	smal	j	small	small	0
judgement	judgement	n1	judgement	judgement	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
by	by	p-acp	by	by	0
his	his	po31	his	his	0
bookes	bookes	n2	books	book	0
plainly	plainly	av-j	plainly	plain	0
appeares	appeares	vvz	appears	appear	0
:	:	:	:	:	0
yet	yet	av	yet	yet	0
heerby	heerby	av	hereby	hereby	0
he	he	pns31	he	he	0
gave	gave	vvd	gave	give	0
unto	unto	p-acp	unto	unto	0
diverse	diverse	j	diverse	diverse	0
Ecclesiastical	Ecclesiastical	j	Ecclesiastical	ecclesiastical	0
persones	persones	n2	persons	person	0
occasion	occasion	n1	occasion	occasion	0
of	of	pp-f	of	of	0
errour	errour	n1	error	error	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
respected	respected	vvd	respected	respect	0
his	his	po31	his	his	0
antiquitie	antiquitie	n1	antiquity	antiquity	0
,	,	,	,	,	0
namely	namely	av	namely	namely	0
unto	unto	p-acp	unto	unto	0
Irenaens	Irenaens	np1	Irenaens	Irenaens	0
and	and	cc	and	and	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
if	if	cs	if	if	0
ther	ther	pc-acp	there	there	0
be	be	vbb	be	be	0
any	any	d	any	any	0
found	found	vvn	found	find	0
lyk	lyk	av-j	like	like	0
minded	minded	vvn	minded	mind	0
.	.	.	.	.	1
Then	Then	av	Then	then	0
lib	lib	n1	lib	lib	0
.	.	.	.	.	1
7	7	crd	7	7	0
,	,	,	,	,	0
c	c	sy	c	c	0
.	.	.	.	.	1
22	22	crd	22	22	0
and	and	cc	and	and	0
23	23	crd	23	23	0
,	,	,	,	,	0
he	he	pns31	he	he	0
writes	writes	vvz	writes	write	0
of	of	pp-f	of	of	0
Nepos	Nepos	np1	Nepos	Nepos	0
,	,	,	,	,	0
Coracion	Coracion	n1	Coracion	coracion	0
and	and	cc	and	and	0
others	others	n2-jn	others	other	0
in	in	p-acp	in	in	0
Egypt	Egypt	np1	Egypt	Egypt	0
infected	infected	vvn	infected	infect	0
with	with	p-acp	with	with	0
this	this	d	this	this	0
errour	errour	n1	error	error	0
about	about	p-acp	about	about	0
the	the	dt	the	the	0
yeer	yeer	n1	year	year	0
250	250	crd	250	250	0
:	:	:	:	:	0
whom	whom	r-crq	whom	who	0
Dionysius	Dionysius	np1	Dionysius	Dionysius	0
Bishop	Bishop	n1	Bishop	bishop	0
of	of	pp-f	of	of	0
Alexandria	Alexandria	np1	Alexandria	Alexandria	0
did	did	vdd	did	do	0
convince	convince	vvi	convince	convince	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
synode	synode	n1	synode	synode	0
by	by	p-acp	by	by	0
Demonstra	Demonstra	np1	Demonstra	Demonstra	0
∣	∣	sy	∣	∣	0
tiones	tiones	fw-la	tiones	tiones	0
and	and	cc	and	and	0
doctrine	doctrine	n1	doctrine	doctrine	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
holy	holy	j	holy	holy	0
Scripture	Scripture	n1	Scripture	scripture	0
,	,	,	,	,	0
and	and	cc	and	and	0
did	did	vdd	did	do	0
reclame	reclame	vvi	reclaim	reclaim	0
them	them	pno32	them	they	0
from	from	p-acp	from	from	0
their	their	po32	their	their	0
errour	errour	n1	error	error	0
.	.	.	.	.	1
Thus	Thus	av	Thus	thus	0
he	he	pns31	he	he	0
speakes	speakes	vvz	speaks	speak	0
ever	ever	av	ever	ever	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
opiniones	opiniones	n2	opiniones	opinione	0
as	as	c-acp	as	as	0
of	of	pp-f	of	of	0
erroures	erroures	n2	errors	error	0
contrarie	contrarie	j-jn	contrary	contrary	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
holy	holy	j	holy	holy	0
Scriptures	Scriptures	n2	Scriptures	scripture	0
.	.	.	.	.	1
After	After	p-acp	After	after	0
Lactantius	Lactantius	np1	Lactantius	Lactantius	0
(	(	(	(	(	0
who	who	r-crq	who	who	0
lived	lived	vvd	lived	live	0
about	about	p-acp	about	about	0
the	the	dt	the	the	0
yeer	yeer	n1	year	year	0
320	320	crd	320	320	0
)	)	)	)	)	0
this	this	d	this	this	0
errour	errour	n1	error	error	0
wes	wes	zz	wes	wes	0
univer	univer	n1	univer	univer	0
sally	sally	n1	sally	sally	0
abhorred	abhorred	vvn	abhorred	abhor	0
,	,	,	,	,	0
so	so	av	so	so	0
that	that	cst	that	that	0
Hierome	Hierome	np1	Hierome	Hierome	0
on	on	p-acp	on	on	0
Esa.	Esa.	np1	Esa.	Esa.	0
l.	l.	n1	l.	l.	1
18	18	crd	18	18	0
,	,	,	,	,	0
&	&	cc	&	and	0
Augustin	Augustin	np1	Augustin	Augustin	0
ad	ad	fw-la	ad	ad	0
Quodvultd	Quodvultd	vvd	Quodvultd	quodvultd	0
haeres	haeres	fw-la	haeres	haeres	0
.	.	.	.	.	1
8	8	crd	8	8	0
,	,	,	,	,	0
write	write	vvb	write	write	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
damned	damned	j-vvn	damned	damn	0
errour	errour	n1	error	error	0
,	,	,	,	,	0
&	&	cc	&	and	0
we	we	pns12	we	we	0
read	read	vvb	read	read	0
of	of	pp-f	of	of	0
few	few	d	few	few	0
or	or	cc	or	or	0
none	none	pix	none	none	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
opinion	opinion	n1	opinion	opinion	0
till	till	c-acp	till	till	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
last	last	ord	last	last	0
age	age	n1	age	age	0
it	it	pn31	it	it	0
comes	comes	vvz	comes	come	0
apace	apace	av	apace	apace	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Anabaptistes	Anabaptistes	n2	Anabaptists	anabaptist	0
and	and	cc	and	and	0
some	some	d	some	some	0
English	English	jp	English	english	0
Novatoures	Novatoures	n2	Novatoures	novatoure	0
:	:	:	:	:	0
few	few	d	few	few	0
write	write	vvb	write	write	0
aganst	aganst	p-acp	against	against	0
it	it	pn31	it	it	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
the	the	dt	the	the	0
argumentes	argumentes	n2	arguments	argument	0
ar	ar	vbr	are	be	0
so	so	av	so	so	0
sillie	sillie	j	silly	silly	0
and	and	cc	and	and	0
ridiculous	ridiculous	j	ridiculous	ridiculous	0
,	,	,	,	,	0
that	that	cst	that	that	0
everie	everie	d	every	every	0
understanding	understanding	j-vvg	understanding	understand	0
persone	persone	n1	person	person	0
reading	reading	vvg	reading	read	0
them	them	pno32	them	they	0
,	,	,	,	,	0
findes	findes	vvz	finds	find	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
the	the	dt	the	the	0
weaknesse	weaknesse	n1	weakness	weakness	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
groundes	groundes	n2	grounds	ground	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
even	even	av	even	even	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
doe	doe	vdb	do	do	0
gather	gather	vvi	gather	gather	0
pregnant	pregnant	j	pregnant	pregnant	0
argumentes	argumentes	n2	arguments	argument	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
contrarie	contrarie	n-jn	contrary	contrary	0
.	.	.	.	.	1
Albeit	Albeit	cs	Albeit	albeit	0
these	these	d	these	these	0
Authores	Authores	n2	Authores	authore	0
doe	doe	vdb	do	do	0
aggrie	aggrie	j	aggrie	aggrie	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
time	time	n1	time	time	0
and	and	cc	and	and	0
place	place	n1	place	place	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
imagined	imagined	j-vvn	imagined	imagine	0
Monarchie	Monarchie	n1	Monarchy	monarchy	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
they	they	pns32	they	they	0
write	write	vvb	write	write	0
one	one	pi	one	one	0
aganst	aganst	p-acp	against	against	0
another	another	n-jn	another	another	0
in	in	p-acp	in	in	0
many	many	d	many	many	0
circumstances	circumstances	n2	circumstances	circumstance	0
therof	therof	av	thereof	thereof	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
is	is	vbz	is	be	0
marked	marked	vvn	marked	mark	0
heerafter	heerafter	av	hereafter	hereafter	0
.	.	.	.	.	1
They	They	pns32	They	they	0
speak	speak	vvb	speak	speak	0
not	not	xx	not	not	0
now	now	av	now	now	0
of	of	pp-f	of	of	0
feastes	feastes	n2	feasts	feast	0
and	and	cc	and	and	0
sacrifices	sacrifices	n2	sacrifices	sacrifice	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
Cerinthus	Cerinthus	np1	Cerinthus	Cerinthus	0
did	did	vdd	did	do	0
but	but	p-acp	but	but	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
will	will	vmb	will	will	0
mantaine	mantaine	vvi	maintain	maintain	0
this	this	d	this	this	0
opinion	opinion	n1	opinion	opinion	0
,	,	,	,	,	0
I	I	pns11	I	i	0
see	see	vvb	see	see	0
not	not	xx	not	not	0
how	how	c-crq	how	how	0
they	they	pns32	they	they	0
can	can	vmb	can	can	0
e	e	sy	e	e	0
:	:	:	:	:	0
ject	ject	vvb	ject	ject	0
them	them	pno32	them	they	0
,	,	,	,	,	0
seing	seing	vvg	sing	sing	0
the	the	dt	the	the	0
Prophetes	Prophetes	n2	Prophets	prophet	0
speak	speak	vvb	speak	speak	0
als	als	av	also	also	0
expressely	expressely	av-j	expressly	express	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
,	,	,	,	,	0
asof	asof	av	asof	asof	0
Christs	Christs	npg1	Christs	Christ	0
kingdome	kingdome	n1	kingdom	kingdom	0
,	,	,	,	,	0
Jer.	Jer.	np1	Jer.	Jer.	1
33.17	33.17	crd	33.17	33.17	0
,	,	,	,	,	0
Thus	Thus	av	Thus	thus	0
sayth	sayth	vvz	say	say	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
David	David	np1	David	David	0
shall	shall	vmb	shall	shall	0
never	never	av-x	never	never	0
want	want	vvi	want	want	0
a	a	dt	a	a	0
man	man	n1	man	man	0
to	to	pc-acp	to	to	0
site	site	vvi	site	site	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
throne	throne	n1	throne	throne	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
house	house	n1	house	house	0
of	of	pp-f	of	of	0
Israel	Israel	np1	Israel	Israel	0
,	,	,	,	,	0
nether	nether	j	neither	nether	0
shall	shall	vmb	shall	shall	0
the	the	dt	the	the	0
priestes	priestes	n2	priests	priest	0
the	the	pno32	thee	they	0
Levives	Levives	vvz	Levives	levive	0
want	want	n1	want	want	0
a	a	dt	a	a	0
man	man	n1	man	man	0
before	before	p-acp	before	before	0
mee	mee	pno11	me	i	0
to	to	pc-acp	to	to	0
offer	offer	vvi	offer	offer	0
burnt-offer	burnt-offer	j	burnt-offer	burnt-off	0
∣	∣	sy	∣	∣	0
inges	inges	fw-mi	inges	inges	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
kindle	kindle	vvi	kindle	kindle	0
meat-offringes	meat-offringes	j	meat-offringes	meat-offringes	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
doe	doe	vdi	do	do	0
sacrifice	sacrifice	vvi	sacrifice	sacrifice	0
continowally	continowally	av-j	continowally	continowal	0
.	.	.	.	.	1
See	See	n1	See	see	0
v.	v.	n1	v.	v.	0
21.22	21.22	crd	21.22	21.22	0
.	.	.	.	.	1
Zech.	Zech.	np1	Zech.	Zech.	0
14.16.21	14.16.21	crd	14.16.21	14.16.21	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
that	that	cst	that	that	0
these	these	d	these	these	0
and	and	cc	and	and	0
such	such	d	such	such	0
other	other	j-jn	other	other	0
tex	tex	n1	tex	tex	0
∣	∣	sy	∣	∣	0
tes	tes	fw-fr	tes	tes	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
exponed	exponed	vvn	exponed	expon	0
spiritually	spiritually	av-j	spiritually	spiritual	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
plaine	plaine	j	plain	plain	0
by	by	p-acp	by	by	0
Mal.	Mal.	np1	Mal.	Mal.	1
1.11	1.11	crd	1.11	1.11	0
:	:	:	:	:	0
wher	wher	c-crq	where	where	0
incense	incense	n1	incense	incense	0
and	and	cc	and	and	0
offeringes	offeringes	n2	offerings	offering	0
ar	ar	vbr	are	be	0
not	not	xx	not	not	0
restrained	restrained	vvn	restrained	restrain	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
Iewes	Iewes	np2	Iewes	Jew	0
at	at	p-acp	at	at	0
Ieru	Ieru	np1	Ieru	Ieru	0
∣	∣	sy	∣	∣	0
salem	salem	fw-la	salem	salem	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
made	made	vvd	made	make	0
commune	commune	j	commune	common	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
gentiles	gentiles	n2-j	gentiles	gentile	0
everie	everie	d	every	every	0
where	where	c-crq	where	where	0
:	:	:	:	:	0
and	and	cc	and	and	0
more	more	av-dc	more	more	0
plainly	plainly	av-j	plainly	plain	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
New	New	j	New	new	0
Testament	Testament	n1	Testament	testament	0
.	.	.	.	.	1
If	If	cs	If	if	0
the	the	dt	the	the	0
Millenaries	Millenaries	n2-jn	Millenaries	millenary	0
will	will	vmb	will	will	0
ex	ex	fw-la	ex	ex	0
pone	pone	fw-la	pone	pone	0
with	with	p-acp	with	with	0
us	us	pno12	us	we	0
these	these	d	these	these	0
textes	textes	n2	texts	text	0
of	of	pp-f	of	of	0
spiritual	spiritual	j	spiritual	spiritual	0
sacrifices	sacrifices	n2	sacrifices	sacrifice	0
,	,	,	,	,	0
they	they	pns32	they	they	0
can	can	vmb	can	can	0
not	not	xx	not	not	0
shew	shew	vvi	show	show	0
any	any	d	any	any	0
probable	probable	j	probable	probable	0
reasoun	reasoun	ng1	reason's	reason	0
,	,	,	,	,	0
why	why	q-crq	why	why	0
the	the	dt	the	the	0
prophecies	prophecies	n2	prophecies	prophecy	0
concerning	concerning	vvg	concerning	concern	0
Christs	Christs	npg1	Christs	Christ	0
kingdome	kingdome	n1	kingdom	kingdom	0
should	should	vmd	should	shall	0
not	not	xx	not	not	0
lykwise	lykwise	av	lykwise	likewise	0
be	be	vbi	be	be	0
exponed	exponed	vvn	exponed	expon	0
spiritually	spiritually	av-j	spiritually	spiritual	0
.	.	.	.	.	1
And	And	cc	And	and	0
Hie	Hie	vvb	High	hie	0
∣	∣	sy	∣	∣	0
rome	rome	vvb	room	roam	0
in	in	p-acp	in	in	0
Esa.	Esa.	np1	Esa.	Esa.	0
65	65	crd	65	65	0
,	,	,	,	,	0
lib	lib	n1	lib	lib	0
.	.	.	.	.	1
18	18	crd	18	18	0
sayth	sayth	vvz	say	say	0
,	,	,	,	,	0
If	If	cs	If	if	0
we	we	pns12	we	we	0
grant	grant	vvb	grant	grant	0
these	these	d	these	these	0
wordes	wordes	n2	words	word	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
ex	ex	fw-la	ex	ex	0
∣	∣	sy	∣	∣	0
poned	poned	j	poned	poned	0
carnally	carnally	av-j	carnally	carnal	0
,	,	,	,	,	0
let	let	vvb	let	let	0
them	them	pno32	them	they	0
hear	hear	vvi	hear	hear	0
the	the	dt	the	the	0
lyk	lyk	j	like	like	0
promises	promises	n2	promises	promise	0
made	made	vvn	made	make	0
unto	unto	p-acp	unto	unto	0
Sodome	Sodome	np1	Sodome	Sodom	0
as	as	c-acp	as	as	0
unto	unto	p-acp	unto	unto	0
Ierusalem	Ierusalem	np1	Ierusalem	Jerusalem	0
Ezek.	Ezek.	np1	Ezek.	Ezek.	1
16.53	16.53	crd	16.53	16.53	0
.	.	.	.	.	1
When	When	c-crq	When	when	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
bring	bring	vvi	bring	bring	0
again	again	av	again	again	0
their	their	po32	their	their	0
capti	capti	fw-la	capti	capti	0
∣	∣	sy	∣	∣	0
vitie	vitie	n1	vitie	vitie	0
,	,	,	,	,	0
the	the	dt	the	the	0
captivitie	captivitie	n1	captivity	captivity	0
of	of	pp-f	of	of	0
Sodome	Sodome	np1	Sodome	Sodom	0
and	and	cc	and	and	0
her	her	po31	her	her	0
doughters	doughters	n2	daughters	daughter	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
captivitie	captivitie	n1	captivity	captivity	0
of	of	pp-f	of	of	0
Samaria	Samaria	np1	Samaria	Samaria	0
and	and	cc	and	and	0
her	her	po31	her	her	0
doughters	doughters	n2	daughters	daughter	0
,	,	,	,	,	0
then	then	av	then	then	0
shall	shall	vmb	shall	shall	0
I	I	pns11	I	i	0
bring	bring	vvi	bring	bring	0
again	again	av	again	again	0
the	the	dt	the	the	0
captivitie	captivitie	n1	captivity	captivity	0
of	of	pp-f	of	of	0
thy	thy	po21	thy	thy	0
captives	captives	n2-jn	captives	captive	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
midst	midst	n1	midst	midst	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
—	—	—	—	—	0
:	:	:	:	:	0
when	when	c-crq	when	when	0
thy	thy	po21	thy	thy	0
sister	sister	n1	sister	sister	0
Sodome	Sodome	np1	Sodome	Sodom	0
and	and	cc	and	and	0
her	her	po31	her	her	0
doughters	doughters	n2	daughters	daughter	0
shall	shall	vmb	shall	shall	0
returne	returne	vvi	return	return	0
—	—	—	—	—	0
then	then	cs	then	than	0
thou	thou	pns21	thou	thou	0
and	and	cc	and	and	0
thy	thy	po21	thy	thy	0
doughters	doughters	n2	daughters	daughter	0
shall	shall	vmb	shall	shall	0
returne	returne	vvi	return	return	0
.	.	.	.	.	1
Wherfor	Wherfor	c-crq	Wherefore	wherefore	0
(	(	(	(	(	0
sayth	sayth	vvz	say	say	0
Ierome	Ierome	np1	Ierome	Ierome	0
)	)	)	)	)	0
these	these	d	these	these	0
houses	houses	n2	houses	house	0
[	[	[	[	[	0
mentioned	mentioned	vvn	mentioned	mention	0
Esa.	Esa.	np1	Esa.	Esa.	1
65.21	65.21	crd	65.21	65.21	0
]	]	]	]	]	0
must	must	vmb	must	must	0
be	be	vbi	be	be	0
understood	understood	vvn	understood	understand	0
vertues	vertues	n2	virtues	virtue	0
,	,	,	,	,	0
or	or	cc	or	or	0
the	the	dt	the	the	0
diverse	diverse	j	diverse	diverse	0
mansiones	mansiones	n2	mansiones	mansione	0
beside	beside	p-acp	beside	beside	0
the	the	dt	the	the	0
Fa	Fa	fw-it	Fa	fa	0
∣	∣	sy	∣	∣	0
ther	ther	zz	ther	ther	0
—	—	—	—	—	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
houses	houses	n2	houses	house	0
our	our	po12	our	our	0
Saviour	Saviour	n1	Saviour	saviour	0
speakes	speakes	vvz	speaks	speak	0
Mat.	Mat.	np1	Mat.	Mat	1
7.24	7.24	crd	7.24	7.24	0
,	,	,	,	,	0
I	I	pns11	I	i	0
will	will	vmb	will	will	0
liken	liken	vvi	liken	liken	0
him	him	pno31	him	he	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
wise	wise	j	wise	wise	0
man	man	n1	man	man	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
buildes	buildes	vvz	builds	build	0
his	his	po31	his	his	0
ho	ho	zz	ho	ho	0
n	n	zz	n	n	0
a	a	dt	a	a	0
rocke	rocke	n1	rock	rock	0
.	.	.	.	.	1
And	And	cc	And	and	0
the	the	dt	the	the	0
Apostle	Apostle	n1	Apostle	apostle	0
sayth	sayth	vvz	say	say	0
2	2	crd	2	2	0
Cor.	Cor.	np1	Cor.	Cor.	1
5.1	5.1	crd	5.1	5.1	0
,	,	,	,	,	0
we	we	pns12	we	we	0
have	have	vhb	have	have	0
a	a	dt	a	a	0
building	building	n-vvg	building	build	0
house	house	n1	house	house	0
not	not	xx	not	not	0
made	made	vvn	made	make	0
with	with	p-acp	with	with	0
handes	handes	n2	hands	hand	0
,	,	,	,	,	0
eternal	eternal	j	eternal	eternal	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
heavens	heavens	n2	heavens	heaven	0
.	.	.	.	.	1
Because	Because	p-acp	Because	because	0
we	we	po12	we	our	0
heaven	heaven	n1	heaven	heaven	0
in	in	p-acp	in	in	0
such	such	d	such	such	0
maner	maner	n1	manner	manner	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
,	,	,	,	,	0
it	it	pn31	it	it	0
pleaseth	pleaseth	vvz	pleases	please	0
our	our	po12	our	our	0
affectiones	affectiones	fw-la	affectiones	affectiones	0
by	by	p-acp	by	by	0
similitudes	similitudes	n2	similitudes	similitude	0
of	of	pp-f	of	of	0
thinges	thinges	n2	things	thing	0
teach	teach	vvb	teach	teach	0
us	us	pno12	us	we	0
faith	faith	n1	faith	faith	0
by	by	p-acp	by	by	0
sensible	sensible	j	sensible	sensible	0
thinges	thinges	n2	things	thing	0
:	:	:	:	:	0
and	and	cc	and	and	0
therfor	therfor	av	therefore	therefore	0
we	we	pns12	we	we	0
on	on	p-acp	on	on	0
these	these	d	these	these	0
borrowed	borrowed	j-vvn	borrowed	borrow	0
wordes	wordes	n2	words	word	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
know	know	vvb	know	know	0
that	that	cst	that	that	0
the	the	dt	the	the	0
thing	thing	n1	thing	thing	0
desc	desc	np1-n	desc	desc	0
goes	goes	vvz	goes	go	0
beyond	beyond	p-acp	beyond	beyond	0
the	the	dt	the	the	0
earthly	earthly	j	earthly	earthly	0
similitude	similitude	n1	similitude	similitude	0
.	.	.	.	.	1
I	I	pns11	I	i	0
knowe	knowe	vvb	know	know	0
,	,	,	,	,	0
some	some	d	some	some	0
Milleraries	Milleraries	n2-jn	Milleraries	millerary	0
will	will	vmb	will	will	0
take	take	vvi	take	take	0
it	it	pn31	it	it	0
hardly	hardly	av	hardly	hardly	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
ar	ar	vbr	are	be	0
called	called	vvn	called	call	0
the	the	dt	the	the	0
off-spring	off-spring	n1	offspring	offspring	0
of	of	pp-f	of	of	0
Cerinthus	Cerinthus	np1	Cerinthus	Cerinthus	0
,	,	,	,	,	0
seing	seing	vvg	sing	sing	0
they	they	pns32	they	they	0
differ	differ	vvb	differ	differ	0
from	from	p-acp	from	from	0
him	him	pno31	him	he	0
in	in	p-acp	in	in	0
sundrie	sundrie	j	sundry	sundry	0
particulares	particulares	fw-la	particulares	particulares	0
;	;	;	;	;	0
and	and	cc	and	and	0
some	some	d	some	some	0
say	say	vvb	say	say	0
,	,	,	,	,	0
It's	It's	pn31|vbz	It's	it|be	0
no	no	dx	no	no	0
mater	mater	fw-la	mater	mater	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
hes	hes	zz	hes	hes	0
sayd	sayd	vvd	said	say	0
it	it	pn31	it	it	0
before	before	a-acp	before	before	0
,	,	,	,	,	0
whither	whither	c-crq	whither	whither	0
Cerinthus	Cerinthus	np1	Cerinthus	Cerinthus	0
or	or	cc	or	or	0
Swenkfeld	Swenkfeld	np1	Swenkfeld	Swenkfeld	0
,	,	,	,	,	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
be	be	vbb	be	be	0
true	true	j	true	true	0
.	.	.	.	.	1
I	I	pns11	I	i	0
answer	answer	vvb	answer	answer	0
,	,	,	,	,	0
Scarcely	Scarcely	av-j	Scarcely	scarce	0
