(	(	(	(	(	0
virtue	virtue	n1	virtue	virtue	0
thereof	thereof	av	thereof	thereof	0
the	the	dt	the	the	0
Kings	Kings	n2	Kings	king	0
of	of	pp-f	of	of	0
England	England	np1	England	England	0
successively	successively	av-j	successively	successive	0
have	have	vhb	have	have	0
had	had	vhn	had	have	0
the	the	dt	the	the	0
Soveraign	Soveraign	j-jn	Sovereign	sovereign	0
Guard	Guard	n1	Guard	guard	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Seas	Seas	n2	Seas	sea	0
;	;	;	;	;	0
That	That	cst	That	that	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
imposed	imposed	vvn	imposed	impose	0
Taxes	Taxes	n2	Taxes	tax	0
and	and	cc	and	and	0
Tri	Tri	np1	Tri	Tri	0
∣	∣	sy	∣	∣	0
butes	butes	n2	butes	bute	0
upon	upon	p-acp	upon	upon	0
all	all	d	all	all	0
ships	ships	n2	ships	ship	0
passing	passing	vvg	passing	pass	0
and	and	cc	and	and	0
fishing	fishing	vvg	fishing	fish	0
therein	therein	av	therein	therein	0
;	;	;	;	;	0
That	That	cst	That	that	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
obstructed	obstructed	vvn	obstructed	obstruct	0
and	and	cc	and	and	0
open'd	open'd	vvd	opened	open	0
the	the	dt	the	the	0
passage	passage	n1	passage	passage	0
thereof	thereof	av	thereof	thereof	0
to	to	p-acp	to	to	0
strangers	strangers	n2	strangers	stranger	0
,	,	,	,	,	0
at	at	p-acp	at	at	0
their	their	po32	their	their	0
own	own	d	own	own	0
pleasure	pleasure	n1	pleasure	pleasure	0
,	,	,	,	,	0
and	and	cc	and	and	0
don	don	vvi	dONE	don	0
all	all	d	all	all	0
other	other	j-jn	other	other	0
things	things	n2	things	thing	0
that	that	cst	that	that	0
may	may	vmb	may	may	0
testifie	testifie	vvi	testify	testify	0
an	an	dt	and	a	0
absolute	absolute	j	absolute	absolute	0
Sea-Dominion	Sea-Dominion	n1	Sea-Dominion	sea-dominion	0
;	;	;	;	;	0
VVhat	VVhat	q-crq	What	what	0
English	English	np1	English	English	0
heart	heart	n1	heart	heart	0
(	(	(	(	(	0
I	I	pns11	I	i	0
say	say	vvb	say	say	0
)	)	)	)	)	0
can	can	vmb	can	can	0
consider	consider	vvi	consider	consider	0
these	these	d	these	these	0
things	things	n2	things	thing	0
,	,	,	,	,	0
together	together	av	together	together	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
late	late	j	late	late	0
Actings	Actings	n2-vvg	Actings	acting	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Netherlanders	Netherlanders	np2	Netherlanders	netherlander	0
,	,	,	,	,	0
set	set	vvd	set	set	0
forth	forth	av	forth	forth	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
publick	publick	j	public	public	0
Declaration	Declaration	n1	Declaration	declaration	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
bee	bee	vbi	be	be	0
inflamed	inflamed	vvn	inflamed	inflame	0
with	with	p-acp	with	with	0
an	an	dt	and	a	0
indignation	indignation	n1	indignation	indignation	0
answera	answera	fw-fr	answera	answera	0
∣	∣	sy	∣	∣	0
ble	ble	zz	ble	ble	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
Insolence	Insolence	n1	Insolence	insolence	0
;	;	;	;	;	0
That	That	cst	That	that	0
these	these	d	these	these	0
People	People	n1	People	people	0
raised	raised	vvd	raised	raise	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
dust	dust	n1	dust	dust	0
at	at	p-acp	at	at	0
first	first	ord	first	first	0
into	into	p-acp	into	into	0
a	a	dt	a	a	0
state	state	n1	state	state	0
of	of	pp-f	of	of	0
Libertie	Libertie	n1	Liberty	liberty	0
,	,	,	,	,	0
and	and	cc	and	and	0
at	at	p-acp	at	at	0
length	length	n1	length	length	0
to	to	p-acp	to	to	0
an	an	dt	and	a	0
high	high	j	high	high	0
degree	degree	n1	degree	degree	0
of	of	pp-f	of	of	0
Power	Power	n1	Power	power	0
and	and	cc	and	and	0
Felicitie	Felicitie	np1	Felicitie	Felicity	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Arms	Arms	n2	Arms	arm	0
and	and	cc	and	and	0
Be	Be	vbb	Be	be	0
∣	∣	sy	∣	∣	0
nevolence	nevolence	n1	nevolence	nevolence	0
of	of	pp-f	of	of	0
England	England	np1	England	England	0
;	;	;	;	;	0
or	or	cc	or	or	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
in	in	p-acp	in	in	0
times	times	n2	times	time	0
past	past	j	past	past	0
durst	durst	vvd	durst	dare	0
never	never	av-x	never	never	0
enter	enter	vvi	enter	enter	0
our	our	po12	our	our	0
Seas	Seas	n2	Seas	sea	0
to	to	pc-acp	to	to	0
touch	touch	vvi	touch	touch	0
a	a	dt	a	a	0
Herring	Herring	n1	Herring	herring	0
,	,	,	,	,	0
without	without	p-acp	without	without	0
Licence	Licence	n1	Licence	licence	0
first	first	ord	first	first	0
ob	ob	fw-la	ob	ob	0
∣	∣	sy	∣	∣	0
teined	teined	vvn	teined	tein	0
by	by	p-acp	by	by	0
Petition	Petition	vvb	Petition	petition	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Governor	Governor	n1	Governor	governor	0
of	of	pp-f	of	of	0
Scarborough-Castle	Scarborough-Castle	n1	Scarborough-Castle	scarborough-castle	0
,	,	,	,	,	0
should	should	vmd	should	shall	0
now	now	av	now	now	0
presume	presume	vvi	presume	presume	0
to	to	pc-acp	to	to	0
invade	invade	vvi	invade	invade	0
them	them	pno32	them	they	0
with	with	p-acp	with	with	0
armed	armed	j-vvn	armed	arm	0
Fleets	Fleets	n2	Fleets	fleet	0
,	,	,	,	,	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
most	most	av-ds	most	most	0
unjust	unjust	j	unjust	unjust	0
war	war	n1	war	war	0
bid	bid	vvb	bid	bid	0
defiance	defiance	n1	defiance	defiance	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
United	United	j-vvn	United	unite	0
Powers	Powers	n2	Powers	power	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
three	three	crd	three	three	0
Nations	Nations	n2	Nations	nation	0
?	?	?	?	?	1
Had	Had	vhd	Had	have	0
they	they	pns32	they	they	0
dared	dared	vvd	dared	dare	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
this	this	d	this	this	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
daies	daies	n2	days	day	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Kings	Kings	n2	Kings	king	0
,	,	,	,	,	0
I	I	pns11	I	i	0
suppose	suppose	vvb	suppose	suppose	0
,	,	,	,	,	0
they	they	pns32	they	they	0
(	(	(	(	(	0
even	even	av-j	even	even	0
the	the	dt	the	the	0
worst	worst	js	worst	worst	0
of	of	pp-f	of	of	0
thē	thē	pno32	them	they	0
)	)	)	)	)	0
would	would	vmd	would	will	0
have	have	vhi	have	have	0
checkt	checkt	vvn	checked	check	0
and	and	cc	and	and	0
chastised	chastised	vvn	chastised	chastise	0
them	them	pno32	them	they	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
Re	Re	zz	Re	re	0
∣	∣	sy	∣	∣	0
solution	solution	n1	solution	solution	0
suitable	suitable	j	suitable	suitable	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
monstrous	monstrous	j	monstrous	monstrous	0
Ingrati	Ingrati	fw-la	Ingrati	ingrati	0
∣	∣	sy	∣	∣	0
tude	tude	n1	tude	tude	0
;	;	;	;	;	0
For	For	c-acp	For	for	0
,	,	,	,	,	0
however	however	c-acp	however	however	0
som	som	d	some	some	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
were	were	vbdr	were	be	0
whol	whol	j-jn	whole	whole	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
busied	busied	vvn	busied	busy	0
in	in	p-acp	in	in	0
vexing	vexing	vvg	vexing	vex	0
and	and	cc	and	and	0
undermining	undermining	vvg	undermining	undermine	0
the	the	dt	the	the	0
people's	people's	ng1	people's	people	0
Liberties	Liberties	n2	Liberties	liberty	0
at	at	p-acp	at	at	0
home	home	n1-an	home	home	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
all	all	d	all	all	0
very	very	av	very	very	0
jealous	jealous	j	jealous	jealous	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Rights	Rights	n2-jn	Rights	right	0
and	and	cc	and	and	0
Interests	Interests	n2	Interests	interest	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Nation	Nation	n1	Nation	nation	0
at	at	p-acp	at	at	0
Sea	Sea	n1	Sea	sea	0
;	;	;	;	;	0
and	and	cc	and	and	0
good	good	j	good	good	0
reason	reason	n1	reason	reason	0
they	they	pns32	they	they	0
had	had	vhd	had	have	0
for	for	p-acp	for	for	0
it	it	pn31	it	it	0
,	,	,	,	,	0
since	since	c-acp	since	since	0
without	without	p-acp	without	without	0
the	the	dt	the	the	0
maintenance	maintenance	n1	maintenance	maintenance	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Soveraigntie	Soveraigntie	n1	Sovereignty	sovereignty	0
there	there	a-acp	there	there	0
,	,	,	,	,	0
the	the	dt	the	the	0
Island	Island	n1	Island	island	0
it	it	pn31	it	it	0
self	self	n1	self	self	0
had	had	vhd	had	have	0
been	been	vbn	been	be	0
but	but	p-acp	but	but	0
a	a	dt	a	a	0
great	great	j	great	great	0
Prison	Prison	n1	Prison	prison	0
,	,	,	,	,	0
and	and	cc	and	and	0
themselvs	themselvs	px32	themselves	themselves	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Natives	Natives	n2-jn	Natives	native	0
but	but	p-acp	but	but	0
so	so	av	so	so	0
many	many	d	many	many	0
Captives	Captives	n2-jn	Captives	captive	0
and	and	cc	and	and	0
Vassals	Vassals	n2	Vassals	vassal	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
Neighbors	Neighbors	n2	Neighbours	neighbour	0
round	round	av-j	round	round	0
about	about	a-acp	about	about	0
;	;	;	;	;	0
not	not	xx	not	not	0
so	so	av	so	so	0
much	much	av-d	much	much	0
secluded	secluded	vvn	secluded	seclude	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
excluded	excluded	vvn	excluded	exclude	0
from	from	p-acp	from	from	0
all	all	d	all	all	0
the	the	dt	the	the	0
world	world	n1	world	world	0
beside	beside	a-acp	beside	beside	0
.	.	.	.	.	1
Upon	Upon	p-acp	Upon	upon	0
this	this	d	this	this	0
ground	ground	n1	ground	ground	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
,	,	,	,	,	0
that	that	cst	that	that	0
Kings	Kings	n2	Kings	king	0
ever	ever	av	ever	ever	0
conceived	conceived	vvn	conceived	conceive	0
and	and	cc	and	and	0
main	main	j	main	main	0
∣	∣	sy	∣	∣	0
teined	teined	vvn	teined	tein	0
themselvs	themselvs	px32	themselves	themselves	0
as	as	p-acp	as	as	0
much	much	d	much	much	0
Monarchs	Monarchs	n2	Monarchs	monarch	0
by	by	p-acp	by	by	0
Sea	Sea	n1	Sea	sea	0
as	as	c-acp	as	as	0
by	by	p-acp	by	by	0
Land	Land	n1	Land	land	0
;	;	;	;	;	0
and	and	cc	and	and	0
the	the	dt	the	the	0
same	same	d	same	same	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
finde	finde	vvi	find	find	0
here	here	av	here	here	0
was	was	vbds	was	be	0
received	received	vvn	received	receive	0
by	by	p-acp	by	by	0
all	all	d	all	all	0
other	other	j-jn	other	other	0
States	States	n2	States	state	0
and	and	cc	and	and	0
Princes	Princes	n2	Princes	prince	0
,	,	,	,	,	0
the	the	dt	the	the	0
Land	Land	n1	Land	land	0
and	and	cc	and	and	0
Water	Water	vvi	Water	water	0
that	that	d	that	that	0
sur	sur	fw-fr	sur	sur	0
∣	∣	sy	∣	∣	0
round's	round's	ng1	round's	round	0
it	it	pn31	it	it	0
,	,	,	,	,	0
making	making	vvg	making	make	0
one	one	crd	one	one	0
entire	entire	j	entire	entire	0
Bodie	Bodie	n1	Body	body	0
and	and	cc	and	and	0
Territorie	Territorie	n1	Territory	territory	0
.	.	.	.	.	1
Moreover	Moreover	np1	Moreover	Moreover	0
,	,	,	,	,	0
our	our	po12	our	our	0
own	own	d	own	own	0
Munici	Munici	np1	Munici	Munici	0
∣	∣	sy	∣	∣	0
pal	pal	j-jn	pal	pal	0
Constitutions	Constitutions	n2	Constitutions	constitution	0
every	every	d	every	every	0
where	where	c-crq	where	where	0
declare	declare	vvi	declare	declare	0
the	the	dt	the	the	0
same	same	d	same	same	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
may	may	vmb	may	may	0
bee	bee	vbi	be	be	0
seen	seen	vvn	seen	see	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
several	several	j	several	several	0
Pre	Pre	np1	Pre	Pre	0
∣	∣	sy	∣	∣	0
sidents	sidents	n2-jn	sidents	sident	0
and	and	cc	and	and	0
Proceedings	Proceedings	n2-vvg	Proceedings	proceed	0
thereunto	thereunto	av	thereunto	thereunto	0
relating	relating	vvg	relating	relate	0
;	;	;	;	;	0
which	which	r-crq	which	which	0
manifestly	manifestly	av-j	manifestly	manifest	0
shew	shew	vvi	show	show	0
,	,	,	,	,	0
that	that	cst	that	that	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Cōmon	Cōmon	j	Common	common	0
Law	Law	n1	Law	law	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Land	Land	n1	Land	land	0
,	,	,	,	,	0
our	our	po12	our	our	0
Kings	Kings	n2	Kings	king	0
were	were	vbdr	were	be	0
Proprie	Proprie	n1	Proprie	proprie	0
∣	∣	sy	∣	∣	0
tarie	tarie	vvb	tarry	tarry	0
Lords	Lords	n2	Lords	lord	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Seas	Seas	n2	Seas	sea	0
;	;	;	;	;	0
That	That	cst	That	that	0
the	the	dt	the	the	0
Seas	Seas	n2	Seas	sea	0
of	of	pp-f	of	of	0
Engl.	Engl.	np1	Engl.	Engl.	0
were	were	vbdr	were	be	0
ever	ever	av	ever	ever	0
under	under	p-acp	under	under	0
the	the	dt	the	the	0
Legiance	Legiance	n1	Legiance	legiance	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Kings	Kings	n2	Kings	king	0
,	,	,	,	,	0
and	and	cc	and	and	0
they	they	pns32	they	they	0
soveraign	soveraign	j-jn	sovereign	sovereign	0
Conservators	Conservators	n2	Conservators	conservator	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
peace	peace	n1	peace	peace	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
Sea	Sea	n1	Sea	sea	0
as	as	p-acp	as	as	0
Land.	Land.	n1	Land.	land	1
Now	Now	av	Now	now	0
therefore	therefore	av	therefore	therefore	0
(	(	(	(	(	0
Right	Right	j-jn	Right	right	0
honorable	honorable	j	honourable	honourable	0
!	!	!	!	!	0
)	)	)	)	)	0
when	when	c-crq	when	when	0
I	I	pns11	I	i	0
look	look	vvb	look	look	0
upon	upon	p-acp	upon	upon	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
behold	behold	vvb	behold	behold	0
you	you	pn22	you	you	0
more	more	av-dc	more	more	0
highly	highly	av-j	highly	high	0
intrusted	intrusted	vvn	entrusted	entrust	0
than	than	cs	than	than	0
Kings	Kings	n2	Kings	king	0
,	,	,	,	,	0
and	and	cc	and	and	0
far	far	av-j	far	far	0
more	more	av-dc	more	more	0
nobly	nobly	av-j	nobly	noble	0
adorned	adorned	vvn	adorned	adorn	0
upon	upon	p-acp	upon	upon	0
a	a	dt	a	a	0
better	better	jc	better	better	0
Ground	Ground	n1	Ground	ground	0
than	than	cs	than	than	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
the	the	dt	the	the	0
Rights	Rights	n2-jn	Rights	right	0
,	,	,	,	,	0
Interests	Interests	n2	Interests	interest	0
,	,	,	,	,	0
and	and	cc	and	and	0
Privileges	Privileges	n2	Privileges	privilege	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
People	People	n1	People	people	0
;	;	;	;	;	0
when	when	c-crq	when	when	0
I	I	pns11	I	i	0
con	con	vvb	con	con	0
∣	∣	sy	∣	∣	0
sider	sider	vvb	sider	sider	0
how	how	c-crq	how	how	0
God	God	np1	God	God	0
hath	hath	vhz	hath	have	0
wrested	wrested	vvn	wrested	wrest	0
the	the	dt	the	the	0
Sword	Sword	n1	Sword	sword	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
hands	hands	n2	hands	hand	0
,	,	,	,	,	0
and	and	cc	and	and	0
placed	placed	vvd	placed	place	0
it	it	pn31	it	it	0
in	in	p-acp	in	in	0
yours	yours	png22	yours	you	0
for	for	c-acp	for	for	0
our	our	po12	our	our	0
Protection	Protection	n1	Protection	protection	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Conservation	Conservation	n1	Conservation	conservation	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Peace	Peace	n1	Peace	peace	0
and	and	cc	and	and	0
Liberties	Liberties	n2	Liberties	liberty	0
,	,	,	,	,	0
and	and	cc	and	and	0
made	made	vvd	made	make	0
you	you	pn22	you	you	0
the	the	dt	the	the	0
happie	happie	j	happy	happy	0
Instruments	Instruments	n2	Instruments	instrument	0
of	of	pp-f	of	of	0
freeing	freeing	vvg	freeing	free	0
us	us	pno12	us	we	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
yoke	yoke	n1	yoke	yoke	0
of	of	pp-f	of	of	0
Kings	Kings	n2	Kings	king	0
;	;	;	;	;	0
When	When	c-crq	When	when	0
I	I	pns11	I	i	0
call	call	vvb	call	call	0
to	to	p-acp	to	to	0
minde	minde	n1	mind	mind	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
nobly	nobly	av-j	nobly	noble	0
you	you	pn22	you	you	0
asserted	asserted	vvn	asserted	assert	0
the	the	dt	the	the	0
Rights	Rights	n2-jn	Rights	right	0
of	of	pp-f	of	of	0
Eng	Eng	np1	Eng	Eng	0
∣	∣	sy	∣	∣	0
land	land	n1	land	land	0
against	against	p-acp	against	against	0
Domestick	Domestick	j-jn	Domestic	domestic	0
Tyrannie	Tyrannie	n1	Tyranny	tyranny	0
,	,	,	,	,	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
neck	neck	n1	neck	neck	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
late	late	j	late	late	0
King	King	n1	King	king	0
,	,	,	,	,	0
and	and	cc	and	and	0
laid	laid	vvd	laid	lay	0
the	the	dt	the	the	0
founda	founda	fw-la	founda	founda	0
∣	∣	sy	∣	∣	0
tion	tion	n1	cion	cion	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Freedom	Freedom	n1	Freedom	freedom	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
highest	highest	js	highest	high	0
Act	Act	n1	Act	act	0
of	of	pp-f	of	of	0
Justice	Justice	n1	Justice	justice	0
(	(	(	(	(	0
when	when	c-crq	when	when	0
Justice	Justice	n1	Justice	justice	0
sat	sat	vvd	sat	sit	0
more	more	av-dc	more	more	0
gloriously	gloriously	av-j	gloriously	glorious	0
inthroned	inthroned	vvn	inthroned	enthrone	0
than	than	cs	than	than	0
ever	ever	av	ever	ever	0
it	it	pn31	it	it	0
did	did	vdd	did	do	0
before	before	a-acp	before	before	0
on	on	p-acp	on	on	0
any	any	d	any	any	0
earthly	earthly	j	earthly	earthly	0
Tribunal	Tribunal	n1	Tribunal	tribunal	0
)	)	)	)	)	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
raised	raised	vvn	raised	raise	0
with	with	p-acp	with	with	0
more	more	dc	more	more	0
than	than	cs	than	than	0
ordinarie	ordinarie	j	ordinary	ordinary	0
confidence	confidence	n1	confidence	confidence	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
same	same	d	same	same	0
Spirit	Spirit	n1	Spirit	spirit	0
of	of	pp-f	of	of	0
Justice	Justice	n1	Justice	justice	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
acted	acted	vvd	acted	act	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
former	former	j	former	former	0
atchievments	atchievments	n2	achievements	achievement	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
our	our	po12	our	our	0
establishment	establishment	n1	establishment	establishment	0
by	by	p-acp	by	by	0
Land	Land	n1	Land	land	0
,	,	,	,	,	0
against	against	p-acp	against	against	0
him	him	pno31	him	he	0
and	and	cc	and	and	0
his	his	po31	his	his	0
posteritie	posteritie	n1	posterity	posterity	0
,	,	,	,	,	0
will	will	vmb	will	will	0
carrie	carrie	vvi	carry	carry	0
you	you	pn22	you	you	0
on	on	a-acp	on	on	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
begun	begun	vvn	begun	begin	0
)	)	)	)	)	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
like	like	j	like	like	0
zeal	zeal	n1	zeal	zeal	0
and	and	cc	and	and	0
magnanimitie	magnanimitie	n1	magnanimity	magnanimity	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
vindicate	vindicate	vvi	vindicate	vindicate	0
those	those	d	those	those	0
Rights	Rights	n2-jn	Rights	right	0
by	by	p-acp	by	by	0
Sea	Sea	n1	Sea	sea	0
,	,	,	,	,	0
against	against	p-acp	against	against	0
all	all	d	all	all	0
Forein	Forein	j	Foreign	foreign	0
vio	vio	np1	vio	Vio	0
∣	∣	sy	∣	∣	0
lations	lations	n2	lations	lation	0
and	and	cc	and	and	0
invasions	invasions	n2	invasions	invasion	0
.	.	.	.	.	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
your	your	po22	your	your	0
honor	honor	n1	honour	honour	0
,	,	,	,	,	0
that	that	cst	that	that	0
God	God	np1	God	God	0
hath	hath	vhz	hath	have	0
made	made	vvn	made	make	0
you	you	pn22	you	you	0
Founders	Founders	n2	Founders	founder	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
famous	famous	j	famous	famous	0
and	and	cc	and	and	0
potent	potent	j	potent	potent	0
Republick	Republick	n1	Republic	republic	0
this	this	d	this	this	0
day	day	n1	day	day	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
world	world	n1	world	world	0
;	;	;	;	;	0
and	and	cc	and	and	0
your	your	po22	your	your	0
felicitie	felicitie	n1	felicity	felicity	0
,	,	,	,	,	0
that	that	cst	that	that	0
all	all	d	all	all	0
your	your	po22	your	your	0
Enemies	Enemies	n2	Enemies	enemy	0
have	have	vhb	have	have	0
no	no	dx	no	no	0
other	other	j-jn	other	other	0
Ground	Ground	n1	Ground	ground	0
of	of	pp-f	of	of	0
quarrel	quarrel	n1	quarrel	quarrel	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
a	a	dt	a	a	0
Republick	Republick	n1	Republic	republic	0
:	:	:	:	:	0
For	For	c-acp	For	for	0
,	,	,	,	,	0
though	though	cs	though	though	0
these	these	d	these	these	0
Netherlanders	Netherlanders	n2	Netherlanders	netherlander	0
speak	speak	vvb	speak	speak	0
it	it	pn31	it	it	0
not	not	xx	not	not	0
out	out	av	out	out	0
in	in	p-acp	in	in	0
words	words	n2	words	word	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
often	often	av	often	often	0
told	told	vvn	told	tell	0
you	you	pn22	you	you	0
so	so	av	so	so	0
in	in	p-acp	in	in	0
behaviour	behaviour	n1	behaviour	behaviour	0
;	;	;	;	;	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
saw	saw	vvd	saw	see	0
a	a	dt	a	a	0
barba	barba	fw-la	barba	barba	0
∣	∣	sy	∣	∣	0
rous	rous	fw-la	rous	rous	0
stab	stab	n1	stab	stab	0
given	given	j-vvn	given	give	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
person	person	n1	person	person	0
of	of	pp-f	of	of	0
Dr	Dr	zz	Dr	dr	0
Do	Do	vdb	Do	do	0
∣	∣	sy	∣	∣	0
risla	risla	n1	risla	risla	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
let	let	vvb	let	let	0
slip	slip	vvi	slip	slip	0
the	the	dt	the	the	0
Murtherers	Murtherers	n2	Murderers	murderer	0
by	by	p-acp	by	by	0
delaie	delaie	n1	delay	delay	0
,	,	,	,	,	0
(	(	(	(	(	0
the	the	dt	the	the	0
States-General	States-General	n1	States-General	states-general	0
not	not	xx	not	not	0
having	having	vhg	having	have	0
issued	issued	vvn	issued	issue	0
out	out	av	out	out	0
so	so	av	so	so	0
much	much	av-d	much	much	0
as	as	c-acp	as	as	0
a	a	dt	a	a	0
warrant	warrant	n1	warrant	warrant	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
apprehensi	apprehensi	fw-la	apprehensi	apprehensi	0
∣	∣	sy	∣	∣	0
on	on	a-acp	on	on	0
)	)	)	)	)	0
but	but	cc-acp	but	but	0
after	after	a-acp	after	after	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
neglecting	neglecting	vvg	neglecting	neglect	0
,	,	,	,	,	0
slighting	slighting	vvg	slighting	slight	0
and	and	cc	and	and	0
slender	slender	j	slender	slender	0
protecting	protecting	vvg	protecting	protect	0
(	(	(	(	(	0
to	to	p-acp	to	to	0
say	say	vvi	say	say	0
no	no	dx	no	no	0
more	more	av-dc	more	more	0
)	)	)	)	)	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
two	two	crd	two	two	0
Ambassadors	Ambassadors	n2	Ambassadors	ambassador	0
,	,	,	,	,	0
and	and	cc	and	and	0
at	at	p-acp	at	at	0
length	length	n1	length	length	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
louder	louder	jc	louder	loud	0
language	language	n1	language	language	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Cannon	Cannon	n1	Cannon	cannon	0
,	,	,	,	,	0
during	during	p-acp	during	during	0
a	a	dt	a	a	0
Treatie	Treatie	n1	Treaty	treaty	0
of	of	pp-f	of	of	0
Peace	Peace	n1	Peace	peace	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
more	more	av-dc	more	more	0
strict	strict	j	strict	strict	0
League	League	n1	League	league	0
and	and	cc	and	and	0
Union	Union	n1	Union	union	0
;	;	;	;	;	0
when	when	c-crq	when	when	0
Tromp	Tromp	np1	Tromp	Tromp	0
proclaimed	proclaimed	vvd	proclaimed	proclaim	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
the	the	dt	the	the	0
world	world	n1	world	world	0
,	,	,	,	,	0
that	that	cst	that	that	0
their	their	po32	their	their	0
infamous	infamous	j	infamous	infamous	0
design	design	n1	design	design	0
was	was	vbds	was	be	0
by	by	p-acp	by	by	0
Treacherie	Treacherie	n1	Treachery	treachery	0
to	to	pc-acp	to	to	0
surprise	surprise	vvi	surprise	surprise	0
and	and	cc	and	and	0
destroy	destroy	vvi	destroy	destroy	0
