Gentlemen	Gentlemen	np1	Gentlemen	Gentlemen	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
Field	Field	n1	Field	field	0
,	,	,	,	,	0
far	far	av-j	far	far	0
unlike	unlike	av-j	unlike	unlike	0
those	those	d	those	those	0
weeds	weeds	n2	weeds	weed	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
now	now	av	now	now	0
spring	spring	n1	spring	spring	0
from	from	p-acp	from	from	0
a	a	dt	a	a	0
service	service	n1	service	service	0
as	as	c-acp	as	as	0
ingenuous	ingenuous	j	ingenuous	ingenuous	0
and	and	cc	and	and	0
just	just	j	just	just	0
as	as	c-acp	as	as	0
that	that	cst	that	that	0
for	for	p-acp	for	for	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
Herauldy	Herauldy	np1	Herauldy	Herauldy	0
is	is	vbz	is	be	0
so	so	av	so	so	0
much	much	av-d	much	much	0
altered	altered	vvn	altered	alter	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
yet	yet	av	yet	yet	0
wear	wear	vvb	wear	wear	0
no	no	dx	no	no	0
other	other	j-jn	other	other	0
badg	badg	n1	badge	badge	0
,	,	,	,	,	0
then	then	av	then	then	0
Pedes	Pedes	vvz	Pedes	pede	0
,	,	,	,	,	0
Pauper	Pauper	fw-la	Pauper	pauper	0
,	,	,	,	,	0
Famelicus	Famelicus	np1	Famelicus	Famelicus	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
being	being	vbg	being	be	0
Loyal	Loyal	j	Loyal	loyal	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
Prince	Prince	n1	Prince	prince	0
.	.	.	.	.	1
Methinks	Methinks	vvz	Methinks	methinks	0
,	,	,	,	,	0
'tis	'tis	pn31|vbz	it's	it|be	0
not	not	xx	not	not	0
so	so	av	so	so	0
handsome	handsome	j	handsome	handsome	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
see	see	vvi	see	see	0
a	a	dt	a	a	0
Nation	Nation	n1	Nation	nation	0
(	(	(	(	(	0
that	that	cst	that	that	0
was	was	vbds	was	be	0
lately	lately	av-j	lately	late	0
Gules	Gules	j-jn	Gules	gules	0
all	all	d	all	all	0
over	over	p-acp	over	over	0
)	)	)	)	)	0
now	now	av	now	now	0
to	to	pc-acp	to	to	0
stand	stand	vvi	stand	stand	0
checker'd	checker'd	j-vvn	checkered	chequer	0
Argent	Argent	fw-fr	Argent	argent	0
and	and	cc	and	and	0
Sable	Sable	np1	Sable	Sable	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
behold	behold	vvi	behold	behold	0
our	our	po12	our	our	0
late	late	j	late	late	0
great	great	j	great	great	0
Mercy	Mercy	n1	Mercy	mercy	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
So	So	av	So	so	0
∣	∣	sy	∣	∣	0
veraigns	veraigns	n2-jn	veraigns	veraign	0
Restauration	Restauration	n1	Restauration	restauration	0
,	,	,	,	,	0
like	like	av-j	like	like	0
that	that	d	that	that	0
Pillar	Pillar	n1	Pillar	pillar	0
Exod.	Exod.	np1	Exod.	Exod.	1
14.	14.	crd	14.	14.	0
20.	20.	crd	20.	20.	1
Cloud	Cloud	n1	Cloud	cloud	0
and	and	cc	and	and	0
darknesse	darknesse	n1	darkness	darkness	0
to	to	p-acp	to	to	0
some	some	d	some	some	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
light	light	j	light	light	0
to	to	p-acp	to	to	0
others	others	n2-jn	others	other	0
;	;	;	;	;	0
nor	nor	ccx	nor	nor	0
are	are	vbr	are	be	0
Things	Things	n2	Things	thing	0
well	well	av	well	well	0
in	in	p-acp	in	in	0
Tune	Tune	n1	Tune	tune	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
building	building	n-vvg	building	build	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
second	second	ord	second	second	0
temple	temple	n1	temple	temple	0
,	,	,	,	,	0
Ezra	Ezra	np1	Ezra	Ezra	0
3.	3.	crd	3.	3.	0
13	13	crd	13	13	0
)	)	)	)	)	0
we	we	pns12	we	we	0
cannot	cannot	vmbx	cannot	can	0
discern	discern	vvi	discern	discern	0
the	the	dt	the	the	0
noise	noise	n1	noise	noise	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
shout	shout	n1	shout	shout	0
of	of	pp-f	of	of	0
joy	joy	n1	joy	joy	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
noise	noise	n1	noise	noise	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
weeping	weeping	n-vvg	weeping	weep	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
people	people	n1	people	people	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
one	one	crd	one	one	0
part	part	n1	part	part	0
(	(	(	(	(	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
antient	antient	j	ancient	ancient	0
and	and	cc	and	and	0
righteous	righteous	j	righteous	righteous	0
)	)	)	)	)	0
may	may	vmb	may	may	0
weep	weep	vvi	weep	weep	0
it	it	pn31	it	it	0
out	out	av	out	out	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Poet	Poet	n1	Poet	poet	0
,	,	,	,	,	0
—	—	—	—	—	0
Haec	Haec	fw-la	Haec	haec	0
ego	ego	fw-la	ego	ego	0
,	,	,	,	,	0
—	—	—	—	—	0
tulit	tulit	fw-la	tulit	tulit	0
alter	alter	fw-la	alter	alter	0
honores	honores	fw-la	honores	honores	0
,	,	,	,	,	0
Sic	Sic	fw-la	Sic	sic	0
vos	vos	fw-fr	vos	vos	0
non	non	fw-fr	non	non	0
vobis	vobis	fw-la	vobis	vobis	0
—	—	—	—	—	0
And	And	cc	And	and	0
another	another	j-jn	another	another	0
(	(	(	(	(	0
more	more	av-dc	more	more	0
novel	novel	j	novel	novel	0
and	and	cc	and	and	0
criminal	criminal	j-jn	criminal	criminal	0
,	,	,	,	,	0
)	)	)	)	)	0
shall	shall	vmb	shall	shall	0
triumph	triumph	vvi	triumph	triumph	0
it	it	pn31	it	it	0
with	with	p-acp	with	with	0
an	an	dt	and	a	0
O	O	fw-la	O	o	0
quàm	quàm	fw-la	quàm	quàm	0
bonum	bonum	fw-la	bonum	bonum	0
jucundum	jucundum	fw-la	jucundum	jucundum	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	1
Oh	Oh	uh	O	oh	0
how	how	q-crq	how	how	0
plea	plea	n1	plea	plea	0
∣	∣	sy	∣	∣	0
sant	sant	zz	sant	sant	0
and	and	cc	and	and	0
profitable	profitable	j	profitable	profitable	0
a	a	dt	a	a	0
thing	thing	n1	thing	thing	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
fight	fight	vvi	fight	fight	0
against	against	p-acp	against	against	0
our	our	po12	our	our	0
Sove	Sove	av	Soon	soon	0
∣	∣	sy	∣	∣	0
raign	raign	n1	reign	reign	0
!	!	!	!	!	0
whereas	whereas	cs	whereas	whereas	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
is	is	vbz	is	be	0
,	,	,	,	,	0
Justice	Justice	n1	Justice	justice	0
can	can	vmb	can	can	0
never	never	av-x	never	never	0
speak	speak	vvi	speak	speak	0
bet	bet	n1	bet	bet	0
∣	∣	sy	∣	∣	0
ter	ter	zz	ter	ter	0
sense	sense	n1	sense	sense	0
,	,	,	,	,	0
then	then	av	then	then	0
when	when	c-crq	when	when	0
it	it	pn31	it	it	0
doth	doth	vdz	does	do	0
upbraid	upbraid	vvi	upbraid	upbraid	0
such	such	d	such	such	0
demeriting	demeriting	j	demeriting	demeriting	0
per	per	fw-la	per	per	0
∣	∣	sy	∣	∣	0
sons	sons	n2	sons	son	0
with	with	p-acp	with	with	0
that	that	d	that	that	0
Sarcasm	Sarcasm	n1	Sarcasm	sarcasm	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Apostle	Apostle	n1	Apostle	apostle	0
,	,	,	,	,	0
Rom.	Rom.	np1	Rom.	Rom.	1
6.	6.	crd	6.	6.	0
21.	21.	crd	21.	21.	1
?	?	?	?	?	0
what	what	q-crq	what	what	0
fruit	fruit	n1	fruit	fruit	0
would	would	vmd	would	will	0
you	you	pn22	you	you	0
have	have	vhi	have	have	0
from	from	p-acp	from	from	0
those	those	d	those	those	0
things	things	n2	things	thing	0
whereof	whereof	c-crq	whereof	whereof	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
now	now	av	now	now	0
ashamed	ashamed	j	ashamed	ashamed	0
?	?	?	?	?	1
For	For	p-acp	For	for	0
the	the	dt	the	the	0
end	end	n1	end	end	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
things	things	n2	things	thing	0
is	is	vbz	is	be	0
Death	Death	n1	Death	death	0
.	.	.	.	.	1
And	And	cc	And	and	0
let	let	vvb	let	let	0
no	no	dx	no	no	0
man	man	n1	man	man	0
recriminate	recriminate	j	recriminate	recriminate	0
this	this	d	this	this	0
addresse	addresse	vvi	address	address	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
in	in	n1	in	inn	0
∣	∣	sy	∣	∣	0
temperance	temperance	n1	temperance	temperance	0
and	and	cc	and	and	0
debauchery	debauchery	n1	debauchery	debauchery	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Persons	Persons	n2	Persons	person	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
whom	whom	ro-crq	whom	who	0
'tis	'tis	pn31|vbz	it's	it|be	0
made	made	vvn	made	make	0
.	.	.	.	.	1
I	I	pns11	I	i	0
remember	remember	vvb	remember	remember	0
the	the	dt	the	the	0
check	check	n1	check	check	0
and	and	cc	and	and	0
aspersion	aspersion	n1	aspersion	aspersion	0
,	,	,	,	,	0
given	given	vvn	given	give	0
of	of	pp-f	of	of	0
old	old	j	old	old	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Pharisees	Pharisees	np2	Pharisees	Pharisee	0
to	to	p-acp	to	to	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
censured	censured	vvn	censured	censure	0
him	him	pno31	him	he	0
for	for	p-acp	for	for	0
eating	eating	vvg	eating	eat	0
with	with	p-acp	with	with	0
Publicans	Publicans	np1	Publicans	Publicans	0
and	and	cc	and	and	0
Sinners	Sinners	n2	Sinners	sinner	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
no	no	dx	no	no	0
where	where	c-crq	where	where	0
else	else	av	else	else	0
to	to	pc-acp	to	to	0
go	go	vvi	go	go	0
:	:	:	:	:	0
'Tis	'Tis	pn31|vbz	It's	it|be	0
a	a	dt	a	a	0
very	very	j	very	very	0
hard	hard	j	hard	hard	0
piece	piece	n1	piece	piece	0
of	of	pp-f	of	of	0
Justice	Justice	n1	Justice	justice	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
censure	censure	vvi	censure	censure	0
and	and	cc	and	and	0
condemn	condemn	vvi	condemn	condemn	0
men	men	n2	men	man	0
for	for	p-acp	for	for	0
eating	eating	vvg	eating	eat	0
and	and	cc	and	and	0
drinking	drinking	vvg	drinking	drink	0
in	in	p-acp	in	in	0
publick	publick	j	public	public	0
houses	houses	n2	houses	house	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
no	no	dx	no	no	0
Houses	Houses	n2	Houses	house	0
left	left	vvd	left	leave	0
them	them	pno32	them	they	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
own	own	d	own	own	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
eat	eat	vvi	eat	eat	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
drink	drink	vvi	drink	drink	0
in	in	p-acp	in	in	0
.	.	.	.	.	1
If	If	cs	If	if	0
there	there	pc-acp	there	there	0
be	be	vbb	be	be	0
Oaths	Oaths	n2	Oaths	oath	0
and	and	cc	and	and	0
Atheism	Atheism	n1	Atheism	atheism	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	0
more	more	av-dc	more	more	0
visible	visible	j	visible	visible	0
a	a	dt	a	a	0
∣	∣	sy	∣	∣	0
mong	mong	p-acp	mong	among	0
them	them	pno32	them	they	0
,	,	,	,	,	0
then	then	cs	then	than	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
it	it	pn31	it	it	0
will	will	vmb	will	will	0
lye	lye	vvi	lie	lie	0
very	very	av	very	very	0
much	much	av-d	much	much	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
doors	doors	n2	doors	door	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
Oppressors	Oppressors	ng2	Oppressors'	oppressor	0
.	.	.	.	.	1
David	David	np1	David	David	0
had	had	vhd	had	have	0
lost	lost	vvn	lost	lose	0
almost	almost	av	almost	almost	0
all	all	d	all	all	0
his	his	po31	his	his	0
Religion	Religion	n1	Religion	religion	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
contemplation	contemplation	n1	contemplation	contemplation	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
good	good	j	good	good	0
successe	successe	n1	success	success	0
of	of	pp-f	of	of	0
evil	evil	j-jn	evil	evil	0
men	men	n2	men	man	0
,	,	,	,	,	0
Psa.	Psa.	np1	Psa.	Psa.	1
73.	73.	crd	73.	73.	1
Do	Do	vdb	Do	do	0
them	them	pno32	them	they	0
right	right	n-jn	right	right	0
,	,	,	,	,	0
and	and	cc	and	and	0
try	try	vvi	try	try	0
what	what	r-crq	what	what	0
they	they	pns32	they	they	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
,	,	,	,	,	0
surely	surely	av-j	surely	sure	0
those	those	d	those	those	0
consciences	consciences	n2	consciences	conscience	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
have	have	vhb	have	have	0
worn	worn	vvn	worn	wear	0
about	about	p-acp	about	about	0
them	them	pno32	them	they	0
such	such	d	such	such	0
deep	deep	j-jn	deep	deep	0
im	im	p-acp	im	in	0
∣	∣	sy	∣	∣	0
pressions	pressions	n2	pressions	pression	0
end	end	vvb	end	end	0
resentments	resentments	n2	resentments	resentment	0
of	of	pp-f	of	of	0
Loyalty	Loyalty	n1	Loyalty	loyalty	0
and	and	cc	and	and	0
Honour	Honour	n1	Honour	honour	0
all	all	d	all	all	0
this	this	d	this	this	0
while	while	n1	while	while	0
,	,	,	,	,	0
(	(	(	(	(	0
and	and	cc	and	and	0
that	that	cst	that	that	0
at	at	p-acp	at	at	0
so	so	av	so	so	0
great	great	j	great	great	0
a	a	dt	a	a	0
disadvantage	disadvantage	n1	disadvantage	disadvantage	0
)	)	)	)	)	0
must	must	vmb	must	must	0
in	in	p-acp	in	in	0
cha	cha	pns11	cham	i	0
∣	∣	sy	∣	∣	0
rity	rity	n1	rity	rity	0
be	be	vbi	be	be	0
hoped	hoped	vvn	hoped	hope	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
other	other	j-jn	other	other	0
good	good	j	good	good	0
principles	principles	n2	principles	principle	0
of	of	pp-f	of	of	0
Morality	Morality	n1	Morality	morality	0
al	al	d	all	all	0
∣	∣	sy	∣	∣	0
so	so	av	so	so	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
though	though	cs	though	though	0
perhaps	perhaps	av	perhaps	perhaps	0
they	they	pns32	they	they	0
lye	lye	vvb	lie	lie	0
now	now	av	now	now	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
swound	swound	n1	swoon	swoon	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
awakened	awakened	vvn	awakened	awaken	0
into	into	p-acp	into	into	0
practise	practise	n1	practice	practice	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
just	just	j	just	just	0
Encourage	Encourage	vvb	Encourage	encourage	0
∣	∣	sy	∣	∣	0
ments	ments	n2	ments	ment	0
;	;	;	;	;	0
and	and	cc	and	and	0
'tis	'tis	pn31|vbz	it's	it|be	0
ten	ten	crd	ten	ten	0
to	to	p-acp	to	to	0
one	one	crd	one	one	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
thereby	thereby	av	thereby	thereby	0
restore	restore	vvi	restore	restore	0
them	them	pno32	them	they	0
,	,	,	,	,	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
Rights	Rights	n2-jn	Rights	right	0
and	and	cc	and	and	0
Fortunes	Fortunes	n2	Fortune's	fortune	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
wits	wits	n2	wits	wit	0
and	and	cc	and	and	0
vertues	vertues	n2	virtues	virtue	0
.	.	.	.	.	1
A	A	dt	A	a	0
breath	breath	n1	breath	breath	0
from	from	p-acp	from	from	0
your	your	po22	your	your	0
lips	lips	n2	lips	lip	0
is	is	vbz	is	be	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
quicken	quicken	vvi	quicken	quicken	0
this	this	d	this	this	0
field	field	n1	field	field	0
of	of	pp-f	of	of	0
dry	dry	j	dry	dry	0
bones	bones	n2	bones	bone	0
into	into	p-acp	into	into	0
an	an	dt	and	a	0
Army	Army	n1	Army	army	0
of	of	pp-f	of	of	0
Vertuoso's	Vertuoso's	n2	Vertuoso's	vertuoso	0
.	.	.	.	.	1
I	I	pns11	I	i	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
prescribe	prescribe	vvi	prescribe	prescribe	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Wisedoms	Wisedoms	n2	Wisdoms	wisdom	0
what	what	r-crq	what	what	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
for	for	p-acp	for	for	0
them	them	pno32	them	they	0
nor	nor	ccx	nor	nor	0
adventure	adventure	vvi	adventure	adventure	0
at	at	p-acp	at	at	0
reasons	reasons	n2	reasons	reason	0
of	of	pp-f	of	of	0
State	State	n1	State	state	0
,	,	,	,	,	0
why	why	c-crq	why	why	0
something	something	pi	something	something	0
must	must	vmb	must	must	0
be	be	vbi	be	be	0
done	done	vdn	done	do	0
:	:	:	:	:	0
There	There	a-acp	There	there	0
are	are	vbr	are	be	0
many	many	d	many	many	0
and	and	cc	and	and	0
great	great	j	great	great	0
ones	ones	pi2	ones	one	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
you	you	pn22	you	you	0
can	can	vmb	can	can	0
give	give	vvi	give	give	0
them	them	pno32	them	they	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
;	;	;	;	;	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
those	those	d	those	those	0
of	of	pp-f	of	of	0
Religion	Religion	n1	Religion	religion	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
of	of	pp-f	of	of	0
∣	∣	sy	∣	∣	0
fer	fer	fw-fr	fer	fer	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
if	if	cs	if	if	0
Justice	Justice	n1	Justice	justice	0
and	and	cc	and	and	0
Charity	Charity	n1	Charity	charity	0
be	be	vbb	be	be	0
your	your	po22	your	your	0
duties	duties	n2	duties	duty	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Compasse	Compasse	n1	Compass	compass	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Actions	Actions	n2	Actions	action	0
,	,	,	,	,	0
then	then	cs	then	than	0
this	this	d	this	this	0
is	is	vbz	is	be	0
.	.	.	.	.	1
If	If	cs	If	if	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
do	do	vdi	do	do	0
no	no	dx	no	no	0
more	more	dc	more	more	0
for	for	p-acp	for	for	0
them	them	pno32	them	they	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
remember	remember	vvb	remember	remember	0
them	them	pno32	them	they	0
,	,	,	,	,	0
give	give	vvb	give	give	0
them	them	pno32	them	they	0
(	(	(	(	(	0
at	at	p-acp	at	at	0
least	least	ds	least	least	0
)	)	)	)	)	0
a	a	dt	a	a	0
place	place	n1	place	place	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
Annals	Annals	n2	Annals	annal	0
and	and	cc	and	and	0
Records	Records	n2	Records	record	0
;	;	;	;	;	0
God	God	np1	God	God	0
has	has	vhz	has	have	0
(	(	(	(	(	0
among	among	p-acp	among	among	0
many	many	d	many	many	0
other	other	j-jn	other	other	0
Books	Books	n2	Books	book	0
)	)	)	)	)	0
a	a	dt	a	a	0
book	book	n1	book	book	0
of	of	pp-f	of	of	0
Remembrance	Remembrance	n1	Remembrance	remembrance	0
,	,	,	,	,	0
Mal.	Mal.	np1	Mal.	Mal.	1
3.	3.	crd	3.	3.	0
16.	16.	crd	16.	16.	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Book	Book	n1	Book	book	0
he	he	pns31	he	he	0
records	records	vvz	records	record	0
the	the	dt	the	the	0
sufferings	sufferings	n2	sufferings	suffering	0
of	of	pp-f	of	of	0
good	good	j	good	good	0
men	men	n2	men	man	0
,	,	,	,	,	0
Psal.	Psal.	np1	Psal.	Psal.	1
56.	56.	crd	56.	56.	0
8.	8.	crd	8.	8.	1
Their	Their	po32	Their	their	0
tears	tears	n2	tears	tear	0
are	are	vbr	are	be	0
put	put	vvn	put	put	0
up	up	a-acp	up	up	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
bot	bot	zz	bot	bot	0
∣	∣	sy	∣	∣	0
tle	tle	n1	tle	tle	0
,	,	,	,	,	0
and	and	cc	and	and	0
written	written	vvn	written	write	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
Book	Book	n1	Book	book	0
.	.	.	.	.	1
And	And	cc	And	and	0
it	it	pn31	it	it	0
seems	seems	vvz	seems	seem	0
by	by	p-acp	by	by	0
that	that	d	that	that	0
passage	passage	n1	passage	passage	0
concerning	concerning	vvg	concerning	concern	0
Mordecai	Mordecai	np1	Mordecai	Mordecai	0
,	,	,	,	,	0
Hest.	Hest.	np1	Hest.	Hest.	1
6.	6.	crd	6.	6.	0
1	1	crd	1	1	0
,	,	,	,	,	1
2	2	crd	2	2	0
,	,	,	,	,	0
3.	3.	crd	3.	3.	0
that	that	d	that	that	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
the	the	dt	the	the	0
manner	manner	n1	manner	manner	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Eastern	Eastern	j	Eastern	eastern	0
Princes	Princes	n2	Princes	prince	0
to	to	pc-acp	to	to	0
record	record	vvi	record	record	0
the	the	dt	the	the	0
services	services	n2	services	service	0
and	and	cc	and	and	0
sufferings	sufferings	n2	sufferings	suffering	0
of	of	pp-f	of	of	0
good	good	j	good	good	0
Subjects	Subjects	n2-jn	Subject's	subject	0
to	to	p-acp	to	to	0
posterity	posterity	n1	posterity	posterity	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
soon	soon	av	soon	soon	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
done	done	vdn	done	do	0
or	or	cc	or	or	0
suffered	suffered	vvn	suffered	suffer	0
:	:	:	:	:	0
And	And	cc	And	and	0
there	there	a-acp	there	there	0
were	were	vbdr	were	be	0
Scribes	Scribes	n2	Scribes	scribe	0
among	among	p-acp	among	among	0
the	the	dt	the	the	0
Jews	Jews	np2	Jews	Jew	0
(	(	(	(	(	0
if	if	cs	if	if	0
my	my	po11	my	my	0
conjecture	conjecture	n1	conjecture	conjecture	0
fail	fail	vvb	fail	fail	0
not	not	xx	not	not	0
)	)	)	)	)	0
whose	whose	r-crq	whose	who	0
peculiar	peculiar	j	peculiar	peculiar	0
office	office	n1	office	office	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
this	this	d	this	this	0
;	;	;	;	;	0
and	and	cc	and	and	0
truly	truly	av-j	truly	true	0
the	the	dt	the	the	0
exam	exam	n1	exam	exam	0
∣	∣	sy	∣	∣	0
ple	ple	n1	ple	ple	0
of	of	pp-f	of	of	0
Ahasuerus	Ahasuerus	np1	Ahasuerus	Ahasuerus	0
there	there	a-acp	there	there	0
,	,	,	,	,	0
deserves	deserves	vvz	deserves	deserve	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
commended	commended	vvn	commended	commend	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
practise	practise	n1	practice	practice	0
of	of	pp-f	of	of	0
Princes	Princes	n2	Princes	prince	0
,	,	,	,	,	0
ver	ver	fw-la	ver	ver	0
.	.	.	.	.	1
1.	1.	crd	1.	1.	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
reading	reading	vvg	reading	read	0
one	one	crd	one	one	0
night	night	n1	night	night	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
book	book	n1	book	book	0
of	of	pp-f	of	of	0
Records	Records	n2	Records	record	0
,	,	,	,	,	0
and	and	cc	and	and	0
found	found	vvd	found	find	0
the	the	dt	the	the	0
good	good	j	good	good	0
service	service	n1	service	service	0
of	of	pp-f	of	of	0
Mordecai	Mordecai	np1	Mordecai	Mordecai	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
discovering	discovering	vvg	discovering	discover	0
a	a	dt	a	a	0
Treason	Treason	n1	Treason	treason	0
against	against	p-acp	against	against	0
his	his	po31	his	his	0
Person	Person	n1	Person	person	0
.	.	.	.	.	0
v.	v.	n1	v.	v.	0
2.	2.	crd	2.	2.	0
and	and	cc	and	and	0
then	then	av	then	then	0
puts	puts	vvz	puts	put	0
a	a	dt	a	a	0
question	question	n1	question	question	0
(	(	(	(	(	0
and	and	cc	and	and	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
Questio	Questio	np1	Questio	Questio	0
rege	rege	fw-la	rege	rege	0
digna	digna	fw-la	digna	digna	0
)	)	)	)	)	0
what	what	q-crq	what	what	0
ho	ho	uh	ho	ho	0
∣	∣	sy	∣	∣	0
nour	nour	n1	nou_r_	nou_r_	0
and	and	cc	and	and	0
dignity	dignity	n1	dignity	dignity	0
hath	hath	vhz	hath	have	0
been	been	vbn	been	be	0
done	done	vdn	done	do	0
to	to	p-acp	to	to	0
Mordecai	Mordecai	np1	Mordecai	Mordecai	0
for	for	p-acp	for	for	0
this	this	d	this	this	0
?	?	?	?	?	0
v.	v.	n1	v.	v.	0
3.	3.	crd	3.	3.	0
'twas	'twas	pn31|vbds	'twas	it|be	0
answered	answered	vvn	answered	answer	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
was	was	vbds	was	be	0
nothing	nothing	pix	nothing	nothing	0
done	done	vdn	done	do	0
for	for	p-acp	for	for	0
him	him	pno31	him	he	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
not	not	xx	not	not	0
long	long	av-j	long	long	0
ere	ere	c-acp	ere	ere	0
something	something	pi	something	something	0
was	was	vbds	was	be	0
.	.	.	.	.	1
If	If	cs	If	if	0
these	these	d	these	these	0
and	and	cc	and	and	0
the	the	dt	the	the	0
following	following	j-vvg	following	follow	0
lines	lines	n2	lines	line	0
,	,	,	,	,	0
may	may	vmb	may	may	0
have	have	vhi	have	have	0
the	the	dt	the	the	0
happiness	happiness	n1	happiness	happiness	0
to	to	pc-acp	to	to	0
move	move	vvi	move	move	0
you	you	pn22	you	you	0
