CAiphas	CAiphas	np1	CAiphas	CAiphas	0
godly	godly	j	godly	godly	0
regimentes	regimentes	n2	regiments	regiment	0
of	of	pp-f	of	of	0
olde	olde	j	old	old	0
tyme	tyme	n1	time	time	0
the	the	dt	the	the	0
kynge	kynge	n1	king	king	0
and	and	cc	and	and	0
tēporall	tēporall	j	temporal	temporal	0
iudge	iudge	n1	judge	judge	0
was	was	vbds	was	be	0
obeyed	obeyed	vvn	obeyed	obey	0
of	of	pp-f	of	of	0
euery	euery	d	every	every	0
man	man	n1	man	man	0
,	,	,	,	,	0
and	and	cc	and	and	0
was	was	vbds	was	be	0
alwaye	alwaye	av	alway	always	0
vnder	vnder	p-acp	under	under	0
God	God	np1	God	God	0
the	the	dt	the	the	0
chefe	chefe	j-jn	chief	chief	0
and	and	cc	and	and	0
suppreme	suppreme	j	suppreme	suppreme	0
heade	heade	n1	head	head	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
con	con	vvb	con	con	0
∣	∣	sy	∣	∣	0
gregacyon	gregacyon	n1	gregacyon	gregacyon	0
,	,	,	,	,	0
and	and	cc	and	and	0
deposed	deposed	vvn	deposed	depose	0
euen	euen	av-j	even	even	0
prestes	prestes	n2	priests	priest	0
whan	whan	c-crq	when	when	0
he	he	pns31	he	he	0
sawe	sawe	vvd	saw	see	0
an	an	dt	and	a	0
vrgent	vrgent	j	urgent	urgent	0
cause	cause	n1	cause	cause	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
Salomon	Salomon	np1	Salomon	Salomon	0
dyd	dyd	vdd	did	do	0
vnto	vnto	p-acp	unto	unto	0
Abiathar	Abiathar	np1	Abiathar	Abiathar	0
.	.	.	.	.	1
3	3	crd	3	3	0
.	.	.	.	.	1
Reg.	Reg.	np1	Reg.	Reg.	0
2.	2.	crd	2.	2.	0
d	d	n2	worser	penny	0
.	.	.	.	.	0
who	who	q-crq	who	who	0
coulde	coulde	vmd	could	can	0
than	than	av	than	then	0
stonde	stonde	vvi	stand	stand	0
agaynst	agaynst	p-acp	against	against	0
the	the	dt	the	the	0
godly	godly	j	godly	godly	0
obedience	obedience	n1	obedience	obedience	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
prynce	prynce	n1	prince	prince	0
(	(	(	(	(	0
excepte	excepte	c-acp	except	except	0
he	he	pns31	he	he	0
wolde	wolde	vmd	would	will	0
be	be	vbi	be	be	0
at	at	p-acp	at	at	0
defyaunce	defyaunce	n1	defiance	defiance	0
with	with	p-acp	with	with	0
God	God	np1	God	God	0
and	and	cc	and	and	0
all	all	d	all	all	0
his	his	po31	his	his	0
holy	holy	j	holy	holy	0
ordinaunces	ordinaunces	n2	ordinances	ordinance	0
)	)	)	)	)	0
that	that	cst	that	that	0
were	were	vbdr	were	be	0
well	well	av	well	well	0
acquaynted	acquaynted	vvn	acquainted	acquaint	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
holy	holy	j	holy	holy	0
scripture	scripture	n1	scripture	scripture	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
so	so	av	so	so	0
earnestly	earnestly	av-j	earnestly	earnest	0
cōmendeth	cōmendeth	vvz	commends	commend	0
vnto	vnto	p-acp	unto	unto	0
euery	euery	d	every	every	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
vs	vs	pno12	us	we	0
the	the	dt	the	the	0
auctorite	auctorite	n1	authority	authority	0
and	and	cc	and	and	0
power	power	n1	power	power	0
geuen	geuen	vvn	given	give	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
vnto	vnto	p-acp	unto	unto	0
kynges	kynges	n2	kings	king	0
and	and	cc	and	and	0
tem	tem	fw-la	tem	tem	0
∣	∣	sy	∣	∣	0
porall	porall	j	porall	porall	0
rulers	rulers	n2	rulers	ruler	0
?	?	?	?	?	1
Exod.	Exod.	np1	Exod.	Exod.	0
22.	22.	crd	22.	22.	0
d	d	n2	worser	penny	0
.	.	.	.	.	1
Ierem.	Ierem.	np1	Ierem.	Ierem.	0
29.	29.	crd	29.	29.	0
b	b	sy	b	b	0
.	.	.	.	.	1
Bar.	Bar.	np1	Bar.	Bar.	0
2	2	crd	2	2	0
c	c	sy	c	c	0
Math.	Math.	np1	Math.	Math.	0
17.	17.	crd	17.	17.	0
d	d	n2	worser	penny	0
,	,	,	,	,	0
Therfore	Therfore	av	Therefore	therefore	0
doth	doth	vdz	does	do	0
Moses	Moses	np1	Moses	Moses	0
so	so	av	so	so	0
strately	strately	av-j	strately	strate	0
forbyde	forbyde	vvi	forbyde	forbyde	0
the	the	dt	the	the	0
Israelites	Israelites	np2	Israelites	Israelite	0
to	to	pc-acp	to	to	0
speake	speake	vvi	speak	speak	0
so	so	av	so	so	0
moche	moche	av-d	much	much	0
as	as	c-acp	as	as	0
an	an	dt	and	a	0
euell	euell	j-jn	evil	evil	0
worde	worde	n1	word	word	0
agaynst	agaynst	p-acp	against	against	0
the	the	dt	the	the	0
prynce	prynce	n1	prince	prince	0
of	of	pp-f	of	of	0
ye	ye	dt	the	the	0
people	people	n1	people	people	0
,	,	,	,	,	0
moche	moche	av-d	much	much	0
lesse	lesse	av-dc	less	less	0
than	than	cs	than	than	0
to	to	p-acp	to	to	0
diso	diso	n1	diso	diso	0
¦	¦	sy	¦	¦	0
beye	beye	zz	beye	beye	0
hym	hym	pno31	him	he	0
,	,	,	,	,	0
or	or	cc	or	or	0
to	to	pc-acp	to	to	0
withstonde	withstonde	vvn	withstonde	withstonde	0
hym	hym	pno31	him	he	0
.	.	.	.	.	1
Doth	Doth	vdz	Does	do	0
not	not	xx	not	not	0
Ieremy	Ieremy	np1	Ieremy	Jeremy	0
the	the	dt	the	the	0
prophete	prophete	n1	prophet	prophet	0
and	and	cc	and	and	0
Baruc	Baruc	j	Baruc	baruc	0
also	also	av	also	also	0
exhorte	exhorte	vvi	exhort	exhort	0
the	the	dt	the	the	0
people	people	n1	people	people	0
in	in	p-acp	in	in	0
captiuite	captiuite	n1	captivity	captivity	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
praye	praye	vvi	pray	pray	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
prosperous	prosperous	j	prosperous	prosperous	0
welfare	welfare	n1	welfare	welfare	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
kynge	kynge	n1	king	king	0
of	of	pp-f	of	of	0
Babilon	Babilon	np1	Babilon	Babylon	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
obeye	obeye	vvi	obey	obey	0
hym	hym	pno31	him	he	0
,	,	,	,	,	0
though	though	cs	though	though	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
an	an	dt	and	a	0
infidele	infidele	n1	infidel	infidel	0
?	?	?	?	?	1
In	In	p-acp	In	in	0
the	the	dt	the	the	0
new	new	j	new	new	0
Testament	Testament	n1	Testament	testament	0
whā	whā	c-crq	when	when	0
oure	oure	po12	our	our	0
sauioure	sauioure	n1	saviour	saviour	0
Christ	Christ	np1	Christ	Christ	0
(	(	(	(	(	0
beyng	beyng	vbg	being	be	0
yet	yet	av	yet	yet	0
fre	fre	p-acp	from	from	0
&	&	cc	&	and	0
Lorde	Lorde	n1	Lord	lord	0
of	of	pp-f	of	of	0
al	al	d	all	all	0
kynges	kynges	n2	kings	king	0
&	&	cc	&	and	0
prynces	prynces	n2	princes	prince	0
)	)	)	)	)	0
shewed	shewed	vvd	showed	show	0
his	his	po31	his	his	0
obedience	obedience	n1	obedience	obedience	0
in	in	p-acp	in	in	0
payenge	payenge	vvg	payenge	payenge	0
the	the	dt	the	the	0
trybute	trybute	n1	tribute	tribute	0
to	to	p-acp	to	to	0
oure	oure	po12	our	our	0
ensample	ensample	n1	ensample	ensample	0
,	,	,	,	,	0
✚	✚	sy	✚	✚	0
dyd	dyd	vdd	did	do	0
he	he	pns31	he	he	0
not	not	xx	not	not	0
a	a	dt	a	a	0
miracle	miracle	n1	miracle	miracle	0
there	there	a-acp	there	there	0
in	in	p-acp	in	in	0
puttynge	puttynge	vvg	putting	put	0
the	the	dt	the	the	0
pece	pece	n1	piece	piece	0
of	of	pp-f	of	of	0
money	money	n1	money	money	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
fysshes	fysshes	ng1	fishes	fishes	0
mouth	mouth	n1	mouth	mouth	0
(	(	(	(	(	0
that	that	cst	that	that	0
Peter	Peter	np1	Peter	Peter	0
myght	myght	vmd	might	may	0
paye	paye	vvi	pay	pay	0
the	the	dt	the	the	0
custo	custo	n1	custo	custo	0
¦	¦	sy	¦	¦	0
mer	mer	uh	mere	mer	0
therwith	therwith	av	therewith	therewith	0
)	)	)	)	)	0
and	and	cc	and	and	0
all	all	d	all	all	0
to	to	pc-acp	to	to	0
stablysshe	stablysshe	vvi	stablish	stablish	0
the	the	dt	the	the	0
obedience	obedience	n1	obedience	obedience	0
due	due	j-jn	due	due	0
vnto	vnto	p-acp	unto	unto	0
prynces	prynces	n2	princes	prince	0
?	?	?	?	?	1
✚	✚	sy	✚	✚	0
Dyd	Dyd	vdd	Did	do	0
not	not	xx	not	not	0
Io	Io	np1	Io	Io	0
¦	¦	sy	¦	¦	0
seph	seph	n1	seph	seph	0
and	and	cc	and	and	0
Mary	Mary	vvi	Marry	marry	0
the	the	dt	the	the	0
mother	mother	n1	mother	mother	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
sauiour	sauiour	n1	saviour	saviour	0
Christ	Christ	np1	Christ	Christ	0
departe	departe	vvi	depart	depart	0
frō	frō	p-acp	from	from	0
Nazareth	Nazareth	np1	Nazareth	Nazareth	0
vnto	vnto	p-acp	unto	unto	0
Beth	Beth	np1	Beth	Beth	0
¦	¦	sy	¦	¦	0
leē	leē	vvb	leme	leme	0
,	,	,	,	,	0
so	so	av	so	so	0
farre	farre	av-j	far	far	0
from	from	p-acp	from	from	0
home	home	n1-an	home	home	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
shewe	shewe	vvi	show	show	0
theyr	theyr	po32	their	their	0
obedience	obedience	n1	obedience	obedience	0
in	in	p-acp	in	in	0
payenge	payenge	vvg	payenge	payenge	0
the	the	dt	the	the	0
taxe	taxe	n1	tax	tax	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
prynce	prynce	n1	prince	prince	0
?	?	?	?	?	1
Lu.	Lu.	np1	Lu.	Lu.	0
2.	2.	crd	2.	2.	0
a	a	av	a	a	0
And	And	cc	And	and	0
wolde	wolde	vmd	would	will	0
not	not	xx	not	not	0
oure	oure	po12	our	our	0
Sauioure	Sauioure	n1	Saviour	saviour	0
be	be	vbi	be	be	0
borne	borne	vvn	born	bear	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
same	same	d	same	same	0
obedience	obedience	n1	obedience	obedience	0
?	?	?	?	?	1
Ro.	Ro.	np1	Ro.	Ro.	0
13	13	crd	13	13	0
a	a	dt	a	a	0
✚	✚	sy	✚	✚	0
Doth	Doth	vdz	Does	do	0
not	not	xx	not	not	0
Paule	Paule	np1	Paule	Paul	0
pronounce	pronounce	vvi	pronounce	pronounce	0
hym	hym	pno31	him	he	0
to	to	pc-acp	to	to	0
resyste	resyste	vvi	resist	resist	0
God	God	np1	God	God	0
hym	hym	pno31	him	he	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
that	that	cst	that	that	0
resysteth	resysteth	vvz	resisteth	resist	0
the	the	dt	the	the	0
auctorite	auctorite	n1	authority	authority	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
prynce	prynce	n1	prince	prince	0
?	?	?	?	?	1
And	And	cc	And	and	0
(	(	(	(	(	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
shorte	shorte	j	short	short	0
)	)	)	)	)	0
the	the	dt	the	the	0
Apostle	Apostle	n1	Apostle	apostle	0
Peter	Peter	np1	Peter	Peter	0
dothe	dothe	vdz	doth	do	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
stablysshe	stablysshe	vvi	stablish	stablish	0
the	the	dt	the	the	0
obedience	obedience	n1	obedience	obedience	0
vnto	vnto	p-acp	unto	unto	0
prynces	prynces	n2	princes	prince	0
and	and	cc	and	and	0
temporall	temporall	j	temporal	temporal	0
rulers	rulers	n2	rulers	ruler	0
but	but	cc-acp	but	but	0
affirmeth	affirmeth	vvz	affirmeth	affirm	0
playnly	playnly	av-j	plainly	plain	0
the	the	dt	the	the	0
kynge	kynge	n1	king	king	0
(	(	(	(	(	0
and	and	cc	and	and	0
no	no	dx	no	no	0
bysshoppe	bysshoppe	n1	bishop	bishop	0
)	)	)	)	)	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
chefe	chefe	j-jn	chief	chief	0
heade	heade	n1	head	head	0
.	.	.	.	.	1
Innumerable	Innumerable	j	Innumerable	innumerable	0
places	places	n2	places	place	0
mo	mo	dc	more	more	0
are	are	vbr	are	be	0
there	there	a-acp	there	there	0
in	in	p-acp	in	in	0
scripture,1	scripture,1	n1	scripture,1	scripture,1	0
.	.	.	.	.	1
Petr.	Petr.	np1	Petr.	Petr.	0
2.	2.	crd	2.	2.	0
b	b	sy	b	b	0
.	.	.	.	.	0
which	which	q-crq	which	which	0
bynde	bynde	vvb	bind	bind	0
vs	vs	pno12	us	we	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
obedience	obedience	n1	obedience	obedience	0
of	of	pp-f	of	of	0
oure	oure	po12	our	our	0
prynce	prynce	n1	prince	prince	0
,	,	,	,	,	0
and	and	cc	and	and	0
declare	declare	vvi	declare	declare	0
vnto	vnto	p-acp	unto	unto	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
that	that	cst	that	that	0
no	no	dx	no	no	0
man	man	n1	man	man	0
is	is	vbz	is	be	0
nor	nor	ccx	nor	nor	0
can	can	vmb	can	can	0
be	be	vbi	be	be	0
lawfully	lawfully	av-j	lawfully	lawful	0
excepte	excepte	c-acp	except	except	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
same	same	d	same	same	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
that	that	cst	that	that	0
all	all	d	all	all	0
the	the	dt	the	the	0
mynisters	mynisters	n2	ministers	minister	0
of	of	pp-f	of	of	0
Goddes	Goddes	npg1	Goddes	God	0
worde	worde	n1	word	word	0
are	are	vbr	are	be	0
vn	vn	fw-fr	vn	un	0
¦	¦	sy	¦	¦	0
der	der	zf	der	there	0
the	the	dt	the	the	0
tēporall	tēporall	j	temporal	temporal	0
swerde	swerde	n1	sword	sword	0
:	:	:	:	:	0
&	&	cc	&	and	0
Prynces	Prynces	n2	Princes	prince	0
onely	onely	av-j	only	only	0
to	to	pc-acp	to	to	0
owe	owe	vvi	owe	owe	0
obedience	obedience	n1	obedience	obedience	0
vnto	vnto	p-acp	unto	unto	0
God	God	np1	God	God	0
&	&	cc	&	and	0
his	his	po31	his	his	0
worde	worde	n1	word	word	0
.	.	.	.	.	1
And	And	cc	And	and	0
where	where	c-crq	where	where	0
as	as	c-acp	as	as	0
Anthichrist	Anthichrist	np1	Anthichrist	Anthichrist	0
vnto	vnto	p-acp	unto	unto	0
youre	youre	po22	your	your	0
graces	graces	ng1	graces	grace	0
tyme	tyme	n1	time	time	0
dyd	dyd	vdd	did	do	0
thrust	thrust	vvi	thrust	thrust	0
his	his	po31	his	his	0
heade	heade	n1	head	head	0
into	into	p-acp	into	into	0
ye	ye	pn22	you	you	0
imperiall	imperiall	j-jn	imperial	imperial	0
crowne	crowne	n1	crown	crown	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
hyghnes	hyghnes	n1	highness	highness	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
doth	doth	vdz	does	do	0
yet	yet	av	yet	yet	0
with	with	p-acp	with	with	0
other	other	j-jn	other	other	0
noble	noble	j	noble	noble	0
prynces	prynces	n2	princes	prince	0
mo	mo	dc	more	more	0
)	)	)	)	)	0
that	that	cst	that	that	0
lerned	lerned	j	learned	learned	0
he	he	pns31	he	he	0
of	of	pp-f	of	of	0
Sathā	Sathā	np1	Sathā	Satan	0
the	the	dt	the	the	0
authour	authour	n1	author	author	0
of	of	pp-f	of	of	0
pryde	pryde	n1	pride	pride	0
,	,	,	,	,	0
and	and	cc	and	and	0
therin	therin	av	therein	therein	0
doth	doth	vdz	does	do	0
he	he	pns31	he	he	0
both	both	d	both	both	0
agaynst	agaynst	p-acp	against	against	0
the	the	dt	the	the	0
doctryne	doctryne	n1	doctrine	doctrine	0
&	&	cc	&	and	0
also	also	av	also	also	0
agaynst	agaynst	p-acp	against	against	0
ye	ye	pn22	you	you	0
ensample	ensample	n1	ensample	ensample	0
of	of	pp-f	of	of	0
Christe	Christe	np1	Christe	Christe	0
:	:	:	:	:	0
whiche	whiche	r-crq	which	which	0
because	because	c-acp	because	because	0
his	his	po31	his	his	0
kyngdome	kyngdome	n1	kingdom	kingdom	0
was	was	vbds	was	be	0
not	not	xx	not	not	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
worlde	worlde	n1	world	world	0
,	,	,	,	,	0
medled	medled	vvn	meddled	meddle	0
with	with	p-acp	with	with	0
no	no	dx	no	no	0
temporal	temporal	j	temporal	temporal	0
matters	matters	n2	matters	matter	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
euydent	euydent	j	evident	evident	0
both	both	av-d	both	both	0
by	by	p-acp	by	by	0
his	his	po31	his	his	0
wordes	wordes	n2	words	word	0
and	and	cc	and	and	0
practyse	practyse	n1	practise	practice	0
:	:	:	:	:	0
Luc.	Luc.	np1	Luc.	Luc.	0
xii	xii	crd	xii	twelve	0
.	.	.	.	.	1
Math.	Math.	np1	Math.	Math.	0
xxvi	xxvi	crd	xxvi	xxvi	0
.	.	.	.	.	1
Ioh.	Ioh.	np1	Ioh.	Ioh.	0
vi	vi	fw-la	vi	vi	0
.	.	.	.	.	1
Ioh.	Ioh.	np1	Ioh.	Ioh.	0
xviii	xviii	crd	xviii	xviii	0
.	.	.	.	.	0
where	where	c-crq	where	where	0
he	he	pns31	he	he	0
yt	yt	pn31	that	it	0
hath	hath	vhz	hath	have	0
eyes	eyes	n2	eyes	eye	0
to	to	pc-acp	to	to	0
se	se	vvi	see	see	0
,	,	,	,	,	0
maye	maye	vmb	may	may	0
se	se	vvi	see	see	0
:	:	:	:	:	0
&	&	cc	&	and	0
he	he	pns31	he	he	0
yt	yt	pn31	that	it	0
hath	hath	vhz	hath	have	0
eares	eares	n2	ears	ear	0
to	to	pc-acp	to	to	0
heare	heare	vvi	hear	hear	0
,	,	,	,	,	0
maye	maye	vmb	may	may	0
heare	heare	vvi	hear	hear	0
,	,	,	,	,	0
yt	yt	pn31	that	it	0
Christes	Christes	npg1	Christes	Christ	0
admynistracion	admynistracion	n1	admynistracion	admynistracion	0
was	was	vbds	was	be	0
nothyng	nothyng	pix	nothing	nothing	0
tēporall	tēporall	j	temporal	temporal	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
playne	playne	j	plain	plain	0
spiritual	spiritual	j	spiritual	spiritual	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
hym	hym	pno31	him	he	0
selfe	selfe	n1	self	self	0
affirmeth	affirmeth	vvz	affirmeth	affirm	0
&	&	cc	&	and	0
proueth	proueth	vvz	proves	prove	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
fourth	fourth	ord	fourth	four	0
chapter	chapter	n1	chapter	chapter	0
of	of	pp-f	of	of	0
saynt	saynt	n1	saint	saint	0
Luke	Luke	av	Lycia	luke	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
prophete	prophete	n1	prophet	prophet	0
Esay	Esay	np1	Esay	Easie	0
:	:	:	:	:	0
where	where	c-crq	where	where	0
all	all	d	all	all	0
bysshoppes	bysshoppes	n2	bishops	bishop	0
and	and	cc	and	and	0
prestes	prestes	n2	priests	priest	0
maye	maye	vmb	may	may	0
se	se	vvi	see	see	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
farre	farre	av-j	far	far	0
theyr	theyr	po32	their	their	0
byndynge	byndynge	vvg	binding	bind	0
and	and	cc	and	and	0
lowsynge	lowsynge	vvg	lowsynge	lowsynge	0
extendeth	extendeth	vvz	extendeth	extend	0
,	,	,	,	,	0
and	and	cc	and	and	0
whe	whe	c-crq	when	when	0
¦	¦	sy	¦	¦	0
re	re	zz	re	re	0
in	in	p-acp	in	in	0
theyr	theyr	po32	their	their	0
office	office	n1	office	office	0
consisteth	consisteth	vvz	consisteth	consist	0
,	,	,	,	,	0
namely	namely	av	namely	namely	0
in	in	p-acp	in	in	0
preachynge	preachynge	vvg	preaching	preach	0
the	the	dt	the	the	0
Gospell	Gospell	n1	Gospel	gospel	0
.	.	.	.	.	1
&c.	&c.	av	etc.	etc	0
wherfore	wherfore	c-crq	wherefore	wherefore	0
(	(	(	(	(	0
most	most	av-ds	most	most	0
gracyous	gracyous	j	gracious	gracious	0
prynce	prynce	n1	prince	prince	0
)	)	)	)	)	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
tonge	tonge	n1	tongue	tongue	0
I	I	pns11	I	i	0
thynke	thynke	vvb	think	think	0
,	,	,	,	,	0
that	that	cst	that	that	0
can	can	vmb	can	can	0
fully	fully	av-j	fully	full	0
ex	ex	fw-la	ex	ex	0
¦	¦	sy	¦	¦	0
presse	presse	n1	press	press	0
and	and	cc	and	and	0
declare	declare	vvi	declare	declare	0
the	the	dt	the	the	0
vntollerable	vntollerable	j	untolerable	untolerable	0
iniuries	iniuries	n2	injuries	injury	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
haue	haue	vhb	have	have	0
bene	bene	vbn	be	be	0
done	done	vdn	done	do	0
vnto	vnto	p-acp	unto	unto	0
God	God	np1	God	God	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
al	al	d	all	all	0
prynces	prynces	n2	princes	prince	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
comynalties	comynalties	n2	comynalties	comynalty	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
christen	christen	jp	christian	christian	0
realmes	realmes	n2	realms	realm	0
,	,	,	,	,	0
sence	sence	n1	sense	sense	0
they	they	pns32	they	they	0
which	which	r-crq	which	which	0
shulde	shulde	vmd	should	shall	0
be	be	vbi	be	be	0
onely	onely	av-j	only	only	0
the	the	dt	the	the	0
ministers	ministers	n2	ministers	minister	0
of	of	pp-f	of	of	0
Gods	Gods	npg1	Gods	God	0
worde	worde	n1	word	word	0
,	,	,	,	,	0
became	became	vvd	became	become	0
lordes	lordes	n2	lords	lord	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
worlde	worlde	n1	world	world	0
,	,	,	,	,	0
and	and	cc	and	and	0
thrust	thrust	vvb	thrust	thrust	0
ye	ye	pn22	you	you	0
true	true	j	true	true	0
and	and	cc	and	and	0
iust	iust	j	just	just	0
prynces	prynces	n2	princes	prince	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
theyr	theyr	po32	their	their	0
rowmes	rowmes	n2	rooms	room	0
.	.	.	.	.	0
whose	whose	rg-crq	whose	who	0
herte	herte	n1	heart	heart	0
wolde	wolde	vmd	would	will	0
not	not	xx	not	not	0
pitie	pitie	vvi	pity	pity	0
it	it	pn31	it	it	0
(	(	(	(	(	0
yee	yee	pn22	ye	you	0
euē	euē	av	even	even	0
with	with	p-acp	with	with	0
lamentacyon	lamentacyon	n1	lamentation	lamentation	0
)	)	)	)	)	0
to	to	pc-acp	to	to	0
remember	remember	vvi	remember	remember	0
but	but	cc-acp	but	but	0
onely	onely	av-j	only	only	0
the	the	dt	the	the	0
vntollerable	vntollerable	j	untolerable	untolerable	0
wronge	wronge	n-jn	wrong	wrong	0
done	done	vdn	done	do	0
by	by	p-acp	by	by	0
that	that	d	that	that	0
Anty	Anty	n1	Anty	anty	0
∣	∣	sy	∣	∣	0
christ	christ	np1	christ	Christ	0
of	of	pp-f	of	of	0
Rome	Rome	np1	Rome	Rome	0
vnto	vnto	p-acp	unto	unto	0
youre	youre	po22	your	your	0
graces	graces	n2	graces	grace	0
most	most	av-ds	most	most	0
noble	noble	j	noble	noble	0
predecessoure	predecessoure	n1	predecessoure	predecessoure	0
kynge	kynge	n1	king	king	0
Iohn̄	Iohn̄	np1	Iohn̄	Iohn̄	0
?	?	?	?	?	1
I	I	pns11	I	i	0
passe	passe	vvb	pass	pass	0
o	o	sy	oh	o	0
∣	∣	sy	∣	∣	0
uer	uer	p-acp	ver	for	0
his	his	po31	his	his	0
pestilent	pestilent	j	pestilent	pestilent	0
pykynge	pykynge	n-vvg	pykynge	pykynge	0
of	of	pp-f	of	of	0
Peter	Peter	np1	Peter	Peter	0
pens	pens	vvz	pens	pen	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
youre	youre	po22	your	your	0
realme	realme	n1	realm	realm	0
:	:	:	:	:	0
his	his	po31	his	his	0
stealynge	stealynge	vvg	stealing	steal	0
awaye	awaye	av	away	away	0
of	of	pp-f	of	of	0
youre	youre	po22	your	your	0
money	money	n1	money	money	0
for	for	p-acp	for	for	0
pardons	pardons	n2	pardons	pardon	0
:	:	:	:	:	0
benefices	benefices	n2	benefices	benefice	0
and	and	cc	and	and	0
bysshoprykes	bysshoprykes	n2	bysshoprykes	bysshopryke	0
:	:	:	:	:	0
his	his	po31	his	his	0
disceauyng	disceauyng	vvg	disceauyng	disceauyng	0
of	of	pp-f	of	of	0
youre	youre	po22	your	your	0
subiectes	subiectes	n2-jn	subjects	subject	0
soules	soules	n2	souls	soul	0
with	with	p-acp	with	with	0
his	his	po31	his	his	0
deuelyshe	deuelyshe	j	deuelyshe	deuelyshe	0
doctrynes	doctrynes	n2	doctrines	doctrine	0
and	and	cc	and	and	0
sectes	sectes	n2	sects	sect	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
false	false	j	false	false	0
religions	religions	n2	religions	religion	0
:	:	:	:	:	0
his	his	po31	his	his	0
bloudsheddyng	bloudsheddyng	n1	bloodshedding	bloodshedding	0
of	of	pp-f	of	of	0
so	so	av	so	so	0
many	many	d	many	many	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
graces	graces	ng1	graces	grace	0
people	people	n1	people	people	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
bokes	bokes	n2	books	book	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
scripture	scripture	n1	scripture	scripture	0
▪	▪	▪	▪	▪	0
whose	whose	rg-crq	whose	who	0
herte	herte	n1	heart	heart	0
wolde	wolde	vmd	would	will	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
greued	greued	vvn	grieved	grieve	0
(	(	(	(	(	0
yee	yee	pn22	ye	you	0
and	and	cc	and	and	0
that	that	d	that	that	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
measure	measure	n1	measure	measure	0
)	)	)	)	)	0
to	to	pc-acp	to	to	0
call	call	vvi	call	call	0
to	to	p-acp	to	to	0
remēbraūce	remēbraūce	n1	remembrance	remembrance	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
obstinate	obstinate	j	obstinate	obstinate	0
and	and	cc	and	and	0
disobedient	disobedient	j	disobedient	disobedient	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
presumptuous	presumptuous	j	presumptuous	presumptuous	0
&	&	cc	&	and	0
stubburne	stubburne	j	stubborn	stubborn	0
that	that	cst	that	that	0
Antychrist	Antychrist	np1	Antychrist	Antychrist	0
made	made	vvd	made	make	0
the	the	dt	the	the	0
bysshoppes	bysshoppes	n2	bishops	bishop	0
of	of	pp-f	of	of	0
youre	youre	po22	your	your	0
