Honoured	Honoured	j-vvn	Honoured	honour	0
introducing	introducing	vvg	introducing	introduce	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
into	into	p-acp	into	into	0
those	those	d	those	those	0
Churches	Churches	n2	Churches	church	0
that	that	cst	that	that	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
established	established	vvn	established	establish	0
on	on	p-acp	on	on	0
contrary	contrary	j-jn	contrary	contrary	0
Principles	Principles	n2	Principles	principle	0
,	,	,	,	,	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
ready	ready	j	ready	ready	0
way	way	n1	way	way	0
to	to	pc-acp	to	to	0
divide	divide	vvi	divide	divide	0
and	and	cc	and	and	0
break	break	vvi	break	break	0
them	them	pno32	them	they	0
into	into	p-acp	into	into	0
pieces	pieces	n2	pieces	piece	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
those	those	d	those	those	0
Persons	Persons	n2	Persons	person	0
who	who	r-crq	who	who	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
instru	instru	fw-fr	instru	instru	0
∣	∣	sy	∣	∣	0
mental	mental	j	mental	mental	0
therein	therein	av	therein	therein	0
,	,	,	,	,	0
would	would	vmd	would	will	0
be	be	vbi	be	be	0
looked	looked	vvn	looked	look	0
upon	upon	p-acp	upon	upon	0
as	as	p-acp	as	as	0
the	the	dt	the	the	0
Troublers	Troublers	n2	Troublers	troubler	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Churches	Churches	n2	Churches	church	0
,	,	,	,	,	0
and	and	cc	and	and	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
justly	justly	av-j	justly	just	0
charged	charged	vvn	charged	charge	0
with	with	p-acp	with	with	0
Schism	Schism	n1	Schism	schism	0
,	,	,	,	,	0
it	it	pn31	it	it	0
would	would	vmd	would	will	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
Bar	Bar	n1	Bar	bar	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
zealous	zealous	j	zealous	zealous	0
promo	promo	n1	promo	promo	0
∣	∣	sy	∣	∣	0
ting	ting	n1	ting	thing	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
.	.	.	.	.	1
And	And	cc	And	and	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
rational	rational	j	rational	rational	0
to	to	pc-acp	to	to	0
believe	believe	vvi	believe	believe	0
,	,	,	,	,	0
that	that	cst	that	that	0
if	if	cs	if	if	0
such	such	d	such	such	0
formal	formal	j	formal	formal	0
Singing	Singing	n-vvg	Singing	sing	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
admit	admit	vvi	admit	admit	0
∣	∣	sy	∣	∣	0
ted	ted	j	ted	ted	0
and	and	cc	and	and	0
imbraced	imbraced	vvd	embraced	embrace	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Churches	Churches	n2	Churches	church	0
,	,	,	,	,	0
it	it	pn31	it	it	0
would	would	vmd	would	will	0
lay	lay	vvi	lay	lay	0
such	such	d	such	such	0
a	a	dt	a	a	0
Foundation	Foundation	n1	Foundation	foundation	0
for	for	p-acp	for	for	0
other	other	j-jn	other	other	0
formal	formal	j	formal	formal	0
and	and	cc	and	and	0
carnal	carnal	j	carnal	carnal	0
Worship	Worship	n1	Worship	worship	0
,	,	,	,	,	0
that	that	cst	that	that	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
be	be	vbb	be	be	0
followed	followed	vvn	followed	follow	0
in	in	p-acp	in	in	0
its	its	po31	its	its	0
natural	natural	j	natural	natural	0
Tendences	Tendences	n2	Tendences	tendence	0
and	and	cc	and	and	0
Consequences	Consequences	n2	Consequences	consequence	0
,	,	,	,	,	0
it	it	pn31	it	it	0
will	will	vmb	will	will	0
greatly	greatly	av-j	greatly	great	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
danger	danger	n1	danger	danger	0
our	our	po12	our	our	0
reformed	reformed	vvn	reformed	reform	0
Separation	Separation	n1	Separation	separation	0
,	,	,	,	,	0
and	and	cc	and	and	0
make	make	vvi	make	make	0
it	it	pn31	it	it	0
easy	easy	j	easy	easy	0
for	for	p-acp	for	for	0
us	us	pno12	us	we	0
to	to	pc-acp	to	to	0
glide	glide	vvi	glide	glide	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
National	National	j	National	national	0
Way	Way	n1	Way	way	0
of	of	pp-f	of	of	0
Worship	Worship	n1	Worship	worship	0
.	.	.	.	.	1
And	And	cc	And	and	0
there	there	a-acp	there	there	0
∣	∣	sy	∣	∣	0
fore	fore	av	before	fore	0
whatever	whatever	r-crq	whatever	whatever	0
our	our	po12	our	our	0
mistaken	mistaken	j	mistaken	mistaken	0
Brethren	Brethren	n2	Brothers	brethren	0
may	may	vmb	may	may	0
think	think	vvi	think	think	0
of	of	pp-f	of	of	0
themselves	themselves	px32	themselves	themselves	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
reforming	reforming	vvg	reforming	reform	0
the	the	dt	the	the	0
Gospel-Church	Gospel-Church	n1	Gospel-Church	gospel-church	0
,	,	,	,	,	0
and	and	cc	and	and	0
restoring	restoring	vvg	restoring	restore	0
the	the	dt	the	the	0
Primitive	Primitive	j	Primitive	primitive	0
Worship	Worship	n1	Worship	worship	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
therein	therein	av	therein	therein	0
;	;	;	;	;	0
yet	yet	av	yet	yet	0
the	the	dt	the	the	0
holy	holy	j	holy	holy	0
Scrip	Scrip	n1	Scrip	scrip	0
∣	∣	sy	∣	∣	0
tures	tures	av	tures	tures	0
witness	witness	vvb	witness	witness	0
against	against	p-acp	against	against	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
lieve	lieve	av-j	lieve	lief	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
found	found	vvn	found	find	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
matter	matter	n1	matter	matter	0
Leaders	Leaders	n2	Leaders	leader	0
to	to	p-acp	to	to	0
Apostacy	Apostacy	n1	Apostasy	apostasy	0
,	,	,	,	,	0
and	and	cc	and	and	0
Defi	Defi	np1	Defi	Defi	0
∣	∣	sy	∣	∣	0
lers	lers	fw-fr	lers	lers	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
pure	pure	j	pure	pure	0
Worship	Worship	n1	Worship	worship	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
with	with	p-acp	with	with	0
Mens	Mens	ng2	Men's	man	0
Traditions	Traditions	n2	Traditions	tradition	0
:	:	:	:	:	0
Which	Which	r-crq	Which	which	0
that	that	d	that	that	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
may	may	vmb	may	may	0
graciously	graciously	av-j	graciously	gracious	0
prevent	prevent	vvi	prevent	prevent	0
,	,	,	,	,	0
and	and	cc	and	and	0
pre	pre	fw-la	pre	pre	0
∣	∣	sy	∣	∣	0
serve	serve	vvi	serve	serve	0
the	the	dt	the	the	0
Churches	Churches	n2	Churches	church	0
in	in	p-acp	in	in	0
Peace	Peace	n1	Peace	peace	0
and	and	cc	and	and	0
Union	Union	n1	Union	union	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
mutual	mutual	j	mutual	mutual	0
fellowship	fellowship	n1	fellowship	fellowship	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Gospel	Gospel	n1	Gospel	gospel	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
flourish	flourish	vvi	flourish	flourish	0
and	and	cc	and	and	0
grow	grow	vvi	grow	grow	0
in	in	p-acp	in	in	0
Grace	Grace	n1	Grace	grace	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Knowledg	Knowledg	n1	Knowledge	knowledge	0
of	of	pp-f	of	of	0
Jesus	Jesus	np1	Jesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
and	and	cc	and	and	0
become	become	vvi	become	become	0
a	a	dt	a	a	0
great	great	j	great	great	0
Mountain	Mountain	n1	Mountain	mountain	0
,	,	,	,	,	0
and	and	cc	and	and	0
fill	fill	vvi	fill	fill	0
the	the	dt	the	the	0
Face	Face	n1	Face	face	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
Earth	Earth	n1	Earth	earth	0
,	,	,	,	,	0
is	is	vbz	is	be	0
,	,	,	,	,	0
and	and	cc	and	and	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
,	,	,	,	,	0
the	the	dt	the	the	0
Pray	Pray	n1	prey	prey	0
∣	∣	sy	∣	∣	0
ers	ers	n1	ers	ers	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
unworthy	unworthy	j	unworthy	unworthy	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
affectionate	affectionate	j	affectionate	affectionate	0
Brother	Brother	n1	Brother	brother	0
and	and	cc	and	and	0
Servant	Servant	n1	Servant	servant	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
power	power	n1	power	power	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
Jesus	Jesus	np1	Jesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
our	our	po12	our	our	0
Lord	Lord	n1	Lord	lord	0
.	.	.	.	.	1
