VVhereas	VVhereas	cs	Whereas	whereas	0
Con	Con	vvi	Con	con	0
¦	¦	sy	¦	¦	0
trouersies	trouersies	n2	trouersies	trouersy	0
Let	Let	vvb	Let	let	0
the	the	dt	the	the	0
worde	worde	n1	word	word	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Catholike	Catholike	jp	Catholic	catholic	0
and	and	cc	and	and	0
right	right	j-jn	right	right	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
terpretation	terpretation	n1	terpretation	terpretation	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
worde	worde	n1	word	word	0
be	be	vbi	be	be	0
iudge	iudge	n1	judge	judge	0
:	:	:	:	:	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
whiche	whiche	r-crq	which	which	0
interpretation	interpretation	n1	interpretation	interpretation	0
there	there	a-acp	there	there	0
is	is	vbz	is	be	0
surely	surely	av-j	surely	sure	0
no	no	dx	no	no	0
lesse	lesse	av-dc	less	less	0
truthe	truthe	n1	truth	truth	0
then	then	cs	then	than	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
very	very	j	very	very	0
texte	texte	n1	text	text	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
worde	worde	n1	word	word	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
what	what	q-crq	what	what	0
can	can	vmb	can	can	0
be	be	vbi	be	be	0
more	more	av-dc	more	more	0
impudent	impudent	j	impudent	impudent	0
and	and	cc	and	and	0
vnreasonable	vnreasonable	j-u	unreasonable	reasonable	0
then	then	av	then	then	0
to	to	pc-acp	to	to	0
embrace	embrace	vvi	embrace	embrace	0
the	the	dt	the	the	0
text	text	n1	text	text	0
only	only	av-j	only	only	0
and	and	cc	and	and	0
reiecte	reiecte	vvi	reject	reject	0
the	the	dt	the	the	0
right	right	j-jn	right	right	0
and	and	cc	and	and	0
Catholike	Catholike	jp	Catholic	catholic	0
vn	vn	zz	vn	vn	0
∣	∣	sy	∣	∣	0
derstanding	derstanding	n1	derstanding	derstanding	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
,	,	,	,	,	0
.	.	.	.	.	0
to	to	pc-acp	to	to	0
admit	admit	vvi	admit	admit	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
spoken	spoken	vvn	spoken	speak	0
,	,	,	,	,	0
and	and	cc	and	and	0
refuse	refuse	vvb	refuse	refuse	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
mēt	mēt	vvn	meant	mean	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
vrge	vrge	vvi	urge	urge	0
the	the	dt	the	the	0
letter	letter	n1	letter	letter	0
that	that	cst	that	that	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
selfe	selfe	n1	self	self	0
kil	kil	vvi	kill	kill	0
∣	∣	sy	∣	∣	0
leth	leth	vvz	leth	le	0
and	and	cc	and	and	0
flye	flye	vvb	fly	fly	0
the	the	dt	the	the	0
spiritual	spiritual	j	spiritual	spiritual	0
meaning	meaning	n1	meaning	meaning	0
which	which	r-crq	which	which	0
geueth	geueth	vvz	giveth	give	0
life	life	n1	life	life	0
?	?	?	?	?	1
Herein	Herein	av	Herein	herein	0
therefore	therefore	av	therefore	therefore	0
the	the	dt	the	the	0
greatest	greatest	js	greatest	great	0
point	point	n1	point	point	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
debate	debate	n1	debate	debate	0
cōsi	cōsi	fw-fr	cōsi	cōsi	0
¦	¦	sy	¦	¦	0
steth	steth	vvz	steth	st	0
whē	whē	c-crq	when	when	0
the	the	dt	the	the	0
Catholike	Catholike	jp	Catholic	catholic	0
shal	shal	vmb	shall	shall	0
interpret	interpret	vvi	interpret	interpret	0
holy	holy	j	holy	holy	0
scripture	scripture	n1	scripture	scripture	0
otherwise	otherwise	av	otherwise	otherwise	0
then	then	av	then	then	0
the	the	dt	the	the	0
protestant	protestant	n1	protestant	protestant	0
or	or	cc	or	or	0
the	the	dt	the	the	0
protestāt	protestāt	n1	protestant	protestant	0
other	other	j-jn	other	other	0
∣	∣	sy	∣	∣	0
wise	wise	j	wise	wise	0
then	then	av	then	then	0
the	the	dt	the	the	0
Catholike	Catholike	jp	Catholic	catholic	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
knowe	knowe	vvi	know	know	0
which	which	r-crq	which	which	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
two	two	crd	two	two	0
bringeth	bringeth	vvz	brings	bring	0
forthe	forthe	av	forth	forth	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
Catholike	Catholike	jp	Catholic	catholic	0
,	,	,	,	,	0
more	more	av-dc	more	more	0
right	right	j-jn	right	right	0
and	and	cc	and	and	0
more	more	av-dc	more	more	0
receaued	receaued	vvd	received	receive	0
interpretation	interpretation	n1	interpretation	interpretation	0
.	.	.	.	.	1
And	And	cc	And	and	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
deba	deba	n1	deba	deba	0
∣	∣	sy	∣	∣	0
te	te	fw-la	te	te	0
the	the	dt	the	the	0
ende	ende	n1	end	end	0
must	must	vmb	must	must	0
nedes	nedes	av	needs	needs	0
be	be	vbi	be	be	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
be	be	vbb	be	be	0
iudged	iudged	vvn	judged	judge	0
to	to	pc-acp	to	to	0
haue	haue	vhi	have	have	0
brought	brought	vvn	brought	bring	0
the	the	dt	the	the	0
righter	righter	jc-jn	righter	right	0
,	,	,	,	,	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
Catholike	Catholike	jp	Catholic	catholic	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
receaued	receaued	vvd	received	receive	0
interpretation	interpretation	n1	interpretation	interpretation	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
able	able	j	able	able	0
eui	eui	fw-fr	eui	eui	0
∣	∣	sy	∣	∣	0
dently	dently	av-j	dently	gentle	0
to	to	pc-acp	to	to	0
showe	showe	vvi	show	show	0
their	their	po32	their	their	0
interpretation	interpretation	n1	interpretation	interpretation	0
alleaged	alleaged	vvd	alleged	allege	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
Catholike	Catholike	jp	Catholic	catholic	0
and	and	cc	and	and	0
Apostolicall	Apostolicall	j	Apostolical	apostolical	0
,	,	,	,	,	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
haue	haue	vhi	have	have	0
proceded	proceded	vvd	proceeded	proceed	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Apostles	Apostles	n2	Apostles	apostle	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
haue	haue	vhi	have	have	0
ben	ben	vbn	been	be	0
receaued	receaued	vvn	received	receive	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
suc	suc	fw-fr	suc	suc	0
∣	∣	sy	∣	∣	0
cessours	cessours	ng1	cessours	cessours	0
,	,	,	,	,	0
deliuered	deliuered	vvn	delivered	deliver	0
from	from	p-acp	from	from	0
hande	hande	n1	hand	hand	0
to	to	p-acp	to	to	0
hande	hande	n1	hand	hand	0
by	by	p-acp	by	by	0
continu	continu	vvi	continue	continue	0
∣	∣	sy	∣	∣	0
all	all	d	all	all	0
succession	succession	n1	succession	succession	0
,	,	,	,	,	0
and	and	cc	and	and	0
spred	spred	vvd	spread	spread	0
through	through	p-acp	through	through	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
corps	corps	n1	corpse	corpse	0
of	of	pp-f	of	of	0
Christēdom	Christēdom	np1	Christēdom	Christēdom	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
to	to	pc-acp	to	to	0
haue	haue	vhi	have	have	0
come	come	vvn	come	come	0
and	and	cc	and	and	0
reached	reached	vvn	reached	reach	0
euen	euen	av	even	even	0
to	to	p-acp	to	to	0
vs.	vs.	pno12	us	we	0
They	They	pns32	They	they	0
agayne	agayne	av	again	again	0
must	must	vmb	must	must	0
nedes	nedes	av	needs	needs	0
be	be	vbi	be	be	0
thought	thought	vvn	thought	think	0
to	to	pc-acp	to	to	0
haue	haue	vhi	have	have	0
alleaged	alleaged	vvn	alleged	allege	0
the	the	dt	the	the	0
false	false	j	false	false	0
and	and	cc	and	and	0
bastard	bastard	n1	bastard	bastard	0
interpretation	interpretation	n1	interpretation	interpretation	0
of	of	pp-f	of	of	0
ho	ho	uh	ho	ho	0
¦	¦	sy	¦	¦	0
ly	ly	vvb	lie	lie	0
scripture	scripture	n1	scripture	scripture	0
;	;	;	;	;	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
deduct	deduct	vvi	deduct	deduct	0
it	it	pn31	it	it	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Apostles	Apostles	n2	Apostles	apostle	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
to	to	pc-acp	to	to	0
proue	proue	vvi	prove	prove	0
it	it	pn31	it	it	0
vniuersall	vniuersall	j	universal	universal	0
.	.	.	.	.	1
As	As	p-acp	As	as	0
for	for	p-acp	for	for	0
example	example	n1	example	example	0
.	.	.	.	.	1
A	A	dt	A	a	0
clere	clere	j	clear	clear	0
ex	ex	fw-la	ex	ex	0
¦	¦	sy	¦	¦	0
ample	ample	j	ample	ample	0
off	off	vvn	off	offend	0
debating	debating	vvg	debating	debate	0
a	a	dt	a	a	0
contro	contro	n1	contro	contro	0
∣	∣	sy	∣	∣	0
uersy	uersy	n1	uersy	uersy	0
.	.	.	.	.	1
Let	Let	vvb	Let	let	0
vs	vs	pno12	us	we	0
suppose	suppose	vvi	suppose	suppose	0
,	,	,	,	,	0
that	that	cst	that	that	0
now	now	av	now	now	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
councell	councell	n1	council	council	0
with	with	p-acp	with	with	0
these	these	d	these	these	0
newe	newe	j	new	new	0
Arrians	Arrians	n2-jn	Arrians	arrian	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
dayes	dayes	n2	days	day	0
this	this	d	this	this	0
question	question	n1	question	question	0
were	were	vbdr	were	be	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
debated	debated	vvn	debated	debate	0
:	:	:	:	:	0
Whether	Whether	cs	Whither	whether	0
Christ	Christ	np1	Christ	Christ	0
be	be	vbb	be	be	0
in	in	p-acp	in	in	0
dede	dede	n1	deed	deed	0
,	,	,	,	,	0
the	the	dt	the	the	0
Son	Son	n1	Son	son	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
aequall	aequall	j	aequal	aequal	0
substaunce	substaunce	n1	substance	substance	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
father	father	n1	father	father	0
,	,	,	,	,	0
or	or	cc	or	or	0
no	no	uh-dx	no	no	0
.	.	.	.	.	0
where	where	q-crq	where	where	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Arrians	Arrians	n2-jn	Arrians	arrian	0
denie	denie	vvb	deny	deny	0
this	this	d	this	this	0
,	,	,	,	,	0
the	the	dt	the	the	0
Catholikes	Catholikes	njp2	Catholics	catholic	0
do	do	vdb	do	do	0
affirme	affirme	vvi	affirm	affirm	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Arrians	Arrians	n2-jn	Arrians	arrian	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
parte	parte	n1	part	part	0
alleage	alleage	vvi	allege	allege	0
that	that	d	that	that	0
place	place	n1	place	place	0
of	of	pp-f	of	of	0
scripture	scripture	n1	scripture	scripture	0
where	where	c-crq	where	where	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
writē	writē	vvn	written	write	0
,	,	,	,	,	0
Pater	Pater	fw-la	Pater	pater	0
maior	maior	fw-la	maior	maior	0
me	me	pno11	me	i	0
est	est	fw-la	est	est	0
,	,	,	,	,	0
The	The	dt	The	the	0
father	father	n1	father	father	0
is	is	vbz	is	be	0
greater	greater	jc	greater	great	0
then	then	cs	then	than	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
,	,	,	,	,	0
Ioan.	Ioan.	np1	Ioan.	Joan.	1
14.	14.	crd	14.	14.	1
Ioan.	Ioan.	np1	Ioan.	Joan.	0
10.	10.	crd	10.	10.	0
againe	againe	av	again	again	0
the	the	dt	the	the	0
Catholikes	Catholikes	njp2	Catholics	catholic	0
alleage	alleage	vvb	allege	allege	0
an	an	dt	and	a	0
other	other	j-jn	other	other	0
place	place	n1	place	place	0
,	,	,	,	,	0
Ego	Ego	fw-la	Ego	ego	0
&	&	cc	&	and	0
pater	pater	fw-la	pater	pater	0
vnum	vnum	fw-la	vnum	unum	0
sumus	sumus	fw-la	sumus	sumus	0
,	,	,	,	,	0
I	I	pns11	I	i	0
and	and	cc	and	and	0
the	the	dt	the	the	0
father	father	n1	father	father	0
be	be	vbb	be	be	0
alone	alone	j	alone	alone	0
:	:	:	:	:	0
and	and	cc	and	and	0
eche	eche	d	eke	each	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
interpreting	interpreting	n-vvg	interpreting	interpret	0
their	their	po32	their	their	0
place	place	n1	place	place	0
alleaged	alleaged	vvd	alleged	allege	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
bothe	bothe	d	both	both	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
diuersly	diuersly	av-j	diversely	diverse	0
,	,	,	,	,	0
what	what	q-crq	what	what	0
can	can	vmb	can	can	0
now	now	av	now	now	0
help	help	vvi	help	help	0
the	the	dt	the	the	0
very	very	j	very	very	0
writen	writen	vvn	written	write	0
worde	worde	n1	word	word	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
and	and	cc	and	and	0
bare	bare	j	bore	bare	0
text	text	n1	text	text	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
scripture	scripture	n1	scripture	scripture	0
to	to	p-acp	to	to	0
terminat	terminat	fw-la	terminat	terminat	0
this	this	d	this	this	0
debate	debate	n1	debate	debate	0
?	?	?	?	?	0
the	the	dt	the	the	0
wri	wri	n1	wri	wri	0
∣	∣	sy	∣	∣	0
ten	ten	crd	ten	ten	0
worde	worde	n1	word	word	0
is	is	vbz	is	be	0
on	on	p-acp	on	on	0
bothe	bothe	d	both	both	0
partes	partes	n2	parts	part	0
expresse	expresse	vvi	express	express	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
bothe	bothe	d	both	both	0
admitted	admitted	vvn	admitted	admit	0
.	.	.	.	.	1
Wherein	Wherein	c-crq	Wherein	wherein	0
then	then	av	then	then	0
standeth	standeth	vvz	stands	stand	0
the	the	dt	the	the	0
controuersie	controuersie	n1	controversy	controversy	0
?	?	?	?	?	0
truly	truly	av-j	truly	true	0
not	not	xx	not	not	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
text	text	n1	text	text	0
but	but	cc-acp	but	but	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
right	right	j-jn	right	right	0
vnderstanding	vnderstanding	n1	understanding	understanding	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
text	text	n1	text	text	0
.	.	.	.	.	1
Not	Not	xx	Not	not	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
spokē	spokē	vvn	spoken	speak	0
but	but	p-acp	but	but	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
ment	ment	vvn	meant	mean	0
.	.	.	.	.	1
Is	Is	vbz	Is	be	0
not	not	xx	not	not	0
this	this	d	this	this	0
I	I	pns11	I	i	0
praie	praie	vvb	pray	pray	0
you	you	pn22	you	you	0
agreable	agreable	j	agreeable	agreeable	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
worde	worde	n1	word	word	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
?	?	?	?	?	0
standeth	standeth	vvz	stands	stand	0
it	it	pn31	it	it	0
not	not	xx	not	not	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
reason	reason	n1	reason	reason	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
same	same	d	same	same	0
interpretation	interpretation	n1	interpretation	interpretation	0
and	and	cc	and	and	0
vnderstanding	vnderstanding	n1	understanding	understanding	0
of	of	pp-f	of	of	0
an	an	dt	and	a	0
alleaged	alleaged	vvn	alleged	allege	0
text	text	n1	text	text	0
be	be	vbi	be	be	0
iudged	iudged	vvn	judged	judge	0
right	right	av-jn	right	right	0
and	and	cc	and	and	0
lawful	lawful	j	lawful	lawful	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
can	can	vmb	can	can	0
euidētly	euidētly	av-j	evidently	evident	0
be	be	vbi	be	be	0
pro	pro	fw-la	pro	pro	0
¦	¦	sy	¦	¦	0
ued	ued	zz	ued	ued	0
to	to	zz	to	to	0
haue	haue	vhi	have	have	0
ben	ben	vbn	been	be	0
deriued	deriued	vvn	derived	derive	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Apostles	Apostles	n2	Apostles	apostle	0
and	and	cc	and	and	0
so	so	av	so	so	0
re	re	zz	re	re	0
¦	¦	sy	¦	¦	0
ceaued	ceaued	vvn	ceaued	ceaue	0
and	and	cc	and	and	0
vsed	vsed	vvn	used	use	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
corps	corps	n1	corpse	corpse	0
of	of	pp-f	of	of	0
Christēdom	Christēdom	np1	Christēdom	Christēdom	0
?	?	?	?	?	1
I	I	pns11	I	i	0
verely	verely	av-j	verily	very	0
can	can	vmb	can	can	0
imagin	imagin	vvi	imagine	imagine	0
no	no	av-dx	no	no	0
better	better	av-jc	better	better	0
.	.	.	.	.	1
And	And	cc	And	and	0
with	with	p-acp	with	with	0
this	this	d	this	this	0
my	my	po11	my	my	0
iudg	iudg	n1	judge	judge	0
∣	∣	sy	∣	∣	0
mēt	mēt	j	meant	meant	0
,	,	,	,	,	0
agreeth	agreeth	vvz	agreeth	agree	0
wel	wel	av	well	well	0
that	that	d	that	that	0
Noble	Noble	j	Noble	noble	0
and	and	cc	and	and	0
wise	wise	j	wise	wise	0
Emperour	Emperour	n1	Emperor	emperor	0
The	The	dt	The	the	0
∣	∣	sy	∣	∣	0
odosius	odosius	n1	odosius	odosius	0
,	,	,	,	,	0
the	the	dt	the	the	0
first	first	ord	first	first	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
very	very	j	very	very	0
question	question	n1	question	question	0
of	of	pp-f	of	of	0
vs	vs	pno12	us	we	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
pounded	pounded	vvn	pounded	pound	0
,	,	,	,	,	0
chose	chose	vvd	chosen	choose	0
for	for	p-acp	for	for	0
iudge	iudge	n1	judge	judge	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
controuersie	controuersie	n1	controversy	controversy	0
the	the	dt	the	the	0
Ca	Ca	zz	Ca	ca	0
¦	¦	sy	¦	¦	0
tholike	tholike	j	tholike	tholike	0
and	and	cc	and	and	0
receaued	receaued	vvn	received	receive	0
interpretatiō	interpretatiō	n1	interpretation	interpretation	0
of	of	pp-f	of	of	0
holy	holy	j	holy	holy	0
scripture	scripture	n1	scripture	scripture	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
thus	thus	av	thus	thus	0
we	we	pns12	we	we	0
reade	reade	vvb	read	read	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
ecclesiastical	ecclesiastical	j	ecclesiastical	ecclesiastical	0
historie	historie	n1	history	history	0
of	of	pp-f	of	of	0
So	So	av	So	so	0
∣	∣	sy	∣	∣	0
crates	crates	vvz	crates	crate	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
one	one	crd	one	one	0
Sisinnius	Sisinnius	np1	Sisinnius	Sisinnius	0
who	who	q-crq	who	who	0
gaue	gaue	vvd	gave	give	0
the	the	dt	the	the	0
Emperour	Emperour	n1	Emperor	emperor	0
this	this	d	this	this	0
councell	councell	n1	council	council	0
to	to	pc-acp	to	to	0
aswage	aswage	vvi	assuage	assuage	0
the	the	dt	the	the	0
greate	greate	j	great	great	0
contentions	contentions	n2	contentions	contention	0
that	that	cst	that	that	0
were	were	vbdr	were	be	0
then	then	av	then	then	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
church	church	n1	church	church	0
,	,	,	,	,	0
through	through	p-acp	through	through	0
that	that	d	that	that	0
heresie	heresie	n1	heresy	heresy	0
of	of	pp-f	of	of	0
Arrius	Arrius	np1	Arrius	Arrius	0
.	.	.	.	.	1
This	This	np1	This	This	0
Sisinius	Sisinius	np1	Sisinius	Sisinius	0
was	was	vbds	was	be	0
,	,	,	,	,	0
Socrates	Socrates	np1	Socrates	Socrates	0
.	.	.	.	.	0
li	li	fw-it	li	li	0
.	.	.	.	.	1
5.	5.	crd	5.	5.	0
cap	cap	n1	cap	cap	0
.	.	.	.	.	1
10.	10.	crd	10.	10.	1
Sozomenus	Sozomenus	np1	Sozomenus	Sozomenus	0
li	li	zz	li	li	0
.	.	.	.	.	0
a.	a.	n1	a.	a.	0
ca.	ca.	n1	ca.	ca.	0
17	17	crd	17	17	0
Nicephor	Nicephor	n1	Nicephor	nicephor	0
.	.	.	.	.	0
libro	libro	fw-la	libro	libro	0
.	.	.	.	.	1
12.	12.	crd	12.	12.	1
Cap.	Cap.	np1	Cap.	Cap.	0
15.	15.	crd	15.	15.	0
as	as	c-acp	as	as	0
Socrates	Socrates	np1	Socrates	Socrates	0
writeth	writeth	vvz	writeth	write	0
,	,	,	,	,	0
an	an	dt	and	a	0
eloquent	eloquent	j	eloquent	eloquent	0
mā	mā	n1	man	man	0
,	,	,	,	,	0
a	a	dt	a	a	0
man	man	n1	man	man	0
of	of	pp-f	of	of	0
much	much	d	much	much	0
experience	experience	n1	experience	experience	0
,	,	,	,	,	0
very	very	av	very	very	0
well	well	av	well	well	0
sene	sene	vvn	seen	see	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
olde	olde	j	old	old	0
writers	writers	n2	writers	writer	0
expounding	expounding	vvg	expounding	expound	0
holy	holy	j	holy	holy	0
scripture	scripture	n1	scripture	scripture	0
and	and	cc	and	and	0
a	a	dt	a	a	0
good	good	j	good	good	0
philo	philo	fw-la	philo	philo	0
¦	¦	sy	¦	¦	0
sopher	sopher	n1	sopher	sopher	0
.	.	.	.	.	1
This	This	d	This	this	0
man	man	n1	man	man	0
therefore	therefore	av	therefore	therefore	0
perceauing	perceauing	vvg	perceiving	perceive	0
that	that	cst	that	that	0
by	by	p-acp	by	by	0
dispu	dispu	n1	dispu	dispu	0
¦	¦	sy	¦	¦	0
tations	tations	n2	tations	tation	0
and	and	cc	and	and	0
conferences	conferences	n2	conferences	conference	0
with	with	p-acp	with	with	0
heretikes	heretikes	n2	heretics	heretic	0
,	,	,	,	,	0
the	the	dt	the	the	0
schisme	schisme	n1	schism	schism	0
grewe	grewe	vvd	grew	grow	0
on	on	a-acp	on	on	0
more	more	av-dc	more	more	0
,	,	,	,	,	0
and	and	cc	and	and	0
wexed	wexed	vvd	waxed	wax	0
more	more	av-dc	more	more	0
cōtentious	cōtentious	j	contentious	contentious	0
,	,	,	,	,	0
he	he	pns31	he	he	0
adui	adui	fw-fr	adui	adui	0
¦	¦	sy	¦	¦	0
sed	sed	zz	sed	sed	0
Nectarius	Nectarius	np1	Nectarius	Nectarius	0
then	then	av	then	then	0
Patriarche	Patriarche	n1	Patriarch	patriarch	0
of	of	pp-f	of	of	0
Constantinople	Constantinople	np1	Constantinople	Constantinople	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
maner	maner	n1	manner	manner	0
.	.	.	.	.	1
The	The	dt	The	the	0
olde	olde	j	old	old	0
writers	writers	n2	writers	writer	0
(	(	(	(	(	0
saieth	saieth	vvz	sayeth	say	0
he	he	pns31	he	he	0
)	)	)	)	)	0
teache	teache	vvb	teach	teach	0
all	all	d	all	all	0
waies	waies	n2	ways	way	0
the	the	dt	the	the	0
Son	Son	n1	Son	son	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
coeternall	coeternall	j	coeternal	coeternal	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
father	father	n1	father	father	0
,	,	,	,	,	0
wherefore	wherefore	c-crq	wherefore	wherefore	0
they	they	pns32	they	they	0
neuer	neuer	av-x	never	never	0
would	would	vmd	would	will	0
affirme	affirme	vvi	affirm	affirm	0
that	that	d	that	that	0
the	the	dt	the	the	0
Son	Son	n1	Son	son	0
had	had	vhd	had	have	0
any	any	d	any	any	0
beginning	beginning	n-vvg	beginning	begin	0
of	of	pp-f	of	of	0
substance	substance	n1	substance	substance	0
.	.	.	.	.	1
Good	Good	j	Good	good	0
Counsell	Counsell	n1	Counsel	counsel	0
of	of	pp-f	of	of	0
Sifini	Sifini	np1	Sifini	Sifini	0
{	{	{	{	{	0
us	us	pno12	us	we	0
}	}	}	}	}	0
to	to	pc-acp	to	to	0
defeate	defeate	vvi	defeat	defeat	0
heretiker	heretiker	jc	heretiker	heretike	0
.	.	.	.	.	1
Let	Let	vvb	Let	let	0
vs	vs	pno12	us	we	0
thē	thē	pno32	them	they	0
leaue	leaue	vvi	leave	leave	0
these	these	d	these	these	0
Logicall	Logicall	j	Logical	logical	0
disputations	disputations	n2	disputations	disputation	0
,	,	,	,	,	0
and	and	cc	and	and	0
looke	looke	vvi	look	look	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
expositiōs	expositiōs	n2	expositions	exposition	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
olde	olde	j	old	old	0
writers	writers	n2	writers	writer	0
.	.	.	.	.	1
Put	Put	vvb	Put	put	0
it	it	pn31	it	it	0
therfore	therfore	av	therefore	therefore	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Em	Em	np1	Em	Em	0
∣	∣	sy	∣	∣	0
perours	perours	ng1	perours	perours	0
head	head	n1	head	head	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
cal	cal	vvb	call	call	0
the	the	dt	the	the	0
heretikes	heretikes	n2	heretics	heretic	0
before	before	p-acp	before	before	0
him	him	pno31	him	he	0
and	and	cc	and	and	0
aske	aske	vvi	ask	ask	0
thē	thē	pno32	them	they	0
what	what	r-crq	what	what	0
accōpt	accōpt	n1	account	account	0
they	they	pns32	they	they	0
make	make	vvb	make	make	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
doctours	doctours	n2	doctors	doctor	0
and	and	cc	and	and	0
fathers	fathers	n2	father's	father	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
wro	wro	av	wro	wro	0
∣	∣	sy	∣	∣	0
te	te	fw-la	te	te	0
before	before	c-acp	before	before	0
their	their	po32	their	their	0
heresie	heresie	n1	heresy	heresy	0
began	began	vvd	began	begin	0
:	:	:	:	:	0
and	and	cc	and	and	0
whether	whether	cs	whither	whether	0
they	they	pns32	they	they	0
iudge	iudge	vvb	judge	judge	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
Christen	Christen	jp	christian	christian	0
men	men	n2	men	man	0
or	or	cc	or	or	0
none	none	pix	none	none	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
church	church	n1	church	church	0
.	.	.	.	.	1
If	If	cs	If	if	0
