BY	BY	p-acp	BY	by	0
Aegyp	Aegyp	np1	Aegyp	Aegyp	0
∣	∣	sy	∣	∣	0
tians	tians	n2-jn	tians	tian	0
,	,	,	,	,	0
and	and	cc	and	and	0
other	other	j-jn	other	other	0
Nations	Nations	n2	Nations	nation	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
idolatrous	idolatrous	j	idolatrous	idolatrous	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
,	,	,	,	,	0
never	never	av-x	never	never	0
so	so	av	so	so	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
people	people	n1	people	people	0
with	with	p-acp	with	with	0
whom	whom	ro-crq	whom	who	0
God	God	np1	God	God	0
is	is	vbz	is	be	0
,	,	,	,	,	0
a	a	dt	a	a	0
mighty	mighty	j	mighty	mighty	0
terrible	terrible	j	terrible	terrible	0
One	One	pi	One	one	0
.	.	.	.	.	1
Certain	Certain	j	Certain	certain	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
That	That	cst	That	that	0
he	he	pns31	he	he	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
wil	wil	vmb	will	will	0
search	search	vvi	search	search	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
records	records	n2	records	record	0
of	of	pp-f	of	of	0
time	time	n1	time	time	0
,	,	,	,	,	0
shall	shall	vmb	shall	shall	0
never	never	av-x	never	never	0
read	read	vvi	read	read	0
,	,	,	,	,	0
that	that	cst	that	that	0
an	an	dt	and	a	0
Army	Army	n1	Army	army	0
of	of	pp-f	of	of	0
Papists	Papists	njp2	Papists	papist	0
,	,	,	,	,	0
a	a	dt	a	a	0
People	People	n1	People	people	0
of	of	pp-f	of	of	0
Gods	Gods	npg1	Gods	God	0
curse	curse	n1	curse	curse	0
,	,	,	,	,	0
ever	ever	av	ever	ever	0
did	did	vdd	did	do	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
hurt	hurt	n1	hurt	hurt	0
:	:	:	:	:	0
They	They	pns32	They	they	0
have	have	vhb	have	have	0
annoyed	annoyed	vvn	annoyed	annoy	0
it	it	pn31	it	it	0
,	,	,	,	,	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
granted	granted	vvn	granted	grant	0
:	:	:	:	:	0
For	For	c-acp	For	for	0
frogs	frogs	n2	frogs	frog	0
,	,	,	,	,	0
and	and	cc	and	and	0
lice	lice	n1	lice	lice	0
,	,	,	,	,	0
and	and	cc	and	and	0
flies	flies	vvz	flies	fly	0
in	in	p-acp	in	in	0
aboundance	aboundance	n1	abundance	abundance	0
,	,	,	,	,	0
can	can	vmb	can	can	0
doe	doe	vdi	do	do	0
so	so	av	so	so	0
,	,	,	,	,	0
(	(	(	(	(	0
&	&	cc	&	and	0
yet	yet	av	yet	yet	0
not	not	xx	not	not	0
so	so	av	so	so	0
much	much	av-d	much	much	0
un	un	fw-fr	un	un	0
∣	∣	sy	∣	∣	0
lesse	lesse	av-dc	less	less	0
God	God	n1	God	god	0
pleaseth	pleaseth	vvz	pleases	please	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
if	if	cs	if	if	0
so	so	av	so	so	0
,	,	,	,	,	0
then	then	av	then	then	0
)	)	)	)	)	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Churches	Churches	n2	Churches	church	0
good	good	j	good	good	0
.	.	.	.	.	1
Idolatrous	Idolatrous	j	Idolatrous	idolatrous	0
Israell	Israell	np1	Israell	Israel	0
have	have	vhb	have	have	0
pillaged	pillaged	vvn	pillaged	pillage	0
Judah	Judah	np1	Judah	Judah	0
,	,	,	,	,	0
and	and	cc	and	and	0
have	have	vhb	have	have	0
taken	taken	vvn	taken	take	0
away	away	av	away	away	0
much	much	d	much	much	0
spoile	spoile	n1	spoil	spoil	0
(	(	(	(	(	0
sometime	sometime	av	sometime	sometime	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
made	made	vvd	made	make	0
the	the	dt	the	the	0
Adversary	Adversary	n1	Adversary	adversary	0
vomit	vomit	vvi	vomit	vomit	0
it	it	pn31	it	it	0
up	up	a-acp	up	up	0
again	again	av	again	again	0
:	:	:	:	:	0
)	)	)	)	)	0
their	their	po32	their	their	0
rage	rage	n1	rage	rage	0
has	has	vhz	has	have	0
reached	reached	vvn	reached	reach	0
yet	yet	av	yet	yet	0
higher	higher	jc	higher	high	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
then	then	cs	then	than	0
their	their	po32	their	their	0
day	day	n1	day	day	0
hasteneth	hasteneth	vvz	hasteneth	hasten	0
as	as	a-acp	as	as	0
now	now	av	now	now	0
it	it	pn31	it	it	0
doth	doth	vdz	does	do	0
,	,	,	,	,	0
and	and	cc	and	and	0
they	they	pns32	they	they	0
come	come	vvb	come	come	0
down	down	a-acp	down	down	0
mightily	mightily	av-j	mightily	mighty	0
,	,	,	,	,	0
this	this	d	this	this	0
also	also	av	also	also	0
was	was	vbds	was	be	0
forthe	forthe	av	forth	forth	0
Churches	Churches	n2	Churches	church	0
good	good	j	good	good	0
.	.	.	.	.	1
Indeed	Indeed	np1	Indeed	Indeed	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
contract	contract	vvi	contract	contract	0
;	;	;	;	;	0
every	every	d	every	every	0
thing	thing	n1	thing	thing	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
we	we	pns12	we	we	0
commonly	commonly	av-j	commonly	common	0
call	call	vvb	call	call	0
evill	evill	j-jn	evil	evil	0
,	,	,	,	,	0
nay	nay	uh-x	nay	nay	0
,	,	,	,	,	0
what	what	q-crq	what	what	0
properly	properly	av-j	properly	proper	0
is	is	vbz	is	be	0
so	so	av	so	so	0
,	,	,	,	,	0
(	(	(	(	(	0
sinne	sinne	n1	sin	sin	0
it	it	pn31	it	it	0
selfe	selfe	n1	self	self	0
)	)	)	)	)	0
is	is	vbz	is	be	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
good	good	j	good	good	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
with	with	p-acp	with	with	0
whom	whom	ro-crq	whom	who	0
the	the	dt	the	the	0
LORD	LORD	n1	LORD	lord	0
is	is	vbz	is	be	0
,	,	,	,	,	0
a	a	dt	a	a	0
God	God	n1	God	god	0
in	in	p-acp	in	in	0
covenant	covenant	n1	covenant	covenant	0
,	,	,	,	,	0
our	our	po12	our	our	0
God	God	n1	God	god	0
.	.	.	.	.	1
You	You	pn22	You	you	0
see	see	vvb	see	see	0
your	your	po22	your	your	0
stability	stability	n1	stability	stability	0
now	now	av	now	now	0
,	,	,	,	,	0
your	your	po22	your	your	0
security	security	n1	security	security	0
,	,	,	,	,	0
your	your	po22	your	your	0
exceeding	exceeding	j-vvg	exceeding	exceed	0
comfort	comfort	n1	comfort	comfort	0
.	.	.	.	.	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
good	good	j	good	good	0
to	to	pc-acp	to	to	0
looke	looke	vvi	look	look	0
upon	upon	p-acp	upon	upon	0
it	it	pn31	it	it	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
your	your	po22	your	your	0
eyes	eyes	n2	eyes	eye	0
,	,	,	,	,	0
well	well	av	well	well	0
to	to	pc-acp	to	to	0
consider	consider	vvi	consider	consider	0
on	on	p-acp	on	on	0
it	it	pn31	it	it	0
at	at	p-acp	at	at	0
such	such	d	such	such	0
a	a	dt	a	a	0
time	time	n1	time	time	0
as	as	c-acp	as	as	0
this	this	d	this	this	0
,	,	,	,	,	0
lest	lest	cs	lest	lest	0
you	you	pn22	you	you	0
fainte	fainte	j	faint	faint	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
minde	minde	n1	mind	mind	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
a	a	dt	a	a	0
faithfull	faithfull	j	faithful	faithful	0
servant	servant	n1	servant	servant	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
did	did	vdd	did	do	0
,	,	,	,	,	0
eying	eying	vvg	eyeing	eye	0
his	his	po31	his	his	0
Adversaries	Adversaries	n2	Adversaries	adversary	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
observing	observing	vvg	observing	observe	0
his	his	po31	his	his	0
standing	standing	n-vvg	standing	stand	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
his	his	po31	his	his	0
strength	strength	n1	strength	strength	0
where	where	c-crq	where	where	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
,	,	,	,	,	0
and	and	cc	and	and	0
then	then	av	then	then	0
he	he	pns31	he	he	0
speakes	speakes	vvz	speaks	speak	0
unad	unad	n1	unad	unad	0
∣	∣	sy	∣	∣	0
visedly	visedly	av-j	visedly	vised	0
with	with	p-acp	with	with	0
his	his	po31	his	his	0
lips	lips	n2	lips	lip	0
.	.	.	.	.	1
Jer.	Jer.	np1	Jer.	Jer.	0
22.	22.	crd	22.	22.	0
14.	14.	crd	14.	14.	1
Truly	Truly	np1	Truly	Truly	0
I	I	pns11	I	i	0
thinke	thinke	vvb	think	think	0
it	it	pn31	it	it	0
my	my	po11	my	my	0
Duty	Duty	n1	Duty	duty	0
,	,	,	,	,	0
being	being	vbg	being	be	0
upon	upon	p-acp	upon	upon	0
such	such	d	such	such	0
a	a	dt	a	a	0
Subject	Subject	j-jn	Subject	subject	0
,	,	,	,	,	0
and	and	cc	and	and	0
at	at	p-acp	at	at	0
such	such	d	such	such	0
a	a	dt	a	a	0
time	time	n1	time	time	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
some	some	d	some	some	0
enlargement	enlargement	n1	enlargement	enlargement	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
Epistle	Epistle	n1	Epistle	epistle	0
here	here	av	here	here	0
,	,	,	,	,	0
now	now	av	now	now	0
that	that	d	that	that	0
tongues	tongues	n2	tongues	tongue	0
and	and	cc	and	and	0
hands	hands	n2	hands	hand	0
are	are	vbr	are	be	0
so	so	av	so	so	0
busied	busied	vvn	busied	busy	0
to	to	p-acp	to	to	0
cause	cause	n1	cause	cause	0
feare	feare	n1	fear	fear	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
so	so	av	so	so	0
encroaching	encroaching	j-vvg	encroaching	encroach	0
,	,	,	,	,	0
you	you	pn22	you	you	0
cannot	cannot	vmbx	cannot	can	0
keep	keep	vvi	keep	keep	0
it	it	pn31	it	it	0
out	out	av	out	out	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
your	your	po22	your	your	0
power	power	n1	power	power	0
,	,	,	,	,	0
unlesse	unlesse	cs	unless	unless	0
you	you	pn22	you	you	0
hold	hold	vvb	hold	hold	0
fast	fast	av-j	fast	fast	0
still-fast	still-fast	j	still-fast	still-fast	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
strong	strong	j	strong	strong	0
hold	hold	n1	hold	hold	0
,	,	,	,	,	0
I	I	pns11	I	i	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
with	with	p-acp	with	with	0
thee	thee	pno21	thee	thou	0
a	a	dt	a	a	0
mighty	mighty	j	mighty	mighty	0
terrible	terrible	j	terrible	terrible	0
One	One	pi	One	one	0
,	,	,	,	,	0
blessed	blessed	vvn	blessed	bless	0
be	be	vbb	be	be	0
His	His	po31	His	his	0
name	name	n1	name	name	0
for	for	p-acp	for	for	0
that	that	d	that	that	0
promise	promise	n1	promise	promise	0
.	.	.	.	.	1
You	You	pn22	You	you	0
shall	shall	vmb	shall	shall	0
heare	heare	vvi	hear	hear	0
your	your	po22	your	your	0
selfe	selfe	n1	self	self	0
charged	charged	vvn	charged	charge	0
as	as	p-acp	as	as	0
Job	Job	np1	Job	Job	0
,	,	,	,	,	0
perhaps	perhaps	av	perhaps	perhaps	0
by	by	p-acp	by	by	0
Eliphas	Eliphas	np1	Eliphas	Eliphas	0
a	a	dt	a	a	0
friend	friend	n1	friend	friend	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
,	,	,	,	,	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
observe	observe	vvi	observe	observe	0
it	it	pn31	it	it	0
(	(	(	(	(	0
a	a	av	a	a	0
)	)	)	)	)	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
think	think	vvi	think	think	0
very	very	av	very	very	0
strange	strange	j	strange	strange	0
,	,	,	,	,	0
and	and	cc	and	and	0
nothing	nothing	pix	nothing	nothing	0
now	now	av	now	now	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
new	new	j	new	new	0
.	.	.	.	.	1
Iob.	Iob.	zz	Iob.	iob.	0
22.	22.	crd	22.	22.	0
,	,	,	,	,	0
6	6	crd	6	6	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	0
Your	Your	po22	Your	your	0
enemies	enemies	n2	enemies	enemy	0
,	,	,	,	,	0
and	and	cc	and	and	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
many	many	d	many	many	0
,	,	,	,	,	0
all	all	d	all	all	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
ene	ene	av	ene	even	0
∣	∣	sy	∣	∣	0
mies	mies	np2-n	mies	mie	0
to	to	p-acp	to	to	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
they	they	pns32	they	they	0
will	will	vmb	will	will	0
for	for	p-acp	for	for	0
His	His	po31	His	his	0
sake	sake	n1	sake	sake	0
defame	defame	vvi	defame	defame	0
you	you	pn22	you	you	0
,	,	,	,	,	0
speak	speak	vvb	speak	speak	0
all	all	d	all	all	0
manner	manner	n1	manner	manner	0
of	of	pp-f	of	of	0
evill	evill	j-jn	evil	evil	0
against	against	p-acp	against	against	0
you	you	pn22	you	you	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
they	they	pns32	they	they	0
call	call	vvb	call	call	0
you	you	pn22	you	you	0
by	by	p-acp	by	by	0
their	their	po32	their	their	0
Exulem	Exulem	fw-la	Exulem	exulem	0
me	me	pno11	me	i	0
de	de	fw-la	de	de	0
suo	suo	fw-la	suo	suo	0
nomine	nomine	fw-la	nomine	nomine	0
vo	vo	zz	vo	vo	0
∣	∣	sy	∣	∣	0
cat	cat	n1	cat	cat	0
.	.	.	.	.	1
Cic.	Cic.	np1	Cic.	Cic.	0
parad	parad	vvn	parad	parad	0
.	.	.	.	.	0
owne	owne	d	own	own	0
names	names	n2	names	name	0
.	.	.	.	.	1
While	While	cs	While	while	0
they	they	pns32	they	they	0
reproach	reproach	vvb	reproach	reproach	0
God	God	np1	God	God	0
in	in	p-acp	in	in	0
you	you	pn22	you	you	0
,	,	,	,	,	0
you	you	pn22	you	you	0
feele	feele	vvb	feel	feel	0
a	a	dt	a	a	0
sword	sword	n1	sword	sword	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
bones	bones	n2	bones	bone	0
:	:	:	:	:	0
Psal	Psal	np1	Psal	Psal	0
42.	42.	crd	42.	42.	0
10	10	crd	10	10	1
But	But	p-acp	But	but	0
in	in	p-acp	in	in	0
reference	reference	n1	reference	reference	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
good	good	j	good	good	0
thing	thing	n1	thing	thing	0
within	within	p-acp	within	within	0
you	you	pn22	you	you	0
,	,	,	,	,	0
the	the	dt	the	the	0
souls	souls	n2	souls	soul	0
pillow	pillow	n1	pillow	pillow	0
,	,	,	,	,	0
you	you	pn22	you	you	0
goe	goe	vvb	go	go	0
away	away	av	away	away	0
rejoycing	rejoycing	vvg	rejoicing	rejoice	0
,	,	,	,	,	0
bearing	bearing	vvg	bearing	bear	0
the	the	dt	the	the	0
reproach	reproach	n1	reproach	reproach	0
;	;	;	;	;	0
and	and	cc	and	and	0
,	,	,	,	,	0
being	being	vbg	being	be	0
at	at	p-acp	at	at	0
peace	peace	n1	peace	peace	0
Recta	Recta	np1	Recta	Recta	0
conscien	conscien	fw-fr	conscien	conscien	0
∣	∣	sy	∣	∣	0
tia	tia	fw-la	tia	tia	0
culcitra	culcitra	fw-la	culcitra	culcitra	0
animae	animae	fw-la	animae	animae	0
.	.	.	.	.	0
with	with	p-acp	with	with	0
God	God	np1	God	God	0
,	,	,	,	,	0
no	no	av-dx	no	no	0
more	more	av-dc	more	more	0
moved	moved	vvn	moved	move	0
then	then	cs	then	than	0
the	the	dt	the	the	0
Moone	Moone	n1	Moon	moon	0
is	is	vbz	is	be	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
bar	bar	n1	bar	bar	0
∣	∣	sy	∣	∣	0
king	king	n1	king	king	0
of	of	pp-f	of	of	0
dogs	dogs	n2	dogs	dog	0
.	.	.	.	.	1
Behold	Behold	vvb	Behold	behold	0
her	her	po31	her	her	0
course	course	n1	course	course	0
,	,	,	,	,	0
saith	saith	vvz	says	say	0
one	one	pi	one	one	0
,	,	,	,	,	0
Chrysost.	Chrysost.	np1	Chrysost.	Chrysost.	0
the	the	dt	the	the	0
course	course	n1	course	course	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Sun	Sun	n1	Sun	sun	0
too	too	av	too	too	0
,	,	,	,	,	0
they	they	pns32	they	they	0
run	run	vvb	run	run	0
on	on	a-acp	on	on	0
like	like	av-j	like	like	0
mighty	mighty	j	mighty	mighty	0
Giants	Giants	n2	Giants	giant	0
:	:	:	:	:	0
such	such	d	such	such	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
course	course	n1	course	course	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
godly	godly	j	godly	godly	0
man	man	n1	man	man	0
,	,	,	,	,	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
for	for	p-acp	for	for	0
God	God	np1	God	God	0
,	,	,	,	,	0
God	God	np1	God	God	0
is	is	vbz	is	be	0
with	with	p-acp	with	with	0
him	him	pno31	him	he	0
,	,	,	,	,	0
he	he	pns31	he	he	0
breaks	breaks	vvz	breaks	break	0
through	through	p-acp	through	through	0
all	all	d	all	all	0
difficulties	difficulties	n2	difficulties	difficulty	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
way	way	n1	way	way	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
through	through	p-acp	through	through	0
spiders	spiders	ng1	spiders	spider	0
webs	webs	n2	webs	web	0
:	:	:	:	:	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
above	above	p-acp	above	above	0
all	all	d	all	all	0
,	,	,	,	,	0
hard	hard	j	hard	hard	0
words	words	n2	words	word	0
,	,	,	,	,	0
and	and	cc	and	and	0
ungodly	ungodly	j	ungodly	ungodly	0
deeds	deeds	n2	deeds	deed	0
,	,	,	,	,	0
riding	riding	vvg	riding	ride	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
high	high	j	high	high	0
places	places	n2	places	place	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
earth	earth	n1	earth	earth	0
.	.	.	.	.	1
Esay	Esay	np1	Esay	Easie	0
.	.	.	.	.	1
58.	58.	crd	58.	58.	0
14.	14.	crd	14.	14.	1
Againe	Againe	av	Again	again	0
,	,	,	,	,	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
see	see	vvi	see	see	0
the	the	dt	the	the	0
earth	earth	n1	earth	earth	0
smitten	smitten	vvn	smitten	smite	0
terribly	terribly	av-j	terribly	terrible	0
,	,	,	,	,	0
that	that	cst	that	that	0
her	her	po31	her	her	0
bloud	bloud	n1	blood	blood	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
discovered	discovered	vvn	discovered	discover	0
,	,	,	,	,	0
and	and	cc	and	and	0
her	her	po31	her	her	0
Idols	Idols	n2	Idols	idol	0
there	there	a-acp	there	there	0
given	given	vvn	given	give	0
up	up	a-acp	up	up	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Moles	Moles	n2	Moles	mole	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Bats	Bats	n2	Bats	bat	0
;	;	;	;	;	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
feele	feele	vvi	feel	feel	0
it	it	pn31	it	it	0
shake	shake	vvi	shake	shake	0
under	under	p-acp	under	under	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Kingdomes	Kingdomes	ng1	Kingdoms	kingdom	0
totter	totter	n1	totter	totter	0
like	like	av-j	like	like	0
a	a	dt	a	a	0
drunken	drunken	j	drunken	drunken	0
man	man	n1	man	man	0
.	.	.	.	.	1
All	All	av-d	All	all	0
the	the	dt	the	the	0
while	while	n1	while	while	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
stand	stand	vvi	stand	stand	0
still	still	av	still	still	0
,	,	,	,	,	0
Exod.	Exod.	np1	Exod.	Exod.	1
14.	14.	crd	14.	14.	0
13.	13.	crd	13.	13.	0
calme	calme	j-jn	calm	calm	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
mind	mind	n1	mind	mind	0
,	,	,	,	,	0
beholding	beholding	vvg	beholding	behold	0
the	the	dt	the	the	0
salvation	salvation	n1	salvation	salvation	0
of	of	pp-f	of	of	0
GOD	GOD	np1	GOD	God	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
you	you	pn22	you	you	0
stand	stand	vvb	stand	stand	0
up	up	a-acp	up	up	0
for	for	p-acp	for	for	0
Him	Him	pno31	Him	he	0
,	,	,	,	,	0
and	and	cc	and	and	0
He	He	pns31	He	he	0
is	is	vbz	is	be	0
with	with	p-acp	with	with	0
you	you	pn22	you	you	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
Mighty	Mighty	j	Mighty	mighty	0
Terrible	Terrible	j	Terrible	terrible	0
One	One	pi	One	one	0
.	.	.	.	.	1
Againe	Againe	av	Again	again	0
,	,	,	,	,	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
heare	heare	vvi	hear	hear	0
of	of	pp-f	of	of	0
War	War	n1	War	war	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
desolations	desolations	n2	desolations	desolation	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
causeth	causeth	vvz	causeth	cause	0
;	;	;	;	;	0
Whether	Whether	cs	Whither	whether	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
live	live	vvi	live	live	0
to	to	pc-acp	to	to	0
heare	heare	vvi	hear	hear	0
that	that	cst	that	that	0
GODS	GODS	npg1	GODS	God	0
peace	peace	n1	peace	peace	0
is	is	vbz	is	be	0
concluded	concluded	vvn	concluded	conclude	0
on	on	a-acp	on	on	0
,	,	,	,	,	0
and	and	cc	and	and	0
established	established	vvn	established	establish	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
land	land	n1	land	land	0
,	,	,	,	,	0
I	I	pns11	I	i	0
cannot	cannot	vmbx	cannot	can	0
tell	tell	vvi	tell	tell	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
,	,	,	,	,	0
perhaps	perhaps	av	perhaps	perhaps	0
,	,	,	,	,	0
the	the	dt	the	the	0
best	best	js	best	best	0
Seer	Seer	n1	Seer	seer	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
City	City	n1	City	city	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
this	this	d	this	this	0
I	I	pns11	I	i	0
can	can	vmb	can	can	0
tell	tell	vvi	tell	tell	0
you	you	pn22	you	you	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
the	the	dt	the	the	0
Answer	Answer	n1	Answer	answer	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
good	good	j	good	good	0
conscience	conscience	n1	conscience	conscience	0
,	,	,	,	,	0
and	and	cc	and	and	0
can	can	vmb	can	can	0
tell	tell	vvi	tell	tell	0
your	your	po22	your	your	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
you	you	pn22	you	you	0
fear	fear	vvb	fear	fear	0
GOD	GOD	np1	GOD	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
you	you	pn22	you	you	0
stand	stand	vvb	stand	stand	0
for	for	p-acp	for	for	0
Him	Him	pno31	Him	he	0
,	,	,	,	,	0
and	and	cc	and	and	0
He	He	pns31	He	he	0
is	is	vbz	is	be	0
with	with	p-acp	with	with	0
you	you	pn22	you	you	0
,	,	,	,	,	0
a	a	dt	a	a	0
God	God	n1	God	god	0
in	in	p-acp	in	in	0
Co	Co	n1	Counterfeit	counterfeit	0
∣	∣	sy	∣	∣	0
venant	venant	n1	venant	venant	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
Mighty	Mighty	j	Mighty	mighty	0
Terrible	Terrible	j	Terrible	terrible	0
One	One	pi	One	one	0
,	,	,	,	,	0
That	That	cst	That	that	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
follow	follow	vvb	follow	follow	0
peace	peace	n1	peace	peace	0
,	,	,	,	,	0
and	and	cc	and	and	0
holinesse	holinesse	n1	holiness	holiness	0
,	,	,	,	,	0
shall	shall	vmb	shall	shall	0
have	have	vhi	have	have	0
peace	peace	n1	peace	peace	0
,	,	,	,	,	0
not	not	xx	not	not	0
as	as	p-acp	as	as	0
the	the	dt	the	the	0
world	world	n1	world	world	0
gives	gives	vvz	gives	give	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
peace	peace	n1	peace	peace	0
in	in	p-acp	in	in	0
God	God	np1	God	God	0
.	.	.	.	.	1
Oh	Oh	uh	O	oh	0
how	how	q-crq	how	how	0
sweet	sweet	j	sweet	sweet	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
!	!	!	!	!	0
and	and	cc	and	and	0
as	as	c-acp	as	as	0
sure	sure	av-j	sure	sure	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
sweet	sweet	j	sweet	sweet	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
God	God	np1	God	God	0
;	;	;	;	;	0
and	and	cc	and	and	0
yet	yet	av	yet	yet	0
sweeter	sweeter	jc	sweeter	sweet	0
yet	yet	av	yet	yet	0
at	at	p-acp	at	at	0
such	such	d	such	such	0
a	a	dt	a	a	0
time	time	n1	time	time	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
the	the	dt	the	the	0
Kingdomes	Kingdomes	ng1	Kingdoms	kingdom	0
totter	totter	n1	totter	totter	0
,	,	,	,	,	0
the	the	dt	the	the	0
gods	gods	n2	gods	god	0
there	there	a-acp	there	there	0
are	are	vbr	are	be	0
all	all	d	all	all	0
starved	starved	vvn	starved	starve	0
,	,	,	,	,	0
nay	nay	uh-x	nay	nay	0
when	when	c-crq	when	when	0
the	the	dt	the	the	0
heart-strings	heart-strings	n2	heartstrings	heartstring	0
and	and	cc	and	and	0
eye	eye	n1	eye	eye	0
-	-	-	-	-	0
strings	strings	n2	strings	string	0
must	must	vmb	must	must	0
break	break	vvi	break	break	0
:	:	:	:	:	0
O	O	uh	Oh	oh	0
how	how	q-crq	how	how	0
sweet	sweet	j	sweet	sweet	0
is	is	vbz	is	be	0
Peace	Peace	n1	Peace	peace	0
then	then	av	then	then	0
!	!	!	!	!	0
swee	swee	vvb	swee	swee	0
∣	∣	sy	∣	∣	0
ter	ter	zz	ter	ter	0
then	then	av	then	then	0
honey	honey	n1	honey	honey	0
was	was	vbds	was	be	0
to	to	p-acp	to	to	0
