HONORABLE	HONORABLE	j	HONOURABLE	honourable	0
cie	cie	n1	cie	eye	0
,	,	,	,	,	0
and	and	cc	and	and	0
be	be	vbi	be	be	0
assured	assured	vvn	assured	assure	0
that	that	cst	that	that	0
though	though	cs	though	though	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
Honorable	Honorable	j	Honourable	honourable	0
Embassages	Embassages	n2	Embassages	embassage	0
,	,	,	,	,	0
and	and	cc	and	and	0
imploiments	imploiments	n2	employments	employment	0
,	,	,	,	,	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
charitable	charitable	j	charitable	charitable	0
&	&	cc	&	and	0
vertuous	vertuous	j	virtuous	virtuous	0
courses	courses	n2	courses	course	0
,	,	,	,	,	0
you	you	pn22	you	you	0
haue	haue	vhb	have	have	0
gained	gained	vvn	gained	gain	0
a	a	dt	a	a	0
worthy	worthy	j	worthy	worthy	0
reputation	reputation	n1	reputation	reputation	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
world	world	n1	world	world	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
nothing	nothing	pix	nothing	nothing	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
euer	euer	av	ever	ever	0
did	did	vdd	did	do	0
or	or	cc	or	or	0
suffred	suffred	vvd	suffered	suffer	0
more	more	dc	more	more	0
honours	honours	n2	honours	honour	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
eyes	eyes	n2	eyes	eye	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
godly-wise	godly-wise	j	godly-wise	godly-wise	0
,	,	,	,	,	0
then	then	cs	then	than	0
your	your	po22	your	your	0
faithfull	faithfull	j	faithful	faithful	0
and	and	cc	and	and	0
vnwearied	vnwearied	j	unwearied	unwearied	0
prosecution	prosecution	n1	prosecution	prosecution	0
,	,	,	,	,	0
your	your	po22	your	your	0
continuall	continuall	j	continual	continual	0
and	and	cc	and	and	0
comfortable	comfortable	j	comfortable	comfortable	0
assistance	assistance	n1	assistance	assistance	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
foraine	foraine	j	foreign	foreign	0
Plan	Plan	np1	Plan	Plan	0
∣	∣	sy	∣	∣	0
tations	tations	n2	tations	tation	0
.	.	.	.	.	1
A	A	dt	A	a	0
worke	worke	n1	work	work	0
so	so	av	so	so	0
honorable	honorable	j	honourable	honourable	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
,	,	,	,	,	0
our	our	po12	our	our	0
Religion	Religion	n1	Religion	religion	0
,	,	,	,	,	0
our	our	po12	our	our	0
King	King	n1	King	king	0
,	,	,	,	,	0
and	and	cc	and	and	0
our	our	po12	our	our	0
Countrie	Countrie	n1	Country	country	0
;	;	;	;	;	0
so	so	av	so	so	0
comfortable	comfortable	j	comfortable	comfortable	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Soules	Soules	n2	Souls	soul	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
poore	poore	j	poor	poor	0
Saluages	Saluages	n2-jn	Salvages	savage	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
profitable	profitable	j	profitable	profitable	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Aduenturers	Aduenturers	n2	Adventurers	adventurer	0
(	(	(	(	(	0
that	that	cst	that	that	0
of	of	pp-f	of	of	0
Ʋirginia	Ʋirginia	np1	Ʋirginia	Ʋirginia	0
for	for	p-acp	for	for	0
our	our	po12	our	our	0
Posterities	Posterities	n2	Posterities	posterity	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
this	this	d	this	this	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Barmudas	Barmudas	np2	Barmudas	Bermuda	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
present	present	j	present	present	0
)	)	)	)	)	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
like	like	j	like	like	0
(	(	(	(	(	0
for	for	c-acp	for	for	0
all	all	d	all	all	0
these	these	d	these	these	0
put	put	vvd	put	put	0
together	together	av	together	together	0
)	)	)	)	)	0
hath	hath	vhz	hath	have	0
not	not	xx	not	not	0
beene	beene	vbn	been	be	0
attempted	attempted	vvn	attempted	attempt	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Christian	Christian	njp	Christian	christian	0
world	world	n1	world	world	0
these	these	d	these	these	0
many	many	d	many	many	0
Ages	Ages	n2	Ages	age	0
.	.	.	.	.	1
And	And	cc	And	and	0
be	be	vbb	be	be	0
cause	cause	n1	cause	cause	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
glo	glo	n1	glow	glow	0
∣	∣	sy	∣	∣	0
rie	rie	n1	rye	rye	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
to	to	pc-acp	to	to	0
declare	declare	vvi	declare	declare	0
his	his	po31	his	his	0
works	works	n2	works	work	0
:	:	:	:	:	0
I	I	pns11	I	i	0
cannot	cannot	vmbx	cannot	can	0
but	but	p-acp	but	but	0
commend	commend	vvi	commend	commend	0
your	your	po22	your	your	0
wisdomes	wisdomes	n2	wisdoms	wisdom	0
in	in	p-acp	in	in	0
publishing	publishing	vvg	publishing	publish	0
those	those	d	those	those	0
strange	strange	j	strange	strange	0
and	and	cc	and	and	0
welcome	welcome	j-jn	welcome	welcome	0
newes	newes	n1	news	news	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Barmudas	Barmudas	np2	Barmudas	Bermuda	0
:	:	:	:	:	0
the	the	dt	the	the	0
stile	stile	n1	style	stile	0
is	is	vbz	is	be	0
base	base	j	base	base	0
and	and	cc	and	and	0
broken	broken	j-vvn	broken	break	0
,	,	,	,	,	0
I	I	pns11	I	i	0
confesse	confesse	vvb	confess	confess	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
it	it	pn31	it	it	0
bet	bet	vvd	bet	bet	0
∣	∣	sy	∣	∣	0
ter	ter	zz	ter	ter	0
beseemes	beseemes	vvz	beseems	beseem	0
the	the	dt	the	the	0
bare	bare	j	bore	bare	0
and	and	cc	and	and	0
naked	naked	j	naked	naked	0
truth	truth	n1	truth	truth	0
.	.	.	.	.	1
Now	Now	av	Now	now	0
then	then	av	then	then	0
let	let	vvb	let	let	0
the	the	dt	the	the	0
Chri	Chri	np1	Chri	Chri	0
∣	∣	sy	∣	∣	0
stian	stian	n1	stian	stian	0
world	world	n1	world	world	0
reioyce	reioyce	vvb	rejoice	rejoice	0
to	to	pc-acp	to	to	0
see	see	vvi	see	see	0
,	,	,	,	,	0
that	that	cst	that	that	0
God	God	np1	God	God	0
is	is	vbz	is	be	0
worshipped	worshipped	vvn	worshipped	worship	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Deuills	Deuills	n2	Devils	devil	0
Ilands	Ilands	n2	Lands	land	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	d	that	that	0
English	English	jp	English	english	0
men	men	n2	men	man	0
liue	liue	vvb	live	live	0
safelie	safelie	av-j	safely	safe	0
and	and	cc	and	and	0
sweetly	sweetly	av-j	sweetly	sweet	0
there	there	a-acp	there	there	0
where	where	c-crq	where	where	0
neuer	neuer	av-x	never	never	0
any	any	d	any	any	0
liued	liued	vvd	lived	live	0
before	before	p-acp	before	before	0
them	them	pno32	them	they	0
.	.	.	.	.	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
almost	almost	av	almost	almost	0
foure	foure	crd	foure	four	0
yeares	yeares	n2	years	year	0
agoe	agoe	av	ago	ago	0
since	since	p-acp	since	since	0
our	our	po12	our	our	0
valorous	valorous	j	valorous	valorous	0
Commanders	Commanders	ng1	Commanders	commander	0
Sir	Sir	n1	Sir	sir	0
Thomas	Thomas	np1	Thomas	Thomas	0
Gates	Gates	n2	Gates	gate	0
,	,	,	,	,	0
and	and	cc	and	and	0
Sir	Sir	n1	Sir	sir	0
George	George	np1	George	George	0
Sommers	Sommers	np1	Sommers	Sommers	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
hundred	hundred	crd	hundred	hundred	0
and	and	cc	and	and	0
fiftie	fiftie	crd	fiftie	fifty	0
Persons	Persons	n2	Persons	person	0
more	more	av-dc	more	more	0
,	,	,	,	,	0
were	were	vbdr	were	be	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
ter	ter	zz	ter	ter	0
∣	∣	sy	∣	∣	0
rible	rible	vvb	rible	rible	0
tempest	tempest	n1	tempest	tempest	0
cast	cast	vvd	cast	cast	0
away	away	av	away	away	0
vpon	vpon	p-acp	upon	upon	0
these	these	d	these	these	0
Ilands	Ilands	n2	Lands	land	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
found	found	vvd	found	find	0
it	it	pn31	it	it	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
they	they	pns32	they	they	0
sought	sought	vvd	sought	seek	0
it	it	pn31	it	it	0
not	not	xx	not	not	0
:	:	:	:	:	0
and	and	cc	and	and	0
though	though	cs	though	though	0
they	they	pns32	they	they	0
suffered	suffered	vvd	suffered	suffer	0
shipwrack	shipwrack	n1	shipwreck	shipwreck	0
vpon	vpon	p-acp	upon	upon	0
the	the	dt	the	the	0
Rocks	Rocks	n2	Rocks	rock	0
that	that	cst	that	that	0
compasse	compasse	vvb	compass	compass	0
these	these	d	these	these	0
Ilands	Ilands	n2	Lands	land	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
all	all	d	all	all	0
other	other	n-jn	other	other	0
did	did	vdd	did	do	0
that	that	d	that	that	0
euer	euer	av	ever	ever	0
pitcht	pitcht	vvd	pitched	pitch	0
vpon	vpon	p-acp	upon	upon	0
them	them	pno32	them	they	0
)	)	)	)	)	0
yet	yet	av	yet	yet	0
were	were	vbdr	were	be	0
they	they	pns32	they	they	0
preserued	preserued	vvn	preserved	preserve	0
euery	euery	d	every	every	0
man	man	n1	man	man	0
;	;	;	;	;	0
which	which	r-crq	which	which	0
neuer	neuer	av	never	never	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
fell	fell	vvd	fell	fall	0
any	any	d	any	any	0
but	but	cc-acp	but	but	0
themselues	themselues	px32	themselves	themselves	0
,	,	,	,	,	0
such	such	d	such	such	0
was	was	vbds	was	be	0
the	the	dt	the	the	0
fauour	fauour	n1	favour	favour	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
vnto	vnto	p-acp	unto	unto	0
them	them	pno32	them	they	0
;	;	;	;	;	0
And	And	cc	And	and	0
there	there	a-acp	there	there	0
they	they	pns32	they	they	0
liued	liued	vvd	lived	live	0
in	in	p-acp	in	in	0
health	health	n1	health	health	0
and	and	cc	and	and	0
safetie	safetie	n1	safety	safety	0
almost	almost	av	almost	almost	0
a	a	dt	a	a	0
yeare	yeare	n1	year	year	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
all	all	d	all	all	0
the	the	dt	the	the	0
world	world	n1	world	world	0
held	held	vvd	held	hold	0
them	them	pno32	them	they	0
dead	dead	j	dead	dead	0
,	,	,	,	,	0
and	and	cc	and	and	0
had	had	vhd	had	have	0
liued	liued	vvn	lived	live	0
there	there	a-acp	there	there	0
till	till	p-acp	till	till	0
this	this	d	this	this	0
day	day	n1	day	day	0
,	,	,	,	,	0
and	and	cc	and	and	0
for	for	c-acp	for	for	0
ought	ought	pi	ought	aught	0
we	we	pns12	we	we	0
know	know	vvi	know	know	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
euer	euer	av	ever	ever	0
,	,	,	,	,	0
had	had	vhd	had	have	0
they	they	pns32	they	they	0
not	not	xx	not	not	0
made	made	vvn	made	make	0
themselues	themselues	px32	themselves	themselves	0
two	two	crd	two	two	0
little	little	j	little	little	0
ships	ships	n2	ships	ship	0
of	of	pp-f	of	of	0
Cedar	Cedar	n1	Cedar	cedar	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
went	went	vvd	went	go	0
to	to	p-acp	to	to	0
Ʋirginia	Ʋirginia	np1	Ʋirginia	Ʋirginia	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
leauing	leauing	vvg	leaving	leave	0
two	two	crd	two	two	0
men	men	n2	men	man	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Ilands	Ilands	n2	Lands	land	0
,	,	,	,	,	0
whom	whom	ro-crq	whom	who	0
Sir	Sir	n1	Sir	sir	0
George	George	np1	George	George	0
Sommers	Sommers	np1	Sommers	Sommers	0
comming	comming	vvg	coming	come	0
back	back	av	back	back	0
againe	againe	av	again	again	0
from	from	p-acp	from	from	0
Virginia	Virginia	np1	Virginia	Virginia	0
the	the	dt	the	the	0
same	same	d	same	same	0
yeare	yeare	n1	year	year	0
,	,	,	,	,	0
and	and	cc	and	and	0
our	our	po12	our	our	0
Colonie	Colonie	n1	Colony	colony	0
sent	sent	vvd	sent	send	0
thither	thither	av	thither	thither	0
the	the	dt	the	the	0
last	last	ord	last	last	0
yeare	yeare	n1	year	year	0
,	,	,	,	,	0
found	found	vvn	found	find	0
in	in	p-acp	in	in	0
health	health	n1	health	health	0
and	and	cc	and	and	0
good	good	j	good	good	0
liking	liking	n-vvg	liking	like	0
:	:	:	:	:	0
Our	Our	po12	Our	our	0
Co	Co	n1	Counterfeit	counterfeit	0
∣	∣	sy	∣	∣	0
lonie	lonie	n1	lonie	lonie	0
,	,	,	,	,	0
consisting	consisting	vvg	consisting	consist	0
of	of	pp-f	of	of	0
some	some	d	some	some	0
threescore	threescore	crd	threescore	threescore	0
men	men	n2	men	man	0
,	,	,	,	,	0
hath	hath	vhz	hath	have	0
now	now	av	now	now	0
beene	beene	vbn	been	be	0
there	there	a-acp	there	there	0
almost	almost	av	almost	almost	0
a	a	dt	a	a	0
yeare	yeare	n1	year	year	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
whom	whom	ro-crq	whom	who	0
we	we	pns12	we	we	0
receiue	receiue	vvb	receive	receive	0
this	this	d	this	this	0
plaine	plaine	j	plain	plain	0
and	and	cc	and	and	0
simple	simple	j	simple	simple	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
comfortable	comfortable	j	comfortable	comfortable	0
Narration	Narration	n1	Narration	narration	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
whom	whom	ro-crq	whom	who	0
we	we	pns12	we	we	0
now	now	av	now	now	0
send	send	vvb	send	send	0
a	a	dt	a	a	0
supply	supply	n1	supply	supply	0
,	,	,	,	,	0
not	not	xx	not	not	0
of	of	pp-f	of	of	0
victualls	victualls	n2	victuals	victual	0
,	,	,	,	,	0
or	or	cc	or	or	0
such	such	d	such	such	0
prouisions	prouisions	n2	provisions	provision	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
they	they	pns32	they	they	0
neede	neede	vvb	need	need	0
none	none	pix	none	none	0
such	such	d	such	such	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
and	and	cc	and	and	0
vvomen	vvomen	n2	women	woman	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
habitation	habitation	n1	habitation	habitation	0
and	and	cc	and	and	0
plantation	plantation	n1	plantation	plantation	0
;	;	;	;	;	0
which	which	r-crq	which	which	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
blessing	blessing	n1	blessing	blessing	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
now	now	av	now	now	0
goes	goes	vvz	goes	go	0
away	away	av	away	away	0
this	this	d	this	this	0
present	present	j	present	present	0
moneth	moneth	n1	month	month	0
,	,	,	,	,	0
there	there	a-acp	there	there	0
to	to	pc-acp	to	to	0
plant	plant	vvi	plant	plant	0
a	a	dt	a	a	0
Christian	Christian	njp	Christian	christian	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
endure	endure	vvi	endure	endure	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
worlds	worlds	ng1	world's	world	0
end	end	n1	end	end	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
ne	ne	zz	ne	ne	0
∣	∣	sy	∣	∣	0
uer	uer	p-acp	ver	for	0
man	man	n1	man	man	0
dwelt	dwelt	vvd	dwelled	dwell	0
before	before	a-acp	before	before	0
,	,	,	,	,	0
since	since	c-acp	since	since	0
the	the	dt	the	the	0
worlds	worlds	ng1	world's	world	0
beginning	beginning	n1	beginning	beginning	0
:	:	:	:	:	0
Oh	Oh	uh	O	oh	0
happie	happie	j	happy	happy	0
men	men	n2	men	man	0
who	who	r-crq	who	who	0
there	there	pc-acp	there	there	0
find	find	vvi	find	find	0
God	God	np1	God	God	0
&	&	cc	&	and	0
his	his	po31	his	his	0
Angels	Angels	n2	Angels	angel	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
the	the	dt	the	the	0
world	world	n1	world	world	0
thought	thought	vvn	thought	think	0
had	had	vhd	had	have	0
beene	beene	vbn	been	be	0
nothing	nothing	pix	nothing	nothing	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
Deuill	Deuill	n1	Devil	devil	0
and	and	cc	and	and	0
his	his	po31	his	his	0
Swine	Swine	n1	Swine	swine	0
into	into	p-acp	into	into	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
en	en	fw-fr	en	en	0
∣	∣	sy	∣	∣	0
tered	tered	vvn	tered	tere	0
.	.	.	.	.	1
The	The	dt	The	the	0
God	God	n1	God	god	0
that	that	cst	that	that	0
led	led	vvd	led	lead	0
them	them	pno32	them	they	0
to	to	p-acp	to	to	0
it	it	pn31	it	it	0
,	,	,	,	,	0
saued	saued	vvd	saved	save	0
them	them	pno32	them	they	0
vpon	vpon	p-acp	upon	upon	0
it	it	pn31	it	it	0
,	,	,	,	,	0
Math.	Math.	np1	Math.	Math.	1
8.31	8.31	crd	8.31	8.31	0
,	,	,	,	,	0
32.	32.	crd	32.	32.	0
fed	fed	vvn	fed	feed	0
them	them	pno32	them	they	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
sends	sends	vvz	sends	send	0
vs	vs	pno12	us	we	0
so	so	av	so	so	0
comfortable	comfortable	j	comfortable	comfortable	0
newes	newes	n1	news	news	0
from	from	p-acp	from	from	0
it	it	pn31	it	it	0
,	,	,	,	,	0
still	still	av	still	still	0
blesse	blesse	vvb	bless	bless	0
it	it	pn31	it	it	0
and	and	cc	and	and	0
defend	defend	vvi	defend	defend	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
his	his	po31	his	his	0
children	children	n2	children	child	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
that	that	cst	that	that	0
now	now	av	now	now	0
or	or	cc	or	or	0
hereafter	hereafter	av	hereafter	hereafter	0
goe	goe	vvb	go	go	0
to	to	p-acp	to	to	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
that	that	cst	that	that	0
loue	loue	vvb	love	love	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
assist	assist	vvi	assist	assist	0
the	the	dt	the	the	0
plantation	plantation	n1	plantation	plantation	0
of	of	pp-f	of	of	0
Gods	Gods	npg1	Gods	God	0
Church	Church	n1	Church	church	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
:	:	:	:	:	0
Peace	Peace	n1	Peace	peace	0
bee	bee	vbb	be	be	0
vpon	vpon	p-acp	upon	upon	0
them	them	pno32	them	they	0
and	and	cc	and	and	0
Mercie	Mercie	n1	Mercy	mercy	0
,	,	,	,	,	0
and	and	cc	and	and	0
vpon	vpon	p-acp	upon	upon	0
the	the	dt	the	the	0
Israel	Israel	np1	Israel	Israel	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
Amen	Amen	uh-n	Amen	amen	0
.	.	.	.	.	1
And	And	cc	And	and	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
my	my	po11	my	my	0
Bretheren	Bretheren	n2	Brethren	brother	0
that	that	cst	that	that	0
be	be	vbb	be	be	0
there	there	a-acp	there	there	0
and	and	cc	and	and	0
haue	haue	vhb	have	have	0
the	the	dt	the	the	0
honour	honour	n1	honour	honour	0
to	to	pc-acp	to	to	0
lay	lay	vvi	lay	lay	0
the	the	dt	the	the	0
first	first	ord	first	first	0
foundation	foundation	n1	foundation	foundation	0
of	of	pp-f	of	of	0
Gods	Gods	npg1	Gods	God	0
Church	Church	n1	Church	church	0
there	there	a-acp	there	there	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
much	much	d	much	much	0
honored	honored	j-vvn	honoured	honour	0
Knight	Knight	n1	Knight	knight	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
care	care	n1	care	care	0
and	and	cc	and	and	0
charge	charge	n1	charge	charge	0
doe	doe	vdb	do	do	0
beare	beare	vvi	bear	bear	0
the	the	dt	the	the	0
burthen	burthen	n1	burden	burden	0
,	,	,	,	,	0
and	and	cc	and	and	0
maintaine	maintaine	vvi	maintain	maintain	0
the	the	dt	the	the	0
life	life	n1	life	life	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
glorious	glorious	j	glorious	glorious	0
actions	actions	n2	actions	action	0
which	which	r-crq	which	which	0
lie	lie	n1	lie	lie	0
neglected	neglected	vvd	neglected	neglect	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
base	base	j	base	base	0
and	and	cc	and	and	0
vnworthy	vnworthy	j	unworthy	unworthy	0
world	world	n1	world	world	0
;	;	;	;	;	0
for	for	p-acp	for	for	0
this	this	d	this	this	0
your	your	po22	your	your	0
holy	holy	j	holy	holy	0
and	and	cc	and	and	0
heroicall	heroicall	j	heroical	heroical	0
resolutions	resolutions	n2	resolutions	resolution	0
,	,	,	,	,	0
and	and	cc	and	and	0
your	your	po22	your	your	0
loue	loue	n1	love	love	0
therein	therein	av	therein	therein	0
appearing	appearing	vvg	appearing	appear	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
Iesus	Iesus	np1	Iesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
and	and	cc	and	and	0
his	his	po31	his	his	0
holy	holy	j	holy	holy	0
Gospell	Gospell	n1	Gospel	gospel	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
King	King	n1	King	king	0
and	and	cc	and	and	0
Countrie	Countrie	n1	Country	country	0
,	,	,	,	,	0
I	I	pns11	I	i	0
professe	professe	vvb	profess	profess	0
and	and	cc	and	and	0
deuote	deuote	vvb	devote	devote	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
offices	offices	n2	offices	office	0
and	and	cc	and	and	0
duties	duties	n2	duties	duty	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Christian	Christian	njp	Christian	christian	1
