IT's	IT's	pn31|vbz	IT's	it|be	0
,	,	,	,	,	0
Acts	Acts	n2	Acts	act	0
20.28	20.28	crd	20.28	20.28	0
.	.	.	.	.	1
Pastours	Pastours	ng1	Pastors	pastors	0
,	,	,	,	,	0
Jer.	Jer.	np1	Jer.	Jer.	0
3.15	3.15	crd	3.15	3.15	0
.	.	.	.	.	1
The	The	dt	The	the	0
Salt	Salt	n1	Salt	salt	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Earth	Earth	n1	Earth	earth	0
,	,	,	,	,	0
Mat.	Mat.	np1	Mat.	Mat	1
5.13	5.13	crd	5.13	5.13	0
.	.	.	.	.	1
Shepherds	Shepherds	ng1	Shepherd's	shepherd	0
,	,	,	,	,	0
Jer.	Jer.	np1	Jer.	Jer.	0
50.6	50.6	crd	50.6	50.6	0
.	.	.	.	.	1
Stewards	Stewards	ng1	Stewards	steward	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Mysteries	Mysteries	n2	Mysteries	mystery	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
1	1	crd	1	1	0
Cor.	Cor.	np1	Cor.	Cor.	1
4.1	4.1	crd	4.1	4.1	0
.	.	.	.	.	1
Teachers	Teachers	np1	Teachers	Teachers	0
,	,	,	,	,	0
Isa.	Isa.	np1	Isa.	Isa.	0
43.27	43.27	crd	43.27	43.27	0
.	.	.	.	.	1
Watchmen	Watchmen	n2	Watchmen	watchman	0
,	,	,	,	,	0
Isa.	Isa.	np1	Isa.	Isa.	0
52.8	52.8	crd	52.8	52.8	0
.	.	.	.	.	0
and	and	cc	and	and	0
62.6	62.6	crd	62.6	62.6	0
.	.	.	.	.	1
Jer.	Jer.	np1	Jer.	Jer.	0
6.17	6.17	crd	6.17	6.17	0
.	.	.	.	.	0
and	and	cc	and	and	0
31.6	31.6	crd	31.6	31.6	0
.	.	.	.	.	1
Ezek.	Ezek.	np1	Ezek.	Ezek.	0
3.17	3.17	crd	3.17	3.17	0
.	.	.	.	.	0
and	and	cc	and	and	0
33.7	33.7	crd	33.7	33.7	0
.	.	.	.	.	1
Every	Every	np1	Every	Every	0
of	of	pp-f	of	of	0
which	which	r-crq	which	which	0
calleth	calleth	vvz	calls	call	0
upon	upon	p-acp	upon	upon	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
diligent	diligent	j	diligent	diligent	0
and	and	cc	and	and	0
faithful	faithful	j	faithful	faithful	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
execu	execu	n1	execu	execu	0
∣	∣	sy	∣	∣	0
tion	tion	n1	cion	cion	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
ministeriall	ministeriall	j-jn	ministerial	ministerial	0
Function	Function	n1	Function	function	0
.	.	.	.	.	1
And	And	cc	And	and	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
People	People	n1	People	people	0
,	,	,	,	,	0
would	would	vmd	would	will	0
they	they	pns32	they	they	0
but	but	p-acp	but	but	0
seriously	seriously	av-j	seriously	serious	0
consider	consider	vvi	consider	consider	0
what	what	r-crq	what	what	0
the	the	dt	the	the	0
Apostle	Apostle	n1	Apostle	apostle	0
Paul	Paul	np1	Paul	Paul	0
required	required	vvd	required	require	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
with	with	p-acp	with	with	0
relation	relation	n1	relation	relation	0
unto	unto	p-acp	unto	unto	0
their	their	po32	their	their	0
Ministers	Ministers	n2	Ministers	minister	0
.	.	.	.	.	1
1	1	crd	1	1	0
Tim.	Tim.	np1	Tim.	Tim.	1
5.17	5.17	crd	5.17	5.17	0
.	.	.	.	.	1
Let	Let	vvb	Let	let	0
the	the	dt	the	the	0
Elders	Elders	n2-jn	Elders	elder	0
that	that	cst	that	that	0
rule	rule	vvb	rule	rule	0
well	well	av	well	well	0
,	,	,	,	,	0
be	be	vbb	be	be	0
counted	counted	vvn	counted	count	0
worthy	worthy	j	worthy	worthy	0
of	of	pp-f	of	of	0
double	double	j-jn	double	double	0
honour	honour	n1	honour	honour	0
,	,	,	,	,	0
especially	especially	av-j	especially	especial	0
they	they	pns32	they	they	0
who	who	r-crq	who	who	0
la	la	uh	la	la	0
∣	∣	sy	∣	∣	0
bour	bour	uh	bour	bour	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Word	Word	n1	Word	word	0
and	and	cc	and	and	0
Doctrine	Doctrine	n1	Doctrine	doctrine	0
.	.	.	.	.	1
And	And	cc	And	and	0
again	again	av	again	again	0
,	,	,	,	,	0
Heb.	Heb.	np1	Heb.	Heb.	0
13.17	13.17	crd	13.17	13.17	0
.	.	.	.	.	1
Obey	Obey	vvb	Obey	obey	0
them	them	pno32	them	they	0
that	that	cst	that	that	0
have	have	vhb	have	have	0
the	the	dt	the	the	0
rule	rule	n1	rule	rule	0
over	over	p-acp	over	over	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
submit	submit	vvb	submit	submit	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
they	they	pns32	they	they	0
which	which	r-crq	which	which	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
souls	souls	n2	souls	soul	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
that	that	cst	that	that	0
must	must	vmb	must	must	0
give	give	vvi	give	give	0
account	account	n1	account	account	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
do	do	vdi	do	do	0
it	it	pn31	it	it	0
with	with	p-acp	with	with	0
joy	joy	n1	joy	joy	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
with	with	p-acp	with	with	0
grief	grief	n1	grief	grief	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
that	that	d	that	that	0
is	is	vbz	is	be	0
unprofitable	unprofitable	j	unprofitable	unprofitable	0
for	for	p-acp	for	for	0
you	you	pn22	you	you	0
.	.	.	.	.	1
Without	Without	p-acp	Without	without	0
per	per	fw-la	per	per	0
∣	∣	sy	∣	∣	0
adventure	adventure	n1	adventure	adventure	0
,	,	,	,	,	0
they	they	pns32	they	they	0
would	would	vmd	would	will	0
be	be	vbi	be	be	0
swift	swift	j	swift	swift	0
to	to	pc-acp	to	to	0
hear	hear	vvi	hear	hear	0
,	,	,	,	,	0
Jam.	Jam.	np1	Jam.	Jam.	1
1.19	1.19	crd	1.19	1.19	0
.	.	.	.	.	1
(	(	(	(	(	0
to	to	p-acp	to	to	0
hear	hear	vvi	hear	hear	0
the	the	dt	the	the	0
Word	Word	n1	Word	word	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
;	;	;	;	;	0
the	the	dt	the	the	0
excellency	excellency	n1	excellency	excellency	0
,	,	,	,	,	0
necessity	necessity	n1	necessity	necessity	0
,	,	,	,	,	0
and	and	cc	and	and	0
utility	utility	n1	utility	utility	0
whereof	whereof	c-crq	whereof	whereof	0
,	,	,	,	,	0
who	who	q-crq	who	who	0
is	is	vbz	is	be	0
able	able	j	able	able	0
sufficiently	sufficiently	av-j	sufficiently	sufficient	0
to	to	pc-acp	to	to	0
express	express	vvi	express	express	0
?	?	?	?	?	1
)	)	)	)	)	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
receive	receive	vvi	receive	receive	0
with	with	p-acp	with	with	0
meek	meek	j	meek	meek	0
∣	∣	sy	∣	∣	0
ness	ness	n1	ness	ness	0
the	the	cs	the	than	0
ingrafted	ingrafted	vvn	ingrafted	ingraft	0
Word	Word	n1	Word	word	0
,	,	,	,	,	0
Mar.	Mar.	np1	Mar.	Mar.	1
16.26	16.26	crd	16.26	16.26	0
.	.	.	.	.	1
What	What	q-crq	What	what	0
is	is	vbz	is	be	0
mainly	mainly	av-j	mainly	main	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
aimed	aimed	vvn	aimed	aim	0
at	at	p-acp	at	at	0
in	in	p-acp	in	in	0
preach	preach	vvi	preach	preach	0
∣	∣	sy	∣	∣	0
ing	ing	n1	king	king	0
and	and	cc	and	and	0
hearing	hearing	vvg	hearing	hear	0
the	the	dt	the	the	0
Word	Word	n1	Word	word	0
.	.	.	.	.	1
2	2	crd	2	2	0
Tim.	Tim.	np1	Tim.	Tim.	0
1.13	1.13	crd	1.13	1.13	0
.	.	.	.	.	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
save	save	vvi	save	save	0
their	their	po32	their	their	0
souls	souls	n2	souls	soul	0
.	.	.	.	.	1
This	This	np1	This	This	0
,	,	,	,	,	0
even	even	av	even	even	0
this	this	d	this	this	0
,	,	,	,	,	0
(	(	(	(	(	0
the	the	dt	the	the	0
souls	souls	n2	souls	soul	0
salvation	salvation	n1	salvation	salvation	0
,	,	,	,	,	0
being	being	vbg	being	be	0
of	of	pp-f	of	of	0
more	more	dc	more	more	0
value	value	n1	valve	value	0
then	then	cs	then	than	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
world	world	n1	world	world	0
)	)	)	)	)	0
is	is	vbz	is	be	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
mainly	mainly	av-j	mainly	main	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
aimed	aimed	vvn	aimed	aim	0
at	at	p-acp	at	at	0
,	,	,	,	,	0
both	both	av-d	both	both	0
in	in	p-acp	in	in	0
preaching	preaching	vvg	preaching	preach	0
and	and	cc	and	and	0
hearing	hearing	vvg	hearing	hear	0
.	.	.	.	.	1
To	To	p-acp	To	to	0
further	further	jc	further	further	0
this	this	d	this	this	0
,	,	,	,	,	0
the	the	dt	the	the	0
Preacher	Preacher	n1	Preacher	preacher	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
hold	hold	vvi	hold	hold	0
fast	fast	av-j	fast	fast	0
the	the	dt	the	the	0
form	form	n1	from	form	0
of	of	pp-f	of	of	0
sound	sound	j	found	sound	0
Words	Words	n2	Words	word	0
:	:	:	:	:	0
whereby	whereby	c-crq	whereby	whereby	0
,	,	,	,	,	0
both	both	d	both	both	0
the	the	dt	the	the	0
substance	substance	n1	substance	substance	0
of	of	pp-f	of	of	0
sound	sound	j	found	sound	0
Christian	Christian	np1	Christian	Christian	0
Doctrine	Doctrine	n1	Doctrine	doctrine	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
form	form	n1	from	form	0
of	of	pp-f	of	of	0
expressing	expressing	vvg	expressing	express	0
and	and	cc	and	and	0
delivering	delivering	vvg	delivering	deliver	0
it	it	pn31	it	it	0
,	,	,	,	,	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
understood	understood	vvn	understood	understand	0
.	.	.	.	.	1
He	He	pns31	He	he	0
is	is	vbz	is	be	0
to	to	p-acp	to	to	0
preach,2	preach,2	n1	preach,2	preach,2	0
Tim.	Tim.	np1	Tim.	Tim.	1
2.15	2.15	crd	2.15	2.15	0
.	.	.	.	.	1
1	1	crd	1	1	0
Pet.	Pet.	np1	Pet.	Pet.	1
4.11	4.11	crd	4.11	4.11	0
but	but	cc-acp	but	but	0
rightly	rightly	av-jn	rightly	right	0
dividing	dividing	vvg	dividing	divide	0
the	the	dt	the	the	0
word	word	n1	word	word	0
of	of	pp-f	of	of	0
truth	truth	n1	truth	truth	0
.	.	.	.	.	1
He	He	pns31	He	he	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
speak	speak	vvi	speak	speak	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Oracles	Oracles	n2	Oracles	oracle	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
.	.	.	.	.	1
He	He	pns31	He	he	0
must	must	vmb	must	must	0
preach	preach	vvi	preach	preach	0
the	the	dt	the	the	0
Gospel,1	Gospel,1	np1	Gospel,1	Gospel,1	0
Cor	Cor	np1	Cor	Cor	0
1.17	1.17	crd	1.17	1.17	0
.	.	.	.	.	1
1	1	crd	1	1	0
Cor.	Cor.	np1	Cor.	Cor.	1
11.9	11.9	crd	11.9	11.9	0
.	.	.	.	.	0
but	but	cc-acp	but	but	0
not	not	xx	not	not	0
with	with	p-acp	with	with	0
wisdom	wisdom	n1	wisdom	wisdom	0
of	of	pp-f	of	of	0
words	words	n2	words	word	0
,	,	,	,	,	0
or	or	cc	or	or	0
speech	speech	n1	speech	speech	0
.	.	.	.	.	1
He	He	pns31	He	he	0
must	must	vmb	must	must	0
utter	utter	vvi	utter	utter	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
tongue	tongue	n1	tongue	tongue	0
words	words	n2	words	word	0
easie	easie	j	easy	easy	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
under	under	p-acp	under	under	0
∣	∣	sy	∣	∣	0
stood	stood	vvd	stood	stand	0
:	:	:	:	:	0
how	how	c-crq	how	how	0
else	else	av	else	else	0
shall	shall	vmb	shall	shall	0
it	it	pn31	it	it	0
be	be	vbi	be	be	0
known	known	vvn	known	know	0
what	what	r-crq	what	what	0
is	is	vbz	is	be	0
spoken	spoken	vvn	spoken	speak	0
?	?	?	?	?	1
Shall	Shall	vmb	Shall	shall	0
he	he	pns31	he	he	0
not	not	xx	not	not	0
speak	speak	vvi	speak	speak	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
air	air	n1	air	air	0
?	?	?	?	?	1
Shall	Shall	vmb	Shall	shall	0
he	he	pns31	he	he	0
edifie	edifie	vvi	edify	edify	0
the	the	dt	the	the	0
igno	igno	fw-la	igno	igno	0
∣	∣	sy	∣	∣	0
rant	rant	vvi	rant	rant	0
and	and	cc	and	and	0
unlearned	unlearned	j	unlearned	unlearned	0
?	?	?	?	?	1
Shall	Shall	vmb	Shall	shall	0
he	he	pns31	he	he	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
unto	unto	p-acp	unto	unto	0
them	them	pno32	them	they	0
a	a	dt	a	a	0
Barbarian	Barbarian	j-jn	Barbarian	barbarian	0
?	?	?	?	?	1
The	The	dt	The	the	0
Apo	Apo	p-acp	Upon	upon	0
∣	∣	sy	∣	∣	0
stle	stle	n1	stle	stle	0
Paul	Paul	np1	Paul	Paul	0
did	did	vdd	did	do	0
excel	excel	vvi	excel	excel	0
in	in	p-acp	in	in	0
Learning	Learning	n1	Learning	learning	0
,	,	,	,	,	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
notable	notable	j	notable	notable	0
Linguist	Linguist	n1	Linguist	linguist	0
,	,	,	,	,	0
Logician	Logician	n1	Logician	logician	0
,	,	,	,	,	0
Rhe	Rhe	dt	Rhe	the	0
∣	∣	sy	∣	∣	0
torician	torician	n1	torician	torician	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
not	not	xx	not	not	0
?	?	?	?	?	0
yet	yet	av	yet	yet	0
what	what	q-crq	what	what	0
saith	saith	vvz	says	say	0
he	he	pns31	he	he	0
of	of	pp-f	of	of	0
himself	himself	px31	himself	himself	0
?	?	?	?	?	1
I	I	pns11	I	i	0
thank	thank	vvb	thank	thank	0
my	my	po11	my	my	0
God	God	np1	God	God	0
,	,	,	,	,	0
I	I	pns11	I	i	0
speak	speak	vvb	speak	speak	0
with	with	p-acp	with	with	0
tongues	tongues	n2	tongues	tongue	0
more	more	av-dc	more	more	0
then	then	cs	then	than	0
you	you	pn22	you	you	0
all	all	d	all	all	0
;	;	;	;	;	0
yet	yet	av	yet	yet	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
rather	rather	av-c	rather	rather	0
speak	speak	vvb	speak	speak	0
five	five	crd	five	five	0
words	words	n2	words	word	0
with	with	p-acp	with	with	0
my	my	po11	my	my	0
understanding	understanding	n1	understanding	understanding	0
,	,	,	,	,	0
that	that	cst	that	that	0
by	by	p-acp	by	by	0
my	my	po11	my	my	0
voice	voice	n1	voice	voice	0
I	I	pns11	I	i	0
might	might	vmd	might	may	0
teach	teach	vvi	teach	teach	0
others	others	n2-jn	others	other	0
al	al	av-d	all	all	0
∣	∣	sy	∣	∣	0
so	so	av	so	so	0
,	,	,	,	,	0
then	then	cs	then	than	0
ten	ten	crd	ten	ten	0
thousand	thousand	crd	thousand	thousand	0
words	words	n2	words	word	0
in	in	p-acp	in	in	0
an	an	dt	and	a	0
un	un	fw-fr	un	un	0
∣	∣	sy	∣	∣	0
known	known	n-vvn	known	know	0
tongue	tongue	n1	tongue	tongue	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
Preaching	Preaching	vvg	Preaching	preach	0
regard	regard	n1	regard	regard	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
had	had	vhn	had	have	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
Auditory	Auditory	j	Auditory	auditory	0
,	,	,	,	,	0
whe	whe	c-crq	when	when	0
∣	∣	sy	∣	∣	0
ther	ther	a-acp	there	there	0
they	they	pns32	they	they	0
be	be	vbb	be	be	0
learned	learned	j	learned	learned	0
,	,	,	,	,	0
or	or	cc	or	or	0
unlearned	unlearned	j	unlearned	unlearned	0
;	;	;	;	;	0
knowing	knowing	vvg	knowing	know	0
,	,	,	,	,	0
or	or	cc	or	or	0
ignorant	ignorant	j	ignorant	ignorant	0
:	:	:	:	:	0
to	to	pc-acp	to	to	0
use	use	vvi	use	use	0
learn	learn	vvi	learn	learn	0
∣	∣	sy	∣	∣	0
ing	ing	n1	king	king	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
learned	learned	j	learned	learned	0
Auditory	Auditory	j	Auditory	auditory	0
is	is	vbz	is	be	0
suteable	suteable	j	suitable	suitable	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
plainness	plainness	n1	plainness	plainness	0
is	is	vbz	is	be	0
most	most	av-ds	most	most	0
fit	fit	j	fit	fit	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
plain	plain	j	plain	plain	0
Auditory	Auditory	j	Auditory	auditory	0
.	.	.	.	.	1
There	There	pc-acp	There	there	0
are	are	vbr	are	be	0
who	who	r-crq	who	who	0
run	run	vvb	run	run	0
before	before	c-acp	before	before	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
sent	sent	vvn	sent	send	0
,	,	,	,	,	0
and	and	cc	and	and	0
take	take	vvi	take	take	0
upon	upon	p-acp	upon	upon	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
Teachers	Teachers	n2	Teachers	teacher	0
of	of	pp-f	of	of	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
they	they	pns32	they	they	0
themselves	themselves	px32	themselves	themselves	0
standing	standing	vvg	standing	stand	0
in	in	p-acp	in	in	0
need	need	n1	need	need	0
of	of	pp-f	of	of	0
instruction	instruction	n1	instruction	instruction	0
,	,	,	,	,	0
both	both	av-d	both	both	0
about	about	p-acp	about	about	0
the	the	dt	the	the	0
Matter	Matter	n1	Matter	matter	0
,	,	,	,	,	0
or	or	cc	or	or	0
what	what	r-crq	what	what	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
to	to	pc-acp	to	to	0
teach	teach	vvi	teach	teach	0
;	;	;	;	;	0
and	and	cc	and	and	0
about	about	p-acp	about	about	0
the	the	dt	the	the	0
Method	Method	n1	Method	method	0
,	,	,	,	,	0
or	or	cc	or	or	0
how	how	c-crq	how	how	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
to	to	pc-acp	to	to	0
teach	teach	vvi	teach	teach	0
.	.	.	.	.	1
To	To	p-acp	To	to	0
remedy	remedy	n1	remedy	remedy	0
both	both	av-d	both	both	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
daily	daily	av-j	daily	daily	0
done	done	vdn	done	do	0
(	(	(	(	(	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
done	done	vdn	done	do	0
howsoever	howsoever	c-acp	howsoever	howsoever	0
)	)	)	)	)	0
here	here	av	here	here	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
well	well	av	well	well	0
done	done	vdn	done	do	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
glory	glory	n1	glory	glory	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
edification	edification	n1	edification	edification	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
people	people	n1	people	people	0
,	,	,	,	,	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
thought	thought	vvn	thought	think	0
good	good	j	good	good	0
to	to	pc-acp	to	to	0
communicare	communicare	fw-la	communicare	communicare	0
(	(	(	(	(	0
what	what	r-crq	what	what	0
was	was	vbds	was	be	0
many	many	d	many	many	0
years	years	n2	years	year	0
ago	ago	av	ago	ago	0
bestowed	bestowed	vvn	bestowed	bestow	0
upon	upon	p-acp	upon	upon	0
me	me	pno11	me	i	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
dear	dear	j-jn	dear	dear	0
friend	friend	n1	friend	friend	0
and	and	cc	and	and	0
faithful	faithful	j	faithful	faithful	0
Minister	Minister	n1	Minister	minister	0
of	of	pp-f	of	of	0
Gods	Gods	npg1	Gods	God	0
word	word	n1	word	word	0
,	,	,	,	,	0
now	now	av	now	now	0
with	with	p-acp	with	with	0
God	God	np1	God	God	0
)	)	)	)	)	0
A	A	dt	A	a	0
plain	plain	j	plain	plain	0
Platform	Platform	n1	Platform	platform	0
for	for	p-acp	for	for	0
Preaching	Preaching	vvg	Preaching	preach	0
;	;	;	;	;	0
whereof	whereof	c-crq	whereof	whereof	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
(	(	(	(	(	0
whose	whose	r-crq	whose	who	0
Learning	Learning	n1	Learning	learning	0
is	is	vbz	is	be	0
but	but	p-acp	but	but	0
small	small	j	small	small	0
,	,	,	,	,	0
and	and	cc	and	and	0
their	their	po32	their	their	0
experience	experience	n1	experience	experience	0
in	in	p-acp	in	in	0
preaching	preaching	vvg	preaching	preach	0
not	not	xx	not	not	0
very	very	av	very	very	0
great	great	j	great	great	0
)	)	)	)	)	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
pleased	pleased	vvn	pleased	please	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
use	use	n1	use	use	0
,	,	,	,	,	0
I	I	pns11	I	i	0
doubt	doubt	vvb	doubt	doubt	0
not	not	xx	not	not	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
that	that	cst	that	that	0
through	through	p-acp	through	through	0
Gods	Gods	ng1	Gods	god	0
blessing	blessing	n1	blessing	blessing	0
on	on	p-acp	on	on	0
their	their	po32	their	their	0
en	en	fw-fr	en	en	0
∣	∣	sy	∣	∣	0
deavours	deavours	n2	deavours	deavour	0
,	,	,	,	,	0
both	both	d	both	both	0
their	their	po32	their	their	0
Matter	Matter	n1	Matter	matter	0
and	and	cc	and	and	0
Method	Method	n1	Method	method	0
of	of	pp-f	of	of	0
Preaching	Preaching	vvg	Preaching	preach	0
will	will	n1	will	will	0
prove	prove	vvi	prove	prove	0
satisfactory	satisfactory	j	satisfactory	satisfactory	0
,	,	,	,	,	0
and	and	cc	and	and	0
give	give	vvb	give	give	0
good	good	j	good	good	0
con	con	fw-mi	con	con	0
∣	∣	sy	∣	∣	0
tent	tent	n1	tent	tent	0
.	.	.	.	.	1
There	There	pc-acp	There	there	0
are	are	vbr	are	be	0
many	many	d	many	many	0
who	who	r-crq	who	who	0
have	have	vhb	have	have	0
writ	writ	vvn	writ	write	0
on	on	p-acp	on	on	0
this	this	d	this	this	0
Subjest	Subjest	j-jn	Subject	subject	0
;	;	;	;	;	0
as	as	c-acp	as	as	0
Mr.	Mr.	n1	Mr.	mr.	1
Perkins	Perkins	np1	Perkins	Perkins	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
Art	Art	n1	Art	art	0
of	of	pp-f	of	of	0
Prophesying	Prophesying	vvg	Prophesying	prophesy	0
.	.	.	.	.	1
Mr.	Mr.	n1	Mr.	mr.	0
Bernard	Bernard	np1	Bernard	Bernard	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
Faithful	Faithful	j	Faithful	faithful	0
Shepherd	Shepherd	n1	Shepherd	shepherd	0
.	.	.	.	.	1
Kecker	Kecker	np1	Kecker	Kecker	0
∣	∣	sy	∣	∣	0
man	man	n1	man	man	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
Rhetorica	Rhetorica	np1	Rhetorica	Rhetorica	0
Ecclesiastica	Ecclesiastica	fw-la	Ecclesiastica	ecclesiastica	0
,	,	,	,	,	0
Sculterus	Sculterus	np1	Sculterus	Sculterus	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
Method	Method	n1	Method	method	0
of	of	pp-f	of	of	0
Preaching	Preaching	vvg	Preaching	preach	0
.	.	.	.	.	1
Erasmus	Erasmus	np1	Erasmus	Erasmus	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
Ecclesiastes	Ecclesiastes	n2	Ecclesiastes	ecclesiaste	0
.	.	.	.	.	1
Jacohus	Jacohus	np1	Jacohus	Jacohus	0
Reneccius	Reneccius	np1	Reneccius	Reneccius	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
Clav.	Clav.	np1	Clav.	Clav.	0
Sacrosanctae	Sacrosanctae	fw-la	Sacrosanctae	sacrosanctae	0
Theologiae	Theologiae	np1	Theologiae	Theologiae	0
.	.	.	.	.	1
Solomon	Solomon	np1	Solomon	Solomon	0
Glassius	Glassius	np1	Glassius	Glassius	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
Philologia	Philologia	fw-la	Philologia	philologia	0
Sacra	Sacra	fw-la	Sacra	sacra	0
.	.	.	.	.	1
Weems	Weems	np1	Weems	Weems	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
Chri	Chri	np1	Chri	Chri	0
∣	∣	sy	∣	∣	0
stian	stian	n1	stian	stian	0
Synagogue	Synagogue	n1	Synagogue	synagogue	0
.	.	.	.	.	1
Hyperius	Hyperius	np1	Hyperius	Hyperius	0
,	,	,	,	,	0
Illyricus	Illyricus	np1	Illyricus	Illyricus	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
diverse	diverse	j	diverse	diverse	0
others	others	n2-jn	others	other	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
this	this	d	this	this	0
Platform	Platform	n1	Platform	platform	0
being	being	vbg	being	be	0
so	so	av	so	so	0
short	short	j	short	short	0
and	and	cc	and	and	0
substantial	substantial	j	substantial	substantial	0
,	,	,	,	,	0
so	so	av	so	so	0
plain	plain	j	plain	plain	0
and	and	cc	and	and	0
easie	easie	j	easy	easy	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
understood	understood	vvn	understood	understand	0
,	,	,	,	,	0
and	and	cc	and	and	0
containing	containing	vvg	containing	contain	0
so	so	av	so	so	0
much	much	av-d	much	much	0
in	in	p-acp	in	in	0
such	such	d	such	such	0
a	a	dt	a	a	0
small	small	j	small	small	0
bulk	bulk	n1	bulk	bulk	0
,	,	,	,	,	0
Magnum	Magnum	fw-la	Magnum	magnum	0
in	in	p-acp	in	in	0
parvo	parvo	fw-la	parvo	parvo	0
.	.	.	.	.	1
I	I	pns11	I	i	0
con	con	vvb	con	con	0
∣	∣	sy	∣	∣	0
ceive	ceive	vvb	ceive	ceive	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
most	most	av-ds	most	most	0
fit	fit	j	fit	fit	0
,	,	,	,	,	0
