BY	BY	p-acp	BY	by	0
so	so	av	so	so	0
deep	deep	j-jn	deep	deep	0
among	among	p-acp	among	among	0
the	the	dt	the	the	0
Lions	Lions	n2	Lions	lion	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
second	second	ord	second	second	0
way	way	n1	way	way	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
open	open	j	open	open	0
,	,	,	,	,	0
all	all	d	all	all	0
trembling	trembling	j-vvg	trembling	tremble	0
and	and	cc	and	and	0
furious	furious	j	furious	furious	0
going	going	vvg	going	go	0
down	down	a-acp	down	down	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
get	get	vvi	get	get	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
Pyrenaean	Pyrenaean	jp	Pyrenaean	pyrenaean	0
Mountains	Mountains	n2	Mountains	mountain	0
.	.	.	.	.	1
The	The	dt	The	the	0
ancient	ancient	j	ancient	ancient	0
Monarchy	Monarchy	n1	Monarchy	monarchy	0
shall	shall	vmb	shall	shall	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
transferred	transferred	vvn	transferred	transfer	0
,	,	,	,	,	0
the	the	dt	the	the	0
third	third	ord	third	three	0
innundation	innundation	n1	inundation	inundation	0
of	of	pp-f	of	of	0
humane	humane	j	humane	humane	0
blood	blood	n1	blood	blood	0
shall	shall	vmb	shall	shall	0
happen	happen	vvi	happen	happen	0
,	,	,	,	,	0
and	and	cc	and	and	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
good	good	j	good	good	0
while	while	n1	while	while	0
Mars	Mars	np1	Mars	Mars	0
shall	shall	vmb	shall	shall	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
in	in	p-acp	in	in	0
Lent.	Lent.	np1	Lent.	Lent.	1
And	And	cc	And	and	0
the	the	dt	the	the	0
Daughter	Daughter	n1	Daughter	daughter	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
given	given	vvn	given	give	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
preservation	preservation	n1	preservation	preservation	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
the	the	dt	the	the	0
Dominator	Dominator	fw-la	Dominator	dominator	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
falling	falling	vvg	falling	fall	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
Pagan	Pagan	j-jn	Pagan	pagan	0
Forces	Forces	n2	Forces	force	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
new	new	j	new	new	0
unbelievers	unbelievers	n2	unbelievers	unbeliever	0
,	,	,	,	,	0
she	she	pns31	she	she	0
shall	shall	vmb	shall	shall	0
have	have	vhi	have	have	0
two	two	crd	two	two	0
Chil	Chil	pns11|vmb	Chil	I|will	0
∣	∣	sy	∣	∣	0
dren	dren	n2	dren	dren	0
,	,	,	,	,	0
one	one	pi	one	one	0
from	from	p-acp	from	from	0
faithfulness	faithfulness	n1	faithfulness	faithfulness	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
other	other	n-jn	other	other	0
from	from	p-acp	from	from	0
unfaithfulness	unfaithfulness	n1	unfaithfulness	unfaithfulness	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
confirmation	confirmation	n1	confirmation	confirmation	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Catholick	Catholick	njp	Catholic	catholic	0
Church	Church	n1	Church	church	0
;	;	;	;	;	0
and	and	cc	and	and	0
the	the	dt	the	the	0
other	other	n-jn	other	other	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
confusion	confusion	n1	confusion	confusion	0
and	and	cc	and	and	0
late	late	j	late	late	0
repentance	repentance	n1	repentance	repentance	0
,	,	,	,	,	0
shall	shall	vmb	shall	shall	0
go	go	vvi	go	go	0
about	about	a-acp	about	about	0
to	to	pc-acp	to	to	0
ruine	ruine	vvi	ruin	ruin	0
her	her	pno31	her	she	0
.	.	.	.	.	1
There	There	pc-acp	There	there	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
three	three	crd	three	three	0
Regions	Regions	n2	Regions	region	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
extreme	extreme	j-jn	extreme	extreme	0
differences	differences	n2	differences	difference	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
leagues	leagues	n2	leagues	league	0
,	,	,	,	,	0
viz.	viz.	n1	viz.	viz.	0
the	the	dt	the	the	0
Roman	Roman	njp	Roman	roman	0
,	,	,	,	,	0
the	the	dt	the	the	0
German	German	j	Germane	germane	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Spanish	Spanish	jp	Spanish	spanish	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
Military	Military	j	Military	military	0
hand	hand	n1	hand	hand	0
shall	shall	vmb	shall	shall	0
make	make	vvi	make	make	0
divers	divers	j	diverse	diverse	0
Sects	Sects	n2	Sects	sect	0
,	,	,	,	,	0
forsaking	forsaking	vvg	forsaking	forsake	0
the	the	dt	the	the	0
50	50	crd	50	50	0
and	and	cc	and	and	0
52	52	crd	52	52	0
de	de	fw-la	de	de	0
∣	∣	sy	∣	∣	0
grees	grees	vvz	grees	agree	0
of	of	pp-f	of	of	0
altitude	altitude	n1	altitude	altitude	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
those	those	d	those	those	0
of	of	pp-f	of	of	0
remote	remote	j	remote	remote	0
Regions	Regions	n2	Regions	region	0
shall	shall	vmb	shall	shall	0
do	do	vdi	do	do	0
homage	homage	n1	homage	homage	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Regions	Regions	n2	Regions	region	0
of	of	pp-f	of	of	0
Europe	Europe	np1	Europe	Europe	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
North	North	n1	North	north	0
of	of	pp-f	of	of	0
40	40	crd	40	40	0
Degrees	Degrees	n2	Degrees	degree	0
Alti	Alti	fw-la	Alti	alti	0
∣	∣	sy	∣	∣	0
tude	tude	n1	tude	tude	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
vain	vain	j	vain	vain	0
fright	fright	n1	fright	fright	0
shall	shall	vmb	shall	shall	0
quake	quake	vvi	quake	quake	0
,	,	,	,	,	0
after	after	c-acp	after	after	0
that	that	cst	that	that	0
those	those	d	those	those	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
West	West	n1	West	west	0
,	,	,	,	,	0
South	South	n1	South	south	0
,	,	,	,	,	0
and	and	cc	and	and	0
East	East	n1	East	east	0
shall	shall	vmb	shall	shall	0
quake	quake	vvi	quake	quake	0
because	because	c-acp	because	because	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
power	power	n1	power	power	0
,	,	,	,	,	0
insomuch	insomuch	av	insomuch	insomuch	0
that	that	cst	that	that	0
what	what	r-crq	what	what	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
done	done	vdn	done	do	0
,	,	,	,	,	0
cannot	cannot	vmbx	cannot	can	0
be	be	vbi	be	be	0
undone	undone	vvn	undone	undo	0
by	by	p-acp	by	by	0
Warlike	Warlike	j	Warlike	warlike	0
power	power	n1	power	power	0
.	.	.	.	.	1
They	They	pns32	They	they	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
equal	equal	j-jn	equal	equal	0
in	in	p-acp	in	in	0
Nature	Nature	n1	Nature	nature	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
much	much	d	much	much	0
different	different	j	different	different	0
in	in	p-acp	in	in	0
Faith	Faith	n1	Faith	faith	0
.	.	.	.	.	1
After	After	p-acp	After	after	0
this	this	d	this	this	0
,	,	,	,	,	0
the	the	dt	the	the	0
barren	barren	j	barren	barren	0
Dame	Dame	n1	Dame	dame	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
greater	greater	jc	greater	great	0
power	power	n1	power	power	0
then	then	cs	then	than	0
the	the	dt	the	the	0
second	second	ord	second	second	0
,	,	,	,	,	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
admit	admit	vvi	admit	admit	0
∣	∣	sy	∣	∣	0
ted	ted	n1	ted	ted	0
by	by	p-acp	by	by	0
two	two	crd	two	two	0
people	people	n1	people	people	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
first	first	ord	first	first	0
obstinate	obstinate	j	obstinate	obstinate	0
that	that	cst	that	that	0
had	had	vhd	had	have	0
power	power	n1	power	power	0
over	over	p-acp	over	over	0
the	the	dt	the	the	0
others	others	n2-jn	others	other	0
;	;	;	;	;	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
second	second	ord	second	second	0
,	,	,	,	,	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
third	third	ord	third	three	0
,	,	,	,	,	0
that	that	cst	that	that	0
shall	shall	vmb	shall	shall	0
extend	extend	vvi	extend	extend	0
his	his	po31	his	his	0
Circuit	Circuit	n1	Circuit	circuit	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
East	East	n1	East	east	0
of	of	pp-f	of	of	0
Europe	Europe	np1	Europe	Europe	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
far	far	av-j	far	far	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Hungarians	Hungarians	njp2	Hungarians	hungarian	0
,	,	,	,	,	0
vanquished	vanquished	vvn	vanquished	vanquish	0
and	and	cc	and	and	0
overcome	overcome	vvn	overcome	overcome	0
,	,	,	,	,	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
Maritine	Maritine	np1	Maritine	Maritine	0
Sail	Sail	n1	Sail	sail	0
,	,	,	,	,	0
shall	shall	vmb	shall	shall	0
make	make	vvi	make	make	0
his	his	po31	his	his	0
excursions	excursions	n2	excursions	excursion	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
Trinarrian	Trinarrian	n1	Trinarrian	trinarrian	0
and	and	cc	and	and	0
Adriatick	Adriatick	jp	Adriatic	adriatic	0
Sea	Sea	n1	Sea	sea	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
his	his	po31	his	his	0
Mirmidons	Mirmidons	np2	Mirmidons	Myrmidon	0
,	,	,	,	,	0
and	and	cc	and	and	0
Ger	Ger	po31	Her	her	0
∣	∣	sy	∣	∣	0
many	many	d	many	many	0
shall	shall	vmb	shall	shall	0
fall	fall	vvi	fallen	fall	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Barbarian	Barbarian	j-jn	Barbarian	barbarian	0
Sect	Sect	n1	Sect	sect	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
wholly	wholly	av-jn	wholly	whole	0
driven	driven	vvn	driven	drive	0
from	from	p-acp	from	from	0
among	among	p-acp	among	among	0
the	the	dt	the	the	0
Latines	Latines	np1	Latines	Latines	0
.	.	.	.	.	1
Then	Then	av	Then	then	0
the	the	dt	the	the	0
great	great	j	great	great	0
Empire	Empire	n1	Empire	empire	0
of	of	pp-f	of	of	0
Antichrist	Antichrist	np1	Antichrist	Antichrist	0
shall	shall	vmb	shall	shall	0
begin	begin	vvi	begin	begin	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Attila	Attila	np1	Attila	Attila	0
,	,	,	,	,	0
and	and	cc	and	and	0
Xerxes	Xerxes	np1	Xerxes	Xerxes	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
down	down	a-acp	down	down	0
with	with	p-acp	with	with	0
an	an	dt	and	a	0
innumerable	innumerable	j	innumerable	innumerable	0
multitude	multitude	n1	multitude	multitude	0
of	of	pp-f	of	of	0
people	people	n1	people	people	0
,	,	,	,	,	0
insomuch	insomuch	av	insomuch	insomuch	0
that	that	cst	that	that	0
the	the	dt	the	the	0
coming	coming	n-vvg	coming	come	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Holy	Holy	j	Holy	holy	0
Ghost	Ghost	n1	Ghost	ghost	0
,	,	,	,	,	0
proceeding	proceeding	vvg	proceeding	proceed	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
48	48	crd	48	48	0
Degree	Degree	n1	Degree	degree	0
,	,	,	,	,	0
shall	shall	vmb	shall	shall	0
transmigrate	transmigrate	vvi	transmigrate	transmigrate	0
,	,	,	,	,	0
dri	dri	zz	dri	dri	0
∣	∣	sy	∣	∣	0
ving	ving	vhg	ving	ve	0
away	away	av	away	away	0
the	the	dt	the	the	0
abomination	abomination	n1	abomination	abomination	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Antichrist	Antichrist	np1	Antichrist	Antichrist	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
made	made	vvd	made	make	0
War	War	n1	War	war	0
a	a	sy	a	a	0
∣	∣	sy	∣	∣	0
gainst	gainst	p-acp	gainst	against	0
the	the	dt	the	the	0
Royal	Royal	j	Royal	royal	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
great	great	j	great	great	0
Vicar	Vicar	n1	Vicar	vicar	0
of	of	pp-f	of	of	0
I.	I.	np1	I.	I.	0
C.	C.	np1	C.	C.	0
and	and	cc	and	and	0
against	against	p-acp	against	against	0
his	his	po31	his	his	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
and	and	cc	and	and	0
his	his	po31	his	his	0
Kingdom	Kingdom	n1	Kingdom	kingdom	0
,	,	,	,	,	0
per	per	fw-la	per	per	0
tempus	tempus	fw-la	tempus	tempus	0
,	,	,	,	,	0
&	&	cc	&	and	0
in	in	p-acp	in	in	0
occasione	occasione	n1	occasion	occasion	0
temporis	temporis	fw-la	temporis	temporis	0
.	.	.	.	.	0
and	and	cc	and	and	0
before	before	p-acp	before	before	0
this	this	d	this	this	0
shall	shall	vmb	shall	shall	0
precede	precede	vvi	precede	precede	0
a	a	dt	a	a	0
Solar	Solar	j	Solar	solar	0
Eclipse	Eclipse	n1	Eclipse	eclipse	0
,	,	,	,	,	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
dark	dark	j	dark	dark	0
and	and	cc	and	and	0
ob	ob	fw-la	ob	ob	0
∣	∣	sy	∣	∣	0
scure	scure	vvb	scure	scure	0
that	that	cst	that	that	0
was	was	vbds	was	be	0
since	since	p-acp	since	since	0
the	the	dt	the	the	0
Creation	Creation	n1	Creation	creation	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
World	World	n1	World	world	0
,	,	,	,	,	0
till	till	c-acp	till	till	0
the	the	dt	the	the	0
death	death	n1	death	death	0
and	and	cc	and	and	0
passion	passion	n1	passion	passion	0
of	of	pp-f	of	of	0
I.	I.	np1	I.	I.	0
C.	C.	np1	C.	C.	0
and	and	cc	and	and	0
from	from	p-acp	from	from	0
him	him	pno31	him	he	0
till	till	c-acp	till	till	0
then	then	av	then	then	0
,	,	,	,	,	0
and	and	cc	and	and	0
it	it	pn31	it	it	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Month	Month	n1	Month	month	0
of	of	pp-f	of	of	0
October	October	np1	October	October	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
such	such	d	such	such	0
a	a	dt	a	a	0
great	great	j	great	great	0
Translation	Translation	n1	Translation	translation	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
made	made	vvn	made	make	0
,	,	,	,	,	0
that	that	cst	that	that	0
every	every	d	every	every	0
body	body	n1	body	body	0
will	will	vmb	will	will	0
think	think	vvi	think	think	0
that	that	d	that	that	0
the	the	dt	the	the	0
weight	weight	n1	weight	weight	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Earth	Earth	n1	Earth	earth	0
,	,	,	,	,	0
shall	shall	vmb	shall	shall	0
have	have	vhi	have	have	0
lost	lost	vvn	lost	lose	0
its	its	po31	its	its	0
na	na	fw-la	na	na	0
∣	∣	sy	∣	∣	0
tural	tural	j	tural	tural	0
motion	motion	n1	motion	motion	0
,	,	,	,	,	0
and	and	cc	and	and	0
be	be	vbi	be	be	0
swallowed	swallowed	vvn	swallowed	swallow	0
up	up	a-acp	up	up	0
in	in	p-acp	in	in	0
perpetual	perpetual	j	perpetual	perpetual	0
darkness	darkness	n1	darkness	darkness	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
the	the	dt	the	the	0
Spring	Spring	n1	Spring	spring	0
before	before	a-acp	before	before	0
and	and	cc	and	and	0
after	after	p-acp	after	after	0
this	this	d	this	this	0
,	,	,	,	,	0
shall	shall	vmb	shall	shall	0
happen	happen	vvi	happen	happen	0
extraordinary	extraordinary	j	extraordinary	extraordinary	0
changes	changes	n2	changes	change	0
,	,	,	,	,	0
mutations	mutations	n2	mutations	mutation	0
of	of	pp-f	of	of	0
Kingdoms	Kingdoms	n2	Kingdoms	kingdom	0
,	,	,	,	,	0
and	and	cc	and	and	0
great	great	j	great	great	0
Earth-quakes	Earth-quakes	n2	Earthquakes	earthquake	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
pullulation	pullulation	n1	pullulation	pullulation	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
new	new	j	new	new	0
Babylons	Babylons	npg1	Babylons	babylons	0
miserable	miserable	j	miserable	miserable	0
daughter	daughter	n1	daughter	daughter	0
,	,	,	,	,	0
increased	increased	vvn	increased	increase	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
abomina	abomina	fw-la	abomina	abomina	0
∣	∣	sy	∣	∣	0
tion	tion	n1	cion	cion	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
first	first	ord	first	first	0
Holocaust	Holocaust	vvd	Holocaust	holocaust	0
,	,	,	,	,	0
and	and	cc	and	and	0
shall	shall	vmb	shall	shall	0
last	last	vvi	last	last	0
only	only	av-j	only	only	0
73	73	crd	73	73	0
years	years	n2	years	year	0
and	and	cc	and	and	0
7	7	crd	7	7	0
Months	Months	n2	Months	month	0
,	,	,	,	,	0
then	then	av	then	then	0
from	from	p-acp	from	from	0
that	that	d	that	that	0
Stock	Stock	n1	Stock	stock	0
she	she	pns31	she	she	0
that	that	cst	that	that	0
had	had	vhd	had	have	0
been	been	vbn	been	be	0
long	long	av-j	long	long	0
time	time	n1	time	time	0
barren	barren	j	barren	barren	0
,	,	,	,	,	0
proceeding	proceeding	vvg	proceeding	proceed	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
fifth	fifth	ord	fifth	five	0
Degree	Degree	n1	Degree	degree	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
shall	shall	vmb	shall	shall	0
renew	renew	vvi	renew	renew	0
all	all	d	all	all	0
the	the	dt	the	the	0
Christi	Christi	np1	Christi	Christi	0
∣	∣	sy	∣	∣	0
an	an	dt	and	a	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
and	and	cc	and	and	0
then	then	av	then	then	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
great	great	j	great	great	0
Peace	Peace	n1	Peace	peace	0
,	,	,	,	,	0
Union	Union	n1	Union	union	0
and	and	cc	and	and	0
Concord	Concord	n1	Concord	concord	0
,	,	,	,	,	0
between	between	p-acp	between	between	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Children	Children	n2	Children	child	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
wandring	wandring	j-vvg	wandering	wander	0
and	and	cc	and	and	0
seperated	seperated	vvn	separated	separate	0
fore	fore	p-acp	before	before	0
∣	∣	sy	∣	∣	0
heads	heads	n2	heads	head	0
by	by	p-acp	by	by	0
divers	divers	j	diverse	diverse	0
Kingdoms	Kingdoms	n2	Kingdoms	kingdom	0
,	,	,	,	,	0
and	and	cc	and	and	0
such	such	d	such	such	0
Peace	Peace	n1	Peace	peace	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
made	made	vvn	made	make	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Instigator	Instigator	n1	Instigator	instigator	0
and	and	cc	and	and	0
Promoter	Promoter	n1	Promoter	promoter	0
of	of	pp-f	of	of	0
Military	Military	j	Military	military	0
function	function	n1	function	function	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
diversity	diversity	n1	diversity	diversity	0
of	of	pp-f	of	of	0
Re	Re	zz	Re	re	0
∣	∣	sy	∣	∣	0
ligions	ligions	ng1	ligions	ligions	0
,	,	,	,	,	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
tied	tied	vvn	tied	tie	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
bottom	bottom	n1	bottom	bottom	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
deep	deep	j-jn	deep	deep	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Kingdom	Kingdom	n1	Kingdom	kingdom	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Rabious	Rabious	j	Rabious	rabious	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
shall	shall	vmb	shall	shall	0
countefeit	countefeit	vvi	counterfeit	counterfeit	0
the	the	dt	the	the	0
wise	wise	j	wise	wise	0
,	,	,	,	,	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
united	united	vvn	united	unite	0
.	.	.	.	.	1
And	And	cc	And	and	0
the	the	dt	the	the	0
Countreys	Countreys	ng2	Countries'	country	0
,	,	,	,	,	0
Towns	Towns	n2	Towns	town	0
,	,	,	,	,	0
Cities	Cities	n2	Cities	city	0
and	and	cc	and	and	0
Provinces	Provinces	n2	Provinces	province	0
,	,	,	,	,	0
that	that	cst	that	that	0
had	had	vhd	had	have	0
de	de	dt	the	the	0
∣	∣	sy	∣	∣	0
serted	serted	vvn	serted	sert	0
their	their	po32	their	their	0
first	first	ord	first	first	0
ways	ways	n2	ways	way	0
to	to	pc-acp	to	to	0
free	free	vvi	free	free	0
themselves	themselves	px32	themselves	themselves	0
,	,	,	,	,	0
captivating	captivating	vvg	captivating	captivate	0
themselves	themselves	px32	themselves	themselves	0
more	more	av-dc	more	more	0
deeply	deeply	av-jn	deeply	deep	0
,	,	,	,	,	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
secretly	secretly	av-jn	secretly	secret	0
angry	angry	j	angry	angry	0
at	at	p-acp	at	at	0
their	their	po32	their	their	0
liberty	liberty	n1	liberty	liberty	0
and	and	cc	and	and	0
Religion	Religion	n1	Religion	religion	0
lost	lost	vvn	lost	lose	0
,	,	,	,	,	0
and	and	cc	and	and	0
shall	shall	vmb	shall	shall	0
begin	begin	vvi	begin	begin	0
to	to	pc-acp	to	to	0
strike	strike	vvi	strike	strike	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
left	left	j	left	left	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
turn	turn	vvi	turn	turn	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
right	right	n-jn	right	right	0
,	,	,	,	,	0
restoring	restoring	vvg	restoring	restore	0
the	the	dt	the	the	0
holiness	holiness	n1	holiness	holiness	0
beaten	beaten	vvn	beaten	beat	0
down	down	a-acp	down	down	0
long	long	av-j	long	long	0
before	before	c-acp	before	before	0
with	with	p-acp	with	with	0
their	their	po32	their	their	0
former	former	j	former	former	0
writing	writing	n-vvg	writing	write	0
;	;	;	;	;	0
so	so	av	so	so	0
that	that	cst	that	that	0
after	after	p-acp	after	after	0
the	the	dt	the	the	0
great	great	j	great	great	0
Dog	Dog	n1	Dog	dog	0
,	,	,	,	,	0
shall	shall	vmb	shall	shall	0
come	come	vvi	come	come	0
forth	forth	av	forth	forth	0
the	the	dt	the	the	0
biggest	biggest	js	biggest	big	0
Mastif	Mastif	n1	Mastiff	mastiff	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
shall	shall	vmb	shall	shall	0
destroy	destroy	vvi	destroy	destroy	0
all	all	d	all	all	0
that	that	cst	that	that	0
was	was	vbds	was	be	0
done	done	vdn	done	do	0
formerly	formerly	av-j	formerly	former	0
,	,	,	,	,	0
then	then	cs	then	than	0
Churches	Churches	n2	Churches	church	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
built	built	vvn	built	build	0
up	up	a-acp	up	up	0
again	again	av	again	again	0
as	as	c-acp	as	as	0
before	before	a-acp	before	before	0
,	,	,	,	,	0
the	the	dt	the	the	0
Clergy	Clergy	n1	Clergy	clergy	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
restored	restored	vvn	restored	restore	0
to	to	p-acp	to	to	0
its	its	po31	its	its	0
former	former	j	former	former	0
state	state	n1	state	state	0
,	,	,	,	,	0
and	and	cc	and	and	0
shall	shall	vmb	shall	shall	0
begin	begin	vvi	begin	begin	0
to	to	p-acp	to	to	0
Whore	Whore	n1	Whore	whore	0
,	,	,	,	,	0
and	and	cc	and	and	0
Luxu	Luxu	fw-la	Luxu	luxu	0
∣	∣	sy	∣	∣	0
riate	riate	vvi	riate	riate	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
commit	commit	vvi	commit	commit	0
a	a	dt	a	a	0
Thousand	Thousand	crd	Thousand	thousand	0
Crimes	Crimes	n2	Crimes	crime	0
.	.	.	.	.	1
And	And	np1	And	And	0
being	being	vbg	being	be	0
near	near	j	near	near	0
unto	unto	p-acp	unto	unto	0
another	another	j-jn	another	another	0
desolation	desolation	n1	desolation	desolation	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
she	she	pns31	she	she	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
in	in	p-acp	in	in	0
her	her	po31	her	her	0
higher	higher	jc	higher	high	0
and	and	cc	and	and	0
more	more	av-dc	more	more	0
sub	sub	fw-la	sub	sub	0
∣	∣	sy	∣	∣	0
lime	lime	n1	lime	lime	0
dignity	dignity	n1	dignity	dignity	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
shall	shall	vmb	shall	shall	0
rise	rise	vvi	rise	rise	0
powers	powers	n2	powers	power	0
and	and	cc	and	and	0
Militaty	Militaty	j	Militaty	militaty	0
hands	hands	n2	hands	hand	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
shall	shall	vmb	shall	shall	0
take	take	vvi	take	take	0
away	away	av	away	away	0
from	from	p-acp	from	from	0
her	her	pno31	her	she	0
the	the	dt	the	the	0
two	two	crd	two	two	0
Swords	Swords	n2	Swords	sword	0
,	,	,	,	,	0
and	and	cc	and	and	0
leave	leave	vvb	leave	leave	0
her	her	pno31	her	she	0
only	only	av-j	only	only	0
the	the	dt	the	the	0
Ensigns	Ensigns	n2	Ensigns	ensign	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
which	which	r-crq	which	which	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
means	means	n2	means	mean	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
crookedness	crookedness	n1	crookedness	crookedness	0
that	that	cst	that	that	0
draweth	draweth	vvz	draws	draw	0
them	them	pno32	them	they	0
,	,	,	,	,	0
the	the	dt	the	the	0
people	people	n1	people	people	0
causing	causing	vvg	causing	cause	0
it	it	pn31	it	it	0
to	to	pc-acp	to	to	0
go	go	vvi	go	go	0
straight	straight	av	straight	straight	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
willing	willing	j	willing	willing	0
to	to	pc-acp	to	to	0
submit	submit	vvi	submit	submit	0
unto	unto	p-acp	unto	unto	0
