GREAT	GREAT	j	GREAT	great	0
and	and	cc	and	and	0
Slavery	Slavery	n1	Slavery	slavery	0
above	above	p-acp	above	above	0
all	all	d	all	all	0
other	other	j-jn	other	other	0
Princes	Princes	n2	Princes	prince	0
,	,	,	,	,	0
that	that	cst	that	that	0
none	none	pix	none	none	0
else	else	av	else	else	0
could	could	vmd	could	can	0
engage	engage	vvi	engage	engage	0
both	both	d	both	both	0
Body	Body	n1	Body	body	0
and	and	cc	and	and	0
Soul	Soul	n1	Soul	soul	0
in	in	p-acp	in	in	0
such	such	d	such	such	0
a	a	dt	a	a	0
Villanous	Villanous	j	Villainous	villainous	0
Undertaking	Undertaking	n-vvg	Undertaking	undertake	0
;	;	;	;	;	0
to	to	p-acp	to	to	0
which	which	r-crq	which	which	0
Consideration	Consideration	n1	Consideration	consideration	0
,	,	,	,	,	0
adding	adding	vvg	adding	add	0
that	that	cst	that	that	0
their	their	po32	their	their	0
Interests	Interests	n2	Interests	interest	0
are	are	vbr	are	be	0
both	both	d	both	both	0
one	one	pi	one	one	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
one	one	crd	one	one	0
is	is	vbz	is	be	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
other	other	n-jn	other	other	0
would	would	vmd	would	will	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
Master	Master	n1	Master	master	0
of	of	pp-f	of	of	0
absolute	absolute	j	absolute	absolute	0
Dominion	Dominion	n1	Dominion	dominion	0
,	,	,	,	,	0
and	and	cc	and	and	0
both	both	d	both	both	0
are	are	vbr	are	be	0
inveterate	inveterate	j	inveterate	inveterate	0
Enemies	Enemies	n2	Enemies	enemy	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
and	and	cc	and	and	0
this	this	d	this	this	0
Protestant	Protestant	n1	Protestant	protestant	0
Kingdom	Kingdom	n1	Kingdom	kingdom	0
;	;	;	;	;	0
and	and	cc	and	and	0
the	the	dt	the	the	0
French	French	jp	French	french	0
King	King	n1	King	king	0
is	is	vbz	is	be	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
respects	respects	n2	respects	respect	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
likely	likely	j	likely	likely	0
to	to	pc-acp	to	to	0
support	support	vvi	support	support	0
,	,	,	,	,	0
maintain	maintain	vvi	maintain	maintain	0
and	and	cc	and	and	0
uphold	uphold	vvi	uphold	uphold	0
them	them	pno32	them	they	0
in	in	p-acp	in	in	0
those	those	d	those	those	0
Attempts	Attempts	vvz	Attempts	attempt	0
,	,	,	,	,	0
they	they	pns32	they	they	0
being	being	vbg	being	be	0
so	so	av	so	so	0
exactly	exactly	av-j	exactly	exact	0
suitable	suitable	j	suitable	suitable	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
in	in	zz	in	in	0
∣	∣	sy	∣	∣	0
clinations	clinations	n2	clinations	clination	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Soul	Soul	n1	Soul	soul	0
,	,	,	,	,	0
yea	yea	uh	yea	yea	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Late	Late	j	Late	late	0
King's	King's	ng1	King's	king	0
Soul	Soul	n1	Soul	soul	0
too	too	av	too	too	0
,	,	,	,	,	0
notwithstanding	notwithstanding	p-acp	notwithstanding	notwithstanding	0
your	your	po22	your	your	0
Majesty's	Majesty's	ng1	Majesty's	majesty	0
being	being	n1	being	being	0
his	his	po31	his	his	0
Nephew	Nephew	n1	Nephew	nephew	0
and	and	cc	and	and	0
Son-in-Law	Son-in-Law	n1	Son-in-Law	son-in-law	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
bargain	bargain	n1	bargain	bargain	0
.	.	.	.	.	1
Sir	Sir	n1	Sir	sir	0
,	,	,	,	,	0
these	these	d	these	these	0
Conspirators	Conspirators	n2	Conspirators	conspirator	0
have	have	vhb	have	have	0
made	made	vvn	made	make	0
it	it	pn31	it	it	0
their	their	po32	their	their	0
business	business	n1	business	business	0
to	to	pc-acp	to	to	0
asperse	asperse	vvi	asperse	asperse	0
your	your	po22	your	your	0
Majesty's	Majesty's	ng1	Majesty's	majesty	0
Government	Government	n1	Government	government	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
great	great	j	great	great	0
Taxes	Taxes	n2	Taxes	tax	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
Nation	Nation	n1	Nation	nation	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
I	I	pns11	I	i	0
never	never	av-x	never	never	0
find	find	vvi	find	find	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
notice	notice	n1	notice	notice	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Treasure	Treasure	n1	Treasure	treasure	0
that	that	cst	that	that	0
K.	K.	n1	K.	king	0
Charles	Charles	np1	Charles	Charles	0
II.	II.	crd	II	ii	0
wasted	wasted	vvn	wasted	waste	0
.	.	.	.	.	1
It's	It's	pn31|vbz	It's	it|be	0
true	true	j	true	true	0
,	,	,	,	,	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
engaged	engaged	vvn	engaged	engage	0
in	in	p-acp	in	in	0
two	two	crd	two	two	0
most	most	av-ds	most	most	0
impious	impious	j	impious	impious	0
Wars	Wars	n2	Wars	war	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
Dutch	Dutch	jp	Dutch	dutch	0
,	,	,	,	,	0
and	and	cc	and	and	0
these	these	d	these	these	0
Wars	Wars	n2	Wars	war	0
were	were	vbdr	were	be	0
very	very	av	very	very	0
chargable	chargable	j	chargeable	chargeable	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Nation	Nation	n1	Nation	nation	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
besides	besides	p-acp	beside	beside	0
those	those	d	those	those	0
two	two	crd	two	two	0
Wars	Wars	n2	Wars	war	0
,	,	,	,	,	0
he	he	pns31	he	he	0
spent	spent	vvd	spent	spend	0
abundance	abundance	n1	abundance	abundance	0
upon	upon	p-acp	upon	upon	0
his	his	po31	his	his	0
Whores	Whores	n2	Whores	whore	0
,	,	,	,	,	0
Pimps	Pimps	vvz	Pimps	pimp	0
,	,	,	,	,	0
and	and	cc	and	and	0
Bauds	Bauds	n2	Bawds	bawd	0
,	,	,	,	,	0
under	under	p-acp	under	under	0
the	the	dt	the	the	0
notion	notion	n1	notion	notion	0
of	of	pp-f	of	of	0
secret	secret	j-jn	secret	secret	0
Service	Service	n1	Service	service	0
,	,	,	,	,	0
and	and	cc	and	and	0
yet	yet	av	yet	yet	0
we	we	pns12	we	we	0
find	find	vvb	find	find	0
nothing	nothing	pix	nothing	nothing	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
said	said	vvn	said	say	0
of	of	pp-f	of	of	0
that	that	cst	that	that	0
:	:	:	:	:	0
Our	Our	po12	Our	our	0
Taxes	Taxes	n2	Taxes	tax	0
are	are	vbr	are	be	0
greater	greater	jc	greater	great	0
than	than	cs	than	than	0
ever	ever	av	ever	ever	0
the	the	dt	the	the	0
Nation	Nation	n1	Nation	nation	0
paid	paid	vvn	paid	pay	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
your	your	po22	your	your	0
Majesty's	Majesty's	ng1	Majesty's	majesty	0
Loyal	Loyal	j	Loyal	loyal	0
Subjects	Subjects	n2-jn	Subject's	subject	0
do	do	vdb	do	do	0
not	not	xx	not	not	0
believe	believe	vvi	believe	believe	0
them	them	pno32	them	they	0
so	so	av	so	so	0
heavy	heavy	j	heavy	heavy	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
can	can	vmb	can	can	0
and	and	cc	and	and	0
will	will	vmb	will	will	0
hold	hold	vvi	hold	hold	0
it	it	pn31	it	it	0
out	out	av	out	out	0
many	many	d	many	many	0
Years	Years	n2	Years	year	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
a	a	dt	a	a	0
word	word	n1	word	word	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
are	are	vbr	are	be	0
none	none	pix	none	none	0
that	that	cst	that	that	0
retain	retain	vvb	retain	retain	0
their	their	po32	their	their	0
Loy	Loy	n1	Loy	loy	0
∣	∣	sy	∣	∣	0
alty	alty	n1	alty	alty	0
and	and	cc	and	and	0
Duty	Duty	n1	Duty	duty	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
are	are	vbr	are	be	0
highly	highly	av-j	highly	high	0
pleased	pleased	vvn	pleased	please	0
with	with	p-acp	with	with	0
your	your	po22	your	your	0
Majesty's	Majesty's	ng1	Majesty's	majesty	0
being	being	n1	being	being	0
fully	fully	av-j	fully	full	0
supplied	supplied	vvn	supplied	supply	0
to	to	pc-acp	to	to	0
carry	carry	vvi	carry	carry	0
on	on	p-acp	on	on	0
so	so	av	so	so	0
necessa	necessa	fw-la	necessa	necessa	0
∣	∣	sy	∣	∣	0
ry	ry	zz	ry	ry	0
a	a	zz	a	a	0
War	War	n1	War	war	0
;	;	;	;	;	0
and	and	cc	and	and	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
good	good	j	good	good	0
Man	Man	n1	Man	man	0
but	but	cc-acp	but	but	0
will	will	vmb	will	will	0
rather	rather	av-c	rather	rather	0
hazard	hazard	vvi	hazard	hazard	0
his	his	po31	his	his	0
Person	Person	n1	Person	person	0
to	to	pc-acp	to	to	0
keep	keep	vvi	keep	keep	0
the	the	dt	the	the	0
Enemy	Enemy	n1	Enemy	enemy	0
abroad	abroad	av	abroad	abroad	0
,	,	,	,	,	0
than	than	cs	than	than	0
see	see	vvb	see	see	0
either	either	d	either	either	0
a	a	dt	a	a	0
French	French	jp	French	french	0
or	or	cc	or	or	0
Irish	Irish	jp	Irish	irish	0
Army	Army	n1	Army	army	0
within	within	p-acp	within	within	0
your	your	po22	your	your	0
Kingdom	Kingdom	n1	Kingdom	kingdom	0
of	of	pp-f	of	of	0
England	England	np1	England	England	0
,	,	,	,	,	0
destroying	destroying	vvg	destroying	destroy	0
our	our	po12	our	our	0
Substance	Substance	n1	Substance	substance	0
,	,	,	,	,	0
burning	burning	vvg	burning	burn	0
our	our	po12	our	our	0
Habita	Habita	np1	Habita	Habita	0
∣	∣	sy	∣	∣	0
tions	tions	n1	tions	tions	0
,	,	,	,	,	0
and	and	cc	and	and	0
committing	committing	vvg	committing	commit	0
those	those	d	those	those	0
Barbarities	Barbarities	n2	Barbarities	barbarity	0
that	that	cst	that	that	0
were	were	vbdr	were	be	0
done	done	vdn	done	do	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Palatinate	Palatinate	n1	Palatinate	palatinate	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
one	one	crd	one	one	0
,	,	,	,	,	0
or	or	cc	or	or	0
in	in	p-acp	in	in	0
Ireland	Ireland	np1	Ireland	Ireland	0
in	in	p-acp	in	in	0
41	41	crd	41	41	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
;	;	;	;	;	0
so	so	av	so	so	0
that	that	cst	that	that	0
your	your	po22	your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
may	may	vmb	may	may	0
see	see	vvi	see	see	0
,	,	,	,	,	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
that	that	d	that	that	0
are	are	vbr	are	be	0
English	English	jp	English	english	0
Men	Men	n2	Men	man	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
so	so	av	so	so	0
much	much	av-d	much	much	0
concerned	concerned	vvn	concerned	concern	0
at	at	p-acp	at	at	0
our	our	po12	our	our	0
Taxes	Taxes	n2	Taxes	tax	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
imminent	imminent	j	imminent	imminent	0
Dangers	Dangers	n2	Dangers	danger	0
your	your	po22	your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
is	is	vbz	is	be	0
daily	daily	av-j	daily	daily	0
exposed	exposed	vvn	exposed	expose	0
to	to	p-acp	to	to	0
,	,	,	,	,	0
both	both	av-d	both	both	0
at	at	p-acp	at	at	0
home	home	n1-an	home	home	0
and	and	cc	and	and	0
abroad	abroad	av	abroad	abroad	0
.	.	.	.	.	1
And	And	cc	And	and	0
(	(	(	(	(	0
being	being	vbg	being	be	0
more	more	av-dc	more	more	0
confident	confident	j	confident	confident	0
than	than	cs	than	than	0
perhaps	perhaps	av	perhaps	perhaps	0
becomes	becomes	vvz	becomes	become	0
me	me	pno11	me	i	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
judge	judge	vvi	judge	judge	0
the	the	dt	the	the	0
thoughts	thoughts	n2	thoughts	thought	0
of	of	pp-f	of	of	0
Men	Men	n2	Men	man	0
;	;	;	;	;	0
)	)	)	)	)	0
I	I	pns11	I	i	0
believe	believe	vvb	believe	believe	0
the	the	dt	the	the	0
Conspirators	Conspirators	n2	Conspirators	conspirator	0
are	are	vbr	are	be	0
more	more	dc	more	more	0
concerned	concerned	vvn	concerned	concern	0
that	that	cst	that	that	0
your	your	po22	your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
is	is	vbz	is	be	0
yet	yet	av	yet	yet	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Land	Land	n1	Land	land	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Living	Living	j-vvg	Living	live	0
,	,	,	,	,	0
than	than	cs	than	than	0
at	at	p-acp	at	at	0
any	any	d	any	any	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
Taxes	Taxes	n2	Taxes	tax	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
suppose	suppose	vvb	suppose	suppose	0
their	their	po32	their	their	0
proportion	proportion	n1	proportion	proportion	0
is	is	vbz	is	be	0
but	but	p-acp	but	but	0
small	small	j	small	small	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
your	your	po22	your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
the	the	dt	the	the	0
first	first	ord	first	first	0
and	and	cc	and	and	0
only	only	j	only	only	0
Prince	Prince	n1	Prince	prince	0
that	that	cst	that	that	0
Fugi	Fugi	fw-la	Fugi	fugi	0
∣	∣	sy	∣	∣	0
tive	tive	j-jn	tive	tive	0
Conspirators	Conspirators	n2	Conspirators	conspirator	0
have	have	vhb	have	have	0
traduced	traduced	vvn	traduced	traduce	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
these	these	d	these	these	0
have	have	vhb	have	have	0
filled	filled	vvn	filled	fill	0
the	the	dt	the	the	0
Ears	Ears	n2	Ears	ear	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
French	French	jp	French	french	0
King	King	n1	King	king	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Late	Late	j	Late	late	0
King	King	n1	King	king	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
monstrous	monstrous	j	monstrous	monstrous	0
Sto	Sto	np1	Sto	Sto	0
∣	∣	sy	∣	∣	0
ries	ries	vvz	rises	rise	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Majesty's	Majesty's	ng1	Majesty's	majesty	0
Oppressing	Oppressing	vvg	Oppressing	oppress	0
the	the	dt	the	the	0
Nation	Nation	n1	Nation	nation	0
with	with	p-acp	with	with	0
unheard	unheard	j	unheard	unheard	0
of	of	pp-f	of	of	0
Taxes	Taxes	n2	Taxes	tax	0
,	,	,	,	,	0
thereby	thereby	av	thereby	thereby	0
insinuating	insinuating	vvg	insinuating	insinuate	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
and	and	cc	and	and	0
his	his	po31	his	his	0
chargeable	chargeable	j	chargeable	chargeable	0
Guess	Guess	n1	Guess	guess	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
easy	easy	j	easy	easy	0
it	it	pn31	it	it	0
would	would	vmd	would	will	0
be	be	vbi	be	be	0
to	to	pc-acp	to	to	0
reduce	reduce	vvi	reduce	reduce	0
the	the	dt	the	the	0
Nation	Nation	n1	Nation	nation	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
might	might	vmd	might	may	0
have	have	vhi	have	have	0
farther	farther	jc	farther	far	0
opportunity	opportunity	n1	opportunity	opportunity	0
of	of	pp-f	of	of	0
revelling	revelling	vvg	reveling	revel	0
and	and	cc	and	and	0
surfeiting	surfeiting	vvg	surfeiting	surfeit	0
upon	upon	p-acp	upon	upon	0
his	his	po31	his	his	0
Treasure	Treasure	n1	Treasure	treasure	0
.	.	.	.	.	1
So	So	np1	So	So	0
the	the	dt	the	the	0
Fugitive	Fugitive	j-jn	Fugitive	fugitive	0
Conspirators	Conspirators	n2	Conspirators	conspirator	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
time	time	n1	time	time	0
of	of	pp-f	of	of	0
Q.	Q.	np1	Q.	Q.	0
Elizabeth	Elizabeth	np1	Elizabeth	Elizabeth	0
,	,	,	,	,	0
were	were	vbdr	were	be	0
perpetually	perpetually	av-j	perpetually	perpetual	0
whispering	whispering	vvg	whispering	whisper	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Ears	Ears	n2	Ears	ear	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
then	then	av	then	then	0
King	King	n1	King	king	0
of	of	pp-f	of	of	0
Spain	Spain	np1	Spain	Spain	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
prodigious	prodigious	j	prodigious	prodigious	0
Stories	Stories	n2	Stories	story	0
as	as	p-acp	as	as	0
false	false	j	false	false	0
as	as	c-acp	as	as	0
Hell	Hell	n1	Hell	hell	0
,	,	,	,	,	0
thereby	thereby	av	thereby	thereby	0
to	to	pc-acp	to	to	0
Exasperate	Exasperate	vvi	Exasperate	exasperate	0
that	that	cst	that	that	0
then	then	av	then	then	0
great	great	j	great	great	0
and	and	cc	and	and	0
Powerful	Powerful	j	Powerful	powerful	0
Mo	Mo	zz	Mo	mo	0
∣	∣	sy	∣	∣	0
narch	narch	n1	narch	narch	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
Kingdom	Kingdom	n1	Kingdom	kingdom	0
,	,	,	,	,	0
and	and	cc	and	and	0
did	did	vdd	did	do	0
disparage	disparage	vvi	disparage	disparage	0
the	the	dt	the	the	0
Forces	Forces	n2	Forces	force	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
said	said	j-vvn	said	say	0
Queen	Queen	n1	Queen	queen	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
posture	posture	n1	posture	posture	0
and	and	cc	and	and	0
conduct	conduct	n1	conduct	conduct	0
of	of	pp-f	of	of	0
her	her	po31	her	her	0
Affairs	Affairs	n2	Affairs	affair	0
;	;	;	;	;	0
in	in	p-acp	in	in	0
order	order	n1	order	order	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
him	him	pno31	him	he	0
believe	believe	vvi	believe	believe	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Conquest	Conquest	n1	Conquest	conquest	0
of	of	pp-f	of	of	0
England	England	np1	England	England	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
matter	matter	n1	matter	matter	0
of	of	pp-f	of	of	0
no	no	dx	no	no	0
great	great	j	great	great	0
difficulty	difficulty	n1	difficulty	difficulty	0
:	:	:	:	:	0
They	They	pns32	They	they	0
did	did	vdd	did	do	0
calumniate	calumniate	vvi	calumniate	calumniate	0
that	that	cst	that	that	0
Queen's	Queen's	ng1	Queen's	queen	0
Justice	Justice	n1	Justice	justice	0
,	,	,	,	,	0
and	and	cc	and	and	0
blamed	blamed	vvd	blamed	blame	0
her	her	pno31	her	she	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
ceedings	ceedings	n2-vvg	ceedings	ceeding	0
against	against	p-acp	against	against	0
Seminaries	Seminaries	n2	Seminaries	seminary	0
and	and	cc	and	and	0
Romish	Romish	jp	Romish	romish	0
Priests	Priests	n2	Priests	priest	0
,	,	,	,	,	0
and	and	cc	and	and	0
for	for	p-acp	for	for	0
having	having	vhg	having	have	0
a	a	dt	a	a	0
jealous	jealous	j	jealous	jealous	0
eye	eye	n1	eye	eye	0
upon	upon	p-acp	upon	upon	0
those	those	d	those	those	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
Communion	Communion	n1	Communion	communion	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
receiving	receiving	vvg	receiving	receive	0
those	those	d	those	those	0
Priests	Priests	n2	Priests	priest	0
and	and	cc	and	and	0
Jesuits	Jesuits	np2	Jesuits	Jesuit	0
thus	thus	av	thus	thus	0
sent	sent	vvd	sent	send	0
into	into	p-acp	into	into	0
this	this	d	this	this	0
Realm	Realm	n1	Realm	realm	0
to	to	pc-acp	to	to	0
seduce	seduce	vvi	seduce	seduce	0
her	her	po31	her	her	0
Subjects	Subjects	n2-jn	Subject's	subject	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
withdraw	withdraw	vvi	withdraw	withdraw	0
them	them	pno32	them	they	0
from	from	p-acp	from	from	0
their	their	po32	their	their	0
Obedience	Obedience	n1	Obedience	obedience	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
our	our	po12	our	our	0
Conspirators	Conspirators	n2	Conspirators	conspirator	0
could	could	vmd	could	can	0
not	not	xx	not	not	0
traduce	traduce	vvi	traduce	traduce	0
your	your	po22	your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
,	,	,	,	,	0
or	or	cc	or	or	0
blacken	blacken	vvn	blacken	blacken	0
your	your	po22	your	your	0
Government	Government	n1	Government	government	0
with	with	p-acp	with	with	0
those	those	d	those	those	0
Points	Points	n2	Points	point	0
;	;	;	;	;	0
none	none	pi	none	none	0
might	might	vmd	might	may	0
have	have	vhi	have	have	0
been	been	vbn	been	be	0
more	more	av-dc	more	more	0
easie	easie	j	easy	easy	0
and	and	cc	and	and	0
qui	qui	fw-la	qui	qui	0
∣	∣	sy	∣	∣	0
et	et	fw-fr	et	et	0
under	under	p-acp	under	under	0
your	your	po22	your	your	0
happy	happy	j	happy	happy	0
Government	Government	n1	Government	government	0
than	than	cs	than	than	0
they	they	pns32	they	they	0
,	,	,	,	,	0
if	if	cs	if	if	0
their	their	po32	their	their	0
Vil	Vil	zz	Vil	vil	0
∣	∣	sy	∣	∣	0
lainous	lainous	j	lainous	lainous	0
Principles	Principles	np1	Principles	Principles	0
would	would	vmd	would	will	0
have	have	vhi	have	have	0
suffer'd	suffer'd	vvn	suffered	suffer	0
them	them	pno32	them	they	0
;	;	;	;	;	0
and	and	cc	and	and	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
so	so	av	so	so	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
they	they	pns32	they	they	0
might	might	vmd	might	may	0
have	have	vhi	have	have	0
had	had	vhn	had	have	0
Preferments	Preferments	n2	Preferments	preferment	0
too	too	av	too	too	0
,	,	,	,	,	0
whilst	whilst	cs	while	while	0
poor	poor	j	poor	poor	0
Sufferers	Sufferers	n2	Sufferers	sufferer	0
,	,	,	,	,	0
and	and	cc	and	and	0
your	your	po22	your	your	0
hearty	hearty	j	hearty	hearty	0
Friends	Friends	n2	Friends	friend	0
were	were	vbdr	were	be	0
Starving	Starving	vvg	Starving	starve	0
,	,	,	,	,	0
had	had	vhd	had	have	0
not	not	xx	not	not	0
their	their	po32	their	their	0
damnable	damnable	j	damnable	damnable	0
Insolencies	Insolencies	n2	Insolences	insolence	0
and	and	cc	and	and	0
implacable	implacable	j	implacable	implacable	0
hatred	hatred	n1	hatred	hatred	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Majesty's	Majesty's	ng1	Majesty's	majesty	0
Person	Person	n1	Person	person	0
and	and	cc	and	and	0
the	the	dt	the	the	0
welfare	welfare	n1	welfare	welfare	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Kingdom	Kingdom	n1	Kingdom	kingdom	0
been	been	vbn	been	be	0
an	an	dt	and	a	0
obstacle	obstacle	n1	obstacle	obstacle	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
way	way	n1	way	way	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
that	that	cst	that	that	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
ob	ob	fw-la	ob	ob	0
∣	∣	sy	∣	∣	0
serve	serve	vvb	serve	serve	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
traduced	traduced	vvd	traduced	traduce	0
that	that	cst	that	that	0
Queen	Queen	n1	Queen	queen	0
with	with	p-acp	with	with	0
overcharging	overcharging	vvg	overcharging	overcharge	0
her	her	pno31	her	she	0
Subjects	Subjects	n2-jn	Subject's	subject	0
with	with	p-acp	with	with	0
heavy	heavy	j	heavy	heavy	0
and	and	cc	and	and	0
unaccu	unaccu	fw-la	unaccu	unaccu	0
∣	∣	sy	∣	∣	0
stomed	stomed	j	stomed	stomed	0
Taxes	Taxes	n2	Taxes	tax	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
then	then	av	then	then	0
well	well	av	well	well	0
known	known	vvn	known	know	0
,	,	,	,	,	0
that	that	cst	that	that	0
no	no	dx	no	no	0
Prince	Prince	n1	Prince	prince	0
could	could	vmd	could	can	0
maintain	maintain	vvi	maintain	maintain	0
such	such	d	such	such	0
a	a	dt	a	a	0
Fleet	Fleet	n1	Fleet	fleet	0
at	at	p-acp	at	at	0
Sea	Sea	n1	Sea	sea	0
,	,	,	,	,	0
and	and	cc	and	and	0
such	such	d	such	such	0
an	an	dt	and	a	0
Army	Army	n1	Army	army	0
at	at	p-acp	at	at	0
Land	Land	n1	Land	land	0
without	without	p-acp	without	without	0
great	great	j	great	great	0
Expence	Expence	n1	Expense	expense	0
and	and	cc	and	and	0
Charge	Charge	n1	Charge	charge	0
;	;	;	;	;	0
for	for	p-acp	for	for	0
her	her	po31	her	her	0
main	main	j	main	main	0
end	end	n1	end	end	0
was	was	vbds	was	be	0
to	to	pc-acp	to	to	0
prevent	prevent	vvi	prevent	prevent	0
a	a	dt	a	a	0
Foreign	Foreign	j	Foreign	foreign	0
Invasion	Invasion	n1	Invasion	invasion	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
which	which	r-crq	which	which	0
that	that	d	that	that	0
wise	wise	j	wise	wise	0
Queen	Queen	n1	Queen	queen	0
certainly	certainly	av-j	certainly	certain	0
knew	knew	vvd	knew	know	0
would	would	vmd	would	will	0
be	be	vbi	be	be	0
more	more	av-dc	more	more	0
Expensive	Expensive	j	Expensive	expensive	0
and	and	cc	and	and	0
Chargeable	Chargeable	j	Chargeable	chargeable	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Nation	Nation	n1	Nation	nation	0
,	,	,	,	,	0
than	than	cs	than	than	0
a	a	dt	a	a	0
Maintenance	Maintenance	n1	Maintenance	maintenance	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Force	Force	n1	Force	force	0
at	at	p-acp	at	at	0
Sea	Sea	n1	Sea	sea	0
and	and	cc	and	and	0
