BEcause	BEcause	c-acp	BEcause	because	0
Phil.	Phil.	np1	Phil.	Phil.	1
3.	3.	crd	3.	3.	0
shalbe	shalbe	vmb|vbi	shall	shall|be	0
ashamed	ashamed	j	ashamed	ashamed	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
prophecy	prophecy	n1	prophecy	prophecy	0
,	,	,	,	,	0
and	and	cc	and	and	0
forsake	forsake	vvi	forsake	forsake	0
his	his	po31	his	his	0
garmentes	garmentes	n2	garments	garment	0
,	,	,	,	,	0
wherein	wherein	c-crq	wherein	wherein	0
he	he	pns31	he	he	0
deceyued	deceyued	vvd	deceived	deceive	0
.	.	.	.	.	1
And	And	cc	And	and	0
shall	shall	vmb	shall	shall	0
the	the	dt	the	the	0
Zacha.	Zacha.	np1	Zacha.	Zacha.	1
13.	13.	crd	13.	13.	0
true	true	j	true	true	0
Prophets	Prophets	n2	Prophets	prophet	0
be	be	vbb	be	be	0
faine	faine	j	feign	fain	0
to	to	pc-acp	to	to	0
creepe	creepe	vvi	creep	creep	0
into	into	p-acp	into	into	0
their	their	po32	their	their	0
cowles	cowles	n2	cowls	cowl	0
?	?	?	?	?	1
For	For	p-acp	For	for	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
same	same	d	same	same	0
authoritie	authoritie	n1	authority	authority	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Queene	Queene	n1	Queen	queen	0
com	com	vvi	come	come	0
∣	∣	sy	∣	∣	0
maundeth	maundeth	vvz	mandeth	mand	0
one	one	pi	one	one	0
,	,	,	,	,	0
she	she	pns31	she	she	0
may	may	vmb	may	may	0
commaunde	commaunde	vvi	command	command	0
any	any	d	any	any	0
peece	peece	n1	piece	piece	0
of	of	pp-f	of	of	0
Popery	Popery	n1	Popery	popery	0
,	,	,	,	,	0
so	so	av	so	so	0
that	that	cst	that	that	0
she	she	pns31	she	she	0
name	name	vvb	name	name	0
it	it	pn31	it	it	0
policie	policie	n1	policy	policy	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
Ezechias	Ezechias	np1	Ezechias	Ezechias	0
and	and	cc	and	and	0
Iosias	Iosias	np1	Iosias	Josias	0
knewe	knewe	vvd	knew	know	0
no	no	dx	no	no	0
such	such	d	such	such	0
authoritie	authoritie	n1	authority	authority	0
.	.	.	.	.	1
They	They	pns32	They	they	0
saye	saye	vvb	say	say	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
for	for	p-acp	for	for	0
pollicie	pollicie	n1	policy	policy	0
,	,	,	,	,	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
do	do	vdb	do	do	0
easely	easely	av-j	easily	easy	0
beleue	beleue	vvi	believe	believe	0
it	it	pn31	it	it	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
do	do	vdb	do	do	0
care	care	vvi	care	care	0
,	,	,	,	,	0
lesse	lesse	av-dc	less	less	0
for	for	p-acp	for	for	0
Christes	Christes	npg1	Christes	Christ	0
Religion	Religion	n1	Religion	religion	0
,	,	,	,	,	0
than	than	cs	than	than	0
for	for	p-acp	for	for	0
pollicie	pollicie	n1	policy	policy	0
.	.	.	.	.	1
But	But	cc-acp	But	but	0
let	let	vvb	let	let	0
them	them	pno32	them	they	0
beware	beware	vvi	beware	beware	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
follow	follow	vvb	follow	follow	0
not	not	xx	not	not	0
Ieroboam	Ieroboam	np1	Ieroboam	Ieroboam	0
,	,	,	,	,	0
that	that	cst	that	that	0
made	made	vvd	made	make	0
such	such	d	such	such	0
like	like	j	like	like	0
Priestes	Priestes	n2	Priests	priest	0
for	for	p-acp	for	for	0
poli	poli	fw-fr	poli	poli	0
∣	∣	sy	∣	∣	0
cie	cie	n1	cie	eye	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
would	would	vmd	would	will	0
do	do	vdi	do	do	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
commaunded	commaunded	vvd	commanded	command	0
them	them	pno32	them	they	0
.	.	.	.	.	1
Achaz	Achaz	np1	Achaz	Achaz	0
of	of	pp-f	of	of	0
pollicie	pollicie	n1	policy	policy	0
brought	brought	vvd	brought	bring	0
such	such	d	such	such	0
an	an	dt	and	a	0
Aultar	Aultar	n1	Altar	altar	0
into	into	p-acp	into	into	0
Ierusalem	Ierusalem	np1	Ierusalem	Jerusalem	0
1.	1.	crd	1.	1.	1
Reg.	Reg.	np1	Reg.	Reg.	0
12.	12.	crd	12.	12.	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
did	did	vdd	did	do	0
see	see	vvi	see	see	0
at	at	p-acp	at	at	0
Damascus	Damascus	np1	Damascus	Damascus	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
ouercome	ouercome	vvn	overcome	overcome	0
the	the	dt	the	the	0
Idolaters	Idolaters	n2	Idolaters	idolater	0
and	and	cc	and	and	0
their	their	po32	their	their	0
Idolles	Idolles	n2	Idols	idol	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
cursed	cursed	vvn	cursed	curse	0
was	was	vbds	was	be	0
2.	2.	crd	2.	2.	1
Reg	Reg	np1	Reg	Reg	0
16.	16.	crd	16.	16.	0
his	his	po31	his	his	0
pollicie	pollicie	n1	policy	policy	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
are	are	vbr	are	be	0
they	they	pns32	they	they	0
all	all	d	all	all	0
,	,	,	,	,	0
that	that	cst	that	that	0
will	will	vmb	will	will	0
retayne	retayne	vvi	retain	retain	0
a	a	dt	a	a	0
∣	∣	sy	∣	∣	0
ny	ny	av	nigh	nigh	0
thing	thing	n1	thing	thing	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
old	old	j	old	old	0
Idolatrie	Idolatrie	n1	Idolatry	idolatry	0
.	.	.	.	.	1
Nabuchodonozors	Nabuchodonozors	npg1	Nabuchodonozors	Nabuchodonozor	0
Idoll	Idoll	n1	Idol	idol	0
was	was	vbds	was	be	0
set	set	vvn	set	set	0
vp	vp	a-acp	up	up	0
for	for	p-acp	for	for	0
vnitie	vnitie	n1	unity	unity	0
&	&	cc	&	and	0
pollicie	pollicie	n1	policy	policy	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
with	with	p-acp	with	with	0
∣	∣	sy	∣	∣	0
out	out	av	out	out	0
Daniel	Daniel	np1	Daniel	Daniel	0
.	.	.	.	.	1
3.	3.	crd	3.	3.	0
the	the	dt	the	the	0
warraunt	warraunt	vvb	warrant	warrant	0
of	of	pp-f	of	of	0
Gods	Gods	npg1	Gods	God	0
holy	holy	j	holy	holy	0
word	word	n1	word	word	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
nei	nei	fw-la	nei	nei	0
∣	∣	sy	∣	∣	0
ther	ther	dt	there	the	0
good	good	j	good	good	0
vnitie	vnitie	n1	unity	unity	0
nor	nor	ccx	nor	nor	0
pollicie	pollicie	n1	policy	policy	0
.	.	.	.	.	1
That	That	cst	That	that	0
godly	godly	j	godly	godly	0
Father	Father	n1	Father	father	0
Bucer	Bucer	np1	Bucer	Bucer	0
calleth	calleth	vvz	calls	call	0
the	the	dt	the	the	0
Tenthes	Tenthes	ord	Tenthes	tenth	0
and	and	cc	and	and	0
first	first	ord	first	first	0
Fruites	Fruites	n2	Fruits	fruit	0
,	,	,	,	,	0
sacri	sacri	fw-la	sacri	sacri	0
∣	∣	sy	∣	∣	0
ledge	ledge	n1	ledge	ledge	0
and	and	cc	and	and	0
robberie	robberie	n1	robbery	robbery	0
,	,	,	,	,	0
though	though	cs	though	though	0
they	they	pns32	they	they	0
bee	bee	vbb	be	be	0
kept	kept	vvn	kept	keep	0
still	still	av	still	still	0
for	for	p-acp	for	for	0
pollicie	pollicie	n1	policy	policy	0
.	.	.	.	.	1
The	The	dt	The	the	0
Crosse	Crosse	n1	Cross	cross	0
and	and	cc	and	and	0
Candlestickes	Candlestickes	n2	Candlesticks	candlestick	0
vpon	vpon	p-acp	upon	upon	0
the	the	dt	the	the	0
Queenes	Queenes	ng1	Queens	queen	0
altar	altar	n1	altar	altar	0
,	,	,	,	,	0
are	are	vbr	are	be	0
superstitious	superstitious	j	superstitious	superstitious	0
,	,	,	,	,	0
though	though	cs	though	though	0
they	they	pns32	they	they	0
bee	bee	vbb	be	be	0
kept	kept	vvn	kept	keep	0
there	there	a-acp	there	there	0
I	I	pns11	I	i	0
wott	wott	vvb	wot	wot	0
not	not	xx	not	not	0
for	for	p-acp	for	for	0
what	what	r-crq	what	what	0
pollicie	pollicie	n1	policy	policy	0
.	.	.	.	.	1
The	The	dt	The	the	0
ado	ado	n1	ado	ado	0
∣	∣	sy	∣	∣	0
ration	ration	n1	ration	ration	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Sacrament	Sacrament	n1	Sacrament	sacrament	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Countreys	Countreys	ng2	Countries'	country	0
where	where	n1	where	where	0
they	they	pns32	they	they	0
knocke	knocke	vvb	knock	knock	0
and	and	cc	and	and	0
kneele	kneele	vvi	kneel	kneel	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
wafer	wafer	n1	wafer	wafer	0
,	,	,	,	,	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
Popishe	Popishe	j	Popish	popish	0
pollicie	pollicie	n1	policy	policy	0
.	.	.	.	.	1
That	That	d	That	that	0
VVomen	VVomen	n2	VVomen	woman	0
baptize	baptize	vvi	baptise	baptize	0
,	,	,	,	,	0
that	that	cst	that	that	0
pluralities	pluralities	n2	pluralities	plurality	0
,	,	,	,	,	0
tot	tot	fw-la	tot	tot	0
quots	quots	fw-fr	quots	quots	0
,	,	,	,	,	0
impropriations	impropriations	n2	impropriations	impropriation	0
,	,	,	,	,	0
non	non	fw-fr	non	non	0
residences	residences	n2	residences	residence	0
,	,	,	,	,	0
dispen	dispen	j	dispen	dispen	0
∣	∣	sy	∣	∣	0
sations	sations	n2	sations	sation	0
,	,	,	,	,	0
suspensions	suspensions	n2	suspensions	suspension	0
,	,	,	,	,	0
excommunications	excommunications	n2	excommunications	excommunication	0
,	,	,	,	,	0
and	and	cc	and	and	0
ab	ab	zz	ab	ab	0
∣	∣	sy	∣	∣	0
solutions	solutions	n2	solutions	solution	0
for	for	p-acp	for	for	0
money	money	n1	money	money	0
are	are	vbr	are	be	0
graunted	graunted	vvn	granted	grant	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
euill	euill	j-jn	evil	evil	0
,	,	,	,	,	0
like	like	av-j	like	like	0
as	as	c-acp	as	as	0
are	are	vbr	are	be	0
many	many	d	many	many	0
other	other	j-jn	other	other	0
enormities	enormities	n2	enormities	enormity	0
borowed	borowed	vvn	borrowed	borrow	0
from	from	p-acp	from	from	0
Rome	Rome	np1	Rome	Rome	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
remayne	remayne	vvb	remain	remain	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
name	name	n1	name	name	0
of	of	pp-f	of	of	0
pollicie	pollicie	n1	policy	policy	0
.	.	.	.	.	1
All	All	av-d	All	all	0
these	these	d	these	these	0
thinges	thinges	n2	things	thing	0
were	were	vbdr	were	be	0
abhorred	abhorred	vvn	abhorred	abhor	0
as	as	p-acp	as	as	0
Popishe	Popishe	j	Popish	popish	0
,	,	,	,	,	0
superstious	superstious	j	superstitious	superstitious	0
,	,	,	,	,	0
and	and	cc	and	and	0
Idolatrie	Idolatrie	n1	Idolatry	idolatry	0
among	among	p-acp	among	among	0
our	our	po12	our	our	0
Englishe	Englishe	jp	English	english	0
Gospellers	Gospellers	n2	Gospelers	gospeler	0
,	,	,	,	,	0
both	both	d	both	both	0
Bishoppes	Bishoppes	n2	Bishops	bishop	0
and	and	cc	and	and	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
vn	vn	zz	vn	vn	0
∣	∣	sy	∣	∣	0
der	der	zf	der	there	0
Goos	Goos	n1	Goose	goose	0
rodde	rodde	n1	rod	rod	0
in	in	p-acp	in	in	0
pouertie	pouertie	n1	poverty	poverty	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
they	they	pns32	they	they	0
haue	haue	vhb	have	have	0
nowe	nowe	av	now	now	0
learned	learned	vvn	learned	learn	0
Courtly	Courtly	j	Courtly	courtly	0
Diuinitie	Diuinitie	n1	Divinity	divinity	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
grounde	grounde	vvi	ground	ground	0
all	all	d	all	all	0
vppon	vppon	p-acp	upon	upon	0
pollicie	pollicie	n1	policy	policy	0
.	.	.	.	.	1
Humble	Humble	j	Humble	humble	0
them	them	pno32	them	they	0
agayne	agayne	av	again	again	0
(	(	(	(	(	0
O	O	uh	Oh	oh	0
Lorde	Lorde	n1	Lord	lord	0
)	)	)	)	)	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
do	do	vdb	do	do	0
not	not	xx	not	not	0
forget	forget	vvi	forget	forget	0
thee	thee	pno21	thee	thou	0
nor	nor	ccx	nor	nor	0
thi	thi	po21	thy	thy	0
poore	poore	j	poor	poor	0
people	people	n1	people	people	0
:	:	:	:	:	0
whom	whom	r-crq	whom	who	0
thou	thou	pns21	thou	thou	0
hast	hast	vh2	hast	have	0
so	so	av	so	so	0
dearely	dearely	av-jn	dearly	dear	0
bought	bought	vvn	bought	buy	0
,	,	,	,	,	0
whiche	whiche	r-crq	which	which	0
by	by	p-acp	by	by	0
these	these	d	these	these	0
their	their	po32	their	their	0
policies	policies	n2	policies	policy	0
are	are	vbr	are	be	0
blinded	blinded	vvn	blinded	blind	0
,	,	,	,	,	0
and	and	cc	and	and	0
careth	careth	vvz	careth	care	0
for	for	p-acp	for	for	0
no	no	dx	no	no	0
more	more	av-dc	more	more	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
haue	haue	vhi	have	have	0
this	this	d	this	this	0
superstitious	superstitious	j	superstitious	superstitious	0
shew	shew	n1	show	show	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
still	still	av	still	still	0
so	so	av	so	so	0
maynteyned	maynteyned	vvd	maintained	maintain	0
.	.	.	.	.	1
Let	Let	vvb	Let	let	0
him	him	pno31	him	he	0
mumble	mumble	vvi	mumble	mumble	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
list	list	vvd	list	list	0
,	,	,	,	,	0
if	if	cs	if	if	0
he	he	pns31	he	he	0
be	be	vbb	be	be	0
thus	thus	av	thus	thus	0
apparelled	apparelled	vvn	appareled	apparel	0
,	,	,	,	,	0
all	all	d	all	all	0
his	his	po31	his	his	0
seruice	seruice	n1	service	service	0
is	is	vbz	is	be	0
good	good	j	good	good	0
y	y	zz	y	y	0
∣	∣	sy	∣	∣	0
nough	nough	av-d	nough	nough	0
,	,	,	,	,	0
otherwise	otherwise	av	otherwise	otherwise	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
nothing	nothing	pix	nothing	nothing	0
worth	worth	j	worth	worth	0
.	.	.	.	.	1
Thus	Thus	av	Thus	thus	0
cause	cause	n1	cause	cause	0
you	you	pn22	you	you	0
them	them	pno32	them	they	0
to	to	p-acp	to	to	0
perishe	perishe	vvi	perish	perish	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
pollicies	pollicies	n2	policies	policy	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
whome	whome	ro-crq	whom	who	0
Christ	Christ	np1	Christ	Christ	0
hath	hath	vhz	hath	have	0
dyed	dyed	vvn	died	dye	0
.	.	.	.	.	1
Furthermore	Furthermore	np1	Furthermore	Furthermore	0
,	,	,	,	,	0
if	if	cs	if	if	0
Popery	Popery	n1	Popery	popery	0
be	be	vbb	be	be	0
su	su	n1	sum	sum	0
∣	∣	sy	∣	∣	0
perstitious	perstitious	j	perstitious	perstitious	0
and	and	cc	and	and	0
Idolatrous	Idolatrous	j	Idolatrous	idolatrous	0
,	,	,	,	,	0
euill	euill	j-jn	evil	evil	0
and	and	cc	and	and	0
wicked	wicked	j	wicked	wicked	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
yet	yet	av	yet	yet	0
there	there	a-acp	there	there	0
was	was	vbds	was	be	0
neuer	neuer	av-x	never	never	0
a	a	dt	a	a	0
worse	worse	jc	worse	worse	0
thing	thing	n1	thing	thing	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
worlde	worlde	n1	world	world	0
,	,	,	,	,	0
then	then	av	then	then	0
are	are	vbr	are	be	0
we	we	pns12	we	we	0
commaunded	commaunded	vvn	commanded	command	0
to	to	pc-acp	to	to	0
absteyne	absteyne	vvi	abstain	abstain	0
from	from	p-acp	from	from	0
all	all	d	all	all	0
par	par	fw-fr	par	par	0
∣	∣	sy	∣	∣	0
ticipation	ticipation	n1	ticipation	ticipation	0
thereof	thereof	av	thereof	thereof	0
,	,	,	,	,	0
and	and	cc	and	and	0
from	from	p-acp	from	from	0
all	all	d	all	all	0
the	the	dt	the	the	0
shewe	shewe	n1	show	show	0
thereof	thereof	av	thereof	thereof	0
:	:	:	:	:	0
Ab	Ab	fw-la	Ab	ab	0
omni	omni	fw-la	omni	omni	0
specie	specie	fw-la	specie	specie	0
mall	mall	n1	mall	mall	0
,	,	,	,	,	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
all	all	d	all	all	0
shewe	shewe	n1	show	show	0
of	of	pp-f	of	of	0
wic	wic	zz	wic	wic	0
∣	∣	sy	∣	∣	0
kednes	kednes	n1	kednes	kednes	0
.	.	.	.	.	1
These	These	np1	These	Theise	0
garmentes	garmentes	n2	garments	garment	0
were	were	vbdr	were	be	0
the	the	dt	the	the	0
shewe	shewe	n1	show	show	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
blasphemous	blasphemous	j	blasphemous	blasphemous	0
priesthood	priesthood	n1	priesthood	priesthood	0
:	:	:	:	:	0
herein	herein	av	herein	herein	0
they	they	pns32	they	they	0
dyd	dyd	vdd	did	do	0
sing	sing	vvi	sing	sing	0
and	and	cc	and	and	0
saye	saye	vvi	say	say	0
their	their	po32	their	their	0
superstitious	superstitious	j	superstitious	superstitious	0
Idolatrous	Idolatrous	j	Idolatrous	idolatrous	0
seruice	seruice	n1	service	service	0
:	:	:	:	:	0
they	they	pns32	they	they	0
dyd	dyd	vdd	did	do	0
sence	sence	n1	sense	sense	0
theyr	theyr	po32	their	their	0
Idolles	Idolles	n2	Idols	idol	0
and	and	cc	and	and	0
helpe	helpe	n1	help	help	0
forwarde	forwarde	av-j	forward	forward	0
their	their	po32	their	their	0
Idolatrous	Idolatrous	j	Idolatrous	idolatrous	0
Masses	Masses	n2	Masses	mass	0
.	.	.	.	.	1
What	What	q-crq	What	what	0
pollicie	pollicie	n1	policy	policy	0
can	can	vmb	can	can	0
it	it	pn31	it	it	0
bee	bee	vbi	be	be	0
then	then	av	then	then	0
to	to	pc-acp	to	to	0
weare	weare	vvi	wear	wear	0
this	this	d	this	this	0
geare	geare	n1	gear	gear	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
a	a	dt	a	a	0
superstitious	superstitious	j	superstitious	superstitious	0
,	,	,	,	,	0
wicked	wicked	j	wicked	wicked	0
&	&	cc	&	and	0
Popish	Popish	j	Popish	popish	0
pollicie	pollicie	n1	policy	policy	0
?	?	?	?	?	1
They	They	pns32	They	they	0
do	do	vdb	do	do	0
it	it	pn31	it	it	0
for	for	p-acp	for	for	0
policie	policie	n1	policy	policy	0
,	,	,	,	,	0
they	they	pns32	they	they	0
say	say	vvb	say	say	0
,	,	,	,	,	0
that	that	cst	that	that	0
theyr	theyr	po32	their	their	0
Priests	Priests	n2	Priests	priest	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
knowen	knowen	vvn	known	know	0
and	and	cc	and	and	0
magnified	magnified	vvn	magnified	magnify	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
Did	Did	vdd	Did	do	0
not	not	xx	not	not	0
the	the	dt	the	the	0
Pharisees	Pharisees	np2	Pharisees	Pharisee	0
vse	vse	vvb	use	use	0
the	the	dt	the	the	0
same	same	d	same	same	0
polli	polli	fw-la	polli	polli	0
∣	∣	sy	∣	∣	0
cie	cie	n1	cie	eye	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
all	all	d	all	all	0
theyr	theyr	po32	their	their	0
workes	workes	n2	works	work	0
and	and	cc	and	and	0
make	make	vvi	make	make	0
all	all	d	all	all	0
their	their	po32	their	their	0
gar	gar	uh	gar	gar	0
∣	∣	sy	∣	∣	0
mentes	mentes	n1	mentes	mentes	0
,	,	,	,	,	0
both	both	d	both	both	0
Philacteris	Philacteris	n1	Philacteris	philacteris	0
vpon	vpon	p-acp	upon	upon	0
theyr	theyr	po32	their	their	0
heads	heads	n2	heads	head	0
,	,	,	,	,	0
and	and	cc	and	and	0
theyr	theyr	po32	their	their	0
wyde	wyde	j	wide	wide	0
and	and	cc	and	and	0
syde	syde	n1	side	side	0
Robes	Robes	n2	Robes	robe	0
and	and	cc	and	and	0
borders	borders	n2	borders	border	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
might	might	vmd	might	may	0
be	be	vbi	be	be	0
more	more	av-dc	more	more	0
aspectable	aspectable	j	aspectable	aspectable	0
and	and	cc	and	and	0
notorious	notorious	j	notorious	notorious	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
peo	peo	fw-la	peo	peo	0
¦	¦	sy	¦	¦	0
ple	ple	n1	ple	ple	0
?	?	?	?	?	0
but	but	cc-acp	but	but	0
theyr	theyr	po32	their	their	0
woo	woo	vvi	woo	woo	0
is	is	vbz	is	be	0
threatened	threatened	vvn	threatened	threaten	0
aboue	aboue	p-acp	above	above	0
all	all	d	all	all	0
other	other	j-jn	other	other	0
sinners	sinners	n2	sinners	sinner	0
.	.	.	.	.	1
To	To	p-acp	To	to	0
such	such	d	such	such	0
hypocrites	hypocrites	n2	hypocrites	hypocrite	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
beyng	beyng	vbg	being	be	0
voyde	voyde	j	void	void	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
true	true	j	true	true	0
holynesse	holynesse	n1	holiness	holiness	0
,	,	,	,	,	0
delite	delite	vvb	delight	delight	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
outwarde	outwarde	j	outward	outward	0
shewes	shewes	n2	shows	show	0
:	:	:	:	:	0
theyr	theyr	po32	their	their	0
curse	curse	n1	curse	curse	0
is	is	vbz	is	be	0
most	most	av-ds	most	most	0
inculcate	inculcate	vvb	inculcate	inculcate	0
.	.	.	.	.	1
Their	Their	po32	Their	their	0
pollicie	pollicie	n1	policy	policy	0
is	is	vbz	is	be	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Priestes	Priestes	n2	Priests	priest	0
shall	shall	vmb	shall	shall	0
weare	weare	vvi	wear	wear	0
white	white	j-jn	white	white	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Churches	Churches	n2	Churches	church	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
signifie	signifie	vvi	signify	signify	0
theyr	theyr	po32	their	their	0
vertue	vertue	n1	virtue	virtue	0
,	,	,	,	,	0
their	their	po32	their	their	0
purenes	purenes	n1	pureness	pureness	0
,	,	,	,	,	0
&	&	cc	&	and	0
holynesse	holynesse	n1	holiness	holiness	0
:	:	:	:	:	0
and	and	cc	and	and	0
when	when	c-crq	when	when	0
they	they	pns32	they	they	0
go	go	vvb	go	go	0
forth	forth	av	forth	forth	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
they	they	pns32	they	they	0
muste	muste	vmb	must	must	0
weare	weare	vvi	wear	wear	0
blacke	blacke	j-jn	black	black	0
gownes	gownes	n2	gowns	gown	0
and	and	cc	and	and	0
blacke	blacke	j-jn	black	black	0
hornes	hornes	n2	horns	horn	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
con	con	vvi	con	con	0
∣	∣	sy	∣	∣	0
trary	trary	vvi	trary	trary	0
pollicies	pollicies	n2	policies	policy	0
,	,	,	,	,	0
and	and	cc	and	and	0
for	for	p-acp	for	for	0
diuers	diuers	j	diverse	diverse	0
significations	significations	n2	significations	signification	0
.	.	.	.	.	1
Our	Our	po12	Our	our	0
Maister	Maister	n1	Master	master	0
Christes	Christes	npg1	Christes	Christ	0
pollicie	pollicie	n1	policy	policy	0
was	was	vbds	was	be	0
expressed	expressed	vvn	expressed	express	0
in	in	p-acp	in	in	0
one	one	crd	one	one	0
worde	worde	n1	word	word	0
,	,	,	,	,	0
Feede	Feede	vvb	Feed	feed	0
,	,	,	,	,	0
Feede	Feede	vvb	Feed	feed	0
,	,	,	,	,	0
Feede	Feede	vvb	Feed	feed	0
:	:	:	:	:	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Prophetes	Prophetes	n2	Prophets	prophet	0
before	before	a-acp	before	before	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Apostles	Apostles	n2	Apostles	apostle	0
afterwarde	afterwarde	av	afterward	afterward	0
.	.	.	.	.	1
If	If	cs	If	if	0
Christ	Christ	np1	Christ	Christ	0
be	be	vbb	be	be	0
the	the	dt	the	the	0
wisedome	wisedome	n1	wisdom	wisdom	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Father	Father	n1	Father	father	0
,	,	,	,	,	0
the	the	dt	the	the	0
true	true	j	true	true	0
Ministers	Ministers	n2	Ministers	minister	0
shalbe	shalbe	vmb	shall	shall	0
well	well	av	well	well	0
ynough	ynough	av-d	enough	enough	0
knowen	knowen	vvn	known	know	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
that	that	d	that	that	0
one	one	crd	one	one	0
marke	marke	n1	mark	mark	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
giueth	giueth	vvz	gives	give	0
:	:	:	:	:	0
And	And	cc	And	and	0
if	if	cs	if	if	0
he	he	pns31	he	he	0
haue	haue	vhb	have	have	0
not	not	xx	not	not	0
that	that	d	that	that	0
marke	marke	n1	mark	mark	0
,	,	,	,	,	0
better	better	j	better	better	0
vnknowen	vnknowen	j	unknown	unknown	0
then	then	av	then	then	0
knowen	knowen	vvn	known	know	0
,	,	,	,	,	0
both	both	av-d	both	both	0
for	for	p-acp	for	for	0
him	him	pno31	him	he	0
selfe	selfe	n1	self	self	0
&	&	cc	&	and	0
others	others	n2-jn	others	other	0
:	:	:	:	:	0
therefore	therefore	av	therefore	therefore	0
lett	lett	vvb	let	let	0
them	them	pno32	them	they	0
not	not	xx	not	not	0
saye	saye	vvi	say	say	0
for	for	p-acp	for	for	0
shame	shame	n1	shame	shame	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
seeke	seeke	vvb	seek	seek	0
gods	gods	n2	gods	god	0
glorie	glorie	n1	glory	glory	0
,	,	,	,	,	0
Christes	Christes	npg1	Christes	Christ	0
will	will	n1	will	will	0
,	,	,	,	,	0
or	or	cc	or	or	0
the	the	dt	the	the	0
edifi	edifi	n2	edifi	edifi	0
∣	∣	sy	∣	∣	0
cation	cation	n1	cation	cation	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
their	their	po32	their	their	0
