From	From	p-acp	From	from	0
The	The	dt	The	the	0
Lord	Lord	n1	Lord	lord	0
endued	endued	vvd	endued	endue	0
him	him	pno31	him	he	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
hidden	hidden	j-vvn	hidden	hide	0
Wisdom	Wisdom	n1	Wisdom	wisdom	0
and	and	cc	and	and	0
Life	Life	n1	Life	life	0
.	.	.	.	.	1
He	He	pns31	He	he	0
loved	loved	vvd	loved	love	0
Peace	Peace	n1	Peace	peace	0
,	,	,	,	,	0
and	and	cc	and	and	0
earnestly	earnestly	av-j	earnestly	earnest	0
laboured	laboured	vvn	laboured	labour	0
for	for	p-acp	for	for	0
universal	universal	j	universal	universal	0
Love	Love	n1	Love	love	0
,	,	,	,	,	0
Unity	Unity	n1	Unity	unity	0
,	,	,	,	,	0
Peace	Peace	n1	Peace	peace	0
,	,	,	,	,	0
and	and	cc	and	and	0
good	good	j	good	good	0
Order	Order	n1	Order	order	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Churches	Churches	n2	Churches	church	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
:	:	:	:	:	0
And	And	cc	And	and	0
wherever	wherever	c-crq	wherever	wherever	0
he	he	pns31	he	he	0
met	met	vvd	met	meet	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
contrary	contrary	n-jn	contrary	contrary	0
,	,	,	,	,	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
his	his	po31	his	his	0
great	great	j	great	great	0
Grief	Grief	n1	Grief	grief	0
and	and	cc	and	and	0
Burthen	Burthen	n1	Burden	burden	0
.	.	.	.	.	1
He	He	pns31	He	he	0
was	was	vbds	was	be	0
greatly	greatly	av-j	greatly	great	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Encouragement	Encouragement	n1	Encouragement	encouragement	0
of	of	pp-f	of	of	0
faith	faith	n1	faith	faith	0
∣	∣	sy	∣	∣	0
ful	ful	j	full	full	0
Labourers	Labourers	n2	Labourers	labourer	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Lord's	Lord's	ng1	Lord's	lord	0
Work	Work	n1	Work	work	0
;	;	;	;	;	0
and	and	cc	and	and	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
great	great	j	great	great	0
Offence	Offence	n1	Offence	offence	0
and	and	cc	and	and	0
Grief	Grief	n1	Grief	grief	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
their	their	po32	their	their	0
Testimony	Testimony	n1	Testimony	testimony	0
weakned	weakned	vvn	weakened	weaken	0
,	,	,	,	,	0
or	or	cc	or	or	0
Labours	Labours	n2	Labours	labour	0
slighted	slighted	vvn	slighted	slight	0
through	through	p-acp	through	through	0
Prejudice	Prejudice	n1	Prejudice	prejudice	0
in	in	p-acp	in	in	0
any	any	d	any	any	0
professing	professing	vvg	professing	profess	0
Truth	Truth	n1	Truth	truth	0
.	.	.	.	.	1
And	And	cc	And	and	0
inasmuch	inasmuch	av	inasmuch	inasmuch	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
suffered	suffered	vvd	suffered	suffer	0
him	him	pno31	him	he	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
delivered	delivered	vvn	delivered	deliver	0
up	up	a-acp	up	up	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Will	Will	n1	Will	will	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Enemies	Enemies	n2	Enemies	enemy	0
and	and	cc	and	and	0
Persecutors	Persecutors	n2	Persecutors	persecutor	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
often	often	av	often	often	0
heretofore	heretofore	av	heretofore	heretofore	0
breath	breath	vvi	breath	breathe	0
∣	∣	sy	∣	∣	0
ed	ed	wd	ed	ed	0
out	out	av	out	out	0
Cruelty	Cruelty	n1	Cruelty	cruelty	0
against	against	p-acp	against	against	0
him	him	pno31	him	he	0
,	,	,	,	,	0
and	and	cc	and	and	0
designed	designed	vvd	designed	design	0
his	his	po31	his	his	0
Destruction	Destruction	n1	Destruction	destruction	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
good	good	j	good	good	0
Pleasure	Pleasure	n1	Pleasure	pleasure	0
so	so	av	so	so	0
fairly	fairly	av-j	fairly	fair	0
and	and	cc	and	and	0
quietly	quietly	av-jn	quietly	quiet	0
took	took	vvd	took	take	0
him	him	pno31	him	he	0
away	away	av	away	away	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
own	own	d	own	own	0
time	time	n1	time	time	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
his	his	po31	his	his	0
Testimony	Testimony	n1	Testimony	testimony	0
was	was	vbds	was	be	0
so	so	av	so	so	0
blessedly	blessedly	av-vvn	blessedly	bless	0
finished	finished	vvn	finished	finish	0
,	,	,	,	,	0
and	and	cc	and	and	0
his	his	po31	his	his	0
Work	Work	n1	Work	work	0
accomplish	accomplish	vvi	accomplish	accomplish	0
∣	∣	sy	∣	∣	0
ed	ed	wd	ed	ed	0
,	,	,	,	,	0
This	This	d	This	this	0
is	is	vbz	is	be	0
all	all	d	all	all	0
remarkable	remarkable	j	remarkable	remarkable	0
,	,	,	,	,	0
and	and	cc	and	and	0
worthy	worthy	j	worthy	worthy	0
of	of	pp-f	of	of	0
serious	serious	j	serious	serious	0
and	and	cc	and	and	0
due	due	j-jn	due	due	0
Obser	Obser	n1	Obser	obser	0
∣	∣	sy	∣	∣	0
vation	vation	n1	vation	vation	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
being	being	vbg	being	be	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
special	special	j	special	special	0
and	and	cc	and	and	0
Divine	Divine	j-jn	Divine	divine	0
Providence	Providence	n1	Providence	providence	0
and	and	cc	and	and	0
Wisdom	Wisdom	n1	Wisdom	wisdom	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
;	;	;	;	;	0
to	to	p-acp	to	to	0
whom	whom	ro-crq	whom	who	0
we	we	pns12	we	we	0
ascribe	ascribe	vvb	ascribe	ascribe	0
the	the	dt	the	the	0
Glory	Glory	n1	Glory	glory	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
unto	unto	p-acp	unto	unto	0
Man	Man	n1	Man	man	0
or	or	cc	or	or	0
Crea	Crea	fw-la	Crea	crea	0
∣	∣	sy	∣	∣	0
tures	tures	n1	tures	tures	0
.	.	.	.	.	1
Though	Though	cs	Though	though	0
we	we	pns12	we	we	0
must	must	vmb	must	must	0
needs	needs	av	needs	needs	0
allow	allow	vvi	allow	allow	0
,	,	,	,	,	0
and	and	cc	and	and	0
own	own	d	own	own	0
that	that	cst	that	that	0
good	good	j	good	good	0
Report	Report	n1	Report	report	0
and	and	cc	and	and	0
due	due	j-jn	due	due	0
Esteem	Esteem	n1	Esteem	esteem	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
faithful	faithful	j	faithful	faithful	0
Elders	Elders	n2-jn	Elders	elder	0
,	,	,	,	,	0
Ministers	Ministers	n2	Ministers	minister	0
and	and	cc	and	and	0
Servants	Servants	n2	Servants	servant	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
and	and	cc	and	and	0
Christ	Christ	np1	Christ	Christ	0
have	have	vhb	have	have	0
by	by	p-acp	by	by	0
Faith	Faith	n1	Faith	faith	0
obtained	obtained	vvn	obtained	obtain	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Praise	Praise	n1	Praise	praise	0
of	of	pp-f	of	of	0
that	that	cst	that	that	0
blessed	blessed	j-vvn	blessed	bless	0
Power	Power	n1	Power	power	0
,	,	,	,	,	0
that	that	cst	that	that	0
upheld	upheld	vvd	upheld	uphold	0
them	them	pno32	them	they	0
in	in	p-acp	in	in	0
every	every	d	every	every	0
Age	Age	n1	Age	age	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
day	day	n1	day	day	0
;	;	;	;	;	0
many	many	d	many	many	0
whereof	whereof	c-crq	whereof	whereof	0
are	are	vbr	are	be	0
even	even	av	even	even	0
of	of	pp-f	of	of	0
late	late	av-j	late	late	0
taken	taken	vvn	taken	take	0
away	away	av	away	away	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Evil	Evil	j-jn	Evil	evil	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
,	,	,	,	,	0
and	and	cc	and	and	0
are	are	vbr	are	be	0
at	at	p-acp	at	at	0
Rest	Rest	n1	Rest	rest	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Reach	Reach	n1	Reach	reach	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
Envy	Envy	n1	Envy	envy	0
and	and	cc	and	and	0
Persecution	Persecution	n1	Persecution	persecution	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
the	the	dt	the	the	0
Wicked	Wicked	j	Wicked	wicked	0
can	can	vmb	can	can	0
∣	∣	sy	∣	∣	0
not	not	xx	not	not	0
trouble	trouble	vvi	trouble	trouble	0
them	them	pno32	them	they	0
any	any	d	any	any	0
more	more	dc	more	more	0
.	.	.	.	.	1
And	And	cc	And	and	0
we	we	pns12	we	we	0
must	must	vmb	must	must	0
patiently	patiently	av-j	patiently	patient	0
bear	bear	vvi	bear	bear	0
our	our	po12	our	our	0
Parting	Parting	n-vvg	Parting	part	0
with	with	p-acp	with	with	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
our	our	po12	our	our	0
Loss	Loss	n1	Loss	loss	0
and	and	cc	and	and	0
Sorrow	Sorrow	n1	Sorrow	sorrow	0
on	on	p-acp	on	on	0
that	that	d	that	that	0
Account	Account	vvb	Account	account	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
respect	respect	n1	respect	respect	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
unspeakable	unspeakable	j	unspeakable	unspeakable	0
Gain	Gain	n1	Gain	gain	0
:	:	:	:	:	0
Yet	Yet	av	Yet	yet	0
how	how	q-crq	how	how	0
can	can	vmb	can	can	0
we	we	pns12	we	we	0
avoid	avoid	vvi	avoid	avoid	0
being	being	vbg	being	be	0
deeply	deeply	av-jn	deeply	deep	0
affected	affected	vvn	affected	affect	0
with	with	p-acp	with	with	0
Sadness	Sadness	n1	Sadness	sadness	0
of	of	pp-f	of	of	0
Spirit	Spirit	n1	Spirit	spirit	0
,	,	,	,	,	0
and	and	cc	and	and	0
brokenness	brokenness	n1	brokenness	brokenness	0
of	of	pp-f	of	of	0
Heart	Heart	n1	Heart	heart	0
,	,	,	,	,	0
under	under	p-acp	under	under	0
the	the	dt	the	the	0
sense	sense	n1	sense	sense	0
and	and	cc	and	and	0
consideration	consideration	n1	consideration	consideration	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
Loss	Loss	n1	Loss	loss	0
and	and	cc	and	and	0
Revolutions	Revolutions	n2	Revolutions	revolution	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
we	we	pns12	we	we	0
have	have	vhb	have	have	0
cause	cause	n1	cause	cause	0
to	to	pc-acp	to	to	0
believe	believe	vvi	believe	believe	0
are	are	vbr	are	be	0
Ominous	Ominous	j	Ominous	ominous	0
of	of	pp-f	of	of	0
Calamities	Calamities	n2	Calamities	calamity	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
wicked	wicked	j	wicked	wicked	0
World	World	n1	World	world	0
,	,	,	,	,	0
though	though	cs	though	though	0
of	of	pp-f	of	of	0
good	good	j	good	good	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Righteous	Righteous	j	Righteous	righteous	0
?	?	?	?	?	1
Did	Did	vdd	Did	do	0
the	the	dt	the	the	0
Death	Death	n1	Death	death	0
of	of	pp-f	of	of	0
plain	plain	j	plain	plain	0
upright	upright	j	upright	upright	0
Jacob	Jacob	np1	Jacob	Jacob	0
,	,	,	,	,	0
Gen.	Gen.	np1	Gen.	Gen.	1
50.	50.	crd	50.	50.	0
namely	namely	av	namely	namely	0
Israel	Israel	np1	Israel	Israel	0
,	,	,	,	,	0
(	(	(	(	(	0
who	who	r-crq	who	who	0
was	was	vbds	was	be	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
Prince	Prince	n1	Prince	prince	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
)	)	)	)	)	0
so	so	av	so	so	0
deeply	deeply	av-jn	deeply	deep	0
affect	affect	vvi	affect	affect	0
both	both	d	both	both	0
his	his	po31	his	his	0
own	own	d	own	own	0
Children	Children	n2	Children	child	0
and	and	cc	and	and	0
Kindred	Kindred	n1	Kindred	kindred	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
made	made	vvd	made	make	0
a	a	dt	a	a	0
great	great	j	great	great	0
and	and	cc	and	and	0
exceeding	exceeding	av-vvg	exceeding	exceed	0
sore	sore	j	soar	sore	0
Lamentation	Lamentation	n1	Lamentation	lamentation	0
for	for	p-acp	for	for	0
him	him	pno31	him	he	0
;	;	;	;	;	0
and	and	cc	and	and	0
even	even	av	even	even	0
the	the	dt	the	the	0
Egyptians	Egyptians	njp2	Egyptians	egyptian	0
also	also	av	also	also	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
bewailed	bewailed	vvd	bewailed	bewail	0
him	him	pno31	him	he	0
seventy	seventy	crd	seventy	seventy	0
days	days	n2	days	day	0
?	?	?	?	?	1
And	And	cc	And	and	0
the	the	dt	the	the	0
Death	Death	n1	Death	death	0
of	of	pp-f	of	of	0
Moses	Moses	np1	Moses	Moses	0
so	so	av	so	so	0
deeply	deeply	av-jn	deeply	deep	0
affect	affect	vvi	affect	affect	0
the	the	dt	the	the	0
Children	Children	n2	Children	child	0
of	of	pp-f	of	of	0
Israel	Israel	np1	Israel	Israel	0
,	,	,	,	,	0
Deut.	Deut.	np1	Deut.	Deut.	1
34.	34.	crd	34.	34.	0
as	as	c-acp	as	as	0
that	that	d	that	that	0
they	they	pns32	they	they	0
did	did	vdd	did	do	0
weep	weep	vvi	weep	weep	0
and	and	cc	and	and	0
mourn	mourn	vvi	mourn	mourn	0
for	for	p-acp	for	for	0
him	him	pno31	him	he	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Plain	Plain	n1	Plain	plain	0
of	of	pp-f	of	of	0
Moab	Moab	np1	Moab	Moab	0
thirty	thirty	crd	thirty	thirty	0
Days	Days	n2	Days	day	0
?	?	?	?	?	1
And	And	cc	And	and	0
the	the	dt	the	the	0
Death	Death	n1	Death	death	0
of	of	pp-f	of	of	0
Stephen	Stephen	np1	Stephen	Stephen	0
,	,	,	,	,	0
that	that	cst	that	that	0
faithful	faithful	j	faithful	faithful	0
Martyr	Martyr	n1	Martyr	martyr	0
of	of	pp-f	of	of	0
Jesus	Jesus	np1	Jesus	Jesus	0
,	,	,	,	,	0
so	so	av	so	so	0
deeply	deeply	av-jn	deeply	deep	0
affect	affect	vvi	affect	affect	0
cer	cer	n1	cer	cer	0
∣	∣	sy	∣	∣	0
tain	tain	n1	tain	tain	0
Men	Men	n2	Men	man	0
fearing	fearing	vvg	fearing	fear	0
God	God	np1	God	God	0
,	,	,	,	,	0
Acts	Acts	vvz	Acts	act	0
7.	7.	crd	7.	7.	0
as	as	p-acp	as	as	0
that	that	d	that	that	0
they	they	pns32	they	they	0
made	made	vvd	made	make	0
great	great	j	great	great	0
Lamentation	Lamentation	n1	Lamentation	lamentation	0
for	for	p-acp	for	for	0
him	him	pno31	him	he	0
?	?	?	?	?	1
And	And	cc	And	and	0
the	the	dt	the	the	0
Apostle	Apostle	n1	Apostle	apostle	0
Paul	Paul	np1	Paul	Paul	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
taking	taking	vvg	taking	take	0
his	his	po31	his	his	0
leave	leave	n1	leave	leave	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Elders	Elders	n2-jn	Elders	elder	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
of	of	pp-f	of	of	0
Ephesus	Ephesus	np1	Ephesus	Ephesus	0
,	,	,	,	,	0
Acts	Acts	vvz	Acts	act	0
20.	20.	crd	20.	20.	0
and	and	cc	and	and	0
telling	telling	vvg	telling	tell	0
them	them	pno32	them	they	0
,	,	,	,	,	0
They	They	pns32	They	they	0
should	should	vmd	should	shall	0
see	see	vvi	see	see	0
his	his	po31	his	his	0
Face	Face	n1	Face	face	0
no	no	av-dx	no	no	0
more	more	dc	more	more	0
?	?	?	?	?	1
If	If	cs	If	if	0
this	this	d	this	this	0
did	did	vdd	did	do	0
so	so	av	so	so	0
deeply	deeply	av-jn	deeply	deep	0
affect	affect	vvb	affect	affect	0
them	them	pno32	them	they	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
wept	wept	vvd	wept	weep	0
all	all	d	all	all	0
abundantly	abundantly	av-j	abundantly	abundant	0
,	,	,	,	,	0
sorrow	sorrow	n1	sorrow	sorrow	0
∣	∣	sy	∣	∣	0
ing	ing	zz	ing	ing	0
most	most	ds	most	most	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
for	for	c-acp	for	for	0
these	these	d	these	these	0
Words	Words	n2	Words	word	0
,	,	,	,	,	0
That	That	cst	That	that	0
they	they	pns32	they	they	0
should	should	vmd	should	shall	0
see	see	vvi	see	see	0
his	his	po31	his	his	0
face	face	n1	face	face	0
no	no	av-dx	no	no	0
more	more	av-dc	more	more	0
,	,	,	,	,	0
(	(	(	(	(	0
with	with	p-acp	with	with	0
many	many	d	many	many	0
more	more	dc	more	more	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
kind	kind	n1	kind	kind	0
;	;	;	;	;	0
)	)	)	)	)	0
How	How	c-crq	How	how	0
then	then	av	then	then	0
can	can	vmb	can	can	0
we	we	pns12	we	we	0
otherwise	otherwise	av	otherwise	otherwise	0
chuse	chuse	vvi	choose	choose	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
be	be	vbi	be	be	0
deeply	deeply	av-jn	deeply	deep	0
affected	affected	vvn	affected	affect	0
with	with	p-acp	with	with	0
Sorrow	Sorrow	n1	Sorrow	sorrow	0
and	and	cc	and	and	0
Sadness	Sadness	n1	Sadness	sadness	0
of	of	pp-f	of	of	0
Heart	Heart	n1	Heart	heart	0
(	(	(	(	(	0
though	though	cs	though	though	0
not	not	xx	not	not	0
as	as	p-acp	as	as	0
those	those	d	those	those	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
have	have	vhb	have	have	0
no	no	dx	no	no	0
hope	hope	n1	hope	hope	0
)	)	)	)	)	0
when	when	c-crq	when	when	0
so	so	av	so	so	0
many	many	d	many	many	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Ancient	Ancient	n1	Ancient	ancient	0
,	,	,	,	,	0
Dear	Dear	j-jn	Dear	dear	0
and	and	cc	and	and	0
Faithful	Faithful	j	Faithful	faithful	0
Brethren	Brethren	n2	Brothers	brethren	0
(	(	(	(	(	0
with	with	p-acp	with	with	0
whom	whom	ro-crq	whom	who	0
we	we	pns12	we	we	0
have	have	vhb	have	have	0
had	had	vhn	had	have	0
much	much	d	much	much	0
sweet	sweet	j	sweet	sweet	0
Society	Society	n1	Society	society	0
)	)	)	)	)	0
are	are	vbr	are	be	0
removed	removed	vvn	removed	remove	0
from	from	p-acp	from	from	0
us	us	pno12	us	we	0
one	one	crd	one	one	0
after	after	p-acp	after	after	0
another	another	n-jn	another	another	0
?	?	?	?	?	1
(	(	(	(	(	0
We	We	pns12	We	we	0
pray	pray	vvb	pray	pray	0
,	,	,	,	,	0
God	God	np1	God	God	0
raise	raise	vvb	raise	raise	0
up	up	a-acp	up	up	0
and	and	cc	and	and	0
increase	increase	vvi	increase	increase	0
more	more	dc	more	more	0
such	such	d	such	such	0
!	!	!	!	!	0
)	)	)	)	)	1
Yet	Yet	av	Yet	yet	0
must	must	vmb	must	must	0
we	we	pns12	we	we	0
all	all	d	all	all	0
contentedly	contentedly	n1	contentedly	count	0
submit	submit	vvb	submit	submit	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
good	good	j	good	good	0
Pleasure	Pleasure	n1	Pleasure	pleasure	0
and	and	cc	and	and	0
Wisdom	Wisdom	n1	Wisdom	wisdom	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
our	our	po12	our	our	0
God	God	np1	God	God	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
these	these	d	these	these	0
things	things	n2	things	thing	0
;	;	;	;	;	0
who	who	r-crq	who	who	0
taketh	taketh	vvz	takes	take	0
away	away	av	away	away	0
,	,	,	,	,	0
and	and	cc	and	and	0
none	none	pix	none	none	0
can	can	vmb	can	can	0
hinder	hinder	vvi	hinder	hinder	0
him	him	pno31	him	he	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
may	may	vmb	may	may	0
any	any	d	any	any	0
say	say	vvi	say	say	0
unto	unto	p-acp	unto	unto	0
him	him	pno31	him	he	0
,	,	,	,	,	0
What	What	q-crq	What	what	0
dost	dost	vd2	dost	do	0
thou	thou	pns21	thou	thou	0
?	?	?	?	?	1
Yet	Yet	av	Yet	yet	0
we	we	pns12	we	we	0
have	have	vhb	have	have	0
cause	cause	n1	cause	cause	0
to	to	pc-acp	to	to	0
bless	bless	vvi	bless	bless	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
hath	hath	vhz	hath	have	0
of	of	pp-f	of	of	0
late	late	av-j	late	late	0
raised	raised	vvn	raised	raise	0
,	,	,	,	,	0
and	and	cc	and	and	0
is	is	vbz	is	be	0
raising	raising	vvg	raising	raise	0
up	up	a-acp	up	up	0
more	more	av-dc	more	more	0
to	to	pc-acp	to	to	0
publish	publish	vvi	publish	publish	0
his	his	po31	his	his	0
Name	Name	n1	Name	name	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Earth	Earth	n1	Earth	earth	0
:	:	:	:	:	0
And	And	cc	And	and	0
we	we	pns12	we	we	0
that	that	cst	that	that	0
yet	yet	av	yet	yet	0
remain	remain	vvi	remain	remain	0
,	,	,	,	,	0
have	have	vhb	have	have	0
but	but	p-acp	but	but	0
a	a	dt	a	a	0
short	short	j	short	short	0
Time	Time	n1	Time	time	0
to	to	pc-acp	to	to	0
stay	stay	vvi	stay	stay	0
after	after	p-acp	after	after	0
them	them	pno32	them	they	0
,	,	,	,	,	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
gone	gone	vvn	gone	go	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
we	we	pns12	we	we	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
gone	gone	vvn	gone	go	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
also	also	av	also	also	0
.	.	.	.	.	1
The	The	dt	The	the	0
Lord	Lord	n1	Lord	lord	0
God	God	np1	God	God	0
of	of	pp-f	of	of	0
Life	Life	n1	Life	life	0
keep	keep	vvb	keep	keep	0
us	us	pno12	us	we	0
all	all	d	all	all	0
Faithful	Faithful	j	Faithful	faithful	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
holy	holy	j	holy	holy	0
Truth	Truth	n1	Truth	truth	0
,	,	,	,	,	0
Love	Love	n1	Love	love	0
,	,	,	,	,	0
Ʋnity	Ʋnity	n1	Ʋnity	ʋnity	0
and	and	cc	and	and	0
Life	Life	n1	Life	life	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
End.	End.	n1	End.	end	0
He	He	pns31	He	he	0
hath	hath	vhz	hath	have	0
a	a	dt	a	a	0
great	great	j	great	great	0
Work	Work	n1	Work	work	0
still	still	av	still	still	0
to	to	pc-acp	to	to	0
bring	bring	vvi	bring	bring	0
forth	forth	av	forth	forth	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Earth	Earth	n1	Earth	earth	0
,	,	,	,	,	0
and	and	cc	and	and	0
great	great	j	great	great	0
things	things	n2	things	thing	0
to	to	pc-acp	to	to	0
bring	bring	vvi	bring	bring	0
to	to	pc-acp	to	to	0
pass	pass	vvi	pass	pass	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
order	order	n1	order	order	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
way	way	n1	way	way	0
for	for	p-acp	for	for	0
Truth	Truth	n1	Truth	truth	0
and	and	cc	and	and	0
Righteousness	Righteousness	n1	Righteousness	righteousness	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
place	place	n1	place	place	0
therein	therein	av	therein	therein	0
;	;	;	;	;	0
and	and	cc	and	and	0
that	that	cst	that	that	0
his	his	po31	his	his	0
Seed	Seed	n1	Seed	seed	0
may	may	vmb	may	may	0
come	come	vvi	come	come	0
forth	forth	av	forth	forth	0
,	,	,	,	,	0
and	and	cc	and	and	0
be	be	vbi	be	be	0
gathered	gathered	vvn	gathered	gather	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Power	Power	n1	Power	power	0
and	and	cc	and	and	0
Kingdom	Kingdom	n1	Kingdom	kingdom	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
God	God	n1	God	god	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
made	made	vvd	made	make	0
known	known	vvn	known	know	0
and	and	cc	and	and	0
exalted	exalted	vvn	exalted	exalt	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Earth	Earth	n1	Earth	earth	0
,	,	,	,	,	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
Ends	Ends	n2	Ends	end	0
thereof	thereof	av	thereof	thereof	0
.	.	.	.	.	1
Dear	Dear	j-jn	Dear	dear	0
Friends	Friends	n2	Friends	friend	0
and	and	cc	and	and	0
Brethren	Brethren	n2	Brothers	brethren	0
,	,	,	,	,	0
Be	Be	vbb	Be	be	0
faithful	faithful	j	faithful	faithful	0
,	,	,	,	,	0
till	till	c-acp	till	till	0
Death	Death	n1	Death	death	0
,	,	,	,	,	0
that	that	cst	that	that	0
a	a	dt	a	a	0
Crown	Crown	n1	Crown	crown	0
of	of	pp-f	of	of	0
Life	Life	n1	Life	life	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
obtain	obtain	vvi	obtain	obtain	0
.	.	.	.	.	1
All	All	av-d	All	all	0
dwell	dwell	vvb	dwell	dwell	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Love	Love	n1	Love	love	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
in	in	p-acp	in	in	0
Christ	Christ	np1	Christ	Christ	0
Jesus	Jesus	np1	Jesus	Jesus	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
Ʋnion	Ʋnion	n1	Ʋnion	ʋnion	0
and	and	cc	and	and	0
Peace	Peace	n1	Peace	peace	0
in	in	p-acp	in	in	0
him	him	pno31	him	he	0
:	:	:	:	:	0
To	To	p-acp	To	to	0
whom	whom	ro-crq	whom	who	0
we	we	pns12	we	we	0
tenderly	tenderly	av-j	tenderly	tender	0
Commit	Commit	vvb	Commit	commit	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
keep	keep	vvi	keep	keep	0
and	and	cc	and	and	0
