Worshipful	Worshipful	j	Worshipful	worshipful	0
those	those	d	those	those	0
that	that	cst	that	that	0
have	have	vhb	have	have	0
,	,	,	,	,	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
stow	stow	zz	stow	stow	0
this	this	d	this	this	0
upon	upon	p-acp	upon	upon	0
some	some	d	some	some	0
one	one	pi	one	one	0
that	that	cst	that	that	0
wants	wants	vvz	wants	want	0
it	it	pn31	it	it	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
demand	demand	vvi	demand	demand	0
,	,	,	,	,	0
why	why	c-crq	why	why	0
I	I	pns11	I	i	0
prefix	prefix	vvi	prefix	prefix	0
your	your	po22	your	your	0
Name	Name	n1	Name	name	0
to	to	p-acp	to	to	0
these	these	d	these	these	0
unpolisht	unpolisht	j	unpolished	unpolished	0
lines	lines	n2	lines	line	0
?	?	?	?	?	1
Truly	Truly	np1	Truly	Truly	0
,	,	,	,	,	0
those	those	d	those	those	0
that	that	cst	that	that	0
know	know	vvb	know	know	0
you	you	pn22	you	you	0
and	and	cc	and	and	0
your	your	po22	your	your	0
worth	worth	n1	worth	worth	0
,	,	,	,	,	0
and	and	cc	and	and	0
know	know	vvb	know	know	0
me	me	pno11	me	i	0
and	and	cc	and	and	0
my	my	po11	my	my	0
Engagements	Engagements	n2	Engagements	engagement	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
,	,	,	,	,	0
need	need	vvb	need	need	0
not	not	xx	not	not	0
wonder	wonder	vvi	wonder	wonder	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
dedicate	dedicate	vvb	dedicate	dedicate	0
a	a	dt	a	a	0
Book	Book	n1	Book	book	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
ra	ra	uh	ra	ra	0
∣	∣	sy	∣	∣	0
ther	ther	zz	ther	ther	0
that	that	d	that	that	0
I	I	pns11	I	i	0
did	did	vdd	did	do	0
it	it	pn31	it	it	0
no	no	dx	no	no	0
sooner	sooner	av-c	sooner	soon	0
.	.	.	.	.	1
That	That	cst	That	that	0
the	the	dt	the	the	0
present	present	j	present	present	0
is	is	vbz	is	be	0
so	so	av	so	so	0
mean	mean	j	mean	mean	0
,	,	,	,	,	0
the	the	dt	the	the	0
reason	reason	n1	reason	reason	0
is	is	vbz	is	be	0
,	,	,	,	,	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
no	no	dx	no	no	0
better	better	jc	better	better	0
at	at	p-acp	at	at	0
hand	hand	n1	hand	hand	0
,	,	,	,	,	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
accept	accept	vvi	accept	accept	0
the	the	dt	the	the	0
will	will	n1	will	will	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
deed	deed	n1	deed	deed	0
,	,	,	,	,	0
and	and	cc	and	and	0
herein	herein	av	herein	herein	0
imitate	imitate	vvi	imitate	imitate	0
God	God	np1	God	God	0
him	him	pno31	him	he	0
∣	∣	sy	∣	∣	0
self	self	n1	self	self	0
,	,	,	,	,	0
Exod.	Exod.	np1	Exod.	Exod.	1
35.5	35.5	crd	35.5	35.5	0
,	,	,	,	,	0
6.	6.	crd	6.	6.	0
who	who	r-crq	who	who	0
accepted	accepted	vvd	accepted	accept	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
little	little	j	little	little	0
Goats	Goats	ng1	Goats	goat	0
hair	hair	n1	hair	hair	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
there	there	pc-acp	there	there	0
was	was	vbds	was	be	0
neither	neither	dx	neither	neither	0
Gold	Gold	n1	Gold	gold	0
nor	nor	ccx	nor	nor	0
Silver	Silver	n1	Silver	silver	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
had	had	vhn	had	have	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
also	also	av	also	also	0
encouraged	encouraged	vvn	encouraged	encourage	0
hereunto	hereunto	av	hereunto	hereunto	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
rea	rea	fw-la	rea	rea	0
∣	∣	sy	∣	∣	0
dy	dy	n1	die	die	0
and	and	cc	and	and	0
thankeful	thankeful	j	thankful	thankful	0
acceptance	acceptance	n1	acceptance	acceptance	0
of	of	pp-f	of	of	0
some	some	d	some	some	0
for	for	c-acp	for	for	0
∣	∣	sy	∣	∣	0
mer	mer	uh	mere	mer	0
discourses	discourses	n2	discourses	discourse	0
from	from	p-acp	from	from	0
me	me	pno11	me	i	0
;	;	;	;	;	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
have	have	vhb	have	have	0
imitated	imitated	vvn	imitated	imitate	0
herein	herein	av	herein	herein	0
that	that	cst	that	that	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
fabled	fabled	vvn	fabled	fable	0
of	of	pp-f	of	of	0
Pan	Pan	n1	Pan	pan	0
the	the	dt	the	the	0
Rural	Rural	j	Rural	rural	0
God	God	np1	God	God	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
coming	coming	vvg	coming	come	0
before	before	p-acp	before	before	0
Apollo	Apollo	np1	Apollo	Apollo	0
to	to	pc-acp	to	to	0
shew	shew	vvi	show	show	0
his	his	po31	his	his	0
Art	Art	n1	Art	art	0
,	,	,	,	,	0
played	played	vvn	played	play	0
upon	upon	p-acp	upon	upon	0
his	his	po31	his	his	0
Oaten	Oaten	j	Oaten	oaten	0
Reed	Reed	n1	Reed	reed	0
,	,	,	,	,	0
and	and	cc	and	and	0
being	being	vbg	being	be	0
at	at	p-acp	at	at	0
first	first	ord	first	first	0
uncontrolled	uncontrolled	j	uncontrolled	uncontrolled	0
,	,	,	,	,	0
he	he	pns31	he	he	0
took	took	vvd	took	take	0
courage	courage	n1	courage	courage	0
,	,	,	,	,	0
and	and	cc	and	and	0
plaid	plaid	vvd	played	play	0
louder	louder	av-jc	louder	loud	0
and	and	cc	and	and	0
louder	louder	av-jc	louder	loud	0
:	:	:	:	:	0
so	so	av	so	so	0
it	it	pn31	it	it	0
fares	fares	vvz	fares	fare	0
with	with	p-acp	with	with	0
me	me	pno11	me	i	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
one	one	crd	one	one	0
check	check	n1	check	check	0
from	from	p-acp	from	from	0
you	you	pn22	you	you	0
would	would	vmd	would	will	0
have	have	vhi	have	have	0
spoil'd	spoil'd	vvn	spoiled	spoil	0
my	my	po11	my	my	0
Musick	Musick	n1	Music	music	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
present	present	vvb	present	present	0
you	you	pn22	you	you	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
Book	Book	n1	Book	book	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
nature	nature	n1	nature	nature	0
,	,	,	,	,	0
my	my	po11	my	my	0
Answer	Answer	n1	Answer	answer	0
is	is	vbz	is	be	0
ready	ready	j	ready	ready	0
:	:	:	:	:	0
Discourses	Discourses	n2	Discourses	discourse	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
nature	nature	n1	nature	nature	0
are	are	vbr	are	be	0
never	never	av-x	never	never	0
ut	ut	fw-la	ut	ut	0
of	of	pp-f	of	of	0
season	season	n1	season	season	0
.	.	.	.	.	1
Solomon	Solomon	np1	Solomon	Solomon	0
tells	tells	vvz	tells	tell	0
us	us	pno12	us	we	0
,	,	,	,	,	0
Eccl.	Eccl.	np1	Eccl.	Eccl.	1
7.2	7.2	crd	7.2	7.2	0
.	.	.	.	.	1
'Tis	'Tis	pn31|vbz	It's	it|be	0
better	better	jc	better	better	0
go	go	vvi	go	go	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
house	house	n1	house	house	0
of	of	pp-f	of	of	0
mourning	mourning	n1	mourning	mourning	0
than	than	cs	than	than	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
house	house	n1	house	house	0
of	of	pp-f	of	of	0
feasting	feasting	vvg	feasting	feast	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
this	this	d	this	this	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
end	end	n1	end	end	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
flesh	flesh	n1	flesh	flesh	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
living	living	n-vvg	living	live	0
will	will	vmb	will	will	0
lay	lay	vvi	lay	lay	0
it	it	pn31	it	it	0
to	to	p-acp	to	to	0
heart	heart	n1	heart	heart	0
.	.	.	.	.	1
'Tis	'Tis	pn31|vbz	It's	it|be	0
true	true	j	true	true	0
,	,	,	,	,	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
flower	flower	n1	flower	flower	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
age	age	n1	age	age	0
,	,	,	,	,	0
and	and	cc	and	and	0
your	your	po22	your	your	0
bones	bones	n2	bones	bone	0
are	are	vbr	are	be	0
full	full	j	full	full	0
of	of	pp-f	of	of	0
marrow	marrow	n1	marrow	marrow	0
,	,	,	,	,	0
Job	Job	np1	Job	Job	0
21.24	21.24	crd	21.24	21.24	0
.	.	.	.	.	0
yet	yet	av	yet	yet	0
may	may	vmb	may	may	0
you	you	pn22	you	you	0
be	be	vbi	be	be	0
cut	cut	vvn	cut	cut	0
off	off	a-acp	off	off	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
full	full	j	full	full	0
strength	strength	n1	strength	strength	0
;	;	;	;	;	0
and	and	cc	and	and	0
Solomon	Solomon	np1	Solomon	Solomon	0
adviseth	adviseth	vvz	adviseth	advise	0
such	such	d	such	such	0
to	to	pc-acp	to	to	0
remember	remember	vvi	remember	remember	0
their	their	po32	their	their	0
Creator	Creator	n1	Creator	creator	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
dayes	dayes	n2	days	day	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
youth	youth	n1	youth	youth	0
,	,	,	,	,	0
Eccles.	Eccles.	np1	Eccles.	Eccles.	1
12.1	12.1	crd	12.1	12.1	0
.	.	.	.	.	1
&	&	cc	&	and	0
11.8	11.8	crd	11.8	11.8	0
.	.	.	.	.	0
before	before	p-acp	before	before	0
the	the	dt	the	the	0
evil	evil	j-jn	evil	evil	0
days	days	n2	days	day	0
come	come	vvb	come	come	0
,	,	,	,	,	0
before	before	p-acp	before	before	0
the	the	dt	the	the	0
dayes	dayes	n2	days	day	0
of	of	pp-f	of	of	0
darkness	darkness	n1	darkness	darkness	0
come	come	vvn	come	come	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
many	many	d	many	many	0
.	.	.	.	.	1
My	My	po11	My	my	0
design	design	n1	design	design	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Dedication	Dedication	n1	Dedication	dedication	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
should	should	vmd	should	shall	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
tect	tect	n1	tect	tect	0
it	it	pn31	it	it	0
;	;	;	;	;	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
be	be	vbb	be	be	0
Truth	Truth	n1	Truth	truth	0
God	God	np1	God	God	0
will	will	vmb	will	will	0
protect	protect	vvi	protect	protect	0
it	it	pn31	it	it	0
,	,	,	,	,	0
if	if	cs	if	if	0
not	not	xx	not	not	0
,	,	,	,	,	0
man	man	n1	man	man	0
cannot	cannot	vmbx	cannot	can	0
do	do	vdi	do	do	0
it	it	pn31	it	it	0
;	;	;	;	;	0
let	let	vvb	let	let	0
it	it	pn31	it	it	0
therefore	therefore	av	therefore	therefore	0
stand	stand	vvi	stand	stand	0
or	or	cc	or	or	0
fall	fall	vvi	fallen	fall	0
accordingly	accordingly	av-vvg	accordingly	accord	0
:	:	:	:	:	0
neither	neither	d	neither	neither	0
desire	desire	n1	desire	desire	0
I	I	pns11	I	i	0
hereby	hereby	av	hereby	hereby	0
to	to	pc-acp	to	to	0
escape	escape	vvi	escape	escape	0
the	the	dt	the	the	0
just	just	j	just	just	0
reproach	reproach	n1	reproach	reproach	0
due	due	j-jn	due	due	0
to	to	p-acp	to	to	0
me	me	pno11	me	i	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
ill	ill	n-jn	ill	ill	0
handling	handling	vvg	handling	handle	0
hereof	hereof	av	hereof	hereof	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
would	would	vmd	would	will	0
I	I	pns11	I	i	0
de	de	zz	de	de	0
∣	∣	sy	∣	∣	0
sire	sire	n1	sire	sire	0
that	that	cst	that	that	0
those	those	d	those	those	0
that	that	cst	that	that	0
have	have	vhb	have	have	0
death	death	n1	death	death	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
eyes	eyes	n2	eyes	eye	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
those	those	d	those	those	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
Ale	Ale	n1	Ale	ale	0
∣	∣	sy	∣	∣	0
bench	bench	n1	bench	bench	0
,	,	,	,	,	0
that	that	cst	that	that	0
put	put	vvd	put	put	0
far	far	av-j	far	far	0
from	from	p-acp	from	from	0
them	them	pno32	them	they	0
the	the	dt	the	the	0
evil	evil	j-jn	evil	evil	0
day	day	n1	day	day	0
,	,	,	,	,	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
my	my	po11	my	my	0
Judges	Judges	n2	Judges	judge	0
.	.	.	.	.	1
Neither	Neither	av-d	Neither	neither	0
is	is	vbz	is	be	0
it	it	pn31	it	it	0
because	because	c-acp	because	because	0
I	I	pns11	I	i	0
think	think	vvb	think	think	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
more	more	dc	more	more	0
need	need	n1	need	need	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
a	a	dt	a	a	0
discourse	discourse	n1	discourse	discourse	0
than	than	cs	than	than	0
others	others	n2-jn	others	other	0
have	have	vhb	have	have	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
send	send	vvb	send	send	0
it	it	pn31	it	it	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
:	:	:	:	:	0
I	I	pns11	I	i	0
know	know	vvb	know	know	0
you	you	pn22	you	you	0
too	too	av	too	too	0
well	well	av	well	well	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
such	such	d	such	such	0
a	a	dt	a	a	0
conceit	conceit	n1	conceit	conceit	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
testifie	testifie	vvi	testify	testify	0
the	the	dt	the	the	0
great	great	j	great	great	0
respect	respect	n1	respect	respect	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
for	for	p-acp	for	for	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
hereby	hereby	av	hereby	hereby	0
to	to	pc-acp	to	to	0
acknowledge	acknowledge	vvi	acknowledge	acknowledge	0
those	those	d	those	those	0
debts	debts	n2	debts	debt	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
cannot	cannot	vmbx	cannot	can	0
pay	pay	vvi	pay	pay	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
not	not	xx	not	not	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
give	give	vvi	give	give	0
you	you	pn22	you	you	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
worthy	worthy	j	worthy	worthy	0
your	your	po22	your	your	0
self	self	n1	self	self	0
.	.	.	.	.	1
I	I	pns11	I	i	0
would	would	vmd	would	will	0
wil	wil	vvi	will	will	0
∣	∣	sy	∣	∣	0
lingly	lingly	av-j	lingly	ling	0
further	further	jc	further	further	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
great	great	j	great	great	0
design	design	n1	design	design	0
,	,	,	,	,	0
and	and	cc	and	and	0
put	put	vvd	put	put	0
a	a	dt	a	a	0
weapon	weapon	n1	weapon	weapon	0
into	into	p-acp	into	into	0
your	your	po22	your	your	0
hand	hand	n1	hand	hand	0
against	against	p-acp	against	against	0
you	you	pn22	you	you	0
come	come	vvb	come	come	0
to	to	pc-acp	to	to	0
fight	fight	vvi	fight	fight	0
against	against	p-acp	against	against	0
your	your	po22	your	your	0
last	last	ord	last	last	0
enemy	enemy	n1	enemy	enemy	0
,	,	,	,	,	0
Death	Death	n1	Death	death	0
;	;	;	;	;	0
and	and	cc	and	and	0
yet	yet	av	yet	yet	0
I	I	pns11	I	i	0
send	send	vvb	send	send	0
you	you	pn22	you	you	0
this	this	d	this	this	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
Tenant	Tenant	n1	Tenant	tenant	0
doth	doth	vdz	does	do	0
a	a	dt	a	a	0
present	present	j	present	present	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
Landlord	Landlord	n1	Landlord	landlord	0
,	,	,	,	,	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
relieve	relieve	vvi	relieve	relieve	0
his	his	po31	his	his	0
wants	wants	n2	wants	want	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
to	to	pc-acp	to	to	0
testifie	testifie	vvi	testify	testify	0
his	his	po31	his	his	0
dependance	dependance	n1	dependence	dependence	0
,	,	,	,	,	0
and	and	cc	and	and	0
as	as	p-acp	as	as	0
an	an	dt	and	a	0
ear	ear	n1	ear	ear	0
∣	∣	sy	∣	∣	0
nest	nest	n1	nest	nest	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
future	future	j-jn	future	future	0
service	service	n1	service	service	0
.	.	.	.	.	1
I	I	pns11	I	i	0
know	know	vvb	know	know	0
you	you	pn22	you	you	0
need	need	vvb	need	need	0
not	not	xx	not	not	0
with	with	p-acp	with	with	0
Philip	Philip	np1	Philip	Philip	0
King	King	n1	King	king	0
of	of	pp-f	of	of	0
Macedonia	Macedonia	np1	Macedonia	Macedonia	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
a	a	dt	a	a	0
Monitor	Monitor	np1	Monitor	Monitor	0
to	to	pc-acp	to	to	0
mind	mind	vvi	mind	mind	0
you	you	pn22	you	you	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Mortality	Mortality	n1	Mortality	mortality	0
:	:	:	:	:	0
I	I	pns11	I	i	0
send	send	vvb	send	send	0
it	it	pn31	it	it	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
a	a	dt	a	a	0
bad	bad	j	bad	bad	0
Debtor	Debtor	n1	Debtor	debtor	0
when	when	c-crq	when	when	0
he	he	pns31	he	he	0
cannot	cannot	vmbx	cannot	can	0
pay	pay	vvi	pay	pay	0
the	the	dt	the	the	0
Stock	Stock	n1	Stock	stock	0
,	,	,	,	,	0
he	he	pns31	he	he	0
payes	payes	vvz	pays	pay	0
the	the	dt	the	the	0
Interest	Interest	n1	Interest	interest	0
,	,	,	,	,	0
or	or	cc	or	or	0
at	at	p-acp	at	at	0
least	least	ds	least	least	0
acknowledges	acknowledges	vvz	acknowledges	acknowledge	0
the	the	dt	the	the	0
debt	debt	n1	debt	debt	0
,	,	,	,	,	0
and	and	cc	and	and	0
begs	begs	vvz	begs	beg	0
a	a	dt	a	a	0
long	long	j	long	long	0
∣	∣	sy	∣	∣	0
er	er	zz	er	er	0
time	time	n1	time	time	0
of	of	pp-f	of	of	0
payment	payment	n1	payment	payment	0
;	;	;	;	;	0
so	so	av	so	so	0
'tis	'tis	pn31|vbz	it's	it|be	0
with	with	p-acp	with	with	0
me	me	pno11	me	i	0
.	.	.	.	.	1
Fain	Fain	np1	Fain	Fain	0
would	would	vmd	would	will	0
I	I	pns11	I	i	0
avoid	avoid	vvi	avoid	avoid	0
the	the	dt	the	the	0
title	title	n1	title	title	0
of	of	pp-f	of	of	0
Ingratefull	Ingratefull	j	Ingrateful	ingrateful	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
sounded	sounded	vvd	sounded	sound	0
so	so	av	so	so	0
harshly	harshly	av-j	harshly	harsh	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
ears	ears	n2	ears	ear	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Heathen	Heathen	j-jn	Heathen	heathen	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
thought	thought	vvd	thought	think	0
it	it	pn31	it	it	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
worst	worst	js	worst	worst	0
of	of	pp-f	of	of	0
sins	sins	n2	sins	sin	0
;	;	;	;	;	0
Ingratum	Ingratum	fw-la	Ingratum	ingratum	0
dixeris	dixeris	fw-la	dixeris	dixeris	0
,	,	,	,	,	0
omnia	omnia	fw-la	omnia	omnia	0
dixeris	dixeris	fw-la	dixeris	dixeris	0
.	.	.	.	.	1
I	I	pns11	I	i	0
look	look	vvb	look	look	0
up	up	p-acp	up	up	0
∣	∣	sy	∣	∣	0
on	on	p-acp	on	on	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
well	well	av	well	well	0
skill'd	skill'd	j	skilled	skilled	0
in	in	p-acp	in	in	0
those	those	d	those	those	0
mortifying	mortifying	j-vvg	mortifying	mortify	0
Meditations	Meditations	n2	Meditations	meditation	0
,	,	,	,	,	0
and	and	cc	and	and	0
as	as	c-acp	as	as	0
deeply	deeply	av-jn	deeply	deep	0
learned	learned	vvn	learned	learn	0
in	in	p-acp	in	in	0
self-resignation	self-resignation	n1	self-resignation	self-resignation	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
will	will	n1	will	will	0
to	to	p-acp	to	to	0
Gods	Gods	n2	Gods	god	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
most	most	ds	most	most	0
are	are	vbr	are	be	0
.	.	.	.	.	1
The	The	dt	The	the	0
ground	ground	n1	ground	ground	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
confidence	confidence	n1	confidence	confidence	0
is	is	vbz	is	be	0
this	this	d	this	this	0
;	;	;	;	;	0
when	when	c-crq	when	when	0
God	God	np1	God	God	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
little	little	j	little	little	0
time	time	n1	time	time	0
had	had	vhd	had	have	0
made	made	vvn	made	make	0
you	you	pn22	you	you	0
both	both	d	both	both	0
Fa	Fa	uh	Fa	fa	0
∣	∣	sy	∣	∣	0
therless	therless	j	therless	therless	0
,	,	,	,	,	0
(	(	(	(	(	0
a	a	dt	a	a	0
loss	loss	n1	loss	loss	0
which	which	r-crq	which	which	0
Thousands	Thousands	crd	Thousands	thousand	0
in	in	p-acp	in	in	0
England	England	np1	England	England	0
have	have	vhb	have	have	0
cause	cause	n1	cause	cause	0
to	to	pc-acp	to	to	0
bewail	bewail	vvi	bewail	bewail	0
)	)	)	)	)	0
and	and	cc	and	and	0
as	as	c-acp	as	as	0
if	if	cs	if	if	0
this	this	d	this	this	0
cup	cup	n1	cup	cup	0
had	had	vhd	had	have	0
not	not	xx	not	not	0
been	been	vbn	been	be	0
bitter	bitter	j	bitter	bitter	0
enough	enough	av-d	enough	enough	0
,	,	,	,	,	0
took	took	vvd	took	take	0
away	away	av	away	away	0
about	about	p-acp	about	about	0
the	the	dt	the	the	0
same	same	d	same	same	0
time	time	n1	time	time	0
your	your	po22	your	your	0
only	only	j	only	only	0
Son	Son	n1	Son	son	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
might	might	vmd	might	may	0
have	have	vhi	have	have	0
been	been	vbn	been	be	0
the	the	dt	the	the	0
staff	staff	n1	staff	staff	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
age	age	n1	age	age	0
,	,	,	,	,	0
the	the	dt	the	the	0
stay	stay	n1	stay	stay	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Family	Family	n1	Family	family	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
preserver	preserver	n1	preserver	preserver	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Name	Name	n1	Name	name	0
;	;	;	;	;	0
though	though	cs	though	though	0
you	you	pn22	you	you	0
were	were	vbdr	were	be	0
deeply	deeply	av-jn	deeply	deep	0
sensible	sensible	j	sensible	sensible	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
great	great	j	great	great	0
breach	breach	n1	breach	breach	0
God	God	np1	God	God	0
had	had	vhd	had	have	0
made	made	vvn	made	make	0
upon	upon	p-acp	upon	upon	0
you	you	pn22	you	you	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
carried	carried	vvd	carried	carry	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
with	with	p-acp	with	with	0
so	so	av	so	so	0
much	much	d	much	much	0
moderation	moderation	n1	moderation	moderation	0
,	,	,	,	,	0
Christian	Christian	np1	Christian	Christian	0
Fortitude	Fortitude	n1	Fortitude	fortitude	0
,	,	,	,	,	0
Discretion	Discretion	n1	Discretion	discretion	0
and	and	cc	and	and	0
Patience	Patience	n1	Patience	patience	0
,	,	,	,	,	0
without	without	p-acp	without	without	0
the	the	dt	the	the	0
least	least	av-ds	least	least	0
murmuring	murmuring	j-vvg	murmuring	murmur	0
,	,	,	,	,	0
repining	repining	j-vvg	repining	repine	0
,	,	,	,	,	0
or	or	cc	or	or	0
shew	shew	n1	show	show	0
of	of	pp-f	of	of	0
dis	dis	zf	dis	this	0
∣	∣	sy	∣	∣	0
content	content	fw-fr	content	content	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
with	with	p-acp	with	with	0
chearful	chearful	j	cheerful	cheerful	0
submission	submission	n1	submission	submission	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
ill	ill	n-jn	ill	ill	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
clearly	clearly	av-j	clearly	clear	0
saw	saw	vvd	saw	see	0
death	death	n1	death	death	0
was	was	vbds	was	be	0
o	o	uh	oh	oh	0
stranger	stranger	n1	stranger	stranger	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
had	had	vhd	had	have	0
learnt	learnt	vvn	learned	learn	0
he	he	pns31	he	he	0
Apostles	Apostles	np1	Apostles	Apostles	0
lesson	lesson	n1	lesson	lesson	0
,	,	,	,	,	0
1	1	crd	1	1	0
Thess.	Thess.	np1	Thess.	Thess.	1
4.13	4.13	crd	4.13	4.13	0
.	.	.	.	.	1
Not	Not	xx	Not	not	0
to	to	pc-acp	to	to	0
mourn	mourn	vvi	mourn	mourn	0
as	as	p-acp	as	as	0
men	men	n2	men	man	0
ithout	ithout	vvb	ithout	ithout	0
hope	hope	n1	hope	hope	0
for	for	p-acp	for	for	0
those	those	d	those	those	0
that	that	cst	that	that	0
sleep	sleep	vvb	sleep	sleep	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
ord	ord	n1	ord	ord	0
:	:	:	:	:	0
you	you	pn22	you	you	0
imitated	imitated	vvd	imitated	imitate	0
David	David	np1	David	David	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
when	when	c-crq	when	when	0
his	his	po31	his	his	0
n	n	n1	n	n	0
was	was	vbds	was	be	0
