MAny	MAny	av-d	MAny	many	0
last	last	ord	last	last	0
hand	hand	n1	hand	hand	0
vnto	vnto	p-acp	unto	unto	0
it	it	pn31	it	it	0
,	,	,	,	,	0
or	or	cc	or	or	0
that	that	d	that	that	0
others	others	n2-jn	others	other	0
after	after	p-acp	after	after	0
me	me	pno11	me	i	0
may	may	vmb	may	may	0
supply	supply	vvi	supply	supply	0
whatsoeuer	whatsoeuer	r-crq	whatsoever	whatsoever	0
is	is	vbz	is	be	0
wanting	wanting	vvg	wanting	want	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
poore	poore	j	poor	poor	0
indeuours	indeuours	n2	endeavours	endeavour	0
,	,	,	,	,	0
being	being	vbg	being	be	0
but	but	p-acp	but	but	0
thus	thus	av	thus	thus	0
entred	entred	vvn	entered	enter	0
into	into	p-acp	into	into	0
.	.	.	.	.	1
Ianuarie	Ianuarie	np1	Ianuarie	January	0
12.	12.	crd	12.	12.	0
1611.	1611.	crd	1611.	1611.	1
