HAuing	HAuing	vhg	Having	have	0
to	to	p-acp	to	to	0
an	an	dt	and	a	0
impossibilitie	impossibilitie	n1	impossibility	impossibility	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
of	of	pp-f	of	of	0
necessitie	necessitie	n1	necessity	necessity	0
to	to	pc-acp	to	to	0
vse	vse	vvi	use	use	0
all	all	d	all	all	0
or	or	cc	or	or	0
euerie	euerie	d	every	every	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
praiers	praiers	n2	prayers	prayer	0
and	and	cc	and	and	0
meditations	meditations	n2	meditations	meditation	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
place	place	n1	place	place	0
,	,	,	,	,	0
maner	maner	n1	manner	manner	0
,	,	,	,	,	0
and	and	cc	and	and	0
forme	forme	n1	form	form	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
set	set	vvn	set	set	0
downe	downe	a-acp	down	down	0
(	(	(	(	(	0
although	although	cs	although	although	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
wished	wished	vvn	wished	wish	0
that	that	cst	that	that	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
part	part	n1	part	part	0
they	they	pns32	they	they	0
might	might	vmd	might	may	0
,	,	,	,	,	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
possible	possible	j	possible	possible	0
,	,	,	,	,	0
or	or	cc	or	or	0
the	the	dt	the	the	0
necessities	necessities	n2	necessities	necessity	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
turbulent	turbulent	j	turbulent	turbulent	0
life	life	n1	life	life	0
would	would	vmd	would	will	0
permit	permit	vvi	permit	permit	0
)	)	)	)	)	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
should	should	vmd	should	shall	0
not	not	xx	not	not	0
mistake	mistake	vvi	mistake	mistake	0
me	me	pno11	me	i	0
,	,	,	,	,	0
I	I	pns11	I	i	0
saie	saie	vvb	say	say	0
,	,	,	,	,	0
and	and	cc	and	and	0
iudge	iudge	vvi	judge	judge	0
that	that	d	that	that	0
my	my	po11	my	my	0
purpose	purpose	n1	purpose	purpose	0
is	is	vbz	is	be	0
in	in	p-acp	in	in	0
anie	anie	d	any	any	0
respect	respect	n1	respect	respect	0
to	to	pc-acp	to	to	0
hinder	hinder	vvi	hinder	hinder	0
common	common	j	common	common	0
praier	praier	n1	prayer	prayer	0
,	,	,	,	,	0
or	or	cc	or	or	0
interrupt	interrupt	vvi	interrupt	interrupt	0
the	the	dt	the	the	0
ministration	ministration	n1	ministration	ministration	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
word	word	n1	word	word	0
and	and	cc	and	and	0
sacra	sacra	fw-la	sacra	sacra	0
∣	∣	sy	∣	∣	0
ments	ments	n2	ments	ment	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
church	church	n1	church	church	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
&	&	cc	&	and	0
at	at	p-acp	at	at	0
what	what	r-crq	what	what	0
time	time	n1	time	time	0
I	I	pns11	I	i	0
knowe	knowe	vvb	know	know	0
we	we	pns12	we	we	0
ought	ought	vmd	ought	ought	0
all	all	d	all	all	0
to	to	pc-acp	to	to	0
glorifie	glorifie	vvi	glorify	glorify	0
God	God	np1	God	God	0
together	together	av	together	together	0
with	with	p-acp	with	with	0
one	one	crd	one	one	0
hart	hart	n1	heart	hart	0
,	,	,	,	,	0
spirit	spirit	n1	spirit	spirit	0
,	,	,	,	,	0
and	and	cc	and	and	0
mouth	mouth	n1	mouth	mouth	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
no	no	av-dx	no	no	0
otherwise	otherwise	av	otherwise	otherwise	0
occupied	occupied	vvn	occupied	occupy	0
,	,	,	,	,	0
either	either	av-d	either	either	0
in	in	p-acp	in	in	0
reading	reading	vvg	reading	read	0
or	or	cc	or	or	0
in	in	p-acp	in	in	0
praieng	praieng	vvg	praying	pray	0
,	,	,	,	,	0
than	than	cs	than	than	0
the	the	dt	the	the	0
publike	publike	j	public	public	0
minister	minister	n1	minister	minister	0
is	is	vbz	is	be	0
,	,	,	,	,	0
vnlesse	vnlesse	cs	unless	unless	0
we	we	pns12	we	we	0
would	would	vmd	would	will	0
be	be	vbi	be	be	0
deemed	deemed	vvn	deemed	deem	0
meere	meere	j	mere	mere	0
superstitious	superstitious	j	superstitious	superstitious	0
,	,	,	,	,	0
and	and	cc	and	and	0
vnder	vnder	p-acp	under	under	0
the	the	dt	the	the	0
pretense	pretense	n1	pretense	pretense	0
of	of	pp-f	of	of	0
seuerall	seuerall	j	several	several	0
deuotion	deuotion	n1	devotion	devotion	0
to	to	pc-acp	to	to	0
commit	commit	vvi	commit	commit	0
mani	mani	fw-la	mani	mani	0
∣	∣	sy	∣	∣	0
fest	fest	n1	fist	fist	0
vngodlinesse	vngodlinesse	n1	ungodliness	ungodliness	0
:	:	:	:	:	0
I	I	pns11	I	i	0
thinke	thinke	vvb	think	think	0
it	it	pn31	it	it	0
verie	verie	av	very	very	0
necessarie	necessarie	j	necessary	necessary	0
for	for	p-acp	for	for	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
let	let	vvi	let	let	0
you	you	pn22	you	you	0
vnderstand	vnderstand	vvb	understand	understand	0
(	(	(	(	(	0
gentle	gentle	j	gentle	gentle	0
reader	reader	n1	reader	reader	0
)	)	)	)	)	0
that	that	cst	that	that	0
my	my	po11	my	my	0
meaning	meaning	n1	meaning	meaning	0
herby	herby	av	hereby	hereby	0
was	was	vbds	was	be	0
and	and	cc	and	and	0
is	is	vbz	is	be	0
,	,	,	,	,	0
simplie	simplie	av-j	simply	simple	0
first	first	ord	first	first	0
to	to	pc-acp	to	to	0
plaie	plaie	vvi	play	play	0
the	the	dt	the	the	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
faith	faith	n1	faith	faith	0
∣	∣	sy	∣	∣	0
full	full	j	full	full	0
collector	collector	n1	collector	collector	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
following	following	vvg	following	follow	0
my	my	po11	my	my	0
copies	copies	n2	copies	copy	0
trulie	trulie	av-j	truly	true	0
,	,	,	,	,	0
and	and	cc	and	and	0
placing	placing	vvg	placing	place	0
their	their	po32	their	their	0
works	works	n2	works	work	0
and	and	cc	and	and	0
praiers	praiers	n2	prayers	prayer	0
together	together	av	together	together	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
found	found	vvd	found	find	0
them	them	pno32	them	they	0
referred	referred	vvn	referred	refer	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
authors	authors	n2	authors	author	0
for	for	p-acp	for	for	0
priuate	priuate	j	private	private	0
or	or	cc	or	or	0
publike	publike	j	public	public	0
vse	vse	n1	use	use	0
:	:	:	:	:	0
se	se	zz	se	se	0
∣	∣	sy	∣	∣	0
condlie	condlie	av-j	condlie	condlie	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
order	order	n1	order	order	0
and	and	cc	and	and	0
memorie	memorie	n1	memory	memory	0
sake	sake	n1	sake	sake	0
,	,	,	,	,	0
after	after	p-acp	after	after	0
the	the	dt	the	the	0
good	good	j	good	good	0
example	example	n1	example	example	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
learned	learned	j	learned	learned	0
fathers	fathers	n2	father's	father	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
time	time	n1	time	time	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
intitle	intitle	vvi	entitle	entitle	0
,	,	,	,	,	0
reduce	reduce	vvi	reduce	reduce	0
,	,	,	,	,	0
and	and	cc	and	and	0
applie	applie	vvi	apply	apply	0
those	those	d	those	those	0
other	other	j-jn	other	other	0
godlie	godlie	j	godly	godly	0
meditations	meditations	n2	meditations	meditation	0
and	and	cc	and	and	0
prai	prai	fw-fr	prai	prai	0
∣	∣	sy	∣	∣	0
ers	ers	uh	ers	ers	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
matter	matter	n1	matter	matter	0
I	I	pns11	I	i	0
found	found	vvd	found	find	0
woorthie	woorthie	j	worthy	worthy	0
the	the	dt	the	the	0
more	more	dc	more	more	0
often	often	av	often	often	0
vse	vse	vvi	use	use	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
church	church	n1	church	church	0
,	,	,	,	,	0
or	or	cc	or	or	0
elsewhere	elsewhere	av	elsewhere	elsewhere	0
,	,	,	,	,	0
vnto	vnto	p-acp	unto	unto	0
some	some	d	some	some	0
more	more	dc	more	more	0
speciall	speciall	j	special	special	0
place	place	n1	place	place	0
,	,	,	,	,	0
apt	apt	j	apt	apt	0
time	time	n1	time	time	0
,	,	,	,	,	0
and	and	cc	and	and	0
peculiar	peculiar	j	peculiar	peculiar	0
purpose	purpose	n1	purpose	purpose	0
,	,	,	,	,	0
than	than	cs	than	than	0
here	here	av	here	here	0
∣	∣	sy	∣	∣	0
tofore	tofore	av	tofore	tofore	0
(	(	(	(	(	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
knowledge	knowledge	n1	knowledge	knowledge	0
)	)	)	)	)	0
by	by	p-acp	by	by	0
anie	anie	d	any	any	0
others	others	n2-jn	others	other	0
haue	haue	vhb	have	have	0
beene	beene	vbn	been	be	0
intituled	intituled	vvn	entitled	entitle	0
,	,	,	,	,	0
referred	referred	vvn	referred	refer	0
,	,	,	,	,	0
or	or	cc	or	or	0
applied	applied	vvn	applied	apply	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
thirdlie	thirdlie	ord	thirdlie	thirdlie	0
and	and	cc	and	and	0
principallie	principallie	av-j	principally	principal	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
meanes	meanes	n2	means	mean	0
of	of	pp-f	of	of	0
some	some	d	some	some	0
plaine	plaine	j	plain	plain	0
forme	forme	n1	form	form	0
and	and	cc	and	and	0
easie	easie	j	easy	easy	0
me	me	pno11	me	i	0
∣	∣	sy	∣	∣	0
thod	thod	n1	thod	thod	0
of	of	pp-f	of	of	0
praier	praier	n1	prayer	prayer	0
and	and	cc	and	and	0
meditation	meditation	n1	meditation	meditation	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
prepare	prepare	vvi	prepare	prepare	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
vnlearned	vnlearned	j	unlearned	unlearned	0
at	at	p-acp	at	at	0
all	all	d	all	all	0
times	times	n2	times	time	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
places	places	n2	places	place	0
such	such	d	such	such	0
and	and	cc	and	and	0
so	so	av	so	so	0
manie	manie	d	many	many	0
sorts	sorts	n2	sorts	sort	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
to	to	pc-acp	to	to	0
auoid	auoid	vvi	avoid	avoid	0
ignorance	ignorance	n1	ignorance	ignorance	0
and	and	cc	and	and	0
tediousnesse	tediousnesse	n1	tediousness	tediousness	0
might	might	vmd	might	may	0
con	con	vvi	con	con	0
∣	∣	sy	∣	∣	0
uenientlie	uenientlie	av-j	uenientlie	uenientlie	0
serue	serue	vvb	serve	serve	0
to	to	p-acp	to	to	0
further	further	jc	further	further	0
their	their	po32	their	their	0
godlie	godlie	j	godly	godly	0
desires	desires	n2	desires	desire	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
glorie	glorie	n1	glory	glory	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
the	the	dt	the	the	0
confusion	confusion	n1	confusion	confusion	0
of	of	pp-f	of	of	0
sathan	sathan	fw-ge	sathan	sathan	0
,	,	,	,	,	0
and	and	cc	and	and	0
their	their	po32	their	their	0
owne	owne	d	own	own	0
eternall	eternall	j	eternal	eternal	0
comfort	comfort	n1	comfort	comfort	0
in	in	p-acp	in	in	0
Christ	Christ	np1	Christ	Christ	0
Iesus	Iesus	np1	Iesus	Jesus	0
:	:	:	:	:	0
referring	referring	vvg	referring	refer	0
them	them	pno32	them	they	0
not	not	xx	not	not	0
∣	∣	sy	∣	∣	0
withstanding	withstanding	vvg	withstanding	withstand	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
find	find	vvi	find	find	0
proper	proper	j	proper	proper	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
church	church	n1	church	church	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
vsed	vsed	vvn	used	use	0
there	there	a-acp	there	there	0
onelie	onelie	av-j	only	only	0
at	at	p-acp	at	at	0
conuenient	conuenient	j	convenient	convenient	0
times	times	n2	times	time	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
ordinances	ordinances	n2	ordinances	ordinance	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
church	church	n1	church	church	0
lawfullie	lawfullie	av-j	lawfully	lawful	0
permitted	permitted	vvn	permitted	permit	0
:	:	:	:	:	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
more	more	av-dc	more	more	0
priuate	priuate	j	private	private	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
vsed	vsed	vvn	used	use	0
elsewhere	elsewhere	av	elsewhere	elsewhere	0
at	at	p-acp	at	at	0
your	your	po22	your	your	0
discretions	discretions	n2	discretions	discretion	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
and	and	cc	and	and	0
so	so	av	so	so	0
often	often	av	often	often	0
as	as	c-acp	as	as	0
opportunitie	opportunitie	n1	opportunity	opportunity	0
shall	shall	vmb	shall	shall	0
serue	serue	vvi	serve	serve	0
,	,	,	,	,	0
and	and	cc	and	and	0
Gods	Gods	ng1	Gods	god	0
spirit	spirit	n1	spirit	spirit	0
by	by	p-acp	by	by	0
his	his	po31	his	his	0
heauenlie	heauenlie	j	heavenly	heavenly	0
motion	motion	n1	motion	motion	0
giue	giue	vvb	give	give	0
you	you	pn22	you	you	0
anie	anie	d	any	any	0
occasion	occasion	n1	occasion	occasion	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
haue	haue	vhi	have	have	0
you	you	pn22	you	you	0
thinke	thinke	vvb	think	think	0
hereby	hereby	av	hereby	hereby	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
doo	doo	vdi	do	do	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
spects	spects	vvz	spects	spect	0
obserue	obserue	vvb	observe	observe	0
this	this	d	this	this	0
order	order	n1	order	order	0
here	here	av	here	here	0
prescribed	prescribed	vvn	prescribed	prescribe	0
(	(	(	(	(	0
although	although	cs	although	although	0
I	I	pns11	I	i	0
assure	assure	vvb	assure	assure	0
you	you	pn22	you	you	0
I	I	pns11	I	i	0
striue	striue	vvb	strive	strive	0
to	to	pc-acp	to	to	0
doo	doo	vdi	do	do	0
it	it	pn31	it	it	0
either	either	d	either	either	0
within	within	p-acp	within	within	0
booke	booke	n1	book	book	0
or	or	cc	or	or	0
without	without	p-acp	without	without	0
:	:	:	:	:	0
and	and	cc	and	and	0
repent	repent	vvb	repent	repent	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
bottome	bottome	n1	bottom	bottom	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
hart	hart	n1	heart	hart	0
the	the	av	the	then	0
of	of	pp-f	of	of	0
∣	∣	sy	∣	∣	0
ten	ten	crd	ten	ten	0
omission	omission	n1	omission	omission	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
in	in	p-acp	in	in	0
times	times	n2	times	time	0
past	past	j	past	past	0
)	)	)	)	)	0
so	so	av	so	so	0
I	I	pns11	I	i	0
wish	wish	vvb	wish	wish	0
you	you	pn22	you	you	0
good	good	j	good	good	0
readers	readers	n2	readers	reader	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
christianlie	christianlie	av-jp	christianly	christianly	0
haue	haue	vhi	have	have	0
consecrated	consecrated	vvn	consecrated	consecrate	0
and	and	cc	and	and	0
vowed	vowed	vvd	vowed	vow	0
to	to	pc-acp	to	to	0
giue	giue	vvi	give	give	0
your	your	po22	your	your	0
selues	selues	n2	selves	self	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
holie	holie	j	holy	holy	0
exercise	exercise	n1	exercise	exercise	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
I	I	pns11	I	i	0
saie	saie	vvb	say	say	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
mercie	mercie	n1	mercy	mercy	0
shall	shall	vmb	shall	shall	0
giue	giue	vvi	give	give	0
you	you	pn22	you	you	0
grace	grace	n1	grace	grace	0
,	,	,	,	,	0
leisure	leisure	n1	leisure	leisure	0
,	,	,	,	,	0
time	time	n1	time	time	0
,	,	,	,	,	0
and	and	cc	and	and	0
occasion	occasion	n1	occasion	occasion	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
suffer	suffer	vvi	suffer	suffer	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
tired	tired	vvn	tired	tire	0
with	with	p-acp	with	with	0
anie	anie	d	any	any	0
worldlie	worldlie	j	worldly	worldly	0
necessitie	necessitie	n1	necessity	necessity	0
)	)	)	)	)	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
name	name	n1	name	name	0
and	and	cc	and	and	0
feare	feare	n1	fear	fear	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
obserue	obserue	vvi	observe	observe	0
this	this	d	this	this	0
or	or	cc	or	or	0
that	that	d	that	that	0
order	order	n1	order	order	0
,	,	,	,	,	0
method	method	n1	method	method	0
,	,	,	,	,	0
forme	forme	n1	form	form	0
,	,	,	,	,	0
or	or	cc	or	or	0
direction	direction	n1	direction	direction	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
word	word	n1	word	word	0
dooth	dooth	vdz	doth	do	0
allow	allow	vvi	allow	allow	0
of	of	pp-f	of	of	0
,	,	,	,	,	0
or	or	cc	or	or	0
you	you	pn22	you	you	0
knowe	knowe	vvb	know	know	0
best	best	js	best	best	0
will	will	vmb	will	will	0
keepe	keepe	vvi	keep	keep	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
continuall	continuall	j	continual	continual	0
faith	faith	n1	faith	faith	0
,	,	,	,	,	0
feare	feare	n1	fear	fear	0
,	,	,	,	,	0
and	and	cc	and	and	0
fauour	fauour	n1	favour	favour	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
trust	trust	vvb	trust	trust	0
me	me	pno11	me	i	0
,	,	,	,	,	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
but	but	p-acp	but	but	0
a	a	dt	a	a	0
little	little	j	little	little	0
together	together	av	together	together	0
with	with	p-acp	with	with	0
me	me	pno11	me	i	0
call	call	vvi	call	call	0
these	these	d	these	these	0
ten	ten	crd	ten	ten	0
memora	memora	fw-la	memora	memora	0
∣	∣	sy	∣	∣	0
ble	ble	zz	ble	ble	0
things	things	n2	things	thing	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
christian	christian	njp	christian	christian	0
remembrance	remembrance	n1	remembrance	remembrance	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
so	so	av	so	so	0
holie	holie	j	holy	holy	0
an	an	dt	and	a	0
exercise	exercise	n1	exercise	exercise	0
.	.	.	.	.	1
First	First	ord	First	first	0
,	,	,	,	,	0
the	the	dt	the	the	0
commandements	commandements	n2	commandments	commandment	0
of	of	pp-f	of	of	0
almightie	almightie	j-jn	almighty	almighty	0
God	God	np1	God	God	0
himselfe	himselfe	px31	himself	himself	0
,	,	,	,	,	0
whom	whom	ro-crq	whom	who	0
in	in	p-acp	in	in	0
consideration	consideration	n1	consideration	consideration	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
owne	owne	d	own	own	0
great	great	j	great	great	0
miserie	miserie	n1	misery	misery	0
and	and	cc	and	and	0
necessitie	necessitie	n1	necessity	necessity	0
,	,	,	,	,	0
and	and	cc	and	and	0
common	common	j	common	common	0
lacke	lacke	n1	lack	lack	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
christian	christian	njp	christian	christian	0
congregation	congregation	n1	congregation	congregation	0
,	,	,	,	,	0
hath	hath	vhz	hath	have	0
willed	willed	vvn	willed	will	0
vs	vs	pno12	us	we	0
to	to	pc-acp	to	to	0
call	call	vvi	call	call	0
vpon	vpon	p-acp	upon	upon	0
him	him	pno31	him	he	0
,	,	,	,	,	0
saieng	saieng	vvg	saying	say	0
:	:	:	:	:	0
Praie	Praie	vvb	Pray	pray	0
alwaies	alwaies	av	always	always	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
maner	maner	n1	manner	manner	0
of	of	pp-f	of	of	0
praiers	praiers	n2	prayers	prayer	0
and	and	cc	and	and	0
supplicati	supplicati	fw-la	supplicati	supplicati	0
∣	∣	sy	∣	∣	0
ons	ons	pp-f|pno12	ons	of|we	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
spirit	spirit	n1	spirit	spirit	0
,	,	,	,	,	0
and	and	cc	and	and	0
watch	watch	vvi	watch	watch	0
therevnto	therevnto	av	thereunto	thereunto	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
perseuerance	perseuerance	n1	perseverance	perseverance	0
.	.	.	.	.	1
Secondlie	Secondlie	ord	Secondlie	secondlie	0
,	,	,	,	,	0
his	his	po31	his	his	0
most	most	av-ds	most	most	0
sweet	sweet	j	sweet	sweet	0
and	and	cc	and	and	0
comfortable	comfortable	j	comfortable	comfortable	0
promises	promises	n2	promises	promise	0
made	made	vvd	made	make	0
gratiouslie	gratiouslie	av-j	graciously	gracious	0
both	both	av-d	both	both	0
to	to	pc-acp	to	to	0
heare	heare	vvi	hear	hear	0
and	and	cc	and	and	0
grant	grant	vvb	grant	grant	0
our	our	po12	our	our	0
godlie	godlie	j	godly	godly	0
and	and	cc	and	and	0
lawfull	lawfull	j	lawful	lawful	0
requests	requests	n2	requests	request	0
,	,	,	,	,	0
saieng	saieng	vvg	saying	say	0
:	:	:	:	:	0
Aske	Aske	vvb	Ask	ask	0
,	,	,	,	,	0
and	and	cc	and	and	0
ye	ye	pn22	you	you	0
shall	shall	vmb	shall	shall	0
haue	haue	vhi	have	have	0
;	;	;	;	;	0
seeke	seeke	vvb	seek	seek	0
,	,	,	,	,	0
and	and	cc	and	and	0
ye	ye	pn22	you	you	0
shall	shall	vmb	shall	shall	0
find	find	vvi	find	find	0
;	;	;	;	;	0
knocke	knocke	vvb	knock	knock	0
,	,	,	,	,	0
and	and	cc	and	and	0
it	it	pn31	it	it	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
opened	opened	vvn	opened	open	0
vnto	vnto	p-acp	unto	unto	0
you	you	pn22	you	you	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
euerie	euerie	d	every	every	0
one	one	pi	one	one	0
that	that	cst	that	that	0
calleth	calleth	vvz	calls	call	0
vpon	vpon	p-acp	upon	upon	0
the	the	dt	the	the	0
name	name	n1	name	name	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
and	and	cc	and	and	0
departeth	departeth	vvz	departeth	depart	0
from	from	p-acp	from	from	0
iniquitie	iniquitie	n1	iniquity	iniquity	0
,	,	,	,	,	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
saued	saued	vvn	saved	save	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	1
Thirdlie	Thirdlie	ord	Thirdlie	thirdlie	0
,	,	,	,	,	0
our	our	po12	our	our	0
great	great	j	great	great	0
and	and	cc	and	and	0
manifold	manifold	j	manifold	manifold	0
sinnes	sinnes	n2	sins	sin	0
,	,	,	,	,	0
whereof	whereof	c-crq	whereof	whereof	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
guiltie	guiltie	j	guilty	guilty	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
suffer	suffer	vvi	suffer	suffer	0
vs	vs	pno12	us	we	0
to	to	pc-acp	to	to	0
sit	sit	vvi	fit	sit	0
still	still	av	still	still	0
without	without	p-acp	without	without	0
care	care	n1	care	care	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
briueth	briueth	vvz	briueth	briu	0
vs	vs	pno12	us	we	0
of	of	pp-f	of	of	0
necessitie	necessitie	n1	necessity	necessity	0
to	to	pc-acp	to	to	0
beg	beg	vvi	beg	beg	0
his	his	po31	his	his	0
most	most	av-ds	most	most	0
gratious	gratious	j	gracious	gracious	0
pardon	pardon	n1	pardon	pardon	0
.	.	.	.	.	1
Fourthlie	Fourthlie	ord	Fourthlie	fourthlie	0
,	,	,	,	,	0
our	our	po12	our	our	0
feeble	feeble	j	feeble	feeble	0
flesh	flesh	n1	flesh	flesh	0
and	and	cc	and	and	0
weake	weake	j	weak	weak	0
nature	nature	n1	nature	nature	0
vnable	vnable	j	unable	unable	0
in	in	p-acp	in	in	0
euerie	euerie	d	every	every	0
respect	respect	n1	respect	respect	0
to	to	pc-acp	to	to	0
doo	doo	vdi	do	do	0
anie	anie	d	any	any	0
good	good	j	good	good	0
thing	thing	n1	thing	thing	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
requireth	requireth	vvz	requires	require	0
continuall	continuall	j	continual	continual	0
praier	praier	n1	prayer	prayer	0
to	to	pc-acp	to	to	0
aid	aid	vvi	aid	aid	0
and	and	cc	and	and	0
strength	strength	n1	strength	strength	0
it	it	pn31	it	it	0
.	.	.	.	.	1
Fiftlie	Fiftlie	ord	Fiftlie	fiftlie	0
,	,	,	,	,	0
the	the	dt	the	the	0
wilie	wilie	j	wily	wily	0
subtiltie	subtiltie	n1	subtlety	subtlety	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
spirituall	spirituall	j	spiritual	spiritual	0
enimie	enimie	n1	enemy	enemy	0
sathan	sathan	fw-ge	sathan	sathan	0
,	,	,	,	,	0
who	who	q-crq	who	who	0
priuilie	priuilie	av-j	privily	privy	0
lurketh	lurketh	vvz	lurks	lurk	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
inward	inward	j	inward	inward	0
parts	parts	n2	parts	part	0
,	,	,	,	,	0
waiting	waiting	vvg	waiting	wait	0
euen	euen	av-j	even	even	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
best	best	js	best	best	0
actions	actions	n2	actions	action	0
to	to	pc-acp	to	to	0
trip	trip	vvi	trip	trip	0
and	and	cc	and	and	0
ouer	ouer	a-acp	over	over	0
∣	∣	sy	∣	∣	0
throwe	throwe	vvi	throw	throw	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
against	against	p-acp	against	against	0
whom	whom	ro-crq	whom	who	0
we	we	pns12	we	we	0
must	must	vmb	must	must	0
by	by	p-acp	by	by	0
feruent	feruent	j	fervent	fervent	0
praier	praier	n1	prayer	prayer	0
vehementlie	vehementlie	av-j	vehemently	vehement	0
