FOrasmuche	FOrasmuche	av	Forasmuch	forasmuch	0
considered	considered	vvn	considered	consider	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
profite	profite	n1	profit	profit	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
as	as	c-acp	as	as	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
duetie	duetie	n1	duty	duty	0
,	,	,	,	,	0
if	if	cs	if	if	0
suche	suche	d	such	such	0
a	a	dt	a	a	0
treatie	treatie	n1	treaty	treaty	0
were	were	vbdr	were	be	0
deuised	deuised	vvn	devised	devise	0
,	,	,	,	,	0
agreeable	agreeable	j	agreeable	agreeable	0
no	no	av-dx	no	no	0
lesse	lesse	av-dc	less	less	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
holy	holy	j	holy	holy	0
Writ	Writ	vvn	Writ	write	0
in	in	p-acp	in	in	0
ech	ech	d	each	each	0
part	part	n1	part	part	0
,	,	,	,	,	0
than	than	cs	than	than	0
to	to	p-acp	to	to	0
Philosophie	Philosophie	n1	Philosophy	philosophy	0
and	and	cc	and	and	0
Phisike	Phisike	n1	Physic	physic	0
in	in	p-acp	in	in	0
euery	euery	d	every	every	0
pointe	pointe	n1	point	point	0
,	,	,	,	,	0
profitable	profitable	j	profitable	profitable	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
preseruation	preseruation	n1	preservation	preservation	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
healthie	healthie	j	healthy	healthy	0
body	body	n1	body	body	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
beneficiall	beneficiall	j	beneficial	beneficial	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
guiding	guiding	n-vvg	guiding	guide	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
persite	persite	vvi	persite	persite	0
and	and	cc	and	and	0
godly	godly	j	godly	godly	0
minde	minde	n1	mind	mind	0
:	:	:	:	:	0
I	I	pns11	I	i	0
deemed	deemed	vvd	deemed	deem	0
then	then	av	then	then	0
so	so	av	so	so	0
meete	meete	vvi	meet	meet	0
for	for	p-acp	for	for	0
none	none	pix	none	none	0
as	as	p-acp	as	as	0
for	for	p-acp	for	for	0
youre	youre	po22	your	your	0
highnesse	highnesse	n1	highness	highness	0
the	the	dt	the	the	0
defence	defence	n1	defence	defence	0
and	and	cc	and	and	0
protection	protection	n1	protection	protection	0
,	,	,	,	,	0
bycause	bycause	c-acp	because	because	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
Prince	Prince	n1	Prince	prince	0
to	to	p-acp	to	to	0
whome	whome	ro-crq	whom	who	0
God	God	np1	God	God	0
hath	hath	vhz	hath	have	0
giuen	giuen	vvn	given	give	0
the	the	dt	the	the	0
title	title	n1	title	title	0
of	of	pp-f	of	of	0
Defender	Defender	n1	Defender	defender	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Faith	Faith	n1	Faith	faith	0
:	:	:	:	:	0
And	And	cc	And	and	0
besides	besides	p-acp	beside	beside	0
that	that	d	that	that	0
,	,	,	,	,	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
hath	hath	vhz	hath	have	0
yet	yet	av	yet	yet	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
dayes	dayes	n2	days	day	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
of	of	pp-f	of	of	0
old	old	j	old	old	0
)	)	)	)	)	0
dealt	dealt	vvd	dealt	deal	0
so	so	av	so	so	0
gratiously	gratiously	av-j	graciously	gracious	0
and	and	cc	and	and	0
bountifully	bountifully	av-j	bountifully	bountiful	0
withall	withall	av	withal	withal	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
to	to	pc-acp	to	to	0
endue	endue	vvi	endue	endue	0
with	with	p-acp	with	with	0
full	full	j	full	full	0
and	and	cc	and	and	0
absolute	absolute	j	absolute	absolute	0
power	power	n1	power	power	0
and	and	cc	and	and	0
rule	rule	vvi	rule	rule	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
bodily	bodily	j	bodily	bodily	0
and	and	cc	and	and	0
ghostly	ghostly	j	ghostly	ghostly	0
direction	direction	n1	direction	direction	0
and	and	cc	and	and	0
preseruation	preseruation	n1	preservation	preservation	0
ouer	ouer	p-acp	over	over	0
both	both	d	both	both	0
Ecclesiasticall	Ecclesiasticall	j	Ecclesiastical	ecclesiastical	0
and	and	cc	and	and	0
Tem	Tem	fw-la	Tem	tem	0
∣	∣	sy	∣	∣	0
porall	porall	j	porall	porall	0
causes	causes	n2	causes	cause	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
youre	youre	po22	your	your	0
inuincible	inuincible	j	invincible	invincible	0
Maiestie	Maiestie	n1	Majesty	majesty	0
alone	alone	av-j	alone	alone	0
.	.	.	.	.	1
And	And	cc	And	and	0
this	this	d	this	this	0
preseruation	preseruation	n1	preservation	preservation	0
Horace	Horace	np1	Horace	Horace	0
willeth	willeth	vvz	wills	will	0
vs	vs	pno12	us	we	0
earnestly	earnestly	av-j	earnestly	earnest	0
to	to	pc-acp	to	to	0
praye	praye	vvi	pray	pray	0
for	for	p-acp	for	for	0
,	,	,	,	,	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
body	body	n1	body	body	0
sound	sound	n1	found	sound	0
,	,	,	,	,	0
a	a	dt	a	a	0
healthie	healthie	j	healthy	healthy	0
spirite	spirite	n1	spirit	spirit	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
found	found	vvn	found	find	0
.	.	.	.	.	1
Menander	Menander	np1	Menander	Menander	0
likewise	likewise	av	likewise	likewise	0
sheweth	sheweth	vvz	shows	show	0
,	,	,	,	,	0
that	that	cst	that	that	0
health	health	n1	health	health	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
things	things	n2	things	thing	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
beste	beste	js	best	best	0
.	.	.	.	.	1
Planudes	Planudes	np1	Planudes	Planudes	0
the	the	dt	the	the	0
Philosopher	Philosopher	n1	Philosopher	philosopher	0
,	,	,	,	,	0
affirmeth	affirmeth	vvz	affirmeth	affirm	0
the	the	dt	the	the	0
same	same	d	same	same	0
more	more	dc	more	more	0
earnest	earnest	n1	earnest	earnest	0
∣	∣	sy	∣	∣	0
lye	lye	n1	lie	lie	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
life	life	n1	life	life	0
,	,	,	,	,	0
saith	saith	vvz	says	say	0
he	he	pns31	he	he	0
,	,	,	,	,	0
excepte	excepte	c-acp	except	except	0
we	we	pns12	we	we	0
liue	liue	vvb	live	live	0
in	in	p-acp	in	in	0
health	health	n1	health	health	0
.	.	.	.	.	1
Diuine	Diuine	j-jn	Divine	divine	0
Plato	Plato	np1	Plato	Plato	0
also	also	av	also	also	0
testifieth	testifieth	vvz	testifieth	testify	0
suche	suche	d	such	such	0
a	a	dt	a	a	0
Sympathia	Sympathia	np1	Sympathia	Sympathia	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
betwene	betwene	p-acp	between	between	0
the	the	dt	the	the	0
bodye	bodye	n1	body	body	0
and	and	cc	and	and	0
the	the	dt	the	the	0
soule	soule	n1	soul	soul	0
,	,	,	,	,	0
that	that	cst	that	that	0
if	if	cs	if	if	0
either	either	d	either	either	0
exceede	exceede	vvb	exceed	exceed	0
the	the	dt	the	the	0
meane	meane	j	mean	mean	0
,	,	,	,	,	0
the	the	dt	the	the	0
one	one	pi	one	one	0
suffereth	suffereth	vvz	suffers	suffer	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
other	other	n-jn	other	other	0
.	.	.	.	.	1
Galen	Galen	np1	Galen	Galen	0
Prince	Prince	n1	Prince	prince	0
of	of	pp-f	of	of	0
Phisitions	Phisitions	n2	Physicians	physician	0
teacheth	teacheth	vvz	teaches	teach	0
,	,	,	,	,	0
that	that	cst	that	that	0
if	if	cs	if	if	0
the	the	dt	the	the	0
minde	minde	n1	mind	mind	0
bee	bee	vbi	be	be	0
troubled	troubled	vvn	troubled	trouble	0
,	,	,	,	,	0
it	it	pn31	it	it	0
affecteth	affecteth	vvz	affects	affect	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
body	body	n1	body	body	0
,	,	,	,	,	0
and	and	cc	and	and	0
contrarily	contrarily	av-jn	contrarily	contrary	0
.	.	.	.	.	1
T	T	sy	TO	t	0
the	the	dt	the	the	0
wisest	wisest	js	wisest	wise	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Hebrues	Hebrues	njp2	Hebrews	hebrew	0
writeth	writeth	vvz	writeth	write	0
,	,	,	,	,	0
that	that	cst	that	that	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
fite	fite	n1	fite	fite	0
aboue	aboue	p-acp	above	above	0
the	the	dt	the	the	0
profite	profite	n1	profit	profit	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
health	health	n1	health	health	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
body	body	n1	body	body	0
.	.	.	.	.	1
Paule	Paule	np1	Paule	Paul	0
the	the	dt	the	the	0
Apostle	Apostle	n1	Apostle	apostle	0
of	of	pp-f	of	of	0
vs	vs	pno12	us	we	0
the	the	dt	the	the	0
Gentiles	Gentiles	n2-j	Gentiles	gentile	0
,	,	,	,	,	0
plainely	plainely	av-j	plainly	plain	0
proueth	proueth	vvz	proves	prove	0
,	,	,	,	,	0
such	such	d	such	such	0
a	a	dt	a	a	0
consent	consent	n1	consent	consent	0
,	,	,	,	,	0
felowshippe	felowshippe	n1	fellowship	fellowship	0
and	and	cc	and	and	0
sufferaunce	sufferaunce	n1	sufferance	sufferance	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
betwene	betwene	p-acp	between	between	0
the	the	dt	the	the	0
bo	bo	zz	bo	bo	0
∣	∣	sy	∣	∣	0
dy	dy	n1	die	die	0
and	and	cc	and	and	0
the	the	dt	the	the	0
mind	mind	n1	mind	mind	0
,	,	,	,	,	0
that	that	cst	that	that	0
if	if	cs	if	if	0
the	the	dt	the	the	0
soule	soule	n1	soul	soul	0
yeelde	yeelde	vvb	yield	yield	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
vices	vices	n2	vices	vice	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
bo	bo	zz	bo	bo	0
∣	∣	sy	∣	∣	0
dy	dy	vvb	die	die	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
shall	shall	vmb	shall	shall	0
feele	feele	vvi	feel	feel	0
the	the	dt	the	the	0
griefes	griefes	n2	griefs	grief	0
and	and	cc	and	and	0
punishment	punishment	n1	punishment	punishment	0
thereof	thereof	av	thereof	thereof	0
,	,	,	,	,	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
mortal	mortal	j-jn	mortal	mortal	0
life	life	n1	life	life	0
both	both	av-d	both	both	0
togither	togither	av	together	together	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
also	also	av	also	also	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
euer	euer	av	ever	ever	0
∣	∣	sy	∣	∣	0
lasting	lasting	vvg	lasting	last	0
life	life	n1	life	life	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
.	.	.	.	.	1
Saint	Saint	n1	Saint	saint	0
Ierome	Ierome	np1	Ierome	Ierome	0
that	that	d	that	that	0
reuerend	reuerend	j-jn	reverend	reverend	0
Doctor	Doctor	n1	Doctor	doctor	0
and	and	cc	and	and	0
holy	holy	j	holy	holy	0
Father	Father	n1	Father	father	0
auou	auou	fw-fr	auou	auou	0
∣	∣	sy	∣	∣	0
cheth	cheth	vvz	cheth	ch	0
,	,	,	,	,	0
that	that	cst	that	that	0
ouer-much	ouer-much	j	overmuch	overmuch	0
weakenesse	weakenesse	n1	weakness	weakness	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
body	body	n1	body	body	0
doth	doth	vdz	does	do	0
quaile	quaile	vvi	quail	quail	0
the	the	dt	the	the	0
force	force	n1	force	force	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
minde	minde	n1	mind	mind	0
,	,	,	,	,	0
and	and	cc	and	and	0
maketh	maketh	vv2	makes	make	0
the	the	dt	the	the	0
sharpenesse	sharpenesse	n1	sharpness	sharpness	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
witte	witte	n1	wit	wit	0
to	to	pc-acp	to	to	0
wither	wither	vvi	wither	wither	0
and	and	cc	and	and	0
vanishe	vanishe	vvi	vanish	vanish	0
.	.	.	.	.	1
Gregorius	Gregorius	np1	Gregorius	Gregorius	0
Magnus	Magnus	fw-la	Magnus	magnus	0
,	,	,	,	,	0
(	(	(	(	(	0
that	that	d	that	that	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
conclude	conclude	vvi	conclude	conclude	0
as	as	c-acp	as	as	0
briefly	briefly	av-j	briefly	brief	0
and	and	cc	and	and	0
effe	effe	n1	effe	effe	0
∣	∣	sy	∣	∣	0
ctually	ctually	av-j	ctually	ctual	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
can	can	vmb	can	can	0
,	,	,	,	,	0
althoughe	althoughe	cs	although	although	0
not	not	xx	not	not	0
so	so	av	so	so	0
compendious	compendious	j	compendious	compendious	0
and	and	cc	and	and	0
eloquent	eloquent	j	eloquent	eloquent	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
woulde	woulde	vmd	would	will	0
)	)	)	)	)	0
writeth	writeth	vvz	writeth	write	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
that	that	cst	that	that	0
be	be	vbb	be	be	0
sounde	sounde	n1	sound	sound	0
and	and	cc	and	and	0
whole	whole	j-jn	whole	whole	0
,	,	,	,	,	0
be	be	vbb	be	be	0
admonished	admonished	vvn	admonished	admonish	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
keepe	keepe	vvb	keep	keep	0
this	this	d	this	this	0
health	health	n1	health	health	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
bodies	bodies	n2	bodies	body	0
,	,	,	,	,	0
and	and	cc	and	and	0
practise	practise	vvi	practise	practise	0
it	it	pn31	it	it	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
health	health	n1	health	health	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
soule	soule	n1	soul	soul	0
:	:	:	:	:	0
whose	whose	rg-crq	whose	who	0
holesome	holesome	j	wholesome	wholesome	0
counsell	counsell	n1	counsel	counsel	0
I	I	pns11	I	i	0
do	do	vdb	do	do	0
thinke	thinke	vvi	think	think	0
good	good	j	good	good	0
to	to	pc-acp	to	to	0
folow	folow	vvi	follow	follow	0
herein	herein	av	herein	herein	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
same	same	d	same	same	0
in	in	p-acp	in	in	0
sorte	sorte	n1	sort	sort	0
to	to	p-acp	to	to	0
de	de	dt	the	the	0
∣	∣	sy	∣	∣	0
liuer	liuer	n1	liver	liver	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
fraile	fraile	j	frail	frail	0
age	age	n1	age	age	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
wel	wel	av	well	well	0
diuinely	diuinely	av-jn	divinely	divine	0
and	and	cc	and	and	0
Philosophically	Philosophically	av-j	Philosophically	philosophical	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
Phisically	Phisically	av-j	Physically	physical	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
all	all	d	all	all	0
ages	ages	n2	ages	age	0
immediately	immediately	av-j	immediately	immediate	0
and	and	cc	and	and	0
mediately	mediately	av-j	mediately	mediate	0
:	:	:	:	:	0
That	That	cst	That	that	0
the	the	dt	the	the	0
graces	graces	n2	graces	grace	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Deitie	Deitie	n1	Deity	deity	0
maye	maye	vmb	may	may	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
earnestly	earnestly	av-j	earnestly	earnest	0
bee	bee	vbi	be	be	0
desired	desired	vvn	desired	desire	0
,	,	,	,	,	0
dreaded	dreaded	j-vvn	dreaded	dread	0
and	and	cc	and	and	0
serued	serued	vvn	served	serve	0
:	:	:	:	:	0
The	The	dt	The	the	0
Celestiall	Celestiall	j	Celestial	celestial	0
or	or	cc	or	or	0
Heauenly	Heauenly	j	Heavenly	heavenly	0
to	to	p-acp	to	to	0
Gods	Gods	ng1	Gods	god	0
glory	glory	n1	glory	glory	0
,	,	,	,	,	0
and	and	cc	and	and	0
our	our	po12	our	our	0
profite	profite	n1	profit	profit	0
the	the	dt	the	the	0
wiselier	wiselier	av-jc	wiselier	wise	0
foreseene	foreseene	vvn	foreseen	foresee	0
,	,	,	,	,	0
considered	considered	vvn	considered	consider	0
,	,	,	,	,	0
applied	applied	vvn	applied	apply	0
,	,	,	,	,	0
and	and	cc	and	and	0
preuented	preuented	vvn	prevented	prevent	0
:	:	:	:	:	0
The	The	dt	The	the	0
Humaine	Humaine	j	Human	human	0
rightlier	rightlier	jc	rightlier	rightly	0
vnderstoode	vnderstoode	vvd	understood	understand	0
,	,	,	,	,	0
vsed	vsed	vvd	used	use	0
,	,	,	,	,	0
and	and	cc	and	and	0
preserued	preserued	vvn	preserved	preserve	0
:	:	:	:	:	0
The	The	dt	The	the	0
Vertues	Vertues	ng1	Virtues	virtue	0
diuine	diuine	j-jn	divine	divine	0
more	more	n1	more	moor	0
exercised	exercised	vvn	exercised	exercise	0
,	,	,	,	,	0
&	&	cc	&	and	0
the	the	dt	the	the	0
powers	powers	n2	powers	power	0
of	of	pp-f	of	of	0
chri	chri	fw-la	chri	chri	0
∣	∣	sy	∣	∣	0
stian	stian	n1	stian	stian	0
Regiment	Regiment	n1	Regiment	regiment	0
of	of	pp-f	of	of	0
euery	euery	d	every	every	0
subiect	subiect	n-jn	subject	subject	0
the	the	dt	the	the	0
willinglier	willinglier	av-jc	willinglier	willing	0
obeyed	obeyed	vvn	obeyed	obey	0
:	:	:	:	:	0
and	and	cc	and	and	0
suche	suche	d	such	such	0
rashe	rashe	j	rash	rash	0
Libertines	Libertines	n2	Libertines	libertine	0
,	,	,	,	,	0
and	and	cc	and	and	0
disobedient	disobedient	j	disobedient	disobedient	0
persons	persons	n2	persons	person	0
as	as	c-acp	as	as	0
contemne	contemne	vvb	contemn	contemn	0
the	the	dt	the	the	0
lawes	lawes	n2	laws	law	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
and	and	cc	and	and	0
your	your	po22	your	your	0
Maiestie	Maiestie	n1	Majesty	majesty	0
,	,	,	,	,	0
maye	maye	vmb	may	may	0
be	be	vbi	be	be	0
speedily	speedily	av-j	speedily	speedy	0
stayed	stayed	vvn	stayed	stay	0
and	and	cc	and	and	0
reformed	reformed	vvn	reformed	reform	0
.	.	.	.	.	1
Whereof	Whereof	c-crq	Whereof	whereof	0
there	there	a-acp	there	there	0
wil	wil	vmb	will	will	0
be	be	vbi	be	be	0
no	no	dx	no	no	0
doubt	doubt	n1	doubt	doubt	0
,	,	,	,	,	0
if	if	cs	if	if	0
the	the	dt	the	the	0
things	things	n2	things	thing	0
naturall	naturall	j	natural	natural	0
,	,	,	,	,	0
per	per	fw-la	per	per	0
∣	∣	sy	∣	∣	0
fectly	fectly	av-j	fectly	fect	0
obtayned	obtayned	vvn	obtained	obtain	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
reasonable	reasonable	j	reasonable	reasonable	0
body	body	n1	body	body	0
,	,	,	,	,	0
bee	bee	vbi	be	be	0
rightly	rightly	av-jn	rightly	right	0
handled	handled	vvn	handled	handle	0
,	,	,	,	,	0
knowen	knowen	vvn	known	know	0
and	and	cc	and	and	0
ordered	ordered	vvn	ordered	order	0
.	.	.	.	.	1
The	The	dt	The	the	0
things	things	n2	things	thing	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
nature	nature	n1	nature	nature	0
well	well	av	well	well	0
vsed	vsed	vvn	used	use	0
,	,	,	,	,	0
kepte	kepte	vvd	kept	keep	0
and	and	cc	and	and	0
pra	pra	fw-it	pra	pra	0
∣	∣	sy	∣	∣	0
ctised	ctised	vvn	ctised	ctise	0
.	.	.	.	.	1
The	The	dt	The	the	0
things	things	n2	things	thing	0
annexed	annexed	vvn	annexed	annex	0
to	to	p-acp	to	to	0
nature	nature	n1	nature	nature	0
not	not	xx	not	not	0
sleightly	sleightly	av-j	slightly	slight	0
weyghed	weyghed	vvn	weighed	weigh	0
.	.	.	.	.	1
The	The	dt	The	the	0
things	things	n2	things	thing	0
not	not	xx	not	not	0
natural	natural	j	natural	natural	0
,	,	,	,	,	0
orderly	orderly	av-j	orderly	orderly	0
applied	applied	vvn	applied	apply	0
,	,	,	,	,	0
receiued	receiued	vvn	received	receive	0
and	and	cc	and	and	0
mi	mi	fw-mi	mi	mi	0
∣	∣	sy	∣	∣	0
nistred	nistred	vvn	nistred	nistre	0
.	.	.	.	.	1
The	The	dt	The	the	0
bringing	bringing	vvg	bringing	bring	0
vp	vp	a-acp	up	up	0
answerable	answerable	j	answerable	answerable	0
to	to	p-acp	to	to	0
eche	eche	d	eke	each	0
temperature	temperature	n1	temperature	temperature	0
,	,	,	,	,	0
calling	calling	vvg	calling	call	0
,	,	,	,	,	0
state	state	n1	state	state	0
and	and	cc	and	and	0
condition	condition	n1	condition	condition	0
in	in	p-acp	in	in	0
Vnitie	Vnitie	n1	Unity	unity	0
and	and	cc	and	and	0
holy	holy	j	holy	holy	0
Religion	Religion	n1	Religion	religion	0
.	.	.	.	.	1
And	And	cc	And	and	0
the	the	dt	the	the	0
Politicall	Politicall	j	Political	political	0
lawes	lawes	n2	laws	law	0
and	and	cc	and	and	0
meanes	meanes	n2	means	mean	0
of	of	pp-f	of	of	0
al	al	d	all	all	0
Kingly	Kingly	j	Kingly	kingly	0
and	and	cc	and	and	0
ab	ab	zz	ab	ab	0
∣	∣	sy	∣	∣	0
solute	solute	j	solute	solute	0
Rule	Rule	n1	Rule	rule	0
vnder	vnder	p-acp	under	under	0
your	your	po22	your	your	0
highnesse	highnesse	n1	highness	highness	0
seuerely	seuerely	av-j	severely	severe	0
with	with	p-acp	with	with	0
al	al	d	all	all	0
equitie	equitie	n1	equity	equity	0
ex	ex	fw-la	ex	ex	0
∣	∣	sy	∣	∣	0
ecuted	ecuted	vvn	ecuted	ecute	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
discourse	discourse	n1	discourse	discourse	0
answerable	answerable	j	answerable	answerable	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
ages	ages	n2	ages	age	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
de	de	zz	de	de	0
∣	∣	sy	∣	∣	0
sciphered	sciphered	vvn	sciphered	scipher	0
.	.	.	.	.	1
And	And	cc	And	and	0
therfore	therfore	av	therefore	therefore	0
vnto	vnto	p-acp	unto	unto	0
your	your	po22	your	your	0
most	most	av-ds	most	most	0
mightie	mightie	j	mighty	mighty	0
maiestie	maiestie	n1	majesty	majesty	0
(	(	(	(	(	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
loyaltie	loyaltie	n1	loyalty	loyalty	0
)	)	)	)	)	0
do	do	vdb	do	do	0
I	I	pns11	I	i	0
moste	moste	av-ds	most	most	0
humbly	humbly	av-j	humbly	humble	0
and	and	cc	and	and	0
faithfully	faithfully	av-j	faithfully	faithful	0
consecrate	consecrate	vvi	consecrate	consecrate	0
these	these	d	these	these	0
Princely	Princely	j	Princely	princely	0
principles	principles	n2	principles	principle	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
the	the	dt	the	the	0
buildings	buildings	n2	buildings	building	0
therevppon	therevppon	av	thereupon	thereupon	0
erected	erected	vvn	erected	erect	0
,	,	,	,	,	0
bycause	bycause	c-acp	because	because	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
opinion	opinion	n1	opinion	opinion	0
of	of	pp-f	of	of	0
eche	eche	d	eke	each	0
godly	godly	j	godly	godly	0
wight	wight	n1	wight	wight	0
,	,	,	,	,	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
the	the	dt	the	the	0
aforesaide	aforesaide	j	aforesaid	aforesaid	0
benefites	benefites	n2	benefits	benefit	0
abounde	abounde	vvb	abound	abound	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
Maiestie	Maiestie	n1	Majesty	majesty	0
as	as	c-acp	as	as	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
graine	graine	n1	grain	grain	0
yarde	yarde	n1	yard	yard	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
also	also	av	also	also	0
that	that	d	that	that	0
your	your	po22	your	your	0
highnesse	highnesse	n1	highness	highness	0
right	right	av-jn	right	right	0
godly	godly	j	godly	godly	0
and	and	cc	and	and	0
learnedly	learnedly	av-j	learnedly	learned	0
can	can	vmb	can	can	0
iudge	iudge	vvi	judge	judge	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
things	things	n2	things	thing	0
,	,	,	,	,	0
and	and	cc	and	and	0
therwith	therwith	av	therewith	therewith	0
hath	hath	vhz	hath	have	0
a	a	dt	a	a	0
most	most	av-ds	most	most	0
earnest	earnest	j	earnest	earnest	0
,	,	,	,	,	0
princely	princely	j	princely	princely	0
,	,	,	,	,	0
prudent	prudent	j	prudent	prudent	0
,	,	,	,	,	0
and	and	cc	and	and	0
puissant	puissant	j	puissant	puissant	0
regarde	regarde	n1	regard	regard	0
,	,	,	,	,	0
motherly	motherly	j	motherly	motherly	0
care	care	n1	care	care	0
,	,	,	,	,	0
and	and	cc	and	and	0
louing	louing	j-vvg	loving	love	0
liking	liking	n-vvg	liking	like	0
towarde	towarde	p-acp	toward	toward	0
all	all	d	all	all	0
your	your	po22	your	your	0
loyall	loyall	j	loyal	loyal	0
and	and	cc	and	and	0
liege	liege	n1	liege	liege	0
sub	sub	fw-la	sub	sub	0
∣	∣	sy	∣	∣	0
iectes	iectes	n2-jn	iectes	iecte	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
other	other	n-jn	other	other	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
housholde	housholde	n1	household	household	0
of	of	pp-f	of	of	0
Faith	Faith	n1	Faith	faith	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
so	so	av	so	so	0
defended	defended	vvn	defended	defend	0
,	,	,	,	,	0
maintained	maintained	vvn	maintained	maintain	0
,	,	,	,	,	0
fedde	fedde	vvn	fed	feed	0
and	and	cc	and	and	0
instructed	instructed	vvn	instructed	instruct	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
these	these	d	these	these	0
your	your	po22	your	your	0
moste	moste	av-ds	most	most	0
blessed	blessed	j-vvn	blessed	bless	0
and	and	cc	and	and	0
happye	happye	j	happy	happy	0
dayes	dayes	n2	days	day	0
,	,	,	,	,	0
that	that	cst	that	that	0
for	for	p-acp	for	for	0
euer	euer	av	ever	ever	0
hereafter	hereafter	av	hereafter	hereafter	0
they	they	pns32	they	they	0
maye	maye	vmb	may	may	0
rightly	rightly	av-jn	rightly	right	0
glorifie	glorifie	vvi	glorify	glorify	0
God	God	np1	God	God	0
,	,	,	,	,	0
duetifully	duetifully	av-j	dutifully	dutiful	0
serue	serue	vvi	serve	serve	0
