ACcording	ACcording	vvg	ACcording	accord	0
God	God	np1	God	God	0
his	his	po31	his	his	0
Father	Father	n1	Father	father	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
in	in	p-acp	in	in	0
fayth	fayth	n1	faith	faith	0
,	,	,	,	,	0
and	and	cc	and	and	0
fayth	fayth	n1	faith	faith	0
is	is	vbz	is	be	0
nothing	nothing	pix	nothing	nothing	0
but	but	p-acp	but	but	0
an	an	dt	and	a	0
vndoubted	vndoubted	j	undoubted	undoubted	0
per	per	fw-la	per	per	0
∣	∣	sy	∣	∣	0
swasion	swasion	n1	suasion	suasion	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
beloued	beloued	vvn	beloved	belove	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
in	in	p-acp	in	in	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
loued	loued	vvd	loved	love	0
as	as	p-acp	as	as	0
children	children	n2	children	child	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
he	he	pns31	he	he	0
gaue	gaue	vvd	gave	give	0
his	his	po31	his	his	0
Sonne	Sonne	n1	Son	son	0
for	for	p-acp	for	for	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
he	he	pns31	he	he	0
the	the	dt	the	the	0
righteous	righteous	j	righteous	righteous	0
,	,	,	,	,	0
dyed	dyed	vvd	died	die	0
for	for	p-acp	for	for	0
me	me	pno11	me	i	0
the	the	dt	the	the	0
vn	vn	zz	vn	vn	0
∣	∣	sy	∣	∣	0
righteous	righteous	j	righteous	righteous	0
,	,	,	,	,	0
whereby	whereby	c-crq	whereby	whereby	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
became	became	vvd	became	become	0
a	a	dt	a	a	0
sinner	sinner	n1	sinner	sinner	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
set	set	vvn	set	set	0
∣	∣	sy	∣	∣	0
ting	ting	zf	ting	thing	0
him	him	pno31	him	he	0
selfe	selfe	n1	self	self	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
place	place	n1	place	place	0
,	,	,	,	,	0
so	so	av	so	so	0
doo	doo	vdb	do	do	0
I	I	pns11	I	i	0
become	become	vvi	become	become	0
righte	righte	j-jn	right	right	0
∣	∣	sy	∣	∣	0
ous	ous	j	ous	ous	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
that	that	cst	that	that	0
God	God	np1	God	God	0
setteth	setteth	vvz	sets	set	0
me	me	pno11	me	i	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
place	place	n1	place	place	0
:	:	:	:	:	0
And	And	cc	And	and	0
because	because	c-acp	because	because	0
our	our	po12	our	our	0
condition	condition	n1	condition	condition	0
and	and	cc	and	and	0
state	state	n1	state	state	0
is	is	vbz	is	be	0
such	such	d	such	such	0
with	with	p-acp	with	with	0
God	God	np1	God	God	0
,	,	,	,	,	0
Iesus	Iesus	np1	Iesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
our	our	po12	our	our	0
Sauiour	Sauiour	n1	Saviour	saviour	0
willed	willed	vvd	willed	will	0
vs	vs	pno12	us	we	0
in	in	p-acp	in	in	0
praying	praying	vvg	praying	pray	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
pray	pray	vvi	pray	pray	0
thus	thus	av	thus	thus	0
,	,	,	,	,	0
Our	Our	po12	Our	our	0
Father	Father	n1	Father	father	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
if	if	cs	if	if	0
this	this	d	this	this	0
grounde	grounde	n1	ground	ground	0
go	go	vvb	go	go	0
not	not	xx	not	not	0
before	before	a-acp	before	before	0
,	,	,	,	,	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
lyers	lyers	n2	liars	liar	0
in	in	p-acp	in	in	0
so	so	av	so	so	0
praying	praying	vvg	praying	pray	0
,	,	,	,	,	0
Nay	Nay	uh-x	Nay	nay	0
we	we	pns12	we	we	0
blas	blas	fw-es	blas	blas	0
∣	∣	sy	∣	∣	0
pheme	pheme	vvb	pheme	pheme	0
him	him	pno31	him	he	0
in	in	p-acp	in	in	0
so	so	av	so	so	0
praying	praying	vvg	praying	pray	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
he	he	pns31	he	he	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
cal	cal	vvb	call	call	0
∣	∣	sy	∣	∣	0
led	led	vvd	led	lead	0
Father	Father	n1	Father	father	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
reprobate	reprobate	n-jn	reprobate	reprobate	0
,	,	,	,	,	0
no	no	av-dx	no	no	0
more	more	dc	more	more	0
then	then	cs	then	than	0
he	he	pns31	he	he	0
will	will	vmb	will	will	0
accept	accept	vvi	accept	accept	0
the	the	dt	the	the	0
sacrifice	sacrifice	n1	sacrifice	sacrifice	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
wicked	wicked	j	wicked	wicked	0
,	,	,	,	,	0
whereof	whereof	c-crq	whereof	whereof	0
he	he	pns31	he	he	0
sayeth	sayeth	vvz	sayeth	say	0
by	by	p-acp	by	by	0
his	his	po31	his	his	0
Prophet	Prophet	n1	Prophet	prophet	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
an	an	dt	and	a	0
abomination	abomination	n1	abomination	abomination	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
our	our	po12	our	our	0
prayers	prayers	n2	prayers	prayer	0
are	are	vbr	are	be	0
sacrifices	sacrifices	n2	sacrifices	sacrifice	0
,	,	,	,	,	0
and	and	cc	and	and	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
be	be	vbb	be	be	0
the	the	dt	the	the	0
prayers	prayers	n2	prayers	prayer	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
children	children	n2	children	child	0
,	,	,	,	,	0
then	then	av	then	then	0
are	are	vbr	are	be	0
they	they	pns32	they	they	0
sweete	sweete	av-j	sweet	sweet	0
smelling	smelling	vvg	smelling	smell	0
sacrifices	sacrifices	n2	sacrifices	sacrifice	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
be	be	vbb	be	be	0
the	the	dt	the	the	0
prayers	prayers	n2	prayers	prayer	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
wicked	wicked	j	wicked	wicked	0
and	and	cc	and	and	0
reprobate	reprobate	j-jn	reprobate	reprobate	0
,	,	,	,	,	0
then	then	av	then	then	0
are	are	vbr	are	be	0
they	they	pns32	they	they	0
an	an	dt	and	a	0
abomina	abomina	fw-la	abomina	abomina	0
∣	∣	sy	∣	∣	0
tion	tion	n1	cion	cion	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
.	.	.	.	.	1
Do	Do	vdb	Do	do	0
we	we	pns12	we	we	0
not	not	xx	not	not	0
euery	euery	d	every	every	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Confession	Confession	n1	Confession	confession	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
fayth	fayth	n1	faith	faith	0
,	,	,	,	,	0
say	say	vvb	say	say	0
,	,	,	,	,	0
I	I	pns11	I	i	0
beleeue	beleeue	vvb	believe	believe	0
in	in	p-acp	in	in	0
God	God	np1	God	God	0
the	the	dt	the	the	0
Father	Father	n1	Father	father	0
?	?	?	?	?	0
what	what	q-crq	what	what	0
do	do	vdb	do	do	0
we	we	pns12	we	we	0
lye	lye	vvi	lie	lie	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
we	we	pns12	we	we	0
say	say	vvb	say	say	0
so	so	av	so	so	0
?	?	?	?	?	1
Or	Or	cc	Or	or	0
must	must	vmb	must	must	0
we	we	pns12	we	we	0
doubt	doubt	vvi	doubt	doubt	0
whē	whē	c-crq	when	when	0
we	we	pns12	we	we	0
say	say	vvb	say	say	0
so	so	av	so	so	0
?	?	?	?	?	1
Wel	Wel	uh-av	Well	well	0
this	this	d	this	this	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
doctrine	doctrine	n1	doctrine	doctrine	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
enemies	enemies	n2	enemies	enemy	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
the	the	dt	the	the	0
Papistes	Papistes	njp2	Papists	papist	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
say	say	vvb	say	say	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
pre	pre	fw-la	pre	pre	0
∣	∣	sy	∣	∣	0
sumption	sumption	n1	sumption	sumption	0
for	for	p-acp	for	for	0
any	any	d	any	any	0
man	man	n1	man	man	0
to	to	pc-acp	to	to	0
say	say	vvi	say	say	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
saued	saued	vvn	saved	save	0
.	.	.	.	.	1
Then	Then	cs	Then	than	0
I	I	pns11	I	i	0
say	say	vvb	say	say	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
presumption	presumption	n1	presumption	presumption	0
for	for	p-acp	for	for	0
any	any	d	any	any	0
man	man	n1	man	man	0
to	to	pc-acp	to	to	0
saye	saye	vvi	say	say	0
,	,	,	,	,	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
childe	childe	n1	child	child	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
:	:	:	:	:	0
then	then	av	then	then	0
is	is	vbz	is	be	0
it	it	pn31	it	it	0
presumption	presumption	n1	presumption	presumption	0
for	for	p-acp	for	for	0
any	any	d	any	any	0
man	man	n1	man	man	0
to	to	pc-acp	to	to	0
saye	saye	vvi	say	say	0
,	,	,	,	,	0
that	that	cst	that	that	0
God	God	np1	God	God	0
is	is	vbz	is	be	0
our	our	po12	our	our	0
Father	Father	n1	Father	father	0
:	:	:	:	:	0
then	then	av	then	then	0
is	is	vbz	is	be	0
it	it	pn31	it	it	0
pre	pre	fw-es	pre	pre	0
∣	∣	sy	∣	∣	0
sumption	sumption	n1	sumption	sumption	0
for	for	p-acp	for	for	0
any	any	d	any	any	0
man	man	n1	man	man	0
to	to	pc-acp	to	to	0
say	say	vvi	say	say	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
Christian	Christian	njp	Christian	christian	0
:	:	:	:	:	0
then	then	av	then	then	0
is	is	vbz	is	be	0
it	it	pn31	it	it	0
presumption	presumption	n1	presumption	presumption	0
for	for	p-acp	for	for	0
any	any	d	any	any	0
man	man	n1	man	man	0
to	to	pc-acp	to	to	0
say	say	vvi	say	say	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
good	good	j	good	good	0
and	and	cc	and	and	0
true	true	j	true	true	0
faith	faith	n1	faith	faith	0
,	,	,	,	,	0
I	I	pns11	I	i	0
beleeue	beleeue	vvb	believe	believe	0
in	in	p-acp	in	in	0
God	God	np1	God	God	0
.	.	.	.	.	1
And	And	cc	And	and	0
so	so	av	so	so	0
by	by	p-acp	by	by	0
this	this	d	this	this	0
meanes	meanes	n2	means	mean	0
shal	shal	vmb	shall	shall	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
Catholike	Catholike	jp	Catholic	catholic	0
Church	Church	n1	Church	church	0
be	be	vbi	be	be	0
con	con	fw-mi	con	con	0
∣	∣	sy	∣	∣	0
demned	demned	vvn	demeaned	demean	0
for	for	p-acp	for	for	0
charging	charging	vvg	charging	charge	0
vs	vs	pno12	us	we	0
to	to	pc-acp	to	to	0
say	say	vvi	say	say	0
so	so	av	so	so	0
:	:	:	:	:	0
then	then	av	then	then	0
is	is	vbz	is	be	0
Christ	Christ	np1	Christ	Christ	0
a	a	dt	a	a	0
lier	lier	n1	liar	liar	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
master	master	n1	master	master	0
of	of	pp-f	of	of	0
heresies	heresies	n2	heresies	heresy	0
in	in	p-acp	in	in	0
teaching	teaching	vvg	teaching	teach	0
vs	vs	pno12	us	we	0
to	to	pc-acp	to	to	0
pray	pray	vvi	pray	pray	0
so	so	av	so	so	0
:	:	:	:	:	0
then	then	av	then	then	0
do	do	vdb	do	do	0
we	we	pns12	we	we	0
all	all	d	all	all	0
wickedly	wickedly	av-j	wickedly	wicked	0
to	to	pc-acp	to	to	0
call	call	vvi	call	call	0
and	and	cc	and	and	0
professe	professe	vvi	profess	profess	0
our	our	po12	our	our	0
selues	selues	n2	selves	self	0
Christians	Christians	np1	Christians	Christians	0
with	with	p-acp	with	with	0
such	such	d	such	such	0
confidence	confidence	n1	confidence	confidence	0
as	as	c-acp	as	as	0
we	we	pns12	we	we	0
doo	doo	vdi	do	do	0
.	.	.	.	.	1
And	And	np1	And	And	0
seeing	seeing	vvg	seeing	see	0
their	their	po32	their	their	0
profession	profession	n1	profession	profession	0
and	and	cc	and	and	0
doctrine	doctrine	n1	doctrine	doctrine	0
is	is	vbz	is	be	0
so	so	av	so	so	0
,	,	,	,	,	0
that	that	cst	that	that	0
no	no	dx	no	no	0
man	man	n1	man	man	0
can	can	vmb	can	can	0
assuredly	assuredly	av-vvn	assuredly	assure	0
saye	saye	vvi	say	say	0
that	that	cst	that	that	0
God	God	np1	God	God	0
is	is	vbz	is	be	0
his	his	po31	his	his	0
Father	Father	n1	Father	father	0
,	,	,	,	,	0
let	let	vvb	let	let	0
them	them	pno32	them	they	0
set	set	vvi	set	set	0
it	it	pn31	it	it	0
downe	downe	a-acp	down	down	0
in	in	p-acp	in	in	0
flattermes	flattermes	n2	flattermes	flatterme	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
meane	meane	vvb	mean	mean	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
let	let	vvb	let	let	0
the	the	dt	the	the	0
style	style	n1	style	style	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
confession	confession	n1	confession	confession	0
of	of	pp-f	of	of	0
fayth	fayth	n1	faith	faith	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Lords	Lords	n2	Lords	lord	0
prayer	prayer	n1	prayer	prayer	0
go	go	vvb	go	go	0
as	as	p-acp	as	as	0
their	their	po32	their	their	0
doctrine	doctrine	n1	doctrine	doctrine	0
is	is	vbz	is	be	0
,	,	,	,	,	0
after	after	p-acp	after	after	0
this	this	d	this	this	0
sorte	sorte	n1	sort	sort	0
,	,	,	,	,	0
I	I	pns11	I	i	0
doubt	doubt	vvb	doubt	doubt	0
in	in	p-acp	in	in	0
God	God	np1	God	God	0
the	the	dt	the	the	0
Father	Father	n1	Father	father	0
almightie	almightie	j-jn	almighty	almighty	0
,	,	,	,	,	0
I	I	pns11	I	i	0
doubt	doubt	vvb	doubt	doubt	0
in	in	p-acp	in	in	0
Iesus	Iesus	np1	Iesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
I	I	pns11	I	i	0
doubt	doubt	vvb	doubt	doubt	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
holy	holy	j	holy	holy	0
Ghost	Ghost	n1	Ghost	ghost	0
,	,	,	,	,	0
and	and	cc	and	and	0
If	If	cs	If	if	0
thou	thou	pns21	thou	thou	0
which	which	r-crq	which	which	0
art	art	vb2r	art	be	0
in	in	p-acp	in	in	0
heauen	heauen	n1	heaven	heaven	0
be	be	vbb	be	be	0
our	our	po12	our	our	0
Father	Father	n1	Father	father	0
,	,	,	,	,	0
halowed	halowed	vvn	hallowed	hallow	0
be	be	vbb	be	be	0
thy	thy	po21	thy	thy	0
name	name	n1	name	name	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
forth	forth	av	forth	forth	0
.	.	.	.	.	1
What	What	q-crq	What	what	0
a	a	dt	a	a	0
diuelish	diuelish	j	devilish	devilish	0
doc	doc	fw-fr	doc	doc	0
∣	∣	sy	∣	∣	0
trine	trine	n1	trine	trine	0
is	is	vbz	is	be	0
this	this	d	this	this	0
?	?	?	?	?	1
&	&	cc	&	and	0
yet	yet	av	yet	yet	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
doctrine	doctrine	n1	doctrine	doctrine	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
church	church	n1	church	church	0
of	of	pp-f	of	of	0
Rome	Rome	np1	Rome	Rome	0
:	:	:	:	:	0
what	what	r-crq	what	what	0
a	a	dt	a	a	0
desperate	desperate	j	desperate	desperate	0
doctrine	doctrine	n1	doctrine	doctrine	0
is	is	vbz	is	be	0
it	it	pn31	it	it	0
?	?	?	?	?	0
and	and	cc	and	and	0
yet	yet	av	yet	yet	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
doctrine	doctrine	n1	doctrine	doctrine	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
must	must	vmb	must	must	0
confesse	confesse	vvi	confess	confess	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
true	true	j	true	true	0
,	,	,	,	,	0
or	or	cc	or	or	0
els	els	av	else	else	0
we	we	pns12	we	we	0
be	be	vbb	be	be	0
heretikes	heretikes	n2	heretics	heretic	0
,	,	,	,	,	0
we	we	pns12	we	we	0
must	must	vmb	must	must	0
be	be	vbi	be	be	0
burned	burned	vvn	burned	burn	0
,	,	,	,	,	0
wee	wee	pns12	we	we	0
must	must	vmb	must	must	0
be	be	vbi	be	be	0
condemned	condemned	vvn	condemned	condemn	0
.	.	.	.	.	1
Christians	Christians	np1	Christians	Christians	0
I	I	pns11	I	i	0
say	say	vvb	say	say	0
,	,	,	,	,	0
must	must	vmb	must	must	0
be	be	vbi	be	be	0
condem	condem	vvi	condemn	condemn	0
∣	∣	sy	∣	∣	0
ned	ned	zz	ned	ned	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
they	they	pns32	they	they	0
say	say	vvb	say	say	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
Christians	Christians	np1	Christians	Christians	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
nothing	nothing	pix	nothing	nothing	0
els	els	av	else	else	0
we	we	pns12	we	we	0
say	say	vvb	say	say	0
:	:	:	:	:	0
we	we	pns12	we	we	0
say	say	vvb	say	say	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
the	the	dt	the	the	0
children	children	n2	children	child	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
an	an	dt	and	a	0
heresie	heresie	n1	heresy	heresy	0
,	,	,	,	,	0
say	say	vvb	say	say	0
they	they	pns32	they	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
yet	yet	av	yet	yet	0
they	they	pns32	they	they	0
will	will	vmb	will	will	0
graunt	graunt	vvi	grant	grant	0
vs	vs	pno12	us	we	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
Christians	Christians	np1	Christians	Christians	0
.	.	.	.	.	1
A	A	dt	A	a	0
strange	strange	j	strange	strange	0
kinde	kinde	n1	kind	kind	0
of	of	pp-f	of	of	0
Christian	Christian	np1	Christian	Christian	0
,	,	,	,	,	0
that	that	cst	that	that	0
hath	hath	vhz	hath	have	0
not	not	xx	not	not	0
the	the	dt	the	the	0
Spirit	Spirit	n1	Spirit	spirit	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
and	and	cc	and	and	0
if	if	cs	if	if	0
we	we	pns12	we	we	0
haue	haue	vhb	have	have	0
the	the	dt	the	the	0
Spirit	Spirit	n1	Spirit	spirit	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
are	are	vbr	are	be	0
we	we	pns12	we	we	0
not	not	xx	not	not	0
Children	Children	n2	Children	child	0
?	?	?	?	?	1
The	The	dt	The	the	0
Apostle	Apostle	n1	Apostle	apostle	0
teacheth	teacheth	vvz	teaches	teach	0
vs	vs	pno12	us	we	0
all	all	d	all	all	0
this	this	d	this	this	0
:	:	:	:	:	0
why	why	uh-crq	why	why	0
then	then	av	then	then	0
what	what	q-crq	what	what	0
is	is	vbz	is	be	0
it	it	pn31	it	it	0
els	els	av	else	else	0
to	to	pc-acp	to	to	0
say	say	vvi	say	say	0
,	,	,	,	,	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
Christians	Christians	np1	Christians	Christians	0
,	,	,	,	,	0
then	then	cs	then	than	0
to	to	pc-acp	to	to	0
saye	saye	vvi	say	say	0
,	,	,	,	,	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
the	the	dt	the	the	0
children	children	n2	children	child	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
?	?	?	?	?	0
and	and	cc	and	and	0
is	is	vbz	is	be	0
there	there	pc-acp	there	there	0
any	any	d	any	any	0
chylde	chylde	n1	child	child	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
faued	faued	vvn	faued	save	0
?	?	?	?	?	1
Paul	Paul	np1	Paul	Paul	0
sayeth	sayeth	vvz	sayeth	say	0
,	,	,	,	,	0
if	if	cs	if	if	0
sonnes	sonnes	n2	sons	son	0
,	,	,	,	,	0
then	then	cs	then	than	0
heires	heires	n2	heirs	heir	0
,	,	,	,	,	0
heires	heires	n2	heirs	heir	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
kingdome	kingdome	n1	kingdom	kingdom	0
,	,	,	,	,	0
yea	yea	uh	yea	yea	0
felowe	felowe	n1	fellow	fellow	0
heires	heires	n2	heirs	heir	0
with	with	p-acp	with	with	0
Christ	Christ	np1	Christ	Christ	0
.	.	.	.	.	1
So	So	av	So	so	0
then	then	cs	then	than	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
more	more	dc	more	more	0
presumption	presumption	n1	presumption	presumption	0
to	to	pc-acp	to	to	0
say	say	vvi	say	say	0
,	,	,	,	,	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
saued	saued	vvn	saved	save	0
,	,	,	,	,	0
then	then	cs	then	than	0
to	to	pc-acp	to	to	0
say	say	vvi	say	say	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
the	the	dt	the	the	0
the	the	dt	the	the	0
childe	childe	n1	child	child	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
:	:	:	:	:	0
neyther	neyther	dx	neither	neither	0
any	any	d	any	any	0
more	more	n1	more	moor	0
presumption	presumption	n1	presumption	presumption	0
to	to	pc-acp	to	to	0
saye	saye	vvi	say	say	0
,	,	,	,	,	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
the	the	dt	the	the	0
childe	childe	n1	child	child	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
then	then	cs	then	than	0
to	to	pc-acp	to	to	0
saye	saye	vvi	say	say	0
,	,	,	,	,	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
a	a	dt	a	a	0
Christian	Christian	njp	Christian	christian	0
.	.	.	.	.	1
Oh	Oh	uh	O	oh	0
but	but	cc-acp	but	but	0
say	say	vvb	say	say	0
they	they	pns32	they	they	0
,	,	,	,	,	0
this	this	d	this	this	0
doctrine	doctrine	n1	doctrine	doctrine	0
maketh	maketh	vvz	makes	make	0
men	men	n2	men	man	0
despe	despe	fw-fr	despe	despe	0
∣	∣	sy	∣	∣	0
rate	rate	n1	rate	rate	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
stand	stand	vvb	stand	stand	0
vpon	vpon	p-acp	upon	upon	0
those	those	d	those	those	0
termes	termes	n2	terms	term	0
once	once	a-acp	once	once	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
saued	saued	vvn	saved	save	0
,	,	,	,	,	0
they	they	pns32	they	they	0
will	will	vmb	will	will	0
care	care	vvi	care	care	0
no	no	av-dx	no	no	0
more	more	dc	more	more	0
for	for	p-acp	for	for	0
good	good	j	good	good	0
workes	workes	n2	works	work	0
,	,	,	,	,	0
they	they	pns32	they	they	0
will	will	vmb	will	will	0
abandon	abandon	vvi	abandon	abandon	0
them	them	pno32	them	they	0
selues	selues	n2	selves	self	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
kinde	kinde	n1	kind	kind	0
of	of	pp-f	of	of	0
sinne	sinne	n1	sin	sin	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
deede	deede	n1	deed	deed	0
they	they	pns32	they	they	0
say	say	vvb	say	say	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
feele	feele	vvb	feel	feel	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
if	if	cs	if	if	0
thei	thei	pns32	they	they	0
felt	felt	vvd	felt	feel	0
what	what	r-crq	what	what	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
to	to	pc-acp	to	to	0
haue	haue	vhi	have	have	0
this	this	d	this	this	0
persuasion	persuasion	n1	persuasion	persuasion	0
&	&	cc	&	and	0
groūd	groūd	n1	ground	ground	0
,	,	,	,	,	0
they	they	pns32	they	they	0
would	would	vmd	would	will	0
knowe	knowe	vvi	know	know	0
,	,	,	,	,	0
that	that	cst	that	that	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
freed	freed	vvn	freed	free	0
frō	frō	p-acp	from	from	0
sinne	sinne	n1	sin	sin	0
,	,	,	,	,	0
so	so	av	so	so	0
are	are	vbr	are	be	0
they	they	pns32	they	they	0
to	to	pc-acp	to	to	0
liue	liue	vvi	live	live	0
in	in	p-acp	in	in	0
righteousnes	righteousnes	n1	righteousness	righteousness	0
:	:	:	:	:	0
The	The	dt	The	the	0
true	true	j	true	true	0
Chri	Chri	np1	Chri	Chri	0
∣	∣	sy	∣	∣	0
stian	stian	n1	stian	stian	0
and	and	cc	and	and	0
chylde	chylde	n1	child	child	0
of	of	pp-f	of	of	0
GOD	GOD	np1	GOD	God	0
,	,	,	,	,	0
is	is	vbz	is	be	0
more	more	av-dc	more	more	0
fearefull	fearefull	j	fearful	fearful	0
to	to	p-acp	to	to	0
sinne	sinne	n1	sin	sin	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
he	he	pns31	he	he	0
loueth	loueth	vvz	loves	love	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
is	is	vbz	is	be	0
beloued	beloued	vvn	beloved	belove	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
then	then	cs	then	than	0
all	all	d	all	all	0
the	the	dt	the	the	0
wicked	wicked	j	wicked	wicked	0
haue	haue	vhb	have	have	0
for	for	p-acp	for	for	0
feare	feare	n1	fear	fear	0
of	of	pp-f	of	of	0
punish	punish	vvi	punish	punish	0
∣	∣	sy	∣	∣	0
ment	ment	vvn	meant	mean	0
.	.	.	.	.	1
He	He	pns31	He	he	0
knoweth	knoweth	vvz	knoweth	know	0
and	and	cc	and	and	0
is	is	vbz	is	be	0
perswaded	perswaded	vvn	persuaded	persuade	0
,	,	,	,	,	0
that	that	cst	that	that	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
