Noblest	Noblest	js	Noblest	noble	0
ever	ever	av	ever	ever	0
was	was	vbds	was	be	0
before	before	a-acp	before	before	0
)	)	)	)	)	0
since	since	p-acp	since	since	0
your	your	po22	your	your	0
Ladyship	Ladyship	n1	Ladyship	ladyship	0
was	was	vbds	was	be	0
known	known	vvn	known	know	0
by	by	p-acp	by	by	0
some	some	d	some	some	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
helped	helped	vvn	helped	help	0
,	,	,	,	,	0
through	through	p-acp	through	through	0
Grace	Grace	n1	Grace	grace	0
,	,	,	,	,	0
seriously	seriously	av-j	seriously	serious	0
to	to	pc-acp	to	to	0
sit	sit	vvi	fit	sit	0
down	down	a-acp	down	down	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
receit	receit	n1	receipt	receit	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
Customs	Customs	n2	Customs	custom	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
cross	cross	n1	cross	cross	0
and	and	cc	and	and	0
afflicting	afflicting	vvg	afflicting	afflict	0
dispensations	dispensations	n2	dispensations	dispensation	0
which	which	r-crq	which	which	0
then	then	av	then	then	0
occurred	occurred	vvn	occurred	occur	0
to	to	p-acp	to	to	0
yo	yo	pn22	the	you	0
,	,	,	,	,	0
whereby	whereby	c-crq	whereby	whereby	0
ye	ye	pn22	you	you	0
did	did	vdd	did	do	0
observably	observably	av-j	observably	observable	0
improve	improve	vvi	improve	improve	0
,	,	,	,	,	0
better	better	jc	better	better	0
,	,	,	,	,	0
and	and	cc	and	and	0
increase	increase	vvb	increase	increase	0
your	your	po22	your	your	0
spiritual	spiritual	j	spiritual	spiritual	0
stock	stock	n1	stock	stock	0
and	and	cc	and	and	0
state	state	n1	state	state	0
,	,	,	,	,	0
some-way	some-way	n1	someway	someway	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
admiration	admiration	n1	admiration	admiration	0
of	of	pp-f	of	of	0
Standers	Standers	n2	Standers	standard	0
by	by	p-acp	by	by	0
;	;	;	;	;	0
and	and	cc	and	and	0
since	since	c-acp	since	since	0
that	that	cst	that	that	0
time	time	n1	time	time	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
most	most	ds	most	most	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
holy	holy	j	holy	holy	0
Provi	Provi	np1	Provi	Provi	0
∣	∣	sy	∣	∣	0
dence	dence	n1	dence	dence	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
tryed	tryed	vvn	tried	try	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
tract	tract	n1	tract	tract	0
of	of	pp-f	of	of	0
Tribulations	Tribulations	n2	Tribulations	tribulation	0
,	,	,	,	,	0
each	each	d	each	each	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
more	more	av-dc	more	more	0
trying	trying	vvg	trying	try	0
than	than	cs	than	than	0
another	another	j-jn	another	another	0
;	;	;	;	;	0
and	and	cc	and	and	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
such	such	d	such	such	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
think	think	vvb	think	think	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
once	once	a-acp	once	once	0
the	the	dt	the	the	0
blest	blest	j-vvn	blessed	bless	0
Author	Author	n1	Author	author	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Treatise	Treatise	n1	Treatise	treatise	0
on	on	p-acp	on	on	0
occasion	occasion	n1	occasion	occasion	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
sad	sad	j	sad	sad	0
&	&	cc	&	and	0
surprising	surprising	j-vvg	surprising	surprise	0
stroak	stroak	n1	stroke	stroke	0
,	,	,	,	,	0
the	the	dt	the	the	0
removal	removal	n1	removal	removal	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
desire	desire	n1	desire	desire	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
eyes	eyes	n2	eyes	eye	0
,	,	,	,	,	0
his	his	po31	his	his	0
gracious	gracious	j	gracious	gracious	0
and	and	cc	and	and	0
faithful	faithful	j	faithful	faithful	0
Wie	Wie	zz	Wie	wie	0
,	,	,	,	,	0
after	after	p-acp	after	after	0
a	a	dt	a	a	0
whiles	whiles	n1	while	while	0
silence	silence	n1	silence	silence	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
much	much	d	much	much	0
gravity	gravity	n1	gravity	gravity	0
and	and	cc	and	and	0
great	great	j	great	great	0
composure	composure	n1	composure	composure	0
of	of	pp-f	of	of	0
spirit	spirit	n1	spirit	spirit	0
,	,	,	,	,	0
said	said	vvd	said	say	0
,	,	,	,	,	0
Who	Who	r-crq	Who	who	0
could	could	vmd	could	can	0
perswade	perswade	vvi	persuade	persuade	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
believe	believe	vvi	believe	believe	0
that	that	cst	that	that	0
this	this	d	this	this	0
is	is	vbz	is	be	0
good	good	j	good	good	0
,	,	,	,	,	0
if	if	cs	if	if	0
God	God	np1	God	God	0
had	had	vhd	had	have	0
not	not	xx	not	not	0
said	said	vvn	said	say	0
it	it	pn31	it	it	0
:	:	:	:	:	0
)	)	)	)	)	0
if	if	cs	if	if	0
all	all	d	all	all	0
the	the	dt	the	the	0
world	world	n1	world	world	0
had	had	vhd	had	have	0
said	said	vvn	said	say	0
and	and	cc	and	and	0
sworn	sworn	vvn	sworn	swear	0
it	it	pn31	it	it	0
,	,	,	,	,	0
they	they	pns32	they	they	0
could	could	vmd	could	can	0
very	very	av	very	very	0
hardly	hardly	av	hardly	hardly	0
,	,	,	,	,	0
if	if	cs	if	if	0
at	at	p-acp	at	at	0
all	all	d	all	all	0
,	,	,	,	,	0
have	have	vhb	have	have	0
perswaded	perswaded	vvn	persuaded	persuade	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
believe	believe	vvi	believe	believe	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
good	good	j	good	good	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
since	since	c-acp	since	since	0
God	God	np1	God	God	0
,	,	,	,	,	0
that	that	cst	that	that	0
cannot	cannot	vmbx	cannot	can	0
lye	lye	vvi	lie	lie	0
,	,	,	,	,	0
hath	hath	vhz	hath	have	0
said	said	vvn	said	say	0
it	it	pn31	it	it	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
room	room	n1	room	room	0
left	left	vvd	left	leave	0
to	to	pc-acp	to	to	0
debate	debate	vvi	debate	debate	0
or	or	cc	or	or	0
doubt	doubt	n1	doubt	doubt	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
let	let	vvb	let	let	0
be	be	vbi	be	be	0
to	to	pc-acp	to	to	0
deny	deny	vvi	deny	deny	0
it	it	pn31	it	it	0
▪	▪	▪	▪	▪	0
and	and	cc	and	and	0
if	if	cs	if	if	0
your	your	po22	your	your	0
Ladyship	Ladyship	n1	Ladyship	ladyship	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
yo	yo	pn22	the	you	0
haue	haue	vhb	have	have	0
)	)	)	)	)	0
hath	hath	vhz	hath	have	0
been	been	vbn	been	be	0
all	all	d	all	all	0
this	this	d	this	this	0
while	while	cs	while	while	0
gathering	gathering	vvg	gathering	gather	0
up	up	a-acp	up	up	0
the	the	dt	the	the	0
Customs	Customs	n2	Customs	custom	0
spiritual	spiritual	j	spiritual	spiritual	0
good	good	j	good	good	0
and	and	cc	and	and	0
gain	gain	vvi	gain	gain	0
,	,	,	,	,	0
impos	impos	fw-la	impos	impos	0
∣	∣	sy	∣	∣	0
ed	ed	wd	ed	ed	0
upon	upon	p-acp	upon	upon	0
these	these	d	these	these	0
many	many	d	many	many	0
,	,	,	,	,	0
various	various	j	various	various	0
,	,	,	,	,	0
and	and	cc	and	and	0
great	great	j	great	great	0
tribulations	tribulations	n2	tribulations	tribulation	0
,	,	,	,	,	0
wherewith	wherewith	c-crq	wherewith	wherewith	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
no	no	dx	no	no	0
doubt	doubt	n1	doubt	doubt	0
,	,	,	,	,	0
on	on	p-acp	on	on	0
a	a	dt	a	a	0
blessed	blessed	j-vvn	blessed	bless	0
design	design	n1	design	design	0
of	of	pp-f	of	of	0
singular	singular	j	singular	singular	0
good	good	j	good	good	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
,	,	,	,	,	0
hath	hath	vhz	hath	have	0
thought	thought	vvn	thought	think	0
fit	fit	j	fit	fit	0
to	to	pc-acp	to	to	0
exercise	exercise	vvi	exercise	exercise	0
you	you	pn22	you	you	0
beyond	beyond	p-acp	beyond	beyond	0
most	most	ds	most	most	0
persons	persons	n2	persons	person	0
living	living	n1	living	living	0
,	,	,	,	,	0
at	at	p-acp	at	at	0
least	least	ds	least	least	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
so	so	av	so	so	0
noble	noble	j	noble	noble	0
station	station	n1	station	station	0
and	and	cc	and	and	0
extraction	extraction	n1	extraction	extraction	0
:	:	:	:	:	0
O!	O!	uh	O!	o!	0
what	what	r-crq	what	what	0
a	a	dt	a	a	0
vast	vast	j	vast	vast	0
stock	stock	n1	stock	stock	0
and	and	cc	and	and	0
Treasure	Treasure	n1	Treasure	treasure	0
of	of	pp-f	of	of	0
rich	rich	j	rich	rich	0
and	and	cc	and	and	0
soul-inriching	soul-inriching	j	soul-enriching	soul-enriching	0
precious	precious	j	precious	precious	0
experiences	experiences	n2	experiences	experience	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
good	good	j	good	good	0
and	and	cc	and	and	0
profit	profit	n1	profit	profit	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
these	these	d	these	these	0
Afflictions	Afflictions	n2	Afflictions	affliction	0
and	and	cc	and	and	0
Tribulations	Tribulations	n2	Tribulations	tribulation	0
must	must	vmb	must	must	0
you	you	pn22	you	you	0
needs	needs	av	needs	needs	0
have	have	vhb	have	have	0
lying	lying	j-vvg	lying	lie	0
by	by	p-acp	by	by	0
you	you	pn22	you	you	0
?	?	?	?	?	1
What	What	q-crq	What	what	0
humility	humility	n1	humility	humility	0
and	and	cc	and	and	0
soft	soft	j	soft	soft	0
walking	walking	n-vvg	walking	walk	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
contrition	contrition	n1	contrition	contrition	0
and	and	cc	and	and	0
tenderness	tenderness	n1	tenderness	tenderness	0
of	of	pp-f	of	of	0
heart	heart	n1	heart	heart	0
;	;	;	;	;	0
what	what	r-crq	what	what	0
frequency	frequency	n1	frequency	frequency	0
and	and	cc	and	and	0
fervency	fervency	n1	fervency	fervency	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
seriousness	seriousness	n1	seriousness	seriousness	0
and	and	cc	and	and	0
spirituality	spirituality	n1	spirituality	spirituality	0
in	in	p-acp	in	in	0
Prayer	Prayer	n1	Prayer	prayer	0
?	?	?	?	?	0
what	what	r-crq	what	what	0
sitting	sitting	vvg	sitting	sit	0
alone	alone	av-j	alone	alone	0
and	and	cc	and	and	0
keeping	keeping	j-vvg	keeping	keep	0
silence	silence	n1	silence	silence	0
because	because	c-acp	because	because	0
he	he	pns31	he	he	0
hath	hath	vhz	hath	have	0
done	done	vdn	done	do	0
it	it	pn31	it	it	0
?	?	?	?	?	0
what	what	r-crq	what	what	0
justifying	justifying	vvg	justifying	justify	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
ascribing	ascribing	vvg	ascribing	ascribe	0
Righteousness	Righteousness	n1	Righteousness	righteousness	0
to	to	p-acp	to	to	0
Him	Him	pno31	Him	he	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
hath	hath	vhz	hath	have	0
done	done	vdn	done	do	0
?	?	?	?	?	0
what	what	q-crq	what	what	0
sweet	sweet	j	sweet	sweet	0
Soli-loquies	Soli-loquies	j	Soliloquies	soliloquies	0
communings	communings	n2-vvg	communings	communing	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
heart	heart	n1	heart	heart	0
one	one	pi	one	one	0
the	the	dt	the	the	0
Bed	Bed	n1	Bed	bed	0
,	,	,	,	,	0
self-searchings	self-searchings	j	self-searchings	self-searchings	0
and	and	cc	and	and	0
examinations	examinations	n2	examinations	examination	0
?	?	?	?	?	0
what	what	q-crq	what	what	0
delight-some	delight-some	j	delightsome	delightsome	0
meditations	meditations	n2	meditations	meditation	0
on	on	p-acp	on	on	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
on	on	p-acp	on	on	0
his	his	po31	his	his	0
Law	Law	n1	Law	law	0
?	?	?	?	?	0
what	what	q-crq	what	what	0
Mortification	Mortification	n1	Mortification	mortification	0
of	of	pp-f	of	of	0
Lusts	Lusts	n2	Lustest	lust	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
deadness	deadness	n1	deadness	deadness	0
and	and	cc	and	and	0
denyedness	denyedness	n1	denyedness	denyedness	0
to	to	p-acp	to	to	0
,	,	,	,	,	0
and	and	cc	and	and	0
what	what	r-crq	what	what	0
weanedness	weanedness	n1	weanedness	weanedness	0
from	from	p-acp	from	from	0
all	all	d	all	all	0
Crea	Crea	n1	Crea	crea	0
∣	∣	sy	∣	∣	0
ture-comforts	ture-comforts	n2	ture-comforts	ture-comfort	0
and	and	cc	and	and	0
delights	delights	n2	delights	delight	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
sons	sons	n2	sons	son	0
of	of	pp-f	of	of	0
Men	Men	n2	Men	man	0
?	?	?	?	?	1
What	What	q-crq	What	what	0
solicitous	solicitous	j	solicitous	solicitous	0
secur	secur	vvb	secur	secur	0
∣	∣	sy	∣	∣	0
ing	ing	n1	king	king	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
grand	grand	j	grand	grand	0
Interest	Interest	n1	Interest	interest	0
amid'st	amid'st	p-acp	amidst	amidst	0
these	these	d	these	these	0
shakings-loose	shakings-loose	j	shakings-loose	shakings-loose	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
other	other	n-jn	other	other	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
terests	terests	n2	terests	terest	0
?	?	?	?	?	0
what	what	r-crq	what	what	0
coveting	coveting	vvg	coveting	covet	0
of	of	pp-f	of	of	0
,	,	,	,	,	0
and	and	cc	and	and	0
complacency	complacency	n1	complacency	complacency	0
in	in	p-acp	in	in	0
fellowship	fellowship	n1	fellowship	fellowship	0
with	with	p-acp	with	with	0
God	God	np1	God	God	0
the	the	dt	the	the	0
Father	Father	n1	Father	father	0
,	,	,	,	,	0
and	and	cc	and	and	0
with	with	p-acp	with	with	0
his	his	po31	his	his	0
Son	Son	n1	Son	son	0
Jesus	Jesus	np1	Jesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
while	while	cs	while	while	0
your	your	po22	your	your	0
other	other	j-jn	other	other	0
fellowship	fellowship	n1	fellowship	fellowship	0
is	is	vbz	is	be	0
made	made	vvn	made	make	0
desolate	desolate	j	desolate	desolate	0
?	?	?	?	?	0
what	what	r-crq	what	what	0
accounting	accounting	vvg	accounting	account	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
things	things	n2	things	thing	0
,	,	,	,	,	0
so	so	av	so	so	0
much	much	av-d	much	much	0
in	in	p-acp	in	in	0
account	account	n1	account	account	0
a	a	dt	a	a	0
∣	∣	sy	∣	∣	0
mongst	mongst	p-acp	amongst	among	0
men	men	n2	men	man	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
but	but	p-acp	but	but	0
loss	loss	n1	loss	loss	0
and	and	cc	and	and	0
dung	dung	n1	dung	dung	0
in	in	p-acp	in	in	0
comparison	comparison	n1	comparison	comparison	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
excellency	excellency	n1	excellency	excellency	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
knowledge	knowledge	n1	knowledge	knowledge	0
of	of	pp-f	of	of	0
Jesus	Jesus	np1	Jesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
?	?	?	?	?	0
what	what	q-crq	what	what	0
growing	growing	j-vvg	growing	grow	0
disconformity	disconformity	n1	disconformity	disconformity	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
World	World	n1	World	world	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
renewing	renewing	vvg	renewing	renew	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
mind	mind	n1	mind	mind	0
?	?	?	?	?	0
what	what	r-crq	what	what	0
transforming	transforming	vvg	transforming	transform	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
Image	Image	n1	Image	image	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
from	from	p-acp	from	from	0
Glory	Glory	n1	Glory	glory	0
to	to	p-acp	to	to	0
Glory	Glory	n1	Glory	glory	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Spirit	Spirit	n1	Spirit	spirit	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
?	?	?	?	?	0
what	what	q-crq	what	what	0
ex	ex	fw-la	ex	ex	0
∣	∣	sy	∣	∣	0
amplary	amplary	j	amplary	amplary	0
holiness	holiness	n1	holiness	holiness	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
manner	manner	n1	manner	manner	0
of	of	pp-f	of	of	0
conversation	conversation	n1	conversation	conversation	0
?	?	?	?	?	0
what	what	q-crq	what	what	0
postponing	postponing	n-vvg	postponing	postpon	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
particular	particular	j	particular	particular	0
&	&	cc	&	and	0
self-interests	self-interests	n2	self-interests	self-interest	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
publick	publick	j	public	public	0
interest	interest	n1	interest	interest	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Glory	Glory	n1	Glory	glory	0
?	?	?	?	?	0
what	what	q-crq	what	what	0
wait	wait	n1	wait	wait	0
∣	∣	sy	∣	∣	0
ings	ings	n1	ings	ings	0
and	and	cc	and	and	0
longings	longings	n2-vvg	longings	long	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Coming	Coming	vvg	Coming	come	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Kingdom	Kingdom	n1	Kingdom	kingdom	0
?	?	?	?	?	0
what	what	q-crq	what	what	0
desires	desires	vvz	desires	desire	0
and	and	cc	and	and	0
designs	designs	n2	designs	design	0
faithfully	faithfully	av-j	faithfully	faithful	0
to	to	pc-acp	to	to	0
serve	serve	vvi	serve	serve	0
your	your	po22	your	your	0
Generation	Generation	n1	Generation	generation	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
His	His	po31	His	his	0
Will	Will	n1	Will	will	0
;	;	;	;	;	0
and	and	cc	and	and	0
when	when	c-crq	when	when	0
that	that	d	that	that	0
is	is	vbz	is	be	0
done	done	vdn	done	do	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
groanings	groanings	n2-vvg	groanings	groan	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
uncloathed	uncloathed	vvn	uncloathed	unclothe	0
and	and	cc	and	and	0
cloathed	cloathed	vvn	clothed	clothe	0
upon	upon	p-acp	upon	upon	0
with	with	p-acp	with	with	0
your	your	po22	your	your	0
House	House	n1	House	house	0
from	from	p-acp	from	from	0
above	above	a-acp	above	above	0
?	?	?	?	?	0
and	and	cc	and	and	0
what	what	q-crq	what	what	0
lively	lively	j	lively	lively	0
longings	longings	n2-vvg	longings	long	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
sweet	sweet	j	sweet	sweet	0
sub	sub	fw-la	sub	sub	0
∣	∣	sy	∣	∣	0
missions	missions	n2	missions	mission	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
Will	Will	n1	Will	will	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
dissolved	dissolved	vvn	dissolved	dissolve	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
with	with	p-acp	with	with	0
Jesus	Jesus	np1	Jesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
best	best	js	best	best	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
?	?	?	?	?	1
How	How	c-crq	How	how	0
much	much	d	much	much	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
mean	mean	j	mean	mean	0
time	time	n1	time	time	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Stranger's	Stranger's	n1|vbz	Stranger's	stranger|be	0
and	and	cc	and	and	0
Pilgrim's	Pilgrim's	ng1	Pilgrim's	pilgrim	0
deportement	deportement	n1	deportment	deportment	0
with	with	p-acp	with	with	0
published	published	j-vvn	published	publish	0
practical	practical	j	practical	practical	0
plain	plain	j	plain	plain	0
declarations	declarations	n2	declarations	declaration	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
world	world	n1	world	world	0
that	that	cst	that	that	0
this	this	d	this	this	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
your	your	po22	your	your	0
Country	Country	n1	Country	country	0
?	?	?	?	?	0
but	but	cc-acp	but	but	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
in	in	p-acp	in	in	0
expectation	expectation	n1	expectation	expectation	0
of	of	pp-f	of	of	0
one	one	crd	one	one	0
,	,	,	,	,	0
even	even	av	even	even	0
a	a	dt	a	a	0
Heavenly	Heavenly	j	Heavenly	heavenly	0
Country	Country	n1	Country	country	0
,	,	,	,	,	0
so	so	av	so	so	0
that	that	cst	that	that	0
God	God	np1	God	God	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
ashamed	ashamed	j	ashamed	ashamed	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
called	called	vvn	called	call	0
your	your	po22	your	your	0
God	God	n1	God	god	0
?	?	?	?	?	0
finally	finally	av-j	finally	final	0
,	,	,	,	,	0
What	What	q-crq	What	what	0
practical	practical	j	practical	practical	0
and	and	cc	and	and	0
experimental	experimental	j	experimental	experimental	0
knowledge	knowledge	n1	knowledge	knowledge	0
of	of	pp-f	of	of	0
,	,	,	,	,	0
and	and	cc	and	and	0
clear	clear	j	clear	clear	0
insight	insight	n1	insight	insight	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
notable	notable	j	notable	notable	0
and	and	cc	and	and	0
none-such	none-such	j	nonesuch	nonesuch	0
art	art	n1	art	art	0
of	of	pp-f	of	of	0
making	making	vvg	making	make	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
making	making	vvg	making	make	0
up	up	a-acp	up	up	0
in	in	p-acp	in	in	0
Him	Him	pno31	Him	he	0
what	what	r-crq	what	what	0
is	is	vbz	is	be	0
missing	missing	vvg	missing	miss	0
amongst	amongst	p-acp	among	among	0
the	the	dt	the	the	0
Creatures	Creatures	n2	Creatures	creature	0
?	?	?	?	?	1
a	a	dt	a	a	0
little	little	j	little	little	0
of	of	pp-f	of	of	0
whom	whom	ro-crq	whom	who	0
can	can	vmb	can	can	0
go	go	vvi	go	go	0
far	far	av-j	far	far	0
,	,	,	,	,	0
inconceivably	inconceivably	av-j	inconceivably	inconceivable	0
far	far	av-j	far	far	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
fill	fill	vvi	fill	fill	0
up	up	a-acp	up	up	0
much	much	d	much	much	0
empty	empty	j	empty	empty	0
and	and	cc	and	and	0
voyd	voyd	j	void	void	0
room	room	n1	room	room	0
,	,	,	,	,	0
through	through	p-acp	through	through	0
the	the	dt	the	the	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
moval	moval	n1	moval	moval	0
of	of	pp-f	of	of	0
many	many	d	many	many	0
and	and	cc	and	and	0
most	most	ds	most	most	0
choice	choice	j	choice	choice	0
Creature-comforts	Creature-comforts	n2	Creature-comforts	creature-comfort	0
?	?	?	?	?	1
What	What	q-crq	What	what	0
possible	possible	j	possible	possible	0
loss	loss	n1	loss	loss	0
or	or	cc	or	or	0
want	want	n1	want	want	0
is	is	vbz	is	be	0
it	it	pn31	it	it	0
that	that	cst	that	that	0
cannot	cannot	vmbx	cannot	can	0
be	be	vbi	be	be	0
made	made	vvn	made	make	0
up	up	a-acp	up	up	0
in	in	p-acp	in	in	0
him	him	pno31	him	he	0
?	?	?	?	?	0
who	who	q-crq	who	who	0
is	is	vbz	is	be	0
God	God	np1	God	God	0
all-sufficient	all-sufficient	j	all-sufficient	all-sufficient	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
whom	whom	ro-crq	whom	who	0
,	,	,	,	,	0
what-ever	what-ever	j	whatever	whateve	0
is	is	vbz	is	be	0
desirable	desirable	j	desirable	desirable	0
and	and	cc	and	and	0
excellent	excellent	j	excellent	excellent	0
amongst	amongst	p-acp	among	among	0
them	them	pno32	them	they	0
all	all	d	all	all	0
,	,	,	,	,	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
found	found	vvn	found	find	0
in	in	p-acp	in	in	0
an	an	dt	and	a	0
eminently	eminently	av-j	eminently	eminent	0
transcendent	transcendent	j	transcendent	transcendent	0
,	,	,	,	,	0
and	and	cc	and	and	0
infinitely	infinitely	av-j	infinitely	infinite	0
more	more	av-dc	more	more	0
excellent	excellent	j	excellent	excellent	0
way	way	n1	way	way	0
;	;	;	;	;	0
and	and	cc	and	and	0
from	from	p-acp	from	from	0
whom	whom	ro-crq	whom	who	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
inexhaustibly	inexhaustibly	av-j	inexhaustibly	inexhaustible	0
full	full	j	full	full	0
Fountain	Fountain	n1	Fountain	fountain	0
,	,	,	,	,	0
and	and	cc	and	and	0
incom	incom	n1	income	income	0
∣	∣	sy	∣	∣	0
prehensibly	prehensibly	av-j	prehensibly	prehensible	0
vast	vast	j	vast	vast	0
,	,	,	,	,	0
immense	immense	j	immense	immense	0
,	,	,	,	,	0
shoarless	shoarless	j	shoarless	shoarless	0
,	,	,	,	,	0
boundless	boundless	j	boundless	boundless	0
,	,	,	,	,	0
and	and	cc	and	and	0
bottomless	bottomless	j	bottomless	bottomless	0
Ocean	Ocean	n1	Ocean	ocean	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
delightful	delightful	j	delightful	delightful	0
,	,	,	,	,	0
desirable	desirable	j	desirable	desirable	0
,	,	,	,	,	0
imaginable	imaginable	j	imaginable	imaginable	0
,	,	,	,	,	0
and	and	cc	and	and	0
possible	possible	j	possible	possible	0
perfections	perfections	n2	perfections	perfection	0
,	,	,	,	,	0
the	the	dt	the	the	0
small	small	j	small	small	0
drops	drops	n2	drops	drop	0
,	,	,	,	,	0
and	and	cc	and	and	0
little	little	j	little	little	0
rivulets	rivulets	n2	rivulets	rivulet	0
of	of	pp-f	of	of	0
seeming	seeming	vvg	seeming	seem	0
and	and	cc	and	and	0
