Sheweth	Sheweth	vvz	Shows	show	0
I	I	pns11	I	i	0
went	went	vvd	went	go	0
,	,	,	,	,	0
and	and	cc	and	and	0
gave	gave	vvd	gave	give	0
ten	ten	crd	ten	ten	0
pound	pound	n1	pound	pound	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
Parliament	Parliament	n1	Parliament	parliament	0
Ca	Ca	zz	Ca	ca	0
∣	∣	sy	∣	∣	0
ptain	ptain	n1	ptain	ptain	0
to	to	p-acp	to	to	0
let	let	vvb	let	let	0
me	me	pno11	me	i	0
pass	pass	vvi	pass	pass	0
into	into	p-acp	into	into	0
Ireland	Ireland	np1	Ireland	Ireland	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
most	most	av-ds	most	most	0
desperate	desperate	j	desperate	desperate	0
Attempt	Attempt	vvb	Attempt	attempt	0
;	;	;	;	;	0
un	un	fw-fr	un	un	0
∣	∣	sy	∣	∣	0
der	der	zf	der	there	0
the	the	dt	the	the	0
hands	hands	n2	hands	hand	0
,	,	,	,	,	0
and	and	cc	and	and	0
through	through	p-acp	through	through	0
the	the	dt	the	the	0
Pikes	Pikes	n2	Pikes	pike	0
of	of	pp-f	of	of	0
mine	mine	po11	mine	my	0
Enemies	Enemies	n2	Enemies	enemy	0
,	,	,	,	,	0
that	that	cst	that	that	0
would	would	vmd	would	will	0
have	have	vhi	have	have	0
destroyed	destroyed	vvn	destroyed	destroy	0
me	me	pno11	me	i	0
,	,	,	,	,	0
had	had	vhd	had	have	0
they	they	pns32	they	they	0
but	but	p-acp	but	but	0
known	known	vvn	known	know	0
me	me	pno11	me	i	0
:	:	:	:	:	0
and	and	cc	and	and	0
there	there	a-acp	there	there	0
how	how	c-crq	how	how	0
faithfully	faithfully	av-j	faithfully	faithful	0
,	,	,	,	,	0
and	and	cc	and	and	0
freely	freely	av-j	freely	free	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
often	often	av	often	often	0
preached	preached	vvn	preached	preach	0
for	for	p-acp	for	for	0
Obedience	Obedience	n1	Obedience	obedience	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
Majesty	Majesty	n1	Majesty	majesty	0
,	,	,	,	,	0
and	and	cc	and	and	0
against	against	p-acp	against	against	0
both	both	d	both	both	0
the	the	dt	the	the	0
Inglish	Inglish	np1	Inglish	Inglish	0
,	,	,	,	,	0
Scottish	Scottish	jp	Scottish	scottish	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Irish	Irish	jp	Irish	irish	0
Re	Re	zz	Re	re	0
∣	∣	sy	∣	∣	0
bels	bels	n2	bells	bell	0
,	,	,	,	,	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
Honourable	Honourable	j	Honourable	honourable	0
Duke	Duke	n1	Duke	duke	0
of	of	pp-f	of	of	0
Ormond	Ormond	np1	Ormond	Ormond	0
his	his	po31	his	his	0
Grace	Grace	n1	Grace	grace	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Council	Council	n1	Council	council	0
at	at	p-acp	at	at	0
Dublin	Dublin	np1	Dublin	Dublin	0
,	,	,	,	,	0
can	can	vmb	can	can	0
sufficiently	sufficiently	av-j	sufficiently	sufficient	0
testifie	testifie	vvi	testify	testify	0
.	.	.	.	.	1
And	And	cc	And	and	0
when	when	c-crq	when	when	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
noble	noble	j	noble	noble	0
Marquess	Marquess	n1	Marquis	marquis	0
could	could	vmd	could	can	0
not	not	xx	not	not	0
possibly	possibly	av-j	possibly	possible	0
pre	pre	fw-es	pre	pre	0
∣	∣	sy	∣	∣	0
serve	serve	vvb	serve	serve	0
Ireland	Ireland	np1	Ireland	Ireland	0
any	any	d	any	any	0
longer	longer	av-jc	longer	long	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
was	was	vbds	was	be	0
fain	fain	av-j	fain	fain	0
to	to	pc-acp	to	to	0
yield	yield	vvi	yield	yield	0
it	it	pn31	it	it	0
up	up	a-acp	up	up	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
Parliament	Parliament	n1	Parliament	parliament	0
,	,	,	,	,	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
the	the	dt	the	the	0
Benefit	Benefit	n1	Benefit	benefit	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Articles	Articles	n2	Articles	article	0
of	of	pp-f	of	of	0
Ireland	Ireland	np1	Ireland	Ireland	0
con	con	vvb	con	con	0
∣	∣	sy	∣	∣	0
firmed	firmed	vvd	firmed	firm	0
,	,	,	,	,	0
and	and	cc	and	and	0
allowed	allowed	vvn	allowed	allow	0
unto	unto	p-acp	unto	unto	0
me	me	pno11	me	i	0
,	,	,	,	,	0
under	under	p-acp	under	under	0
the	the	dt	the	the	0
Hands	Hands	n2	Hands	hand	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
the	the	dt	the	the	0
Com	Com	vvi	Come	come	0
∣	∣	sy	∣	∣	0
missioners	missioners	n2	missioners	missioner	0
,	,	,	,	,	0
that	that	cst	that	that	0
signed	signed	vvd	signed	sign	0
them	them	pno32	them	they	0
,	,	,	,	,	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
taken	taken	vvn	taken	take	0
at	at	p-acp	at	at	0
Sea	Sea	n1	Sea	sea	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
Passage	Passage	n1	Passage	passage	0
into	into	p-acp	into	into	0
Wales	Wales	n2	Wales	wale	0
,	,	,	,	,	0
and	and	cc	and	and	0
pillaged	pillaged	vvn	pillaged	pillage	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
,	,	,	,	,	0
my	my	po11	my	my	0
Books	Books	n2	Books	book	0
,	,	,	,	,	0
Goods	Goods	n2-j	Goods	good	0
,	,	,	,	,	0
Money	Money	n1	Money	money	0
,	,	,	,	,	0
and	and	cc	and	and	0
Cloaths	Cloaths	n2	Clothes	clothes	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
full	full	j	full	full	0
value	value	n1	valve	value	0
of	of	pp-f	of	of	0
an	an	dt	and	a	0
Hundred	Hundred	crd	Hundred	hundred	0
Pounds	Pounds	n2	Pounds	pound	0
,	,	,	,	,	0
and	and	cc	and	and	0
then	then	av	then	then	0
,	,	,	,	,	0
coming	coming	vvg	coming	come	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Parliament	Parliament	n1	Parliament	parliament	0
for	for	c-acp	for	for	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
the	the	dt	the	the	0
performance	performance	n1	performance	performance	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
said	said	j-vvn	said	say	0
Articles	Articles	n2	Articles	article	0
,	,	,	,	,	0
one	one	crd	one	one	0
Scot	Scot	n1	Scot	scot	0
,	,	,	,	,	0
since	since	c-acp	since	since	0
executed	executed	vvn	executed	execute	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
Traitour	Traitour	n1	Traitor	traitor	0
,	,	,	,	,	0
de	de	fw-la	de	de	0
∣	∣	sy	∣	∣	0
manded	manded	vvn	manded	mand	0
,	,	,	,	,	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
wrote	wrote	vvd	wrote	write	0
not	not	xx	not	not	0
The	The	dt	The	the	0
Grand	Grand	j	Grand	grand	0
Rebellion	Rebellion	n1	Rebellion	rebellion	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
Books	Books	n2	Books	book	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
written	written	vvn	written	write	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
Parliament	Parliament	n1	Parliament	parliament	0
,	,	,	,	,	0
and	and	cc	and	and	0
,	,	,	,	,	0
I	I	pns11	I	i	0
confessing	confessing	vvg	confessing	confess	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
,	,	,	,	,	0
he	he	pns31	he	he	0
asked	asked	vvd	asked	ask	0
,	,	,	,	,	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
deserved	deserved	vvd	deserved	deserve	0
not	not	xx	not	not	0
rather	rather	av-c	rather	rather	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
my	my	po11	my	my	0
head	head	n1	head	head	0
cut	cut	vvn	cut	cut	0
off	off	a-acp	off	off	0
,	,	,	,	,	0
then	then	cs	then	than	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
the	the	dt	the	the	0
benefit	benefit	n1	benefit	benefit	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
Articles	Articles	n2	Articles	article	0
;	;	;	;	;	0
so	so	av	so	so	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
feign	feign	vvi	feign	feign	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
mine	mine	po11	mine	my	0
Addresse	Addresse	vvb	Address	address	0
to	to	p-acp	to	to	0
Sir	Sir	n1	Sir	sir	0
Thomas	Thomas	np1	Thomas	Thomas	0
Fairfax	Fairfax	np1	Fairfax	Fairfax	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
very	very	av	very	very	0
honourably	honourably	av-j	honourably	honourable	0
wrote	wrote	vvd	wrote	write	0
two	two	crd	two	two	0
Letters	Letters	n2	Letters	letter	0
(	(	(	(	(	0
which	which	r-crq	which	which	0
after	after	c-acp	after	after	0
I	I	pns11	I	i	0
shewed	shewed	vvd	showed	show	0
them	them	pno32	them	they	0
,	,	,	,	,	0
I	I	pns11	I	i	0
got	got	vvd	god	get	0
againe	againe	av	again	again	0
,	,	,	,	,	0
and	and	cc	and	and	0
do	do	vdb	do	do	0
still	still	av	still	still	0
keep	keep	vvi	keep	keep	0
them	them	pno32	them	they	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
a	a	dt	a	a	0
memorial	memorial	n1	memorial	memorial	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
just	just	j	just	just	0
,	,	,	,	,	0
and	and	cc	and	and	0
great	great	j	great	great	0
favour	favour	n1	favour	favour	0
unto	unto	p-acp	unto	unto	0
me	me	pno11	me	i	0
)	)	)	)	)	0
one	one	crd	one	one	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Committee	Committee	n1	Committee	committee	0
of	of	pp-f	of	of	0
North-hampton	North-hampton	j	Northampton	northampton	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
presently	presently	av-j	presently	present	0
restored	restored	vvd	restored	restore	0
me	me	pno11	me	i	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
the	the	dt	the	the	0
Lands	Lands	n2	Lands	land	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
County	County	n1	County	county	0
;	;	;	;	;	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Committee	Committee	n1	Committee	committee	0
of	of	pp-f	of	of	0
Anglesey	Anglesey	np1	Anglesey	Anglesey	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
,	,	,	,	,	0
though	though	cs	though	though	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
my	my	po11	my	my	0
near	near	j	near	near	0
Kinsmen	Kinsmen	n2	Kinsmen	kinsman	0
,	,	,	,	,	0
and	and	cc	and	and	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
descended	descended	vvd	descended	descend	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
House	House	n1	House	house	0
of	of	pp-f	of	of	0
Owen	Owen	np1	Owen	Owen	0
Tydder	Tydder	np1	Tydder	Tydder	0
,	,	,	,	,	0
the	the	dt	the	the	0
Grand-Father	Grand-Father	n1	Grand-Father	grandfather	0
of	of	pp-f	of	of	0
Henry	Henry	np1	Henry	Henry	0
the	the	dt	the	the	0
Seventh	Seventh	ord	Seventh	seven	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
as	as	c-acp	as	as	0
my	my	po11	my	my	0
self	self	n1	self	self	0
;	;	;	;	;	0
yet	yet	av	yet	yet	0
very	very	av	very	very	0
unjustly	unjustly	av-j	unjustly	unjust	0
,	,	,	,	,	0
and	and	cc	and	and	0
unfriendly	unfriendly	j	unfriendly	unfriendly	0
,	,	,	,	,	0
they	they	pns32	they	they	0
denied	denied	vvd	denied	deny	0
to	to	pc-acp	to	to	0
restore	restore	vvi	restore	restore	0
me	me	pno11	me	i	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
Means	Means	n2	Means	mean	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
County	County	n1	County	county	0
:	:	:	:	:	0
so	so	av	so	so	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
feign	feign	vvi	feign	feign	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
my	my	po11	my	my	0
second	second	ord	second	second	0
Address	Address	n1	Address	address	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
Excellencie	Excellencie	n1	Excellency	excellency	0
Sir	Sir	n1	Sir	sir	0
Thomas	Thomas	np1	Thomas	Thomas	0
Fairfax	Fairfax	np1	Fairfax	Fairfax	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
again	again	av	again	again	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
honourably	honourably	av-j	honourably	honourable	0
as	as	c-acp	as	as	0
formerly	formerly	av-j	formerly	former	0
,	,	,	,	,	0
wrote	wrote	vvd	wrote	write	0
to	to	p-acp	to	to	0
Major	Major	j	Major	major	0
General	General	n1	General	general	0
Mytton	Mytton	np1	Mytton	Mytton	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
put	put	vvi	put	put	0
me	me	pno11	me	i	0
into	into	p-acp	into	into	0
all	all	d	all	all	0
my	my	po11	my	my	0
Possessions	Possessions	n2	Possessions	possession	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
,	,	,	,	,	0
before	before	c-acp	before	before	0
I	I	pns11	I	i	0
could	could	vmd	could	can	0
come	come	vvi	come	come	0
to	to	p-acp	to	to	0
General	General	n1	General	general	0
Mytton	Mytton	np1	Mytton	Mytton	0
,	,	,	,	,	0
Anglesey	Anglesey	np1	Anglesey	Anglesey	0
was	was	vbds	was	be	0
revolted	revolted	vvn	revolted	revolt	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Parliament	Parliament	n1	Parliament	parliament	0
,	,	,	,	,	0
and	and	cc	and	and	0
besieged	besieged	vvn	besieged	besiege	0
by	by	p-acp	by	by	0
Mytton	Mytton	np1	Mytton	Mytton	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Means	Means	n2	Means	mean	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Deanerie	Deanerie	n1	Deanery	deanery	0
,	,	,	,	,	0
that	that	cst	that	that	0
belonged	belonged	vvd	belonged	belong	0
unto	unto	p-acp	unto	unto	0
me	me	pno11	me	i	0
,	,	,	,	,	0
was	was	vbds	was	be	0
Alienated	Alienated	vvn	Alienated	alienate	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
and	and	cc	and	and	0
taken	taken	vvn	taken	take	0
quite	quite	av	quite	quite	0
away	away	av	away	away	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
ever	ever	av	ever	ever	0
since	since	c-acp	since	since	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
forced	forced	vvn	forced	force	0
to	to	pc-acp	to	to	0
live	live	vvi	live	live	0
upon	upon	p-acp	upon	upon	0
less	less	dc	less	less	0
means	means	n2	means	mean	0
,	,	,	,	,	0
then	then	cs	then	than	0
twenty	twenty	crd	twenty	twenty	0
pounds	pounds	n2	pounds	pound	0
per	per	fw-la	per	per	0
annum	annum	fw-la	annum	annum	0
,	,	,	,	,	0
though	though	cs	though	though	0
my	my	po11	my	my	0
ever	ever	av	ever	ever	0
honoured	honoured	j-vvn	honoured	honour	0
Lord	Lord	n1	Lord	lord	0
the	the	dt	the	the	0
Earle	Earle	n1	Earl	earl	0
of	of	pp-f	of	of	0
Pembrook	Pembrook	np1	Pembrook	Pembroke	0
,	,	,	,	,	0
and	and	cc	and	and	0
Mountgomery	Mountgomery	np1	Mountgomery	Mountgomery	0
,	,	,	,	,	0
offered	offered	vvn	offered	offer	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
procure	procure	vvi	procure	procure	0
me	me	pno11	me	i	0
a	a	dt	a	a	0
Living	Living	j-vvg	Living	live	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
Lancashire	Lancashire	np1	Lancashire	Lancashire	0
,	,	,	,	,	0
worth	worth	j	worth	worth	0
400.l	400.l	crd	400.l	400.l	0
.	.	.	.	.	0
per	per	fw-la	per	per	0
annum	annum	fw-la	annum	annum	0
,	,	,	,	,	0
so	so	av	so	so	0
I	I	pns11	I	i	0
would	would	vmd	would	will	0
submit	submit	vvi	submit	submit	0
my	my	po11	my	my	0
self	self	n1	self	self	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Parliament	Parliament	n1	Parliament	parliament	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
many	many	d	many	many	0
thanks	thanks	n2	thanks	thank	0
unto	unto	p-acp	unto	unto	0
his	his	po31	his	his	0
Lordship	Lordship	n1	Lordship	lordship	0
for	for	p-acp	for	for	0
his	his	po31	his	his	0
favour	favour	n1	favour	favour	0
,	,	,	,	,	0
I	I	pns11	I	i	0
utterly	utterly	av-j	utterly	utter	0
refused	refused	vvd	refused	refuse	0
;	;	;	;	;	0
and	and	cc	and	and	0
,	,	,	,	,	0
though	though	cs	though	though	0
other	other	j-jn	other	other	0
Bishops	Bishops	n2	Bishops	bishop	0
accepted	accepted	vvn	accepted	accept	0
,	,	,	,	,	0
and	and	cc	and	and	0
received	received	vvn	received	receive	0
,	,	,	,	,	0
each	each	d	each	each	0
one	one	pi	one	one	0
,	,	,	,	,	0
100.	100.	crd	100.	100	0
pounds	pounds	n2	pounds	pound	0
a	a	dt	a	a	0
year	year	n1	year	year	0
from	from	p-acp	from	from	0
Mr.	Mr.	n1	Mr.	mr.	1
Henry	Henry	np1	Henry	Henry	0
Cromwell	Cromwell	np1	Cromwell	Cromwell	0
,	,	,	,	,	0
that	that	cst	that	that	0
offered	offered	vvd	offered	offer	0
the	the	dt	the	the	0
same	same	d	same	same	0
very	very	av	very	very	0
courteously	courteously	av-j	courteously	courteous	0
unto	unto	p-acp	unto	unto	0
me	me	pno11	me	i	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
,	,	,	,	,	0
knowing	knowing	vvg	knowing	know	0
how	how	c-crq	how	how	0
unjustly	unjustly	av-j	unjustly	unjust	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
power	power	n1	power	power	0
to	to	pc-acp	to	to	0
bestow	bestow	vvi	bestow	bestow	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
how	how	c-crq	how	how	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
fettered	fettered	vvn	fettered	fetter	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
accepted	accepted	vvd	accepted	accept	0
it	it	pn31	it	it	0
,	,	,	,	,	0
I	I	pns11	I	i	0
refused	refused	vvd	refused	refuse	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
resolved	resolved	vvd	resolved	resolve	0
to	to	pc-acp	to	to	0
accept	accept	vvi	accept	accept	0
of	of	pp-f	of	of	0
no	no	dx	no	no	0
Salarie	Salarie	n1	Salary	salary	0
,	,	,	,	,	0
Gratuity	Gratuity	n1	Gratuity	gratuity	0
,	,	,	,	,	0
gift	gift	n1	gift	gift	0
,	,	,	,	,	0
or	or	cc	or	or	0
Benevolence	Benevolence	n1	Benevolence	benevolence	0
from	from	p-acp	from	from	0
any	any	d	any	any	0
man	man	n1	man	man	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
very	very	j	very	very	0
day	day	n1	day	day	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
very	very	av	very	very	0
well	well	av	well	well	0
contented	contented	vvn	contented	content	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
poor	poor	j	poor	poor	0
estate	estate	n1	estate	estate	0
,	,	,	,	,	0
that	that	cst	that	that	0
God	God	np1	God	God	0
had	had	vhd	had	have	0
left	left	vvn	left	leave	0
me	me	pno11	me	i	0
;	;	;	;	;	0
and	and	cc	and	and	0
when	when	c-crq	when	when	0
as	as	p-acp	as	as	0
divers	divers	j	diverse	diverse	0
Royalists	Royalists	n2	Royalists	royalist	0
,	,	,	,	,	0
and	and	cc	and	and	0
other	other	j-jn	other	other	0
good	good	j	good	good	0
Christians	Christians	np1	Christians	Christians	0
;	;	;	;	;	0
seeing	seeing	vvg	seeing	see	0
my	my	po11	my	my	0
mean	mean	j	mean	mean	0
estate	estate	n1	estate	estate	0
,	,	,	,	,	0
and	and	cc	and	and	0
considering	considering	vvg	considering	consider	0
my	my	po11	my	my	0
much	much	d	much	much	0
Sufferings	Sufferings	n2	Sufferings	suffering	0
,	,	,	,	,	0
did	did	vdd	did	do	0
offer	offer	vvi	offer	offer	0
me	me	pno11	me	i	0
,	,	,	,	,	0
and	and	cc	and	and	0
sent	sent	vvd	sent	send	0
unto	unto	p-acp	unto	unto	0
me	me	pno11	me	i	0
divers	divers	j	diverse	diverse	0
sums	sums	n2	sums	sum	0
of	of	pp-f	of	of	0
Monies	Monies	n2	Moneys	money	0
,	,	,	,	,	0
I	I	pns11	I	i	0
refused	refused	vvd	refused	refuse	0
them	them	pno32	them	they	0
all	all	d	all	all	0
,	,	,	,	,	0
and	and	cc	and	and	0
was	was	vbds	was	be	0
faine	faine	j	feign	fain	0
,	,	,	,	,	0
before	before	c-acp	before	before	0
they	they	pns32	they	they	0
left	left	vvd	left	leave	0
sending	sending	vvg	sending	send	0
to	to	p-acp	to	to	0
me	me	pno11	me	i	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
desire	desire	vvi	desire	desire	0
them	them	pno32	them	they	0
publikely	publikely	av-j	publicly	public	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Pulpit	Pulpit	n1	Pulpit	pulpit	0
at	at	p-acp	at	at	0
Dublin	Dublin	np1	Dublin	Dublin	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
offer	offer	vvi	offer	offer	0
no	no	dx	no	no	0
more	more	dc	more	more	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
gifts	gifts	n2	gifts	gift	0
,	,	,	,	,	0
and	and	cc	and	and	0
benevolence	benevolence	n1	benevolence	benevolence	0
unto	unto	p-acp	unto	unto	0
me	me	pno11	me	i	0
(	(	(	(	(	0
for	for	p-acp	for	for	0
whose	whose	rg-crq	whose	who	0
love	love	n1	love	love	0
and	and	cc	and	and	0
good	good	j	good	good	0
will	will	vmb	will	will	0
I	I	pns11	I	i	0
did	did	vdd	did	do	0
most	most	av-ds	most	most	0
heartily	heartily	av-j	heartily	hearty	0
thank	thank	vvb	thank	thank	0
them	them	pno32	them	they	0
)	)	)	)	)	0
because	because	p-acp	because	because	0
I	I	pns11	I	i	0
Preached	Preached	vvn	Preached	preach	0
not	not	xx	not	not	0
in	in	p-acp	in	in	0
expectation	expectation	n1	expectation	expectation	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
reward	reward	n1	reward	reward	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
resolved	resolved	vvd	resolved	resolve	0
to	to	pc-acp	to	to	0
refuse	refuse	vvi	refuse	refuse	0
the	the	dt	the	the	0
same	same	d	same	same	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
hope	hope	n1	hope	hope	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
would	would	vmd	would	will	0
the	the	dt	the	the	0
rather	rather	av-c	rather	rather	0
beleive	beleive	vvi	believe	believe	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Doctrine	Doctrine	n1	Doctrine	doctrine	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
thank	thank	vvb	thank	thank	0
God	God	np1	God	God	0
,	,	,	,	,	0
I	I	pns11	I	i	0
saw	saw	vvd	saw	see	0
many	many	d	many	many	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
did	did	vdd	did	do	0
,	,	,	,	,	0
though	though	cs	though	though	0
many	many	d	many	many	0
others	others	n2-jn	others	other	0
were	were	vbdr	were	be	0
much	much	av-d	much	much	0
offen	offen	fw-ge	offen	offen	0
∣	∣	sy	∣	∣	0
ded	ded	j	dead	dead	0
with	with	p-acp	with	with	0
me	me	pno11	me	i	0
,	,	,	,	,	0
so	so	av	so	so	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
forced	forced	vvn	forced	force	0
to	to	pc-acp	to	to	0
leave	leave	vvi	leave	leave	0
Dublin	Dublin	np1	Dublin	Dublin	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
fell	fell	vvd	fell	fall	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
Prayeres	Prayeres	n2	Prayeres	prayere	0
and	and	cc	and	and	0
Studies	Studies	n2	Studies	study	0
more	more	av-dc	more	more	0
,	,	,	,	,	0
and	and	cc	and	and	0
more	more	av-dc	more	more	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
discover	discover	vvi	discover	discover	0
The	The	dt	The	the	0
Great	Great	j	Great	great	0
Anti-Christ	Anti-Christ	np1	Anti-Christ	Antichrist	0
,	,	,	,	,	0
comforting	comforting	vvg	comforting	comfort	0
my	my	po11	my	my	0
self	self	n1	self	self	0
herein	herein	av	herein	herein	0
,	,	,	,	,	0
that	that	cst	that	that	0
,	,	,	,	,	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
not	not	xx	not	not	0
mightily	mightily	av-j	mightily	mighty	0
mistaken	mistaken	vvn	mistaken	mistake	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
my	my	po11	my	my	0
readings	readings	n2-vvg	readings	reading	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
sence	sence	n1	sense	sense	0
and	and	cc	and	and	0
meaning	meaning	n1	meaning	meaning	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Holy	Holy	j	Holy	holy	0
Ghost	Ghost	n1	Ghost	ghost	0
touching	touching	vvg	touching	touch	0
the	the	dt	the	the	0
coming	coming	n-vvg	coming	come	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
Anti-Christ	Anti-Christ	np1	Anti-Christ	Antichrist	0
within	within	p-acp	within	within	0
three	three	crd	three	three	0
years	years	n2	years	year	0
and	and	cc	and	and	0
an	an	dt	and	a	0
half	half	n-jn	half	half	0
after	after	p-acp	after	after	0
both	both	d	both	both	0
the	the	dt	the	the	0
witnesses	witnesses	n2	witnesses	witness	0
were	were	vbdr	were	be	0
slaine	slaine	vvn	slain	slay	0
,	,	,	,	,	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
