Sheweth	Sheweth	vvz	Shows	show	0
,	,	,	,	,	0
and	and	cc	and	and	0
largely	largely	av-j	largely	large	0
before	before	c-acp	before	before	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
doe	doe	vdb	do	do	0
most	most	av-ds	most	most	0
earnestly	earnestly	av-j	earnestly	earnest	0
intreat	intreat	vvi	entreat	entreat	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
stir	stir	vvi	stir	stir	0
up	up	a-acp	up	up	0
your	your	po22	your	your	0
affections	affections	n2	affections	affection	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
zealous	zealous	j	zealous	zealous	0
love	love	n1	love	love	0
,	,	,	,	,	0
and	and	cc	and	and	0
tender	tender	j	tender	tender	0
regard	regard	n1	regard	regard	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
people	people	n1	people	people	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
have	have	vhb	have	have	0
chosen	chosen	vvn	chosen	choose	0
and	and	cc	and	and	0
trusted	trusted	vvn	trusted	trust	0
you	you	pn22	you	you	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
seriously	seriously	av-j	seriously	serious	0
consider	consider	vvi	consider	consider	0
that	that	cst	that	that	0
the	the	dt	the	the	0
end	end	n1	end	end	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
trust	trust	n1	trust	trust	0
was	was	vbds	was	be	0
freedome	freedome	n1	freedom	freedom	0
,	,	,	,	,	0
and	and	cc	and	and	0
deliverance	deliverance	n1	deliverance	deliverance	0
from	from	p-acp	from	from	0
all	all	d	all	all	0
kind	kind	n1	kind	kind	0
of	of	pp-f	of	of	0
grievances	grievances	n2	grievances	grievance	0
and	and	cc	and	and	0
op	op	j	open	open	0
∣	∣	sy	∣	∣	0
pressions	pressions	n2	pressions	pression	0
.	.	.	.	.	1
1	1	crd	1	1	0
And	And	cc	And	and	0
that	that	cst	that	that	0
therefore	therefore	av	therefore	therefore	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
first	first	ord	first	first	0
place	place	n1	place	place	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
exceeding	exceeding	vvg	exceeding	exceed	0
care	care	n1	care	care	0
∣	∣	sy	∣	∣	0
full	full	j	full	full	0
to	to	pc-acp	to	to	0
preserve	preserve	vvi	preserve	preserve	0
your	your	po22	your	your	0
just	just	j	just	just	0
Authority	Authority	n1	Authority	authority	0
from	from	p-acp	from	from	0
all	all	d	all	all	0
prejudices	prejudices	n2	prejudices	prejudice	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Negative	Negative	j-jn	Negative	negative	0
voice	voice	n1	voice	voice	0
in	in	p-acp	in	in	0
any	any	d	any	any	0
person	person	n1	person	person	0
or	or	cc	or	or	0
persons	persons	n2	persons	person	0
whatsoever	whatsoever	r-crq	whatsoever	whatsoever	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
may	may	vmb	may	may	0
disable	disable	vvi	disable	disable	0
you	you	pn22	you	you	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
making	making	vvg	making	make	0
that	that	d	that	that	0
happy	happy	j	happy	happy	0
returne	returne	n1	return	return	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
people	people	n1	people	people	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
justly	justly	av-j	justly	just	0
ex	ex	fw-la	ex	ex	0
∣	∣	sy	∣	∣	0
pect	pect	n1	pect	pect	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
indced	indced	vvn	indced	indce	0
to	to	pc-acp	to	to	0
lay	lay	vvi	lay	lay	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
strength	strength	n1	strength	strength	0
till	till	c-acp	till	till	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
satisfied	satisfied	vvn	satisfied	satisfy	0
your	your	po22	your	your	0
understandings	understandings	n2	understandings	understanding	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
undoubted	undoubted	j	undoubted	undoubted	0
security	security	n1	security	security	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
who	who	r-crq	who	who	0
have	have	vhb	have	have	0
voluntarily	voluntarily	av-jn	voluntarily	voluntary	0
,	,	,	,	,	0
and	and	cc	and	and	0
faithfully	faithfully	av-j	faithfully	faithful	0
adhered	adhered	vvn	adhered	adhere	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
your	your	po22	your	your	0
extremities	extremities	n2	extremities	extremity	0
,	,	,	,	,	0
and	and	cc	and	and	0
untill	untill	c-acp	until	until	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
secured	secured	vvn	secured	secure	0
and	and	cc	and	and	0
setled	setled	vvn	settled	settle	0
the	the	dt	the	the	0
Common-wealth	Common-wealth	n1	Commonwealth	commonwealth	0
in	in	p-acp	in	in	0
setled	setled	j-vvn	settled	settle	0
peace	peace	n1	peace	peace	0
,	,	,	,	,	0
and	and	cc	and	and	0
true	true	j	true	true	0
freedome	freedome	n1	freedom	freedom	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
end	end	n1	end	end	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
primitive	primitive	j	primitive	primitive	0
institution	institution	n1	institution	institution	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
government	government	n1	government	government	0
.	.	.	.	.	1
2	2	crd	2	2	0
Secondly	Secondly	ord	Secondly	second	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
take	take	vvi	take	take	0
off	off	a-acp	off	off	0
all	all	d	all	all	0
sentences	sentences	n2	sentences	sentence	0
,	,	,	,	,	0
fines	fines	n2	fines	fine	0
,	,	,	,	,	0
and	and	cc	and	and	0
imprison	imprison	vvb	imprison	imprison	0
∣	∣	sy	∣	∣	0
ments	ments	n2	ments	ment	0
imposed	imposed	vvn	imposed	impose	0
on	on	p-acp	on	on	0
Commoners	Commoners	n2	Commoners	commoner	0
by	by	p-acp	by	by	0
any	any	d	any	any	0
whomsoever	whomsoever	ro-crq	whomsoever	whosoever	0
,	,	,	,	,	0
without	without	p-acp	without	without	0
due	due	j-jn	due	due	0
course	course	n1	course	course	0
of	of	pp-f	of	of	0
Law	Law	n1	Law	law	0
,	,	,	,	,	0
or	or	cc	or	or	0
judgement	judgement	n1	judgement	judgement	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
equalls	equalls	n2-jn	equals	equal	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
give	give	vvi	give	give	0
due	due	j-jn	due	due	0
reparati	reparati	fw-la	reparati	reparati	0
∣	∣	sy	∣	∣	0
ons	ons	pp-f|pno12	ons	of|we	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
those	those	d	those	those	0
who	who	r-crq	who	who	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
so	so	av	so	so	0
injuriously	injuriously	av-j	injuriously	injurious	0
dealt	dealt	vvn	dealt	deal	0
withall	withall	av	withal	withal	0
,	,	,	,	,	0
and	and	cc	and	and	0
for	for	p-acp	for	for	0
pre	pre	fw-la	pre	pre	0
∣	∣	sy	∣	∣	0
venting	venting	vvg	venting	vent	0
the	the	dt	the	the	0
like	like	j	like	like	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
time	time	n1	time	time	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
enact	enact	vvi	enact	enact	0
all	all	d	all	all	0
such	such	d	such	such	0
arbi	arbi	n1	arbi	arbi	0
∣	∣	sy	∣	∣	0
trary	trary	j-jn	trary	trary	0
proceedings	proceedings	n2-vvg	proceedings	proceed	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
Capitall	Capitall	j	Capital	capital	0
crimes	crimes	n2	crimes	crime	0
.	.	.	.	.	1
3	3	crd	3	3	0
Thirdly	Thirdly	ord	Thirdly	third	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
permit	permit	vvb	permit	permit	0
no	no	dx	no	no	0
authority	authority	n1	authority	authority	0
whatsoever	whatsoever	r-crq	whatsoever	whatsoever	0
to	to	pc-acp	to	to	0
compell	compell	vvi	compel	compel	0
any	any	d	any	any	0
person	person	n1	person	person	0
or	or	cc	or	or	0
persons	persons	n2	persons	person	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
answer	answer	vvi	answer	answer	0
to	to	p-acp	to	to	0
any	any	d	any	any	0
questions	questions	n2	questions	question	0
against	against	p-acp	against	against	0
themselves	themselves	px32	themselves	themselves	0
or	or	cc	or	or	0
neerest	neerest	av-j	nearest	near	0
relations	relations	n2	relations	relation	0
,	,	,	,	,	0
except	except	c-acp	except	except	0
in	in	p-acp	in	in	0
cases	cases	n2	cases	case	0
of	of	pp-f	of	of	0
private	private	j	private	private	0
interest	interest	n1	interest	interest	0
between	between	p-acp	between	between	0
party	party	n1	party	party	0
and	and	cc	and	and	0
party	party	n1	party	party	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
legall	legall	j	legal	legal	0
way	way	n1	way	way	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
release	release	vvi	release	release	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
suffer	suffer	vvi	suffer	suffer	0
by	by	p-acp	by	by	0
imprisonment	imprisonment	n1	imprisonment	imprisonment	0
,	,	,	,	,	0
or	or	cc	or	or	0
otherwise	otherwise	av	otherwise	otherwise	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
refusing	refusing	vvg	refusing	refuse	0
to	to	pc-acp	to	to	0
answer	answer	vvi	answer	answer	0
to	to	p-acp	to	to	0
such	such	d	such	such	0
interrogatories	interrogatories	n2-jn	interrogatories	interrogatory	0
.	.	.	.	.	1
4	4	crd	4	4	0
Fourthly	Fourthly	ord	Fourthly	four	0
,	,	,	,	,	0
that	that	cst	that	that	0
all	all	d	all	all	0
Statutes	Statutes	n2	Statutes	statute	0
,	,	,	,	,	0
Oathes	Oathes	n2	Oaths	oath	0
,	,	,	,	,	0
and	and	cc	and	and	0
Covenants	Covenants	n2	Covenants	covenant	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
repea	repea	n1	repea	repea	0
∣	∣	sy	∣	∣	0
led	led	vvd	led	lead	0
so	so	av	so	so	0
farre	farre	av-j	far	far	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
tend	tend	vvb	tend	tend	0
,	,	,	,	,	0
or	or	cc	or	or	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
construed	construed	vvn	construed	construe	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
molestation	molestation	n1	molestation	molestation	0
and	and	cc	and	and	0
insnaring	insnaring	j-vvg	ensnaring	ensnare	0
of	of	pp-f	of	of	0
religious	religious	j	religious	religious	0
peaceable	peaceable	j	peaceable	peaceable	0
and	and	cc	and	and	0
well	well	av	well	well	0
affected	affected	vvd	affected	affect	0
people	people	n1	people	people	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
non-conformity	non-conformity	n1	nonconformity	nonconformity	0
or	or	cc	or	or	0
difference	difference	n1	difference	difference	0
of	of	pp-f	of	of	0
opinion	opinion	n1	opinion	opinion	0
,	,	,	,	,	0
or	or	cc	or	or	0
practice	practice	n1	practice	practice	0
in	in	p-acp	in	in	0
religion	religion	n1	religion	religion	0
.	.	.	.	.	1
5	5	crd	5	5	0
Fifthly	Fifthly	ord	Fifthly	five	0
,	,	,	,	,	0
that	that	cst	that	that	0
no	no	dx	no	no	0
man	man	n1	man	man	0
for	for	p-acp	for	for	0
preaching	preaching	vvg	preaching	preach	0
or	or	cc	or	or	0
publishing	publishing	vvg	publishing	publish	0
his	his	po31	his	his	0
opinion	opinion	n1	opinion	opinion	0
in	in	p-acp	in	in	0
Religion	Religion	n1	Religion	religion	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
peaceable	peaceable	j	peaceable	peaceable	0
way	way	n1	way	way	0
,	,	,	,	,	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
punished	punished	vvn	punished	punish	0
or	or	cc	or	or	0
persecuted	persecuted	vvn	persecuted	persecute	0
as	as	a-acp	as	as	0
here	here	av	here	here	0
∣	∣	sy	∣	∣	0
ticall	ticall	j	ticall	ticall	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
Judges	Judges	n2	Judges	judge	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
infallible	infallible	j	infallible	infallible	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
mistaken	mistaken	vvn	mistaken	mistake	0
as	as	a-acp	as	as	0
well	well	av	well	well	0
as	as	c-acp	as	as	0
other	other	j-jn	other	other	0
men	men	n2	men	man	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
judgements	judgements	n2	judgements	judgement	0
,	,	,	,	,	0
lest	lest	cs	lest	lest	0
upon	upon	p-acp	upon	upon	0
pretence	pretence	n1	pretence	pretence	0
of	of	pp-f	of	of	0
suppressing	suppressing	vvg	suppressing	suppress	0
er	er	c-acp	er	ere	0
∣	∣	sy	∣	∣	0
rors	rors	n1	rors	rors	0
,	,	,	,	,	0
Sects	Sects	n2	Sects	sect	0
,	,	,	,	,	0
or	or	cc	or	or	0
Schismes	Schismes	n2	Schisms	schism	0
,	,	,	,	,	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
necessary	necessary	j	necessary	necessary	0
truths	truths	n2	truths	truth	0
,	,	,	,	,	0
and	and	cc	and	and	0
sincere	sincere	j	sincere	sincere	0
professi	professi	n1	professi	professi	0
∣	∣	sy	∣	∣	0
ons	ons	pp-f|pno12	ons	of|we	0
thereof	thereof	av	thereof	thereof	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
supprssed	supprssed	vvn	supprssed	supprss	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
like	like	j	like	like	0
pretence	pretence	n1	pretence	pretence	0
it	it	pn31	it	it	0
hath	hath	vhz	hath	have	0
been	been	vbn	been	be	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
ages	ages	n2	ages	age	0
.	.	.	.	.	1
6	6	crd	6	6	0
Sixthly	Sixthly	j	Sixthly	sixthly	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
incouragement	incouragement	n1	encouragement	encouragement	0
of	of	pp-f	of	of	0
industrious	industrious	j	industrious	industrious	0
peo	peo	fw-la	peo	peo	0
∣	∣	sy	∣	∣	0
ple	ple	n1	ple	ple	0
,	,	,	,	,	0
dissolve	dissolve	vvb	dissolve	dissolve	0
that	that	d	that	that	0
oppressive	oppressive	j	oppressive	oppressive	0
company	company	n1	company	company	0
of	of	pp-f	of	of	0
Merchant-Adventurers	Merchant-Adventurers	n2	Merchant-Adventurers	merchant-adventurer	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
like	like	j	like	like	0
,	,	,	,	,	0
and	and	cc	and	and	0
prevent	prevent	vvi	prevent	prevent	0
all	all	d	all	all	0
such	such	d	such	such	0
others	others	n2-jn	others	other	0
by	by	p-acp	by	by	0
great	great	j	great	great	0
penalties	penalties	n2	penalties	penalty	0
for	for	p-acp	for	for	0
ever	ever	av	ever	ever	0
.	.	.	.	.	1
7	7	crd	7	7	0
Seventhly	Seventhly	crd	Seventhly	seven	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
settle	settle	vvi	settle	settle	0
a	a	dt	a	a	0
just	just	j	just	just	0
,	,	,	,	,	0
speedy	speedy	j	speedy	speedy	0
,	,	,	,	,	0
plain	plain	j	plain	plain	0
,	,	,	,	,	0
and	and	cc	and	and	0
unbur	unbur	fw-la	unbur	unbur	0
∣	∣	sy	∣	∣	0
densom	densom	n1	densom	densom	0
way	way	n1	way	way	0
for	for	p-acp	for	for	0
deciding	deciding	vvg	deciding	decide	0
of	of	pp-f	of	of	0
Controversies	Controversies	n2	Controversies	controversy	0
,	,	,	,	,	0
and	and	cc	and	and	0
suits	suits	n2	suits	suit	0
in	in	p-acp	in	in	0
Law	Law	n1	Law	law	0
,	,	,	,	,	0
and	and	cc	and	and	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
duce	duce	fw-la	duce	duce	0
all	all	d	all	all	0
lawes	lawes	n2	laws	law	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
neerest	neerest	js	nearest	near	0
agreement	agreement	n1	agreement	agreement	0
with	with	p-acp	with	with	0
Christianity	Christianity	np1	Christianity	Christianity	0
,	,	,	,	,	0
and	and	cc	and	and	0
publish	publish	vvi	publish	publish	0
them	them	pno32	them	they	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
English	English	jp	English	english	0
tongue	tongue	n1	tongue	tongue	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
all	all	d	all	all	0
processe	processe	n1	process	process	0
and	and	cc	and	and	0
proceedings	proceedings	n2-vvg	proceedings	proceed	0
therein	therein	av	therein	therein	0
,	,	,	,	,	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
true	true	j	true	true	0
,	,	,	,	,	0
and	and	cc	and	and	0
also	also	av	also	also	0
in	in	p-acp	in	in	0
English	English	jp	English	english	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
usuall	usuall	j	usual	usual	0
Cha	Cha	zz	Cha	cha	0
∣	∣	sy	∣	∣	0
racter	racter	n1	racter	racter	0
of	of	pp-f	of	of	0
writing	writing	n1	writing	writing	0
,	,	,	,	,	0
without	without	p-acp	without	without	0
any	any	d	any	any	0
abreviation	abreviation	n1	abbreviation	abbreviation	0
,	,	,	,	,	0
that	that	cst	that	that	0
each	each	d	each	each	0
one	one	crd	one	one	0
who	who	r-crq	who	who	0
can	can	vmb	can	can	0
read	read	vvi	read	read	0
,	,	,	,	,	0
may	may	vmb	may	may	0
the	the	dt	the	the	0
better	better	av-jc	better	better	0
understand	understand	vvi	understand	understand	0
their	their	po32	their	their	0
owne	owne	d	own	own	0
affaires	affaires	n2	affairs	affair	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
the	the	dt	the	the	0
duties	duties	n2	duties	duty	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
Judges	Judges	n2	Judges	judge	0
,	,	,	,	,	0
Officers	Officers	n2	Officers	officer	0
,	,	,	,	,	0
and	and	cc	and	and	0
practisers	practisers	n2	practisers	practiser	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Law	Law	n1	Law	law	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
Magistrates	Magistrates	n2	Magistrates	magistrate	0
and	and	cc	and	and	0
Officers	Officers	n2	Officers	officer	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Common-wealth	Common-wealth	n1	Commonwealth	commonwealth	0
,	,	,	,	,	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
prescribed	prescribed	vvn	prescribed	prescribe	0
,	,	,	,	,	0
their	their	po32	their	their	0
fees	fees	n2	fees	fee	0
li	li	fw-it	li	li	0
∣	∣	sy	∣	∣	0
mited	mited	vvn	mited	mit	0
under	under	p-acp	under	under	0
strict	strict	j	strict	strict	0
penalties	penalties	n2	penalties	penalty	0
,	,	,	,	,	0
and	and	cc	and	and	0
published	published	vvn	published	publish	0
in	in	p-acp	in	in	0
Print	Print	n1	Print	print	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
knowledge	knowledge	n1	knowledge	knowledge	0
and	and	cc	and	and	0
view	view	n1	view	view	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
men	men	n2	men	man	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
which	which	r-crq	which	which	0
just	just	j	just	just	0
and	and	cc	and	and	0
equitable	equitable	j	equitable	equitable	0
meanes	meanes	n2	means	mean	0
,	,	,	,	,	0
this	this	d	this	this	0
Nation	Nation	n1	Nation	nation	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
for-ever	for-ever	j	forever	foreve	0
freed	freed	vvn	freed	free	0
of	of	pp-f	of	of	0
an	an	dt	and	a	0
oppression	oppression	n1	oppression	oppression	0
,	,	,	,	,	0
more	more	av-dc	more	more	0
burdensome	burdensome	j	burdensome	burdensome	0
and	and	cc	and	and	0
trouble	trouble	vvi	trouble	trouble	0
∣	∣	sy	∣	∣	0
some	some	d	some	some	0
then	then	av	then	then	0
all	all	d	all	all	0
the	the	dt	the	the	0
oppressions	oppressions	n2	oppressions	oppression	0
hitherto	hitherto	av	hitherto	hitherto	0
by	by	p-acp	by	by	0
this	this	d	this	this	0
Parliament	Parliament	n1	Parliament	parliament	0
removed	removed	vvn	removed	remove	0
.	.	.	.	.	1
8	8	crd	8	8	0
Eighthly	Eighthly	j	Eighthly	eighthly	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
life	life	n1	life	life	0
of	of	pp-f	of	of	0
no	no	dx	no	no	0
person	person	n1	person	person	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
taken	taken	vvn	taken	take	0
away	away	av	away	away	0
under	under	p-acp	under	under	0
the	the	dt	the	the	0
testimony	testimony	n1	testimony	testimony	0
of	of	pp-f	of	of	0
two	two	crd	two	two	0
witnesses	witnesses	n2	witnesses	witness	0
at	at	p-acp	at	at	0
least	least	ds	least	least	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
honest	honest	j	honest	honest	0
conversation	conversation	n1	conversation	conversation	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
an	an	dt	and	a	0
equitable	equitable	j	equitable	equitable	0
way	way	n1	way	way	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
proportion	proportion	vvi	proportion	proportion	0
punishment	punishment	n1	punishment	punishment	0
to	to	p-acp	to	to	0
offences	offences	n2	offences	offence	0
,	,	,	,	,	0
so	so	av	so	so	0
that	that	cst	that	that	0
no	no	dx	no	no	0
mans	mans	ng1	men	man	0
life	life	n1	life	life	0
be	be	vbi	be	be	0
taken	taken	vvn	taken	take	0
away	away	av	away	away	0
,	,	,	,	,	0
his	his	po31	his	his	0
body	body	n1	body	body	0
punished	punished	vvn	punished	punish	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
his	his	po31	his	his	0
estate	estate	n1	estate	estate	0
forfeited	forfeited	vvn	forfeited	forfeit	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
upon	upon	p-acp	upon	upon	0
such	such	d	such	such	0
weighty	weighty	j	weighty	weighty	0
and	and	cc	and	and	0
considerable	considerable	j	considerable	considerable	0
causes	causes	n2	causes	cause	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
justly	justly	av-j	justly	just	0
deserve	deserve	vvi	deserve	deserve	0
such	such	d	such	such	0
punishment	punishment	n1	punishment	punishment	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
all	all	d	all	all	0
prisoners	prisoners	n2	prisoners	prisoner	0
may	may	vmb	may	may	0
have	have	vhi	have	have	0
a	a	dt	a	a	0
speedy	speedy	j	speedy	speedy	0
tryall	tryall	n1	trial	trial	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
be	be	vbb	be	be	0
neither	neither	av-dx	neither	neither	0
starved	starved	vvn	starved	starve	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
their	their	po32	their	their	0
Families	Families	n2	Families	family	0
ruined	ruined	vvn	ruined	ruin	0
by	by	p-acp	by	by	0
long	long	j	long	long	0
and	and	cc	and	and	0
lingring	lingring	j-vvg	lingering	linger	0
im	im	p-acp	im	in	0
∣	∣	sy	∣	∣	0
prisonment	prisonment	n1	prisonment	prisonment	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	d	that	that	0
imprisonment	imprisonment	n1	imprisonment	imprisonment	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
used	used	vvn	used	use	0
only	only	av-j	only	only	0
for	for	p-acp	for	for	0
safe	safe	j	safe	safe	0
custody	custody	n1	custody	custody	0
untill	untill	c-acp	until	until	0
time	time	n1	time	time	0
of	of	pp-f	of	of	0
tryall	tryall	n1	trial	trial	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
punishment	punishment	n1	punishment	punishment	0
for	for	p-acp	for	for	0
offences	offences	n2	offences	offence	0
.	.	.	.	.	1
9	9	crd	9	9	0
Ninthly	Ninthly	ord	Ninthly	nine	0
,	,	,	,	,	0
that	that	cst	that	that	0
tythes	tythes	n2	tithes	tithe	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
other	other	j-jn	other	other	0
inforced	inforced	j-vvn	enforced	enforce	0
maintenances	maintenances	n2	maintenances	maintenance	0
,	,	,	,	,	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
for	for	p-acp	for	for	0
ever	ever	av	ever	ever	0
abolished	abolished	vvn	abolished	abolish	0
,	,	,	,	,	0
and	and	cc	and	and	0
nothing	nothing	pix	nothing	nothing	0
in	in	p-acp	in	in	0
place	place	n1	place	place	0
thereof	thereof	av	thereof	thereof	0
imposed	imposed	vvn	imposed	impose	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
that	that	cst	that	that	0
all	all	d	all	all	0
Ministers	Ministers	n2	Ministers	minister	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
payd	payd	vvn	paid	pay	0
only	only	av-j	only	only	0
by	by	p-acp	by	by	0
those	those	d	those	those	0
who	who	r-crq	who	who	0
voluntarily	voluntarily	av-jn	voluntarily	voluntary	0
choose	choose	vvb	choose	choose	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
contract	contract	vvb	contract	contract	0
with	with	p-acp	with	with	0
them	them	pno32	them	they	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
labours	labours	n2	labours	labour	0
.	.	.	.	.	1
10	10	crd	10	10	0
Tenthly	Tenthly	ord	Tenthly	ten	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
take	take	vvi	take	take	0
some	some	d	some	some	0
speedy	speedy	j	speedy	speedy	0
and	and	cc	and	and	0
effectuall	effectuall	j	effectual	effectual	0
course	course	n1	course	course	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
relieve	relieve	vvi	relieve	relieve	0
all	all	d	all	all	0
such	such	d	such	such	0
prisoners	prisoners	n2	prisoners	prisoner	0
for	for	p-acp	for	for	0
debt	debt	n1	debt	debt	0
as	as	c-acp	as	as	0
are	are	vbr	are	be	0
altogether	altogether	av	altogether	altogether	0
unable	unable	j	unable	unable	0
to	to	pc-acp	to	to	0
