Beloved	Beloved	j-vvn	Beloved	belove	0
stedfast	stedfast	j	steadfast	steadfast	0
,	,	,	,	,	0
preserve	preserve	vvb	preserve	preserve	0
what	what	r-crq	what	what	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
,	,	,	,	,	0
Let	Let	vvb	Let	let	0
God	God	np1	God	God	0
have	have	vhb	have	have	0
the	the	dt	the	the	0
glory	glory	n1	glory	glory	0
,	,	,	,	,	0
let	let	vvb	let	let	0
me	me	pno11	me	i	0
have	have	vhi	have	have	0
your	your	po22	your	your	0
prayers	prayers	n2	prayers	prayer	0
;	;	;	;	;	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
joyce	joyce	vvb	joyce	joyce	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
not	not	xx	not	not	0
run	run	vvn	run	run	0
in	in	p-acp	in	in	0
vain	vain	j	vain	vain	0
.	.	.	.	.	1
Only	Only	j	Only	only	0
shew	shew	n1	show	show	0
the	the	dt	the	the	0
pow	pow	uh	pow	pow	0
∣	∣	sy	∣	∣	0
er	er	zz	er	er	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
purity	purity	n1	purity	purity	0
and	and	cc	and	and	0
beauty	beauty	n1	beauty	beauty	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Gospel-becom	Gospel-becom	j	Gospel-becom	gospel-becom	0
∣	∣	sy	∣	∣	0
ming	ming	vvg	ming	ming	0
conversation	conversation	n1	conversation	conversation	0
,	,	,	,	,	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
Jesus	Jesus	np1	Jesus	Jesus	0
sake	sake	n1	sake	sake	0
,	,	,	,	,	0
my	my	po11	my	my	0
Pearl	Pearl	n1	Pearl	pearl	0
and	and	cc	and	and	0
Treasure	Treasure	n1	Treasure	treasure	0
,	,	,	,	,	1
