THAT	THAT	cst	THAT	that	0
Affairs	Affairs	n2	Affairs	affair	0
is	is	vbz	is	be	0
too	too	av	too	too	0
small	small	j	small	small	0
:	:	:	:	:	0
Did	Did	vdd	Did	do	0
it	it	pn31	it	it	0
but	but	p-acp	but	but	0
attain	attain	vvi	attain	attain	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
heighth	heighth	n1	height	height	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Faithulness	Faithulness	n1	Faithulness	faithulness	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
Majesty	Majesty	n1	Majesty	majesty	0
,	,	,	,	,	0
and	and	cc	and	and	0
Love	Love	vvb	Love	love	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
Na	Na	uh-dx	Nam	no	0
∣	∣	sy	∣	∣	0
tive	tive	j	tive	tive	0
Country	Country	n1	Country	country	0
,	,	,	,	,	0
I	I	pns11	I	i	0
would	would	vmd	would	will	0
,	,	,	,	,	0
if	if	cs	if	if	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
assisted	assisted	vvd	assisted	assist	0
me	me	pno11	me	i	0
with	with	p-acp	with	with	0
Life	Life	n1	Life	life	0
and	and	cc	and	and	0
Health	Health	n1	Health	health	0
,	,	,	,	,	0
write	write	vvb	write	write	0
such	such	d	such	such	0
an	an	dt	and	a	0
History	History	n1	History	history	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Knavery	Knavery	n1	Knavery	knavery	0
,	,	,	,	,	0
Folly	Folly	n1	Folly	folly	0
,	,	,	,	,	0
Cowar	Cowar	np1	Cowar	Cowar	0
∣	∣	sy	∣	∣	0
dize	dize	n1	dize	dize	0
,	,	,	,	,	0
Treachery	Treachery	n1	Treachery	treachery	0
,	,	,	,	,	0
Ruin	Ruin	n1	Ruin	ruin	0
and	and	cc	and	and	0
Destruction	Destruction	n1	Destruction	destruction	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
War	War	n1	War	war	0
;	;	;	;	;	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Sea-Affairs	Sea-Affairs	n2	Sea-Affairs	sea-affair	0
,	,	,	,	,	0
the	the	dt	the	the	0
Land	Land	n1	Land	land	0
would	would	vmd	would	will	0
admire	admire	vvi	admire	admire	0
at	at	p-acp	at	at	0
;	;	;	;	;	0
and	and	cc	and	and	0
would	would	vmd	would	will	0
write	write	vvi	write	write	0
eve	eve	n1	eve	eve	0
∣	∣	sy	∣	∣	0
ry	ry	zz	ry	ry	0
Line	Line	n1	Line	line	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
best	best	js	best	best	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Judgment	Judgment	n1	Judgement	judgement	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
would	would	vmd	would	will	0
be	be	vbi	be	be	0
found	found	vvn	found	find	0
true	true	j	true	true	0
,	,	,	,	,	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
in	in	p-acp	in	in	0
another	another	j-jn	another	another	0
Age	Age	n1	Age	age	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
they	they	pns32	they	they	0
will	will	vmb	will	will	0
speak	speak	vvi	speak	speak	0
plainly	plainly	av-j	plainly	plain	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
his	his	po31	his	his	0
Majesty	Majesty	n1	Majesty	majesty	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Parliament	Parliament	n1	Parliament	parliament	0
,	,	,	,	,	0
and	and	cc	and	and	0
Nation	Nation	n1	Nation	nation	0
,	,	,	,	,	0
and	and	cc	and	and	0
Merchants	Merchants	n2	Merchant's	merchant	0
are	are	vbr	are	be	0
cheated	cheated	vvn	cheated	cheat	0
and	and	cc	and	and	0
abused	abused	vvn	abused	abuse	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
I	I	pns11	I	i	0
would	would	vmd	would	will	0
write	write	vvi	write	write	0
what	what	r-crq	what	what	0
I	I	pns11	I	i	0
believe	believe	vvb	believe	believe	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
found	found	vvn	found	find	0
true	true	j	true	true	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Day	Day	n1	Day	day	0
of	of	pp-f	of	of	0
Judgment	Judgment	n1	Judgement	judgement	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
all	all	d	all	all	0
Cloaks	Cloaks	n2	Cloaks	cloak	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
thrown	thrown	vvn	thrown	throw	0
off	off	a-acp	off	off	0
;	;	;	;	;	0
and	and	cc	and	and	0
then	then	cs	then	than	0
it	it	pn31	it	it	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
known	known	vvn	known	know	0
,	,	,	,	,	0
that	that	cst	that	that	0
God	God	np1	God	God	0
did	did	vdd	did	do	0
not	not	xx	not	not	0
send	send	vvi	send	send	0
Mankind	Mankind	n1	Mankind	mankind	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
world	world	n1	world	world	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
like	like	j	like	like	0
Fishes	Fishes	n2	Fish	fish	0
,	,	,	,	,	0
the	the	dt	the	the	0
great	great	j	great	great	0
ones	ones	pi2	ones	one	0
to	to	p-acp	to	to	0
de	de	dt	the	the	0
∣	∣	sy	∣	∣	0
vour	vour	zz	vour	vour	0
the	the	dt	the	the	0
little	little	j	little	little	0
ones	ones	pi2	ones	one	0
;	;	;	;	;	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
bless	bless	vvb	bless	bless	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
kept	kept	vvd	kept	keep	0
me	me	pno11	me	i	0
from	from	p-acp	from	from	0
being	being	vbg	being	be	0
one	one	pi	one	one	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Devourers	Devourers	n2	Devourers	devourer	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Age	Age	n1	Age	age	0
;	;	;	;	;	0
for	for	c-acp	for	for	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
had	had	vhn	had	have	0
an	an	dt	and	a	0
op	op	j	open	open	0
∣	∣	sy	∣	∣	0
portunity	portunity	n1	portunity	portunity	0
with	with	p-acp	with	with	0
ease	ease	n1	ease	ease	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
Monster	Monster	n1	Monster	monster	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
I	I	pns11	I	i	0
laid	laid	vvd	laid	lay	0
out	out	av	out	out	0
an	an	dt	and	a	0
hundred	hundred	crd	hundred	hundred	0
Pound	Pound	n1	Pound	pound	0
a	a	dt	a	a	0
week	week	n1	week	week	0
,	,	,	,	,	0
or	or	cc	or	or	0
two	two	crd	two	two	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
Seamen's	Seamen's	npg1	Seamen's	seamen	0
Pay	Pay	n1	Pay	pay	0
,	,	,	,	,	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
bought	bought	vvn	bought	buy	0
at	at	p-acp	at	at	0
half	half	j-jn	half	half	0
Profit	Profit	n1	Profit	profit	0
,	,	,	,	,	0
or	or	cc	or	or	0
Twelve	Twelve	crd	Twelve	twelve	0
Shillings	Shillings	n2	Shillings	shilling	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Pound	Pound	n1	Pound	pound	0
Profit	Profit	n1	Profit	profit	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
some	some	d	some	some	0
Mon	Mon	fw-fr	Mon	mon	0
∣	∣	sy	∣	∣	0
sters	sters	ng1	sters	sters	0
did	did	vdd	did	do	0
,	,	,	,	,	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
have	have	vhi	have	have	0
doubled	doubled	vvn	doubled	double	0
my	my	po11	my	my	0
Mony	Mony	n1	Money	money	0
so	so	av	so	so	0
often	often	av	often	often	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
been	been	vbn	been	be	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
swallowed	swallowed	vvn	swallowed	swallow	0
up	up	a-acp	up	up	0
3	3	crd	3	3	0
or	or	cc	or	or	0
4	4	crd	4	4	0
Seamen's	Seamen's	ng2	Seamen's	seamen	0
Pay	Pay	n1	Pay	pay	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
Breakfast	Breakfast	n1	Breakfast	breakfast	0
,	,	,	,	,	0
besides	besides	p-acp	beside	beside	0
what	what	r-crq	what	what	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
for	for	p-acp	for	for	0
Dinner	Dinner	n1	Dinner	dinner	0
and	and	cc	and	and	0
Supper	Supper	n1	Supper	supper	0
;	;	;	;	;	0
and	and	cc	and	and	0
then	then	cs	then	than	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
never	never	av-x	never	never	0
have	have	vhi	have	have	0
said	said	vvn	said	say	0
a	a	dt	a	a	0
word	word	n1	word	word	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Ruin	Ruin	n1	Ruin	ruin	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Seamen	Seamen	n2	Seamen	seaman	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
should	should	vmd	should	shall	0
have	have	vhi	have	have	0
been	been	vbn	been	be	0
forc'd	forc'd	vvn	forced	force	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
kept	kept	vvn	kept	keep	0
all	all	d	all	all	0
Counsel	Counsel	n1	Counsel	counsel	0
,	,	,	,	,	0
if	if	cs	if	if	0
the	the	dt	the	the	0
King	King	n1	King	king	0
had	had	vhd	had	have	0
been	been	vbn	been	be	0
cheated	cheated	vvn	cheated	cheat	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
quarter	quarter	n1	quarter	quarter	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Money	Money	n1	Money	money	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Seamen	Seamen	n2	Seamen	seaman	0
of	of	pp-f	of	of	0
above	above	a-acp	above	above	0
half	half	j-jn	half	half	0
their	their	po32	their	their	0
pay	pay	n1	pay	pay	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
I	I	pns11	I	i	0
presume	presume	vvb	presume	presume	0
it	it	pn31	it	it	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
well	well	av	well	well	0
to	to	pc-acp	to	to	0
look	look	vvi	look	look	0
back	back	av	back	back	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
happy	happy	j	happy	happy	0
state	state	n1	state	state	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Ships	Ships	n2	Ships	ship	0
of	of	pp-f	of	of	0
War	War	n1	War	war	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
we	we	pns12	we	we	0
did	did	vdd	did	do	0
most	most	av-ds	most	most	0
effectually	effectually	av-j	effectually	effectual	0
beat	beat	vvi	beatrice	beat	0
our	our	po12	our	our	0
Enemies	Enemies	n2	Enemies	enemy	0
,	,	,	,	,	0
and	and	cc	and	and	0
incourage	incourage	vvi	encourage	encourage	0
our	our	po12	our	our	0
Seamen	Seamen	n2	Seamen	seaman	0
,	,	,	,	,	0
and	and	cc	and	and	0
see	see	vvb	see	see	0
if	if	cs	if	if	0
we	we	pns12	we	we	0
do	do	vdb	do	do	0
not	not	xx	not	not	0
find	find	vvi	find	find	0
the	the	dt	the	the	0
neglect	neglect	n1	neglect	neglect	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
method	method	n1	method	method	0
hath	hath	vhz	hath	have	0
been	been	vbn	been	be	0
the	the	dt	the	the	0
Loss	Loss	n1	Loss	loss	0
of	of	pp-f	of	of	0
half	half	n-jn	half	half	0
our	our	po12	our	our	0
Seamen	Seamen	n2	Seamen	seaman	0
,	,	,	,	,	0
and	and	cc	and	and	0
many	many	d	many	many	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Ships	Ships	n2	Ships	ship	0
.	.	.	.	.	1
And	And	np1	And	And	0
,	,	,	,	,	0
Secondly	Secondly	ord	Secondly	second	0
,	,	,	,	,	0
Whether	Whether	cs	Whither	whether	0
their	their	po32	their	their	0
way	way	n1	way	way	0
was	was	vbds	was	be	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
go	go	vvi	go	go	0
out	out	av	out	out	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Summer	Summer	n1	Summer	summer	0
,	,	,	,	,	0
and	and	cc	and	and	0
take	take	vvb	take	take	0
all	all	d	all	all	0
Opportunities	Opportunities	n2	Opportunities	opportunity	0
to	to	p-acp	to	to	0
sight	sight	n1	sighed	sight	0
and	and	cc	and	and	0
destroy	destroy	vvi	destroy	destroy	0
their	their	po32	their	their	0
Enemies	Enemies	n2	Enemies	enemy	0
,	,	,	,	,	0
and	and	cc	and	and	0
come	come	vvb	come	come	0
in	in	p-acp	in	in	0
again	again	av	again	again	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
greatest	greatest	js	greatest	great	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Fleet	Fleet	n1	Fleet	fleet	0
,	,	,	,	,	0
and	and	cc	and	and	0
pay	pay	vvi	pay	pay	0
off	off	a-acp	off	off	0
the	the	dt	the	the	0
Seamen	Seamen	n2	Seamen	seaman	0
,	,	,	,	,	0
and	and	cc	and	and	0
save	save	vvi	save	save	0
their	their	po32	their	their	0
Lives	Lives	n2	Lives	life	0
and	and	cc	and	and	0
Pay	Pay	vvi	Pay	pay	0
.	.	.	.	.	1
Whether	Whether	cs	Whither	whether	0
if	if	cs	if	if	0
this	this	d	this	this	0
had	had	vhd	had	have	0
been	been	vbn	been	be	0
done	done	vdn	done	do	0
,	,	,	,	,	0
the	the	dt	the	the	0
Seamen	Seamen	n2	Seamen	seaman	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
have	have	vhi	have	have	0
been	been	vbn	been	be	0
incouraged	incouraged	vvn	encouraged	encourage	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
freely	freely	av-j	freely	free	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
King's	King's	ng1	King's	king	0
Service	Service	n1	Service	service	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
in	in	p-acp	in	in	0
other	other	j-jn	other	other	0
Ages	Ages	n2	Ages	age	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
into	into	p-acp	into	into	0
a	a	dt	a	a	0
place	place	n1	place	place	0
where	where	c-crq	where	where	0
there	there	pc-acp	there	there	0
was	was	vbds	was	be	0
Mony	Mony	n1	Money	money	0
,	,	,	,	,	0
and	and	cc	and	and	0
Liberty	Liberty	n1	Liberty	liberty	0
,	,	,	,	,	0
and	and	cc	and	and	0
Release	Release	vvb	Release	release	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
perpetual	perpetual	j	perpetual	perpetual	0
Bondage	Bondage	n1	Bondage	bondage	0
.	.	.	.	.	1
And	And	cc	And	and	0
if	if	cs	if	if	0
at	at	p-acp	at	at	0
last	last	ord	last	last	0
discharged	discharged	vvn	discharged	discharge	0
by	by	p-acp	by	by	0
reason	reason	n1	reason	reason	0
of	of	pp-f	of	of	0
Sickness	Sickness	n1	Sickness	sickness	0
,	,	,	,	,	0
and	and	cc	and	and	0
had	had	vhd	had	have	0
Tickets	Tickets	n2	Tickets	ticket	0
signed	signed	vvn	signed	sign	0
by	by	p-acp	by	by	0
all	all	d	all	all	0
the	the	dt	the	the	0
signing	signing	vvg	signing	sign	0
Officers	Officers	n2	Officers	officer	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
same	same	d	same	same	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
deprived	deprived	vvn	deprived	deprive	0
,	,	,	,	,	0
otherwise	otherwise	av	otherwise	otherwise	0
cheated	cheated	vvn	cheated	cheat	0
publick	publick	j	public	public	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
of	of	a-acp	of	off	0
their	their	po32	their	their	0
mony	mony	n1	money	money	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
shame	shame	n1	shame	shame	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Pay	Pay	n1	Pay	pay	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Ruin	Ruin	n1	Ruin	ruin	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
discharged	discharged	vvn	discharged	discharge	0
;	;	;	;	;	0
and	and	cc	and	and	0
whether	whether	cs	whither	whether	0
any	any	d	any	any	0
can	can	vmb	can	can	0
now	now	av	now	now	0
,	,	,	,	,	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
last	last	ord	last	last	0
Terms	Terms	n2	Terms	term	0
,	,	,	,	,	0
be	be	vbb	be	be	0
safe	safe	j	safe	safe	0
to	to	pc-acp	to	to	0
serve	serve	vvi	serve	serve	0
their	their	po32	their	their	0
King	King	n1	King	king	0
and	and	cc	and	and	0
Country	Country	n1	Country	country	0
:	:	:	:	:	0
and	and	cc	and	and	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
questi	questi	n1	question	question	0
∣	∣	sy	∣	∣	0
oned	oned	j	oned	oned	0
,	,	,	,	,	0
whether	whether	cs	whither	whether	0
it	it	pn31	it	it	0
be	be	vbb	be	be	0
not	not	xx	not	not	0
a	a	dt	a	a	0
shameful	shameful	j	shameful	shameful	0
thing	thing	n1	thing	thing	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
poor	poor	j	poor	poor	0
Seamen	Seamen	n2	Seamen	seaman	0
have	have	vhb	have	have	0
had	had	vhn	had	have	0
their	their	po32	their	their	0
Pay	Pay	n1	Pay	pay	0
received	received	vvn	received	receive	0
by	by	p-acp	by	by	0
false	false	j	false	false	0
Powers	Powers	n2	Powers	power	0
,	,	,	,	,	0
they	they	pns32	they	they	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
de	de	zz	de	de	0
∣	∣	sy	∣	∣	0
nied	nied	j	nied	nied	0
the	the	dt	the	the	0
sight	sight	n1	sighed	sight	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Ship's	Ship's	ng1	Ship's	ship	0
Books	Books	n2	Books	book	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
see	see	vvi	see	see	0
who	who	r-crq	who	who	0
received	received	vvd	received	receive	0
it	it	pn31	it	it	0
;	;	;	;	;	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
whether	whether	cs	whither	whether	0
also	also	av	also	also	0
this	this	d	this	this	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
denying	denying	vvg	denying	deny	0
them	them	pno32	them	they	0
otherwise	otherwise	av	otherwise	otherwise	0
the	the	dt	the	the	0
knowledg	knowledg	n1	knowledge	knowledge	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
Case	Case	n1	Case	case	0
,	,	,	,	,	0
be	be	vbb	be	be	0
not	not	xx	not	not	0
an	an	dt	and	a	0
unjust	unjust	j	unjust	unjust	0
and	and	cc	and	and	0
unreasonable	unreasonable	j	unreasonable	unreasonable	0
thing	thing	n1	thing	thing	0
to	to	pc-acp	to	to	0
let	let	vvi	let	let	0
poor	poor	j	poor	poor	0
Creatures	Creatures	n2	Creatures	creature	0
be	be	vbb	be	be	0
Cheated	Cheated	vvn	Cheated	cheat	0
and	and	cc	and	and	0
Ruined	Ruined	vvn	Ruined	ruin	0
,	,	,	,	,	0
and	and	cc	and	and	0
hide	hide	vvi	hide	hide	0
it	it	pn31	it	it	0
from	from	p-acp	from	from	0
them	them	pno32	them	they	0
.	.	.	.	.	1
And	And	cc	And	and	0
what	what	q-crq	what	what	0
advantage	advantage	n1	advantage	advantage	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Government	Government	n1	Government	government	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
let	let	vvi	let	let	0
their	their	po32	their	their	0
poor	poor	j	poor	poor	0
Seamen	Seamen	n2	Seamen	seaman	0
be	be	vbb	be	be	0
so	so	av	so	so	0
managed	managed	vvn	managed	manage	0
,	,	,	,	,	0
besides	besides	p-acp	beside	beside	0
the	the	dt	the	the	0
King's	King's	ng1	King's	king	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
ing	ing	zz	ing	ing	0
at	at	p-acp	at	at	0
extraordinary	extraordinary	j	extraordinary	extraordinary	0
Charge	Charge	n1	Charge	charge	0
to	to	pc-acp	to	to	0
pay	pay	vvi	pay	pay	0
them	them	pno32	them	they	0
so	so	av	so	so	0
far	far	av-j	far	far	0
from	from	p-acp	from	from	0
London	London	np1	London	London	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
City	City	n1	City	city	0
deprived	deprived	vvn	deprived	deprive	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
benefit	benefit	n1	benefit	benefit	0
of	of	pp-f	of	of	0
taking	taking	vvg	taking	take	0
their	their	po32	their	their	0
mony	mony	n1	money	money	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
in	in	p-acp	in	in	0
other	other	j-jn	other	other	0
Ages	Ages	n2	Ages	age	0
,	,	,	,	,	0
wherein	wherein	c-crq	wherein	wherein	0
the	the	dt	the	the	0
City	City	n1	City	city	0
of	of	pp-f	of	of	0
London	London	np1	London	London	0
was	was	vbds	was	be	0
not	not	xx	not	not	0
used	used	vvn	used	use	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
so	so	av	so	so	0
slighted	slighted	vvn	slighted	slight	0
,	,	,	,	,	0
neither	neither	av-dx	neither	neither	0
the	the	dt	the	the	0
Seamen	Seamen	n2	Seamen	seaman	0
so	so	av	so	so	0
Ruined	Ruined	vvn	Ruined	ruin	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
presume	presume	vvi	presume	presume	0
to	to	pc-acp	to	to	0
say	say	vvi	say	say	0
more	more	av-dc	more	more	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Body	Body	n1	Body	body	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Book	Book	n1	Book	book	0
;	;	;	;	;	0
for	for	p-acp	for	for	0
whoever	whoever	r-crq	whoever	whoever	0
pleaseth	pleaseth	vvz	pleases	please	0
to	to	pc-acp	to	to	0
read	read	vvi	read	read	0
it	it	pn31	it	it	0
at	at	p-acp	at	at	0
their	their	po32	their	their	0
leisure	leisure	n1	leisure	leisure	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
my	my	po11	my	my	0
Thoughts	Thoughts	n2	Thoughts	thought	0
are	are	vbr	are	be	0
;	;	;	;	;	0
and	and	cc	and	and	0
if	if	cs	if	if	0
the	the	dt	the	the	0
Honourable	Honourable	j	Honourable	honourable	0
Houses	Houses	n2	Houses	house	0
pardon	pardon	vvb	pardon	pardon	0
me	me	pno11	me	i	0
,	,	,	,	,	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
not	not	xx	not	not	0
need	need	n1	need	need	0
much	much	av-d	much	much	0
to	to	pc-acp	to	to	0
trouble	trouble	vvi	trouble	trouble	0
my	my	po11	my	my	0
self	self	n1	self	self	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Offences	Offences	n2	Offences	offence	0
any	any	d	any	any	0
others	others	n2-jn	others	other	0
may	may	vmb	may	may	0
take	take	vvi	take	take	0
at	at	p-acp	at	at	0
it	it	pn31	it	it	0
;	;	;	;	;	0
for	for	c-acp	for	for	0
I	I	pns11	I	i	0
write	write	vvb	write	write	0
for	for	p-acp	for	for	0
good	good	j	good	good	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
please	please	vvi	please	please	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
to	to	pc-acp	to	to	0
hinder	hinder	vvi	hinder	hinder	0
Cheating	Cheating	vvg	Cheating	cheat	0
the	the	dt	the	the	0
King	King	n1	King	king	0
,	,	,	,	,	0
and	and	cc	and	and	0
Ruining	Ruining	vvg	Ruining	ruin	0
the	the	dt	the	the	0
Seamen	Seamen	n2	Seamen	seaman	0
;	;	;	;	;	0
and	and	cc	and	and	0
not	not	xx	not	not	0
to	to	p-acp	to	to	0
flat	flat	j	flat	flat	0
∣	∣	sy	∣	∣	0
ter	ter	zz	ter	ter	0
those	those	d	those	those	0
that	that	cst	that	that	0
would	would	vmd	would	will	0
have	have	vhi	have	have	0
it	it	pn31	it	it	0
all	all	d	all	all	0
smuggled	smuggled	vvd	smuggled	smuggle	0
up	up	a-acp	up	up	0
in	in	p-acp	in	in	0
silence	silence	n1	silence	silence	0
;	;	;	;	;	0
which	which	r-crq	which	which	0
makes	makes	vvz	makes	make	0
me	me	pno11	me	i	0
think	think	vvi	think	think	0
of	of	pp-f	of	of	0
one	one	pi	one	one	0
lately	lately	av-j	lately	late	0
,	,	,	,	,	0
that	that	cst	that	that	0
because	because	c-acp	because	because	0
he	he	pns31	he	he	0
could	could	vmd	could	can	0
not	not	xx	not	not	0
find	find	vvi	find	find	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
false	false	j	false	false	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
book	book	n1	book	book	0
,	,	,	,	,	0
had	had	vhd	had	have	0
this	this	d	this	this	0
supposition	supposition	n1	supposition	supposition	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
was	was	vbds	was	be	0
,	,	,	,	,	0
That	That	cst	That	that	0
he	he	pns31	he	he	0
supposed	supposed	vvd	supposed	suppose	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
Represented	Represented	vvn	Represented	represent	0
so	so	av	so	so	0
much	much	av-d	much	much	0
in	in	p-acp	in	in	0
France	France	np1	France	France	0
,	,	,	,	,	0
the	the	dt	the	the	0
French	French	jp	French	french	0
King	King	n1	King	king	0
would	would	vmd	would	will	0
have	have	vhi	have	have	0
hanged	hanged	vvn	hanged	hang	0
me	me	pno11	me	i	0
.	.	.	.	.	1
Now	Now	av	Now	now	0
to	to	p-acp	to	to	0
that	that	d	that	that	0
,	,	,	,	,	0
being	being	vbg	being	be	0
only	only	av-j	only	only	0
a	a	dt	a	a	0
Supposition	Supposition	n1	Supposition	supposition	0
,	,	,	,	,	0
I	I	pns11	I	i	0
will	will	vmb	will	will	0
answer	answer	vvi	answer	answer	0
it	it	pn31	it	it	0
with	with	p-acp	with	with	0
other	other	j-jn	other	other	0
Suppositions	Suppositions	n2	Suppositions	supposition	0
:	:	:	:	:	0
As	As	c-acp	As	as	0
,	,	,	,	,	0
1.	1.	crd	1.	1.	1
I	I	pns11	I	i	0
must	must	vmb	must	must	0
have	have	vhi	have	have	0
been	been	vbn	been	be	0
a	a	dt	a	a	0
Fool	Fool	n1	Fool	fool	0
or	or	cc	or	or	0
a	a	dt	a	a	0
Knave	Knave	n1	Knave	knave	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
writ	writ	vvn	writ	write	0
it	it	pn31	it	it	0
,	,	,	,	,	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
did	did	vdd	did	do	0
not	not	xx	not	not	0
consult	consult	vvi	consult	consult	0
before	before	c-acp	before	before	0
I	I	pns11	I	i	0
