KINDE	KINDE	j	KIND	kind	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
places	places	n2	places	place	0
;	;	;	;	;	0
I	I	pns11	I	i	0
ansvvere	ansvvere	vvi	answer	answer	0
,	,	,	,	,	0
only	only	av-j	only	only	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
haue	haue	vhi	have	have	0
some	some	d	some	some	0
sight	sight	n1	sighed	sight	0
and	and	cc	and	and	0
knowledge	knowledge	n1	knowledge	knowledge	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Catholique	Catholique	jp	Catholic	catholique	0
faith	faith	n1	faith	faith	0
,	,	,	,	,	0
vvherby	vvherby	c-crq	whereby	whereby	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
the	the	dt	the	the	0
better	better	jc	better	better	0
iudge	iudge	n1	judge	judge	0
of	of	pp-f	of	of	0
me	me	pno11	me	i	0
and	and	cc	and	and	0
see	see	vvb	see	see	0
your	your	po22	your	your	0
ovvne	ovvne	d	own	own	0
estate	estate	n1	estate	estate	0
,	,	,	,	,	0
vvithout	vvithout	p-acp	without	without	0
vvhich	vvhich	r-crq	which	which	0
faith	faith	n1	faith	faith	0
there	there	a-acp	there	there	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
sal	sal	fw-la	sal	sal	0
∣	∣	sy	∣	∣	0
uation	uation	n1	uation	uation	0
by	by	p-acp	by	by	0
our	our	po12	our	our	0
Sauiours	Sauiours	ng1	Saviour's	saviour	0
ovvne	ovvne	d	own	own	0
vvordes	vvordes	n2	words	word	0
.	.	.	.	.	1
Matth.	Matth.	np1	Matth.	Matth.	0
12.0	12.0	crd	12.0	12.0	0
Hee	Hee	pns31	He	he	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
vvith	vvith	p-acp	with	with	0
me	me	pno11	me	i	0
is	is	vbz	is	be	0
against	against	p-acp	against	against	0
me	me	pno11	me	i	0
,	,	,	,	,	0
and	and	cc	and	and	0
he	he	pns31	he	he	0
that	that	cst	that	that	0
gathereth	gathereth	vvz	gathereth	gather	0
not	not	xx	not	not	0
vvith	vvith	p-acp	with	with	0
me	me	pno11	me	i	0
scatte	scatte	vvd	scatte	scatte	0
∣	∣	sy	∣	∣	0
reth	reth	n1	reth	reth	0
.	.	.	.	.	1
And	And	cc	And	and	0
as	as	c-acp	as	as	0
S.	S.	n1	S.	saint	0
Paul	Paul	np1	Paul	Paul	0
saith	saith	vvz	says	say	0
:	:	:	:	:	0
Rom.	Rom.	np1	Rom.	Rom.	1
10.14	10.14	crd	10.14	10.14	0
.	.	.	.	.	1
Hovv	Hovv	c-crq	How	how	0
shall	shall	vmb	shall	shall	0
they	they	pns32	they	they	0
beleeue	beleeue	vvi	believe	believe	0
in	in	p-acp	in	in	0
him	him	pno31	him	he	0
vvhome	vvhome	ro-crq	whom	who	0
they	they	pns32	they	they	0
haue	haue	vhb	have	have	0
not	not	xx	not	not	0
heard	heard	vvn	herd	hear	0
?	?	?	?	?	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
suppose	suppose	vvb	suppose	suppose	0
you	you	pn22	you	you	0
as	as	a-acp	as	as	0
yet	yet	av	yet	yet	0
neuer	neuer	av	never	never	0
truly	truly	av-j	truly	true	0
vnderstood	vnderstood	vvn	understood	understand	0
,	,	,	,	,	0
wherfore	wherfore	c-crq	wherefore	wherefore	0
if	if	cs	if	if	0
this	this	d	this	this	0
be	be	vbb	be	be	0
true	true	j	true	true	0
,	,	,	,	,	0
I	I	pns11	I	i	0
pray	pray	vvb	pray	pray	0
grant	grant	vvb	grant	grant	0
me	me	pno11	me	i	0
this	this	d	this	this	0
reasonable	reasonable	j	reasonable	reasonable	0
request	request	n1	request	request	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
at	at	p-acp	at	at	0
least	least	ds	least	least	0
read	read	vvb	read	read	0
my	my	po11	my	my	0
endeuours	endeuours	n2	endeavours	endeavour	0
,	,	,	,	,	0
Phil.	Phil.	np1	Phil.	Phil.	1
3.8	3.8	crd	3.8	3.8	0
.	.	.	.	.	0
and	and	cc	and	and	0
say	say	vvb	say	say	0
with	with	p-acp	with	with	0
S.	S.	n1	S.	saint	0
Paul	Paul	np1	Paul	Paul	0
;	;	;	;	;	0
I	I	pns11	I	i	0
esteeme	esteeme	vvb	esteem	esteem	0
all	all	d	all	all	0
thinges	thinges	n2	things	thing	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
detriment	detriment	n1	detriment	detriment	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
passing	passing	j-vvg	passing	pass	0
knovvledge	knovvledge	n1	knowledge	knowledge	0
of	of	pp-f	of	of	0
Iesus	Iesus	np1	Iesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
vvhome	vvhome	ro-crq	whom	who	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
made	made	vvn	made	make	0
all	all	d	all	all	0
thinges	thinges	n2	things	thing	0
as	as	c-acp	as	as	0
detriment	detriment	n1	detriment	detriment	0
,	,	,	,	,	0
and	and	cc	and	and	0
esteeme	esteeme	vvi	esteem	esteem	0
as	as	c-acp	as	as	0
do	do	vdi	do	do	0
∣	∣	sy	∣	∣	0
unge	unge	n1	unge	unge	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
gaine	gaine	vvi	gain	gain	0
Christ	Christ	np1	Christ	Christ	0
.	.	.	.	.	1
And	And	cc	And	and	0
su	su	n1	sum	sum	0
∣	∣	sy	∣	∣	0
rely	rely	vvb	rely	rely	0
no	no	xx	not	not	0
maruaile	maruaile	n1	marvel	marvel	0
seeing	seeing	vvg	seeing	see	0
the	the	dt	the	the	0
mouth	mouth	n1	mouth	mouth	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
hath	hath	vhz	hath	have	0
vttered	vttered	vvn	uttered	utter	0
:	:	:	:	:	0
Matt.	Matt.	np1	Matt.	Matt.	1
16.26	16.26	crd	16.26	16.26	0
.	.	.	.	.	0
vvhat	vvhat	q-crq	what	what	0
doth	doth	vdz	does	do	0
it	it	pn31	it	it	0
profit	profit	vvi	profit	profit	0
a	a	dt	a	a	0
man	man	n1	man	man	0
,	,	,	,	,	0
if	if	cs	if	if	0
he	he	pns31	he	he	0
gaine	gaine	vvb	gain	gain	0
the	the	dt	the	the	0
vvhole	vvhole	j-jn	whole	whole	0
vvorld	vvorld	n1	world	world	0
,	,	,	,	,	0
and	and	cc	and	and	0
su	su	n1	sum	sum	0
∣	∣	sy	∣	∣	0
staine	staine	vvb	stain	stain	0
the	the	pno32	thee	they	0
dommage	dommage	vvi	damage	damage	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
ovvne	ovvne	d	own	own	0
soule	soule	n1	soul	soul	0
;	;	;	;	;	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
being	being	n1	being	being	0
that	that	cst	that	that	0
(	(	(	(	(	0
one	one	pi	one	one	0
thing	thing	n1	thing	thing	0
)	)	)	)	)	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
insinua	insinua	fw-la	insinua	insinua	0
∣	∣	sy	∣	∣	0
tes	tes	fw-gr	tes	tes	0
wher	wher	c-crq	where	where	0
he	he	pns31	he	he	0
saith	saith	vvz	says	say	0
.	.	.	.	.	1
Martha	Martha	np1	Martha	Martha	0
,	,	,	,	,	0
Martha	Martha	np1	Martha	Martha	0
,	,	,	,	,	0
Luc.	Luc.	np1	Luc.	Luc.	0
10.41	10.41	crd	10.41	10.41	0
.	.	.	.	.	0
thou	thou	pns21	thou	thou	0
art	art	vb2r	art	be	0
troubled	troubled	vvn	troubled	trouble	0
about	about	p-acp	about	about	0
very	very	av	very	very	0
many	many	d	many	many	0
thinges	thinges	n2	things	thing	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
one	one	crd	one	one	0
thing	thing	n1	thing	thing	0
is	is	vbz	is	be	0
necessarie	necessarie	j	necessary	necessary	0
.	.	.	.	.	1
So	So	av	So	so	0
that	that	cst	that	that	0
seeing	seeing	vvg	seeing	see	0
this	this	d	this	this	0
one	one	crd	one	one	0
thinge	thinge	n1	thing	thing	0
is	is	vbz	is	be	0
so	so	av	so	so	0
necessary	necessary	j	necessary	necessary	0
,	,	,	,	,	0
vvher	vvher	c-crq	where	where	0
vpon	vpon	p-acp	upon	upon	0
all	all	d	all	all	0
other	other	j-jn	other	other	0
thinges	thinges	n2	things	thing	0
depend	depend	vvb	depend	depend	0
,	,	,	,	,	0
happy	happy	j	happy	happy	0
yea	yea	uh	yea	yea	0
thrice	thrice	av	thrice	thrice	0
happy	happy	j	happy	happy	0
is	is	vbz	is	be	0
that	that	d	that	that	0
man	man	n1	man	man	0
that	that	cst	that	that	0
doth	doth	vdz	does	do	0
attayne	attayne	vvi	attain	attain	0
vnto	vnto	p-acp	unto	unto	0
it	it	pn31	it	it	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
by	by	p-acp	by	by	0
reason	reason	n1	reason	reason	0
the	the	dt	the	the	0
breuity	breuity	n1	brevity	brevity	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Brotherly	Brotherly	av-j	Brotherly	brotherly	0
let	let	vvb	let	let	0
∣	∣	sy	∣	∣	0
ter	ter	zz	ter	ter	0
will	will	n1	will	will	0
not	not	xx	not	not	0
permit	permit	vvi	permit	permit	0
so	so	av	so	so	0
large	large	j	large	large	0
a	a	dt	a	a	0
discourse	discourse	n1	discourse	discourse	0
,	,	,	,	,	0
let	let	vvb	let	let	0
your	your	po22	your	your	0
discreet	discreet	j	discreet	discreet	0
and	and	cc	and	and	0
religious	religious	j	religious	religious	0
iudgment	iudgment	n1	judgement	judgement	0
,	,	,	,	,	0
I	I	pns11	I	i	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
seech	seech	vvi	seech	seech	0
,	,	,	,	,	0
be	be	vbb	be	be	0
the	the	dt	the	the	0
comment	comment	n1	comment	comment	0
vpon	vpon	p-acp	upon	upon	0
so	so	av	so	so	0
smale	smale	j	small	small	0
a	a	dt	a	a	0
text	text	n1	text	text	0
,	,	,	,	,	0
and	and	cc	and	and	0
what	what	r-crq	what	what	0
in	in	p-acp	in	in	0
wordes	wordes	n2	words	word	0
is	is	vbz	is	be	0
wanting	wanting	vvg	wanting	want	0
suppose	suppose	vvb	suppose	suppose	0
in	in	p-acp	in	in	0
effect	effect	n1	effect	effect	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
most	most	av-ds	most	most	0
aboundant	aboundant	j	abundant	abundant	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
of	of	pp-f	of	of	0
that	that	cst	that	that	0
common	common	j	common	common	0
humour	humour	n1	humour	humour	0
of	of	pp-f	of	of	0
setting	setting	vvg	setting	set	0
light	light	n1	light	light	0
by	by	p-acp	by	by	0
thease	thease	d	thease	these	0
thinges	thinges	n2	things	thing	0
,	,	,	,	,	0
and	and	cc	and	and	0
reiecting	reiecting	vvg	rejecting	reject	0
vvhat	vvhat	r-crq	what	what	0
∣	∣	sy	∣	∣	0
soeuer	soeuer	av	soever	soever	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
ansvvereable	ansvvereable	j	answerable	answerable	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
affection	affection	n1	affection	affection	0
,	,	,	,	,	0
do	do	vdb	do	do	0
raigne	raigne	vvi	reign	reign	0
in	in	p-acp	in	in	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
vvilfull	vvilfull	j	wilful	wilful	0
passion	passion	n1	passion	passion	0
ouer	ouer	p-acp	over	over	0
∣	∣	sy	∣	∣	0
svvay	svvay	n1	sway	sway	0
reason	reason	n1	reason	reason	0
,	,	,	,	,	0
a	a	dt	a	a	0
common	common	j	common	common	0
deceipt	deceipt	n1	deceit	deceit	0
euer	euer	av	ever	ever	0
in	in	p-acp	in	in	0
such	such	d	such	such	0
cases	cases	n2	cases	case	0
practysed	practysed	vvn	practised	practise	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Diuell	Diuell	n1	Devil	devil	0
to	to	pc-acp	to	to	0
lead	lead	vvi	led	lead	0
poore	poore	j	poor	poor	0
sou	sou	n1	sou	sou	0
∣	∣	sy	∣	∣	0
ls	ls	av	ls	ls	0
captue	captue	n1	captue	captue	0
to	to	p-acp	to	to	0
eternall	eternall	j	eternal	eternal	0
perdition	perdition	n1	perdition	perdition	0
,	,	,	,	,	0
if	if	cs	if	if	0
(	(	(	(	(	0
I	I	pns11	I	i	0
say	say	vvb	say	say	0
)	)	)	)	)	0
this	this	d	this	this	0
venim	venim	n1	venom	venom	0
haue	haue	vhb	have	have	0
so	so	av	so	so	0
seased	seased	vvn	seized	seize	0
vpon	vpon	p-acp	upon	upon	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
fected	fected	vvn	fected	fect	0
your	your	po22	your	your	0
senses	senses	n2	senses	sense	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
haue	haue	vhb	have	have	0
no	no	dx	no	no	0
feeling	feeling	n1	feeling	feeling	0
or	or	cc	or	or	0
care	care	n1	care	care	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
witt	witt	n1	wit	wit	0
,	,	,	,	,	0
your	your	po22	your	your	0
soules	soules	ng1	souls	soul	0
health	health	n1	health	health	0
,	,	,	,	,	0
the	the	dt	the	the	0
verie	verie	j	very	very	0
remembrance	remembrance	n1	remembrance	remembrance	0
vvhereof	vvhereof	c-crq	whereof	whereof	0
made	made	vvd	made	make	0
the	the	dt	the	the	0
son	son	n1	son	son	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
our	our	po12	our	our	0
Deere	Deere	j-jn	Dear	dear	0
Sauiour	Sauiour	n1	Saviour	saviour	0
svveat	svveat	n1	sweat	sweat	0
drops	drops	n2	drops	drop	0
of	of	pp-f	of	of	0
blood	blood	n1	blood	blood	0
,	,	,	,	,	0
Luc	Luc	np1	Luc	Luc	0
22	22	crd	22	22	0
42.	42.	crd	42.	42.	0
desiring	desiring	j-vvg	desiring	desire	0
his	his	po31	his	his	0
father	father	n1	father	father	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
vvere	vvere	vbdr	were	be	0
pos	pos	vvb	pos	po	0
∣	∣	sy	∣	∣	0
sible	sible	j	sible	sible	0
that	that	cst	that	that	0
chalice	chalice	n1	chalice	chalice	0
might	might	vmd	might	may	0
passe	passe	vvi	pass	pass	0
from	from	p-acp	from	from	0
him	him	pno31	him	he	0
.	.	.	.	.	1
Yf	Yf	cs	If	if	0
,	,	,	,	,	0
(	(	(	(	(	0
I	I	pns11	I	i	0
say	say	vvb	say	say	0
)	)	)	)	)	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
thus	thus	av	thus	thus	0
possessed	possessed	vvn	possessed	possess	0
vvith	vvith	p-acp	with	with	0
a	a	dt	a	a	0
reso	reso	j	reso	reso	0
∣	∣	sy	∣	∣	0
lution	lution	n1	lution	lution	0
to	to	p-acp	to	to	0
forsake	forsake	vvi	forsake	forsake	0
and	and	cc	and	and	0
reiect	reiect	vvi	reject	reject	0
all	all	d	all	all	0
good	good	j	good	good	0
aduise	aduise	n1	advise	advice	0
,	,	,	,	,	0
vvhat	vvhat	r-crq	what	what	0
is	is	vbz	is	be	0
left	left	vvn	left	leave	0
forme	forme	n1	form	form	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
only	only	av-j	only	only	0
vvith	vvith	p-acp	with	with	0
the	the	dt	the	the	0
Pro	Pro	np1	Pro	Pro	0
∣	∣	sy	∣	∣	0
phet	phet	n1	phet	phet	0
Hieremie	Hieremie	np1	Hieremie	Hieremie	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
lament	lament	vvi	lament	lament	0
your	your	po22	your	your	0
miserable	miserable	j	miserable	miserable	0
case	case	n1	case	case	0
?	?	?	?	?	1
But	But	p-acp	But	but	0
vvhat	vvhat	q-crq	what	what	0
?	?	?	?	?	0
is	is	vbz	is	be	0
it	it	pn31	it	it	0
true	true	j	true	true	0
?	?	?	?	?	0
vvas	vvas	vbds	was	be	0
your	your	po22	your	your	0
redem	redem	fw-la	redem	redem	0
∣	∣	sy	∣	∣	0
ption	ption	n1	ption	ption	0
so	so	av	so	so	0
great	great	j	great	great	0
an	an	dt	and	a	0
agonie	agonie	n1	agony	agony	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
Sauiour	Sauiour	n1	Saviour	saviour	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
only	only	j	only	only	0
remembrance	remembrance	n1	remembrance	remembrance	0
thereof	thereof	av	thereof	thereof	0
made	made	vvd	made	make	0
him	him	pno31	him	he	0
svveat	svveat	n1	sweat	sweat	0
blood	blood	n1	blood	blood	0
,	,	,	,	,	0
and	and	cc	and	and	0
vvill	vvill	vmb	will	will	0
you	you	pn22	you	you	0
esteeme	esteeme	vvi	esteem	esteem	0
it	it	pn31	it	it	0
a	a	dt	a	a	0
thing	thing	n1	thing	thing	0
of	of	pp-f	of	of	0
so	so	av	so	so	0
smale	smale	j	small	small	0
moment	moment	n1	moment	moment	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
rather	rather	av-c	rather	rather	0
to	to	pc-acp	to	to	0
con	con	vvi	con	con	0
∣	∣	sy	∣	∣	0
tent	tent	vvb	tent	tent	0
your	your	po22	your	your	0
selfe	selfe	n1	self	self	0
vvith	vvith	p-acp	with	with	0
that	that	d	that	that	0
estate	estate	n1	estate	estate	0
,	,	,	,	,	0
I	I	pns11	I	i	0
say	say	vvb	say	say	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
that	that	d	that	that	0
religion	religion	n1	religion	religion	0
,	,	,	,	,	0
vvhich	vvhich	r-crq	which	which	0
you	you	pn22	you	you	0
receaued	receaued	vvd	received	receive	0
from	from	p-acp	from	from	0
an	an	dt	and	a	0
Apostata	Apostata	fw-la	Apostata	apostata	0
Monke	Monke	n1	Monk	monk	0
Martin	Martin	np1	Martin	Martin	0
Luther	Luther	np1	Luther	Luther	0
not	not	xx	not	not	0
yet	yet	av	yet	yet	0
a	a	dt	a	a	0
hundred	hundred	crd	hundred	hundred	0
yeeres	yeeres	n2	years	year	0
since	since	a-acp	since	since	0
,	,	,	,	,	0
then	then	cs	then	than	0
to	to	pc-acp	to	to	0
seeke	seeke	vvi	seek	seek	0
the	the	dt	the	the	0
true	true	j	true	true	0
knovvledge	knovvledge	n1	knowledge	knowledge	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
his	his	po31	his	his	0
seruice	seruice	n1	service	service	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Catholicke	Catholicke	jp	Catholic	catholic	0
church	church	n1	church	church	0
,	,	,	,	,	0
vvhich	vvhich	r-crq	which	which	0
our	our	po12	our	our	0
Sauiour	Sauiour	n1	Saviour	saviour	0
promised	promised	vvn	promised	promise	0
should	should	vmd	should	shall	0
neuer	neuer	av-x	never	never	0
erre	erre	vvi	err	err	0
,	,	,	,	,	0
Matt.	Matt.	np1	Matt.	Matt.	1
16.187	16.187	crd	16.187	16.187	0
and	and	cc	and	and	0
that	that	d	that	that	0
the	the	dt	the	the	0
gates	gates	n2	gates	gate	0
of	of	pp-f	of	of	0
Hell	Hell	n1	Hell	hell	0
should	should	vmd	should	shall	0
not	not	xx	not	not	0
preuaile	preuaile	vvi	prevail	prevail	0
against	against	p-acp	against	against	0
her	her	pno31	her	she	0
?	?	?	?	?	0
yea	yea	uh	yea	yea	0
vvhich	vvhich	r-crq	which	which	0
vvilbe	vvilbe	vmb	will be	will be	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
greater	greater	jc	greater	great	0
dam	dam	n1	dam	dam	0
∣	∣	sy	∣	∣	0
nation	nation	n1	nation	nation	0
,	,	,	,	,	0
your	your	po22	your	your	0
ovvne	ovvne	d	own	own	0
Doctors	Doctors	n2	Doctors	doctor	0
and	and	cc	and	and	0
Mini	Mini	fw-la	Mini	mini	0
∣	∣	sy	∣	∣	0
sters	sters	n1	sters	sters	0
graunt	graunt	vvi	grant	grant	0
,	,	,	,	,	0
the	the	dt	the	the	0
true	true	j	true	true	0
Apostolicke	Apostolicke	jp	Apostolic	apostolic	0
Doctrine	Doctrine	n1	Doctrine	doctrine	0
to	to	pc-acp	to	to	0
haue	haue	vhi	have	have	0
beene	beene	vbn	been	be	0
taught	taught	vvn	taught	teach	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Roman	Roman	njp	Roman	roman	0
Church	Church	n1	Church	church	0
vvith	vvith	p-acp	with	with	0
all	all	d	all	all	0
sinceretie	sinceretie	n1	sinceretie	sinceretie	0
the	the	dt	the	the	0
first	first	ord	first	first	0
six	six	crd	six	six	0
hundred	hundred	n1	hundred	hundred	0
yee	yee	pn22	ye	you	0
∣	∣	sy	∣	∣	0
res	res	fw-la	res	res	0
,	,	,	,	,	0
and	and	cc	and	and	0
can	can	vmb	can	can	0
it	it	pn31	it	it	0
be	be	vbi	be	be	0
that	that	cst	that	that	0
the	the	dt	the	the	0
corruption	corruption	n1	corruption	corruption	0
of	of	pp-f	of	of	0
on	on	a-acp	on	on	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
one	one	crd	one	one	0
hundred	hundred	crd	hundred	hundred	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
dissolute	dissolute	j	dissolute	dissolute	0
Apostata	Apostata	fw-la	Apostata	apostata	0
Monke	Monke	n1	Monk	monk	0
may	may	vmb	may	may	0
violat	violat	vvi	violate	violate	0
our	our	po12	our	our	0
Sauiours	Sauiours	ng1	Saviour's	saviour	0
credit	credit	n1	credit	credit	0
with	with	p-acp	with	with	0
six	six	crd	six	six	0
hundred	hundred	crd	hundred	hundred	0
yeeres	yeeres	ng2	years	year	0
practyse	practyse	n1	practise	practice	0
?	?	?	?	?	1
I	I	pns11	I	i	0
cannot	cannot	vmbx	cannot	can	0
think	think	vvi	think	think	0
it	it	pn31	it	it	0
,	,	,	,	,	0
at	at	p-acp	at	at	0
least	least	ds	least	least	0
in	in	p-acp	in	in	0
you	you	pn22	you	you	0
for	for	p-acp	for	for	0
vvhat	vvhat	r-crq	what	what	0
can	can	vmb	can	can	0
there	there	a-acp	there	there	0
be	be	vbi	be	be	0
more	more	av-dc	more	more	0
vvicked	vvicked	j	wicked	wicked	0
and	and	cc	and	and	0
deuoyd	deuoyd	j	devoid	devoid	0
of	of	pp-f	of	of	0
human	human	j	human	human	0
reason	reason	n1	reason	reason	0
then	then	av	then	then	0
God	God	np1	God	God	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
solicitous	solicitous	j	solicitous	solicitous	0
for	for	p-acp	for	for	0
mans	mans	ng1	men	man	0
euills	euills	n2-jn	evils	evil	0
,	,	,	,	,	0
and	and	cc	and	and	0
he	he	pns31	he	he	0
himself	himself	px31	himself	himself	0
nothing	nothing	pix	nothing	nothing	0
regard	regard	n1	regard	regard	0
them	them	pno32	them	they	0
?	?	?	?	?	0
if	if	cs	if	if	0
other	other	n-jn	other	other	0
wy	wy	p-acp|pn22	wy	with|you	0
∣	∣	sy	∣	∣	0
se	se	vvi	see	see	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
herein	herein	av	herein	herein	0
deceaued	deceaued	vvn	deceived	deceive	0
,	,	,	,	,	0
Matt.	Matt.	np1	Matt.	Matt.	1
26.21	26.21	crd	26.21	26.21	0
.	.	.	.	.	1
Oh	Oh	uh	O	oh	0
horride	horride	j	horrid	horrid	0
and	and	cc	and	and	0
dreadfull	dreadfull	j	dreadful	dreadful	0
sentence	sentence	n1	sentence	sentence	0
,	,	,	,	,	0
it	it	pn31	it	it	0
vvhere	vvhere	c-crq	where	where	0
good	good	j	good	good	0
for	for	p-acp	for	for	0
him	him	pno31	him	he	0
if	if	cs	if	if	0
that	that	d	that	that	0
man	man	n1	man	man	0
had	had	vhd	had	have	0
not	not	xx	not	not	0
beene	beene	vbn	been	be	0
borne	borne	vvn	born	bear	0
.	.	.	.	.	0
yea	yea	uh	yea	yea	0
verily	verily	av-j	verily	very	0
Hell	Hell	n1	Hell	hell	0
it	it	pn31	it	it	0
self	self	n1	self	self	0
vvill	vvill	vmb	will	will	0
roare	roare	vvi	roar	roar	0
,	,	,	,	,	0
and	and	cc	and	and	0
craue	craue	vvi	crave	crave	0
his	his	po31	his	his	0
right	right	j-jn	right	right	0
saying	saying	n-vvg	saying	say	0
:	:	:	:	:	0
vvhy	vvhy	c-crq	why	why	0
doe	doe	vdb	do	do	0
I	I	pns11	I	i	0
not	not	xx	not	not	0
deuoure	deuoure	vvi	devour	devour	0
and	and	cc	and	and	0
excruciate	excruciate	vvi	excruciate	excruciate	0
this	this	d	this	this	0
vvretch	vvretch	n1	wretch	wretch	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
eternall	eternall	j	eternal	eternal	0
flames	flames	n2	flames	flame	0
,	,	,	,	,	0
longe	longe	av-j	long	long	0
since	since	c-acp	since	since	0
there	there	pc-acp	there	there	0
due	due	j-jn	due	due	0
?	?	?	?	?	1
My	My	po11	My	my	0
good	good	j	good	good	0
Bro	Bro	np1	Bro	Bro	0
:	:	:	:	:	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
seeme	seeme	vvb	seem	seem	0
more	more	dc	more	more	0
earnest	earnest	n1	earnest	earnest	0
then	then	cs	then	than	0
is	is	vbz	is	be	0
meet	meet	j	meet	meet	0
,	,	,	,	,	0
excuse	excuse	vvb	excuse	excuse	0
me	me	pno11	me	i	0
,	,	,	,	,	0
I	I	pns11	I	i	0
pray	pray	vvb	pray	pray	0
you	you	pn22	you	you	0
,	,	,	,	,	0
it	it	pn31	it	it	0
proceeds	proceeds	vvz	proceeds	proceed	0
from	from	p-acp	from	from	0
no	no	dx	no	no	0
ill	ill	j-jn	ill	ill	0
affection	affection	n1	affection	affection	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
that	that	cst	that	that	0
tender	tender	j	tender	tender	0
bro	bro	fw-ge	bro	bro	0
∣	∣	sy	∣	∣	0
therly	therly	j	therly	therly	0
loue	loue	n1	love	love	0
,	,	,	,	,	0
and	and	cc	and	and	0
zeal	zeal	n1	zeal	zeal	0
vvhich	vvhich	r-crq	which	which	0
I	I	pns11	I	i	0
beare	beare	vvb	bear	bear	0
to	to	p-acp	to	to	0
vvardes	vvardes	n2	wards	ward	0
both	both	d	both	both	0
your	your	po22	your	your	0
bodie	bodie	n1	body	body	0
and	and	cc	and	and	0
soule	soule	n1	soul	soul	0
.	.	.	.	.	0
not	not	xx	not	not	0
he	he	pns31	he	he	0
vvhich	vvhich	r-crq	which	which	0
desireth	desireth	vvz	desires	desire	0
(	(	(	(	(	0
vvith	vvith	p-acp	with	with	0
Baal	Baal	np1	Baal	Baal	0
)	)	)	)	)	0
to	to	pc-acp	to	to	0
die	die	vvi	die	die	0
the	the	dt	the	the	0
death	death	n1	death	death	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
righteous	righteous	j	righteous	righteous	0
,	,	,	,	,	0
or	or	cc	or	or	0
shall	shall	vmb	shall	shall	0
crie	crie	vvi	cry	cry	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
