Right	Right	n-jn	Right	right	0
hearts	hearts	n2	hearts	heart	0
an	an	dt	and	a	0
inva	inva	n1	inva	inva	0
∣	∣	sy	∣	∣	0
luable	luable	j	luable	luable	0
and	and	cc	and	and	0
incomparable	incomparable	j	incomparable	incomparable	0
esteem	esteem	n1	esteem	esteem	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
Au	Au	fw-fr	Au	au	0
∣	∣	sy	∣	∣	0
thors	thors	n2	thors	thor	0
here	here	av	here	here	0
mentioned	mentioned	vvn	mentioned	mention	0
,	,	,	,	,	0
and	and	cc	and	and	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
,	,	,	,	,	0
(	(	(	(	(	0
who	who	r-crq	who	who	0
are	are	vbr	are	be	0
indeed	indeed	av	indeed	indeed	0
all	all	d	all	all	0
Reverend	Reverend	n-jn	Reverend	reverend	0
and	and	cc	and	and	0
sound	sound	j	found	sound	0
Divines	Divines	n2-jn	Divines	divine	0
,	,	,	,	,	0
viz.	viz.	n1	viz.	viz.	0
Mr	Mr	n1	Mr	mr.	0
Perkins	Perkins	np1	Perkins	Perkins	0
,	,	,	,	,	0
Bishop	Bishop	n1	Bishop	bishop	0
Hall	Hall	n1	Hall	hall	0
,	,	,	,	,	0
Bishop	Bishop	n1	Bishop	bishop	0
Usher	Usher	n1	Usher	usher	0
,	,	,	,	,	0
(	(	(	(	(	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
particular	particular	j	particular	particular	0
his	his	po31	his	his	0
body	body	n1	body	body	0
of	of	pp-f	of	of	0
Divinity	Divinity	n1	Divinity	divinity	0
,	,	,	,	,	0
)	)	)	)	)	0
Dr	Dr	zz	Dr	dr	0
Preston	Preston	np1	Preston	Preston	0
,	,	,	,	,	0
Dr	Dr	zz	Dr	dr	0
Sibbs	Sibbs	np1	Sibbs	Sibbs	0
,	,	,	,	,	0
Mr	Mr	n1	Mr	mr.	0
Nicholas	Nicholas	np1	Nicholas	Nicholas	0
Eyfield	Eyfield	np1	Eyfield	Eyfield	0
,	,	,	,	,	0
Mr	Mr	n1	Mr	mr.	0
Robert	Robert	np1	Robert	Robert	0
Bouton	Bouton	np1	Bouton	Bouton	0
,	,	,	,	,	0
Mr	Mr	n1	Mr	mr.	0
Ieremy	Ieremy	np1	Ieremy	Jeremy	0
,	,	,	,	,	0
and	and	cc	and	and	0
Mr	Mr	n1	Mr	mr.	0
Dani	Dani	np1	Dani	Dani	0
∣	∣	sy	∣	∣	0
el	el	fw-es	el	el	0
Dike	Dike	np1	Dike	Dike	0
,	,	,	,	,	0
Mr	Mr	n1	Mr	mr.	0
Symonds	Symonds	np1	Symonds	Symonds	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
case	case	n1	case	case	0
and	and	cc	and	and	0
cure	cure	n1	cure	cure	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
deserted	deserted	vvn	deserted	desert	0
soule	soule	n1	soul	soul	0
,	,	,	,	,	0
Mr	Mr	n1	Mr	mr.	0
Smith	Smith	n1	Smith	smith	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
Great	Great	j	Great	great	0
Assize	Assize	n1	Assize	assize	0
,	,	,	,	,	0
and	and	cc	and	and	0
Ursinus	Ursinus	np1	Ursinus	Ursinus	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
Sum	Sum	n1	Sum	sum	0
of	of	pp-f	of	of	0
Christian	Christian	np1	Christian	Christian	0
Reli	Reli	np1	Reli	Reli	0
∣	∣	sy	∣	∣	0
gion	gion	n1	gion	gion	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	1
But	But	p-acp	But	but	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
contrary	contrary	n-jn	contrary	contrary	0
,	,	,	,	,	0
take	take	vvb	take	take	0
notice	notice	n1	notice	notice	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
your	your	po22	your	your	0
duty	duty	n1	duty	duty	0
,	,	,	,	,	0
both	both	av-d	both	both	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
and	and	cc	and	and	0
your	your	po22	your	your	0
own	own	d	own	own	0
soules	soules	n2	souls	soul	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
la	la	fw-fr	la	la	0
∣	∣	sy	∣	∣	0
bour	bour	uh	bour	bour	0
to	to	p-acp	to	to	0
abhor	abhor	vvi	abhor	abhor	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
kind	kind	n1	kind	kind	0
of	of	pp-f	of	of	0
infinite	infinite	j	infinite	infinite	0
detestati	detestati	n1	detestati	detestati	0
∣	∣	sy	∣	∣	0
on	on	p-acp	on	on	0
,	,	,	,	,	0
all	all	d	all	all	0
hereticall	hereticall	j	heretical	heretical	0
and	and	cc	and	and	0
schismaticall	schismaticall	j	schismatical	schismatical	0
,	,	,	,	,	0
(	(	(	(	(	0
yea	yea	uh	yea	yea	0
)	)	)	)	)	0
all	all	d	all	all	0
fanaticall	fanaticall	j	fanatical	fanatical	0
and	and	cc	and	and	0
whimsicall	whimsicall	j	whimsical	whimsical	0
Pamphlets	Pamphlets	n2	Pamphlets	pamphlet	0
,	,	,	,	,	0
Treatises	Treatises	n2	Treatises	treatise	0
,	,	,	,	,	0
and	and	cc	and	and	0
their	their	po32	their	their	0
Authors	Authors	n2	Authors	author	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
specious	specious	j	specious	specious	0
soever	soever	av	soever	soever	0
Fron	Fron	np1	Fron	Fron	0
∣	∣	sy	∣	∣	0
tispieces	tispieces	n2	tispieces	tispiece	0
and	and	cc	and	and	0
deluding	deluding	j-vvg	deluding	delude	0
Titles	Titles	n2	Titles	title	0
be	be	vbb	be	be	0
for	for	p-acp	for	for	0
all	all	d	all	all	0
such	such	d	such	such	0
are	are	vbr	are	be	0
but	but	p-acp	but	but	0
the	the	dt	the	the	0
Devils	Devils	ng1	Devils	devil	0
Factors	Factors	n2	Factors	factor	0
,	,	,	,	,	0
Agents	Agents	n2	Agents	agent	0
,	,	,	,	,	0
and	and	cc	and	and	0
Engins	Engins	n2	Engines	engine	0
to	to	pc-acp	to	to	0
seduce	seduce	vvi	seduce	seduce	0
and	and	cc	and	and	0
poyson	poyson	vvi	poison	poison	0
the	the	dt	the	the	0
judgements	judgements	n2	judgements	judgement	0
of	of	pp-f	of	of	0
poore	poore	j	poor	poor	0
ignorant	ignorant	j	ignorant	ignorant	0
soules	soules	n2	souls	soul	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
run	run	vvi	run	run	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
full	full	j	full	full	0
careere	careere	n1	career	career	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
pit	pit	n1	pit	pit	0
of	of	pp-f	of	of	0
hell	hell	n1	hell	hell	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
high	high	j	high	high	0
dishonour	dishonour	n1	dishonour	dishonour	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
their	their	po32	their	their	0
own	own	d	own	own	0
inevitable	inevitable	j	inevitable	inevitable	0
destruction	destruction	n1	destruction	destruction	0
both	both	av-d	both	both	0
of	of	pp-f	of	of	0
body	body	n1	body	body	0
and	and	cc	and	and	0
soule	soule	n1	soul	soul	0
,	,	,	,	,	0
unlesse	unlesse	cs	unless	unless	0
infinite	infinite	j	infinite	infinite	0
mercy	mercy	n1	mercy	mercy	0
prevent	prevent	vvi	prevent	prevent	0
;	;	;	;	;	0
these	these	d	these	these	0
Vermine	Vermine	n1	Vermin	vermin	0
ae	ae	fw-la	ae	ae	0
like	like	vvb	like	like	0
the	the	dt	the	the	0
Locusts	Locusts	n2	Locusts	locust	0
,	,	,	,	,	0
Rev.	Rev.	n1	Rev.	rev.	1
9.7.8	9.7.8	crd	9.7.8	9.7.8	0
.	.	.	.	.	0
if	if	cs	if	if	0
not	not	xx	not	not	0
the	the	dt	the	the	0
same	same	d	same	same	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
have	have	vhb	have	have	0
Crowns	Crowns	n2	Crowns	crown	0
like	like	j	like	like	0
Gold	Gold	n1	Gold	gold	0
,	,	,	,	,	0
(	(	(	(	(	0
not	not	xx	not	not	0
Gold	Gold	n1	Gold	gold	0
though	though	cs	though	though	0
they	they	pns32	they	they	0
glister	glister	vvb	glister	glister	0
)	)	)	)	)	0
faces	faces	n2	faces	face	0
like	like	j	like	like	0
men	men	n2	men	man	0
,	,	,	,	,	0
and	and	cc	and	and	0
haire	haire	n1	hair	hair	0
like	like	av-j	like	like	0
women	women	n2	women	woman	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
teeth	teeth	n2	teeth	tooth	0
like	like	av-j	like	like	0
Lions	Lions	n2	Lions	lion	0
.	.	.	.	.	1
These	These	d	These	these	0
are	are	vbr	are	be	0
Clouds	Clouds	n2	Clouds	cloud	0
without	without	p-acp	without	without	0
water	water	n1	water	water	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	0
and	and	cc	and	and	0
wandring	wandring	j-vvg	wandering	wander	0
stars	stars	n2	stars	star	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	0
Jude	Jude	np1	Jude	Judas	0
12	12	crd	12	12	0
,	,	,	,	,	0
13.	13.	crd	13.	13.	1
These	These	d	These	these	0
are	are	vbr	are	be	0
they	they	pns32	they	they	0
whose	whose	r-crq	whose	who	0
words	words	n2	words	word	0
fet	fet	vvd	fetched	fetch	0
like	like	av-j	like	like	0
a	a	dt	a	a	0
Canker	Canker	n1	Canker	canker	0
,	,	,	,	,	0
2	2	crd	2	2	0
Tim.	Tim.	np1	Tim.	Tim.	1
2.16	2.16	crd	2.16	2.16	0
,	,	,	,	,	0
17.	17.	crd	17.	17.	1
These	These	np1	These	Theise	0
trouble	trouble	vvb	trouble	trouble	0
Coasts	Coasts	n2	Coasts	coast	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
know	know	vvi	know	know	0
them	them	pno32	them	they	0
by	by	p-acp	by	by	0
their	their	po32	their	their	0
fruit	fruit	n1	fruit	fruit	0
,	,	,	,	,	0
they	they	pns32	they	they	0
still	still	av	still	still	0
oppugne	oppugne	vvi	oppugn	oppugn	0
the	the	dt	the	the	0
faith	faith	n1	faith	faith	0
∣	∣	sy	∣	∣	0
full	full	j	full	full	0
Ministers	Ministers	np1	Ministers	Ministers	0
of	of	pp-f	of	of	0
Jesus	Jesus	np1	Jesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
and	and	cc	and	and	0
spit	spit	vvb	spit	spit	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
black	black	j-jn	black	black	0
mouths	mouths	n2	mouths	mouth	0
many	many	d	many	many	0
opprobrious	opprobrious	j	opprobrious	opprobrious	0
,	,	,	,	,	0
false	false	j	false	false	0
,	,	,	,	,	0
and	and	cc	and	and	0
diabolicall	diabolicall	j	diabolical	diabolical	0
calumniations	calumniations	n2	calumniations	calumniation	0
against	against	p-acp	against	against	0
them	them	pno32	them	they	0
(	(	(	(	(	0
but	but	p-acp	but	but	0
their	their	po32	their	their	0
tongues	tongues	n2	tongues	tongue	0
and	and	cc	and	and	0
pens	pens	n2	pens	pen	0
can	can	vmb	can	can	0
be	be	vbi	be	be	0
no	no	dx	no	no	0
slanders	slanders	n2	slanders	slander	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
cast	cast	vvd	cast	cast	0
them	them	pno32	them	they	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
hearts	hearts	n2	hearts	heart	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
reall	reall	j	real	real	0
godly	godly	j	godly	godly	0
party	party	n1	party	party	0
,	,	,	,	,	0
)	)	)	)	)	0
that	that	cst	that	that	0
thereby	thereby	av	thereby	thereby	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
heave	heave	vvi	heave	heave	0
them	them	pno32	them	they	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Ministry	Ministry	n1	Ministry	ministry	0
,	,	,	,	,	0
and	and	cc	and	and	0
make	make	vvi	make	make	0
roome	roome	n1	room	room	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
uncall'd	uncall'd	j	uncalled	uncalled	0
and	and	cc	and	and	0
ungifted	ungifted	j-vvn	ungifted	ungift	0
fraternity	fraternity	n1	fraternity	fraternity	0
to	to	pc-acp	to	to	0
possess	possess	vvi	possess	possess	0
their	their	po32	their	their	0
places	places	n2	places	place	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
can	can	vmb	can	can	0
bring	bring	vvi	bring	bring	0
their	their	po32	their	their	0
cursed	cursed	j-vvn	cursed	curse	0
de	de	zz	de	de	0
∣	∣	sy	∣	∣	0
signes	signes	n2	signs	sign	0
to	to	pc-acp	to	to	0
passe	passe	vvi	pass	pass	0
;	;	;	;	;	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
this	this	d	this	this	0
hellish	hellish	j	hellish	hellish	0
meanes	meanes	n2	means	mean	0
hinder	hinder	vvi	hinder	hinder	0
the	the	dt	the	the	0
propagation	propagation	n1	propagation	propagation	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Gospell	Gospell	n1	Gospel	gospel	0
,	,	,	,	,	0
and	and	cc	and	and	0
Gospell	Gospell	n1	Gospel	gospel	0
Ordinances	Ordinances	n2	Ordinances	ordinance	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
foyst	foyst	vvi	foist	foist	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
owne	owne	d	own	own	0
hell-bred	hell-bred	j	hellbred	hell-bred	0
inventions	inventions	n2	inventions	invention	0
.	.	.	.	.	1
These	These	np1	These	Theise	0
(	(	(	(	(	0
my	my	po11	my	my	0
deare	deare	n1	deer	deer	0
Chil	Chil	pns11|vmb	Chil	I|will	0
∣	∣	sy	∣	∣	0
dren	dren	n2	dren	dren	0
)	)	)	)	)	0
are	are	vbr	are	be	0
such	such	d	such	such	0
nonsensicall	nonsensicall	j	nonsensical	nonsensical	0
Ignoramus's	Ignoramus's	npg1	Ignoramus's	ignoramus	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
full	full	j	full	full	0
of	of	pp-f	of	of	0
blockish	blockish	j	blockish	blockish	0
stupidity	stupidity	n1	stupidity	stupidity	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
many	many	d	many	many	0
degrees	degrees	n2	degrees	degree	0
worse	worse	av-jc	worse	worse	0
than	than	cs	than	than	0
those	those	d	those	those	0
Babel	Babel	np1	Babel	Babel	0
builders	builders	n2	builders	builder	0
,	,	,	,	,	0
Gen.	Gen.	np1	Gen.	Gen.	1
11.	11.	crd	11.	11.	0
from	from	p-acp	from	from	0
ver	ver	fw-la	ver	ver	0
.	.	.	.	.	1
1.	1.	crd	1.	1.	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
end	end	n1	end	end	0
of	of	pp-f	of	of	0
ver	ver	fw-la	ver	ver	0
.	.	.	.	.	1
8.	8.	crd	8.	8.	1
For	For	p-acp	For	for	0
they	they	pns32	they	they	0
did	did	vdd	did	do	0
desist	desist	vvi	desist	desist	0
from	from	p-acp	from	from	0
their	their	po32	their	their	0
worke	worke	n1	work	work	0
of	of	pp-f	of	of	0
confusion	confusion	n1	confusion	confusion	0
when	when	c-crq	when	when	0
God	God	np1	God	God	0
had	had	vhd	had	have	0
confounded	confounded	vvn	confounded	confound	0
their	their	po32	their	their	0
Language	Language	n1	Language	language	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
these	these	d	these	these	0
Impostors	Impostors	n2	Impostors	impostor	0
,	,	,	,	,	0
though	though	cs	though	though	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
have	have	vhb	have	have	0
divided	divided	vvn	divided	divide	0
their	their	po32	their	their	0
tongues	tongues	n2	tongues	tongue	0
(	(	(	(	(	0
and	and	cc	and	and	0
so	so	av	so	so	0
hath	hath	vhz	hath	have	0
answered	answered	vvn	answered	answer	0
the	the	dt	the	the	0
Pro	Pro	np1	Pro	Pro	0
∣	∣	sy	∣	∣	0
phet	phet	n1	phet	phet	0
Davids	Davids	np1	Davids	Davids	0
Imprecation	Imprecation	n1	Imprecation	imprecation	0
,	,	,	,	,	0
Psa.	Psa.	np1	Psa.	Psa.	1
55.9	55.9	crd	55.9	55.9	0
.	.	.	.	.	1
)	)	)	)	)	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
speak	speak	vvb	speak	speak	0
not	not	xx	not	not	0
the	the	dt	the	the	0
same	same	d	same	same	0
things	things	n2	things	thing	0
:	:	:	:	:	0
yea	yea	uh	yea	yea	0
,	,	,	,	,	0
and	and	cc	and	and	0
their	their	po32	their	their	0
hearts	hearts	n2	hearts	heart	0
too	too	av	too	too	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
walke	walke	vvb	walk	walk	0
in	in	p-acp	in	in	0
contradictory	contradictory	n1	contradictory	contradictory	0
waies	waies	n2	ways	way	0
one	one	crd	one	one	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
other	other	n-jn	other	other	0
,	,	,	,	,	0
(	(	(	(	(	0
and	and	cc	and	and	0
all	all	d	all	all	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Rule	Rule	n1	Rule	rule	0
of	of	pp-f	of	of	0
truth	truth	n1	truth	truth	0
:	:	:	:	:	0
)	)	)	)	)	0
yet	yet	av	yet	yet	0
most	most	av-ds	most	most	0
pertinaciously	pertinaciously	av-j	pertinaciously	pertinacious	0
with	with	p-acp	with	with	0
browes	browes	n2	brows	brow	0
of	of	pp-f	of	of	0
brasse	brasse	n1	brass	brass	0
they	they	pns32	they	they	0
proceed	proceed	vvb	proceed	proceed	0
to	to	pc-acp	to	to	0
bring	bring	vvi	bring	bring	0
paultry	paultry	j	paltry	paltry	0
trash	trash	n1	trash	trash	0
,	,	,	,	,	0
and	and	cc	and	and	0
filthy	filthy	j	filthy	filthy	0
Rubbish	Rubbish	n1	Rubbish	rubbish	0
to	to	pc-acp	to	to	0
patch	patch	vvi	patch	patch	0
up	up	a-acp	up	up	0
their	their	po32	their	their	0
tottering	tottering	j-vvg	tottering	totter	0
structure	structure	n1	structure	structure	0
(	(	(	(	(	0
founded	founded	vvn	founded	found	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
sand	sand	n1	sand	sand	0
)	)	)	)	)	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
habita	habita	n1	habita	habita	0
∣	∣	sy	∣	∣	0
tion	tion	n1	cion	cion	0
for	for	c-acp	for	for	0
dolefull	dolefull	j	doleful	doleful	0
Creatures	Creatures	n2	Creatures	creature	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	0
Isa.	Isa.	np1	Isa.	Isa.	1
13.21	13.21	crd	13.21	13.21	0
.	.	.	.	.	1
And	And	cc	And	and	0
for	for	p-acp	for	for	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Holy	Holy	j	Holy	holy	0
Ghost	Ghost	n1	Ghost	ghost	0
mentions	mentions	n2	mentions	mention	0
in	in	p-acp	in	in	0
Rev.	Rev.	n1	Rev.	rev.	0
18.2	18.2	crd	18.2	18.2	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
downe	downe	a-acp	down	down	0
must	must	vmb	must	must	0
their	their	po32	their	their	0
Chaos	Chaos	n1	Chaos	chaos	0
go	go	vvi	go	go	0
,	,	,	,	,	0
Mat.	Mat.	np1	Mat.	Mat	1
7.26	7.26	crd	7.26	7.26	0
,	,	,	,	,	0
27.	27.	crd	27.	27.	1
And	And	cc	And	and	0
all	all	d	all	all	0
their	their	po32	their	their	0
vile	vile	j	vile	vile	0
plants	plants	n2	plants	plant	0
must	must	vmb	must	must	0
be	be	vbi	be	be	0
pluck'd	pluck'd	vvn	plucked	pluck	0
up	up	a-acp	up	up	0
,	,	,	,	,	0
Mat.	Mat.	np1	Mat.	Mat	1
15.13	15.13	crd	15.13	15.13	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
to	to	pc-acp	to	to	0
conclude	conclude	vvi	conclude	conclude	0
this	this	d	this	this	0
particu	particu	n1	particu	particu	0
∣	∣	sy	∣	∣	0
lar	lar	n1	lar	lar	0
,	,	,	,	,	0
these	these	d	these	these	0
Sons	Sons	n2	Sons	son	0
of	of	pp-f	of	of	0
Belial	Belial	np1	Belial	Belial	0
are	are	vbr	are	be	0
false	false	j	false	false	0
Meteors	Meteors	n2	Meteors	meteor	0
,	,	,	,	,	0
and	and	cc	and	and	0
can	can	vmb	can	can	0
metamorphose	metamorphose	vvi	metamorphose	metamorphose	0
a	a	dt	a	a	0
reall	reall	j	real	real	0
Saint	Saint	n1	Saint	saint	0
into	into	p-acp	into	into	0
a	a	dt	a	a	0
Devill	Devill	n1	Devil	devil	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
Devill	Devill	n1	Devil	devil	0
incarnate	incarnate	j	incarnate	incarnate	0
into	into	p-acp	into	into	0
a	a	dt	a	a	0
Saint	Saint	n1	Saint	saint	0
.	.	.	.	.	1
These	These	np1	These	Theise	0
per	per	fw-la	per	per	0
∣	∣	sy	∣	∣	0
sons	sons	n2	sons	son	0
are	are	vbr	are	be	0
good	good	j	good	good	0
Arithmeticians	Arithmeticians	n2	Arithmeticians	arithmetician	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
well	well	av	well	well	0
vers'd	vers'd	vvn	versed	verse	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
rules	rules	n2	rules	rule	0
of	of	pp-f	of	of	0
Addition	Addition	n1	Addition	addition	0
and	and	cc	and	and	0
Substracti	Substracti	fw-la	Substracti	substracti	0
∣	∣	sy	∣	∣	0
on	on	a-acp	on	on	0
,	,	,	,	,	0
(	(	(	(	(	0
nay	nay	uh-x	nay	nay	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
black	black	j-jn	black	black	0
art	art	n1	art	art	0
of	of	pp-f	of	of	0
Detraction	Detraction	n1	Detraction	detraction	0
too	too	av	too	too	0
;	;	;	;	;	0
)	)	)	)	)	0
and	and	cc	and	and	0
whether	whether	cs	whither	whether	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
acute	acute	j	acute	acute	0
both	both	av-d	both	both	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Theory	Theory	n1	Theory	theory	0
and	and	cc	and	and	0
Practique	Practique	n-jn	Practic	practic	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
Division	Division	n1	Division	division	0
or	or	cc	or	or	0
not	not	xx	not	not	0
,	,	,	,	,	0
let	let	vvb	let	let	0
all	all	d	all	all	0
moralized	moralized	vvn	moralized	moralize	0
men	men	n2	men	man	0
,	,	,	,	,	0
much	much	av-d	much	much	0
more	more	av-dc	more	more	0
reall	reall	j	real	real	0
Christi	Christi	np1	Christi	Christi	0
∣	∣	sy	∣	∣	0
ans	ans	fw-fr	ans	ans	0
judge	judge	vvi	judge	judge	0
.	.	.	.	.	1
These	These	np1	These	Theise	0
persons	persons	n2	persons	person	0
can	can	vmb	can	can	0
,	,	,	,	,	0
and	and	cc	and	and	0
do	do	vdb	do	do	0
put	put	vvi	put	put	0
dark	dark	j	dark	dark	0
∣	∣	sy	∣	∣	0
nesse	nesse	n1	ness	ness	0
for	for	p-acp	for	for	0
light	light	n1	light	light	0
,	,	,	,	,	0
and	and	cc	and	and	0
light	light	vvi	light	light	0
for	for	p-acp	for	for	0
darknesse	darknesse	n1	darkness	darkness	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	1
In	In	p-acp	In	in	0
one	one	crd	one	one	0
word	word	n1	word	word	0
,	,	,	,	,	0
their	their	po32	their	their	0
aime	aime	vvb	aim	aim	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
extinguish	extinguish	vvi	extinguish	extinguish	0
the	the	dt	the	the	0
power	power	n1	power	power	0
of	of	pp-f	of	of	0
godlinesse	godlinesse	n1	godliness	godliness	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
procure	procure	vvi	procure	procure	0
liberty	liberty	n1	liberty	liberty	0
for	for	p-acp	for	for	0
all	all	d	all	all	0
li	li	n1	li	livre	0
∣	∣	sy	∣	∣	0
centiousnesse	centiousnesse	n1	centiousnesse	centiousnesse	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
God	God	np1	God	God	0
prevent	prevent	vvb	prevent	prevent	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
to	to	p-acp	to	to	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
ceed	ceed	vvb	ceed	cee	0
onward	onward	av	onward	onward	0
.	.	.	.	.	1
Set	Set	j-vvn	Set	set	0
not	not	xx	not	not	0
your	your	po22	your	your	0
Affections	Affections	n2	Affections	affection	0
on	on	p-acp	on	on	0
things	things	n2	things	thing	0
beneath	beneath	a-acp	beneath	beneath	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
on	on	p-acp	on	on	0
things	things	n2	things	thing	0
above	above	a-acp	above	above	0
,	,	,	,	,	0
Col.	Col.	np1	Col.	Col.	1
3.2	3.2	crd	3.2	3.2	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
the	the	dt	the	the	0
love	love	n1	love	love	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
world	world	n1	world	world	0
,	,	,	,	,	0
and	and	cc	and	and	0
worldly	worldly	j	worldly	worldly	0
things	things	n2	things	thing	0
is	is	vbz	is	be	0
an	an	dt	and	a	0
enemy	enemy	n1	enemy	enemy	0
both	both	av-d	both	both	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
and	and	cc	and	and	0
your	your	po22	your	your	0
own	own	d	own	own	0
soules	soules	n2	souls	soul	0
,	,	,	,	,	0
Iames	Iames	np1	Iames	Iames	0
4.4	4.4	crd	4.4	4.4	0
.	.	.	.	.	1
1	1	crd	1	1	0
Tim.	Tim.	np1	Tim.	Tim.	1
6.9	6.9	crd	6.9	6.9	0
,	,	,	,	,	0
10.	10.	crd	10.	10.	1
But	But	p-acp	But	but	0
cast	cast	vvi	cast	cast	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
(	(	(	(	(	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
use	use	n1	use	use	0
of	of	pp-f	of	of	0
lawfull	lawfull	j	lawful	lawful	0
meanes	meanes	n2	means	mean	0
)	)	)	)	)	0
upon	upon	p-acp	upon	upon	0
God	God	np1	God	God	0
for	for	p-acp	for	for	0
all	all	d	all	all	0
outward	outward	j	outward	outward	0
things	things	n2	things	thing	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
he	he	pns31	he	he	0
careth	careth	vvz	careth	care	0
for	for	p-acp	for	for	0
you	you	pn22	you	you	0
,	,	,	,	,	0
1	1	crd	1	1	0
Pet.	Pet.	np1	Pet.	Pet.	1
5.7	5.7	crd	5.7	5.7	0
.	.	.	.	.	1
And	And	cc	And	and	0
be	be	vbb	be	be	0
content	content	j	content	content	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
at	at	p-acp	at	at	0
his	his	po31	his	his	0
allow	allow	vvi	allow	allow	0
