SAint	SAint	n1	SAint	saint	0
duty	duty	n1	duty	duty	0
to	to	pc-acp	to	to	0
remember	remember	vvi	remember	remember	0
their	their	po32	their	their	0
de	de	fw-fr	de	de	0
∣	∣	sy	∣	∣	0
liverance	liverance	n1	liverance	liverance	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Gun-powder	Gun-powder	n1	Gunpowder	gunpowder	0
plot	plot	n1	plot	plot	0
by	by	p-acp	by	by	0
an	an	dt	and	a	0
anniversary	anniversary	n1	anniversary	anniversary	0
Thanksgiving	Thanksgiving	n1	Thanksgiving	thanksgiving	0
,	,	,	,	,	0
you	you	pn22	you	you	0
would	would	vmd	would	will	0
recognize	recognize	vvb	recognise	recognise	0
this	this	d	this	this	0
your	your	po22	your	your	0
escape	escape	n1	escape	escape	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
twenty	twenty	crd	twenty	twenty	0
years	years	n2	years	year	0
standing	standing	vvg	standing	stand	0
,	,	,	,	,	0
that	that	cst	that	that	0
had	had	vhd	had	have	0
really	really	av-j	really	real	0
taken	taken	vvn	taken	take	0
effect	effect	n1	effect	effect	0
,	,	,	,	,	0
and	and	cc	and	and	0
blown	blown	vvn	blown	blow	0
up	up	a-acp	up	up	0
the	the	dt	the	the	0
Estates	Estates	n2	Estates	estate	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Realm	Realm	n1	Realm	realm	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Laws	Laws	n2	Laws	law	0
and	and	cc	and	and	0
Liberties	Liberties	n2	Liberties	liberty	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Subject	Subject	j-jn	Subject	subject	0
;	;	;	;	;	0
and	and	cc	and	and	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
due	due	j-jn	due	due	0
time	time	n1	time	time	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
it	it	pn31	it	it	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
judged	judged	vvn	judged	judge	0
convenient	convenient	j	convenient	convenient	0
,	,	,	,	,	0
some	some	d	some	some	0
book	book	n1	book	book	0
might	might	vmd	might	may	0
be	be	vbi	be	be	0
bestowed	bestowed	vvn	bestowed	bestow	0
on	on	p-acp	on	on	0
every	every	d	every	every	0
Parish	Parish	n1	Parish	parish	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
shew	shew	vvi	show	show	0
by	by	p-acp	by	by	0
what	what	r-crq	what	what	0
means	means	n2	means	mean	0
and	and	cc	and	and	0
methods	methods	n2	methods	method	0
we	we	pns12	we	we	0
were	were	vbdr	were	be	0
ensnared	ensnared	vvn	ensnared	ensnare	0
into	into	p-acp	into	into	0
a	a	dt	a	a	0
Civil	Civil	j	Civil	civil	0
war	war	n1	war	war	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
far	far	av-j	far	far	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
heightned	heightned	vvn	heightened	heighten	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
calamities	calamities	n2	calamities	calamity	0
we	we	pns12	we	we	0
felt	felt	vvd	felt	feel	0
under	under	p-acp	under	under	0
it	it	pn31	it	it	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
God	God	np1	God	God	0
wrought	wrought	vvd	wrought	wrought	0
salvation	salvation	n1	salvation	salvation	0
for	for	p-acp	for	for	0
us	us	pno12	us	we	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
all	all	d	all	all	0
attempts	attempts	n2	attempts	attempt	0
to	to	pc-acp	to	to	0
ease	ease	vvi	ease	ease	0
our	our	po12	our	our	0
selves	selves	n2	selves	self	0
of	of	pp-f	of	of	0
slavery	slavery	n1	slavery	slavery	0
were	were	vbdr	were	be	0
fruitlesse	fruitlesse	j	fruitless	fruitless	0
;	;	;	;	;	0
that	that	cst	that	that	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
should	should	vmd	should	shall	0
stir	stir	vvi	stir	stir	0
up	up	a-acp	up	up	0
in	in	p-acp	in	in	0
us	us	pno12	us	we	0
thankful	thankful	j	thankful	thankful	0
hearts	hearts	n2	hearts	heart	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
God	God	n1	God	god	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
mercies	mercies	n2	mercies	mercy	0
,	,	,	,	,	0
so	so	av	so	so	0
it	it	pn31	it	it	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
perpetual	perpetual	j	perpetual	perpetual	0
Caveat	Caveat	n1	Caveat	caveat	0
to	to	p-acp	to	to	0
us	us	pno12	us	we	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
future	future	j-jn	future	future	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
we	we	pns12	we	we	0
let	let	vvb	let	let	0
out	out	av	out	out	0
the	the	dt	the	the	0
waters	waters	n2	waters	water	0
of	of	pp-f	of	of	0
contention	contention	n1	contention	contention	0
,	,	,	,	,	0
lest	lest	cs	lest	lest	0
in	in	p-acp	in	in	0
washing	washing	vvg	washing	wash	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
dirt	dirt	n1	dirt	dirt	0
from	from	p-acp	from	from	0
our	our	po12	our	our	0
streets	streets	n2	streets	street	0
,	,	,	,	,	0
we	we	pns12	we	we	0
drown	drown	vvb	drown	drown	0
our	our	po12	our	our	0
own	own	d	own	own	0
houses	houses	n2	houses	house	0
.	.	.	.	.	1
And	And	cc	And	and	0
Your	Your	po22	Your	your	0
Petitioner	Petitioner	n1	Petitioner	petitioner	0
shall	shall	vmb	shall	shall	0
ever	ever	av	ever	ever	0
pray	pray	vvi	pray	pray	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	1
