SYR	SYR	n1	SYR	sir	0
disturbers	disturbers	n2	disturbers	disturber	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
pub	pub	fw-la	pub	pub	0
∣	∣	sy	∣	∣	0
lick	lick	n1	lick	lick	0
peace	peace	n1	peace	peace	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
house	house	n1	house	house	0
of	of	pp-f	of	of	0
Burbone	Burbone	np1	Burbone	Burbone	0
hath	hath	vhz	hath	have	0
al	al	d	all	all	0
∣	∣	sy	∣	∣	0
wayes	wayes	n2	ways	way	0
iustly	iustly	av-j	justly	just	0
had	had	vhd	had	have	0
this	this	d	this	this	0
honorable	honorable	j	honourable	honourable	0
reporte	reporte	n1	report	report	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
haue	haue	vhi	have	have	0
been	been	vbn	been	be	0
alwayes	alwayes	av	always	always	0
a	a	dt	a	a	0
florishing	florishing	vvg	flourishing	flourish	0
branch	branch	n1	branch	branch	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
bloud	bloud	n1	blood	blood	0
Royall	Royall	j	Royal	royal	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
sure	sure	j	sure	sure	0
piller	piller	n1	pillar	pillar	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
liberty	liberty	n1	liberty	liberty	0
and	and	cc	and	and	0
safety	safety	n1	safety	safety	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Realme	Realme	n1	Realm	realm	0
:	:	:	:	:	0
As	As	c-acp	As	as	0
for	for	p-acp	for	for	0
example	example	n1	example	example	0
,	,	,	,	,	0
Iaques	Iaques	np1	Iaques	Jaques	0
of	of	pp-f	of	of	0
Burbon	Burbon	np1	Burbon	Bourbon	0
Earl	Earl	n1	Earl	earl	0
of	of	pp-f	of	of	0
March	March	n1	March	march	0
,	,	,	,	,	0
and	and	cc	and	and	0
Cō	Cō	fw-mi	Cō	cō	0
∣	∣	sy	∣	∣	0
stable	stable	n1	stable	stable	0
of	of	pp-f	of	of	0
Fraunce	Fraunce	np1	Fraunce	France	0
,	,	,	,	,	0
gaue	gaue	vvd	gave	give	0
good	good	j	good	good	0
proofe	proofe	n1	proof	proof	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
loue	loue	n1	love	love	0
towards	towards	p-acp	towards	towards	0
the	the	dt	the	the	0
welfare	welfare	n1	welfare	welfare	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
countrey	countrey	n1	country	country	0
,	,	,	,	,	0
and	and	cc	and	and	0
towards	towards	p-acp	towards	towards	0
the	the	dt	the	the	0
Crown	Crown	n1	Crown	crown	0
of	of	pp-f	of	of	0
Fraunce	Fraunce	np1	Fraunce	France	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
hazar	hazar	n1	hazar	hazar	0
∣	∣	sy	∣	∣	0
ding	ding	uh	ding	ding	0
himselfe	himselfe	px31	himself	himself	0
in	in	p-acp	in	in	0
many	many	d	many	many	0
battailes	battailes	n2	battles	battle	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
English	English	jp	English	english	0
men	men	n2	men	man	0
,	,	,	,	,	0
then	then	av	then	then	0
almost	almost	av	almost	almost	0
inuincible	inuincible	j	invincible	invincible	0
enemies	enemies	n2	enemies	enemy	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Realme	Realme	n1	Realm	realm	0
,	,	,	,	,	0
specially	specially	av-j	specially	special	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
battel	battel	n1	battle	battle	0
of	of	pp-f	of	of	0
Poy	Poy	np1	Poy	Poy	0
¦	¦	sy	¦	¦	0
tiers	tiers	n2	tiers	tier	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
time	time	n1	time	time	0
of	of	pp-f	of	of	0
king	king	n1	king	king	0
Iohn	Iohn	np1	Iohn	John	0
,	,	,	,	,	0
and	and	cc	and	and	0
also	also	av	also	also	0
in	in	p-acp	in	in	0
do	do	n1	doe	do	0
∣	∣	sy	∣	∣	0
ing	ing	zz	ing	ing	0
his	his	po31	his	his	0
indeuour	indeuour	n1	endeavour	endeavour	0
with	with	p-acp	with	with	0
great	great	j	great	great	0
good	good	j	good	good	0
will	will	n1	will	will	0
to	to	pc-acp	to	to	0
con	con	vvi	con	con	0
∣	∣	sy	∣	∣	0
clude	clude	vvi	clude	clude	0
the	the	dt	the	the	0
peace	peace	n1	peace	peace	0
at	at	p-acp	at	at	0
Britany	Britany	np1	Britany	Britain	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
driue	driue	vvi	driven	drive	0
the	the	dt	the	the	0
Companions	Companions	n2	Companions	companion	0
and	and	cc	and	and	0
Outlawes	Outlawes	n2	Outlaws	outlaw	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
Fraūce	Fraūce	np1	Fraūce	Fraūce	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
tooke	tooke	vvd	took	take	0
their	their	po32	their	their	0
pleasure	pleasure	n1	pleasure	pleasure	0
in	in	p-acp	in	in	0
spoyling	spoyling	vvg	spoiling	spoil	0
the	the	dt	the	the	0
coū	coū	n1	coum	coum	0
¦	¦	sy	¦	¦	0
trey	trey	n1	trey	trey	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
maintayning	maintayning	vvg	maintaining	maintain	0
of	of	pp-f	of	of	0
trouble	trouble	n1	trouble	trouble	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Realme	Realme	n1	Realm	realm	0
.	.	.	.	.	1
Also	Also	av	Also	also	0
Lewis	Lewis	np1	Lewis	Lewis	0
of	of	pp-f	of	of	0
Burbon	Burbon	np1	Burbon	Bourbon	0
the	the	dt	the	the	0
first	first	ord	first	first	0
Earl	Earl	n1	Earl	earl	0
of	of	pp-f	of	of	0
Vā	Vā	np1	Vā	Vā	0
∣	∣	sy	∣	∣	0
dome	dome	n1	dome	dome	0
,	,	,	,	,	0
(	(	(	(	(	0
for	for	c-acp	for	for	0
that	that	d	that	that	0
Earldome	Earldome	n1	Earldom	earldom	0
fell	fell	vvd	fell	fall	0
vnto	vnto	p-acp	unto	unto	0
him	him	pno31	him	he	0
by	by	p-acp	by	by	0
his	his	po31	his	his	0
mother	mother	n1	mother	mother	0
)	)	)	)	)	0
made	made	vvd	made	make	0
warre	warre	n1	war	war	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
Eng	Eng	np1	Eng	Eng	0
∣	∣	sy	∣	∣	0
lishmen	lishmen	n2	lishmen	lishman	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
time	time	n1	time	time	0
of	of	pp-f	of	of	0
king	king	n1	king	king	0
Charles	Charles	np1	Charles	Charles	0
the	the	dt	the	the	0
sixt	sixt	ord	sixt	sixth	0
,	,	,	,	,	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
in	in	p-acp	in	in	0
Fraunce	Fraunce	np1	Fraunce	France	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
also	also	av	also	also	0
euen	euen	av-j	even	even	0
in	in	p-acp	in	in	0
Eng	Eng	np1	Eng	Eng	0
∣	∣	sy	∣	∣	0
land	land	n1	land	land	0
,	,	,	,	,	0
and	and	cc	and	and	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
curteous	curteous	j	courteous	courteous	0
Prince	Prince	n1	Prince	prince	0
,	,	,	,	,	0
and	and	cc	and	and	0
ve	ve	zz	ve	ve	0
∣	∣	sy	∣	∣	0
ry	ry	zz	ry	ry	0
profitable	profitable	j	profitable	profitable	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
Countrey	Countrey	n1	Country	country	0
,	,	,	,	,	0
aswell	aswell	av	aswell	aswell	0
in	in	p-acp	in	in	0
mat	mat	n1	mat	mat	0
∣	∣	sy	∣	∣	0
ters	ters	n1	ters	ters	0
of	of	pp-f	of	of	0
war	war	n1	war	war	0
as	as	c-acp	as	as	0
of	of	pp-f	of	of	0
peace	peace	n1	peace	peace	0
.	.	.	.	.	1
His	His	po31	His	his	0
sonne	sonne	n1	son	son	0
(	(	(	(	(	0
named	named	vvd	nam	name	0
Lewis	Lewis	np1	Lewis	Lewis	0
also	also	av	also	also	0
)	)	)	)	)	0
being	being	vbg	being	be	0
then	then	av	then	then	0
Lord	Lord	n1	Lord	lord	0
great	great	j	great	great	0
master	master	n1	master	master	0
of	of	pp-f	of	of	0
Fraunce	Fraunce	np1	Fraunce	France	0
,	,	,	,	,	0
was	was	vbds	was	be	0
in	in	p-acp	in	in	0
many	many	d	many	many	0
battailes	battailes	n2	battles	battle	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
he	he	pns31	he	he	0
fought	fought	vvd	fought	fight	0
valiantly	valiantly	av-j	valiantly	valiant	0
,	,	,	,	,	0
special	special	j	special	special	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
battaile	battaile	n1	battle	battle	0
of	of	pp-f	of	of	0
Agincourt	Agincourt	np1	Agincourt	Agincourt	0
,	,	,	,	,	0
notwithstan	notwithstan	fw-mi	notwithstan	notwithstan	0
∣	∣	sy	∣	∣	0
ding	ding	uh	ding	ding	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
taken	taken	vvn	taken	take	0
prisoner	prisoner	n1	prisoner	prisoner	0
by	by	p-acp	by	by	0
ye	ye	pn22	you	you	0
Eng	Eng	np1	Eng	Eng	0
∣	∣	sy	∣	∣	0
lishmen	lishmen	n2	lishmen	lishman	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
many	many	d	many	many	0
other	other	j-jn	other	other	0
great	great	j	great	great	0
Princes	Princes	n2	Princes	prince	0
and	and	cc	and	and	0
Lords	Lords	n2	Lords	lord	0
of	of	pp-f	of	of	0
Fraunce	Fraunce	np1	Fraunce	France	0
.	.	.	.	.	1
Likewise	Likewise	av	Likewise	likewise	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
one	one	pi	one	one	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
that	that	cst	that	that	0
toke	toke	vvd	took	take	0
most	most	ds	most	most	0
paines	paines	n2	pains	pain	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
the	the	dt	the	the	0
peace	peace	n1	peace	peace	0
at	at	p-acp	at	at	0
Arras	Arras	n1	Arras	arras	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
time	time	n1	time	time	0
of	of	pp-f	of	of	0
king	king	n1	king	king	0
Charles	Charles	np1	Charles	Charles	0
the	the	dt	the	the	0
se	se	zz	se	se	0
∣	∣	sy	∣	∣	0
uenth	uenth	n1	uenth	uenth	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
suppressing	suppressing	vvg	suppressing	suppress	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Ciuil	Ciuil	j	Civil	civil	0
wars	wars	n2	wars	war	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
had	had	vhd	had	have	0
indured	indured	vvn	endured	endure	0
so	so	av	so	so	0
long	long	j	long	long	0
time	time	n1	time	time	0
,	,	,	,	,	0
welnere	welnere	fw-la	welnere	welnere	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
vtter	vtter	j	utter	utter	0
destruction	destruction	n1	destruction	destruction	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Realme	Realme	n1	Realm	realm	0
.	.	.	.	.	1
Iohn	Iohn	np1	Iohn	John	0
of	of	pp-f	of	of	0
Burbon	Burbon	np1	Burbon	Bourbon	0
Earle	Earle	n1	Earl	earl	0
of	of	pp-f	of	of	0
Vandome	Vandome	np1	Vandome	Vandome	0
and	and	cc	and	and	0
sonne	sonne	n1	son	son	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
sayd	sayd	j-vvn	said	say	0
Lewis	Lewis	np1	Lewis	Lewis	0
,	,	,	,	,	0
was	was	vbds	was	be	0
also	also	av	also	also	0
a	a	dt	a	a	0
virtuous	virtuous	j	virtuous	virtuous	0
Prince	Prince	n1	Prince	prince	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
valyant	valyant	j	valyant	valiant	0
warryor	warryor	n1	warryor	warryor	0
,	,	,	,	,	0
and	and	cc	and	and	0
aduentu	aduentu	fw-la	aduentu	aduentu	0
∣	∣	sy	∣	∣	0
red	red	j-jn	read	red	0
himselfe	himselfe	px31	himself	himself	0
in	in	p-acp	in	in	0
many	many	d	many	many	0
a	a	dt	a	a	0
battaile	battaile	n1	battle	battle	0
,	,	,	,	,	0
specially	specially	av-j	specially	special	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
siege	siege	n1	siege	siege	0
of	of	pp-f	of	of	0
Fronsack	Fronsack	np1	Fronsack	Fronsack	0
in	in	p-acp	in	in	0
ye	ye	pn22	you	you	0
Marches	Marches	n2	Marches	march	0
of	of	pp-f	of	of	0
Bur	Bur	np1	Bur	Bur	0
∣	∣	sy	∣	∣	0
deloys	deloys	vvz	deloys	deloy	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
made	made	vvn	made	make	0
knight	knight	n1	knight	knight	0
for	for	p-acp	for	for	0
his	his	po31	his	his	0
va	va	uh	vam	va	0
¦	¦	sy	¦	¦	0
liant	liant	j	liant	liant	0
desertes	desertes	n2	deserts	desert	0
:	:	:	:	:	0
and	and	cc	and	and	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
one	one	pi	one	one	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Princes	Princes	n2	Princes	prince	0
which	which	r-crq	which	which	0
tooke	tooke	vvd	took	take	0
part	part	n1	part	part	0
with	with	p-acp	with	with	0
Lewis	Lewis	np1	Lewis	Lewis	0
the	the	dt	the	the	0
Dolphin	Dolphin	n1	Dolphin	dolphin	0
,	,	,	,	,	0
and	and	cc	and	and	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Dukes	Dukes	n2	Dukes	duke	0
of	of	pp-f	of	of	0
Burbon	Burbon	np1	Burbon	Bourbon	0
and	and	cc	and	and	0
Alaun	Alaun	n1	Alaun	alaun	0
∣	∣	sy	∣	∣	0
son	son	n1	son	son	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
setting	setting	vvg	setting	set	0
themselues	themselues	px32	themselves	themselves	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
wicked	wicked	j	wicked	wicked	0
and	and	cc	and	and	0
tirannicall	tirannicall	j	tyrannical	tyrannical	0
dealings	dealings	n2-vvg	dealings	deal	0
of	of	pp-f	of	of	0
certayne	certayne	j	certain	certain	0
timeser	timeser	n1	timeser	timeser	0
∣	∣	sy	∣	∣	0
uers	uers	zz	uers	uers	0
and	and	cc	and	and	0
flatterers	flatterers	n2	flatterers	flatterer	0
of	of	pp-f	of	of	0
king	king	n1	king	king	0
Charles	Charles	np1	Charles	Charles	0
the	the	dt	the	the	0
se	se	zz	se	se	0
∣	∣	sy	∣	∣	0
uenth	uenth	n1	uenth	uenth	0
,	,	,	,	,	0
Fraunces	Fraunces	npg1	Fraunces	France	0
of	of	pp-f	of	of	0
Burbon	Burbon	np1	Burbon	Bourbon	0
his	his	po31	his	his	0
sonne	sonne	n1	son	son	0
,	,	,	,	,	0
a	a	dt	a	a	0
good	good	j	good	good	0
and	and	cc	and	and	0
stout	stout	j	stout	stout	0
prince	prince	n1	prince	prince	0
went	went	vvd	went	go	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
viage	viage	n1	voyage	voyage	0
to	to	p-acp	to	to	0
Naples	Naples	np1	Naples	Naples	0
with	with	p-acp	with	with	0
king	king	n1	king	king	0
Charles	Charles	np1	Charles	Charles	0
the	the	dt	the	the	0
eighth	eighth	ord	eighth	eight	0
,	,	,	,	,	0
and	and	cc	and	and	0
behaued	behaued	vvd	behaved	behave	0
himselfe	himselfe	px31	himself	himself	0
nobly	nobly	av-j	nobly	noble	0
in	in	p-acp	in	in	0
matters	matters	n2	matters	matter	0
both	both	d	both	both	0
of	of	pp-f	of	of	0
peace	peace	n1	peace	peace	0
and	and	cc	and	and	0
warre	warre	n1	war	war	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
honor	honor	n1	honour	honour	0
and	and	cc	and	and	0
profite	profite	n1	profit	profit	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Crowne	Crowne	n1	Crown	crown	0
of	of	pp-f	of	of	0
Fraunce	Fraunce	np1	Fraunce	France	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
whole	whole	j-jn	whole	whole	0
country	country	n1	country	country	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
not	not	xx	not	not	0
soone	soone	av	soon	soon	0
make	make	vvi	make	make	0
an	an	dt	and	a	0
end	end	n1	end	end	0
,	,	,	,	,	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
minded	minded	vvd	minded	mind	0
to	to	pc-acp	to	to	0
recken	recken	vvi	reckon	reckon	0
vp	vp	a-acp	up	up	0
all	all	d	all	all	0
the	the	dt	the	the	0
excellent	excellent	j	excellent	excellent	0
princes	princes	n2	princes	prince	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
maiesties	maiesties	n2	majesty's	majesty	0
most	most	av-ds	most	most	0
renowmed	renowmed	vvn	renowned	renown	0
house	house	n1	house	house	0
of	of	pp-f	of	of	0
Burbon	Burbon	np1	Burbon	Bourbon	0
:	:	:	:	:	0
and	and	cc	and	and	0
much	much	d	much	much	0
les	les	av-dc	less	less	0
should	should	vmd	should	shall	0
I	I	pns11	I	i	0
do	do	vdi	do	do	0
it	it	pn31	it	it	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
ment	ment	vvd	meant	mean	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
vpon	vpon	p-acp	upon	upon	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
rehearse	rehearse	vvi	rehearse	rehearse	0
their	their	po32	their	their	0
heroycall	heroycall	j	heroical	heroical	0
deedes	deedes	n2	deeds	deed	0
and	and	cc	and	and	0
vertues	vertues	n2	virtues	virtue	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
would	would	vmd	would	will	0
require	require	vvi	require	require	0
many	many	d	many	many	0
great	great	j	great	great	0
volumes	volumes	n2	volumes	volume	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
I	I	pns11	I	i	0
thinke	thinke	vvb	think	think	0
it	it	pn31	it	it	0
inough	inough	av-d	enough	enough	0
for	for	p-acp	for	for	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
haue	haue	vhi	have	have	0
named	named	vvn	nam	name	0
some	some	d	some	some	0
few	few	d	few	few	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
,	,	,	,	,	0
that	that	cst	that	that	0
might	might	vmd	might	may	0
serue	serue	vvi	serve	serve	0
for	for	p-acp	for	for	0
examples	examples	n2	examples	example	0
to	to	pc-acp	to	to	0
prin	prin	vvi	prin	prin	0
∣	∣	sy	∣	∣	0
ces	ces	fw-fr	ces	ces	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
other	other	j-jn	other	other	0
men	men	n2	men	man	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
speed	speed	vvi	speed	speed	0
themselues	themselues	px32	themselves	themselves	0
valiantly	valiantly	av-j	valiantly	valiant	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
defence	defence	n1	defence	defence	0
and	and	cc	and	and	0
mayntaynance	mayntaynance	n1	maintenance	maintenance	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
peace	peace	n1	peace	peace	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
countrye	countrye	n1	country	country	0
.	.	.	.	.	1
Which	Which	r-crq	Which	which	0
examples	examples	n2	examples	example	0
wil	wil	vmb	will	will	0
(	(	(	(	(	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
opinion	opinion	n1	opinion	opinion	0
)	)	)	)	)	0
be	be	vbb	be	be	0
the	the	dt	the	the	0
better	better	jc	better	better	0
liked	liked	vvd	liked	like	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
maiesty	maiesty	n1	majesty	majesty	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
they	they	pns32	they	they	0
come	come	vvb	come	come	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
owne	owne	d	own	own	0
house	house	n1	house	house	0
,	,	,	,	,	0
(	(	(	(	(	0
which	which	r-crq	which	which	0
hath	hath	vhz	hath	have	0
alwayes	alwayes	av	always	always	0
been	been	vbn	been	be	0
most	most	av-ds	most	most	0
fruitfull	fruitfull	j	fruitful	fruitful	0
in	in	p-acp	in	in	0
noble	noble	j	noble	noble	0
and	and	cc	and	and	0
vertuous	vertuous	j	virtuous	virtuous	0
princes	princes	n2	princes	prince	0
:	:	:	:	:	0
)	)	)	)	)	0
but	but	cc-acp	but	but	0
also	also	av	also	also	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Linial	Linial	j	Linial	linial	0
discēt	discēt	n1	dissent	dissent	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
progenytors	progenytors	n2	progenytors	progenytor	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
ye	ye	pn22	you	you	0
late	late	j	late	late	0
king	king	n1	king	king	0
of	of	pp-f	of	of	0
Nauare	Nauare	j-jn	Navare	navare	0
your	your	po22	your	your	0
father	father	n1	father	father	0
,	,	,	,	,	0
was	was	vbds	was	be	0
the	the	dt	the	the	0
sonne	sonne	n1	son	son	0
of	of	pp-f	of	of	0
Charles	Charles	np1	Charles	Charles	0
of	of	pp-f	of	of	0
Burbon	Burbon	np1	Burbon	Bourbon	0
the	the	dt	the	the	0
first	first	ord	first	first	0
duke	duke	n1	duke	duke	0
of	of	pp-f	of	of	0
Vandome	Vandome	np1	Vandome	Vandome	0
:	:	:	:	:	0
who	who	r-crq	who	who	0
was	was	vbds	was	be	0
sonne	sonne	n1	son	son	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
foresayd	foresayd	j-vvn	foresaid	foresay	0
Fraunces	Fraunces	npg1	Fraunces	France	0
Earle	Earle	n1	Earl	earl	0
of	of	pp-f	of	of	0
Vandome	Vandome	np1	Vandome	Vandome	0
:	:	:	:	:	0
who	who	r-crq	who	who	0
was	was	vbds	was	be	0
sonne	sonne	n1	son	son	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
forenamed	forenamed	j-vvn	forenamed	forename	0
Iohn	Iohn	np1	Iohn	John	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
was	was	vbds	was	be	0
sonne	sonne	n1	son	son	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
foresayd	foresayd	j-vvn	foresaid	foresay	0
Lewis	Lewis	np1	Lewis	Lewis	0
Lord	Lord	n1	Lord	lord	0
great	great	j	great	great	0
ma	ma	n1	ma	man	0
∣	∣	sy	∣	∣	0
ster	ster	vvz	ster	star	0
of	of	pp-f	of	of	0
Fraunce	Fraunce	np1	Fraunce	France	0
:	:	:	:	:	0
who	who	r-crq	who	who	0
was	was	vbds	was	be	0
the	the	dt	the	the	0
sonne	sonne	n1	son	son	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
o	o	sy	oh	o	0
∣	∣	sy	∣	∣	0
ther	ther	dt	there	the	0
Lewis	Lewis	np1	Lewis	Lewis	0
,	,	,	,	,	0
the	the	dt	the	the	0
first	first	ord	first	first	0
Earle	Earle	n1	Earl	earl	0
of	of	pp-f	of	of	0
Vandome	Vandome	np1	Vandome	Vandome	0
:	:	:	:	:	0
who	who	r-crq	who	who	0
was	was	vbds	was	be	0
the	the	dt	the	the	0
son	son	n1	son	son	0
of	of	pp-f	of	of	0
Iohn	Iohn	np1	Iohn	John	0
Earle	Earle	n1	Earl	earl	0
of	of	pp-f	of	of	0
March	March	n1	March	march	0
:	:	:	:	:	0
who	who	r-crq	who	who	0
was	was	vbds	was	be	0
the	the	dt	the	the	0
sonne	sonne	n1	son	son	0
of	of	pp-f	of	of	0
Iaques	Iaques	np1	Iaques	Jaques	0
Earle	Earle	n1	Earl	earl	0
of	of	pp-f	of	of	0
March	March	n1	March	march	0
and	and	cc	and	and	0
constable	constable	n1	constable	constable	0
of	of	pp-f	of	of	0
Fraunce	Fraunce	np1	Fraunce	France	0
:	:	:	:	:	0
who	who	r-crq	who	who	0
was	was	vbds	was	be	0
ye	ye	dt	the	the	0
sonne	sonne	n1	son	son	0
of	of	pp-f	of	of	0
Lewis	Lewis	np1	Lewis	Lewis	0
first	first	ord	first	first	0
duke	duke	n1	duke	duke	0
of	of	pp-f	of	of	0
Burbon	Burbon	np1	Burbon	Bourbon	0
surnamed	surnamed	vvd	surnamed	surname	0
the	the	dt	the	the	0
great	great	j	great	great	0
duke	duke	n1	duke	duke	0
:	:	:	:	:	0
who	who	r-crq	who	who	0
was	was	vbds	was	be	0
the	the	dt	the	the	0
sonne	sonne	n1	son	son	0
of	of	pp-f	of	of	0
Robert	Robert	np1	Robert	Robert	0
of	of	pp-f	of	of	0
Fraunce	Fraunce	np1	Fraunce	France	0
Earle	Earle	n1	Earl	earl	0
of	of	pp-f	of	of	0
Cleremount	Cleremount	np1	Cleremount	Cleremount	0
and	and	cc	and	and	0
Beaw	Beaw	n1	Beaw	beaw	0
∣	∣	sy	∣	∣	0
uoysin	uoysin	n1	uoysin	uoysin	0
:	:	:	:	:	0
who	who	r-crq	who	who	0
was	was	vbds	was	be	0
the	the	dt	the	the	0
Sonne	Sonne	n1	Son	son	0
of	of	pp-f	of	of	0
good	good	j	good	good	0
king	king	n1	king	king	0
Lewis	Lewis	np1	Lewis	Lewis	0
the	the	dt	the	the	0
saynt	saynt	n1	saint	saint	0
.	.	.	.	.	1
And	And	cc	And	and	0
so	so	av	so	so	0
your	your	po22	your	your	0
Maiestie	Maiestie	n1	Majesty	majesty	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
eleuenth	eleuenth	ord	eleuenth	eleventh	0
in	in	p-acp	in	in	0
order	order	n1	order	order	0
,	,	,	,	,	0
descending	descending	vvg	descending	descend	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
right	right	j-jn	right	right	0
line	line	n1	line	line	0
from	from	p-acp	from	from	0
S.	S.	n1	S.	saint	0
Lewis	Lewis	np1	Lewis	Lewis	0
your	your	po22	your	your	0
great	great	j	great	great	0
Ancestor	Ancestor	n1	Ancestor	ancestor	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
vertues	vertues	n2	virtues	virtue	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
that	that	cst	that	that	0
God	God	np1	God	God	0
will	will	vmb	will	will	0
make	make	vvi	make	make	0
to	to	pc-acp	to	to	0
grow	grow	vvi	grow	grow	0
more	more	dc	more	more	0
and	and	cc	and	and	0
more	more	av-dc	more	more	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
Royall	Royall	j	Royal	royal	0
person	person	n1	person	person	0
,	,	,	,	,	0
making	making	vvg	making	make	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
follower	follower	n1	follower	follower	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
steps	steps	n2	steps	step	0
in	in	p-acp	in	in	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
