THese	THese	d	THese	these	0
,	,	,	,	,	0
u	u	sy	u	u	0
.	.	.	.	.	1
And	And	cc	And	and	0
that	that	cst	that	that	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
word	word	n1	word	word	0
but	but	p-acp	but	but	0
this	this	d	this	this	0
,	,	,	,	,	0
That	That	cst	That	that	0
hath	hath	vhz	hath	have	0
them	them	pno32	them	they	0
alone	alone	av-j	alone	alone	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
only	only	av-j	only	only	0
this	this	d	this	this	0
,	,	,	,	,	0
So	So	av	So	so	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Heaven	Heaven	n1	Heaven	heaven	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
the	the	dt	the	the	0
mighty	mighty	j	mighty	mighty	0
host	host	n1	host	host	0
,	,	,	,	,	0
Of	Of	pp-f	Of	of	0
Creatures	Creatures	n2	Creatures	creature	0
there	there	a-acp	there	there	0
,	,	,	,	,	0
Earth	Earth	n1	Earth	earth	0
,	,	,	,	,	0
Sea	Sea	n1	Sea	sea	0
,	,	,	,	,	0
or	or	cc	or	or	0
any	any	d	any	any	0
Coast	Coast	n1	Coast	coast	0
,	,	,	,	,	0
Or	Or	cc	Or	or	0
Climat	Climat	n1	Climate	climate	0
,	,	,	,	,	0
any	any	d	any	any	0
Fish	Fish	n1	Fish	fish	0
,	,	,	,	,	0
or	or	cc	or	or	0
Fowl	Fowl	n1	Fowl	fowl	0
,	,	,	,	,	0
or	or	cc	or	or	0
Beast	Beast	n1	Beast	beast	0
,	,	,	,	,	0
Or	Or	cc	Or	or	0
any	any	d	any	any	0
of	of	pp-f	of	of	0
his	his	png31	his	he	0
VVorks	VVorks	vvz	Works	work	0
,	,	,	,	,	0
the	the	dt	the	the	0
most	most	ds	most	most	0
and	and	cc	and	and	0
least	least	ds	least	least	0
,	,	,	,	,	0
Or	Or	cc	Or	or	0
thoughts	thoughts	n2	thoughts	thought	0
,	,	,	,	,	0
or	or	cc	or	or	0
words	words	n2	words	word	0
,	,	,	,	,	0
or	or	cc	or	or	0
writing	writing	vvg	writing	write	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
pen	pen	n1	pen	pen	0
,	,	,	,	,	0
Or	Or	cc	Or	or	0
deeds	deeds	n2	deeds	deed	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
accomplished	accomplished	vvn	accomplished	accomplish	0
by	by	p-acp	by	by	0
men	men	n2	men	man	0
;	;	;	;	;	0
But	But	cc-acp	But	but	0
have	have	vhb	have	have	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
Letters	Letters	n2	Letters	letter	0
in	in	p-acp	in	in	0
them	them	pno32	them	they	0
all	all	d	all	all	0
,	,	,	,	,	0
And	And	cc	And	and	0
God	God	np1	God	God	0
alone	alone	av-j	alone	alone	0
hath	hath	vhz	hath	have	0
all	all	d	all	all	0
in	in	p-acp	in	in	0
general	general	n1	general	general	0
:	:	:	:	:	0
By	By	p-acp	By	by	0
which	which	r-crq	which	which	0
we	we	pns12	we	we	0
see	see	vvb	see	see	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
will	will	n1	will	will	0
,	,	,	,	,	0
He	He	pns31	He	he	0
is	is	vbz	is	be	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
things	things	n2	things	thing	0
,	,	,	,	,	0
and	and	cc	and	and	0
does	does	vdz	does	do	0
all	all	d	all	all	0
things	things	n2	things	thing	0
fill	fill	vvb	fill	fill	0
;	;	;	;	;	0
And	And	cc	And	and	0
all	all	d	all	all	0
things	things	n2	things	thing	0
said	said	vvd	said	say	0
or	or	cc	or	or	0
done	done	vdn	done	do	0
he	he	pns31	he	he	0
hath	hath	vhz	hath	have	0
ordain'd	ordain'd	vvn	ordained	ordain	0
,	,	,	,	,	0
Some	Some	d	Some	some	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
great	great	j	great	great	0
Name's	Name's	n1|vbz	Name's	name|be	0
therein	therein	av	therein	therein	0
contain'd	contain'd	vvn	contained	contain	0
,	,	,	,	,	0
All	All	d	All	all	0
future	future	j-jn	future	future	0
,	,	,	,	,	0
present	present	j	present	present	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
past	past	j	past	past	0
things	things	n2	things	thing	0
,	,	,	,	,	0
seing	seing	vvg	sing	sing	0
,	,	,	,	,	0
In	In	p-acp	In	in	0
Him	Him	pno31	Him	he	0
we	we	pns12	we	we	0
live	live	vvb	live	live	0
,	,	,	,	,	0
and	and	cc	and	and	0
move	move	vvi	move	move	0
,	,	,	,	,	0
and	and	cc	and	and	0
have	have	vhb	have	have	0
our	our	po12	our	our	0
being	being	n1	being	being	0
;	;	;	;	;	0
Almighty	Almighty	j-jn	Almighty	almighty	0
,	,	,	,	,	0
All	All	d	All	all	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
in	in	p-acp	in	in	0
every	every	d	every	every	0
where	where	q-crq	where	where	0
,	,	,	,	,	0
Eternal	Eternal	j	Eternal	eternal	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
whom	whom	ro-crq	whom	who	0
change	change	n1	change	change	0
cannot	cannot	vmbx	cannot	can	0
appear	appear	vvi	appear	appear	0
;	;	;	;	;	0
Immortal	Immortal	j	Immortal	immortal	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
made	made	vvd	made	make	0
all	all	d	all	all	0
things	things	n2	things	thing	0
mortal	mortal	j-jn	mortal	mortal	0
else	else	av	else	else	0
,	,	,	,	,	0
Omnipotent	Omnipotent	j	Omnipotent	omnipotent	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
Power	Power	n1	Power	power	0
all	all	d	all	all	0
power	power	n1	power	power	0
excels	excels	vvz	excels	excel	0
,	,	,	,	,	0
United	United	vvn	United	unite	0
three	three	crd	three	three	0
in	in	p-acp	in	in	0
one	one	crd	one	one	0
,	,	,	,	,	0
and	and	cc	and	and	0
one	one	pi	one	one	0
in	in	p-acp	in	in	0
three	three	crd	three	three	0
,	,	,	,	,	0
Iehovah	Iehovah	np1	Iehovah	Iehovah	0
,	,	,	,	,	0
unto	unto	p-acp	unto	unto	0
whom	whom	ro-crq	whom	who	0
all	all	d	all	all	0
glory	glory	n1	glory	glory	0
be	be	vbi	be	be	0
.	.	.	.	.	1
Besides	Besides	p-acp	Beside	beside	0
the	the	dt	the	the	0
learned	learned	j	learned	learned	0
Poets	Poets	n2	Poets	poet	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
times	times	n2	times	time	0
,	,	,	,	,	0
Have	Have	vhb	Have	have	0
chanted	chanted	vvd	chanted	chant	0
out	out	av	out	out	0
their	their	po32	their	their	0
Praises	Praises	n2	Praises	praise	0
in	in	p-acp	in	in	0
pleasant	pleasant	j	pleasant	pleasant	0
Rhimes	Rhimes	n2	Rhimes	rhime	0
,	,	,	,	,	0
The	The	dt	The	the	0
harmless	harmless	j	harmless	harmless	0
lives	lives	n2	lives	life	0
of	of	pp-f	of	of	0
rural	rural	j	rural	rural	0
Shepherd	Shepherd	n1	Shepherd	shepherd	0
Swains	Swains	n2	Swains	swain	0
,	,	,	,	,	0
And	And	cc	And	and	0
beauteous	beauteous	j	beauteous	beauteous	0
Shepherdesses	Shepherdesses	n2	Shepherdesses	shepherdess	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
Plains	Plains	n2	Plains	plain	0
,	,	,	,	,	0
In	In	p-acp	In	in	0
Odes	Odes	n2	Odes	ode	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
Roundelays	Roundelays	n2	Roundelays	roundelay	0
,	,	,	,	,	0
and	and	cc	and	and	0
Madrigals	Madrigals	n2	Madrigals	madrigal	0
,	,	,	,	,	0
In	In	p-acp	In	in	0
Sonnets	Sonnets	n2	Sonnets	sonnet	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
well	well	av	well	well	0
penn'd	penn'd	vvn	penned	pen	0
Post'rals	Post'rals	n2	Post'rals	post'ral	0
,	,	,	,	,	0
They	They	pns32	They	they	0
have	have	vhb	have	have	0
recorded	recorded	vvn	recorded	record	0
most	most	av-ds	most	most	0
delightfully	delightfully	av-j	delightfully	delightful	0
,	,	,	,	,	0
Their	Their	po32	Their	their	0
Loves	Loves	vvz	Loves	love	0
,	,	,	,	,	0
their	their	po32	their	their	0
Fortunes	Fortunes	n2	Fortune's	fortune	0
and	and	cc	and	and	0
Felicity	Felicity	n1	Felicity	felicity	0
,	,	,	,	,	0
And	And	cc	And	and	0
sure	sure	av-j	sure	sure	0
it	it	pn31	it	it	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
low	low	j	low	low	0
terrestrial	terrestrial	j	terrestrial	terrestrial	0
round	round	n1	round	round	0
,	,	,	,	,	0
Plain	Plain	j	Plain	plain	0
honest	honest	j	honest	honest	0
Happiness	Happiness	n1	Happiness	happiness	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
found	found	vvn	found	find	0
,	,	,	,	,	0
It	It	pn31	It	it	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Shepherds	Shepherds	n2	Shepherd's	shepherd	0
is	is	vbz	is	be	0
remaining	remaining	vvg	remaining	remain	0
still	still	av	still	still	0
,	,	,	,	,	0
Because	Because	c-acp	Because	because	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
least	least	ds	least	least	0
power	power	n1	power	power	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
ill	ill	j-jn	ill	ill	0
;	;	;	;	;	0
And	And	cc	And	and	0
whilst	whilst	cs	while	while	0
they	they	pns32	they	they	0
on	on	p-acp	on	on	0
their	their	po32	their	their	0
Feeding	Feeding	vvg	Feeding	feed	0
flocks	flocks	n2	flocks	flock	0
attend	attend	vvi	attend	attend	0
,	,	,	,	,	0
They	They	pns32	They	they	0
have	have	vhb	have	have	0
the	the	dt	the	the	0
least	least	ds	least	least	0
occasions	occasions	n2	occasions	occasion	0
to	to	pc-acp	to	to	0
offend	offend	vvi	offend	offend	0
,	,	,	,	,	0
Ambition	Ambition	n1	Ambition	ambition	0
,	,	,	,	,	0
Pomp	Pomp	n1	Pomp	pomp	0
,	,	,	,	,	0
and	and	cc	and	and	0
Hell-begotten	Hell-begotten	j	Hell-begotten	hell-begotten	0
Pride	Pride	n1	Pride	pride	0
,	,	,	,	,	0
And	And	cc	And	and	0
damned	damned	j-vvn	damned	damn	0
Adulation	Adulation	n1	Adulation	adulation	0
they	they	pns32	they	they	0
deride	deride	vvi	deride	deride	0
,	,	,	,	,	0
The	The	dt	The	the	0
complemental-slatt'ry	complemental-slatt'ry	n1	complemental-slatt'ry	complemental-slatt'ry	0
of	of	pp-f	of	of	0
Kings	Kings	ng1	Kings	king	0
Courts	Courts	n2	Courts	court	0
,	,	,	,	,	0
Is	Is	vbz	Is	be	0
never	never	av-x	never	never	0
intermix'd	intermix'd	vvn	intermixed	intermix	0
amids	amids	p-acp	amids	amid	0
their	their	po32	their	their	0
sports	sports	n2	sports	sport	0
,	,	,	,	,	0
They	They	pns32	They	they	0
seldom	seldom	av	seldom	seldom	0
envy	envy	vvb	envy	envy	0
at	at	p-acp	at	at	0
each	each	d	each	each	0
others	others	ng1-jn	others	other	0
state	state	n1	state	state	0
,	,	,	,	,	0
Their	Their	po32	Their	their	0
love	love	n1	love	love	0
and	and	cc	and	and	0
fear	fear	n1	fear	fear	0
is	is	vbz	is	be	0
Gods	Gods	ng1	Gods	god	0
,	,	,	,	,	0
the	the	dt	the	the	0
Devil's	Devil's	n1|vbz	Devil's	devil|be	0
their	their	po32	their	their	0
hate	hate	n1	hate	hate	0
;	;	;	;	;	0
In	In	p-acp	In	in	0
weighty	weighty	j	weighty	weighty	0
Business	Business	n1	Business	business	0
they	they	pns32	they	they	0
not	not	xx	not	not	0
mar	mar	vvi	mar	mar	0
,	,	,	,	,	0
or	or	cc	or	or	0
make	make	vvi	make	make	0
,	,	,	,	,	0
And	And	cc	And	and	0
cursed	cursed	j-vvn	cursed	curse	0
Bribes	Bribes	n2	Bribes	bribe	0
they	they	pns32	they	they	0
neither	neither	d	neither	neither	0
give	give	vvi	give	give	0
nor	nor	ccx	nor	nor	0
take	take	vvi	take	take	0
,	,	,	,	,	0
They	They	pns32	They	they	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
guilty	guilty	j	guilty	guilty	0
as	as	p-acp	as	as	0
some	some	d	some	some	0
great	great	j	great	great	0
men	men	n2	men	man	0
are	are	vbr	are	be	0
,	,	,	,	,	0
To	To	p-acp	To	to	0
un	un	j	un	unacustomated	0
lo	lo	uh	lo	lo	0
their	their	po32	their	their	0
Merchant	Merchant	n1	Merchant	merchant	0
and	and	cc	and	and	0
Embroiderer	Embroiderer	n1	Embroiderer	embroiderer	0
;	;	;	;	;	0
Nor	Nor	ccx	Nor	nor	0
is't	is't	vbz|pn31	is't	be|it	0
a	a	dt	a	a	0
Shepherds	Shepherds	ng1	Shepherd's	shepherd	0
Trade	Trade	n1	Trade	trade	0
by	by	p-acp	by	by	0
night	night	n1	night	night	0
or	or	cc	or	or	0
day	day	n1	day	day	0
,	,	,	,	,	0
To	To	pc-acp	To	to	0
swear	swear	vvi	swear	swear	0
themselves	themselves	px32	themselves	themselves	0
,	,	,	,	,	0
and	and	cc	and	and	0
never	never	av-x	never	never	0
pay	pay	vvi	pay	pay	0
,	,	,	,	,	0
He's	He's	pns31|vbz	He's	he|be	0
no	no	av-dx	no	no	0
State-plotting	State-plotting	j	State-plotting	state-plotting	0
Matchivilian	Matchivilian	n-jn	Matchivilian	matchivilian	0
,	,	,	,	,	0
Or	Or	cc	Or	or	0
Project-Monger	Project-Monger	n1	Project-Monger	project-monger	0
Monopolitan	Monopolitan	j-jn	Monopolitan	monopolitan	0
,	,	,	,	,	0
He	He	pns31	He	he	0
hath	hath	vhz	hath	have	0
no	no	dx	no	no	0
Tricks	Tricks	n2	Tricks	trick	0
or	or	cc	or	or	0
Wiles	Wiles	n2	Wiles	wile	0
to	to	pc-acp	to	to	0
circumvent	circumvent	vvi	circumvent	circumvent	0
,	,	,	,	,	0
Nor	Nor	ccx	Nor	nor	0
fears	fears	vvz	fears	fear	0
he	he	pns31	he	he	0
when	when	c-crq	when	when	0
there	there	pc-acp	there	there	0
comes	comes	vvz	comes	come	0
a	a	dt	a	a	0
Parliament	Parliament	n1	Parliament	parliament	0
,	,	,	,	,	0
He	He	pns31	He	he	0
never	never	av-x	never	never	0
wears	wears	vvz	wears	wear	0
Cap	Cap	n1	Cap	cap	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
bends	bends	vvz	bends	bend	0
his	his	po31	his	his	0
Knee	Knee	n1	Knee	knee	0
,	,	,	,	,	0
To	To	pc-acp	To	to	0
feed	feed	vvi	feed	feed	0
Contention	Contention	n1	Contention	contention	0
with	with	p-acp	with	with	0
an	an	dt	and	a	0
Advocats	Advocats	ng1	Advocates	advocate	0
Fee	Fee	n1	Fee	fee	0
,	,	,	,	,	0
He	He	pns31	He	he	0
wants	wants	vvz	wants	want	0
the	the	dt	the	the	0
Art	Art	n1	Art	art	0
to	to	pc-acp	to	to	0
Cog	Cog	vvb	Cog	cog	0
,	,	,	,	,	0
Cheat	Cheat	n1	Cheat	cheat	0
,	,	,	,	,	0
Swear	Swear	vvb	Swear	swear	0
and	and	cc	and	and	0
ly	ly	vvi	lie	lie	0
,	,	,	,	,	0
Nor	Nor	ccx	Nor	nor	0
fears	fears	vvz	fears	fear	0
the	the	dt	the	the	0
Gallows	Gallows	n2	Gallows	gallow	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
the	the	dt	the	the	0
Pillory	Pillory	n1	Pillory	pillory	0
,	,	,	,	,	0
Nor	Nor	ccx	Nor	nor	0
cares	cares	vvz	cares	care	0
he	he	pns31	he	he	0
if	if	cs	if	if	0
great	great	j	great	great	0
men	men	n2	men	man	0
be	be	vbb	be	be	0
Fools	Fools	n2	Fools	fool	0
or	or	cc	or	or	0
Wise	Wise	j	Wise	wise	0
,	,	,	,	,	0
If	If	cs	If	if	0
Honour	Honour	n1	Honour	honour	0
fall	fall	vvb	fallen	fall	0
,	,	,	,	,	0
and	and	cc	and	and	0
base	base	j	base	base	0
dishonour	dishonour	n1	dishonour	dishonour	0
rise	rise	vvi	rise	rise	0
;	;	;	;	;	0
Let	Let	vvb	Let	let	0
Fortunes	Fortunes	n2	Fortune's	fortune	0
mounted	mounted	vvn	mounted	mount	0
Minions	Minions	n2	Minions	minion	0
sink	sink	vvi	sink	sink	0
or	or	cc	or	or	0
swim	swim	vvi	swim	swim	0
,	,	,	,	,	0
He	He	pns31	He	he	0
never	never	av-x	never	never	0
breaks	breaks	vvz	breaks	break	0
his	his	po31	his	his	0
Brains	Brains	n2	Brains	brain	0
,	,	,	,	,	0
all's	all's	d|vbz	all's	all|be	0
one	one	pi	one	one	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
:	:	:	:	:	0
He's	He's	pns31|vbz	He's	he|be	0
free	free	j	free	free	0
from	from	p-acp	from	from	0
fearful	fearful	j	fearful	fearful	0
Curses	Curses	n2	Curses	curse	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Poor	Poor	j	Poor	poor	0
,	,	,	,	,	0
And	And	cc	And	and	0
lives	lives	n2	lives	life	0
and	and	cc	and	and	0
dies	dies	vvz	die	die	0
content	content	j	content	content	0
with	with	p-acp	with	with	0
less	less	av-dc	less	less	0
or	or	cc	or	or	0
more	more	av-dc	more	more	0
.	.	.	.	.	1
He	He	pns31	He	he	0
doth	doth	vdz	does	do	0
not	not	xx	not	not	0
waste	waste	vvi	waste	waste	0
the	the	dt	the	the	0
time	time	n1	time	time	0
as	as	c-acp	as	as	0
many	many	d	many	many	0
use	use	n1	use	use	0
,	,	,	,	,	0
His	His	po31	His	his	0
good	good	j	good	good	0
Creators	Creators	ng1	Creators	creator	0
creatures	creatures	n2	creatures	creature	0
to	to	pc-acp	to	to	0
abuse	abuse	vvi	abuse	abuse	0
,	,	,	,	,	0
In	In	p-acp	In	in	0
drinking	drinking	vvg	drinking	drink	0
such	such	d	such	such	0
ungodly	ungodly	j	ungodly	ungodly	0
Healths	Healths	n2	Healths	health	0
to	to	p-acp	to	to	0
some	some	d	some	some	0
,	,	,	,	,	0
The	The	dt	The	the	0
veriest	veriest	js	veriest	very	0
Canker-worms	Canker-worms	n2	Cankerworms	cankerworm	0
of	of	pp-f	of	of	0
Christen	Christen	jp	christian	christian	0
dome	dome	n1	dome	dome	0
;	;	;	;	;	0
My	My	po11	My	my	0
Lord	Lord	n1	Lord	lord	0
Ambition	Ambition	n1	Ambition	ambition	0
,	,	,	,	,	0
and	and	cc	and	and	0
my	my	po11	my	my	0
Lady	Lady	n1	Lady	lady	0
Pride	Pride	n1	Pride	pride	0
,	,	,	,	,	0
Shall	Shall	vmb	Shall	shall	0
with	with	p-acp	with	with	0
his	his	po31	his	his	0
quaffing	quaffing	n-vvg	quaffing	quaff	0
not	not	xx	not	not	0
be	be	vbb	be	be	0
magnified	magnified	vvn	magnified	magnify	0
,	,	,	,	,	0
Nor	Nor	ccx	Nor	nor	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
sikes	sikes	n2	sikes	sike	0
will	will	vmb	will	will	0
he	he	pns31	he	he	0
carouse	carouse	vvi	carouse	carouse	0
and	and	cc	and	and	0
feast	feast	n1	feast	feast	0
,	,	,	,	,	0
Until	Until	c-acp	Until	until	0
from	from	p-acp	from	from	0
Man	Man	n1	Man	man	0
he	he	pns31	he	he	0
turn	turn	vvi	turn	turn	0
worst	worst	js	worst	worst	0
than	than	cs	than	than	0
a	a	dt	a	a	0
Beast	Beast	n1	Beast	beast	0
;	;	;	;	;	0
Whereby	Whereby	c-crq	Whereby	whereby	0
he	he	pns31	he	he	0
'scapes	'scapes	vvz	escape	escape	0
vain	vain	j	vain	vain	0
Oaths	Oaths	n2	Oaths	oath	0
and	and	cc	and	and	0
Blasphemy	Blasphemy	n1	Blasphemy	blasphemy	0
,	,	,	,	,	0
And	And	cc	And	and	0
Surfeits	Surfeits	n2	Surfeits	surfeit	0
Fruits	Fruits	n2	Fruits	fruit	0
of	of	pp-f	of	of	0
drunken	drunken	j	drunken	drunken	0
Gluttony	Gluttony	n1	Gluttony	gluttony	0
,	,	,	,	,	0
He	He	pns31	He	he	0
'scapes	'scapes	vvz	escape	escape	0
occasion	occasion	n1	occasion	occasion	0
unto	unto	p-acp	unto	unto	0
Lusts	Lusts	n2	Lustest	lust	0
pretonde	pretonde	vvn	pretonde	pretonde	0
,	,	,	,	,	0
And	And	cc	And	and	0
so	so	av	so	so	0
escapes	escapes	vvz	escapes	escape	0
the	the	dt	the	the	0
Pox	Pox	n1	Pox	pox	0
by	by	p-acp	by	by	0
consequence	consequence	n1	consequence	consequence	0
;	;	;	;	;	0
Thus	Thus	av	Thus	thus	0
doth	doth	vdz	does	do	0
he	he	pns31	he	he	0
hate	hate	vvi	hate	hate	0
the	the	dt	the	the	0
Parator	Parator	n1	Parator	parator	0
and	and	cc	and	and	0
Proctor	Proctor	n1	Proctor	proctor	0
,	,	,	,	,	0
The	The	dt	The	the	0
Apothecary	Apothecary	n1	Apothecary	apothecary	0
,	,	,	,	,	0
Chirurgeon	Chirurgeon	n1	Chirurgeon	surgeon	0
and	and	cc	and	and	0
Doctor	Doctor	n1	Doctor	doctor	0
,	,	,	,	,	0
Whereby	Whereby	c-crq	Whereby	whereby	0
he	he	pns31	he	he	0
this	this	d	this	this	0
Prerogative	Prerogative	n1	Prerogative	prerogative	0
may	may	vmb	may	may	0
have	have	vhi	have	have	0
,	,	,	,	,	0
To	To	pc-acp	To	to	0
hold	hold	vvi	hold	hold	0
while	while	cs	while	while	0
he	he	pns31	he	he	0
be	be	vbb	be	be	0
laid	laid	vvn	laid	lay	0
into	into	p-acp	into	into	0
his	his	po31	his	his	0
Grave	Grave	j	Grave	grave	0
,	,	,	,	,	0
Whilst	Whilst	cs	While	while	0
many	many	d	many	many	0
that	that	d	that	that	0
his	his	po31	his	his	0
betters	betters	n2-j	betters	better	0
far	far	av-j	far	far	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
,	,	,	,	,	0
Will	Will	vmb	Will	will	0
very	very	av	very	very	0
hardly	hardly	av	hardly	hardly	0
hold	hold	vvi	hold	hold	0
the	the	dt	the	the	0
laying	laying	vvg	laying	lay	0
in	in	p-acp	in	in	0
:	:	:	:	:	0
Crook	Crook	n1	Crook	crook	0
,	,	,	,	,	0
Blanket	Blanket	vvb	Blanket	blanket	0
,	,	,	,	,	0
Terkit	Terkit	np1	Terkit	Terkit	0
,	,	,	,	,	0
Tarriur-tike	Tarriur-tike	n1	Tarriur-tike	tarriur-tike	0
,	,	,	,	,	0
call'd	call'd	vvn	called	call	0
Crouse	Crouse	np1	Crouse	Crouse	0
,	,	,	,	,	0
Shall	Shall	vmb	Shall	shall	0
breed	breed	vvi	breed	breed	0
no	no	av-dx	no	no	0
Iars	Iars	vvz	Jars	jar	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
Parliament	Parliament	n1	Parliament	parliament	0
House	House	n1	House	house	0
.	.	.	.	.	1
Thus	Thus	av	Thus	thus	0
Shepherds	Shepherds	n2	Shepherd's	shepherd	0
live	live	vvb	live	live	0
,	,	,	,	,	0
and	and	cc	and	and	0
thus	thus	av	thus	thus	0
they	they	pns32	they	they	0
end	end	vvb	end	end	0
their	their	po32	their	their	0
lives	lives	n2	lives	life	0
,	,	,	,	,	0
Adorn'd	Adorn'd	vvn	Adorned	adorn	0
and	and	cc	and	and	0
Grac'd	Grac'd	vvn	Graced	grace	0
with	with	p-acp	with	with	0
those	those	d	those	those	0
Prerogatives	Prerogatives	n2	Prerogatives	prerogative	0
,	,	,	,	,	0
And	And	cc	And	and	0
when	when	c-crq	when	when	0
he	he	pns31	he	he	0
dies	dies	vvz	die	die	0
,	,	,	,	,	0
he	he	pns31	he	he	0
leaves	leaves	vvz	leaves	leave	0
no	no	dx	no	no	0
wrangling	wrangling	j-vvg	wrangling	wrangle	0
Heirs	Heirs	n2	Heirs	heir	0
,	,	,	,	,	0
To	To	p-acp	To	to	0
Law	Law	n1	Law	law	0
,	,	,	,	,	0
till	till	c-acp	till	till	0
all	all	d	all	all	0
be	be	vbb	be	be	0
spent	spent	vvn	spent	spend	0
,	,	,	,	,	0
and	and	cc	and	and	0
nothing	nothing	pix	nothing	nothing	0
theirs	theirs	png32	theirs	they	0
,	,	,	,	,	0
Peace	Peace	np1	Peace	Peace	0
and	and	cc	and	and	0
Tranquillity	Tranquillity	n1	Tranquillity	tranquillity	0
was	was	vbds	was	be	0
all	all	d	all	all	0
his	his	po31	his	his	0
life	life	n1	life	life	0
,	,	,	,	,	0
And	And	cc	And	and	0
dead	dead	j	dead	dead	0
,	,	,	,	,	0
his	his	po31	his	his	0
Goods	Goods	n2-j	Goods	good	0
shall	shall	vmb	shall	shall	0
breed	breed	vvi	breed	breed	0
no	no	dx	no	no	0
cause	cause	n1	cause	cause	0
of	of	pp-f	of	of	0
strife	strife	n1	strife	strife	0
.	.	.	.	.	1
Thus	Thus	av	Thus	thus	0
Shepherds	Shepherds	n2	Shepherd's	shepherd	0
have	have	vhb	have	have	0
no	no	dx	no	no	0
Places	Places	n2	Places	place	0
,	,	,	,	,	0
Means	Means	n2	Means	mean	0
or	or	cc	or	or	0
Times	Times	n2	Times	time	0
,	,	,	,	,	0
To	To	pc-acp	To	to	0
fall	fall	vvi	fallen	fall	0
into	into	p-acp	into	into	0
these	these	d	these	these	0
Hell-deserving	Hell-deserving	j	Hell-deserving	hell-deserving	0
Crimes	Crimes	n2	Crimes	crime	0
,	,	,	,	,	0
Which	Which	r-crq	Which	which	0
Courtiers	Courtiers	n2	Courtiers	courtier	0
,	,	,	,	,	0
Lawyers	Lawyers	n2	Lawyers	lawyer	0
,	,	,	,	,	0
Tradesmen	Tradesmen	n2	Tradesmen	tradesman	0
,	,	,	,	,	0
men	men	n2	men	man	0
of	of	pp-f	of	of	0
Arms	Arms	n2	Arms	arm	0
Commit	Commit	vvb	Commit	commit	0
unto	unto	p-acp	unto	unto	0
their	their	po32	their	their	0
Souls	Souls	n2	Souls	soul	0
and	and	cc	and	and	0
Bodies	Bodies	n2	Bodies	body	0
harms	harms	n2	harms	harm	0
.	.	.	.	.	1
And	And	cc	And	and	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Shepherds	Shepherds	n2	Shepherd's	shepherd	0
now	now	av	now	now	0
I	I	pns11	I	i	0
turn	turn	vvb	turn	turn	0
my	my	po11	my	my	0
Stile	Stile	n1	Style	stile	0
,	,	,	,	,	0
To	To	pc-acp	To	to	0
'	'	'	'	'	0
sundry	sundry	j	sundry	sundry	0
sort	sort	n1	sort	sort	0
of	of	pp-f	of	of	0
Sheep	Sheep	n1	Sheep	sheep	0
another	another	j-jn	another	another	0
while	while	n1	while	while	0
;	;	;	;	;	0
The	The	dt	The	the	0
Lambs	Lambs	n2	Lambs	lamb	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Iews	Iews	np2	Iews	Jew	0
Passover	Passover	np1	Passover	Passover	0
died	died	vvn	died	die	0
,	,	,	,	,	0
Were	Were	vbdr	Were	be	0
Figures	Figures	n2	Figures	figure	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lamb	Lamb	n1	Lamb	lamb	0
that's	that's	cst|vbz	that's	that|be	0
crucified	crucified	vvn	crucified	crucify	0
;	;	;	;	;	0
