Illustrious	Illustrious	j	Illustrious	illustrious	0
service	service	n1	service	service	0
by	by	p-acp	by	by	0
all	all	d	all	all	0
means	means	n2	means	mean	0
I	I	pns11	I	i	0
can	can	vmb	can	can	0
to	to	p-acp	to	to	0
so	so	av	so	so	0
great	great	j	great	great	0
noblenesse	noblenesse	n1	nobleness	nobleness	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
hope	hope	vvi	hope	hope	0
for	for	p-acp	for	for	0
acceptance	acceptance	n1	acceptance	acceptance	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
what	what	r-crq	what	what	0
I	I	pns11	I	i	0
an	an	zz	an	an	0
from	from	p-acp	from	from	0
that	that	d	that	that	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
lation	lation	n1	lation	lation	0
.	.	.	.	.	1
Sir	Sir	n1	Sir	sir	0
,	,	,	,	,	0
this	this	d	this	this	0
worke	worke	n1	work	work	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
fruit	fruit	n1	fruit	fruit	0
that	that	cst	that	that	0
grew	grew	vvd	grew	grow	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
owne	owne	d	own	own	0
Staffordshire	Staffordshire	np1	Staffordshire	Staffordshire	0
(	(	(	(	(	0
this	this	d	this	this	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
onely	onely	j	only	only	0
comfort	comfort	n1	comfort	comfort	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
now	now	av	now	now	0
left	left	vvn	left	leave	0
to	to	p-acp	to	to	0
that	that	d	that	that	0
poore	poore	j	poor	poor	0
Countrey	Countrey	n1	Country	country	0
that	that	cst	that	that	0
wee	wee	pns12	we	we	0
may	may	vmb	may	may	0
call	call	vvi	call	call	0
her	her	po31	her	her	0
yours	yours	png22	yours	you	0
)	)	)	)	)	0
it	it	pn31	it	it	0
grew	grew	vvd	grew	grow	0
with	with	p-acp	with	with	0
your	your	po22	your	your	0
name	name	n1	name	name	0
and	and	cc	and	and	0
memory	memory	n1	memory	memory	0
upon	upon	p-acp	upon	upon	0
it	it	pn31	it	it	0
at	at	p-acp	at	at	0
its	its	po31	its	its	0
very	very	j	very	very	0
first	first	ord	first	first	0
appea	appea	n1	appea	appea	0
∣	∣	sy	∣	∣	0
ring	ring	n1	ring	ring	0
:	:	:	:	:	0
It	It	pn31	It	it	0
hath	hath	vhz	hath	have	0
been	been	vbn	been	be	0
in	in	p-acp	in	in	0
devoting	devoting	vvg	devoting	devote	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
all	all	d	all	all	0
the	the	dt	the	the	0
while	while	n1	while	while	0
it	it	pn31	it	it	0
hath	hath	vhz	hath	have	0
been	been	vbn	been	be	0
in	in	p-acp	in	in	0
growing	growing	vvg	growing	grow	0
,	,	,	,	,	0
and	and	cc	and	and	0
now	now	av	now	now	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
come	come	vvn	come	come	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
maturity	maturity	n1	maturity	maturity	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
doubly	doubly	av-jn	doubly	double	0
yours	yours	png22	yours	you	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
a	a	dt	a	a	0
fruit	fruit	n1	fruit	fruit	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
owne	owne	d	own	own	0
Country	Country	n1	Country	country	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
a	a	dt	a	a	0
vow	vow	n1	vow	vow	0
of	of	pp-f	of	of	0
mine	mine	po11	mine	my	0
owne	owne	d	own	own	0
heart	heart	n1	heart	heart	0
:	:	:	:	:	0
To	To	pc-acp	To	to	0
beg	beg	vvi	beg	beg	0
accepance	accepance	n1	accepance	accepance	0
were	were	vbdr	were	be	0
to	to	pc-acp	to	to	0
seem	seem	vvi	seem	seem	0
to	to	pc-acp	to	to	0
doubt	doubt	vvi	doubt	doubt	0
it	it	pn31	it	it	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
suspition	suspition	n1	suspicion	suspicion	0
your	your	po22	your	your	0
noblenesse	noblenesse	n1	nobleness	nobleness	0
cannot	cannot	vmbx	cannot	can	0
suffer	suffer	vvi	suffer	suffer	0
to	to	p-acp	to	to	0
nest	nest	n1	nest	nest	0
in	in	p-acp	in	in	0
me	me	pno11	me	i	0
:	:	:	:	:	0
This	This	d	This	this	0
onely	onely	av-j	only	only	0
let	let	vvb	let	let	0
me	me	pno11	me	i	0
beg	beg	vvi	beg	beg	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
expectance	expectance	n1	expectance	expectance	0
:	:	:	:	:	0
that	that	cst	that	that	0
where	where	q-crq	where	where	0
∣	∣	sy	∣	∣	0
as	as	p-acp	as	as	0
mine	mine	po11	mine	my	0
ingagement	ingagement	n1	engagement	engagement	0
was	was	vbds	was	be	0
and	and	cc	and	and	0
your	your	po22	your	your	0
challenge	challenge	n1	challenge	challenge	0
might	might	vmd	might	may	0
bee	bee	vbi	be	be	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
worke	worke	n1	work	work	0
of	of	pp-f	of	of	0
A	A	dt	A	a	0
second	second	ord	second	second	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Harmony	Harmony	n1	Harmony	harmony	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Evange	Evange	n1	Evange	evange	0
∣	∣	sy	∣	∣	0
lists	lists	n2	lists	list	0
.	.	.	.	.	0
another	another	j-jn	another	another	0
nature	nature	n1	nature	nature	0
,	,	,	,	,	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
bee	bee	vbi	be	be	0
pleased	pleased	vvn	pleased	please	0
to	to	pc-acp	to	to	0
interpret	interpret	vvi	interpret	interpret	0
,	,	,	,	,	0
that	that	cst	that	that	0
this	this	d	this	this	0
hath	hath	vhz	hath	have	0
not	not	xx	not	not	0
prevented	prevented	vvn	prevented	prevent	0
that	that	d	that	that	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
should	should	vmd	should	shall	0
not	not	xx	not	not	0
come	come	vvi	come	come	0
forth	forth	av	forth	forth	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
onely	onely	av-j	only	only	0
outrun	outrun	vvi	outrun	outrun	0
it	it	pn31	it	it	0
,	,	,	,	,	0
that	that	cst	that	that	0
this	this	d	this	this	0
might	might	vmd	might	may	0
come	come	vvi	come	come	0
to	to	pc-acp	to	to	0
doe	doe	vdi	do	do	0
you	you	pn22	you	you	0
homage	homage	n1	homage	homage	0
first	first	ord	first	first	0
;	;	;	;	;	0
that	that	d	that	that	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
lost	lost	vvn	lost	lose	0
though	though	cs	though	though	0
this	this	d	this	this	0
bee	bee	vbb	be	be	0
found	found	vvn	found	find	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
wombe	wombe	n1	womb	womb	0
though	though	cs	though	though	0
this	this	d	this	this	0
first	first	ord	first	first	0
borne	borne	vvn	born	bear	0
.	.	.	.	.	1
And	And	cc	And	and	0
truly	truly	av-j	truly	true	0
I	I	pns11	I	i	0
could	could	vmd	could	can	0
not	not	xx	not	not	0
but	but	cc-acp	but	but	0
ecuse	ecuse	vvi	ecuse	ecuse	0
,	,	,	,	,	0
nay	nay	uh-x	nay	nay	0
I	I	pns11	I	i	0
could	could	vmd	could	can	0
not	not	xx	not	not	0
but	but	cc-acp	but	but	0
ap	ap	fw-mi	ap	ap	0
∣	∣	sy	∣	∣	0
prove	prove	vvi	prove	prove	0
the	the	dt	the	the	0
forwardnesse	forwardnesse	n1	forwardness	forwardness	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
to	to	pc-acp	to	to	0
outrun	outrun	vvi	outrun	outrun	0
his	his	po31	his	his	0
fellow	fellow	n1	fellow	fellow	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
get	get	vvi	get	get	0
the	the	dt	the	the	0
birthright	birthright	n1	birthright	birthright	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
the	the	dt	the	the	0
onely	onely	j	only	only	0
aime	aime	vvb	aim	aim	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
might	might	vmd	might	may	0
bee	bee	vbi	be	be	0
your	your	po22	your	your	0
first	first	ord	first	first	0
homager	homager	n1	homager	homager	0
.	.	.	.	.	1
And	And	cc	And	and	0
I	I	pns11	I	i	0
cannot	cannot	vmbx	cannot	can	0
but	but	p-acp	but	but	0
hope	hope	n1	hope	hope	0
that	that	cst	that	that	0
your	your	po22	your	your	0
Noblenesse	Noblenesse	n1	Nobleness	nobleness	0
will	will	vmb	will	will	0
gently	gently	av-j	gently	gentle	0
interpret	interpret	vvi	interpret	interpret	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
errour	errour	n1	error	error	0
of	of	pp-f	of	of	0
ob	ob	fw-la	ob	ob	0
∣	∣	sy	∣	∣	0
servance	servance	n1	servance	servance	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
an	an	dt	and	a	0
offence	offence	n1	offence	offence	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
most	most	av-ds	most	most	0
veniall	veniall	j	venial	venial	0
nature	nature	n1	nature	nature	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
the	the	dt	the	the	0
utmost	utmost	j	utmost	utmost	0
damage	damage	n1	damage	damage	0
that	that	cst	that	that	0
accrews	accrews	vvz	accrues	accrue	0
upon	upon	p-acp	upon	upon	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
but	but	p-acp	but	but	0
delay	delay	n1	delay	delay	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
detriment	detriment	n1	detriment	detriment	0
,	,	,	,	,	0
and	and	cc	and	and	0
when	when	c-crq	when	when	0
the	the	dt	the	the	0
summa	summa	fw-la	summa	summa	0
totalis	totalis	fw-la	totalis	totalis	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
pay	pay	n1	pay	pay	0
∣	∣	sy	∣	∣	0
ment	ment	fw-la	ment	ment	0
,	,	,	,	,	0
namely	namely	av	namely	namely	0
my	my	po11	my	my	0
service	service	n1	service	service	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
same	same	d	same	same	0
,	,	,	,	,	0
though	though	cs	though	though	0
there	there	pc-acp	there	there	0
bee	bee	vbb	be	be	0
some	some	d	some	some	0
difference	difference	n1	difference	difference	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
coine	coine	n1	coin	coin	0
.	.	.	.	.	1
It	It	pn31	It	it	0
hath	hath	vhz	hath	have	0
been	been	vbn	been	be	0
the	the	dt	the	the	0
course	course	n1	course	course	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
studies	studies	n2	studies	study	0
in	in	p-acp	in	in	0
elaborating	elaborating	n-vvg	elaborating	elaborate	0
the	the	dt	the	the	0
Harmony	Harmony	n1	Harmony	harmony	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
foure	foure	crd	foure	four	0
Evangelists	Evangelists	n2	Evangelists	evangelist	0
;	;	;	;	;	0
and	and	cc	and	and	0
this	this	d	this	this	0
history	history	n1	history	history	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
let	let	vvi	let	let	0
them	them	pno32	them	they	0
grow	grow	vvi	grow	grow	0
up	up	a-acp	up	up	0
and	and	cc	and	and	0
thrive	thrive	vvi	thrive	thrive	0
together	together	av	together	together	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
me	me	pno11	me	i	0
thought	thought	vvd	thought	think	0
there	there	a-acp	there	there	0
was	was	vbds	was	be	0
some	some	d	some	some	0
equalitie	equalitie	n1	equality	equality	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
division	division	n1	division	division	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
part	part	vvi	part	part	0
my	my	po11	my	my	0
studies	studies	n2	studies	study	0
,	,	,	,	,	0
betwixt	betwixt	p-acp	betwixt	betwixt	0
the	the	dt	the	the	0
story	story	n1	story	story	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Evange	Evange	n1	Evange	evange	0
∣	∣	sy	∣	∣	0
lists	lists	n2	lists	list	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
story	story	n1	story	story	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Acts	Acts	n2	Acts	act	0
of	of	pp-f	of	of	0
the	the	pno32	thee	they	0
Apo	Apo	p-acp	Upon	upon	0
∣	∣	sy	∣	∣	0
stles	stles	n2	stles	stle	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
the	the	dt	the	the	0
history	history	n1	history	history	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
two	two	crd	two	two	0
nations	nations	n2	nations	nation	0
my	my	po11	my	my	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
creation	creation	n1	creation	creation	0
.	.	.	.	.	1
And	And	cc	And	and	0
I	I	pns11	I	i	0
cannot	cannot	vmbx	cannot	can	0
but	but	p-acp	but	but	0
accordingly	accordingly	av-vvg	accordingly	accord	0
be	be	vbi	be	be	0
affected	affected	vvn	affected	affect	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
same	same	d	same	same	0
method	method	n1	method	method	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
production	production	n1	production	production	0
that	that	cst	that	that	0
was	was	vbds	was	be	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
generati	generati	fw-la	generati	generati	0
∣	∣	sy	∣	∣	0
on	on	a-acp	on	on	0
,	,	,	,	,	0
and	and	cc	and	and	0
allow	allow	vvi	allow	allow	0
them	them	pno32	them	they	0
their	their	po32	their	their	0
vicissitudes	vicissitudes	n2	vicissitudes	vicissitude	0
now	now	av	now	now	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
had	had	vhd	had	have	0
them	them	pno32	them	they	0
then	then	av	then	then	0
:	:	:	:	:	0
Your	Your	po22	Your	your	0
Noblenesse	Noblenesse	n1	Nobleness	nobleness	0
will	will	vmb	will	will	0
gently	gently	av-j	gently	gentle	0
dispense	dispense	vvi	dispense	dispense	0
with	with	p-acp	with	with	0
these	these	d	these	these	0
stri	stri	fw-la	stri	stri	0
∣	∣	sy	∣	∣	0
vings	vings	n2-vhg	vings	ving	0
and	and	cc	and	and	0
contendings	contendings	n2-vvg	contendings	contending	0
where	where	c-crq	where	where	0
the	the	dt	the	the	0
prize	prize	n1	prize	prize	0
and	and	cc	and	and	0
mastery	mastery	n1	mastery	mastery	0
aimed	aimed	vvn	aimed	aim	0
at	at	p-acp	at	at	0
,	,	,	,	,	0
is	is	vbz	is	be	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
shall	shall	vmb	shall	shall	0
first	first	ord	first	first	0
serve	serve	vvi	serve	serve	0
you	you	pn22	you	you	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
your	your	po22	your	your	0
hands	hands	n2	hands	hand	0
I	I	pns11	I	i	0
leave	leave	vvb	leave	leave	0
this	this	d	this	this	0
oblation	oblation	n1	oblation	oblation	0
to	to	pc-acp	to	to	0
doe	doe	vdi	do	do	0
you	you	pn22	you	you	0
fealtie	fealtie	n1	fealty	fealty	0
till	till	p-acp	till	till	0
his	his	po31	his	his	0
fellow	fellow	n1	fellow	fellow	0
come	come	vvn	come	come	0
up	up	a-acp	up	up	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
:	:	:	:	:	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
hands	hands	n2	hands	hand	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
I	I	pns11	I	i	0
leave	leave	vvb	leave	leave	0
your	your	po22	your	your	0
Honour	Honour	n1	Honour	honour	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
hands	hands	n2	hands	hand	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
faithfull	faithfull	j	faithful	faithful	0
Creator	Creator	n1	Creator	creator	0
and	and	cc	and	and	0
Redeemer	Redeemer	n1	Redeemer	redeemer	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
kept	kept	vvn	kept	keep	0
in	in	p-acp	in	in	0
weldoing	weldoing	n-vvg	welldoing	welldo	0
:	:	:	:	:	0
Hee	Hee	pns31	He	he	0
blesse	blesse	vvi	bless	bless	0
you	you	pn22	you	you	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
blessings	blessings	n2	blessings	blessing	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
right	right	j-jn	right	right	0
hand	hand	n1	hand	hand	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
left	left	j	left	left	0
hand	hand	n1	hand	hand	0
here	here	av	here	here	0
,	,	,	,	,	0
and	and	cc	and	and	0
crowne	crowne	vvi	crown	crown	0
you	you	pn22	you	you	0
with	with	p-acp	with	with	0
his	his	po31	his	his	0
blessdnesse	blessdnesse	n1	blessdnesse	blessdnesse	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
presence	presence	n1	presence	presence	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
joyes	joyes	n2	joys	joy	0
at	at	p-acp	at	at	0
his	his	po31	his	his	0
right	right	j-jn	right	right	0
hand	hand	n1	hand	hand	0
hereafter	hereafter	av	hereafter	hereafter	0
:	:	:	:	:	0
So	So	av	So	so	0
ever	ever	av	ever	ever	0
prayeth	prayeth	vvz	prayeth	pray	0
From	From	p-acp	From	from	0
my	my	po11	my	my	0
Study	Study	n1	Study	study	0
,	,	,	,	,	0
Decemb.	Decemb.	np1	Decemb.	Decemb.	1
1.	1.	crd	1.	1.	0
165.	165.	crd	165.	165.	1
