COnsydering	COnsydering	vvg	Considering	considere	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
gaue	gaue	vvd	gave	give	0
him	him	pno31	him	he	0
for	for	p-acp	for	for	0
vs	vs	pno12	us	we	0
all	all	d	all	all	0
to	to	p-acp	to	to	0
death	death	n1	death	death	0
,	,	,	,	,	0
hovv	hovv	c-crq	how	how	0
shall	shall	vmb	shall	shall	0
he	he	pns31	he	he	0
not	not	xx	not	not	0
vvith	vvith	p-acp	with	with	0
him	him	pno31	him	he	0
giue	giue	vvi	give	give	0
vs	vs	pno12	us	we	0
all	all	d	all	all	0
thinges	thinges	n2	things	thing	0
also	also	av	also	also	0
?	?	?	?	?	1
Novv	Novv	av	Now	now	0
forasmuch	forasmuch	av	forasmuch	forasmuch	0
as	as	c-acp	as	as	0
these	these	d	these	these	0
thinges	thinges	n2	things	thing	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
right	right	j-jn	right	right	0
meanes	meanes	n2	means	mean	0
to	to	pc-acp	to	to	0
attaine	attaine	vvi	attain	attain	0
vnto	vnto	p-acp	unto	unto	0
them	them	pno32	them	they	0
,	,	,	,	,	0
are	are	vbr	are	be	0
in	in	p-acp	in	in	0
these	these	d	these	these	0
Sermons	Sermons	n2	Sermons	sermon	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
most	most	av-ds	most	most	0
lear	lear	j	lear	lear	0
∣	∣	sy	∣	∣	0
ned	ned	zz	ned	ned	0
Diuine	Diuine	j-jn	Divine	divine	0
Martin	Martin	np1	Martin	Martin	0
Luther	Luther	np1	Luther	Luther	0
most	most	av-ds	most	most	0
learnedly	learnedly	av-j	learnedly	learned	0
,	,	,	,	,	0
yea	yea	uh	yea	yea	0
euen	euen	av	even	even	0
diuine	diuine	j-jn	divine	divine	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
set	set	vvb	set	set	0
forth	forth	av	forth	forth	0
,	,	,	,	,	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
vndoutedly	vndoutedly	av-j	undoubtedly	undoubted	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
singular	singular	j	singular	singular	0
meane	meane	n1	mean	mean	0
,	,	,	,	,	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
to	to	pc-acp	to	to	0
instruct	instruct	vvi	instruct	instruct	0
them	them	pno32	them	they	0
vvhich	vvhich	r-crq	which	which	0
be	be	vbi	be	be	0
ignorant	ignorant	j	ignorant	ignorant	0
in	in	p-acp	in	in	0
matters	matters	n2	matters	matter	0
of	of	pp-f	of	of	0
sal	sal	fw-la	sal	sal	0
∣	∣	sy	∣	∣	0
uation	uation	n1	uation	uation	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
also	also	av	also	also	0
to	to	pc-acp	to	to	0
increase	increase	vvi	increase	increase	0
and	and	cc	and	and	0
confirme	confirme	vvi	confirm	confirm	0
the	the	dt	the	the	0
knovvledge	knovvledge	n1	knowledge	knowledge	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
haue	haue	vhb	have	have	0
already	already	av	already	already	0
vvell	vvell	av	well	well	0
profited	profited	vvn	profited	profit	0
in	in	p-acp	in	in	0
Christian	Christian	njp	Christian	christian	0
religion	religion	n1	religion	religion	0
.	.	.	.	.	1
Hovvbeit	Hovvbeit	a-acp	Howbeit	howbeit	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
annexed	annexed	vvn	annexed	annex	0
hereunto	hereunto	av	hereunto	hereunto	0
sound	sound	j	found	sound	0
and	and	cc	and	and	0
absolute	absolute	j	absolute	absolute	0
do	do	n1	doe	do	0
∣	∣	sy	∣	∣	0
ctrine	ctrine	n1	ctrine	ctrine	0
concerning	concerning	vvg	concerning	concern	0
good	good	j	good	good	0
vvorkes	vvorkes	n2	works	work	0
and	and	cc	and	and	0
godly	godly	j	godly	godly	0
conuersation	conuersation	n1	conversation	conversation	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
being	being	vbg	being	be	0
most	most	av-ds	most	most	0
necessary	necessary	j	necessary	necessary	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
Christiās	Christiās	np1	Christiās	Christiās	0
perfectly	perfectly	av-j	perfectly	perfect	0
knovvne	knovvne	vvn	known	know	0
,	,	,	,	,	0
and	and	cc	and	and	0
effectually	effectually	av-j	effectually	effectual	0
follovved	follovved	vvn	followed	follow	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
Christians	Christians	np1	Christians	Christians	0
through	through	p-acp	through	through	0
Christ	Christ	np1	Christ	Christ	0
being	being	vbg	being	be	0
become	become	vvn	become	become	0
the	the	dt	the	the	0
Sonnes	Sonnes	n2	Sons	son	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
hovv	hovv	c-crq	how	how	0
vnmeete	vnmeete	j	unmeet	unmeet	0
,	,	,	,	,	0
yea	yea	uh	yea	yea	0
hovv	hovv	c-crq	how	how	0
abhominable	abhominable	j	abominable	abominable	0
a	a	dt	a	a	0
thinge	thinge	n1	thing	thing	0
is	is	vbz	is	be	0
it	it	pn31	it	it	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
should	should	vmd	should	shall	0
resemble	resemble	vvi	resemble	resemble	0
Satan	Satan	np1	Satan	Satan	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
doinges	doinges	n2-vdg	doings	do	0
?	?	?	?	?	0
being	being	vbg	being	be	0
novv	novv	av	now	now	0
made	made	vvn	made	make	0
the	the	dt	the	the	0
members	members	n2	members	member	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
hovv	hovv	c-crq	how	how	0
detestable	detestable	j	detestable	detestable	0
a	a	dt	a	a	0
thing	thing	n1	thing	thing	0
is	is	vbz	is	be	0
it	it	pn31	it	it	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
instruments	instruments	n2	instruments	instrument	0
of	of	pp-f	of	of	0
iniquitie	iniquitie	n1	iniquity	iniquity	0
?	?	?	?	?	0
being	being	vbg	being	be	0
novv	novv	av	now	now	0
the	the	dt	the	the	0
temple	temple	n1	temple	temple	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
holy	holy	j	holy	holy	0
Ghost	Ghost	n1	Ghost	ghost	0
,	,	,	,	,	0
hovv	hovv	c-crq	how	how	0
beastly	beastly	j	beastly	beastly	0
a	a	dt	a	a	0
thinge	thinge	n1	thing	thing	0
vvere	vvere	vbdr	were	be	0
it	it	pn31	it	it	0
to	to	pc-acp	to	to	0
defyle	defyle	vvi	defile	defile	0
the	the	dt	the	the	0
same	same	d	same	same	0
vvith	vvith	p-acp	with	with	0
the	the	dt	the	the	0
filthi	filthi	j	filthi	filthi	0
∣	∣	sy	∣	∣	0
nes	nes	zz	nes	nes	0
of	of	pp-f	of	of	0
synne	synne	n1	sin	sin	0
?	?	?	?	?	1
Finally	Finally	av-j	Finally	final	0
hauing	hauing	vhg	having	have	0
receiued	receiued	vvn	received	receive	0
so	so	av	so	so	0
many	many	d	many	many	0
and	and	cc	and	and	0
so	so	av	so	so	0
great	great	j	great	great	0
benefites	benefites	n2	benefits	benefit	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
through	through	p-acp	through	through	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
hovv	hovv	c-crq	how	how	0
vvicked	vvicked	j	wicked	wicked	0
and	and	cc	and	and	0
shame	shame	np1-n	shame	shame	0
∣	∣	sy	∣	∣	0
full	full	j	full	full	0
a	a	dt	a	a	0
thinge	thinge	n1	thing	thing	0
should	should	vmd	should	shall	0
it	it	pn31	it	it	0
be	be	vbi	be	be	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
vnthankefull	vnthankefull	j	unthankful	unthankful	0
to	to	p-acp	to	to	0
so	so	av	so	so	0
gracious	gracious	j	gracious	gracious	0
a	a	dt	a	a	0
God	God	n1	God	god	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
disobedient	disobedient	j	disobedient	disobedient	0
to	to	p-acp	to	to	0
so	so	av	so	so	0
louing	louing	vvg	loving	love	0
a	a	dt	a	a	0
Father	Father	n1	Father	father	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
any	any	d	any	any	0
vvise	vvise	n1	wise	wise	0
to	to	pc-acp	to	to	0
displease	displease	vvi	displease	displease	0
so	so	av	so	so	0
mercifull	mercifull	j	merciful	merciful	0
a	a	dt	a	a	0
Sauiour	Sauiour	n1	Saviour	saviour	0
?	?	?	?	?	1
But	But	p-acp	But	but	0
it	it	pn31	it	it	0
shalbe	shalbe	vmb	shall	shall	0
needelesse	needelesse	j	needless	needless	0
much	much	av-d	much	much	0
to	to	pc-acp	to	to	0
stand	stand	vvi	stand	stand	0
vpon	vpon	p-acp	upon	upon	0
this	this	d	this	this	0
point	point	n1	point	point	0
,	,	,	,	,	0
seeing	seeing	vvg	seeing	see	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
vnknovvne	vnknovvne	j	unknown	unknown	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
faithfull	faithfull	j	faithful	faithful	0
vvith	vvith	p-acp	with	with	0
hovv	hovv	c-crq	how	how	0
great	great	j	great	great	0
endeuour	endeuour	n1	endeavour	endeavour	0
they	they	pns32	they	they	0
ought	ought	vmd	ought	ought	0
to	to	pc-acp	to	to	0
auoyde	auoyde	vvi	avoid	avoid	0
that	that	d	that	that	0
vvhich	vvhich	r-crq	which	which	0
is	is	vbz	is	be	0
euill	euill	j-jn	evil	evil	0
,	,	,	,	,	0
and	and	cc	and	and	0
embrace	embrace	vvi	embrace	embrace	0
that	that	d	that	that	0
vvhich	vvhich	r-crq	which	which	0
is	is	vbz	is	be	0
good	good	j	good	good	0
,	,	,	,	,	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
shall	shall	vmb	shall	shall	0
syncere	syncere	j	sincere	sincere	0
&	&	cc	&	and	0
perfect	perfect	j	perfect	perfect	0
doctrine	doctrine	n1	doctrine	doctrine	0
concerning	concerning	vvg	concerning	concern	0
good	good	j	good	good	0
vvorkes	vvorkes	n2	works	work	0
be	be	vbb	be	be	0
vnto	vnto	p-acp	unto	unto	0
them	them	pno32	them	they	0
no	no	dx	no	no	0
lesse	lesse	av-dc	less	less	0
commodious	commodious	j	commodious	commodious	0
and	and	cc	and	and	0
profitable	profitable	j	profitable	profitable	0
,	,	,	,	,	0
then	then	av	then	then	0
needefull	needefull	j	needful	needful	0
and	and	cc	and	and	0
necessarie	necessarie	j	necessary	necessary	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
the	the	dt	the	the	0
causes	causes	n2	causes	cause	0
aboue	aboue	a-acp	above	above	0
specified	specified	vvd	specified	specify	0
especially	especially	av-j	especially	especial	0
among	among	p-acp	among	among	0
other	other	n-jn	other	other	0
,	,	,	,	,	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
(	(	(	(	(	0
right	right	j-jn	right	right	0
VVorshipfull	VVorshipfull	j	Worshipful	worshipful	0
)	)	)	)	)	0
though	though	cs	though	though	0
not	not	xx	not	not	0
finely	finely	av-j	finely	fine	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
faithfully	faithfully	av-j	faithfully	faithful	0
translated	translated	vvn	translated	translate	0
these	these	d	these	these	0
Sermons	Sermons	n2	Sermons	sermon	0
into	into	p-acp	into	into	0
our	our	po12	our	our	0
vulgar	vulgar	j	vulgar	vulgar	0
tounge	tounge	n1	tongue	tongue	0
,	,	,	,	,	0
and	and	cc	and	and	0
haue	haue	vhb	have	have	0
done	done	vdn	done	do	0
myne	myne	po11	mine	my	0
endeuour	endeuour	n1	endeavour	endeavour	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
publishing	publishing	vvg	publishing	publish	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
,	,	,	,	,	0
vvhich	vvhich	r-crq	which	which	0
I	I	pns11	I	i	0
doe	doe	vdb	do	do	0
humbly	humbly	av-j	humbly	humble	0
dedicate	dedicate	vvi	dedicate	dedicate	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
VVorships	VVorships	ng1	VVorships	worship	0
protection	protection	n1	protection	protection	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
zealous	zealous	j	zealous	zealous	0
godlines	godlines	n1	godliness	godliness	0
and	and	cc	and	and	0
godly	godly	j	godly	godly	0
zeale	zeale	n1	zeal	zeal	0
chiefly	chiefly	av-jn	chiefly	chief	0
moued	moued	vvn	moved	move	0
thereunto	thereunto	av	thereunto	thereunto	0
,	,	,	,	,	0
vvhereby	vvhereby	c-crq	whereby	whereby	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
induced	induced	vvn	induced	induce	0
to	to	pc-acp	to	to	0
thinke	thinke	vvi	think	think	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
vvill	vvill	vmb	will	will	0
vvell	vvell	av	well	well	0
ac	ac	fw-la	ac	ac	0
∣	∣	sy	∣	∣	0
cept	cept	n1	cept	cept	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
as	as	p-acp	as	as	0
the	the	dt	the	the	0
godly	godly	j	godly	godly	0
do	do	n1	doe	do	0
vvith	vvith	p-acp	with	with	0
Dauid	Dauid	np1	Dauid	David	0
delight	delight	n1	delight	delight	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Arke	Arke	n1	Ark	ark	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Couenant	Couenant	n1	Covenant	covenant	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Tabernacle	Tabernacle	n1	Tabernacle	tabernacle	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
holy	holy	j	holy	holy	0
Mount	Mount	n1	Mount	mount	0
Sion	Sion	np1	Sion	Zion	0
,	,	,	,	,	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
:	:	:	:	:	0
so	so	av	so	so	0
doe	doe	vdb	do	do	0
they	they	pns32	they	they	0
vvith	vvith	p-acp	with	with	0
the	the	dt	the	the	0
same	same	d	same	same	0
Dauid	Dauid	np1	Dauid	David	0
desyre	desyre	vvi	desire	desire	0
the	the	dt	the	the	0
building	building	n-vvg	building	build	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
house	house	n1	house	house	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
the	the	dt	the	the	0
florishing	florishing	vvg	flourishing	flourish	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
vine	vine	n1	vine	vine	0
,	,	,	,	,	0
the	the	dt	the	the	0
peace	peace	n1	peace	peace	0
and	and	cc	and	and	0
prosperitie	prosperitie	n1	prosperity	prosperity	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
heauenly	heauenly	j	heavenly	heavenly	0
Ierusalem	Ierusalem	np1	Ierusalem	Jerusalem	0
,	,	,	,	,	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
that	that	cst	that	that	0
vvhich	vvhich	r-crq	which	which	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
meane	meane	j	mean	mean	0
and	and	cc	and	and	0
furtherance	furtherance	n1	furtherance	furtherance	0
hereunto	hereunto	av	hereunto	hereunto	0
they	they	pns32	they	they	0
doe	doe	vdb	do	do	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
loue	loue	vvi	love	love	0
and	and	cc	and	and	0
like	like	vvi	like	like	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
also	also	av	also	also	0
hiely	hiely	av-j	highly	high	0
esteeme	esteeme	vvi	esteem	esteem	0
,	,	,	,	,	0
and	and	cc	and	and	0
hartily	hartily	av-j	heartily	hearty	0
praye	praye	vvb	pray	pray	0
for	for	p-acp	for	for	0
.	.	.	.	.	1
VVhere	VVhere	c-crq	Where	where	0
∣	∣	sy	∣	∣	0
fore	fore	av	before	fore	0
(	(	(	(	(	0
right	right	j-jn	right	right	0
VVorshipfull	VVorshipfull	j	Worshipful	worshipful	0
)	)	)	)	)	0
I	I	pns11	I	i	0
thinke	thinke	vvb	think	think	0
it	it	pn31	it	it	0
altogether	altogether	av	altogether	altogether	0
superfluous	superfluous	j	superfluous	superfluous	0
to	to	pc-acp	to	to	0
goe	goe	vvi	go	go	0
about	about	a-acp	about	about	0
vvith	vvith	p-acp	with	with	0
vvordes	vvordes	n2	words	word	0
to	to	pc-acp	to	to	0
procure	procure	vvi	procure	procure	0
your	your	po22	your	your	0
vvell	vvell	av	well	well	0
liking	liking	vvg	liking	like	0
and	and	cc	and	and	0
accepting	accepting	vvg	accepting	accept	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
Sermons	Sermons	n2	Sermons	sermon	0
,	,	,	,	,	0
forasmuch	forasmuch	av	forasmuch	forasmuch	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
tend	tend	vvb	tend	tend	0
onely	onely	av-j	only	only	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
ende	ende	n1	end	end	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
may	may	vmb	may	may	0
by	by	p-acp	by	by	0
them	them	pno32	them	they	0
be	be	vbb	be	be	0
edified	edified	vvn	edified	edify	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
premisses	premisses	n2	premises	premise	0
is	is	vbz	is	be	0
of	of	pp-f	of	of	0
me	me	pno11	me	i	0
declared	declared	vvn	declared	declare	0
.	.	.	.	.	1
VVhereas	VVhereas	cs	Whereas	whereas	0
in	in	p-acp	in	in	0
translating	translating	n-vvg	translating	translate	0
them	them	pno32	them	they	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
vsed	vsed	vvn	used	use	0
a	a	dt	a	a	0
plaine	plaine	j	plain	plain	0
kynde	kynde	n1	kind	kind	0
of	of	pp-f	of	of	0
stile	stile	n1	style	stile	0
(	(	(	(	(	0
yet	yet	av	yet	yet	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
suffi	suffi	n2	suffi	suffi	0
∣	∣	sy	∣	∣	0
ciently	ciently	av-j	ciently	cient	0
expresseth	expresseth	vvz	expresses	express	0
the	the	dt	the	the	0
meaning	meaning	n1	meaning	meaning	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
author	author	n1	author	author	0
)	)	)	)	)	0
and	and	cc	and	and	0
not	not	xx	not	not	0
stu	stu	fw-ge	stu	stu	0
∣	∣	sy	∣	∣	0
died	died	vvd	died	die	0
for	for	p-acp	for	for	0
curious	curious	j	curious	curious	0
vvordes	vvordes	n2	words	word	0
&	&	cc	&	and	0
eloquēt	eloquēt	j	eloquent	eloquent	0
phrases	phrases	n2	phrases	phrase	0
,	,	,	,	,	0
the	the	dt	the	the	0
cause	cause	n1	cause	cause	0
there	there	pc-acp	there	there	0
∣	∣	sy	∣	∣	0
of	of	a-acp	of	off	0
is	is	vbz	is	be	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
preferre	preferre	vvb	prefer	prefer	0
plainnesse	plainnesse	n1	plainness	plainness	0
vvith	vvith	p-acp	with	with	0
profit	profit	n1	profit	profit	0
,	,	,	,	,	0
before	before	p-acp	before	before	0
much	much	d	much	much	0
curiositie	curiositie	n1	curiosity	curiosity	0
vvith	vvith	p-acp	with	with	0
smaller	smaller	jc	smaller	small	0
commoditie	commoditie	n1	commodity	commodity	0
,	,	,	,	,	0
so	so	av	so	so	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
nothinge	nothinge	pix	nothing	nothing	0
at	at	p-acp	at	at	0
all	all	d	all	all	0
feare	feare	n1	fear	fear	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
respect	respect	n1	respect	respect	0
they	they	pns32	they	they	0
shalbe	shalbe	vmb|vbi	shall	shall|be	0
misliked	misliked	vvn	misliked	mislike	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
godly	godly	j	godly	godly	0
,	,	,	,	,	0
vvhose	vvhose	r-crq	whose	who	0
misliking	misliking	vvg	misliking	mislike	0
onely	onely	av-j	only	only	0
I	I	pns11	I	i	0
endeuour	endeuour	n1	endeavour	endeavour	0
to	to	pc-acp	to	to	0
auoide	auoide	vvi	avoid	avoid	0
.	.	.	.	.	1
Thus	Thus	av	Thus	thus	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
seemes	seemes	vvz	seems	seem	0
vnto	vnto	p-acp	unto	unto	0
me	me	pno11	me	i	0
)	)	)	)	)	0
hauing	hauing	vhg	having	have	0
intreated	intreated	vvn	entreated	entreat	0
sufficient	sufficient	j	sufficient	sufficient	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
thinges	thinges	n2	things	thing	0
vvhich	vvhich	r-crq	which	which	0
I	I	pns11	I	i	0
thought	thought	vvd	thought	think	0
pertinent	pertinent	j	pertinent	pertinent	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
pre	pre	fw-la	pre	pre	0
∣	∣	sy	∣	∣	0
sent	sent	n1	sent	scent	0
purpose	purpose	n1	purpose	purpose	0
,	,	,	,	,	0
I	I	pns11	I	i	0
doe	doe	vdb	do	do	0
here	here	av	here	here	0
conclude	conclude	vvi	conclude	conclude	0
,	,	,	,	,	0
desyring	desyring	vvg	desiring	desire	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
God	God	np1	God	God	0
,	,	,	,	,	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
vvill	vvill	vmb	will	will	0
by	by	p-acp	by	by	0
his	his	po31	his	his	0
holy	holy	j	holy	holy	0
Spirit	Spirit	n1	Spirit	spirit	0
alvvayes	alvvayes	av	always	always	0
gouerne	gouerne	vvi	govern	govern	0
and	and	cc	and	and	0
direct	direct	vvi	direct	direct	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
true	true	j	true	true	0
obedience	obedience	n1	obedience	obedience	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
blessed	blessed	j-vvn	blessed	bless	0
vvorde	vvorde	n1	word	word	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
glorie	glorie	n1	glory	glory	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
diuine	diuine	j-jn	divine	divine	0
Name	Name	n1	Name	name	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
profit	profit	n1	profit	profit	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
neighbours	neighbours	n2	neighbours	neighbour	0
,	,	,	,	,	0
and	and	cc	and	and	0
comfort	comfort	n1	comfort	comfort	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
conscience	conscience	n1	conscience	conscience	0
,	,	,	,	,	0
so	so	av	so	so	0
shall	shall	vmb	shall	shall	0
you	you	pn22	you	you	0
assuredly	assuredly	av-vvn	assuredly	assure	0
haue	haue	vhi	have	have	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
sperous	sperous	j	sperous	sperous	0
successe	successe	n1	success	success	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
your	your	po22	your	your	0
affayres	affayres	n2	affairs	affair	0
,	,	,	,	,	0
and	and	cc	and	and	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
last	last	ord	last	last	0
obtaine	obtaine	vvi	obtain	obtain	0
euerlasting	euerlasting	j	everlasting	everlasting	0
ioyes	ioyes	n2	joys	joy	0
and	and	cc	and	and	0
endlesse	endlesse	j	endless	endless	0
felicitie	felicitie	n1	felicity	felicity	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
onely	onely	j	only	only	0
meanes	meanes	n2	means	mean	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
Iesus	Iesus	np1	Iesus	Jesus	0
our	our	po12	our	our	0
Sauiour	Sauiour	n1	Saviour	saviour	0
.	.	.	.	.	1
