Dearly	Dearly	av-jn	Dearly	dear	0
perswaded	perswaded	vvn	persuaded	persuade	0
to	to	pc-acp	to	to	0
turn	turn	vvi	turn	turn	0
and	and	cc	and	and	0
live	live	vvi	live	live	0
a	a	dt	a	a	0
holy	holy	j	holy	holy	0
Life	Life	n1	Life	life	0
.	.	.	.	.	1
And	And	cc	And	and	0
if	if	cs	if	if	0
neither	neither	dx	neither	neither	0
Neighbours	Neighbours	n2	Neighbours	neighbour	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
friends	friends	n2	friends	friend	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
Ministers	Ministers	n2	Ministers	minister	0
can	can	vmb	can	can	0
be	be	vbi	be	be	0
heard	heard	vvn	herd	hear	0
!	!	!	!	!	1
If	If	cs	If	if	0
Conscience	Conscience	n1	Conscience	conscience	0
it	it	pn31	it	it	0
self	self	n1	self	self	0
cannot	cannot	vmbx	cannot	can	0
be	be	vbi	be	be	0
heard	heard	vvn	herd	hear	0
;	;	;	;	;	0
if	if	cs	if	if	0
the	the	dt	the	the	0
God	God	n1	God	god	0
that	that	cst	that	that	0
made	made	vvd	made	make	0
them	them	pno32	them	they	0
,	,	,	,	,	0
if	if	cs	if	if	0
Christ	Christ	np1	Christ	Christ	0
that	that	cst	that	that	0
bought	bought	vvd	bought	buy	0
them	them	pno32	them	they	0
cannot	cannot	vmbx	cannot	can	0
be	be	vbi	be	be	0
heard	heard	vvn	herd	hear	0
!	!	!	!	!	1
If	If	cs	If	if	0
the	the	dt	the	the	0
plainest	plainest	js	plainest	plain	0
Scrip	Scrip	n1	Scrip	scrip	0
∣	∣	sy	∣	∣	0
ture	ture	n1	ture	ture	0
cannot	cannot	vmbx	cannot	can	0
be	be	vbi	be	be	0
regarded	regarded	vvn	regarded	regard	0
;	;	;	;	;	0
If	If	cs	If	if	0
mercies	mercies	n2	mercies	mercy	0
and	and	cc	and	and	0
af	af	pp-f	of	of	0
∣	∣	sy	∣	∣	0
flictions	flictions	n2	flictions	fliction	0
;	;	;	;	;	0
if	if	cs	if	if	0
Heaven	Heaven	n1	Heaven	heaven	0
and	and	cc	and	and	0
Hell	Hell	n1	Hell	hell	0
cannot	cannot	vmbx	cannot	can	0
prevail	prevail	vvi	prevail	prevail	0
to	to	pc-acp	to	to	0
draw	draw	vvi	draw	draw	0
a	a	dt	a	a	0
sinner	sinner	n1	sinner	sinner	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
willing	willing	j	willing	willing	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
saved	saved	vvn	saved	save	0
,	,	,	,	,	0
and	and	cc	and	and	0
for	for	p-acp	for	for	0
so	so	av	so	so	0
reasonable	reasonable	j	reasonable	reasonable	0
a	a	dt	a	a	0
matter	matter	n1	matter	matter	0
as	as	c-acp	as	as	0
to	to	pc-acp	to	to	0
let	let	vvi	let	let	0
go	go	vvi	go	go	0
his	his	po31	his	his	0
filthy	filthy	j	filthy	filthy	0
vice	vice	n1	vice	vice	0
and	and	cc	and	and	0
vanity	vanity	n1	vanity	vanity	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
ruled	ruled	vvn	ruled	rule	0
by	by	p-acp	by	by	0
his	his	po31	his	his	0
Maker	Maker	n1	Maker	maker	0
rather	rather	av-c	rather	rather	0
than	than	cs	than	than	0
by	by	p-acp	by	by	0
his	his	po31	his	his	0
flesh	flesh	n1	flesh	flesh	0
;	;	;	;	;	0
then	then	av	then	then	0
what	what	r-crq	what	what	0
reme	reme	j-jn	reme	reme	0
∣	∣	sy	∣	∣	0
dy	dy	vvi	die	die	0
,	,	,	,	,	0
and	and	cc	and	and	0
who	who	r-crq	who	who	0
shall	shall	vmb	shall	shall	0
pity	pity	vvi	pity	pity	0
them	them	pno32	them	they	0
that	that	cst	that	that	0
sees	sees	vvz	sees	see	0
them	them	pno32	them	they	0
in	in	p-acp	in	in	0
damnation	damnation	n1	damnation	damnation	0
.	.	.	.	.	1
Neighbours	Neighbours	ng1	Neighbours	neighbour	0
,	,	,	,	,	0
my	my	po11	my	my	0
request	request	n1	request	request	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
is	is	vbz	is	be	0
now	now	av	now	now	0
but	but	p-acp	but	but	0
this	this	d	this	this	0
much	much	d	much	much	0
;	;	;	;	;	0
and	and	cc	and	and	0
as	as	c-acp	as	as	0
your	your	po22	your	your	0
friend	friend	n1	friend	friend	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
your	your	po22	your	your	0
Teach	Teach	vvb	Teach	teach	0
∣	∣	sy	∣	∣	0
ers	ers	n1	ers	ers	0
I	I	pns11	I	i	0
beseech	beseech	vvb	beseech	beseech	0
you	you	pn22	you	you	0
deny	deny	vvb	deny	deny	0
me	me	pno11	me	i	0
not	not	xx	not	not	0
so	so	av	so	so	0
small	small	j	small	small	0
a	a	dt	a	a	0
mat	mat	n1	mat	mat	0
∣	∣	sy	∣	∣	0
ter	ter	zz	ter	ter	0
:	:	:	:	:	0
Even	Even	av	Even	even	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
but	but	cc-acp	but	but	0
at	at	p-acp	at	at	0
so	so	av	so	so	0
much	much	d	much	much	0
la	la	fw-fr	la	la	0
∣	∣	sy	∣	∣	0
bour	bour	uh	bour	bour	0
as	as	p-acp	as	as	0
to	to	p-acp	to	to	0
read	read	vvi	read	read	0
over	over	p-acp	over	over	0
this	this	d	this	this	0
book	book	n1	book	book	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
,	,	,	,	,	0
and	and	cc	and	and	0
with	with	p-acp	with	with	0
your	your	po22	your	your	0
families	families	n2	families	family	0
;	;	;	;	;	0
and	and	cc	and	and	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
con	con	vvi	con	con	0
∣	∣	sy	∣	∣	0
sider	sider	vvb	sider	sider	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
go	go	vvb	go	go	0
,	,	,	,	,	0
between	between	p-acp	between	between	0
God	God	np1	God	God	0
and	and	cc	and	and	0
your	your	po22	your	your	0
own	own	d	own	own	0
hearts	hearts	n2	hearts	heart	0
,	,	,	,	,	0
whether	whether	cs	whither	whether	0
it	it	pn31	it	it	0
be	be	vbb	be	be	0
not	not	xx	not	not	0
a	a	dt	a	a	0
matter	matter	n1	matter	matter	0
that	that	cst	that	that	0
concerneth	concerneth	vvz	concerns	concern	0
you	you	pn22	you	you	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
quick	quick	j	quick	quick	0
:	:	:	:	:	0
and	and	cc	and	and	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
daily	daily	av-j	daily	daily	0
beg	beg	vvi	beg	beg	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
upon	upon	p-acp	upon	upon	0
your	your	po22	your	your	0
knees	knees	n2	knees	knee	0
to	to	pc-acp	to	to	0
give	give	vvi	give	give	0
you	you	pn22	you	you	0
this	this	d	this	this	0
necessary	necessary	j	necessary	necessary	0
mercy	mercy	n1	mercy	mercy	0
of	of	pp-f	of	of	0
Conversion	Conversion	n1	Conversion	conversion	0
.	.	.	.	.	1
Away	Away	av	Away	away	0
with	with	p-acp	with	with	0
your	your	po22	your	your	0
known	known	j-vvn	known	know	0
sins	sins	n2	sins	sin	0
,	,	,	,	,	0
and	and	cc	and	and	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
unnecessary	unnecessary	j	unnecessary	unnecessary	0
company	company	n1	company	company	0
&	&	cc	&	and	0
occasions	occasions	n2	occasions	occasion	0
that	that	cst	that	that	0
would	would	vmd	would	will	0
draw	draw	vvi	draw	draw	0
you	you	pn22	you	you	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
.	.	.	.	.	1
You	You	pn22	You	you	0
were	were	vbdr	were	be	0
baptized	baptized	vvn	baptised	baptize	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
name	name	n1	name	name	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
HolyGhost	HolyGhost	n1	HolyGhost	holyghost	0
as	as	p-acp	as	as	0
your	your	po22	your	your	0
Sanctifier	Sanctifier	n1	Sanctifier	sanctifier	0
:	:	:	:	:	0
and	and	cc	and	and	0
will	will	vmb	will	will	0
you	you	pn22	you	you	0
hate	hate	vvi	hate	hate	0
Sanctification	Sanctification	n1	Sanctification	sanctification	0
,	,	,	,	,	0
or	or	cc	or	or	0
refuse	refuse	vvi	refuse	refuse	0
it	it	pn31	it	it	0
,	,	,	,	,	0
or	or	cc	or	or	0
neglect	neglect	vvb	neglect	neglect	0
it	it	pn31	it	it	0
?	?	?	?	?	1
You	You	pn22	You	you	0
say	say	vvb	say	say	0
you	you	pn22	you	you	0
believe	believe	vvb	believe	believe	0
the	the	dt	the	the	0
Communion	Communion	n1	Communion	communion	0
of	of	pp-f	of	of	0
Saints	Saints	n2	Saints	saint	0
,	,	,	,	,	0
and	and	cc	and	and	0
will	will	vmb	will	will	0
you	you	pn22	you	you	0
abhor	abhor	vvb	abhor	abhor	0
their	their	po32	their	their	0
Communion	Communion	n1	Communion	communion	0
,	,	,	,	,	0
and	and	cc	and	and	0
choose	choose	vvi	choose	choose	0
the	the	dt	the	the	0
company	company	n1	company	company	0
of	of	pp-f	of	of	0
ignorant	ignorant	j	ignorant	ignorant	0
ungodly	ungodly	j	ungodly	ungodly	0
men	men	n2	men	man	0
?	?	?	?	?	1
Well!	Well!	uh	Well!	well!	0
If	If	cs	If	if	0
after	after	p-acp	after	after	0
all	all	d	all	all	0
this	this	d	this	this	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
still	still	av	still	still	0
the	the	dt	the	the	0
same	same	d	same	same	0
,	,	,	,	,	0
and	and	cc	and	and	0
any	any	d	any	any	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
appear	appear	vvi	appear	appear	0
before	before	p-acp	before	before	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
in	in	p-acp	in	in	0
an	an	dt	and	a	0
Unconverted	Unconverted	vvn	Unconverted	unconvert	0
state	state	n1	state	state	0
,	,	,	,	,	0
this	this	d	this	this	0
book	book	n1	book	book	0
,	,	,	,	,	0
besides	besides	p-acp	beside	beside	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Labours	Labours	n2	Labours	labour	0
,	,	,	,	,	0
shall	shall	vmb	shall	shall	0
witness	witness	vvi	witness	witness	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
faces	faces	n2	faces	face	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
were	were	vbdr	were	be	0
told	told	vvn	told	tell	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
dan	dan	n1	dan	dan	0
∣	∣	sy	∣	∣	0
ger	ger	pno31	her	she	0
,	,	,	,	,	0
and	and	cc	and	and	0
told	told	vvd	told	tell	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Necessity	Necessity	n1	Necessity	necessity	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
through-Conversion	through-Conversion	n1	through-Conversion	through-conversion	0
.	.	.	.	.	1
And	And	cc	And	and	0
you	you	pn22	you	you	0
that	that	cst	that	that	0
now	now	av	now	now	0
are	are	vbr	are	be	0
alway	alway	av	always	always	0
telling	telling	vvg	telling	tell	0
us	us	pno12	us	we	0
,	,	,	,	,	0
that	that	cst	that	that	0
All	All	d	All	all	0
are	are	vbr	are	be	0
sinners	sinners	n2	sinners	sinner	0
,	,	,	,	,	0
and	and	cc	and	and	0
quiet	quiet	vvb	quiet	quiet	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
with	with	p-acp	with	with	0
this	this	d	this	this	0
,	,	,	,	,	0
that	that	cst	that	that	0
all	all	d	all	all	0
men	men	n2	men	man	0
have	have	vhb	have	have	0
their	their	po32	their	their	0
faults	faults	n2	faults	fault	0
;	;	;	;	;	0
shall	shall	vmb	shall	shall	0
then	then	av	then	then	0
be	be	vbi	be	be	0
convinced	convinced	vvn	convinced	convince	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
everlasting	everlasting	j	everlasting	everlasting	0
confusion	confusion	n1	confusion	confusion	0
,	,	,	,	,	0
that	that	cst	that	that	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
so	so	av	so	so	0
great	great	j	great	great	0
a	a	dt	a	a	0
difference	difference	n1	difference	difference	0
between	between	p-acp	between	between	0
sinners	sinners	n2	sinners	sinner	0
and	and	cc	and	and	0
sinners	sinners	n2	sinners	sinner	0
,	,	,	,	,	0
the	the	dt	the	the	0
Converted	Converted	vvn	Converted	convert	0
sinners	sinners	n2	sinners	sinner	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Unconverted	Unconverted	vvn	Unconverted	unconvert	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
former	former	j	former	former	0
shall	shall	vmb	shall	shall	0
enter	enter	vvi	enter	enter	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
Joy	Joy	n1	Joy	joy	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
you	you	pn22	you	you	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
must	must	vmb	must	must	0
be	be	vbi	be	be	0
cast	cast	vvn	cast	cast	0
into	into	p-acp	into	into	0
perdition	perdition	n1	perdition	perdition	0
,	,	,	,	,	0
Matth.	Matth.	np1	Matth.	Matth.	1
25.	25.	crd	25.	25.	1
&	&	cc	&	and	0
13.	13.	crd	13.	13.	1
That	That	cst	That	that	0
you	you	pn22	you	you	0
were	were	vbdr	were	be	0
forewarned	forewarned	vvn	forewarned	forewarn	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
,	,	,	,	,	0
is	is	vbz	is	be	0
here	here	av	here	here	0
witnessed	witnessed	vvn	witnessed	witness	0
against	against	p-acp	against	against	0
you	you	pn22	you	you	0
,	,	,	,	,	0
under	under	p-acp	under	under	0
the	the	dt	the	the	0
hand	hand	n1	hand	hand	0
of	of	pp-f	of	of	0
,	,	,	,	,	0
June	June	np1	June	June	0
1.	1.	crd	1.	1.	0
1657.	1657.	crd	1657.	1657.	1
Kiderminster	Kiderminster	np1	Kiderminster	Kiderminster	0
.	.	.	.	.	1
