SEeing	SEeing	vvg	SEeing	see	0
forsake	forsake	vvi	forsake	forsake	0
it	it	pn31	it	it	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
will	will	vmb	will	will	0
imbrace	imbrace	vvi	embrace	embrace	0
and	and	cc	and	and	0
professe	professe	vvi	profess	profess	0
it	it	pn31	it	it	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
death	death	n1	death	death	0
,	,	,	,	,	0
and	and	cc	and	and	0
cheerefully	cheerefully	av-j	cheerfully	cheerful	0
seale	seale	vvi	seal	seal	0
it	it	pn31	it	it	0
with	with	p-acp	with	with	0
their	their	po32	their	their	0
blood	blood	n1	blood	blood	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
for	for	p-acp	for	for	0
want	want	n1	want	want	0
of	of	pp-f	of	of	0
learuing	learuing	vvg	learuing	learue	0
and	and	cc	and	and	0
Art	Art	n1	Art	art	0
▪	▪	▪	▪	▪	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
defend	defend	vvi	defend	defend	0
it	it	pn31	it	it	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
subtil	subtil	j	subtle	subtle	0
obiections	obiections	n2	objections	objection	0
&	&	cc	&	and	0
cunning	cunning	j-jn	cunning	cunning	0
sophistry	sophistry	n1	sophistry	sophistry	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
aduersaries	aduersaries	n2	adversaries	adversary	0
,	,	,	,	,	0
As	As	c-acp	As	as	0
we	we	pns12	we	we	0
see	see	vvb	see	see	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
example	example	n1	example	example	0
of	of	pp-f	of	of	0
many	many	d	many	many	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
holy	holy	j	holy	holy	0
Martyrs	Martyrs	n2	Martyrs	martyr	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
being	being	vbg	being	be	0
vnlettered	vnlettered	j	unlettered	unlettered	0
,	,	,	,	,	0
haue	haue	vhb	have	have	0
maintained	maintained	vvn	maintained	maintain	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
impregnable	impregnable	j	impregnable	impregnable	0
fort	fort	n1	fort	fort	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
hearts	hearts	n2	hearts	heart	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
their	their	po32	their	their	0
heads	heads	n2	heads	head	0
haue	haue	vhb	have	have	0
beene	beene	vbn	been	be	0
too	too	av	too	too	0
weake	weake	j	weak	weak	0
to	to	pc-acp	to	to	0
preserue	preserue	vvi	preserve	preserve	0
it	it	pn31	it	it	0
from	from	p-acp	from	from	0
violence	violence	n1	violence	violence	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
which	which	r-crq	which	which	0
regard	regard	n1	regard	regard	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
much	much	av-d	much	much	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
desired	desired	vvn	desired	desire	0
,	,	,	,	,	0
that	that	cst	that	that	0
all	all	d	all	all	0
Ministers	Ministers	n2	Ministers	minister	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
haue	haue	vhb	have	have	0
the	the	dt	the	the	0
charge	charge	n1	charge	charge	0
of	of	pp-f	of	of	0
soules	soules	n2	souls	soul	0
committed	committed	vvn	committed	commit	0
vnto	vnto	p-acp	unto	unto	0
them	them	pno32	them	they	0
,	,	,	,	,	0
would	would	vmd	would	will	0
be	be	vbi	be	be	0
carefull	carefull	j	careful	careful	0
,	,	,	,	,	0
after	after	c-acp	after	after	0
that	that	cst	that	that	0
by	by	p-acp	by	by	0
catechizing	catechizing	vvg	catechizing	catechize	0
they	they	pns32	they	they	0
haue	haue	vhb	have	have	0
throughly	throughly	av-j	thoroughly	thorough	0
grounded	grounded	vvn	grounded	ground	0
their	their	po32	their	their	0
people	people	n1	people	people	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
sound	sound	j	found	sound	0
knowledge	knowledge	n1	knowledge	knowledge	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
next	next	ord	next	next	0
place	place	n1	place	place	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
worke	worke	vvi	work	work	0
it	it	pn31	it	it	0
into	into	p-acp	into	into	0
their	their	po32	their	their	0
hearts	hearts	n2	hearts	heart	0
and	and	cc	and	and	0
affections	affections	n2	affections	affection	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
perswade	perswade	vvi	persuade	persuade	0
them	them	pno32	them	they	0
vn	vn	zz	vn	vn	0
∣	∣	sy	∣	∣	0
to	to	p-acp	to	to	0
an	an	dt	and	a	0
holy	holy	j	holy	holy	0
practice	practice	n1	practice	practice	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
liues	liues	n2	lives	life	0
and	and	cc	and	and	0
conuersations	conuersations	n2	conversations	conversation	0
,	,	,	,	,	0
both	both	av-d	both	both	0
by	by	p-acp	by	by	0
shining	shining	vvg	shining	shine	0
before	before	p-acp	before	before	0
them	them	pno32	them	they	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
light	light	n1	light	light	0
of	of	pp-f	of	of	0
doctrine	doctrine	n1	doctrine	doctrine	0
,	,	,	,	,	0
and	and	cc	and	and	0
also	also	av	also	also	0
of	of	pp-f	of	of	0
an	an	dt	and	a	0
holy	holy	j	holy	holy	0
example	example	n1	example	example	0
;	;	;	;	;	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
one	one	crd	one	one	0
,	,	,	,	,	0
shewing	shewing	vvg	showing	show	0
vnto	vnto	p-acp	unto	unto	0
them	them	pno32	them	they	0
the	the	dt	the	the	0
way	way	n1	way	way	0
of	of	pp-f	of	of	0
truth	truth	n1	truth	truth	0
,	,	,	,	,	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
other	other	n-jn	other	other	0
,	,	,	,	,	0
leading	leading	vvg	leading	lead	0
them	them	pno32	them	they	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
like	like	av-j	like	like	0
good	good	j	good	good	0
guides	guides	n2	guides	guide	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
hand	hand	n1	hand	hand	0
.	.	.	.	.	1
At	At	p-acp	At	at	0
which	which	r-crq	which	which	0
marks	marks	n2	marks	mark	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
aymed	aymed	vvn	aimed	aim	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
course	course	n1	course	course	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Ministery	Ministery	n1	Ministry	ministry	0
,	,	,	,	,	0
both	both	av-d	both	both	0
by	by	p-acp	by	by	0
preaching	preaching	vvg	preaching	preach	0
and	and	cc	and	and	0
wri	wri	n2	wri	wri	0
∣	∣	sy	∣	∣	0
ting	ting	zf	ting	thing	0
;	;	;	;	;	0
so	so	av	so	so	0
especially	especially	av-j	especially	especial	0
in	in	p-acp	in	in	0
these	these	d	these	these	0
my	my	po11	my	my	0
present	present	j	present	present	0
labours	labours	n2	labours	labour	0
;	;	;	;	;	0
the	the	dt	the	the	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
made	made	vvn	made	make	0
bold	bold	j	bold	bold	0
to	to	pc-acp	to	to	0
dedicate	dedicate	vvi	dedicate	dedicate	0
vnto	vnto	p-acp	unto	unto	0
your	your	po22	your	your	0
Grace	Grace	n1	Grace	grace	0
;	;	;	;	;	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
remaine	remaine	vvi	remain	remain	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
world	world	n1	world	world	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
a	a	dt	a	a	0
testimony	testimony	n1	testimony	testimony	0
how	how	c-crq	how	how	0
much	much	av-d	much	much	0
I	I	pns11	I	i	0
loue	loue	vvb	love	love	0
and	and	cc	and	and	0
honor	honor	vvi	honour	honour	0
you	you	pn22	you	you	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
being	being	vbg	being	be	0
in	in	p-acp	in	in	0
these	these	d	these	these	0
perillous	perillous	j	perilous	perilous	0
times	times	n2	times	time	0
,	,	,	,	,	0
a	a	dt	a	a	0
chiefe	chiefe	j-jn	chief	chief	0
piller	piller	n1	pillar	pillar	0
vnder	vnder	p-acp	under	under	0
his	his	po31	his	his	0
Maiesty	Maiesty	n1	Majesty	majesty	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
vphold	vphold	vvi	uphold	uphold	0
the	the	dt	the	the	0
sincere	sincere	j	sincere	sincere	0
truth	truth	n1	truth	truth	0
of	of	pp-f	of	of	0
Religi	Religi	fw-la	Religi	religi	0
∣	∣	sy	∣	∣	0
on	on	a-acp	on	on	0
,	,	,	,	,	0
against	against	p-acp	against	against	0
all	all	d	all	all	0
errors	errors	n2	errors	error	0
,	,	,	,	,	0
nouelties	nouelties	n2	novelties	novelty	0
and	and	cc	and	and	0
heresies	heresies	n2	heresies	heresy	0
which	which	r-crq	which	which	0
otherwise	otherwise	av	otherwise	otherwise	0
were	were	vbdr	were	be	0
likely	likely	j	likely	likely	0
to	to	pc-acp	to	to	0
grow	grow	vvi	grow	grow	0
too	too	av	too	too	0
fast	fast	av-j	fast	fast	0
amongst	amongst	p-acp	among	among	0
vs	vs	pno12	us	we	0
;	;	;	;	;	0
and	and	cc	and	and	0
also	also	av	also	also	0
a	a	dt	a	a	0
princi	princi	fw-la	princi	princi	0
∣	∣	sy	∣	∣	0
pall	pall	n1	pall	pall	0
Patrone	Patrone	n1	Patron	patron	0
of	of	pp-f	of	of	0
sound	sound	n1	found	sound	0
and	and	cc	and	and	0
solid	solid	j	solid	solid	0
preaching	preaching	vvg	preaching	preach	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
ready	ready	j	ready	ready	0
vpon	vpon	p-acp	upon	upon	0
all	all	d	all	all	0
occasions	occasions	n2	occasions	occasion	0
to	to	p-acp	to	to	0
countenance	countenance	n1	countenance	countenance	0
both	both	av-d	both	both	0
with	with	p-acp	with	with	0
your	your	po22	your	your	0
au	au	fw-fr	au	au	0
∣	∣	sy	∣	∣	0
thority	thority	n1	thority	thority	0
,	,	,	,	,	0
and	and	cc	and	and	0
also	also	av	also	also	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
painefull	painefull	j	painful	painful	0
practice	practice	n1	practice	practice	0
;	;	;	;	;	0
as	as	c-acp	as	as	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
side	side	n1	side	side	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
decry	decry	vvi	decry	decry	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
much	much	d	much	much	0
as	as	c-acp	as	as	0
in	in	p-acp	in	in	0
you	you	pn22	you	you	0
lyeth	lyeth	vvz	lies	lie	0
,	,	,	,	,	0
that	that	cst	that	that	0
vaine	vaine	j	vain	vain	0
or	or	cc	or	or	0
vani	vani	fw-la	vani	vani	0
∣	∣	sy	∣	∣	0
tie	tie	n1	tie	tie	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
Preachers	Preachers	n2	Preachers	preacher	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
only	only	av-j	only	only	0
seeke	seeke	vvb	seek	seek	0
to	to	pc-acp	to	to	0
preach	preach	vvi	preach	preach	0
themselues	themselues	px32	themselves	themselves	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
making	making	vvg	making	make	0
ostentation	ostentation	n1	ostentation	ostentation	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
wit	wit	n1	wit	wit	0
,	,	,	,	,	0
learning	learning	n1	learning	learning	0
and	and	cc	and	and	0
reading	reading	vvg	reading	read	0
,	,	,	,	,	0
without	without	p-acp	without	without	0
any	any	d	any	any	0
care	care	n1	care	care	0
to	to	pc-acp	to	to	0
speake	speake	vvi	speak	speak	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
capacity	capacity	n1	capacity	capacity	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
people	people	n1	people	people	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
though	though	cs	though	though	0
their	their	po32	their	their	0
maine	maine	j	main	main	0
end	end	n1	end	end	0
were	were	vbdr	were	be	0
rather	rather	av-c	rather	rather	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
the	the	dt	the	the	0
excellen	excellen	j	excellent	excellent	0
∣	∣	sy	∣	∣	0
cy	cy	n1	cy	cy	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
gifts	gifts	n2	gifts	gift	0
knowne	knowne	vvn	known	know	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
owne	owne	d	own	own	0
praise	praise	n1	praise	praise	0
or	or	cc	or	or	0
preferment	preferment	n1	preferment	preferment	0
,	,	,	,	,	0
then	then	cs	then	than	0
to	to	pc-acp	to	to	0
communicate	communicate	vvi	communicate	communicate	0
them	them	pno32	them	they	0
vnto	vnto	p-acp	unto	unto	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Glory	Glory	n1	Glory	glory	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
that	that	cst	that	that	0
gaue	gaue	vvd	gave	give	0
them	them	pno32	them	they	0
,	,	,	,	,	0
or	or	cc	or	or	0
the	the	dt	the	the	0
good	good	j	good	good	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
fellow	fellow	n1	fellow	fellow	0
seruants	seruants	n2	servants	servant	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
whose	whose	rg-crq	whose	who	0
sake	sake	n1	sake	sake	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
entrusted	entrusted	vvn	entrusted	entrust	0
vnto	vnto	p-acp	unto	unto	0
them	them	pno32	them	they	0
.	.	.	.	.	1
The	The	dt	The	the	0
Lord	Lord	n1	Lord	lord	0
long	long	av-j	long	long	0
continue	continue	vvi	continue	continue	0
your	your	po22	your	your	0
Grace	Grace	n1	Grace	grace	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
singular	singular	j	singular	singular	0
instrument	instrument	n1	instrument	instrument	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
glory	glory	n1	glory	glory	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
maintaining	maintaining	vvg	maintaining	maintain	0
the	the	dt	the	the	0
purity	purity	n1	purity	purity	0
and	and	cc	and	and	0
practice	practice	n1	practice	practice	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
true	true	j	true	true	0
Religion	Religion	n1	Religion	religion	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
ioy	ioy	n1	joy	joy	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
that	that	cst	that	that	0
wih	wih	p-acp	with	with	0
well	well	av	well	well	0
to	to	p-acp	to	to	0
Sion	Sion	np1	Sion	Zion	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
increasing	increasing	n-vvg	increasing	increase	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
owne	owne	d	own	own	0
glory	glory	n1	glory	glory	0
and	and	cc	and	and	0
happinesse	happinesse	n1	happiness	happiness	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
life	life	n1	life	life	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
.	.	.	.	.	1
