HAtred	HAtred	n1	HAtred	hatred	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
glory	glory	n1	glory	glory	0
,	,	,	,	,	0
Eph.	Eph.	np1	Eph.	Eph.	1
1.18	1.18	crd	1.18	1.18	0
.	.	.	.	.	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
persons	persons	n2	persons	person	0
who	who	r-crq	who	who	0
shall	shall	vmb	shall	shall	0
live	live	vvi	live	live	0
with	with	p-acp	with	with	0
him	him	pno31	him	he	0
,	,	,	,	,	0
and	and	cc	and	and	0
enjoy	enjoy	vvi	enjoy	enjoy	0
him	him	pno31	him	he	0
,	,	,	,	,	0
and	and	cc	and	and	0
whom	whom	r-crq	whom	who	0
he	he	pns31	he	he	0
will	will	vmb	will	will	0
enjoy	enjoy	vvi	enjoy	enjoy	0
whiles	whiles	cs	while	while	0
eternity	eternity	n1	eternity	eternity	0
lasteth	lasteth	vvz	lasteth	last	0
.	.	.	.	.	1
Godliness	Godliness	n1	Godliness	godliness	0
is	is	vbz	is	be	0
profitable	profitable	j	profitable	profitable	0
unto	unto	p-acp	unto	unto	0
all	all	d	all	all	0
things	things	n2	things	thing	0
as	as	p-acp	as	as	0
the	the	dt	the	the	0
ensuing	ensuing	j-vvg	ensuing	ensue	0
discourse	discourse	n1	discourse	discourse	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
reverend	reverend	j-jn	reverend	reverend	0
Author	Author	n1	Author	author	0
will	will	vmb	will	will	0
largely	largely	av-j	largely	large	0
shew	shew	vvi	show	show	0
you	you	pn22	you	you	0
:	:	:	:	:	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
an	an	dt	and	a	0
universal	universal	j	universal	universal	0
fruit	fruit	n1	fruit	fruit	0
,	,	,	,	,	0
benefit	benefit	n1	benefit	benefit	0
and	and	cc	and	and	0
profit	profit	n1	profit	profit	0
in	in	p-acp	in	in	0
Godliness	Godliness	n1	Godliness	godliness	0
;	;	;	;	;	0
it	it	pn31	it	it	0
turneth	turneth	vvz	turns	turn	0
all	all	d	all	all	0
it	it	pn31	it	it	0
toucheth	toucheth	vvz	touches	touch	0
,	,	,	,	,	0
not	not	xx	not	not	0
into	into	p-acp	into	into	0
gold	gold	n1	gold	gold	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
into	into	p-acp	into	into	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
far	far	av-j	far	far	0
better	better	jc	better	better	0
;	;	;	;	;	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
soveraign	soveraign	j-jn	sovereign	sovereign	0
vertue	vertue	n1	virtue	virtue	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
makes	makes	vvz	makes	make	0
a	a	dt	a	a	0
profitable	profitable	j	profitable	profitable	0
use	use	n1	use	use	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
applyed	applyed	vvd	applied	apply	0
unto	unto	p-acp	unto	unto	0
;	;	;	;	;	0
it	it	pn31	it	it	0
alters	alters	vvz	alters	alter	0
the	the	dt	the	the	0
very	very	j	very	very	0
nature	nature	n1	nature	nature	0
of	of	pp-f	of	of	0
things	things	n2	things	thing	0
,	,	,	,	,	0
making	making	vvg	making	make	0
things	things	n2	things	thing	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
own	own	d	own	own	0
nature	nature	n1	nature	nature	0
hurtful	hurtful	j	hurtful	hurtful	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
become	become	vvi	become	become	0
helpful	helpful	j	helpful	helpful	0
and	and	cc	and	and	0
advantagious	advantagious	j	advantageous	advantageous	0
.	.	.	.	.	1
Godliness	Godliness	n1	Godliness	godliness	0
is	is	vbz	is	be	0
profitable	profitable	j	profitable	profitable	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
man	man	n1	man	man	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
parts	parts	n2	parts	part	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
life	life	n1	life	life	0
;	;	;	;	;	0
I	I	pns11	I	i	0
speak	speak	vvb	speak	speak	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
∣	∣	sy	∣	∣	0
liness	liness	n1	liness	liness	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
and	and	cc	and	and	0
power	power	n1	power	power	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
.	.	.	.	.	1
1.	1.	crd	1.	1.	1
Even	Even	np1	Even	Even	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
first	first	ord	first	first	0
Age	Age	n1	Age	age	0
,	,	,	,	,	0
even	even	av	even	even	0
in	in	p-acp	in	in	0
Childhood	Childhood	n1	Childhood	childhood	0
,	,	,	,	,	0
it	it	pn31	it	it	0
will	will	vmb	will	will	0
teach	teach	vvi	teach	teach	0
even	even	av	even	even	0
Ch	Ch	vvn	Changed	change	0
l	l	sy	l	l	0
∣	∣	sy	∣	∣	0
dren	dren	n1	dren	dren	0
to	to	p-acp	to	to	0
cry	cry	n1	cry	cry	0
Hosanna	Hosanna	n1	Hosanna	hosanna	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
Matth.	Matth.	np1	Matth.	Matth.	1
21.16	21.16	crd	21.16	21.16	0
,	,	,	,	,	0
17.	17.	crd	17.	17.	0
it	it	pn31	it	it	0
seasoneth	seasoneth	vvz	seasoneth	season	0
the	the	dt	the	the	0
heart	heart	n1	heart	heart	0
betimes	betimes	av	betimes	betimes	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
dew	dew	n1	due	dew	0
of	of	pp-f	of	of	0
Hea	Hea	zz	Hea	hea	0
∣	∣	sy	∣	∣	0
ven	ven	zf	ven	when	0
.	.	.	.	.	1
2.	2.	crd	2.	2.	1
It	It	pn31	It	it	0
makes	makes	vvz	makes	make	0
a	a	dt	a	a	0
man	man	n1	man	man	0
to	to	p-acp	to	to	0
remem	remem	fw-la	remem	remem	0
∣	∣	sy	∣	∣	0
ber	ber	zz	ber	ber	0
his	his	po31	his	his	0
Creator	Creator	n1	Creator	creator	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
dayes	dayes	n2	days	day	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
youth	youth	n1	youth	youth	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
employ	employ	vvi	employ	employ	0
the	the	dt	the	the	0
strength	strength	n1	strength	strength	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
life	life	n1	life	life	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
glory	glory	n1	glory	glory	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Creator	Creator	n1	Creator	creator	0
,	,	,	,	,	0
while	while	cs	while	while	0
yet	yet	av	yet	yet	0
the	the	dt	the	the	0
evil	evil	j-jn	evil	evil	0
dayes	dayes	n2	days	day	0
come	come	vvb	come	come	0
not	not	xx	not	not	0
:	:	:	:	:	0
Youth	Youth	n1	Youth	youth	0
and	and	cc	and	and	0
Childhood	Childhood	n1	Childhood	childhood	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
seed	seed	n1	seed	seed	0
time	time	n1	time	time	0
of	of	pp-f	of	of	0
grace	grace	n1	grace	grace	0
and	and	cc	and	and	0
goodness	goodness	n1	goodness	goodness	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
lump	lump	n1	lump	lump	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
lives	lives	n2	lives	life	0
is	is	vbz	is	be	0
sancti	sancti	fw-la	sancti	sancti	0
∣	∣	sy	∣	∣	0
fied	fied	vvn	fied	fie	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
sanctification	sanctification	n1	sanctification	sanctification	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
first-fruits	first-fruits	n2	firstfruits	first-fruit	0
.	.	.	.	.	1
The	The	dt	The	the	0
word	word	n1	word	word	0
cleansig	cleansig	n1	cleansig	cleansig	0
signifies	signifies	vvz	signifies	signify	0
the	the	dt	the	the	0
clean	clean	j	clean	clean	0
∣	∣	sy	∣	∣	0
sing	sing	vvb	sing	sing	0
of	of	pp-f	of	of	0
glass	glass	n1	glass	glass	0
,	,	,	,	,	0
the	the	dt	the	the	0
young	young	j	young	young	0
man	man	n1	man	man	0
is	is	vbz	is	be	0
compared	compared	vvn	compared	compare	0
to	to	p-acp	to	to	0
glass	glass	n1	glass	glass	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
though	though	cs	though	though	0
clean	clean	j	clean	clean	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
will	will	vmb	will	will	0
gather	gather	vvi	gather	gather	0
filth	filth	n1	filth	filth	0
even	even	av	even	even	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Sun	Sun	n1	Sun	sun	0
beams	beams	n2	beams	beam	0
.	.	.	.	.	1
As	As	p-acp	As	as	0
the	the	dt	the	the	0
younger	younger	jc	younger	young	0
sort	sort	n1	sort	sort	0
of	of	pp-f	of	of	0
people	people	n1	people	people	0
is	is	vbz	is	be	0
subject	subject	j-jn	subject	subject	0
to	to	p-acp	to	to	0
much	much	d	much	much	0
vanity	vanity	n1	vanity	vanity	0
and	and	cc	and	and	0
many	many	d	many	many	0
temptations	temptations	n2	temptations	temptation	0
;	;	;	;	;	0
so	so	av	so	so	0
godliness	godliness	n1	godliness	godliness	0
is	is	vbz	is	be	0
very	very	av	very	very	0
profitable	profitable	j	profitable	profitable	0
for	for	p-acp	for	for	0
that	that	d	that	that	0
age	age	n1	age	age	0
,	,	,	,	,	0
make	make	vvi	make	make	0
∣	∣	sy	∣	∣	0
ing	ing	zz	ing	ing	0
the	the	dt	the	the	0
young	young	j	young	young	0
man	man	n1	man	man	0
to	to	pc-acp	to	to	0
*	*	*	*	*	0
cleanse	cleanse	vvi	cleanse	cleanse	0
his	his	po31	his	his	0
way	way	n1	way	way	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
taking	taking	vvg	taking	take	0
heed	heed	n1	heed	heed	0
thereunto	thereunto	av	thereunto	thereunto	0
ac	ac	fw-la	ac	ac	0
∣	∣	sy	∣	∣	0
cording	cording	vvg	cording	cord	0
to	to	p-acp	to	to	0
Gods	Gods	npg1	Gods	God	0
word	word	n1	word	word	0
,	,	,	,	,	0
Psal.	Psal.	np1	Psal.	Psal.	1
119.9	119.9	crd	119.9	119.9	0
.	.	.	.	.	1
3.	3.	crd	3.	3.	1
Godliness	Godliness	n1	Godliness	godliness	0
is	is	vbz	is	be	0
profitable	profitable	j	profitable	profitable	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
riper	riper	jc	riper	ripe	0
years	years	n2	years	year	0
of	of	pp-f	of	of	0
man	man	n1	man	man	0
;	;	;	;	;	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
profitable	profitable	j	profitable	profitable	0
to	to	pc-acp	to	to	0
establish	establish	vvi	establish	establish	0
the	the	dt	the	the	0
heart	heart	n1	heart	heart	0
with	with	p-acp	with	with	0
grace	grace	n1	grace	grace	0
at	at	p-acp	at	at	0
that	that	d	that	that	0
age	age	n1	age	age	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
keep	keep	vvi	keep	keep	0
it	it	pn31	it	it	0
from	from	p-acp	from	from	0
being	being	vbg	being	be	0
stollen	stollen	vvn	stolen	steal	0
away	away	av	away	away	0
from	from	p-acp	from	from	0
God	God	np1	God	God	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
crea	crea	n1	crea	crea	0
∣	∣	sy	∣	∣	0
ture	ture	n1	ture	ture	0
;	;	;	;	;	0
it	it	pn31	it	it	0
then	then	av	then	then	0
makes	makes	vvz	makes	make	0
a	a	dt	a	a	0
man	man	n1	man	man	0
more	more	av-dc	more	more	0
so	so	av	so	so	0
∣	∣	sy	∣	∣	0
licitous	licitous	j	licitous	licitous	0
of	of	pp-f	of	of	0
remembring	remembring	vvg	remembering	remember	0
God	God	np1	God	God	0
himself	himself	px31	himself	himself	0
,	,	,	,	,	0
seeing	seeing	vvg	seeing	see	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
hastening	hastening	vvg	hastening	hasten	0
apace	apace	av	apace	apace	0
into	into	p-acp	into	into	0
ru	ru	n2	ru	ru	0
∣	∣	sy	∣	∣	0
inous	inous	j	inous	inous	0
old	old	j	old	old	0
age	age	n1	age	age	0
.	.	.	.	.	1
4.	4.	crd	4.	4.	1
Godliness	Godliness	n1	Godliness	godliness	0
is	is	vbz	is	be	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
fitable	fitable	j-u	fitable	fitable	0
for	for	c-acp	for	for	0
the	the	dt	the	the	0
last	last	ord	last	last	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
mans	mans	ng1	men	man	0
life	life	n1	life	life	0
,	,	,	,	,	0
viz.	viz.	n1	viz.	viz.	0
old	old	j	old	old	0
age	age	n1	age	age	0
:	:	:	:	:	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
for	for	p-acp	for	for	0
comfort	comfort	n1	comfort	comfort	0
to	to	p-acp	to	to	0
it	it	pn31	it	it	0
;	;	;	;	;	0
old	old	j	old	old	0
age	age	n1	age	age	0
is	is	vbz	is	be	0
subject	subject	j-jn	subject	subject	0
to	to	p-acp	to	to	0
many	many	d	many	many	0
grievances	grievances	n2	grievances	grievance	0
;	;	;	;	;	0
there	there	a-acp	there	there	0
will	will	n1	will	will	0
evil	evil	j-jn	evil	evil	0
dayes	dayes	n2	days	day	0
come	come	vvb	come	come	0
,	,	,	,	,	0
wherein	wherein	c-crq	wherein	wherein	0
they	they	pns32	they	they	0
shall	shall	vmb	shall	shall	0
say	say	vvi	say	say	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
no	no	dx	no	no	0
pleasure	pleasure	n1	pleasure	pleasure	0
:	:	:	:	:	0
there	there	a-acp	there	there	0
are	are	vbr	are	be	0
many	many	d	many	many	0
decayes	decayes	n2	decays	decay	0
and	and	cc	and	and	0
infirmities	infirmities	n2	infirmities	infirmity	0
of	of	pp-f	of	of	0
nature	nature	n1	nature	nature	0
in	in	p-acp	in	in	0
old	old	j	old	old	0
men	men	n2	men	man	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
make	make	vvb	make	make	0
their	their	po32	their	their	0
dayes	dayes	n2	days	day	0
evil	evil	j-jn	evil	evil	0
and	and	cc	and	and	0
unpleasant	unpleasant	j	unpleasant	unpleasant	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
the	the	dt	the	the	0
clouds	clouds	n2	clouds	cloud	0
return	return	vvb	return	return	0
after	after	p-acp	after	after	0
the	the	dt	the	the	0
rain	rain	n1	rain	rain	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
end	end	n1	end	end	0
of	of	pp-f	of	of	0
one	one	crd	one	one	0
trouble	trouble	n1	trouble	trouble	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
beginning	beginning	n1	beginning	beginning	0
of	of	pp-f	of	of	0
another	another	j-jn	another	another	0
;	;	;	;	;	0
when	when	c-crq	when	when	0
the	the	dt	the	the	0
Cross	Cross	n1	Cross	cross	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
burden	burden	n1	burden	burden	0
,	,	,	,	,	0
and	and	cc	and	and	0
small	small	j	small	small	0
matters	matters	n2	matters	matter	0
are	are	vbr	are	be	0
burdensome	burdensome	j	burdensome	burdensome	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
;	;	;	;	;	0
now	now	av	now	now	0
godliness	godliness	n1	godliness	godliness	0
is	is	vbz	is	be	0
profitable	profitable	j	profitable	profitable	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
regard	regard	n1	regard	regard	0
,	,	,	,	,	0
it	it	pn31	it	it	0
yields	yields	vvz	yields	yield	0
ground	ground	n1	ground	ground	0
of	of	pp-f	of	of	0
special	special	j	special	special	0
comfort	comfort	n1	comfort	comfort	0
in	in	p-acp	in	in	0
old	old	j	old	old	0
age	age	n1	age	age	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
a	a	dt	a	a	0
godly	godly	j	godly	godly	0
man	man	n1	man	man	0
knows	knows	vvz	knows	know	0
when	when	c-crq	when	when	0
this	this	d	this	this	0
earthly	earthly	j	earthly	earthly	0
Tabernacle	Tabernacle	n1	Tabernacle	tabernacle	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
dissolved	dissolved	vvn	dissolved	dissolve	0
,	,	,	,	,	0
he	he	pns31	he	he	0
hath	hath	vhz	hath	have	0
a	a	dt	a	a	0
building	building	n-vvg	building	build	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
an	an	dt	and	a	0
house	house	n1	house	house	0
not	not	xx	not	not	0
made	made	vvn	made	make	0
with	with	p-acp	with	with	0
hands	hands	n2	hands	hand	0
,	,	,	,	,	0
eternal	eternal	j	eternal	eternal	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
hea	hea	zz	hea	hea	0
∣	∣	sy	∣	∣	0
vens	vens	n2	vens	ven	0
:	:	:	:	:	0
When	When	c-crq	When	when	0
a	a	dt	a	a	0
soul	soul	n1	soul	soul	0
hath	hath	vhz	hath	have	0
been	been	vbn	been	be	0
long	long	av-j	long	long	0
acquainted	acquainted	vvn	acquainted	acquaint	0
with	with	p-acp	with	with	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
and	and	cc	and	and	0
desireth	desireth	vvz	desires	desire	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
dissolved	dissolved	vvn	dissolved	dissolve	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
with	with	p-acp	with	with	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
best	best	js	best	best	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
,	,	,	,	,	0
Oh	Oh	uh	O	oh	0
what	what	q-crq	what	what	0
com	com	vvi	come	come	0
∣	∣	sy	∣	∣	0
fort	fort	n1	fort	fort	0
is	is	vbz	is	be	0
this	this	d	this	this	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
soul	soul	n1	soul	soul	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
he	he	pns31	he	he	0
finds	finds	vvz	finds	find	0
that	that	cst	that	that	0
the	the	dt	the	the	0
day	day	n1	day	day	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
redemption	redemption	n1	redemption	redemption	0
draw	draw	vvi	draw	draw	0
∣	∣	sy	∣	∣	0
eth	eth	zz	eth	eth	0
nigh	nigh	zz	nigh	nigh	0
!	!	!	!	!	1
Godliness	Godliness	n1	Godliness	godliness	0
is	is	vbz	is	be	0
profitable	profitable	j	profitable	profitable	0
al	al	av-d	all	all	0
∣	∣	sy	∣	∣	0
so	so	av	so	so	0
for	for	p-acp	for	for	0
strength	strength	n1	strength	strength	0
in	in	p-acp	in	in	0
old	old	j	old	old	0
age	age	n1	age	age	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
as	as	c-acp	as	as	0
their	their	po32	their	their	0
outward	outward	j	outward	outward	0
man	man	n1	man	man	0
decayeth	decayeth	vvz	decayeth	decay	0
,	,	,	,	,	0
so	so	av	so	so	0
their	their	po32	their	their	0
inner	inner	j	inner	inner	0
man	man	n1	man	man	0
grows	grows	vvz	grows	grow	0
stronger	stronger	jc	stronger	strong	0
and	and	cc	and	and	0
stron	stron	fw-la	stron	stron	0
∣	∣	sy	∣	∣	0
ger	ger	pno31	her	she	0
:	:	:	:	:	0
then	then	av	then	then	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
life	life	n1	life	life	0
of	of	pp-f	of	of	0
faith	faith	n1	faith	faith	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
power	power	n1	power	power	0
of	of	pp-f	of	of	0
grace	grace	n1	grace	grace	0
more	more	av-dc	more	more	0
strong	strong	j	strong	strong	0
and	and	cc	and	and	0
vigorous	vigorous	j	vigorous	vigorous	0
in	in	p-acp	in	in	0
them	them	pno32	them	they	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
put	put	vvi	put	put	0
health	health	n1	health	health	0
in	in	p-acp	in	in	0
sickness	sickness	n1	sickness	sickness	0
,	,	,	,	,	0
strength	strength	n1	strength	strength	0
in	in	p-acp	in	in	0
weakness	weakness	n1	weakness	weakness	0
,	,	,	,	,	0
ease	ease	n1	ease	ease	0
in	in	p-acp	in	in	0
pain	pain	n1	pain	pain	0
:	:	:	:	:	0
we	we	pns12	we	we	0
read	read	vvb	read	read	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
worthies	worthies	n2-j	worthies	worthy	0
,	,	,	,	,	0
Heb.	Heb.	np1	Heb.	Heb.	1
11.	11.	crd	11.	11.	0
that	that	d	that	that	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
weakness	weakness	n1	weakness	weakness	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
made	made	vvn	made	make	0
strong	strong	j	strong	strong	0
by	by	p-acp	by	by	0
faith	faith	n1	faith	faith	0
:	:	:	:	:	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
fat	fat	j	fat	fat	0
and	and	cc	and	and	0
flourishing	flourishing	j-vvg	flourishing	flourish	0
in	in	p-acp	in	in	0
grace	grace	n1	grace	grace	0
,	,	,	,	,	0
and	and	cc	and	and	0
bring	bring	vvi	bring	bring	0
forth	forth	av	forth	forth	0
more	more	dc	more	more	0
fruit	fruit	n1	fruit	fruit	0
in	in	p-acp	in	in	0
old	old	j	old	old	0
age	age	n1	age	age	0
:	:	:	:	:	0
Godliness	Godliness	n1	Godliness	godliness	0
is	is	vbz	is	be	0
also	also	av	also	also	0
for	for	p-acp	for	for	0
an	an	dt	and	a	0
honor	honor	n1	honour	honour	0
to	to	p-acp	to	to	0
old	old	j	old	old	0
age	age	n1	age	age	0
:	:	:	:	:	0
the	the	dt	the	the	0
pride	pride	n1	pride	pride	0
of	of	pp-f	of	of	0
youth	youth	n1	youth	youth	0
is	is	vbz	is	be	0
apt	apt	j	apt	apt	0
to	to	pc-acp	to	to	0
cast	cast	vvi	cast	cast	0
scorn	scorn	n1	scorn	scorn	0
and	and	cc	and	and	0
contempt	contempt	n1	contempt	contempt	0
upon	upon	p-acp	upon	upon	0
old	old	j	old	old	0
age	age	n1	age	age	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
it	it	pn31	it	it	0
ought	ought	vmd	ought	ought	0
to	to	pc-acp	to	to	0
honour	honour	vvi	honour	honour	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
Gray	Gray	j-jn	Grey	grey	0
hairs	hairs	n2	hairs	hair	0
are	are	vbr	are	be	0
a	a	dt	a	a	0
Crown	Crown	n1	Crown	crown	0
of	of	pp-f	of	of	0
honour	honour	n1	honour	honour	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
found	found	vvn	found	find	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
way	way	n1	way	way	0
of	of	pp-f	of	of	0
righteousness	righteousness	n1	righteousness	righteousness	0
and	and	cc	and	and	0
godliness	godliness	n1	godliness	godliness	0
Prov.	Prov.	np1	Prov.	Prov.	1
16	16	crd	16	16	0
31.	31.	crd	31.	31.	1
But	But	p-acp	But	but	0
4.	4.	crd	4.	4.	1
Most	Most	ds	Most	most	0
profitable	profitable	j	profitable	profitable	0
is	is	vbz	is	be	0
death	death	n1	death	death	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
godly	godly	j	godly	godly	0
,	,	,	,	,	0
1	1	crd	1	1	0
Cor.	Cor.	np1	Cor.	Cor.	1
3.21	3.21	crd	3.21	3.21	0
.	.	.	.	.	1
All	All	av-d	All	all	0
things	things	n2	things	thing	0
are	are	vbr	are	be	0
yours	yours	png22	yours	you	0
,	,	,	,	,	0
saith	saith	vvz	says	say	0
the	the	dt	the	the	0
Apostle	Apostle	n1	Apostle	apostle	0
;	;	;	;	;	0
among	among	p-acp	among	among	0
these	these	d	these	these	0
all	all	d	all	all	0
things	things	n2	things	thing	0
he	he	pns31	he	he	0
reckon	reckon	vvb	reckon	reckon	0
∣	∣	sy	∣	∣	0
eth	eth	zz	eth	eth	0
Death	Death	n1	Death	death	0
:	:	:	:	:	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
ungodly	ungodly	j	ungodly	ungodly	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
said	said	vvn	said	say	0
,	,	,	,	,	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
Death's	Death's	n1|vbz	Death's	death|be	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
death	death	n1	death	death	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
yours	yours	png22	yours	you	0
.	.	.	.	.	1
As	As	p-acp	As	as	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
said	said	vvn	said	say	0
of	of	pp-f	of	of	0
souldiers	souldiers	n2	soldiers	soldier	0
taken	taken	vvn	taken	take	0
in	in	p-acp	in	in	0
battel	battel	n1	battle	battle	0
,	,	,	,	,	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
their	their	po32	their	their	0
own	own	d	own	own	0
men	men	n2	men	man	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
are	are	vbr	are	be	0
prisoners	prisoners	n2	prisoners	prisoner	0
lying	lying	vvg	lying	lie	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
mercy	mercy	n1	mercy	mercy	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
enemy	enemy	n1	enemy	enemy	0
:	:	:	:	:	0
so	so	av	so	so	0
death	death	n1	death	death	0
takes	takes	vvz	takes	take	0
the	the	dt	the	the	0
ungodly	ungodly	j	ungodly	ungodly	0
,	,	,	,	,	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
deaths	deaths	n2	death's	death	0
prisoners	prisoners	n2	prisoners	prisoner	0
and	and	cc	and	and	0
captives	captives	n2-jn	captives	captive	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
godly	godly	j	godly	godly	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
say	say	vvi	say	say	0
,	,	,	,	,	0
death	death	n1	death	death	0
is	is	vbz	is	be	0
yours	yours	png22	yours	you	0
,	,	,	,	,	0
your	your	po22	your	your	0
friend	friend	n1	friend	friend	0
,	,	,	,	,	0
your	your	po22	your	your	0
servant	servant	n1	servant	servant	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
let	let	vvi	let	let	0
you	you	pn22	you	you	0
into	into	p-acp	into	into	0
happiness	happiness	n1	happiness	happiness	0
;	;	;	;	;	0
Death	Death	n1	Death	death	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
Porter	Porter	n1	Porter	porter	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
presence	presence	n1	presence	presence	0
chamber	chamber	n1	chamber	chamber	0
;	;	;	;	;	0
it	it	pn31	it	it	0
admits	admits	vvz	admits	admit	0
the	the	dt	the	the	0
godly	godly	j	godly	godly	0
in	in	p-acp	in	in	0
