BEing	BEing	vbg	BEing	be	0
a	a	dt	a	a	0
thankfull	thankfull	j	thankful	thankful	0
minde	minde	n1	mind	mind	0
in	in	p-acp	in	in	0
regard	regard	n1	regard	regard	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
,	,	,	,	,	0
least	least	cs	lest	lest	0
I	I	pns11	I	i	0
might	might	vmd	might	may	0
worthilie	worthilie	av-j	worthily	worthy	0
be	be	vbi	be	be	0
condempned	condempned	vvn	condemned	condemn	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
vice	vice	n1	vice	vice	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
both	both	av-d	both	both	0
hated	hated	vvn	hated	hate	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
and	and	cc	and	and	0
detested	detested	j-vvn	detested	detest	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
,	,	,	,	,	0
I	I	pns11	I	i	0
meane	meane	vvb	mean	mean	0
the	the	dt	the	the	0
foule	foule	j	foul	foul	0
staine	staine	n1	stain	stain	0
of	of	pp-f	of	of	0
ingratitude	ingratitude	n1	ingratitude	ingratitude	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
verie	verie	j	very	very	0
Heathen	Heathen	j-jn	Heathen	heathen	0
haue	haue	vhb	have	have	0
recorded	recorded	vvn	recorded	record	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
chiefe	chiefe	j-jn	chief	chief	0
ring-leader	ring-leader	n1	ringleader	ringleader	0
vnto	vnto	p-acp	unto	unto	0
all	all	d	all	all	0
filthinesse	filthinesse	n1	filthiness	filthiness	0
,	,	,	,	,	0
Xenophō	Xenophō	np1	Xenophō	Xenophō	0
In	In	p-acp	In	in	0
his	his	po31	his	his	0
first	first	ord	first	first	0
ooke	ooke	n1	ooke	ooke	0
of	of	pp-f	of	of	0
he	he	pns31	he	he	0
edu	edu	fw-fr	edu	edu	0
∣	∣	sy	∣	∣	0
ation	ation	n1	ation	ation	0
of	of	pp-f	of	of	0
Cyrus	Cyrus	np1	Cyrus	Cyrus	0
.	.	.	.	.	0
as	as	c-acp	as	as	0
being	being	vbg	being	be	0
alwaies	alwaies	av	always	always	0
accompani	accompani	n1	accompani	accompani	0
∣	∣	sy	∣	∣	0
ed	ed	wd	ed	ed	0
with	with	p-acp	with	with	0
blushles	blushles	j	blushless	blushless	0
shamelesnesse	shamelesnesse	n1	shamelessness	shamelessness	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
may	may	vmb	may	may	0
easily	easily	av-j	easily	easy	0
perswade	perswade	vvi	persuade	persuade	0
vnto	vnto	p-acp	unto	unto	0
al	al	d	all	all	0
kind	kind	n1	kind	kind	0
of	of	pp-f	of	of	0
wickednes	wickednes	n1	wickedness	wickedness	0
.	.	.	.	.	1
Thirdlie	Thirdlie	ord	Thirdlie	thirdlie	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
regard	regard	n1	regard	regard	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
owne	owne	d	own	own	0
W.	W.	np1	W.	W.	0
omitting	omitting	vvg	omitting	omit	0
such	such	d	such	such	0
good	good	j	good	good	0
graces	graces	n2	graces	grace	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
are	are	vbr	are	be	0
generally	generally	av-j	generally	general	0
knowen	knowen	vvn	known	know	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
working	working	n-vvg	working	work	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
his	his	po31	his	his	0
spirite	spirite	n1	spirit	spirit	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
in	in	p-acp	in	in	0
you	you	pn22	you	you	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
comfort	comfort	n1	comfort	comfort	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
godlie	godlie	j	godly	godly	0
,	,	,	,	,	0
(	(	(	(	(	0
because	because	c-acp	because	because	0
that	that	d	that	that	0
you	you	pn22	you	you	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
modestie	modestie	n1	modesty	modesty	0
cannot	cannot	vmbx	cannot	can	0
abide	abide	vvi	abide	abide	0
to	to	pc-acp	to	to	0
heare	heare	vvi	hear	hear	0
them	them	pno32	them	they	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
I	I	pns11	I	i	0
without	without	p-acp	without	without	0
suspiti	suspiti	zz	suspiti	suspiti	0
∣	∣	sy	∣	∣	0
on	on	zz	on	on	0
of	of	pp-f	of	of	0
flatterie	flatterie	n1	flattery	flattery	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
thought	thought	vvn	thought	think	0
to	to	pc-acp	to	to	0
name	name	vvi	name	name	0
them	them	pno32	them	they	0
)	)	)	)	)	0
the	the	dt	the	the	0
particular	particular	j	particular	particular	0
knowledge	knowledge	n1	knowledge	knowledge	0
of	of	pp-f	of	of	0
vnde	vnde	fw-la	vnde	unde	0
∣	∣	sy	∣	∣	0
serued	serued	vvd	served	serve	0
gentlenes	gentlenes	n1	gentleness	gentleness	0
from	from	p-acp	from	from	0
your	your	po22	your	your	0
good	good	j	good	good	0
L.	L.	n1	L.	lord	0
meant	meant	vvd	meant	mean	0
vnto	vnto	p-acp	unto	unto	0
me	me	pno11	me	i	0
,	,	,	,	,	0
most	most	av-ds	most	most	0
worthilie	worthilie	av-j	worthily	worthy	0
craueth	craueth	vvz	craveth	crave	0
some	some	d	some	some	0
du	du	fw-fr	du	du	0
∣	∣	sy	∣	∣	0
tifull	tifull	j	tifull	tifull	0
signification	signification	n1	signification	signification	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
gratefull	gratefull	j	grateful	grateful	0
remem	remem	fw-la	remem	remem	0
∣	∣	sy	∣	∣	0
braunce	braunce	n1	braunce	braunce	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
most	most	av-ds	most	most	0
curteous	curteous	j	courteous	courteous	0
kindnesse	kindnesse	n1	kindness	kindness	0
,	,	,	,	,	0
the	the	dt	the	the	0
which	which	r-crq	which	which	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
my	my	po11	my	my	0
poore	poore	j	poor	poor	0
abilitie	abilitie	n1	ability	ability	0
wyll	wyll	vmb	will	will	0
suffer	suffer	vvi	suffer	suffer	0
no	no	dx	no	no	0
other	other	j-jn	other	other	0
waie	waie	n1	way	way	0
to	to	pc-acp	to	to	0
expresse	expresse	vvi	express	express	0
,	,	,	,	,	0
accept	accept	vvb	accept	accept	0
(	(	(	(	(	0
I	I	pns11	I	i	0
most	most	av-ds	most	most	0
humblie	humblie	av-j	humbly	humble	0
beseech	beseech	vvb	beseech	beseech	0
you	you	pn22	you	you	0
)	)	)	)	)	0
these	these	d	these	these	0
paper	paper	n1	paper	paper	0
thanks	thanks	n2	thanks	thank	0
,	,	,	,	,	0
vntil	vntil	c-acp	until	until	0
God	God	np1	God	God	0
shall	shall	vmb	shall	shall	0
offer	offer	vvi	offer	offer	0
some	some	d	some	some	0
fitter	fitter	jc	fitter	fit	0
oc	oc	n1	oc	oc	0
∣	∣	sy	∣	∣	0
casion	casion	n1	casion	casion	0
to	to	p-acp	to	to	0
testifie	testifie	vvi	testify	testify	0
that	that	d	that	that	0
vnfained	vnfained	j	unfeigned	unfeigned	0
thankeful	thankeful	j	thankful	thankful	0
∣	∣	sy	∣	∣	0
nesse	nesse	n1	ness	ness	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
your	your	po22	your	your	0
singular	singular	j	singular	singular	0
courtesie	courtesie	n1	courtesy	courtesy	0
most	most	av-ds	most	most	0
iustlie	iustlie	av-j	justly	just	0
doth	doth	vdz	does	do	0
require	require	vvi	require	require	0
,	,	,	,	,	0
praying	praying	vvg	praying	pray	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
meane	meane	j	mean	mean	0
season	season	n1	season	season	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
most	most	av-ds	most	most	0
abundauntlie	abundauntlie	av-j	abundantly	abundant	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
life	life	n1	life	life	0
to	to	pc-acp	to	to	0
direct	direct	vvi	direct	direct	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
your	your	po22	your	your	0
waies	waies	n2	ways	way	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
glorie	glorie	n1	glory	glory	0
,	,	,	,	,	0
and	and	cc	and	and	0
ioy	ioy	n1	joy	joy	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
chosen	chosen	j-vvn	chosen	choose	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
life	life	n1	life	life	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
you	you	pn22	you	you	0
partaker	partaker	n1	partaker	partaker	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
vnspeakable	vnspeakable	j	unspeakable	unspeakable	0
blessings	blessings	n2	blessings	blessing	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
in	in	p-acp	in	in	0
most	most	av-ds	most	most	0
rich	rich	j	rich	rich	0
mercy	mercy	n1	mercy	mercy	0
he	he	pns31	he	he	0
hath	hath	vhz	hath	have	0
prepared	prepared	vvn	prepared	prepare	0
for	for	p-acp	for	for	0
all	all	d	all	all	0
those	those	d	those	those	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
Christ	Christ	np1	Christ	Christ	0
do	do	vdb	do	do	0
trulie	trulie	av-j	truly	true	0
feare	feare	vvi	fear	fear	0
and	and	cc	and	and	0
serue	serue	vvi	serve	serve	0
him	him	pno31	him	he	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
whome	whome	ro-crq	whom	who	0
be	be	vbb	be	be	0
all	all	d	all	all	0
glorie	glorie	n1	glory	glory	0
both	both	av-d	both	both	0
now	now	av	now	now	0
and	and	cc	and	and	0
for	for	p-acp	for	for	0
euer	euer	av	ever	ever	0
Amē	Amē	uh-n	Amen	aman	0
.	.	.	.	.	1
Frō	Frō	p-acp	From	from	0
Tunbridge	Tunbridge	np1	Tunbridge	Tunbridge	0
,	,	,	,	,	0
the	the	dt	the	the	0
20.	20.	crd	20.	20.	0
of	of	pp-f	of	of	0
Oct.	Oct.	np1	Oct.	Oct.	0
1584.	1584.	crd	1584.	1584.	1
