DEar	DEar	av-jn	DEar	dear	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
hear	hear	vvi	hear	hear	0
,	,	,	,	,	0
if	if	cs	if	if	0
ye	ye	pn22	you	you	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
lay	lay	vvi	lay	lay	0
it	it	pn31	it	it	0
to	to	p-acp	to	to	0
heart	heart	n1	heart	heart	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
give	give	vvi	give	give	0
glory	glory	n1	glory	glory	0
unto	unto	p-acp	unto	unto	0
my	my	po11	my	my	0
name	name	n1	name	name	0
,	,	,	,	,	0
saith	saith	vvz	says	say	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
of	of	pp-f	of	of	0
hosts	hosts	n2	hosts	host	0
,	,	,	,	,	0
I	I	pns11	I	i	0
will	will	vmb	will	will	0
even	even	av	even	even	0
send	send	vvi	send	send	0
a	a	dt	a	a	0
curse	curse	n1	curse	curse	0
upon	upon	p-acp	upon	upon	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
will	will	vmb	will	will	0
even	even	av	even	even	0
curse	curse	vvi	curse	curse	0
your	your	po22	your	your	0
blessings	blessings	n2	blessings	blessing	0
;	;	;	;	;	0
yea	yea	uh	yea	yea	0
,	,	,	,	,	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
cursed	cursed	vvn	cursed	curse	0
them	them	pno32	them	they	0
already	already	av	already	already	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
ye	ye	pn22	you	you	0
do	do	vdb	do	do	0
not	not	xx	not	not	0
lay	lay	vvi	lay	lay	0
it	it	pn31	it	it	0
to	to	p-acp	to	to	0
heart	heart	n1	heart	heart	0
,	,	,	,	,	0
Behold	Behold	vvb	Behold	behold	0
,	,	,	,	,	0
I	I	pns11	I	i	0
will	will	vmb	will	will	0
corrupt	corrupt	vvi	corrupt	corrupt	0
your	your	po22	your	your	0
seed	seed	n1	seed	seed	0
,	,	,	,	,	0
and	and	cc	and	and	0
spread	spread	vvi	spread	spread	0
dung	dung	n1	dung	dung	0
upon	upon	p-acp	upon	upon	0
your	your	po22	your	your	0
faces	faces	n2	faces	face	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	1
Ye	Ye	pn22	You	you	0
have	have	vhb	have	have	0
departed	departed	vvn	departed	depart	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
way	way	n1	way	way	0
,	,	,	,	,	0
ye	ye	pn22	you	you	0
have	have	vhb	have	have	0
caused	caused	vvn	caused	cause	0
many	many	d	many	many	0
to	to	pc-acp	to	to	0
stumble	stumble	vvi	stumble	stumble	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
Law	Law	n1	Law	law	0
,	,	,	,	,	0
ye	ye	pn22	you	you	0
have	have	vhb	have	have	0
corrupted	corrupted	vvn	corrupted	corrupt	0
the	the	dt	the	the	0
covenant	covenant	n1	covenant	covenant	0
of	of	pp-f	of	of	0
Levi	Levi	np1	Levi	Levi	0
,	,	,	,	,	0
saith	saith	vvz	says	say	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
of	of	pp-f	of	of	0
hosts	hosts	n2	hosts	host	0
:	:	:	:	:	0
Therefore	Therefore	av	Therefore	therefore	0
have	have	vhb	have	have	0
I	I	pns11	I	i	0
also	also	av	also	also	0
made	made	vvd	made	make	0
you	you	pn22	you	you	0
contemptible	contemptible	j	contemptible	contemptible	0
and	and	cc	and	and	0
base	base	j	base	base	0
before	before	p-acp	before	before	0
all	all	d	all	all	0
the	the	dt	the	the	0
people	people	n1	people	people	0
,	,	,	,	,	0
according	according	vvg	according	accord	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
not	not	xx	not	not	0
kept	kept	vvn	kept	keep	0
my	my	po11	my	my	0
wayes	wayes	n2	ways	way	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
partial	partial	j	partial	partial	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Law	Law	n1	Law	law	0
.	.	.	.	.	1
And	And	cc	And	and	0
may	may	vmb	may	may	0
you	you	pn22	you	you	0
not	not	xx	not	not	0
then	then	av	then	then	0
conclude	conclude	vvi	conclude	conclude	0
from	from	p-acp	from	from	0
these	these	d	these	these	0
two	two	crd	two	two	0
Scriptures	Scriptures	n2	Scriptures	scripture	0
;	;	;	;	;	0
That	That	cst	That	that	0
your	your	po22	your	your	0
kicking	kicking	n-vvg	kicking	kick	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
Sacrament	Sacrament	n1	Sacrament	sacrament	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lords	Lords	n2	Lords	lord	0
Supper	Supper	n1	Supper	supper	0
,	,	,	,	,	0
and	and	cc	and	and	0
casting	casting	vvg	casting	cast	0
this	this	d	this	this	0
offring	offring	n1	offering	offering	0
quite	quite	av	quite	quite	0
aside	aside	av	aside	aside	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
Christ	Christ	np1	Christ	Christ	0
com	com	vvb	come	come	0
∣	∣	sy	∣	∣	0
manded	manded	vvd	manded	mand	0
you	you	pn22	you	you	0
frequently	frequently	av-j	frequently	frequent	0
to	to	pc-acp	to	to	0
celebrate	celebrate	vvi	celebrate	celebrate	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
your	your	po22	your	your	0
depar	depar	n1	depar	depar	0
∣	∣	sy	∣	∣	0
ting	ting	uh	ting	ting	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
way	way	n1	way	way	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
the	the	dt	the	the	0
forementioned	forementioned	j	forementioned	forementioned	0
particulars	particulars	n2-j	particulars	particular	0
(	(	(	(	(	0
which	which	r-crq	which	which	0
hath	hath	vhz	hath	have	0
caused	caused	vvn	caused	cause	0
many	many	d	many	many	0
to	to	pc-acp	to	to	0
stumble	stumble	vvi	stumble	stumble	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
Law	Law	n1	Law	law	0
)	)	)	)	)	0
are	are	vbr	are	be	0
the	the	dt	the	the	0
principal	principal	j-jn	principal	principal	0
causes	causes	n2	causes	cause	0
,	,	,	,	,	0
that	that	cst	that	that	0
have	have	vhb	have	have	0
moved	moved	vvn	moved	move	0
God	God	np1	God	God	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
yo	yo	pn22	the	you	0
thus	thus	av	thus	thus	0
contemptible	contemptible	j	contemptible	contemptible	0
and	and	cc	and	and	0
base	base	j	base	base	0
before	before	p-acp	before	before	0
all	all	d	all	all	0
the	the	dt	the	the	0
people	people	n1	people	people	0
?	?	?	?	?	1
Yea	Yea	uh	Yea	yea	0
,	,	,	,	,	0
hath	hath	vhz	hath	have	0
not	not	xx	not	not	0
your	your	po22	your	your	0
casting	casting	vvg	casting	cast	0
off	off	a-acp	off	off	0
the	the	dt	the	the	0
Lords	Lords	n2	Lords	lord	0
Supper	Supper	n1	Supper	supper	0
for	for	p-acp	for	for	0
so	so	av	so	so	0
many	many	d	many	many	0
years	years	n2	years	year	0
,	,	,	,	,	0
occasioned	occasioned	vvn	occasioned	occasion	0
many	many	d	many	many	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
people	people	n1	people	people	0
to	to	pc-acp	to	to	0
cast	cast	vvi	cast	cast	0
off	off	a-acp	off	off	0
all	all	d	all	all	0
other	other	j-jn	other	other	0
Ordinances	Ordinances	n2	Ordinances	ordinance	0
,	,	,	,	,	0
Sacraments	Sacraments	n2	Sacraments	sacrament	0
?	?	?	?	?	0
encouraged	encouraged	vvd	encouraged	encourage	0
the	the	dt	the	the	0
Anabaptists	Anabaptists	np1	Anabaptists	Anabaptists	0
to	to	pc-acp	to	to	0
cast	cast	vvi	cast	cast	0
off	off	a-acp	off	off	0
Infant-baptism	Infant-baptism	n1	Infant-baptism	infant-baptism	0
;	;	;	;	;	0
and	and	cc	and	and	0
thousands	thousands	crd	thousands	thousand	0
to	to	pc-acp	to	to	0
reject	reject	vvi	reject	reject	0
both	both	d	both	both	0
your	your	po22	your	your	0
Ministry	Ministry	n1	Ministry	ministry	0
,	,	,	,	,	0
Churches	Churches	n2	Churches	church	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
turn	turn	vvi	turn	turn	0
Anabaptists	Anabaptists	np1	Anabaptists	Anabaptists	0
,	,	,	,	,	0
Seekers	Seekers	n2	Seekers	seeker	0
,	,	,	,	,	0
Quakers	Quakers	np1	Quakers	Quakers	0
,	,	,	,	,	0
Ranters	Ranters	n2	Ranters	ranter	0
,	,	,	,	,	0
Independents	Independents	n2-jn	Independents	independent	0
,	,	,	,	,	0
Papists	Papists	njp2	Papists	papist	0
;	;	;	;	;	0
and	and	cc	and	and	0
some	some	d	some	some	0
professed	professed	j-vvn	professed	profess	0
Atheists	Atheists	n2	Atheists	atheist	0
?	?	?	?	?	1
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
therefore	therefore	av	therefore	therefore	0
apply	apply	vvi	apply	apply	0
that	that	d	that	that	0
wholesom	wholesom	j	wholesome	wholesome	0
advice	advice	n1	advice	advice	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Saviour	Saviour	n1	Saviour	saviour	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Angel	Angel	n1	Angel	angel	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
of	of	pp-f	of	of	0
Ephesus	Ephesus	np1	Ephesus	Ephesus	0
,	,	,	,	,	0
unto	unto	p-acp	unto	unto	0
you	you	pn22	you	you	0
,	,	,	,	,	0
at	at	p-acp	at	at	0
this	this	d	this	this	0
season	season	n1	season	season	0
,	,	,	,	,	0
Rev.	Rev.	n1	Rev.	rev.	1
2.	2.	crd	2.	2.	0
5.	5.	crd	5.	5.	1
Remember	Remember	np1	Remember	Remember	0
therefore	therefore	av	therefore	therefore	0
from	from	p-acp	from	from	0
whence	whence	c-crq	whence	whence	0
thou	thou	pns21	thou	thou	0
art	art	vb2r	art	be	0
fallen	fallen	vvn	fallen	fall	0
,	,	,	,	,	0
and	and	cc	and	and	0
repent	repent	vvi	repent	repent	0
,	,	,	,	,	0
and	and	cc	and	and	0
do	do	vdb	do	do	0
thy	thy	po21	thy	thy	0
first	first	ord	first	first	0
works	works	n2	works	work	0
;	;	;	;	;	0
or	or	cc	or	or	0
else	else	av	else	else	0
(	(	(	(	(	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
justly	justly	av-j	justly	just	0
fear	fear	vvi	fear	fear	0
what	what	r-crq	what	what	0
follows	follows	vvz	follows	follow	0
)	)	)	)	)	0
I	I	pns11	I	i	0
will	will	vmb	will	will	0
come	come	vvi	come	come	0
unto	unto	p-acp	unto	unto	0
thee	thee	pno21	thee	thou	0
quickly	quickly	av-j	quickly	quick	0
,	,	,	,	,	0
and	and	cc	and	and	0
will	will	vmb	will	will	0
remove	remove	vvi	remove	remove	0
thy	thy	po21	thy	thy	0
Candlestick	Candlestick	n1	Candlestick	candlestick	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
its	its	po31	its	its	0
place	place	n1	place	place	0
,	,	,	,	,	0
unless	unless	cs	unless	unless	0
thou	thou	pns21	thou	thou	0
repent	repent	vvb	repent	repent	0
.	.	.	.	.	1
Now	Now	av	Now	now	0
because	because	c-acp	because	because	0
Christs	Christs	npg1	Christs	Christ	0
own	own	d	own	own	0
institution	institution	n1	institution	institution	0
,	,	,	,	,	0
practice	practice	n1	practice	practice	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
practice	practice	n1	practice	practice	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Apostles	Apostles	n2	Apostles	apostle	0
recorded	recorded	vvn	recorded	record	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
word	word	n1	word	word	0
,	,	,	,	,	0
is	is	vbz	is	be	0
the	the	av	the	then	0
or	or	cc	or	or	0
.	.	.	.	.	1
11.	11.	crd	11.	11.	0
1	1	crd	1	1	0
,	,	,	,	,	1
2.	2.	crd	2.	2.	0
3.	3.	crd	3.	3.	1
Ephes.	Ephes.	np1	Ephes.	Ephes.	0
5.	5.	crd	5.	5.	0
1.	1.	crd	1.	1.	0
.	.	.	.	.	1
Iohn	Iohn	np1	Iohn	John	0
2.	2.	crd	2.	2.	0
5	5	crd	5	5	0
,	,	,	,	,	1
6.	6.	crd	6.	6.	0
only	only	j	only	only	0
rule	rule	n1	rule	rule	0
you	you	pn22	you	you	0
ought	ought	vmd	ought	ought	0
to	to	pc-acp	to	to	0
follow	follow	vvi	follow	follow	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
admission	admission	n1	admission	admission	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Parishioners	Parishioners	n2	Parishioners	parishioner	0
and	and	cc	and	and	0
people	people	n1	people	people	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
Sacrament	Sacrament	n1	Sacrament	sacrament	0
,	,	,	,	,	0
and	and	cc	and	and	0
your	your	po22	your	your	0
administration	administration	n1	administration	administration	0
thereof	thereof	av	thereof	thereof	0
unto	unto	p-acp	unto	unto	0
them	them	pno32	them	they	0
;	;	;	;	;	0
give	give	vvb	give	give	0
me	me	pno11	me	i	0
leave	leave	vvi	leave	leave	0
to	to	p-acp	to	to	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
pound	pound	n1	pound	pound	0
these	these	d	these	these	0
Observations	Observations	n2	Observations	observation	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
from	from	p-acp	from	from	0
them	them	pno32	them	they	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
through	through	p-acp	through	through	0
Gods	Gods	ng1	Gods	god	0
blessing	blessing	n1	blessing	blessing	0
may	may	vmb	may	may	0
rectifie	rectifie	vvi	rectify	rectify	0
both	both	d	both	both	0
your	your	po22	your	your	0
Erroni	Erroni	np1	Erroni	Erroni	0
∣	∣	sy	∣	∣	0
ous	ous	j	ous	ous	0
judgements	judgements	n2	judgements	judgement	0
,	,	,	,	,	0
consciences	consciences	n2	consciences	conscience	0
,	,	,	,	,	0
practices	practices	n2	practices	practice	0
in	in	p-acp	in	in	0
secluding	secluding	vvg	secluding	seclude	0
o	o	sy	oh	o	0
∣	∣	sy	∣	∣	0
thers	thers	pc-acp|vbz	the	there|be	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Sacrament	Sacrament	n1	Sacrament	sacrament	0
,	,	,	,	,	0
without	without	p-acp	without	without	0
any	any	d	any	any	0
Gospel	Gospel	n1	Gospel	gospel	0
grounds	grounds	n2	grounds	ground	0
.	.	.	.	.	1
1.	1.	crd	1.	1.	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
clear	clear	j	clear	clear	0
,	,	,	,	,	0
thatMat	thatMat	np1	thatMat	thatMat	0
.	.	.	.	.	1
26.	26.	crd	26.	26.	0
26.	26.	crd	26.	26.	0
to	to	p-acp	to	to	0
30.	30.	crd	30.	30.	1
Mar.	Mar.	np1	Mar.	Mar.	0
14.	14.	crd	14.	14.	0
22.	22.	crd	22.	22.	0
to	to	p-acp	to	to	0
26.	26.	crd	26.	26.	1
Luke	Luke	np1	Luke	Luke	0
22.	22.	crd	22.	22.	0
8.	8.	crd	8.	8.	0
to	to	p-acp	to	to	0
23.	23.	crd	23.	23.	0
1	1	crd	1	1	1
Cor.	Cor.	np1	Cor.	Cor.	0
11.	11.	crd	11.	11.	0
23	23	crd	23	23	0
,	,	,	,	,	1
24.	24.	crd	24.	24.	0
25.	25.	crd	25.	25.	1
Iesus	Iesus	np1	Iesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
himself	himself	px31	himself	himself	0
secluded	secluded	vvn	secluded	seclude	0
none	none	pix	none	none	0
from	from	p-acp	from	from	0
this	this	d	this	this	0
Sacrament	Sacrament	n1	Sacrament	sacrament	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
body	body	n1	body	body	0
,	,	,	,	,	0
either	either	av-d	either	either	0
for	for	p-acp	for	for	0
igno	igno	fw-it	igno	igno	0
∣	∣	sy	∣	∣	0
rance	rance	n1	rance	rance	0
or	or	cc	or	or	0
scandal	scandal	n1	scandal	scandal	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
admitted	admitted	vvn	admitted	admit	0
all	all	d	all	all	0
his	his	po31	his	his	0
disciples	disciples	n2	disciples	disciple	0
to	to	p-acp	to	to	0
it	it	pn31	it	it	0
at	at	p-acp	at	at	0
first	first	ord	first	first	0
,	,	,	,	,	0
without	without	p-acp	without	without	0
any	any	d	any	any	0
pre-instructions	pre-instructions	n2	pre-instructions	pre-instruction	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
read	read	vvb	read	read	0
of	of	pp-f	of	of	0
,	,	,	,	,	0
ei	ei	fw-la	ei	ei	0
∣	∣	sy	∣	∣	0
ther	ther	a-acp	there	there	0
of	of	pp-f	of	of	0
its	its	po31	its	its	0
nature	nature	n1	nature	nature	0
or	or	cc	or	or	0
use	use	n1	use	use	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
what	what	q-crq	what	what	0
is	is	vbz	is	be	0
recorded	recorded	vvn	recorded	record	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
very	very	j	very	very	0
institution	institution	n1	institution	institution	0
it	it	pn31	it	it	0
self	self	n1	self	self	0
,	,	,	,	,	0
done	done	vdn	done	do	0
sodenly	sodenly	av-j	suddenly	sudden	0
after	after	p-acp	after	after	0
the	the	dt	the	the	0
passeover	passeover	av	passover	passover	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
sate	sate	vvd	sat	sit	0
at	at	p-acp	at	at	0
Table	Table	n1	Table	table	0
.	.	.	.	.	1
That	That	cst	That	that	0
all	all	d	all	all	0
his	his	po31	his	his	0
disciples	disciples	n2	disciples	disciple	0
were	were	vbdr	were	be	0
then	then	av	then	then	0
ig	ig	j	ig	ig	0
∣	∣	sy	∣	∣	0
norant	norant	j	norant	norant	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Article	Article	n1	Article	article	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
resurrection	resurrection	n1	resurrection	resurrection	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
dead	dead	j	dead	dead	0
,	,	,	,	,	0
and	and	cc	and	and	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
believe	believe	vvi	believe	believe	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
risen	risen	vvn	risen	rise	0
,	,	,	,	,	0
within	within	p-acp	within	within	0
4.	4.	crd	4.	4.	0
dayes	dayes	n2	days	day	0
after	after	c-acp	after	after	0
he	he	pns31	he	he	0
administred	administred	vvd	administered	administer	0
this	this	d	this	this	0
Sacrament	Sacrament	n1	Sacrament	sacrament	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
(	(	(	(	(	0
though	though	c-acp	though	though	0
heMat	heMat	np1	heMat	heMat	0
.	.	.	.	.	1
20.	20.	crd	20.	20.	0
19.	19.	crd	19.	19	1
c	c	sy	c	c	0
.	.	.	.	.	1
26.	26.	crd	26.	26.	0
32.	32.	crd	32.	32.	0
27.	27.	crd	27.	27.	0
63.	63.	crd	63.	63.	1
Mar.	Mar.	np1	Mar.	Mar.	0
8.	8.	crd	8.	8.	0
31.	31.	crd	31.	31.	1
Lu.	Lu.	np1	Lu.	Lu.	0
18.	18.	crd	18.	18.	0
33.	33.	crd	33.	33.	1
c	c	sy	c	c	0
.	.	.	.	.	1
24	24	crd	24	24	0
25.	25.	crd	25.	25.	0
26	26	crd	26	26	1
▪	▪	▪	▪	▪	0
45.	45.	crd	45.	45.	0
46.	46.	crd	46.	46.	0
oft	oft	av	oft	oft	0
foretold	foretold	vvd	foretold	foretell	0
them	them	pno32	them	they	0
he	he	pns31	he	he	0
should	should	vmd	should	shall	0
rise	rise	vvi	rise	rise	0
again	again	av	again	again	0
the	the	dt	the	the	0
third	third	ord	third	three	0
day	day	n1	day	day	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Prophets	Prophets	n2	Prophets	prophet	0
also	also	av	also	also	0
predicted	predicted	vvn	predicted	predict	0
it	it	pn31	it	it	0
)	)	)	)	)	0
as	as	c-acp	as	as	0
is	is	vbz	is	be	0
clear	clear	j	clear	clear	0
by	by	p-acp	by	by	0
Mat.	Mat.	np1	Mat.	Mat	1
28.	28.	crd	28.	28.	0
17.	17.	crd	17.	17.	1
Mar.	Mar.	np1	Mar.	Mar.	0
16.	16.	crd	16.	16.	0
11	11	crd	11	11	0
,	,	,	,	,	0
13	13	crd	13	13	0
,	,	,	,	,	0
14	14	crd	14	14	0
:	:	:	:	:	0
where	where	c-crq	where	where	0
Christ	Christ	np1	Christ	Christ	0
himself	himself	px31	himself	himself	0
appeared	appeared	vvd	appeared	appear	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
eleven	eleven	crd	eleven	eleven	0
,	,	,	,	,	0
and	and	cc	and	and	0
upbraided	upbraided	vvd	upbraided	upbraid	0
them	them	pno32	them	they	0
with	with	p-acp	with	with	0
their	their	po32	their	their	0
unbelief	unbelief	n1	unbelief	unbelief	0
and	and	cc	and	and	0
hardnesse	hardnesse	n1	hardness	hardness	0
of	of	pp-f	of	of	0
heart	heart	n1	heart	heart	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
they	they	pns32	they	they	0
believed	believed	vvd	believed	believe	0
not	not	xx	not	not	0
them	them	pno32	them	they	0
that	that	cst	that	that	0
had	had	vhd	had	have	0
seen	seen	vvn	seen	see	0
him	him	pno31	him	he	0
after	after	c-acp	after	after	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
risen	risen	vvn	risen	rise	0
,	,	,	,	,	0
upon	upon	p-acp	upon	upon	0
their	their	po32	their	their	0
double	double	j-jn	double	double	0
testi	testi	n1	testi	testi	0
∣	∣	sy	∣	∣	0
mony	mony	n1	money	money	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
;	;	;	;	;	0
whose	whose	r-crq	whose	who	0
words	words	n2	words	word	0
seemed	seemed	vvd	seemed	seem	0
unto	unto	p-acp	unto	unto	0
them	them	pno32	them	they	0
as	as	p-acp	as	as	0
idle	idle	j	idle	idle	0
fa	fa	zz	fa	fa	0
∣	∣	sy	∣	∣	0
bles	bles	n1	bles	bles	0
,	,	,	,	,	0
and	and	cc	and	and	0
they	they	pns32	they	they	0
believed	believed	vvd	believed	believe	0
them	them	pno32	them	they	0
not	not	xx	not	not	0
,	,	,	,	,	0
Lu.	Lu.	np1	Lu.	Lu.	1
24.	24.	crd	24.	24.	0
11	11	crd	11	11	0
,	,	,	,	,	1
12.	12.	crd	12.	12.	0
21	21	crd	21	21	0
,	,	,	,	,	0
22	22	crd	22	22	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	0
37	37	crd	37	37	0
,	,	,	,	,	0
41	41	crd	41	41	0
,	,	,	,	,	0
46.	46.	crd	46.	46.	1
John	John	np1	John	John	0
20.	20.	crd	20.	20.	0
24	24	crd	24	24	0
,	,	,	,	,	1
25.	25.	crd	25.	25.	0
to	to	p-acp	to	to	0
30.	30.	crd	30.	30.	1
Yet	Yet	av	Yet	yet	0
he	he	pns31	he	he	0
admit	admit	vvb	admit	admit	0
∣	∣	sy	∣	∣	0
ted	ted	j	ted	ted	0
them	them	pno32	them	they	0
all	all	d	all	all	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
Supper	Supper	n1	Supper	supper	0
,	,	,	,	,	0
though	though	cs	though	though	0
thus	thus	av	thus	thus	0
ignorant	ignorant	j	ignorant	ignorant	0
and	and	cc	and	and	0
unbelieving	unbelieving	vvg	unbelieving	unbelieve	0
.	.	.	.	.	1
And	And	cc	And	and	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
admitted	admitted	vvd	admitted	admit	0
all	all	d	all	all	0
his	his	po31	his	his	0
Disciples	Disciples	n2	Disciples	disciple	0
,	,	,	,	,	0
though	though	cs	though	though	0
thus	thus	av	thus	thus	0
ignorant	ignorant	j	ignorant	ignorant	0
:	:	:	:	:	0
so	so	av	so	so	0
he	he	pns31	he	he	0
likewise	likewise	av	likewise	likewise	0
admitted	admitted	vvd	admitted	admit	0
Iudas	Iudas	np1	Iudas	Judas	0
himself	himself	px31	himself	himself	0
,	,	,	,	,	0
though	though	cs	though	though	0
aJohn	aJohn	np1	aJohn	aJohn	0
6.	6.	crd	6.	6.	0
70	70	crd	70	70	0
,	,	,	,	,	1
71.	71.	crd	71.	71.	0
c	c	sy	c	c	0
.	.	.	.	.	1
18.	18.	crd	18.	18.	0
2	2	crd	2	2	0
,	,	,	,	,	0
3	3	crd	3	3	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	0
c	c	sy	c	c	0
.	.	.	.	.	1
17.	17.	crd	17.	17.	0
12.	12.	crd	12.	12.	0
22.	22.	crd	22.	22.	0
6.	6.	crd	6.	6.	1
Mat.	Mat.	np1	Mat.	Mat	0
26.	26.	crd	26.	26.	0
14	14	crd	14	14	0
15	15	crd	15	15	0
,	,	,	,	,	1
16.	16.	crd	16.	16.	0
47	47	crd	47	47	0
,	,	,	,	,	1
Acts	Acts	np1	Acts	Acts	0
1.	1.	crd	1.	1.	0
16.	16.	crd	16.	16.	0
to	to	p-acp	to	to	0
21.	21.	crd	21.	21.	1
Devil	Devil	n1	Devil	devil	0
,	,	,	,	,	0
a	a	dt	a	a	0
Thief	Thief	n1	Thief	thief	0
,	,	,	,	,	0
a	a	dt	a	a	0
Traytor	Traytor	n1	Traitor	traitor	0
,	,	,	,	,	0
a	a	dt	a	a	0
Sel	Sel	n1	Sell	sell	0
∣	∣	sy	∣	∣	0
ler	ler	vvb	ler	let	0
of	of	pp-f	of	of	0
him	him	pno31	him	he	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Iews	Iews	np2	Iews	Jew	0
for	for	p-acp	for	for	0
money	money	n1	money	money	0
,	,	,	,	,	0
a	a	dt	a	a	0
Son	Son	n1	Son	son	0
of	of	pp-f	of	of	0
perdition	perdition	n1	perdition	perdition	0
,	,	,	,	,	0
yea	yea	uh	yea	yea	0
cast	cast	vvb	cast	cast	0
away	away	av	away	away	0
,	,	,	,	,	0
and	and	cc	and	and	0
Christ	Christ	np1	Christ	Christ	0
then	then	av	then	then	0
knew	knew	vvd	knew	know	0
him	him	pno31	him	he	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
such	such	d	such	such	0
a	a	dt	a	a	0
wretch	wretch	n1	wretch	wretch	0
.	.	.	.	.	1
2ly	2ly	av-jn	2ly	2	0
,	,	,	,	,	0
It	It	pn31	It	it	0
is	is	vbz	is	be	0
most	most	av-ds	most	most	0
evident	evident	j	evident	evident	0
,	,	,	,	,	0
thatMat	thatMat	np1	thatMat	thatMat	0
.	.	.	.	.	1
26.	26.	crd	26.	26.	0
2.	2.	crd	2.	2.	0
17.	17.	crd	17.	17.	0
to	to	p-acp	to	to	0
26.	26.	crd	26.	26.	1
Mar.	Mar.	np1	Mar.	Mar.	0
14.	14.	crd	14.	14.	0
14.	14.	crd	14.	14.	1
John	John	np1	John	John	0
18.	18.	crd	18.	18.	0
28	28	crd	28	28	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	0
all	all	d	all	all	0
those	those	d	those	those	0
whom	whom	r-crq	whom	who	0
Christ	Christ	np1	Christ	Christ	0
admitted	admitted	vvd	admitted	admit	0
to	to	pc-acp	to	to	0
