IT	IT	pn31	IT	it	0
Heaven	Heaven	n1	Heaven	heaven	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
Doctrine	Doctrine	n1	Doctrine	doctrine	0
be	be	vbi	be	be	0
much	much	av-d	much	much	0
opposed	opposed	vvn	opposed	oppose	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
Generation	Generation	n1	Generation	generation	0
of	of	pp-f	of	of	0
Men	Men	n2	Men	man	0
,	,	,	,	,	0
that	that	cst	that	that	0
pretend	pretend	vvb	pretend	pretend	0
a	a	dt	a	a	0
great	great	j	great	great	0
Tenderness	Tenderness	n1	Tenderness	tenderness	0
and	and	cc	and	and	0
Honour	Honour	n1	Honour	honour	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
;	;	;	;	;	0
yet	yet	av	yet	yet	0
in	in	p-acp	in	in	0
Truth	Truth	n1	Truth	truth	0
,	,	,	,	,	0
are	are	vbr	are	be	0
the	the	dt	the	the	0
Church's	Church's	ng1	Church's	church	0
back	back	n1	back	back	0
friends	friends	n2	friends	friend	0
,	,	,	,	,	0
or	or	cc	or	or	0
rather	rather	av-c	rather	rather	0
real	real	j	real	real	0
Enemies	Enemies	n2	Enemies	enemy	0
:	:	:	:	:	0
For	For	c-acp	For	for	0
while	while	cs	while	while	0
they	they	pns32	they	they	0
shew	shew	vvb	show	show	0
much	much	d	much	much	0
Zeal	Zeal	n1	Zeal	zeal	0
and	and	cc	and	and	0
Tenderness	Tenderness	n1	Tenderness	tenderness	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
disputable	disputable	j	disputable	disputable	0
Ceremony	Ceremony	n1	Ceremony	ceremony	0
,	,	,	,	,	0
they	they	pns32	they	they	0
invade	invade	vvb	invade	invade	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
in	in	p-acp	in	in	0
her	her	po31	her	her	0
Fundamental	Fundamental	j	Fundamental	fundamental	0
Articles	Articles	n2	Articles	article	0
.	.	.	.	.	1
Now	Now	av	Now	now	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
know	know	vvi	know	know	0
what	what	r-crq	what	what	0
was	was	vbds	was	be	0
the	the	dt	the	the	0
Sense	Sense	n1	Sense	sense	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
first	first	ord	first	first	0
Reformers	Reformers	n2	Reformers	reformer	0
,	,	,	,	,	0
and	and	cc	and	and	0
what	what	r-crq	what	what	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
Judgment	Judgment	n1	Judgement	judgement	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
of	of	pp-f	of	of	0
England	England	np1	England	England	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Point	Point	n1	Point	point	0
of	of	pp-f	of	of	0
Justification	Justification	n1	Justification	justification	0
,	,	,	,	,	0
I'll	I'll	pns11|vmb	I'll	I|will	0
here	here	av	here	here	0
set	set	vvi	set	set	0
down	down	a-acp	down	down	0
the	the	dt	the	the	0
11th	11th	ord	11th	11th	0
Article	Article	n1	Article	article	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
own	own	d	own	own	0
Words	Words	n2	Words	word	0
.	.	.	.	.	1
We	We	pns12	We	we	0
are	are	vbr	are	be	0
accounted	accounted	vvn	accounted	account	0
righteous	righteous	j	righteous	righteous	0
before	before	p-acp	before	before	0
God	God	np1	God	God	0
,	,	,	,	,	0
only	only	av-j	only	only	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Merits	Merits	n2	Merits	merit	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Lord	Lord	n1	Lord	lord	0
and	and	cc	and	and	0
Saviour	Saviour	n1	Saviour	saviour	0
Jesus	Jesus	np1	Jesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
Faith	Faith	n1	Faith	faith	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
for	for	p-acp	for	for	0
our	our	po12	our	our	0
own	own	d	own	own	0
Works	Works	vvz	Works	work	0
and	and	cc	and	and	0
Deser	Deser	n1	Desert	desert	0
∣	∣	sy	∣	∣	0
ings	ings	n1	ings	ings	0
:	:	:	:	:	0
Wherefore	Wherefore	c-crq	Wherefore	wherefore	0
that	that	d	that	that	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
justified	justified	vvn	justified	justify	0
by	by	p-acp	by	by	0
Faith	Faith	n1	Faith	faith	0
on	on	p-acp	on	on	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
,	,	,	,	,	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
most	most	av-ds	most	most	0
wholsome	wholsome	j	wholesome	wholesome	0
Doctrine	Doctrine	n1	Doctrine	doctrine	0
and	and	cc	and	and	0
very	very	av	very	very	0
full	full	j	full	full	0
of	of	pp-f	of	of	0
Comfort	Comfort	n1	Comfort	comfort	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
more	more	av-dc	more	more	0
largely	largely	av-j	largely	large	0
is	is	vbz	is	be	0
expressed	expressed	vvn	expressed	express	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Ho	Ho	uh	Ho	ho	0
∣	∣	sy	∣	∣	0
mily	mily	n1	mily	mily	0
of	of	pp-f	of	of	0
Justification	Justification	n1	Justification	justification	0
.	.	.	.	.	1
And	And	cc	And	and	0
then	then	av	then	then	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Homily	Homily	n1	Homily	homily	0
of	of	pp-f	of	of	0
Justification	Justification	n1	Justification	justification	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
this	this	d	this	this	0
Article	Article	n1	Article	article	0
refers	refers	vvz	refers	refer	0
us	us	pno12	us	we	0
to	to	p-acp	to	to	0
,	,	,	,	,	0
we	we	pns12	we	we	0
read	read	vvb	read	read	0
,	,	,	,	,	0
That	That	cst	That	that	0
because	because	c-acp	because	because	0
all	all	d	all	all	0
Men	Men	n2	Men	man	0
are	are	vbr	are	be	0
Sinners	Sinners	n2	Sinners	sinner	0
,	,	,	,	,	0
and	and	cc	and	and	0
Breakers	Breakers	n2	Breakers	breaker	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Law	Law	n1	Law	law	0
;	;	;	;	;	0
there	there	a-acp	there	there	0
∣	∣	sy	∣	∣	0
fore	fore	av	before	fore	0
can	can	vmb	can	can	0
no	no	dx	no	no	0
Man	Man	n1	Man	man	0
by	by	p-acp	by	by	0
his	his	po31	his	his	0
own	own	d	own	own	0
Works	Works	vvz	Works	work	0
(	(	(	(	(	0
seem	seem	vvb	seem	seem	0
they	they	pns32	they	they	0
ne	ne	fw-fr	ne	ne	0
∣	∣	sy	∣	∣	0
ver	ver	fw-la	ver	ver	0
so	so	av	so	so	0
good	good	j	good	good	0
)	)	)	)	)	0
be	be	vbb	be	be	0
justified	justified	vvn	justified	justify	0
and	and	cc	and	and	0
made	made	vvd	made	make	0
righteous	righteous	j	righteous	righteous	0
before	before	p-acp	before	before	0
God	God	np1	God	God	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
every	every	d	every	every	0
Man	Man	n1	Man	man	0
is	is	vbz	is	be	0
constrained	constrained	vvn	constrained	constrain	0
of	of	pp-f	of	of	0
necessity	necessity	n1	necessity	necessity	0
to	to	pc-acp	to	to	0
seek	seek	vvi	seek	seek	0
for	for	p-acp	for	for	0
another	another	j-jn	another	another	0
Righteousness	Righteousness	n1	Righteousness	righteousness	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
received	received	vvn	received	receive	0
at	at	p-acp	at	at	0
God's	God's	npg1	God's	God	0
own	own	d	own	own	0
Hands	Hands	n2	Hands	hand	0
;	;	;	;	;	0
—	—	—	—	—	0
and	and	cc	and	and	0
this	this	d	this	this	0
Righteousness	Righteousness	n1	Righteousness	righteousness	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
we	we	pns12	we	we	0
so	so	av	so	so	0
receive	receive	vvi	receive	receive	0
of	of	pp-f	of	of	0
God's	God's	npg1	God's	God	0
Mercy	Mercy	n1	Mercy	mercy	0
and	and	cc	and	and	0
Christ's	Christ's	npg1	Christ's	Christ	0
Merits	Merits	n2	Merits	merit	0
,	,	,	,	,	0
embraced	embraced	vvn	embraced	embrace	0
by	by	p-acp	by	by	0
Faith	Faith	n1	Faith	faith	0
,	,	,	,	,	0
is	is	vbz	is	be	0
taken	taken	vvn	taken	take	0
,	,	,	,	,	0
accepted	accepted	vvn	accepted	accept	0
,	,	,	,	,	0
and	and	cc	and	and	0
allowed	allowed	vvn	allowed	allow	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
for	for	p-acp	for	for	0
our	our	po12	our	our	0
perfect	perfect	j	perfect	perfect	0
and	and	cc	and	and	0
full	full	j	full	full	0
Justi	Justi	np1	Justi	Justi	0
∣	∣	sy	∣	∣	0
fication	fication	n1	fication	fication	0
.	.	.	.	.	1
—	—	—	—	—	0
Christ	Christ	np1	Christ	Christ	0
has	has	vhz	has	have	0
made	made	vvn	made	make	0
Satisfaction	Satisfaction	n1	Satisfaction	satisfaction	0
and	and	cc	and	and	0
Amends	Amends	n2	Amends	amends	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
Father	Father	n1	Father	father	0
for	for	p-acp	for	for	0
our	our	po12	our	our	0
Sins	Sins	n2	Sins	sin	0
:	:	:	:	:	0
And	And	cc	And	and	0
pag	pag	n1	page	page	0
.	.	.	.	.	1
13.	13.	crd	13.	13.	1
Three	Three	crd	Three	three	0
things	things	n2	things	thing	0
must	must	vmb	must	must	0
go	go	vvi	go	go	0
together	together	av	together	together	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
Justification	Justification	n1	Justification	justification	0
;	;	;	;	;	0
upon	upon	p-acp	upon	upon	0
God's	God's	npg1	God's	God	0
Part	Part	n1	Part	part	0
,	,	,	,	,	0
his	his	po31	his	his	0
great	great	j	great	great	0
Mercy	Mercy	n1	Mercy	mercy	0
;	;	;	;	;	0
on	on	p-acp	on	on	0
Christ's	Christ's	npg1	Christ's	Christ	0
Part	Part	n1	Part	part	0
,	,	,	,	,	0
Justice	Justice	n1	Justice	justice	0
,	,	,	,	,	0
i	i	uh	i	i	0
.	.	.	.	.	1
e	e	sy	e	e	0
.	.	.	.	.	0
the	the	dt	the	the	0
Satisfaction	Satisfaction	n1	Satisfaction	satisfaction	0
of	of	pp-f	of	of	0
God's	God's	npg1	God's	God	0
Ju	Ju	np1	Ju	Ju	0
∣	∣	sy	∣	∣	0
stice	stice	n1	stice	stice	0
,	,	,	,	,	0
or	or	cc	or	or	0
the	the	dt	the	the	0
Price	Price	n1	Price	price	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Redemption	Redemption	n1	Redemption	redemption	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
offering	offering	vvg	offering	offer	0
his	his	po31	his	his	0
Body	Body	n1	Body	body	0
,	,	,	,	,	0
and	and	cc	and	and	0
shedding	shedding	vvg	shedding	shed	0
his	his	po31	his	his	0
Blood	Blood	n1	Blood	blood	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
fulfilling	fulfilling	vvg	fulfilling	fulfil	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Law	Law	n1	Law	law	0
perfectly	perfectly	av-j	perfectly	perfect	0
.	.	.	.	.	1
And	And	cc	And	and	0
on	on	p-acp	on	on	0
our	our	po12	our	our	0
part	part	n1	part	part	0
a	a	dt	a	a	0
true	true	j	true	true	0
and	and	cc	and	and	0
lively	lively	j	lively	lively	0
Faith	Faith	n1	Faith	faith	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Merits	Merits	n2	Merits	merit	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
:	:	:	:	:	0
—	—	—	—	—	0
And	And	cc	And	and	0
p.	p.	n1	p.	p.	0
15.	15.	crd	15.	15.	1
Whosoever	Whosoever	r-crq	Whosoever	whosoever	0
denieth	denieth	vvz	denieth	deny	0
this	this	d	this	this	0
Doctrine	Doctrine	n1	Doctrine	doctrine	0
of	of	pp-f	of	of	0
Justifi	Justifi	np1	Justifi	Justifi	0
∣	∣	sy	∣	∣	0
cation	cation	n1	cation	cation	0
by	by	p-acp	by	by	0
Faith	Faith	n1	Faith	faith	0
alone	alone	av-j	alone	alone	0
,	,	,	,	,	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
accounted	accounted	vvn	accounted	account	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
Christ-man	Christ-man	n1	Christ-man	christ-man	0
:	:	:	:	:	0
And	And	cc	And	and	0
again	again	av	again	again	0
,	,	,	,	,	0
p.	p.	n1	p.	p.	0
17.	17.	crd	17.	17.	1
They	They	pns32	They	they	0
that	that	cst	that	that	0
preach	preach	vvb	preach	preach	0
,	,	,	,	,	0
Faith	Faith	n1	Faith	faith	0
only	only	av-j	only	only	0
justifieth	justifieth	vvz	justifieth	justifi	0
,	,	,	,	,	0
do	do	vdb	do	do	0
not	not	xx	not	not	0
teach	teach	vvi	teach	teach	0
carnal	carnal	j	carnal	carnal	0
Liberty	Liberty	n1	Liberty	liberty	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
why	why	q-crq	why	why	0
should	should	vmd	should	shall	0
I	I	pns11	I	i	0
stand	stand	vvi	stand	stand	0
transcribing	transcribing	vvg	transcribing	transcribe	0
,	,	,	,	,	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
Ho	Ho	uh	Ho	ho	0
∣	∣	sy	∣	∣	0
mily	mily	n1	mily	mily	0
doth	doth	vdz	does	do	0
clearly	clearly	av-j	clearly	clear	0
declare	declare	vvi	declare	declare	0
and	and	cc	and	and	0
assert	assert	vvb	assert	assert	0
the	the	dt	the	the	0
Doctrine	Doctrine	n1	Doctrine	doctrine	0
of	of	pp-f	of	of	0
Justification	Justification	n1	Justification	justification	0
by	by	p-acp	by	by	0
Faith	Faith	n1	Faith	faith	0
alone	alone	av-j	alone	alone	0
.	.	.	.	.	1
Therefore	Therefore	av	Therefore	therefore	0
I	I	pns11	I	i	0
beseech	beseech	vvb	beseech	beseech	0
you	you	pn22	you	you	0
,	,	,	,	,	0
receive	receive	vvb	receive	receive	0
it	it	pn31	it	it	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Love	Love	n1	Love	love	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
;	;	;	;	;	0
and	and	cc	and	and	0
that	that	cst	that	that	0
the	the	dt	the	the	0
rather	rather	av-c	rather	rather	0
,	,	,	,	,	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
cause	cause	n1	cause	cause	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
next	next	ord	next	next	0
Place	Place	n1	Place	place	0
,	,	,	,	,	0
2.	2.	crd	2.	2.	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
Fundamental	Fundamental	j	Fundamental	fundamental	0
Truth	Truth	n1	Truth	truth	0
.	.	.	.	.	1
Luther	Luther	np1	Luther	Luther	0
calls	calls	vvz	calls	call	0
it	it	pn31	it	it	0
,	,	,	,	,	0
Articulus	Articulus	fw-la	Articulus	articulus	0
stantis	stantis	fw-la	stantis	stantis	0
&	&	cc	&	and	0
Cadentis	Cadentis	npg1	Cadentis	cadentis	0
Ecclesiae	Ecclesiae	np1	Ecclesiae	Ecclesiae	0
,	,	,	,	,	0
that	that	cst	that	that	0
Truth	Truth	n1	Truth	truth	0
with	with	p-acp	with	with	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
stands	stands	vvz	stands	stand	0
or	or	cc	or	or	0
falls	falls	vvz	falls	fall	0
:	:	:	:	:	0
And	And	cc	And	and	0
Chem	Chem	np1	Chem	Chem	0
∣	∣	sy	∣	∣	0
nitius	nitius	fw-la	nitius	nitius	0
calls	calls	vvz	calls	call	0
it	it	pn31	it	it	0
,	,	,	,	,	0
Arx	Arx	np1	Arx	Arx	0
&	&	cc	&	and	0
Propugnaculum	Propugnaculum	fw-la	Propugnaculum	propugnaculum	0
Religionis	Religionis	fw-la	Religionis	religionis	0
Christianae	Christianae	np1	Christianae	Christianae	0
,	,	,	,	,	0
The	The	dt	The	the	0
very	very	j	very	very	0
Strength	Strength	n1	Strength	strength	0
and	and	cc	and	and	0
Bulwork	Bulwork	n1	Bulwark	bulwark	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Christian	Christian	njp	Christian	christian	0
Religion	Religion	n1	Religion	religion	0
.	.	.	.	.	1
If	If	cs	If	if	0
we	we	pns12	we	we	0
lost	lost	vvd	lost	lose	0
it	it	pn31	it	it	0
,	,	,	,	,	0
we	we	pns12	we	we	0
lose	lose	vvb	loose	lose	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
sacred	sacred	j	sacred	sacred	0
Truths	Truths	n2	Truths	truth	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Bible	Bible	n1	Bible	bible	0
;	;	;	;	;	0
that	that	cst	that	that	0
which	which	r-crq	which	which	0
has	has	vhz	has	have	0
been	been	vbn	been	be	0
sealed	sealed	vvn	sealed	seal	0
to	to	p-acp	to	to	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Blood	Blood	n1	Blood	blood	0
of	of	pp-f	of	of	0
Martyrs	Martyrs	n2	Martyrs	martyr	0
;	;	;	;	;	0
therefore	therefore	av	therefore	therefore	0
Christians	Christians	np1	Christians	Christians	0
hold	hold	vvb	hold	hold	0
it	it	pn31	it	it	0
fast	fast	av-j	fast	fast	0
,	,	,	,	,	0
Rev.	Rev.	n1	Rev.	rev.	1
2.25	2.25	crd	2.25	2.25	0
.	.	.	.	.	1
Hold	Hold	n1	Hold	hold	0
fast	fast	av-j	fast	fast	0
till	till	c-acp	till	till	0
I	I	pns11	I	i	0
come	come	vvb	come	come	0
.	.	.	.	.	1
3.	3.	crd	3.	3.	1
The	The	dt	The	the	0
right	right	j-jn	right	right	0
Ʋnderstanding	Ʋnderstanding	n1	Ʋnderstanding	ʋnderstanding	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Doctrine	Doctrine	n1	Doctrine	doctrine	0
will	will	vmb	will	will	0
tend	tend	vvi	tend	tend	0
very	very	av	very	very	0
much	much	av-d	much	much	0
in	in	p-acp	in	in	0
scatter	scatter	vvi	scatter	scatter	0
Temptations	Temptations	n2	Temptations	temptation	0
,	,	,	,	,	0
and	and	cc	and	and	0
settle	settle	vvi	settle	settle	0
a	a	dt	a	a	0
lasting	lasting	j-vvg	lasting	last	0
Peace	Peace	n1	Peace	peace	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Souls	Souls	n2	Souls	soul	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Godly	Godly	j	Godly	godly	0
.	.	.	.	.	1
I	I	pns11	I	i	0
have	have	vhb	have	have	0
often	often	av	often	often	0
observed	observed	vvn	observed	observe	0
,	,	,	,	,	0
that	that	cst	that	that	0
those	those	d	those	those	0
Christians	Christians	np1	Christians	Christians	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
either	either	av-d	either	either	0
igno	igno	fw-it	igno	igno	0
∣	∣	sy	∣	∣	0
rant	rant	vvi	rant	rant	0
of	of	pp-f	of	of	0
,	,	,	,	,	0
or	or	cc	or	or	0
erroneous	erroneous	j	erroneous	erroneous	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Fundamental	Fundamental	j	Fundamental	fundamental	0
Truth	Truth	n1	Truth	truth	0
,	,	,	,	,	0
they	they	pns32	they	they	0
sink	sink	vvb	sink	sink	0
deepest	deepest	js-jn	deepest	deep	0
into	into	p-acp	into	into	0
,	,	,	,	,	0
and	and	cc	and	and	0
lie	lie	vvi	lie	lie	0
longest	longest	js	longest	long	0
in	in	p-acp	in	in	0
those	those	d	those	those	0
Plunges	Plunges	n2	Plunges	plunge	0
of	of	pp-f	of	of	0
Spiritual	Spiritual	j	Spiritual	spiritual	0
Horror	Horror	n1	Horror	horror	0
and	and	cc	and	and	0
Soul	Soul	n1	Soul	soul	0
Agonies	Agonies	n2	Agonies	agony	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
dearest	dearest	js-jn	dearest	dear	0
of	of	pp-f	of	of	0
Gods	Gods	npg1	Gods	God	0
Children	Children	n2	Children	child	0
are	are	vbr	are	be	0
liable	liable	j	liable	liable	0
to	to	p-acp	to	to	0
:	:	:	:	:	0
And	And	cc	And	and	0
they	they	pns32	they	they	0
soonest	soonest	av-s	soonest	soon	0
re	re	fw-mi	re	re	0
∣	∣	sy	∣	∣	0
cover	cover	vvb	cover	cover	0
themselves	themselves	px32	themselves	themselves	0
from	from	p-acp	from	from	0
under	under	p-acp	under	under	0
all	all	d	all	all	0
Satan's	Satan's	npg1	Satan's	Satan	0
pressing	pressing	vvg	pressing	press	0
and	and	cc	and	and	0
sinking	sinking	vvg	sinking	sink	0
Temptations	Temptations	n2	Temptations	temptation	0
,	,	,	,	,	0
that	that	cst	that	that	0
by	by	p-acp	by	by	0
this	this	d	this	this	0
hand	hand	n1	hand	hand	0
of	of	pp-f	of	of	0
Faith	Faith	n1	Faith	faith	0
can	can	vmb	can	can	0
single	single	vvb	single	single	0
out	out	av	out	out	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
and	and	cc	and	and	0
hang	hang	vvb	hang	hang	0
on	on	p-acp	on	on	0
him	him	pno31	him	he	0
for	for	p-acp	for	for	0
Relief	Relief	n1	Relief	relief	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
appears	appears	vvz	appears	appear	0
,	,	,	,	,	0
Rom.	Rom.	np1	Rom.	Rom.	1
5.	5.	crd	5.	5.	0
when	when	c-crq	when	when	0
this	this	d	this	this	0
conclusion	conclusion	n1	conclusion	conclusion	0
is	is	vbz	is	be	0
once	once	a-acp	once	once	0
clear	clear	j	clear	clear	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Soul	Soul	n1	Soul	soul	0
,	,	,	,	,	0
that	that	cst	that	that	0
Christ	Christ	np1	Christ	Christ	0
died	died	vvd	died	die	0
for	for	p-acp	for	for	0
our	our	po12	our	our	0
Sins	Sins	n2	Sins	sin	0
;	;	;	;	;	0
and	and	cc	and	and	0
rose	rose	vvd	rose	rise	0
again	again	av	again	again	0
for	for	p-acp	for	for	0
our	our	po12	our	our	0
Justification	Justification	n1	Justification	justification	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
Chap.	Chap.	np1	Chap.	Chap.	1
4.	4.	crd	4.	4.	0
v.	v.	n1	v.	v.	0
25.	25.	crd	25.	25.	1
And	And	cc	And	and	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
justified	justified	vvn	justified	justify	0
by	by	p-acp	by	by	0
Faith	Faith	n1	Faith	faith	0
,	,	,	,	,	0
Chap.	Chap.	np1	Chap.	Chap.	1
5.1	5.1	crd	5.1	5.1	0
.	.	.	.	.	1
Then	Then	av	Then	then	0
the	the	dt	the	the	0
Soul	Soul	n1	Soul	soul	0
can	can	vmb	can	can	0
triumph	triumph	vvi	triumph	triumph	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
follows	follows	vvz	follows	follow	0
,	,	,	,	,	0
we	we	pns12	we	we	0
have	have	vhb	have	have	0
Peace	Peace	n1	Peace	peace	0
with	with	p-acp	with	with	0
God	God	np1	God	God	0
through	through	p-acp	through	through	0
our	our	po12	our	our	0
Lord	Lord	n1	Lord	lord	0
Jesus	Jesus	np1	Jesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
v.	v.	n1	v.	v.	0
2.	2.	crd	2.	2.	1
We	We	pns12	We	we	0
can	can	vmb	can	can	0
then	then	av	then	then	0
rejoice	rejoice	vvi	rejoice	rejoice	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Hope	Hope	n1	Hope	hope	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Glory	Glory	n1	Glory	glory	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
;	;	;	;	;	0
Yea	Yea	uh	Yea	yea	0
;	;	;	;	;	0
Glory	Glory	n1	Glory	glory	0
in	in	p-acp	in	in	0
Tribulation	Tribulation	n1	Tribulation	tribulation	0
.	.	.	.	.	1
See	See	n1	See	see	0
Rom.	Rom.	np1	Rom.	Rom.	1
8.33.34	8.33.34	crd	8.33.34	8.33.34	0
.	.	.	.	.	1
4.	4.	crd	4.	4.	1
That	That	cst	That	that	0
Opposition	Opposition	n1	Opposition	opposition	0
corrupt	corrupt	j	corrupt	corrupt	0
Nature	Nature	n1	Nature	nature	0
makes	makes	vvz	makes	make	0
against	against	p-acp	against	against	0
this	this	d	this	this	0
Truth	Truth	n1	Truth	truth	0
may	may	vmb	may	may	0
not	not	xx	not	not	0
a	a	dt	a	a	0
little	little	j	little	little	0
commend	commend	vvb	commend	commend	0
it	it	pn31	it	it	0
to	to	p-acp	to	to	0
us	us	pno12	us	we	0
,	,	,	,	,	0
its	its	pn31|vbz	its	it|be	0
a	a	dt	a	a	0
Truth	Truth	n1	Truth	truth	0
that	that	cst	that	that	0
carnal	carnal	j	carnal	carnal	0
Reason	Reason	n1	Reason	reason	0
cannot	cannot	vmbx	cannot	can	0
submit	submit	vvi	submit	submit	0
to	to	p-acp	to	to	0
:	:	:	:	:	0
Hence	Hence	av	Hence	hence	0
is	is	vbz	is	be	0
that	that	d	that	that	0
Saying	Saying	vvg	Saying	say	0
,	,	,	,	,	0
that	that	cst	that	that	0
every	every	d	every	every	0
Man	Man	n1	Man	man	0
is	is	vbz	is	be	0
born	born	vvn	born	bear	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
Pope	Pope	n1	Pope	pope	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
Belly	Belly	n1	Belly	belly	0
;	;	;	;	;	0
i	i	uh	i	i	0
.	.	.	.	.	1
e	e	sy	e	e	0
.	.	.	.	.	1
Man	Man	n1	Man	man	0
naturally	naturally	av-j	naturally	natural	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
proud	proud	j	proud	proud	0
Creature	Creature	n1	Creature	creature	0
;	;	;	;	;	0
he	he	pns31	he	he	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
beholden	beholden	vvi	beholden	behold	0
to	to	p-acp	to	to	0
Christ	Christ	np1	Christ	Christ	0
for	for	p-acp	for	for	0
Righteousness	Righteousness	n1	Righteousness	righteousness	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
would	would	vmd	would	will	0
bring	bring	vvi	bring	bring	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
own	own	d	own	own	0
Righteousness	Righteousness	n1	Righteousness	righteousness	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
some	some	d	some	some	0
share	share	n1	share	share	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Work	Work	n1	Work	work	0
.	.	.	.	.	1
Here's	Here's	av|vbz	Here's	here|be	0
nothing	nothing	pix	nothing	nothing	0
that	that	cst	that	that	0
may	may	vmb	may	may	0
please	please	vvi	please	please	0
the	the	dt	the	the	0
Curious	Curious	j	Curious	curious	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
much	much	d	much	much	0
that	that	cst	that	that	0
may	may	vmb	may	may	0
profit	profit	vvi	profit	profit	0
the	the	dt	the	the	0
serious	serious	j	serious	serious	0
:	:	:	:	:	0
