GOD	GOD	np1	GOD	God	0
If	If	cs	If	if	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
vs	vs	pno12	us	we	0
at	at	p-acp	at	at	0
onye	onye	j	onye	onye	0
tyme	tyme	n1	time	time	0
shall	shall	vmb	shall	shall	0
chaunse	chaunse	n1	chance	chance	0
to	to	pc-acp	to	to	0
heare	heare	vvi	hear	hear	0
a	a	dt	a	a	0
nother	nother	av-dx	neither	neither	0
sweare	sweare	vvi	swear	swear	0
&	&	cc	&	and	0
pollute	pollute	vvi	pollute	pollute	0
y•	y•	n1	y•	y•	0
name	name	n1	name	name	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Lord	Lord	n1	Lord	lord	0
God	God	np1	God	God	0
by	by	p-acp	by	by	0
vayne	vayne	j	vain	vain	0
,	,	,	,	,	0
idle	idle	j	idle	idle	0
&	&	cc	&	and	0
vnla	vnla	fw-la	vnla	vnla	0
¦	¦	sy	¦	¦	0
ful	ful	j	full	full	0
othes	othes	n2	oaths	oath	0
,	,	,	,	,	0
let	let	vvb	let	let	0
vs	vs	pno12	us	we	0
charitably	charitably	av-j	charitably	charitable	0
monishe	monishe	vvi	monish	monish	0
the	the	dt	the	the	0
offēder	offēder	n1	offender	offender	0
,	,	,	,	,	0
exhorte	exhorte	vvi	exhort	exhort	0
hym	hym	pno31	him	he	0
to	to	pc-acp	to	to	0
cease	cease	vvi	cease	cease	0
frō	frō	p-acp	from	from	0
hys	hys	po31	his	his	0
swerynge	swerynge	n-vvg	swearing	swear	0
,	,	,	,	,	0
and	and	cc	and	and	0
moue	moue	vvi	move	move	0
hym	hym	pno31	him	he	0
vnto	vnto	p-acp	unto	unto	0
y•	y•	n1	y•	y•	0
prayle	prayle	j	prayle	prayle	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
hys	hys	po31	his	his	0
moste	moste	av-ds	most	most	0
ho	ho	zz	ho	ho	0
¦	¦	sy	¦	¦	0
ly	ly	vvb	lie	lie	0
&	&	cc	&	and	0
blessed	blessed	j-vvn	blessed	bless	0
name	name	n1	name	name	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
surely	surely	av-j	surely	sure	0
if	if	cs	if	if	0
ther	ther	pc-acp	there	there	0
were	were	vbdr	were	be	0
no	no	dx	no	no	0
mo	mo	dc	more	more	0
synnes	synnes	n2	sins	sin	0
committedde	committedde	vvd	committedde	committedde	0
in	in	p-acp	in	in	0
Englond	Englond	np1	Englond	Englond	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
only	only	av-j	only	only	0
y•	y•	n1	y•	y•	0
blasphemynge	blasphemynge	vvg	blaspheming	blaspheme	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
&	&	cc	&	and	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
creatures	creatures	n2	creatures	creature	0
by	by	p-acp	by	by	0
vayne	vayne	j	vain	vain	0
swearyng	swearyng	n-vvg	swearing	swear	0
,	,	,	,	,	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
ynoughe	ynoughe	av-d	enough	enough	0
to	to	pc-acp	to	to	0
bring	bring	vvi	bring	bring	0
final	final	j	final	final	0
destruccion	destruccion	n1	destruction	destruction	0
vnto	vnto	p-acp	unto	unto	0
thys	thys	d	this	this	0
Realme	Realme	n1	Realm	realm	0
from	from	p-acp	from	from	0
y•	y•	n1	y•	y•	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
besech	besech	vvb	beseech	beseech	0
God	God	np1	God	God	0
longe	longe	av-j	long	long	0
to	to	pc-acp	to	to	0
preserue	preserue	vvi	preserve	preserve	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
gyue	gyue	vvi	gyve	give	0
the	the	dt	the	the	0
Inhabitaū	Inhabitaū	n1	Inhabitaun	inhabitaun	0
∣	∣	sy	∣	∣	0
tes	tes	fw-fr	tes	tes	0
thereof	thereof	av	thereof	thereof	0
grace	grace	n1	grace	grace	0
to	to	pc-acp	to	to	0
correcte	correcte	vvi	correct	correct	0
and	and	cc	and	and	0
a	a	dt	a	a	0
∣	∣	sy	∣	∣	0
mende	mende	vvi	mend	mend	0
theyr	theyr	po32	their	their	0
synful	synful	j	sinful	sinful	0
manners	manners	n2	manners	manner	0
And	And	cc	And	and	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
intent	intent	n1	intent	intent	0
that	that	cst	that	that	0
men	men	n2	men	man	0
may	may	vmb	may	may	0
knowe	knowe	vvi	know	know	0
how	how	c-crq	how	how	0
great	great	j	great	great	0
offence	offence	n1	offence	offence	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
before	before	p-acp	before	before	0
God	God	np1	God	God	0
vaynly	vaynly	av-j	vainly	vain	0
to	to	pc-acp	to	to	0
sweare	sweare	vvi	swear	swear	0
.	.	.	.	.	1
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
made	made	vvn	made	make	0
this	this	d	this	this	0
Inuectyue	Inuectyue	j-jn	Inuectyue	inuectyue	0
agaynste	agaynste	p-acp	against	against	0
swerynge	swerynge	vvg	swearing	swear	0
which	which	r-crq	which	which	0
here	here	av	here	here	0
foloweth	foloweth	vvz	followeth	follow	0
,	,	,	,	,	0
wherin	wherin	c-crq	wherein	wherein	0
as	as	c-acp	as	as	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
clere	clere	j	clear	clear	0
myrrour	myrrour	n1	mirror	mirror	0
they	they	pns32	they	they	0
shal	shal	vmb	shall	shall	0
vnfaynedly	vnfaynedly	av-j	unfeignedly	unfeigned	0
perceue	perceue	vvb	perceive	perceive	0
and	and	cc	and	and	0
se	se	vvi	see	see	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
great	great	j	great	great	0
dampna	dampna	n1	dampna	dampna	0
¦	¦	sy	¦	¦	0
cion	cion	n1	cion	cion	0
hanggeth	hanggeth	vvz	hanggeth	hang	0
ouer	ouer	p-acp	over	over	0
the	the	dt	the	the	0
heades	heades	n2	heads	head	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
swearers	swearers	n2	swearers	swearer	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
possible	possible	j	possible	possible	0
for	for	p-acp	for	for	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
escape	escape	vvi	escape	escape	0
y•	y•	n1	y•	y•	0
moost	moost	av-ds	most	most	0
greuous	greuous	j	grievous	grievous	0
vengeauns	vengeauns	n2	vengeauns	vengeaun	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
excepte	excepte	c-acp	except	except	0
wyth	wyth	p-acp	with	with	0
al	al	d	all	all	0
haste	haste	n1	haste	haste	0
they	they	pns32	they	they	0
repent	repent	vvb	repent	repent	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
sake	sake	n1	sake	sake	0
,	,	,	,	,	0
theyr	theyr	po32	their	their	0
dete	dete	vvz	dete	dete	0
¦	¦	sy	¦	¦	0
stable	stable	n1	stable	stable	0
māner	māner	n1	manner	manner	0
of	of	pp-f	of	of	0
swearyng	swearyng	vvg	swearing	swear	0
&	&	cc	&	and	0
earnest	earnest	j	earnest	earnest	0
¦	¦	sy	¦	¦	0
ly	ly	vvb	lie	lie	0
fal	fal	n1	fall	fall	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
harty	harty	j	hearty	hearty	0
praises	praises	n2	praises	praise	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
.	.	.	.	.	1
Thys	Thys	d	This	this	0
myne	myne	po11	mine	my	0
Inuectyue	Inuectyue	j-jn	Inuectyue	inuectyue	0
I	I	pns11	I	i	0
dedicae	dedicae	fw-la	dedicae	dedicae	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
good	good	j	good	good	0
Master	Master	n1	Master	master	0
shyppe	shyppe	n1	ship	ship	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
whō	whō	ro-crq	whom	who	0
I	I	pns11	I	i	0
confesse	confesse	vvb	confess	confess	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
more	more	av-dc	more	more	0
endeted	endeted	vvn	endeted	endete	0
&	&	cc	&	and	0
bound	bound	vvn	bound	bind	0
,	,	,	,	,	0
than	than	cs	than	than	0
my	my	po11	my	my	0
poore	poore	j	poor	poor	0
beggary	beggary	n1	beggary	beggary	0
shal	shal	vmb	shall	shall	0
euer	euer	av	ever	ever	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
recompēce	recompēce	vvi	recompense	recompense	0
your	your	po22	your	your	0
moost	moost	av-ds	most	most	0
kynd	kynd	j	kind	kind	0
&	&	cc	&	and	0
free	free	j	free	free	0
gētylnes	gētylnes	n1	gentleness	gentleness	0
,	,	,	,	,	0
desiring	desiring	vvg	desiring	desire	0
you	you	pn22	you	you	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
accustomed	accustomed	j-vvn	accustomed	accustom	0
humanite	humanite	n1	humanity	humanity	0
to	to	pc-acp	to	to	0
accept	accept	vvi	accept	accept	0
this	this	d	this	this	0
my	my	po11	my	my	0
litle	litle	j	little	little	0
gift	gift	n1	gift	gift	0
wt	wt	p-acp	with	with	0
y•	y•	n1	y•	y•	0
mind	mind	n1	mind	mind	0
wherwyth	wherwyth	c-crq	wherewith	wherewith	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
offered	offered	vvn	offered	offer	0
it	it	pn31	it	it	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
take	take	vvi	take	take	0
it	it	pn31	it	it	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
testimomy	testimomy	n1	testimomy	testimomy	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
faythefull	faythefull	j	faithful	faithful	0
and	and	cc	and	and	0
seruiseable	seruiseable	j	seruiseable	seruiseable	0
harte	harte	n1	heart	heart	0
to	to	p-acp	to	to	0
¦	¦	sy	¦	¦	0
warde	warde	vvi	ward	ward	0
you	you	pn22	you	you	0
.	.	.	.	.	1
I	I	pns11	I	i	0
was	was	vbds	was	be	0
the	the	dt	the	the	0
gladder	gladder	jc	gladder	glad	0
to	to	pc-acp	to	to	0
dedicate	dedicate	vvi	dedicate	dedicate	0
this	this	d	this	this	0
my	my	po11	my	my	0
lytyll	lytyll	j	little	little	0
treatyse	treatyse	n1	treatise	treatise	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
in	in	p-acp	in	in	0
times	times	n2	times	time	0
paste	paste	j	past	past	0
perceaued	perceaued	vvd	perceived	perceive	0
,	,	,	,	,	0
and	and	cc	and	and	0
styl	styl	av	still	still	0
daylye	daylye	av-j	daily	daily	0
do	do	vdb	do	do	0
,	,	,	,	,	0
howe	howe	c-crq	how	how	0
greatly	greatly	av-j	greatly	great	0
ye	ye	pn22	you	you	0
desyre	desyre	vvi	desire	desire	0
that	that	cst	that	that	0
al	al	d	all	all	0
menne	menne	n2	men	man	0
shul	shul	vvb	shul	shul	0
¦	¦	sy	¦	¦	0
de	de	fw-fr	de	de	0
lye	lye	vvi	lie	lie	0
accordynge	accordynge	vvg	according	accord	0
to	to	p-acp	to	to	0
theyr	theyr	po32	their	their	0
professi	professi	n1	professi	professi	0
¦	¦	sy	¦	¦	0
on	on	zz	on	on	0
at	at	p-acp	at	at	0
Baptime	Baptime	n1	Baptise	baptism	0
,	,	,	,	,	0
that	that	cst	that	that	0
thorowe	thorowe	p-acp	thorough	through	0
theyr	theyr	po32	their	their	0
good	good	j	good	good	0
workes	workes	n2	works	work	0
they	they	pns32	they	they	0
maye	maye	vmb	may	may	0
garnysh	garnysh	vvi	garnish	garnish	0
the	the	dt	the	the	0
doctrine	doctrine	n1	doctrine	doctrine	0
of	of	pp-f	of	of	0
oure	oure	po12	our	our	0
Lorde	Lorde	n1	Lord	lord	0
and	and	cc	and	and	0
Sauy	Sauy	av-j	Sauy	sauy	0
¦	¦	sy	¦	¦	0
oure	oure	po12	our	our	0
Iesus	Iesus	np1	Iesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
.	.	.	.	.	1
Nether	Nether	av-d	Neither	neither	0
is	is	vbz	is	be	0
it	it	pn31	it	it	0
vn	vn	fw-it	vn	un	0
¦	¦	sy	¦	¦	0
knowne	knowne	vvn	known	know	0
vnto	vnto	p-acp	unto	unto	0
me	me	pno11	me	i	0
what	what	r-crq	what	what	0
a	a	dt	a	a	0
feruēt	feruēt	j	fervent	fervent	0
and	and	cc	and	and	0
godlye	godlye	j	godly	godly	0
affeccion	affeccion	n1	affection	affection	0
you	you	pn22	you	you	0
beare	beare	vvb	bear	bear	0
towarde	towarde	p-acp	toward	toward	0
the	the	dt	the	the	0
holy	holy	j	holy	holy	0
scripture	scripture	n1	scripture	scripture	0
,	,	,	,	,	0
&	&	cc	&	and	0
howe	howe	c-crq	how	how	0
desyrous	desyrous	j	desirous	desirous	0
ye	ye	pn22	you	you	0
are	are	vbr	are	be	0
that	that	d	that	that	0
the	the	dt	the	the	0
worde	worde	n1	word	word	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
shuld	shuld	vmd	should	shall	0
dwell	dwell	vvi	dwell	dwell	0
in	in	p-acp	in	in	0
Christen	Christen	jp	christian	christian	0
men	men	n2	men	man	0
ritchely	ritchely	av-j	ritchely	ritche	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
wysdome	wysdome	n1	wisdom	wisdom	0
as	as	p-acp	as	as	0
saynt	saynt	n1	saint	saint	0
Paule	Paule	np1	Paule	Paul	0
sayth	sayth	vvz	say	say	0
.	.	.	.	.	1
Ioan.	Ioan.	np1	Ioan.	Joan.	0
x	x	crd	x	ten	0
▪	▪	▪	▪	▪	0
Chele	Chele	np1	Chele	Chele	0
be	be	vbb	be	be	0
the	the	dt	the	the	0
singulare	singulare	j	singular	singular	0
&	&	cc	&	and	0
great	great	j	great	great	0
gyf	gyf	vvb	give	give	0
∣	∣	sy	∣	∣	0
tes	tes	fw-gr	tes	tes	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
hath	hath	vhz	hath	have	0
wrought	wrought	vvn	wrought	wrought	0
in	in	p-acp	in	in	0
you	you	pn22	you	you	0
by	by	p-acp	by	by	0
his	his	po31	his	his	0
holye	holye	j	holy	holy	0
spirite	spirite	n1	spirit	spirit	0
,	,	,	,	,	0
and	and	cc	and	and	0
are	are	vbr	are	be	0
manifest	manifest	j	manifest	manifest	0
ges	ges	zz	ges	ges	0
&	&	cc	&	and	0
tokēs	tokēs	n2	tokens	token	0
yt	yt	pn31	that	it	0
ye	ye	pn22	you	you	0
are	are	vbr	are	be	0
the	the	dt	the	the	0
child	child	n1	child	child	0
of	of	pp-f	of	of	0
saluacion	saluacion	n1	salvation	salvation	0
▪	▪	▪	▪	▪	0
eheri	eheri	fw-la	eheri	eheri	0
toure	toure	fw-fr	toure	toure	0
of	of	pp-f	of	of	0
e	e	sy	e	e	0
∣	∣	sy	∣	∣	0
ternall	ternall	j	ternall	ternall	0
glory	glory	n1	glory	glory	0
,	,	,	,	,	0
&	&	cc	&	and	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
Christes	Christes	npg1	Christes	Christ	0
flock	flock	n1	flock	flock	0
seynge	seynge	vvb	sing	sing	0
ye	ye	pn22	you	you	0
are	are	vbr	are	be	0
o	o	fw-fr	o	o	0
earnestly	earnestly	av-j	earnestly	earnest	0
bent	bent	vvn	bent	bend	0
both	both	av-d	both	both	0
to	to	pc-acp	to	to	0
heare	heare	vvi	hear	hear	0
&	&	cc	&	and	0
practyse	practyse	vvi	practise	practise	0
the	the	dt	the	the	0
word	word	n1	word	word	0
of	of	pp-f	of	of	0
god	god	n1	god	god	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
dayly	dayly	j	daily	daily	0
maners	maners	n2	manners	manner	0
.	.	.	.	.	1
Titus	Titus	np1	Titus	Titus	0
.	.	.	.	.	1
i	i	sy	i	i	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
Christe	Christe	np1	Christe	Christe	0
sayth	sayth	vvz	say	say	0
,	,	,	,	,	0
Loo	Loo	n1	Loo	loo	0
.	.	.	.	.	0
iii	iii	crd	iii	three	0
.	.	.	.	.	1
He	He	pns31	He	he	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
hearethe	hearethe	vvz	heareth	hear	0
y•	y•	n1	y•	y•	0
wordes	wordes	n2	words	word	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
.	.	.	.	.	1
Agen	Agen	av	Again	again	0
,	,	,	,	,	0
My	My	po11	My	my	0
shepe	shepe	n1	sheep	sheep	0
hea	hea	zz	hea	hea	0
¦	¦	sy	¦	¦	0
re	re	zz	re	re	0
my	my	po11	my	my	0
voyce	voyce	n1	voice	voice	0
.	.	.	.	.	1
God	God	np1	God	God	0
mought	mought	vmd	might	may	0
vouchsafe	vouchsafe	vvi	vouchsafe	vouchsafe	0
to	to	pc-acp	to	to	0
encrease	encrease	vvi	increase	increase	0
these	these	d	these	these	0
his	his	po31	his	his	0
gyftes	gyftes	n2	gifts	gift	0
in	in	p-acp	in	in	0
you	you	pn22	you	you	0
dayly	dayly	j	daily	daily	0
more	more	av-dc	more	more	0
&	&	cc	&	and	0
Ioan.	Ioan.	np1	Ioan.	Joan.	0
viii	viii	crd	viii	viii	0
.	.	.	.	.	0
more	more	n1	more	moor	0
vnto	vnto	p-acp	unto	unto	0
y•	y•	n1	y•	y•	0
glory	glory	n1	glory	glory	0
of	of	pp-f	of	of	0
hys	hys	po31	his	his	0
most	most	av-ds	most	most	0
blys	blys	n1	bliss	bliss	0
∣	∣	sy	∣	∣	0
sed	sed	zz	sed	sed	0
name	name	n1	name	name	0
and	and	cc	and	and	0
the	the	dt	the	the	0
saluacion	saluacion	n1	salvation	salvation	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
soule	soule	n1	soul	soul	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
whome	whome	ro-crq	whom	who	0
I	I	pns11	I	i	0
desyre	desyre	vvi	desire	desire	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
ryghte	ryghte	j-jn	right	right	0
worshypful	worshypful	j	worshipful	worshipful	0
Mastership	Mastership	n1	Mastership	mastership	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
good	good	j	good	good	0
Gentle	Gentle	j	Gentle	gentle	0
wo	wo	n1	woe	woe	0
¦	¦	sy	¦	¦	0
manne	manne	n1	man	man	0
youre	youre	po22	your	your	0
wyfe	wyfe	n1	wife	wife	0
all	all	d	all	all	0
good	good	j	good	good	0
,	,	,	,	,	0
luckye	luckye	j	lucky	lucky	0
and	and	cc	and	and	0
prosperous	prosperous	j	prosperous	prosperous	0
thynges	thynges	n2	things	thing	0
.	.	.	.	.	1
AMEN	AMEN	uh-n	AMEN	amen	0
.	.	.	.	.	1
