SInce	SInce	p-acp	SInce	since	0
:	:	:	:	:	0
amongest	amongest	p-acp	amongst	amongst	0
vvhich	vvhich	r-crq	which	which	0
I	I	pns11	I	i	0
beseech	beseech	vvb	beseech	beseech	0
you	you	pn22	you	you	0
ac	ac	fw-la	ac	ac	0
∣	∣	sy	∣	∣	0
cept	cept	n1	cept	cept	0
this	this	d	this	this	0
as	as	c-acp	as	as	0
one	one	pi	one	one	0
,	,	,	,	,	0
though	though	cs	though	though	0
it	it	pn31	it	it	0
bee	bee	vbb	be	be	0
but	but	p-acp	but	but	0
a	a	dt	a	a	0
small	small	j	small	small	0
one	one	pi	one	one	0
.	.	.	.	.	1
Thirdely	Thirdely	ord	Thirdely	three	0
I	I	pns11	I	i	0
knowe	knowe	vvb	know	know	0
suche	suche	d	such	such	0
is	is	vbz	is	be	0
your	your	po22	your	your	0
sincere	sincere	j	sincere	sincere	0
affection	affection	n1	affection	affection	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
trueth	trueth	n1	truth	truth	0
of	of	pp-f	of	of	0
Doctrine	Doctrine	n1	Doctrine	doctrine	0
therein	therein	av	therein	therein	0
contayned	contayned	vvn	contained	contain	0
,	,	,	,	,	0
and	and	cc	and	and	0
such	such	d	such	such	0
vvas	vvas	vbds	was	be	0
your	your	po22	your	your	0
vnfayned	vnfayned	j	unfeigned	unfeigned	0
loue	loue	n1	love	love	0
and	and	cc	and	and	0
affection	affection	n1	affection	affection	0
to-vvardes	to-vvardes	j	towards	towards	0
him	him	pno31	him	he	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
memoriall	memoriall	n1	memorial	memorial	0
it	it	pn31	it	it	0
still	still	av	still	still	0
reuiueth	reuiueth	vvz	reviveth	revive	0
:	:	:	:	:	0
that	that	cst	that	that	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
took	took	vvd	took	take	0
pleasure	pleasure	n1	pleasure	pleasure	0
in	in	p-acp	in	in	0
hearing	hearing	vvg	hearing	hear	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
once	once	a-acp	once	once	0
,	,	,	,	,	0
so	so	av	so	so	0
you	you	pn22	you	you	0
wil	wil	vmb	will	will	0
delight	delight	vvi	delight	delight	0
your	your	po22	your	your	0
selfe	selfe	n1	self	self	0
in	in	p-acp	in	in	0
reading	reading	vvg	reading	read	0
&	&	cc	&	and	0
perusing	perusing	vvg	perusing	peruse	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
often	often	av	often	often	0
.	.	.	.	.	1
Which	Which	r-crq	Which	which	0
reasons	reasons	n2	reasons	reason	0
considered	considered	vvd	considered	consider	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
beare	beare	vvi	bear	bear	0
with	with	p-acp	with	with	0
my	my	po11	my	my	0
boldnes	boldnes	n1	boldness	boldness	0
herein	herein	av	herein	herein	0
,	,	,	,	,	0
and	and	cc	and	and	0
others	others	n2-jn	others	other	0
I	I	pns11	I	i	0
trust	trust	vvb	trust	trust	0
,	,	,	,	,	0
whosoeuer	whosoeuer	r-crq	whosoever	whosoever	0
they	they	pns32	they	they	0
bee	bee	vbb	be	be	0
,	,	,	,	,	0
will	will	vmb	will	will	0
approue	approue	vvi	approve	approve	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
my	my	po11	my	my	0
so	so	av	so	so	0
doing	doing	vdg	doing	do	0
.	.	.	.	.	1
And	And	cc	And	and	0
therefore	therefore	av	therefore	therefore	0
beseeching	beseeching	vvg	beseeching	beseech	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
mercy	mercy	n1	mercy	mercy	0
long	long	av-j	long	long	0
to	to	pc-acp	to	to	0
preserue	preserue	vvi	preserve	preserve	0
you	you	pn22	you	you	0
,	,	,	,	,	0
&	&	cc	&	and	0
your	your	po22	your	your	0
vertuous	vertuous	j	virtuous	virtuous	0
and	and	cc	and	and	0
good	good	j	good	good	0
wife	wife	n1	wife	wife	0
my	my	po11	my	my	0
verie	verie	j	very	very	0
good	good	j	good	good	0
Ladie	Ladie	n1	Lady	lady	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
your	your	po22	your	your	0
children	children	n2	children	child	0
in	in	p-acp	in	in	0
health	health	n1	health	health	0
,	,	,	,	,	0
all	all	d	all	all	0
true	true	j	true	true	0
honour	honour	n1	honour	honour	0
and	and	cc	and	and	0
prosperity	prosperity	n1	prosperity	prosperity	0
,	,	,	,	,	0
I	I	pns11	I	i	0
cease	cease	vvb	cease	cease	0
from	from	p-acp	from	from	0
any	any	d	any	any	0
farther	farther	jc	farther	far	0
troubling	troubling	vvg	troubling	trouble	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Honor	Honor	n1	Honour	honour	0
at	at	p-acp	at	at	0
this	this	d	this	this	0
time	time	n1	time	time	0
.	.	.	.	.	1
At	At	p-acp	At	at	0
Bletchley	Bletchley	np1	Bletchley	Bletchley	0
the	the	dt	the	the	0
25.	25.	crd	25.	25.	0
of	of	pp-f	of	of	0
December	December	np1	December	December	0
,	,	,	,	,	0
1585.	1585.	crd	1585.	1585.	1
