AFter	AFter	p-acp	AFter	after	0
should	should	vmd	should	shall	0
haue	haue	vhi	have	have	0
no	no	dx	no	no	0
commiseration	commiseration	n1	commiseration	commiseration	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
poore	poore	j	poor	poor	0
soules	soules	n2	souls	soul	0
themselues	themselues	px32	themselves	themselves	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
remember	remember	vvb	remember	remember	0
the	the	dt	the	the	0
things	things	n2	things	thing	0
that	that	cst	that	that	0
may	may	vmb	may	may	0
concerne	concerne	vvi	concern	concern	0
your	your	po22	your	your	0
owne	owne	d	own	own	0
blessed	blessed	j-vvn	blessed	bless	0
estate	estate	n1	estate	estate	0
and	and	cc	and	and	0
po	po	n2	po	po	0
∣	∣	sy	∣	∣	0
steritie	steritie	n1	steritie	steritie	0
,	,	,	,	,	0
and	and	cc	and	and	0
your	your	po22	your	your	0
ioyfull	ioyfull	j	joyful	joyful	0
appearing	appearing	vvg	appearing	appear	0
before	before	p-acp	before	before	0
the	the	dt	the	the	0
high	high	j	high	high	0
Tribunall	Tribunall	n1	Tribunal	tribunal	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Lord	Lord	n1	Lord	lord	0
and	and	cc	and	and	0
Sauiour	Sauiour	n1	Saviour	saviour	0
,	,	,	,	,	0
and	and	cc	and	and	0
then	then	av	then	then	0
there	there	pc-acp	there	there	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
no	no	dx	no	no	0
more	more	dc	more	more	0
need	need	n1	need	need	0
to	to	pc-acp	to	to	0
mooue	mooue	vvi	move	move	0
you	you	pn22	you	you	0
therein	therein	av	therein	therein	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
anie	anie	d	any	any	0
other	other	n-jn	other	other	0
whom	whom	ro-crq	whom	who	0
the	the	dt	the	the	0
charge	charge	n1	charge	charge	0
of	of	pp-f	of	of	0
soules	soules	n2	souls	soul	0
concernes	concernes	vvz	concerns	concern	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
shall	shall	vmb	shall	shall	0
consider	consider	vvi	consider	consider	0
hereof	hereof	av	hereof	hereof	0
aright	aright	av	aright	aright	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
your	your	po22	your	your	0
vtmost	vtmost	j	utmost	utmost	0
endeuour	endeuour	n1	endeavour	endeavour	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
saluation	saluation	n1	salvation	salvation	0
.	.	.	.	.	1
There	There	pc-acp	There	there	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
no	no	dx	no	no	0
more	more	dc	more	more	0
need	need	n1	need	need	0
to	to	pc-acp	to	to	0
call	call	vvi	call	call	0
on	on	p-acp	on	on	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
see	see	vvi	see	see	0
the	the	dt	the	the	0
gospel	gospel	n1	gospel	gospel	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
planted	planted	vvd	planted	plant	0
among	among	p-acp	among	among	0
them	them	pno32	them	they	0
,	,	,	,	,	0
or	or	cc	or	or	0
to	to	pc-acp	to	to	0
prouide	prouide	vvi	provide	provide	0
them	them	pno32	them	they	0
of	of	pp-f	of	of	0
faithfull	faithfull	j	faithful	faithful	0
Ministers	Ministers	n2	Ministers	minister	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
cure	cure	n1	cure	cure	0
by	by	p-acp	by	by	0
all	all	d	all	all	0
possible	possible	j	possible	possible	0
meanes	meanes	n2	means	mean	0
all	all	d	all	all	0
other	other	j-jn	other	other	0
helps	helps	n2	helps	help	0
,	,	,	,	,	0
or	or	cc	or	or	0
that	that	cst	that	that	0
,	,	,	,	,	0
that	that	cst	that	that	0
which	which	r-crq	which	which	0
hath	hath	vhz	hath	have	0
bene	bene	vbn	be	be	0
most	most	av-ds	most	most	0
charitablie	charitablie	av-j	charitably	charitable	0
giuen	giuen	vvn	given	give	0
,	,	,	,	,	0
and	and	cc	and	and	0
former	former	j	former	former	0
∣	∣	sy	∣	∣	0
lie	lie	zz	lie	lie	0
collected	collected	vvn	collected	collect	0
to	to	p-acp	to	to	0
these	these	d	these	these	0
ends	ends	n2	ends	end	0
,	,	,	,	,	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
rightlie	rightlie	av-jn	rightly	right	0
employed	employed	vvn	employed	employ	0
,	,	,	,	,	0
and	and	cc	and	and	0
whatsoeuer	whatsoeuer	r-crq	whatsoever	whatsoever	0
else	else	av	else	else	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
shall	shall	vmb	shall	shall	0
hereafter	hereafter	av	hereafter	hereafter	0
affoord	affoord	vvi	afford	afford	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
benefit	benefit	n1	benefit	benefit	0
,	,	,	,	,	0
chieflie	chieflie	av-jn	chiefly	chief	0
to	to	pc-acp	to	to	0
bring	bring	vvi	bring	bring	0
them	them	pno32	them	they	0
into	into	p-acp	into	into	0
and	and	cc	and	and	0
keep	keep	vvi	keep	keep	0
them	them	pno32	them	they	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
narrow	narrow	j	narrow	narrow	0
path	path	n1	path	path	0
.	.	.	.	.	1
Wofull	Wofull	j	Woeful	woeful	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
case	case	n1	case	case	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
those	those	d	those	those	0
,	,	,	,	,	0
amongst	amongst	p-acp	among	among	0
whom	whom	ro-crq	whom	who	0
Sathan	Sathan	np1	Sathan	Satan	0
reignes	reignes	vvz	reigns	reign	0
,	,	,	,	,	0
and	and	cc	and	and	0
who	who	r-crq	who	who	0
wor	wor	zz	wor	wor	0
∣	∣	sy	∣	∣	0
ship	ship	n1	ship	ship	0
him	him	pn31	him	he	0
instead	instead	av	instead	instead	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
all	all	d	all	all	0
such	such	d	such	such	0
do	do	vdb	do	do	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
know	know	vvb	know	know	0
him	him	pno31	him	he	0
not	not	xx	not	not	0
,	,	,	,	,	0
and	and	cc	and	and	0
much	much	av-d	much	much	0
more	more	av-dc	more	more	0
those	those	d	those	those	0
poore	poore	j	poor	poor	0
Indians	Indians	np1	Indians	Indians	0
,	,	,	,	,	0
among	among	p-acp	among	among	0
whom	whom	ro-crq	whom	who	0
he	he	pns31	he	he	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
is	is	vbz	is	be	0
reported	reported	vvn	reported	report	0
)	)	)	)	)	0
is	is	vbz	is	be	0
visibly	visibly	av-j	visibly	visible	0
adored	adored	vvn	adored	adore	0
&	&	cc	&	and	0
sacri	sacri	fw-la	sacri	sacri	0
∣	∣	sy	∣	∣	0
ficed	ficed	vvn	ficed	fice	0
vnto	vnto	p-acp	unto	unto	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
their	their	po32	their	their	0
God	God	n1	God	god	0
.	.	.	.	.	1
Maruell	Maruell	vvb	Marvel	marvel	0
not	not	xx	not	not	0
if	if	cs	if	if	0
honest	honest	j	honest	honest	0
and	and	cc	and	and	0
vnderstanding	vnderstanding	vvg	understanding	understand	0
Christians	Christians	np1	Christians	Christians	0
be	be	vbb	be	be	0
so	so	av	so	so	0
hardly	hardly	av	hardly	hardly	0
drawne	drawne	vvn	drawn	draw	0
ouer	ouer	a-acp	over	over	0
to	to	p-acp	to	to	0
these	these	d	these	these	0
places	places	n2	places	place	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
namely	namely	av	namely	namely	0
into	into	p-acp	into	into	0
Virginia	Virginia	np1	Virginia	Virginia	0
,	,	,	,	,	0
or	or	cc	or	or	0
so	so	av	so	so	0
much	much	av-d	much	much	0
as	as	c-acp	as	as	0
to	to	pc-acp	to	to	0
perswade	perswade	vvi	persuade	persuade	0
their	their	po32	their	their	0
friends	friends	n2	friends	friend	0
to	to	p-acp	to	to	0
such	such	d	such	such	0
a	a	dt	a	a	0
voyage	voyage	n1	voyage	voyage	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
as	as	c-acp	as	as	0
there	there	a-acp	there	there	0
are	are	vbr	are	be	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
same	same	d	same	same	0
so	so	av	so	so	0
manifold	manifold	j	manifold	manifold	0
perils	perils	n2	perils	peril	0
,	,	,	,	,	0
and	and	cc	and	and	0
espe	espe	fw-fr	espe	espe	0
∣	∣	sy	∣	∣	0
cially	cially	av-j	cially	cial	0
of	of	pp-f	of	of	0
falling	falling	vvg	falling	fall	0
away	away	av	away	away	0
from	from	p-acp	from	from	0
God	God	np1	God	God	0
to	to	p-acp	to	to	0
Sathan	Sathan	np1	Sathan	Satan	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
themselues	themselues	px32	themselves	themselves	0
,	,	,	,	,	0
or	or	cc	or	or	0
their	their	po32	their	their	0
posterity	posterity	n1	posterity	posterity	0
should	should	vmd	should	shall	0
become	become	vvi	become	become	0
vtterly	vtterly	av-j	utterly	utter	0
sauage	sauage	j-jn	savage	savage	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
.	.	.	.	.	1
This	This	d	This	this	0
holy	holy	j	holy	holy	0
care	care	n1	care	care	0
being	being	vbg	being	be	0
first	first	ord	first	first	0
had	had	vhn	had	have	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
soules	soules	n2	souls	soul	0
and	and	cc	and	and	0
eternall	eternall	j	eternal	eternal	0
happinesse	happinesse	n1	happiness	happiness	0
;	;	;	;	;	0
and	and	cc	and	and	0
withall	withall	av	withal	withal	0
,	,	,	,	,	0
that	that	cst	that	that	0
there	there	pc-acp	there	there	0
be	be	vbi	be	be	0
no	no	dx	no	no	0
wrong	wrong	n-jn	wrong	wrong	0
offered	offered	vvn	offered	offer	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
poore	poore	j	poor	poor	0
sauage	sauage	j-jn	savage	savage	0
there	there	a-acp	there	there	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
scand	scand	vvn	scanned	scan	0
all	all	av-d	all	all	0
giuen	giuen	vvn	given	give	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
greater	greater	jc	greater	great	0
hope	hope	n1	hope	hope	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
happy	happy	j	happy	happy	0
Plantation	Plantation	n1	Plantation	plantation	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
will	will	vmb	will	will	0
in	in	p-acp	in	in	0
mercy	mercy	n1	mercy	mercy	0
afford	afford	vvi	afford	afford	0
a	a	dt	a	a	0
plentifull	plentifull	j	plentiful	plentiful	0
supply	supply	n1	supply	supply	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
good	good	j	good	good	0
things	things	n2	things	thing	0
,	,	,	,	,	0
and	and	cc	and	and	0
raise	raise	vvi	raise	raise	0
vp	vp	a-acp	up	up	0
many	many	d	many	many	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
benefactors	benefactors	n2	benefactors	benefactor	0
and	and	cc	and	and	0
furtherers	furtherers	n2	furtherers	furtherer	0
,	,	,	,	,	0
and	and	cc	and	and	0
giue	giue	vvi	give	give	0
a	a	dt	a	a	0
prosperous	prosperous	j	prosperous	prosperous	0
successe	successe	n1	success	success	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
your	your	po22	your	your	0
holy	holy	j	holy	holy	0
ende	ende	n1	end	end	0
∣	∣	sy	∣	∣	0
uours	uours	n2	uours	uour	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
assurance	assurance	n1	assurance	assurance	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
fauour	fauour	n1	favour	favour	0
present	present	j	present	present	0
,	,	,	,	,	0
and	and	cc	and	and	0
for	for	p-acp	for	for	0
euermore	euermore	av	evermore	evermore	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
if	if	cs	if	if	0
thorough	thorough	p-acp	through	through	0
the	the	dt	the	the	0
wickednes	wickednes	n1	wickedness	wickedness	0
or	or	cc	or	or	0
offensiue	offensiue	j	offensive	offensive	0
carriage	carriage	n1	carriage	carriage	0
ef	ef	pp-f	ef	of	0
Ministers	Ministers	n2	Ministers	minister	0
or	or	cc	or	or	0
people	people	n1	people	people	0
,	,	,	,	,	0
minding	minding	vvg	minding	mind	0
nothing	nothing	pix	nothing	nothing	0
but	but	cc-acp	but	but	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
owne	owne	d	own	own	0
aduantage	aduantage	n1	advantage	advantage	0
,	,	,	,	,	0
these	these	d	these	these	0
poore	poore	j	poor	poor	0
soules	soules	n2	souls	soul	0
shall	shall	vmb	shall	shall	0
take	take	vvi	take	take	0
occasion	occasion	n1	occasion	occasion	0
to	to	pc-acp	to	to	0
conceiue	conceiue	vvi	conceive	conceive	0
euill	euill	j-jn	evil	evil	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
and	and	cc	and	and	0
his	his	po31	his	his	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
ligion	ligion	n1	ligion	ligion	0
,	,	,	,	,	0
all	all	d	all	all	0
this	this	d	this	this	0
hope	hope	n1	hope	hope	0
is	is	vbz	is	be	0
vtterly	vtterly	av-j	utterly	utter	0
ouerthrowne	ouerthrowne	vvn	overthrown	overthrow	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
very	very	j	very	very	0
hauen	hauen	n1	haven	haven	0
.	.	.	.	.	1
Here	Here	av	Here	here	0
upon	upon	p-acp	upon	upon	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
desire	desire	n1	desire	desire	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
conuersion	conuersion	n1	conversion	conversion	0
and	and	cc	and	and	0
sal	sal	fw-la	sal	sal	0
∣	∣	sy	∣	∣	0
uation	uation	n1	uation	uation	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
sauing	sauing	n-vvg	saving	save	0
and	and	cc	and	and	0
preseruation	preseruation	n1	preservation	preservation	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
owne	owne	d	own	own	0
countrie-men	countrie-men	n2	countrymen	countryman	0
there	there	a-acp	there	there	0
alreadie	alreadie	av	already	already	0
,	,	,	,	,	0
and	and	cc	and	and	0
which	which	r-crq	which	which	0
hereafter	hereafter	av	hereafter	hereafter	0
shall	shall	vmb	shall	shall	0
go	go	vvi	go	go	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
other	other	n-jn	other	other	0
in	in	p-acp	in	in	0
these	these	d	these	these	0
ruder	ruder	jc	ruder	rude	0
coun	coun	vvb	con	con	0
∣	∣	sy	∣	∣	0
tries	tries	vvz	tries	try	0
and	and	cc	and	and	0
places	places	n2	places	place	0
,	,	,	,	,	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
bene	bene	vbn	be	be	0
bold	bold	j	bold	bold	0
to	to	pc-acp	to	to	0
tender	tender	vvi	tender	tender	0
these	these	d	these	these	0
my	my	po11	my	my	0
poore	poore	j	poor	poor	0
trauels	trauels	n2	travels	travel	0
,	,	,	,	,	0
vpon	vpon	p-acp	upon	upon	0
much	much	d	much	much	0
hope	hope	n1	hope	hope	0
and	and	cc	and	and	0
confidence	confidence	n1	confidence	confidence	0
:	:	:	:	:	0
That	That	d	That	that	0
first	first	ord	first	first	0
euen	euen	av	even	even	0
this	this	d	this	this	0
course	course	n1	course	course	0
of	of	pp-f	of	of	0
instruction	instruction	n1	instruction	instruction	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
presented	presented	vvn	presented	present	0
vnto	vnto	p-acp	unto	unto	0
you	you	pn22	you	you	0
,	,	,	,	,	0
being	being	vbg	being	be	0
embraced	embraced	vvn	embraced	embrace	0
and	and	cc	and	and	0
rightly	rightly	av-jn	rightly	right	0
put	put	vvn	put	put	0
in	in	p-acp	in	in	0
practise	practise	n1	practice	practice	0
,	,	,	,	,	0
a	a	dt	a	a	0
most	most	av-ds	most	most	0
speedy	speedy	j	speedy	speedy	0
and	and	cc	and	and	0
sure	sure	j	sure	sure	0
foundation	foundation	n1	foundation	foundation	0
,	,	,	,	,	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
layd	layd	vvn	laid	lay	0
for	for	p-acp	for	for	0
all	all	d	all	all	0
future	future	j-jn	future	future	0
good	good	j	good	good	0
learning	learning	n1	learning	learning	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
schooles	schooles	n2	schools	school	0
,	,	,	,	,	0
without	without	p-acp	without	without	0
any	any	d	any	any	0
difference	difference	n1	difference	difference	0
at	at	p-acp	at	at	0
all	all	d	all	all	0
from	from	p-acp	from	from	0
our	our	po12	our	our	0
courses	courses	n2	courses	course	0
receiued	receiued	vvn	received	receive	0
here	here	av	here	here	0
at	at	p-acp	at	at	0
home	home	n1-an	home	home	0
;	;	;	;	;	0
and	and	cc	and	and	0
whereby	whereby	c-crq	whereby	whereby	0
both	both	d	both	both	0
Maisters	Maisters	n2	Masters	master	0
and	and	cc	and	and	0
Scholars	Scholars	n2	Scholars	scholar	0
,	,	,	,	,	0
may	may	vmb	may	may	0
proceed	proceed	vvi	proceed	proceed	0
speedily	speedily	av-j	speedily	speedy	0
,	,	,	,	,	0
and	and	cc	and	and	0
cheerefully	cheerefully	av-j	cheerfully	cheerful	0
,	,	,	,	,	0
and	and	cc	and	and	0
with	with	p-acp	with	with	0
certaine	certaine	j	certain	certain	0
assurance	assurance	n1	assurance	assurance	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
blessing	blessing	n1	blessing	blessing	0
;	;	;	;	;	0
and	and	cc	and	and	0
that	that	cst	that	that	0
so	so	av	so	so	0
from	from	p-acp	from	from	0
vs	vs	pno12	us	we	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
sent	sent	vvn	sent	send	0
continull	continull	vvb	continull	continull	0
supplies	supplies	n2	supplies	supply	0
of	of	pp-f	of	of	0
teachers	teachers	n2	teachers	teacher	0
to	to	pc-acp	to	to	0
proceed	proceed	vvi	proceed	proceed	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
same	same	d	same	same	0
order	order	n1	order	order	0
.	.	.	.	.	1
The	The	dt	The	the	0
triall	triall	n1	trial	trial	0
whereof	whereof	c-crq	whereof	whereof	0
I	I	pns11	I	i	0
dare	dare	vvb	dare	dare	0
(	(	(	(	(	0
through	through	p-acp	through	through	0
Gods	Gods	npg1	Gods	God	0
goodnesse	goodnesse	n1	goodness	goodness	0
)	)	)	)	)	0
tender	tender	vvb	tender	tender	0
to	to	p-acp	to	to	0
any	any	d	any	any	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
selus	selus	n2	selves	self	0
appointed	appointed	vvn	appointed	appoint	0
to	to	pc-acp	to	to	0
mke	mke	vvi	mke	mke	0
full	full	j	full	full	0
demonstration	demonstration	n1	demonstration	demonstration	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
,	,	,	,	,	0
like	like	av-j	like	like	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
formerly	formerly	av-j	formerly	former	0
done	done	vdn	done	do	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
learned	learned	j	learned	learned	0
and	and	cc	and	and	0
fit	fit	j	fit	fit	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
could	could	vmd	could	can	0
chuse	chuse	vvi	choose	choose	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
purpose	purpose	n1	purpose	purpose	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
appeareth	appeareth	vvz	appears	appear	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Exami	Exami	np1	Exami	Exami	0
∣	∣	sy	∣	∣	0
ners	ners	zz	ners	ners	0
cesure	cesure	n1	censure	censure	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
closing	closing	n-vvg	closing	close	0
vp	vp	a-acp	up	up	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
little	little	j	little	little	0
Treatise	Treatise	n1	Treatise	treatise	0
.	.	.	.	.	1
And	And	cc	And	and	0
withal	withal	av	withal	withal	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
help	help	vvi	help	help	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
may	may	vmb	may	may	0
haue	haue	vhi	have	have	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
same	same	d	same	same	0
,	,	,	,	,	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
the	the	dt	the	the	0
puritie	puritie	n1	purity	purity	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
owne	owne	d	own	own	0
language	language	n1	language	language	0
preserued	preserued	vvn	preserved	preserve	0
a	a	av	a	a	0
∣	∣	sy	∣	∣	0
mongst	mongst	p-acp	amongst	among	0
all	all	d	all	all	0
our	our	po12	our	our	0
owne	owne	d	own	own	0
people	people	n1	people	people	0
thre	thre	crd	thre	three	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
also	also	av	also	also	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
readily	readily	av-j	readily	ready	0
learned	learned	vvn	learned	learn	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Schooles	Schooles	n2	Schools	school	0
,	,	,	,	,	0
together	together	av	together	together	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Latin	Latin	jp	Latin	latin	0
,	,	,	,	,	0
and	and	cc	and	and	0
other	other	j-jn	other	other	0
tongues	tongues	n2	tongues	tongue	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
more	more	av-dc	more	more	0
propagated	propagated	vvn	propagated	propagate	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
rudest	rudest	js	rudest	rude	0
Welch	Welch	vvi	Welch	welch	0
and	and	cc	and	and	0
Irish	Irish	jp	Irish	irish	0
,	,	,	,	,	0
yea	yea	uh	yea	yea	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
very	very	j	very	very	0
heathen	heathen	j-jn	heathen	heathen	0
&	&	cc	&	and	0
sauage	sauage	j-jn	savage	savage	0
,	,	,	,	,	0
brought	brought	vvn	brought	bring	0
vp	vp	a-acp	up	up	0
amongst	amongst	p-acp	among	among	0
them	them	pno32	them	they	0
,	,	,	,	,	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
easily	easily	av-j	easily	easy	0
thereby	thereby	av	thereby	thereby	0
to	to	pc-acp	to	to	0
reduce	reduce	vvi	reduce	reduce	0
them	them	pno32	them	they	0
all	all	d	all	all	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
was	was	vbds	was	be	0
said	said	vvn	said	say	0
)	)	)	)	)	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
louing	louing	j-vvg	loving	love	0
ciuility	ciuility	n1	civility	civility	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
loyall	loyall	j	loyal	loyal	0
and	and	cc	and	and	0
faithfull	faithfull	j	faithful	faithful	0
obedience	obedience	n1	obedience	obedience	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
So	So	av	So	so	0
∣	∣	sy	∣	∣	0
ueraigne	ueraigne	j-jn	ueraigne	ueraigne	0
,	,	,	,	,	0
and	and	cc	and	and	0
good	good	j	good	good	0
Lawes	Lawes	n2	Laws	law	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
prepare	prepare	vvi	prepare	prepare	0
a	a	dt	a	a	0
way	way	n1	way	way	0
to	to	pc-acp	to	to	0
pull	pull	vvi	pull	pull	0
them	them	pno32	them	they	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
power	power	n1	power	power	0
and	and	cc	and	and	0
seruice	seruice	n1	service	service	0
of	of	pp-f	of	of	0
Sathan	Sathan	np1	Sathan	Satan	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
ioyntly	ioyntly	av-j	jointly	joint	0
submit	submit	vvi	submit	submit	0
themselues	themselues	px32	themselves	themselves	0
to	to	p-acp	to	to	0
Iesus	Iesus	np1	Iesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
.	.	.	.	.	1
And	And	cc	And	and	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Watch	Watch	n1	Watch	watch	0
,	,	,	,	,	0
being	being	vbg	being	be	0
agreeable	agreeable	j	agreeable	agreeable	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
word	word	n1	word	word	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
trust	trust	vvb	trust	trust	0
euery	euery	d	every	every	0
one	one	pi	one	one	0
that	that	cst	that	that	0
tries	tries	vvz	tries	try	0
aright	aright	av	aright	aright	0
shal	shal	vmb	shall	shall	0
find	find	vvi	find	find	0
it	it	pn31	it	it	0
,	,	,	,	,	0
I	I	pns11	I	i	0
dare	dare	vvb	dare	dare	0
boldly	boldly	av-j	boldly	bold	0
a	a	dt	a	a	0
vow	vow	n1	vow	vow	0
,	,	,	,	,	0
that	that	cst	that	that	0
euery	euery	d	every	every	0
soule	soule	n1	soul	soul	0
that	that	cst	that	that	0
shall	shall	vmb	shall	shall	0
truely	truely	av-j	truly	true	0
put	put	vvi	put	put	0
in	in	p-acp	in	in	0
practise	practise	n1	practice	practice	0
,	,	,	,	,	0
first	first	ord	first	first	0
that	that	cst	that	that	0
Rule	Rule	n1	Rule	rule	0
and	and	cc	and	and	0
Way	Way	n1	Way	way	0
of	of	pp-f	of	of	0
life	life	n1	life	life	0
to	to	pc-acp	to	to	0
walke	walke	vvi	walk	walk	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
,	,	,	,	,	0
shall	shall	vmb	shall	shall	0
find	find	vvi	find	find	0
more	more	av-dc	more	more	0
true	true	j	true	true	0
comfort	comfort	n1	comfort	comfort	0
by	by	p-acp	by	by	0
it	it	pn31	it	it	0
,	,	,	,	,	0
then	then	av	then	then	0
by	by	p-acp	by	by	0
all	all	d	all	all	0
the	the	dt	the	the	0
commodities	commodities	n2	commodities	commodity	0
in	in	p-acp	in	in	0
Virginia	Virginia	np1	Virginia	Virginia	0
,	,	,	,	,	0
yea	yea	uh	yea	yea	0
more	more	av-dc	more	more	0
true	true	j	true	true	0
ioy	ioy	n1	joy	joy	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
heauenly	heauenly	j	heavenly	heavenly	0
riches	riches	n2	riches	riches	0
and	and	cc	and	and	0
felicity	felicity	n1	felicity	felicity	0
,	,	,	,	,	0
then	then	cs	then	than	0
all	all	d	all	all	0
the	the	dt	the	the	0
golden	golden	j	golden	golden	0
mines	mines	n2	mines	mine	0
