Mr.	Mr.	n1	Mr.	mr.	0
Scorpion	Scorpion	n1	Scorpion	scorpion	0
.	.	.	.	.	1
Her	Her	po31	Her	her	0
fa	fa	zz	fa	fa	0
∣	∣	sy	∣	∣	0
uour	uour	n1	uour	uour	0
is	is	vbz	is	be	0
liker	liker	jc	liker	like	0
triacle	triacle	n1	treacle	treacle	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
hart	hart	n1	heart	hart	0
,	,	,	,	,	0
thē	thē	pno32	them	they	0
ypocrase	ypocrase	n1	ypocrase	ypocrase	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
mouth	mouth	n1	mouth	mouth	0
:	:	:	:	:	0
her	her	po31	her	her	0
disfauour	disfauour	n1	disfavour	disfavour	0
like	like	av-j	like	like	0
the	the	dt	the	the	0
Moone	Moone	n1	Moon	moon	0
withdrawing	withdrawing	vvg	withdrawing	withdraw	0
the	the	dt	the	the	0
cheerely	cheerely	av-j	cheerly	cheerly	0
beames	beames	n2	beams	beam	0
of	of	pp-f	of	of	0
her	her	po31	her	her	0
bounteous	bounteous	j	bounteous	bounteous	0
light	light	n1	light	light	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
cloud	cloud	n1	cloud	cloud	0
:	:	:	:	:	0
her	her	po31	her	her	0
hatred	hatred	n1	hatred	hatred	0
(	(	(	(	(	0
if	if	cs	if	if	0
she	she	pns31	she	she	0
can	can	vmb	can	can	0
hate	hate	vvi	hate	hate	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
I	I	pns11	I	i	0
verily	verily	av-j	verily	very	0
thinke	thinke	vvb	think	think	0
she	she	pns31	she	she	0
neuer	neuer	av-x	never	never	0
hated	hated	vvd	hated	hate	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
One	One	pi	One	one	0
)	)	)	)	)	0
like	like	av-j	like	like	0
the	the	dt	the	the	0
flashing	flashing	j-vvg	flashing	flash	0
weapon	weapon	n1	weapon	weapon	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
fiery	fiery	j	fiery	fiery	0
Aier	Aier	n1	Air	air	0
.	.	.	.	.	1
She	She	pns31	She	she	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
light	light	j	light	light	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
moued	moued	vvn	moved	move	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
what	what	q-crq	what	what	0
she	she	pns31	she	she	0
resembleth	resembleth	vvz	resembles	resemble	0
,	,	,	,	,	0
or	or	cc	or	or	0
representeth	representeth	vvz	representeth	represent	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
she	she	pns31	she	she	0
is	is	vbz	is	be	0
moued	moued	vvn	moved	move	0
,	,	,	,	,	0
could	could	vmd	could	can	0
I	I	pns11	I	i	0
as	as	p-acp	as	as	0
visibly	visibly	av-j	visibly	visible	0
declare	declare	vvi	declare	declare	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
she	she	pns31	she	she	0
cā	cā	vmb	can	can	0
vigorous	vigorous	j	vigorous	vigorous	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
vtter	vtter	j	utter	utter	0
,	,	,	,	,	0
I	I	pns11	I	i	0
would	would	vmd	would	will	0
deeme	deeme	vvi	deem	deem	0
miself	miself	n1	miself	miself	0
a	a	dt	a	a	0
peece	peece	n1	piece	piece	0
of	of	pp-f	of	of	0
an	an	dt	and	a	0
Oratour	Oratour	n1	Orator	orator	0
.	.	.	.	.	1
And	And	cc	And	and	0
I	I	pns11	I	i	0
were	were	vbdr	were	be	0
more	more	av-dc	more	more	0
then	then	cs	then	than	0
Tullyes	Tullyes	npg1	Tullyes	tullyes	0
perfect	perfect	j	perfect	perfect	0
Oratour	Oratour	n1	Orator	orator	0
,	,	,	,	,	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
could	could	vmd	could	can	0
dis	dis	zf	dis	this	0
∣	∣	sy	∣	∣	0
play	play	vvb	play	play	0
her	her	pno31	her	she	0
excellent	excellent	j	excellent	excellent	0
perfections	perfections	n2	perfections	perfection	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
minde	minde	n1	mind	mind	0
is	is	vbz	is	be	0
as	as	a-acp	as	as	0
full	full	j	full	full	0
of	of	pp-f	of	of	0
ritch	ritch	j	rich	rich	0
giftes	giftes	n2	gifts	gift	0
,	,	,	,	,	0
and	and	cc	and	and	0
precious	precious	j	precious	precious	0
Iewells	Iewells	n2	Jewels	jewel	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
Newyeares-day	Newyeares-day	n1	Newyeares-day	newyeares-day	0
.	.	.	.	.	1
Yet	Yet	av	Yet	yet	0
her	her	po31	her	her	0
goodliest	goodliest	js	goodliest	goodly	0
ornament	ornament	n1	ornament	ornament	0
,	,	,	,	,	0
and	and	cc	and	and	0
greatest	greatest	js	greatest	great	0
wonder	wonder	n1	wonder	wonder	0
,	,	,	,	,	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
sweet	sweet	j	sweet	sweet	0
humilitie	humilitie	n1	humility	humility	0
of	of	pp-f	of	of	0
that	that	cst	that	that	0
braue	braue	j	brave	brave	0
courage	courage	n1	courage	courage	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
in	in	p-acp	in	in	0
remembring	remembring	vvg	remembering	remember	0
her	her	pno31	her	she	0
,	,	,	,	,	0
I	I	pns11	I	i	0
forget	forget	vvb	forget	forget	0
miself	miself	n1	miself	miself	0
:	:	:	:	:	0
&	&	cc	&	and	0
what	what	q-crq	what	what	0
a	a	dt	a	a	0
tedious	tedious	j	tedious	tedious	0
Letter	Letter	n1	Letter	letter	0
is	is	vbz	is	be	0
here	here	av	here	here	0
for	for	p-acp	for	for	0
him	him	pno31	him	he	0
that	that	cst	that	that	0
maintaineth	maintaineth	vvz	maintaineth	maintain	0
a	a	dt	a	a	0
chargeable	chargeable	j	chargeable	chargeable	0
family	family	n1	family	family	0
by	by	p-acp	by	by	0
following	following	vvg	following	follow	0
his	his	po31	his	his	0
busines	busines	n1	business	business	0
:	:	:	:	:	0
Had	Had	vhd	Had	have	0
I	I	pns11	I	i	0
not	not	xx	not	not	0
found	found	vvn	found	find	0
you	you	pn22	you	you	0
desirous	desirous	j	desirous	desirous	0
of	of	pp-f	of	of	0
some	some	d	some	some	0
particularities	particularities	n2	particularities	particularity	0
tou	tou	pns21	tou	thou	0
∣	∣	sy	∣	∣	0
ching	ching	n1	ching	ching	0
Nashes	Nashes	np1	Nashes	Nashes	0
S.	S.	np1	S.	S.	0
Fame	Fame	n1	Fame	fame	0
,	,	,	,	,	0
&	&	cc	&	and	0
the	the	dt	the	the	0
Gentlewomans	Gentlewomans	ng1	Gentlewoman's	gentlewoman	0
Reply	Reply	n1	Reply	reply	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
you	you	pn22	you	you	0
deliuered	deliuered	vvd	delivered	deliver	0
vnto	vnto	p-acp	unto	unto	0
me	me	pno11	me	i	0
Pierces	Pierces	vvz	Pierces	pierce	0
Supererogation	Supererogation	n1	Supererogation	supererogation	0
in	in	p-acp	in	in	0
Print	Print	n1	Print	print	0
:	:	:	:	:	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
dis	dis	d	dis	this	0
∣	∣	sy	∣	∣	0
patched	patched	vvn	patched	patch	0
ere	ere	p-acp	ere	ere	0
now	now	av	now	now	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
now	now	av	now	now	0
you	you	pn22	you	you	0
must	must	vmb	must	must	0
lend	lend	vvi	lend	lend	0
me	me	pno11	me	i	0
patience	patience	n1	patience	patience	0
,	,	,	,	,	0
vn	vn	fw-it	vn	un	0
∣	∣	sy	∣	∣	0
till	till	p-acp	till	till	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
disbalased	disbalased	vvn	disbalased	disbalase	0
my	my	po11	my	my	0
minde	minde	n1	mind	mind	0
.	.	.	.	.	1
Cōcerning	Cōcerning	vvg	Concerning	concern	0
her	her	po31	her	her	0
endighting	endighting	vvg	enditing	endit	0
,	,	,	,	,	0
whereof	whereof	c-crq	whereof	whereof	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
already	already	av	already	already	0
giuē	giuē	vvn	given	give	0
you	you	pn22	you	you	0
a	a	dt	a	a	0
tast	tast	n1	taste	taste	0
,	,	,	,	,	0
or	or	cc	or	or	0
smacke	smacke	n1	smack	smack	0
in	in	p-acp	in	in	0
Pierces	Pierces	vvz	Pierces	pierce	0
Supererogatiō	Supererogatiō	n1	Supererogation	supererogation	0
:	:	:	:	:	0
as	as	c-acp	as	as	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
harmony	harmony	n1	harmony	harmony	0
of	of	pp-f	of	of	0
her	her	po31	her	her	0
mind	mind	n1	mind	mind	0
,	,	,	,	,	0
so	so	av	so	so	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
me	me	pno11	me	i	0
∣	∣	sy	∣	∣	0
lody	lody	n1	lody	lody	0
of	of	pp-f	of	of	0
her	her	po31	her	her	0
Verse	Verse	n1	Verse	verse	0
,	,	,	,	,	0
I	I	pns11	I	i	0
seldome	seldome	av	seldom	seldom	0
or	or	cc	or	or	0
neuer	neuer	av-x	never	never	0
descry	descry	vvi	descry	descry	0
any	any	d	any	any	0
note	note	n1	note	note	0
out	out	av	out	out	0
∣	∣	sy	∣	∣	0
off	off	p-acp	off	off	0
tune	tune	n1	tune	tune	0
:	:	:	:	:	0
and	and	cc	and	and	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
the	the	dt	the	the	0
first	first	ord	first	first	0
time	time	n1	time	time	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
termed	termed	vvn	termed	term	0
her	her	po31	her	her	0
Prose	Prose	n1	Prose	prose	0
,	,	,	,	,	0
the	the	dt	the	the	0
tinsell	tinsell	n1	tinsel	tinsel	0
of	of	pp-f	of	of	0
finest	finest	js	finest	fine	0
Art	Art	n1	Art	art	0
,	,	,	,	,	0
and	and	cc	and	and	0
sweetest	sweetest	js	sweetest	sweet	0
nature	nature	n1	nature	nature	0
.	.	.	.	.	1
What	What	q-crq	What	what	0
notes	notes	n2	notes	note	0
I	I	pns11	I	i	0
finde	finde	vvb	find	find	0
aboue	aboue	p-acp	above	above	0
Ela	Ela	np1	Ela	Ela	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
One	One	crd	One	one	0
:	:	:	:	:	0
&	&	cc	&	and	0
what	what	r-crq	what	what	0
counterpoints	counterpoints	n2	counterpoints	counterpoint	0
of	of	pp-f	of	of	0
ex	ex	fw-la	ex	ex	0
∣	∣	sy	∣	∣	0
quisite	quisite	j	quisite	quisite	0
workemanship	workemanship	n1	workmanship	workmanship	0
I	I	pns11	I	i	0
admire	admire	vvb	admire	admire	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
other	other	n-jn	other	other	0
:	:	:	:	:	0
it	it	pn31	it	it	0
shall	shall	vmb	shall	shall	0
else	else	av	else	else	0
∣	∣	sy	∣	∣	0
where	where	c-crq	where	where	0
appeare	appeare	vvi	appear	appear	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
Dialogue	Dialogue	n1	Dialogue	dialogue	0
,	,	,	,	,	0
intituled	intituled	vvn	entitled	entitle	0
Pandora	Pandora	np1	Pandora	Pandora	0
,	,	,	,	,	0
or	or	cc	or	or	0
the	the	dt	the	the	0
Mirrour	Mirrour	n1	Mirror	mirror	0
of	of	pp-f	of	of	0
singularitie	singularitie	n1	singularity	singularity	0
.	.	.	.	.	1
Might	Might	vmd	Might	may	0
I	I	pns11	I	i	0
see	see	vvi	see	see	0
the	the	dt	the	the	0
finest	finest	js	finest	fine	0
Art	Art	n1	Art	art	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
sweetest	sweetest	js	sweetest	sweet	0
nature	nature	n1	nature	nature	0
in	in	p-acp	in	in	0
person	person	n1	person	person	0
,	,	,	,	,	0
I	I	pns11	I	i	0
would	would	vmd	would	will	0
report	report	vvi	report	report	0
me	me	pno11	me	i	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Censure	Censure	n1	Censure	censure	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
owne	owne	d	own	own	0
souerain	souerain	j-jn	sovereign	sovereign	0
mouthes	mouthes	n2	mouths	mouth	0
;	;	;	;	;	0
the	the	dt	the	the	0
best	best	js	best	best	0
Iudges	Iudges	n2	Judges	judge	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
owne	owne	d	own	own	0
peerlesse	peerlesse	j	peerless	peerless	0
faculty	faculty	n1	faculty	faculty	0
.	.	.	.	.	1
There	There	pc-acp	There	there	0
falleth	falleth	vvz	falls	fall	0
not	not	xx	not	not	0
a	a	dt	a	a	0
sentence	sentence	n1	sentence	sentence	0
from	from	p-acp	from	from	0
her	her	po31	her	her	0
quill	quill	n1	quill	quill	0
,	,	,	,	,	0
without	without	p-acp	without	without	0
sappe	sappe	n1	sap	sap	0
,	,	,	,	,	0
and	and	cc	and	and	0
pith	pith	n1	pith	pith	0
:	:	:	:	:	0
and	and	cc	and	and	0
euery	euery	d	every	every	0
Periode	Periode	n1	Perjod	period	0
of	of	pp-f	of	of	0
her	her	po31	her	her	0
stile	stile	n1	style	stile	0
carrieth	carrieth	vvz	carrieth	carry	0
marmalad	marmalad	n1	marmalad	marmalad	0
and	and	cc	and	and	0
sucket	sucket	n1	sucket	sucket	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
mouth	mouth	n1	mouth	mouth	0
:	:	:	:	:	0
and	and	cc	and	and	0
euery	euery	d	every	every	0
argument	argument	n1	argument	argument	0
of	of	pp-f	of	of	0
her	her	po31	her	her	0
inuention	inuention	n1	invention	invention	0
,	,	,	,	,	0
sauoreth	sauoreth	vvz	savoureth	savour	0
of	of	pp-f	of	of	0
most	most	ds	most	most	0
sauory	sauory	j	savoury	savoury	0
reason	reason	n1	reason	reason	0
.	.	.	.	.	1
No	No	dx	No	no	0
chaine	chaine	n1	chain	chain	0
so	so	av	so	so	0
linked	linked	vvn	linked	link	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
her	her	po31	her	her	0
Conclusions	Conclusions	n2	Conclusions	conclusion	0
:	:	:	:	:	0
nor	nor	ccx	nor	nor	0
any	any	d	any	any	0
Cristall	Cristall	n1	Crystal	crystal	0
so	so	av	so	so	0
cōspicuous	cōspicuous	j	conspicuous	conspicuous	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
her	her	po31	her	her	0
Method	Method	n1	Method	method	0
.	.	.	.	.	1
Her	Her	po31	Her	her	0
whole	whole	j-jn	whole	whole	0
discourse	discourse	n1	discourse	discourse	0
,	,	,	,	,	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
creame	creame	n1	cream	cream	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
milke	milke	n1	milk	milk	0
;	;	;	;	;	0
the	the	dt	the	the	0
combe	combe	n1	comb	comb	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
hony	hony	n1	honey	honey	0
;	;	;	;	;	0
the	the	dt	the	the	0
iuice	iuice	n1	juice	juice	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
grape	grape	n1	grape	grape	0
:	:	:	:	:	0
&	&	cc	&	and	0
the	the	dt	the	the	0
marrow	marrow	n1	marrow	marrow	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
bone	bone	n1	bone	bone	0
.	.	.	.	.	1
The	The	dt	The	the	0
bestowing	bestowing	n-vvg	bestowing	bestow	0
of	of	pp-f	of	of	0
her	her	po31	her	her	0
perfections	perfections	n2	perfections	perfection	0
at	at	p-acp	at	at	0
occasion	occasion	n1	occasion	occasion	0
,	,	,	,	,	0
a	a	dt	a	a	0
dainty	dainty	j	dainty	dainty	0
choice	choice	n1	choice	choice	0
,	,	,	,	,	0
&	&	cc	&	and	0
fine	fine	j	fine	fine	0
,	,	,	,	,	0
marshal	marshal	n1	marshal	marshal	0
∣	∣	sy	∣	∣	0
ling	ling	n1	ling	ling	0
of	of	pp-f	of	of	0
euery	euery	d	every	every	0
excellency	excellency	n1	excellency	excellency	0
,	,	,	,	,	0
curiously	curiously	av-j	curiously	curious	0
sorted	sorted	vvn	sorted	sort	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
proper	proper	j	proper	proper	0
places	places	n2	places	place	0
:	:	:	:	:	0
like	like	av-j	like	like	0
the	the	dt	the	the	0
gorgeous	gorgeous	j	gorgeous	gorgeous	0
wardrobe	wardrobe	n1	wardrobe	wardrobe	0
of	of	pp-f	of	of	0
Helena	Helena	np1	Helena	Helena	0
,	,	,	,	,	0
or	or	cc	or	or	0
the	the	dt	the	the	0
precious	precious	j	precious	precious	0
Iewellhouse	Iewellhouse	np1	Iewellhouse	Iewellhouse	0
of	of	pp-f	of	of	0
Cleopatra	Cleopatra	np1	Cleopatra	Cleopatra	0
,	,	,	,	,	0
or	or	cc	or	or	0
the	the	dt	the	the	0
cunning	cunning	j-jn	cunning	cunning	0
stillhouse	stillhouse	n1	stillhouse	stillhouse	0
of	of	pp-f	of	of	0
Maedea	Maedea	np1	Maedea	Maedea	0
,	,	,	,	,	0
or	or	cc	or	or	0
the	the	dt	the	the	0
comely	comely	j	comely	comely	0
distributing	distributing	vvg	distributing	distribute	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
neatest	neatest	js	neatest	neat	0
and	and	cc	and	and	0
gallantest	gallantest	js-jn	gallantest	gallant	0
furni	furni	fw-la	furni	furni	0
∣	∣	sy	∣	∣	0
ture	ture	n1	ture	ture	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
ritchest	ritchest	js	ritchest	rich	0
Oeconomy	Oeconomy	np1	Oeconomy	Oeconomy	0
.	.	.	.	.	1
What	What	q-crq	What	what	0
needeth	needeth	vvz	needs	need	0
more	more	dc	more	more	0
?	?	?	?	?	1
Her	Her	po31	Her	her	0
beginning	beginning	n1	beginning	beginning	0
,	,	,	,	,	0
like	like	av-j	like	like	0
the	the	dt	the	the	0
purest	purest	js	purest	pure	0
Oile	Oile	n1	Oil	oil	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
crowne	crowne	n1	crown	crown	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
middest	middest	n1	midst	midst	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
rondelet	rondelet	n1	rondelet	rondelet	0
:	:	:	:	:	0
her	her	po31	her	her	0
proceeding	proceeding	vvg	proceeding	proceed	0
,	,	,	,	,	0
like	like	av-j	like	like	0
the	the	dt	the	the	0
souerainest	souerainest	vv2	souerainest	souerain	0
wine	wine	n1	wine	wine	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
butt	butt	n1	butt	butt	0
:	:	:	:	:	0
her	her	po31	her	her	0
ending	ending	vvg	ending	end	0
,	,	,	,	,	0
like	like	av-j	like	like	0
the	the	dt	the	the	0
sweetest	sweetest	js	sweetest	sweet	0
hoony	hoony	n1	hoony	hoony	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
bot	bot	zz	bot	bot	0
∣	∣	sy	∣	∣	0
tome	tome	n1	tome	tome	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
hoony-pot	hoony-pot	n1	hoony-pot	hoony-pot	0
.	.	.	.	.	1
Her	Her	po31	Her	her	0
intention	intention	n1	intention	intention	0
was	was	vbds	was	be	0
defensiue	defensiue	j	defensive	defensive	0
,	,	,	,	,	0
not	not	xx	not	not	0
offensiue	offensiue	j	offensive	offensive	0
:	:	:	:	:	0
and	and	cc	and	and	0
had	had	vhd	had	have	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
bene	bene	vbn	be	be	0
tolerable	tolerable	j	tolerable	tolerable	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
scurrilous	scurrilous	j	scurrilous	scurrilous	0
and	and	cc	and	and	0
villanous	villanous	j	villainous	villainous	0
declamation	declamation	n1	declamation	declamation	0
,	,	,	,	,	0
assuredly	assuredly	av-vvn	assuredly	assure	0
she	she	pns31	she	she	0
would	would	vmd	would	will	0
a	a	dt	a	a	0
thousand	thousand	crd	thousand	thousand	0
times	times	n2	times	time	0
rather	rather	av	rather	rather	0
haue	haue	vhb	have	have	0
excused	excused	vvn	excused	excuse	0
the	the	dt	the	the	0
matter	matter	n1	matter	matter	0
,	,	,	,	,	0
then	then	av	then	then	0
accused	accused	vvd	accused	accuse	0
the	the	dt	the	the	0
maker	maker	n1	maker	maker	0
.	.	.	.	.	1
Humanity	Humanity	n1	Humanity	humanity	0
,	,	,	,	,	0
is	is	vbz	is	be	0
euer	euer	av	ever	ever	0
willinger	willinger	jc	willinger	willing	0
to	to	pc-acp	to	to	0
loue	loue	vvi	love	love	0
,	,	,	,	,	0
then	then	cs	then	than	0
to	to	pc-acp	to	to	0
hate	hate	vvi	hate	hate	0
,	,	,	,	,	0
&	&	cc	&	and	0
so	so	av	so	so	0
is	is	vbz	is	be	0
she	she	pns31	she	she	0
:	:	:	:	:	0
Curtesie	Curtesie	n1	Courtesy	courtesy	0
,	,	,	,	,	0
much	much	av-d	much	much	0
forwarder	forwarder	jc	forwarder	forward	0
to	to	pc-acp	to	to	0
com	com	vvi	come	come	0
∣	∣	sy	∣	∣	0
mend	mend	vvb	mend	mend	0
,	,	,	,	,	0
then	then	av	then	then	0
to	to	p-acp	to	to	0
disprayse	disprayse	n1	dispraise	dispraise	0
;	;	;	;	;	0
and	and	cc	and	and	0
so	so	av	so	so	0
is	is	vbz	is	be	0
she	she	pns31	she	she	0
:	:	:	:	:	0
Clemencie	Clemencie	n1	Clemency	clemency	0
,	,	,	,	,	0
infinitly	infinitly	av-j	infinitely	infinite	0
proner	proner	n1	proner	proner	0
to	to	pc-acp	to	to	0
absolue	absolue	vvi	absolve	absolve	0
,	,	,	,	,	0
then	then	cs	then	than	0
to	to	pc-acp	to	to	0
condemne	condemne	vvi	condemn	condemn	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
is	is	vbz	is	be	0
she	she	pns31	she	she	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
she	she	pns31	she	she	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
personall	personall	j	personal	personal	0
Humanity	Humanity	n1	Humanity	humanity	0
,	,	,	,	,	0
a	a	dt	a	a	0
meere	meere	j	mere	mere	0
Curtesie	Curtesie	n1	Courtesy	courtesy	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
Clemen	Clemen	np1	Clemen	Clemen	0
∣	∣	sy	∣	∣	0
cie	cie	n1	cie	eye	0
incorporate	incorporate	vvi	incorporate	incorporate	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
when	when	c-crq	when	when	0
she	she	pns31	she	she	0
sawe	sawe	vvd	saw	see	0
the	the	dt	the	the	0
fowle	fowle	j	fowl	foul	0
mouth	mouth	n1	mouth	mouth	0
so	so	av	so	so	0
shamefully	shamefully	av-j	shamefully	shameful	0
runne-ouer	runne-ouer	j	runover	runove	0
,	,	,	,	,	0
without	without	p-acp	without	without	0
all	all	d	all	all	0
respect	respect	n1	respect	respect	0
of	of	pp-f	of	of	0
manners	manners	n2	manners	manner	0
,	,	,	,	,	0
or	or	cc	or	or	0
regard	regard	n1	regard	regard	0
of	of	pp-f	of	of	0
honestie	honestie	n1	honesty	honesty	0
,	,	,	,	,	0
or	or	cc	or	or	0
pretence	pretence	n1	pretence	pretence	0
of	of	pp-f	of	of	0
Truth	Truth	n1	Truth	truth	0
,	,	,	,	,	0
or	or	cc	or	or	0
colour	colour	n1	colour	colour	0
of	of	pp-f	of	of	0
Reason	Reason	n1	Reason	reason	0
:	:	:	:	:	0
Gentlemen	Gentlemen	n2	Gentlemen	gentleman	0
,	,	,	,	,	0
quoth	quoth	vvd	quoth	quoth	0
She	She	pns31	She	she	0
,	,	,	,	,	0
though	though	cs	though	though	0
I	I	pns11	I	i	0
lacke	lacke	vvb	lack	lack	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
haue	haue	vhb	have	have	0
,	,	,	,	,	0
the	the	dt	the	the	0
Art	Art	n1	Art	art	0
of	of	pp-f	of	of	0
Confuting	Confuting	vvg	Confuting	confute	0
;	;	;	;	;	0
yet	yet	av	yet	yet	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
some	some	d	some	some	0
suddes	suddes	n2	suds	suds	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
mother	mother	n1	mother	mother	0
witt	witt	n1	wit	wit	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
sowse	sowse	vvi	souse	souse	0
such	such	d	such	such	0
a	a	dt	a	a	0
Dish	Dish	n1	Dish	dish	0
clowte	clowte	n1	clout	clout	0
in	in	p-acp	in	in	0
:	:	:	:	:	0
and	and	cc	and	and	0
if	if	cs	if	if	0
sowsing	sowsing	vvg	sousing	souse	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
serue	serue	vvi	serve	serve	0
the	the	dt	the	the	0
turne	turne	n1	turn	turn	0
,	,	,	,	,	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
hap	hap	vvi	hap	hap	0
finde	finde	vvi	find	find	0
a	a	dt	a	a	0
payre	payre	n1	pair	pair	0
of	of	pp-f	of	of	0
Pinsons	Pinsons	np1	Pinsons	Pinsons	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
sharply	sharply	av-j	sharply	sharp	0
cōceited	cōceited	vvn	conceited	conceit	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
S.	S.	n1	S.	saint	0
Dunstōs	Dunstōs	npg1	Dunstōs	dunstōs	0
tonges	tonges	n2	tongues	tongue	0
,	,	,	,	,	0
that	that	cst	that	that	0
led	led	vvd	led	lead	0
the	the	dt	the	the	0
Diuell	Diuell	n1	Devil	devil	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
nose	nose	n1	nose	nose	0
Autem	Autem	fw-la	Autem	autem	0
,	,	,	,	,	0
vp	vp	a-acp	up	up	0
and	and	cc	and	and	0
downe	downe	a-acp	down	down	0
the	the	dt	the	the	0
house	house	n1	house	house	0
,	,	,	,	,	0
till	till	c-acp	till	till	0
the	the	dt	the	the	0
roaring	roaring	j-vvg	roaring	roar	0
beast	beast	n1	beast	beast	0
bellowed	bellowed	vvn	bellowed	bellow	0
∣	∣	sy	∣	∣	0
out	out	av	out	out	0
like	like	av-j	like	like	0
a	a	dt	a	a	0
bull-beggar	bull-beggar	n1	bullbeggar	bullbeggar	0
.	.	.	.	.	1
And	And	cc	And	and	0
as	as	c-acp	as	as	0
for	for	p-acp	for	for	0
his	his	po31	his	his	0
terrible	terrible	j	terrible	terrible	0
crackes	crackes	n2	cracks	crack	0
of	of	pp-f	of	of	0
Gunpowder	Gunpowder	n1	Gunpowder	gunpowder	0
termes	termes	n2	terms	term	0
,	,	,	,	,	0
neuer	neuer	av-x	never	never	0
lend	lend	vvb	lend	lend	0
credit	credit	n1	credit	credit	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
word	word	n1	word	word	0
of	of	pp-f	of	of	0
A	A	dt	A	a	0
Gentlewoman	Gentlewoman	n1	Gentlewoman	gentlewoman	0
,	,	,	,	,	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
make	make	vvb	make	make	0
not	not	xx	not	not	0
old	old	j	old	old	0
mother-Gunpowder	mother-Gunpowder	n1	mother-Gunpowder	mother-gunpowder	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
newest	newest	js	newest	new	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
ratling	ratling	j-vvg	rattling	rattle	0
babyes	babyes	n2	babies	baby	0
