Honorable	Honorable	j	Honourable	honourable	0
down	down	a-acp	down	down	0
ally	ally	vvi	alley	ally	0
our	our	po12	our	our	0
spirituall	spirituall	j	spiritual	spiritual	0
adversaries	adversaries	n2	adversaries	adversary	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
gainers	gainers	n2	gainers	gainer	0
by	by	p-acp	by	by	0
them	them	pno32	them	they	0
all	all	d	all	all	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
day	day	n1	day	day	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
blessed	blessed	j-vvn	blessed	bless	0
change	change	n1	change	change	0
;	;	;	;	;	0
when	when	c-crq	when	when	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
bee	bee	vbi	be	be	0
clothed	clothed	vvn	clothed	clothe	0
upon	upon	p-acp	upon	upon	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
same	same	d	same	same	0
glory	glory	n1	glory	glory	0
which	which	r-crq	which	which	0
Christ	Christ	np1	Christ	Christ	0
himself	himself	px31	himself	himself	0
had	had	vhn	had	have	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Father	Father	n1	Father	father	0
by	by	p-acp	by	by	0
speci	speci	fw-fr	speci	speci	0
∣	∣	sy	∣	∣	0
all	all	d	all	all	0
donation	donation	n1	donation	donation	0
;	;	;	;	;	0
and	and	cc	and	and	0
the	the	dt	the	the	0
very	very	j	very	very	0
day	day	n1	day	day	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
death	death	n1	death	death	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
with	with	p-acp	with	with	0
Christ	Christ	np1	Christ	Christ	0
in	in	p-acp	in	in	0
Paradise	Paradise	n1	Paradise	paradise	0
;	;	;	;	;	0
as	as	c-acp	as	as	0
a	a	dt	a	a	0
Bride	Bride	n1	Bride	bride	0
welcomed	welcomed	vvd	welcomed	welcome	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Bridegroom	Bridegroom	n1	Bridegroom	bridegroom	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
your	your	po22	your	your	0
ho	ho	zz	ho	ho	0
∣	∣	sy	∣	∣	0
nour	nour	n1	nou_r_	nou_r_	0
shall	shall	vmb	shall	shall	0
for	for	p-acp	for	for	0
ever	ever	av	ever	ever	0
sit	sit	vvi	fit	sit	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
King	King	n1	King	king	0
of	of	pp-f	of	of	0
Saints	Saints	n2	Saints	saint	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
hea	hea	zz	hea	hea	0
∣	∣	sy	∣	∣	0
venly	venly	j	venly	venly	0
places	places	n2	places	place	0
:	:	:	:	:	0
congratulated	congratulated	vvn	congratulated	congratulate	0
by	by	p-acp	by	by	0
innumerable	innumerable	j	innumerable	innumerable	0
Angells	Angells	n2	Angels	angel	0
,	,	,	,	,	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
generall	generall	j	general	general	0
Assembly	Assembly	n1	Assembly	assembly	0
,	,	,	,	,	0
and	and	cc	and	and	0
Church	Church	n1	Church	church	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
first	first	ord	first	first	0
born	born	vvn	born	bear	0
;	;	;	;	;	0
en	en	fw-fr	en	en	0
∣	∣	sy	∣	∣	0
rolled	rolled	vvd	rolled	roll	0
in	in	p-acp	in	in	0
heaven	heaven	n1	heaven	heaven	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
spi	spi	vvb	spi	spi	0
∣	∣	sy	∣	∣	0
rits	rits	n2	rits	rite	0
of	of	pp-f	of	of	0
just	just	j	just	just	0
men	men	n2	men	man	0
made	made	vvd	made	make	0
perfect	perfect	j	perfect	perfect	0
,	,	,	,	,	0
and	and	cc	and	and	0
with	with	p-acp	with	with	0
whom	whom	ro-crq	whom	who	0
your	your	po22	your	your	0
blessed	blessed	j-vvn	blessed	bless	0
self	self	n1	self	self	0
,	,	,	,	,	0
shall	shall	vmb	shall	shall	0
make	make	vvi	make	make	0
one	one	pi	one	one	0
,	,	,	,	,	0
saying	saying	vvg	saying	say	0
,	,	,	,	,	0
Hallelujah	Hallelujah	np1	Hallelujah	Hallelujah	0
,	,	,	,	,	0
salvation	salvation	n1	salvation	salvation	0
,	,	,	,	,	0
and	and	cc	and	and	0
honour	honour	n1	honour	honour	0
,	,	,	,	,	0
and	and	cc	and	and	0
glory	glory	n1	glory	glory	0
,	,	,	,	,	0
and	and	cc	and	and	0
power	power	n1	power	power	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
our	our	po12	our	our	0
God	God	n1	God	god	0
,	,	,	,	,	0
Amen	Amen	uh-n	Amen	amen	0
.	.	.	.	.	1
Hallelujah	Hallelujah	np1	Hallelujah	Hallelujah	0
.	.	.	.	.	1
FINIS	FINIS	fw-la	FINIS	finis	0
.	.	.	.	.	1
