REmēbring	REmēbring	vvg	Remembering	remember	0
lyke	lyke	av-j	like	like	0
good	good	j	good	good	0
fellowes	fellowes	n2	fellows	fellow	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
before	before	a-acp	before	before	0
spoken	spoken	vvn	spoken	speak	0
off	off	a-acp	off	off	0
:	:	:	:	:	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
vvill	vvill	vmb	will	will	0
assalt	assalt	vvi	assault	assault	0
me	me	pno11	me	i	0
a	a	dt	a	a	0
freshe	freshe	j	fresh	fresh	0
and	and	cc	and	and	0
saye	saye	vvi	say	say	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
spent	spent	vvn	spent	spend	0
this	this	d	this	this	0
trauayle	trauayle	n1	travail	travail	0
for	for	p-acp	for	for	0
an	an	dt	and	a	0
other	other	j-jn	other	other	0
purpose	purpose	n1	purpose	purpose	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	d	that	that	0
is	is	vbz	is	be	0
,	,	,	,	,	0
bycause	bycause	c-acp	because	because	0
I	I	pns11	I	i	0
would	would	vmd	would	will	0
shewe	shewe	vvi	show	show	0
my	my	po11	my	my	0
skill	skill	n1	skill	skill	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
finde	finde	vvb	find	find	0
falte	falte	n1	falte	falte	0
with	with	p-acp	with	with	0
mee	mee	pno11	me	i	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
vsed	vsed	vvn	used	use	0
no	no	dx	no	no	0
more	more	dc	more	more	0
eloquence	eloquence	n1	eloquence	eloquence	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
yet	yet	av	yet	yet	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
deceyued	deceyued	vvn	deceived	deceive	0
,	,	,	,	,	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
not	not	xx	not	not	0
done	done	vdn	done	do	0
it	it	pn31	it	it	0
to	to	p-acp	to	to	0
any	any	d	any	any	0
such	such	d	such	such	0
ende	ende	n1	end	end	0
,	,	,	,	,	0
bicause	bicause	c-acp	because	because	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
it	it	pn31	it	it	0
not	not	xx	not	not	0
.	.	.	.	.	1
I	I	pns11	I	i	0
want	want	vvb	want	want	0
the	the	dt	the	the	0
eloquēce	eloquēce	n1	eloquence	eloquence	0
of	of	pp-f	of	of	0
Tullie	Tullie	np1	Tullie	Tully	0
,	,	,	,	,	0
A	A	dt	A	a	0
God	God	n1	God	god	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Poets	Poets	n2	Poets	poet	0
fayning	fayning	vvg	feigning	feign	0
.	.	.	.	.	0
and	and	cc	and	and	0
the	the	dt	the	the	0
helpe	helpe	n1	help	help	0
of	of	pp-f	of	of	0
Mercurie	Mercurie	np1	Mercurie	Mercury	0
the	the	dt	the	the	0
God	God	n1	God	god	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
Arte	Arte	n1	Art	art	0
:	:	:	:	:	0
And	And	cc	And	and	0
againe	againe	av	again	again	0
wee	wee	pns12	we	we	0
neede	neede	vvb	need	need	0
none	none	pix	none	none	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
not	not	xx	not	not	0
their	their	po32	their	their	0
helps	helps	n2	helps	help	0
herein	herein	av	herein	herein	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
that	that	cst	that	that	0
a	a	dt	a	a	0
professor	professor	n1	professor	professor	0
of	of	pp-f	of	of	0
diuinity	diuinity	n1	divinity	divinity	0
ought	ought	vmd	ought	ought	0
to	to	pc-acp	to	to	0
speak	speak	vvi	speak	speak	0
properly	properly	av-j	properly	proper	0
&	&	cc	&	and	0
not	not	xx	not	not	0
elo	elo	fw-it	elo	elo	0
∣	∣	sy	∣	∣	0
quently	quently	av-j	quently	quent	0
.	.	.	.	.	1
And	And	cc	And	and	0
also	also	av	also	also	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
skil	skil	n1	skill	skill	0
but	but	p-acp	but	but	0
good	good	j	good	good	0
will	will	n1	will	will	0
that	that	cst	that	that	0
bringeth	bringeth	vvz	brings	bring	0
men	men	n2	men	man	0
vnto	vnto	p-acp	unto	unto	0
God	God	np1	God	God	0
.	.	.	.	.	1
And	And	cc	And	and	0
therefore	therefore	av	therefore	therefore	0
they	they	pns32	they	they	0
that	that	cst	that	that	0
shal	shal	vmb	shall	shall	0
say	say	vvi	say	say	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
don	don	vdn	dONE	do	0
it	it	pn31	it	it	0
for	for	p-acp	for	for	0
any	any	d	any	any	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
causes	causes	n2	causes	cause	0
doe	doe	vdb	do	do	0
mee	mee	pno11	me	i	0
great	great	j	great	great	0
wrong	wrong	n-jn	wrong	wrong	0
.	.	.	.	.	1
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
don	don	vdn	dONE	do	0
it	it	pn31	it	it	0
for	for	p-acp	for	for	0
three	three	crd	three	three	0
other	other	j-jn	other	other	0
causes	causes	n2	causes	cause	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
say	say	vvi	say	say	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
pollicy	pollicy	n1	policy	policy	0
,	,	,	,	,	0
loue	loue	n1	love	love	0
,	,	,	,	,	0
&	&	cc	&	and	0
hope	hope	n1	hope	hope	0
:	:	:	:	:	0
for	for	p-acp	for	for	0
policy	policy	n1	policy	policy	0
,	,	,	,	,	0
bicause	bicause	c-acp	because	because	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
seen	seen	vvn	seen	see	0
proued	proued	vvn	proved	prove	0
by	by	p-acp	by	by	0
experiēce	experiēce	n1	experience	experience	0
,	,	,	,	,	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
weak	weak	j	weak	weak	0
Soldier	Soldier	n1	Soldier	soldier	0
,	,	,	,	,	0
speedeth	speedeth	vvz	speedeth	speed	0
best	best	js	best	best	0
vnder	vnder	p-acp	under	under	0
the	the	dt	the	the	0
en	en	fw-fr	en	en	0
∣	∣	sy	∣	∣	0
feign	feign	vvi	feign	feign	0
or	or	cc	or	or	0
bāner	bāner	n1	banner	banner	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
best	best	js	best	best	0
,	,	,	,	,	0
strōgest	strōgest	js	strongest	strong	0
,	,	,	,	,	0
&	&	cc	&	and	0
valyan	valyan	j-jn	valyan	valyan	0
∣	∣	sy	∣	∣	0
test	test	n1	test	test	0
Captaine	Captaine	n1	Captain	captain	0
:	:	:	:	:	0
I	I	pns11	I	i	0
thought	thought	vvd	thought	think	0
it	it	pn31	it	it	0
good	good	j	good	good	0
to	to	pc-acp	to	to	0
play	play	vvi	play	play	0
the	the	dt	the	the	0
lyke	lyke	av-j	like	like	0
part	part	n1	part	part	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
to	to	pc-acp	to	to	0
shroud	shroud	vvi	shroud	shroud	0
my	my	po11	my	my	0
self	self	n1	self	self	0
vnder	vnder	p-acp	under	under	0
the	the	dt	the	the	0
banner	banner	n1	banner	banner	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Graces	Graces	ng1	Graces	grace	0
protection	protection	n1	protection	protection	0
,	,	,	,	,	0
thynkyng	thynkyng	vvg	thinking	think	0
thereby	thereby	av	thereby	thereby	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
sufficiently	sufficiently	av-j	sufficiently	sufficient	0
armed	armed	vvn	armed	arm	0
at	at	p-acp	at	at	0
proofe	proofe	n1	proof	proof	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
defende	defende	vvi	defend	defend	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
worst	worst	js	worst	worst	0
that	that	cst	that	that	0
eyther	eyther	d	either	either	0
Zoylus	Zoylus	np1	Zoylus	Zoylus	0
,	,	,	,	,	0
Momus	Momus	np1	Momus	Momus	0
,	,	,	,	,	0
or	or	cc	or	or	0
Baalit	Baalit	np1	Baalit	Baalit	0
,	,	,	,	,	0
Rom.	Rom.	np1	Rom.	Rom.	1
12.13	12.13	crd	12.13	12.13	0
.	.	.	.	.	1
1.	1.	crd	1.	1.	1
Cor.	Cor.	np1	Cor.	Cor.	0
13.	13.	crd	13.	13.	1
Ephe.	Ephe.	np1	Ephe.	Ephe.	0
5.	5.	crd	5.	5.	1
Iohn	Iohn	np1	Iohn	John	0
.	.	.	.	.	1
15.	15.	crd	15.	15.	0
1.	1.	crd	1.	1.	1
Pet.	Pet.	np1	Pet.	Pet.	0
2.	2.	crd	2.	2.	0
1.	1.	crd	1.	1.	1
Ioh.	Ioh.	np1	Ioh.	Ioh.	0
3.4	3.4	crd	3.4	3.4	0
.	.	.	.	.	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
theyr	theyr	po32	their	their	0
companie	companie	n1	company	company	0
can	can	vmb	can	can	0
doe	doe	vdi	do	do	0
to	to	p-acp	to	to	0
mee	mee	pno11	me	i	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
loue	loue	n1	love	love	0
,	,	,	,	,	0
bycause	bycause	c-acp	because	because	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
exhortations	exhortations	n2	exhortations	exhortation	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Apostles	Apostles	n2	Apostles	apostle	0
Paule	Paule	np1	Paule	Paul	0
,	,	,	,	,	0
Peter	Peter	np1	Peter	Peter	0
,	,	,	,	,	0
&	&	cc	&	and	0
Iohn	Iohn	np1	Iohn	John	0
,	,	,	,	,	0
haue	haue	vhb	have	have	0
in	in	p-acp	in	in	0
diuers	diuers	j	diverse	diverse	0
places	places	n2	places	place	0
of	of	pp-f	of	of	0
theyr	theyr	po32	their	their	0
Epistles	Epistles	n2	Epistles	epistle	0
,	,	,	,	,	0
incited	incited	vvn	incited	incite	0
me	me	pno11	me	i	0
vnto	vnto	p-acp	unto	unto	0
:	:	:	:	:	0
S.	S.	n1	S.	saint	0
Iohn	Iohn	np1	Iohn	John	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
first	first	ord	first	first	0
Epistle	Epistle	n1	Epistle	epistle	0
and	and	cc	and	and	0
the	the	dt	the	the	0
third	third	ord	third	three	0
Chapter	Chapter	n1	Chapter	chapter	0
,	,	,	,	,	0
after	after	c-acp	after	after	0
that	that	cst	that	that	0
hee	hee	pns31	he	he	0
had	had	vhd	had	have	0
strongly	strongly	av-j	strongly	strong	0
perswaded	perswaded	vvn	persuaded	persuade	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
should	should	vmd	should	shall	0
loue	loue	vvi	love	love	0
in	in	p-acp	in	in	0
veritie	veritie	n1	verity	verity	0
,	,	,	,	,	0
&	&	cc	&	and	0
not	not	xx	not	not	0
in	in	p-acp	in	in	0
words	words	n2	words	word	0
,	,	,	,	,	0
said	said	vvd	said	say	0
:	:	:	:	:	0
that	that	cst	that	that	0
vvhoso	vvhoso	r-crq	whoso	whoso	0
∣	∣	sy	∣	∣	0
euer	euer	av	ever	ever	0
hath	hath	vhz	hath	have	0
this	this	d	this	this	0
vvorldes	vvorldes	ng1	worlds	worlds	0
goods	goods	n2-j	goods	good	0
,	,	,	,	,	0
and	and	cc	and	and	0
seeth	seeth	vvz	sees	see	0
hys	hys	po31	his	his	0
brother	brother	n1	brother	brother	0
haue	haue	vhb	have	have	0
need	need	n1	need	need	0
,	,	,	,	,	0
&	&	cc	&	and	0
doth	doth	vdz	does	do	0
shut	shut	vvi	shut	shut	0
vp	vp	a-acp	up	up	0
his	his	po31	his	his	0
com	com	vvi	come	come	0
∣	∣	sy	∣	∣	0
passion	passion	n1	passion	passion	0
from	from	p-acp	from	from	0
him	him	pno31	him	he	0
,	,	,	,	,	0
hath	hath	vhz	hath	have	0
not	not	xx	not	not	0
(	(	(	(	(	0
&	&	cc	&	and	0
is	is	vbz	is	be	0
vvithout	vvithout	p-acp	without	without	0
)	)	)	)	)	0
the	the	dt	the	the	0
loue	loue	n1	love	love	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
in	in	p-acp	in	in	0
hym	hym	pno31	him	he	0
.	.	.	.	.	1
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
none	none	pix	none	none	0
other	other	j-jn	other	other	0
riches	riches	n2	riches	riches	0
,	,	,	,	,	0
wherfore	wherfore	c-crq	wherefore	wherefore	0
I	I	pns11	I	i	0
thought	thought	vvd	thought	think	0
it	it	pn31	it	it	0
good	good	j	good	good	0
to	to	pc-acp	to	to	0
bestow	bestow	vvi	bestow	bestow	0
and	and	cc	and	and	0
distribute	distribute	vvi	distribute	distribute	0
this	this	d	this	this	0
amōg	amōg	p-acp	among	among	0
my	my	po11	my	my	0
bretheren	bretheren	n2	brethren	brother	0
,	,	,	,	,	0
tru	tru	j	true	true	0
∣	∣	sy	∣	∣	0
sting	sting	n1	sting	sting	0
they	they	pns32	they	they	0
wil	wil	vmb	will	will	0
take	take	vvi	take	take	0
it	it	pn31	it	it	0
in	in	p-acp	in	in	0
good	good	j	good	good	0
part	part	n1	part	part	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
hope	hope	n1	hope	hope	0
,	,	,	,	,	0
bicause	bicause	c-acp	because	because	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
persvvaded	persvvaded	vvn	persuaded	persuade	0
that	that	cst	that	that	0
your	your	po22	your	your	0
grace	grace	n1	grace	grace	0
vvil	vvil	vmb	will	will	0
so	so	av	so	so	0
vvell	vvell	av	well	well	0
like	like	av-j	like	like	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
booke	booke	n1	book	book	0
,	,	,	,	,	0
that	that	cst	that	that	0
my	my	po11	my	my	0
hope	hope	n1	hope	hope	0
is	is	vbz	is	be	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
greatly	greatly	av-j	greatly	great	0
incouraged	incouraged	vvn	encouraged	encourage	0
,	,	,	,	,	0
so	so	av	so	so	0
vvell	vvell	av	well	well	0
to	to	pc-acp	to	to	0
spend	spend	vvi	spend	spend	0
time	time	n1	time	time	0
heereafter	heereafter	av	hereafter	hereafter	0
,	,	,	,	,	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
godly	godly	j	godly	godly	0
doinges	doinges	n2-vdg	doings	do	0
I	I	pns11	I	i	0
shal	shal	vmb	shall	shall	0
reape	reape	vvi	reap	reap	0
the	the	dt	the	the	0
commoditie	commoditie	n1	commodity	commodity	0
of	of	pp-f	of	of	0
so	so	av	so	so	0
godly	godly	j	godly	godly	0
a	a	dt	a	a	0
pa	pa	n1	pa	pa	0
∣	∣	sy	∣	∣	0
tron	tron	n1	tron	tron	0
.	.	.	.	.	1
And	And	cc	And	and	0
that	that	cst	that	that	0
although	although	cs	although	although	0
my	my	po11	my	my	0
vvell	vvell	av	well	well	0
doing	doing	vdg	doing	do	0
bee	bee	vbi	be	be	0
not	not	xx	not	not	0
so	so	av	so	so	0
vvel	vvel	av	well	well	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
vvish	vvish	vvb	wish	wish	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
that	that	cst	that	that	0
your	your	po22	your	your	0
grace	grace	n1	grace	grace	0
vvil	vvil	vmb	will	will	0
say	say	vvi	say	say	0
for	for	p-acp	for	for	0
mee	mee	pno11	me	i	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
magnis	magnis	fw-la	magnis	magnis	0
et	et	fw-la	et	et	0
voluisse	voluisse	fw-la	voluisse	voluisse	0
sat	sat	vvd	sat	sit	0
est	est	fw-la	est	est	0
.	.	.	.	.	1
And	And	cc	And	and	0
thus	thus	av	thus	thus	0
bicause	bicause	c-acp	because	because	0
you	you	pn22	you	you	0
should	should	vmd	should	shall	0
not	not	xx	not	not	0
say	say	vvi	say	say	0
vnto	vnto	p-acp	unto	unto	0
me	me	pno11	me	i	0
,	,	,	,	,	0
ne	ne	ccx	ne	ne	0
quid	quid	fw-la	quid	quid	0
nimis	nimis	fw-la	nimis	nimis	0
,	,	,	,	,	0
I	I	pns11	I	i	0
vvill	vvill	vmb	will	will	0
grovve	grovve	vvi	grow	grow	0
to	to	p-acp	to	to	0
an	an	dt	and	a	0
ende	ende	n1	end	end	0
:	:	:	:	:	0
And	And	cc	And	and	0
though	though	cs	though	though	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
not	not	xx	not	not	0
nor	nor	ccx	nor	nor	0
cā	cā	vmb	can	can	0
not	not	xx	not	not	0
so	so	av	so	so	0
purely	purely	av-j	purely	pure	0
pol	pol	fw-la	pol	pol	0
∣	∣	sy	∣	∣	0
lish	lish	uh	lish	lish	0
it	it	pn31	it	it	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
wold	wold	vmd	would	will	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
what	what	q-crq	what	what	0
thē	thē	pno32	them	they	0
,	,	,	,	,	0
I	I	pns11	I	i	0
do	do	vdb	do	do	0
not	not	xx	not	not	0
dout	dout	vvi	doubt	doubt	0
but	but	cc-acp	but	but	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
vvilbe	vvilbe	vmb	will be	will be	0
vttered	vttered	vvn	uttered	utter	0
vvel	vvel	av	well	well	0
inough	inough	av-d	enough	enough	0
,	,	,	,	,	0
bicause	bicause	c-acp	because	because	0
vino	vino	fw-la	vino	vino	0
vendibili	vendibili	fw-la	vendibili	vendibili	0
suspensa	suspensa	fw-la	suspensa	suspensa	0
hedera	hedera	fw-mi	hedera	hedera	0
nihil	nihil	fw-la	nihil	nihil	0
opus	opus	fw-la	opus	opus	0
,	,	,	,	,	0
vvher	vvher	c-crq	where	where	0
∣	∣	sy	∣	∣	0
fore	fore	n1	before	fore	0
I	I	pns11	I	i	0
doe	doe	vdb	do	do	0
fully	fully	av-j	fully	full	0
finish	finish	vvi	finish	finish	0
.	.	.	.	.	1
Praying	Praying	vvg	Praying	pray	0
,	,	,	,	,	0
you	you	pn22	you	you	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
gracious	gracious	j	gracious	gracious	0
pardō	pardō	n1	pardon	pardon	0
for	for	p-acp	for	for	0
my	my	po11	my	my	0
tedious	tedious	j	tedious	tedious	0
rudenes	rudenes	n1	rudeness	rudeness	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
please	please	vvi	please	please	0
God	God	np1	God	God	0
to	to	p-acp	to	to	0
graūt	graūt	n1	grant	grant	0
you	you	pn22	you	you	0
as	as	p-acp	as	as	0
much	much	d	much	much	0
ioy	ioy	n1	joy	joy	0
,	,	,	,	,	0
and	and	cc	and	and	0
felicitie	felicitie	n1	felicity	felicity	0
as	as	c-acp	as	as	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
vvished	vvished	vvn	wished	wish	0
to	to	p-acp	to	to	0
any	any	d	any	any	0
,	,	,	,	,	0
the	the	dt	the	the	0
true	true	j	true	true	0
teaching	teaching	n-vvg	teaching	teach	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
scriptures	scriptures	n2	scriptures	scripture	0
,	,	,	,	,	0
the	the	dt	the	the	0
loue	loue	n1	love	love	0
and	and	cc	and	and	0
fauour	fauour	n1	favour	favour	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
and	and	cc	and	and	0
our	our	po12	our	our	0
most	most	av-ds	most	most	0
gracious	gracious	j	gracious	gracious	0
Queene	Queene	n1	Queen	queen	0
,	,	,	,	,	0
long	long	j	long	long	0
life	life	n1	life	life	0
,	,	,	,	,	0
prosperous	prosperous	j	prosperous	prosperous	0
successe	successe	n1	success	success	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
your	your	po22	your	your	0
graces	graces	n2	graces	grace	0
affaires	affaires	n2	affairs	affair	0
.	.	.	.	.	1
And	And	cc	And	and	0
after	after	p-acp	after	after	0
the	the	dt	the	the	0
change	change	n1	change	change	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
life	life	n1	life	life	0
the	the	dt	the	the	0
greatest	greatest	js	greatest	great	0
happines	happines	n1	happiness	happiness	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
life	life	n1	life	life	0
euerlasting	euerlasting	j	everlasting	everlasting	0
.	.	.	.	.	1
Amen	Amen	uh-n	Amen	amen	0
.	.	.	.	.	1
The	The	dt	The	the	0
.ix.	.ix.	crd	ix	ix	0
day	day	n1	day	day	0
of	of	pp-f	of	of	0
Au	Au	fw-fr	Au	au	0
∣	∣	sy	∣	∣	0
gust	gust	n1	gust	gust	0
.	.	.	.	.	1
Egroto	Egroto	np1	Egroto	Egroto	0
dum	dum	fw-la	dum	dum	0
anima	anima	fw-la	anima	anima	0
,	,	,	,	,	0
spes	spes	fw-la	spes	spes	0
est	est	fw-la	est	est	0
.	.	.	.	.	1
