LOve	LOve	n1	LOve	love	0
.	.	.	.	.	1
Fourthly	Fourthly	ord	Fourthly	four	0
,	,	,	,	,	0
Bee	Bee	vbb	be	be	0
servent	servent	n1	servient	servant	0
and	and	cc	and	and	0
unfained	unfained	j	unfeigned	unfeigned	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
love	love	n1	love	love	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
,	,	,	,	,	0
his	his	po31	his	his	0
truth	truth	n1	truth	truth	0
,	,	,	,	,	0
and	and	cc	and	and	0
his	his	po31	his	his	0
children	children	n2	children	child	0
:	:	:	:	:	0
this	this	d	this	this	0
will	will	vmb	will	will	0
make	make	vvi	make	make	0
your	your	po22	your	your	0
language	language	n1	language	language	0
very	very	av	very	very	0
gracious	gracious	j	gracious	gracious	0
.	.	.	.	.	1
Amantium	Amantium	np1	Amantium	Amantium	0
mos	mos	fw-la	mos	mos	0
est	est	fw-la	est	est	0
,	,	,	,	,	0
(	(	(	(	(	0
saith	saith	vvz	says	say	0
Chrysostome	Chrysostome	np1	Chrysostome	Chrysostome	0
)	)	)	)	)	0
ut	ut	fw-la	ut	ut	0
amorem	amorem	fw-la	amorem	amorem	0
suum	suum	fw-la	suum	suum	0
si	si	fw-la	si	si	0
∣	∣	sy	∣	∣	0
lentio	lentio	fw-la	lentio	lentio	0
tegere	tegere	fw-la	tegere	tegere	0
nequeunt	nequeunt	fw-la	nequeunt	nequeunt	0
:	:	:	:	:	0
Lovers	Lovers	n2	Lovers	lover	0
know	know	vvb	know	know	0
not	not	xx	not	not	0
how	how	c-crq	how	how	0
to	to	pc-acp	to	to	0
keepe	keepe	vvi	keep	keep	0
silence	silence	n1	silence	silence	0
;	;	;	;	;	0
lovers	lovers	n2	lovers	lover	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
are	are	vbr	are	be	0
very	very	av	very	very	0
full	full	j	full	full	0
of	of	pp-f	of	of	0
gracious	gracious	j	gracious	gracious	0
expressions	expressions	n2	expressions	expression	0
:	:	:	:	:	0
this	this	d	this	this	0
will	will	vmb	will	will	0
make	make	vvi	make	make	0
you	you	pn22	you	you	0
liberal	liberal	j	liberal	liberal	0
,	,	,	,	,	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
give	give	vvi	give	give	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
and	and	cc	and	and	0
the	the	dt	the	the	0
service	service	n1	service	service	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Saints	Saints	n2	Saints	saint	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
men	men	n2	men	man	0
of	of	pp-f	of	of	0
Macedonia	Macedonia	np1	Macedonia	Macedonia	0
did	did	vdd	did	do	0
:	:	:	:	:	0
this	this	d	this	this	0
will	will	vmb	will	will	0
make	make	vvi	make	make	0
you	you	pn22	you	you	0
patient	patient	j	patient	patient	0
in	in	p-acp	in	in	0
suffering	suffering	vvg	suffering	suffer	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
Jacob	Jacob	np1	Jacob	Jacob	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
service	service	n1	service	service	0
for	for	p-acp	for	for	0
Rachel	Rachel	np1	Rachel	Rachel	0
:	:	:	:	:	0
this	this	d	this	this	0
will	will	vmb	will	will	0
make	make	vvi	make	make	0
you	you	pn22	you	you	0
fre	fre	p-acp	from	from	0
∣	∣	sy	∣	∣	0
quent	quent	j	quent	quent	0
the	the	dt	the	the	0
house	house	n1	house	house	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
alacrity	alacrity	n1	alacrity	alacrity	0
,	,	,	,	,	0
fre	fre	p-acp	from	from	0
∣	∣	sy	∣	∣	0
quency	quency	n1	quency	quency	0
,	,	,	,	,	0
and	and	cc	and	and	0
diligence	diligence	n1	diligence	diligence	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
children	children	n2	children	child	0
their	their	po32	their	their	0
fathers	fathers	ng1	father's	father	0
house	house	n1	house	house	0
and	and	cc	and	and	0
table	table	n1	table	table	0
:	:	:	:	:	0
this	this	d	this	this	0
will	will	vmb	will	will	0
make	make	vvi	make	make	0
you	you	pn22	you	you	0
joyfull	joyfull	j	joyful	joyful	0
in	in	p-acp	in	in	0
hearing	hearing	vvg	hearing	hear	0
the	the	dt	the	the	0
word	word	n1	word	word	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Bride	Bride	n1	Bride	bride	0
in	in	p-acp	in	in	0
hearing	hearing	vvg	hearing	hear	0
the	the	dt	the	the	0
voice	voice	n1	voice	voice	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Bridegroome	Bridegroome	n1	Bridegroom	bridegroom	0
:	:	:	:	:	0
this	this	d	this	this	0
will	will	vmb	will	will	0
make	make	vvi	make	make	0
you	you	pn22	you	you	0
carefull	carefull	j	careful	careful	0
,	,	,	,	,	0
free	free	j	free	free	0
and	and	cc	and	and	0
full	full	j	full	full	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
observation	observation	n1	observation	observation	0
of	of	pp-f	of	of	0
Gods	Gods	npg1	Gods	God	0
statutes	statutes	n2	statutes	statute	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
loving	loving	j-vvg	loving	love	0
children	children	n2	children	child	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
obser	obser	n1	obser	obser	0
∣	∣	sy	∣	∣	0
vation	vation	n1	vation	vation	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
fathers	fathers	ng1	father's	father	0
precepts	precepts	n2	precepts	precept	0
:	:	:	:	:	0
this	this	d	this	this	0
will	will	vmb	will	will	0
make	make	vvi	make	make	0
you	you	pn22	you	you	0
diligent	diligent	j	diligent	diligent	0
and	and	cc	and	and	0
rich	rich	j	rich	rich	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
good	good	j	good	good	0
workes	workes	n2	works	work	0
;	;	;	;	;	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
man	man	n1	man	man	0
loves	loves	vvz	loves	love	0
God	God	np1	God	God	0
,	,	,	,	,	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
he	he	pns31	he	he	0
strives	strives	vvz	strives	strive	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
well-doing	well-doing	n1	welldoing	well-doing	0
to	to	pc-acp	to	to	0
glorifie	glorifie	vvi	glorify	glorify	0
God	God	np1	God	God	0
.	.	.	.	.	1
Love	Love	n1	Love	love	0
,	,	,	,	,	0
like	like	j	like	like	0
fire	fire	n1	fire	fire	0
,	,	,	,	,	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
idle	idle	j	idle	idle	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
operative	operative	j-jn	operative	operative	0
:	:	:	:	:	0
Amor	Amor	fw-la	Amor	amor	0
Dei	Dei	fw-la	Dei	dei	0
(	(	(	(	(	0
saith	saith	vvz	says	say	0
Gre	Gre	j	Gre	gre	0
∣	∣	sy	∣	∣	0
gory	gory	j	gory	gory	0
)	)	)	)	)	0
nunquam	nunquam	fw-la	nunquam	nunquam	0
otiosus	otiosus	fw-la	otiosus	otiosus	0
est	est	fw-la	est	est	0
;	;	;	;	;	0
operatur	operatur	fw-la	operatur	operatur	0
enim	enim	fw-la	enim	enim	0
ma	ma	fw-fr	ma	ma	0
∣	∣	sy	∣	∣	0
gna	gna	fw-mi	gna	gna	0
si	si	fw-mi	si	si	0
est	est	fw-la	est	est	0
;	;	;	;	;	0
si	si	fw-la	si	si	0
verò	verò	fw-la	verò	verò	0
operari	operari	fw-la	operari	operari	0
renuit	renuit	fw-la	renuit	renuit	0
,	,	,	,	,	0
amor	amor	fw-la	amor	amor	0
non	non	fw-fr	non	non	0
est	est	fw-la	est	est	0
:	:	:	:	:	0
The	The	dt	The	the	0
love	love	n1	love	love	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
(	(	(	(	(	0
saith	saith	vvz	says	say	0
he	he	pns31	he	he	0
)	)	)	)	)	0
is	is	vbz	is	be	0
never	never	av	never	never	0
idle	idle	j	idle	idle	0
;	;	;	;	;	0
for	for	c-acp	for	for	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
,	,	,	,	,	0
it	it	pn31	it	it	0
worketh	worketh	vvz	works	work	0
great	great	j	great	great	0
things	things	n2	things	thing	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
refuse	refuse	vvb	refuse	refuse	0
to	to	pc-acp	to	to	0
work	work	vvi	work	work	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
love	love	n1	love	love	0
.	.	.	.	.	1
Love	Love	n1	Love	love	0
makes	makes	vvz	makes	make	0
the	the	dt	the	the	0
yoke	yoke	n1	yoke	yoke	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
easie	easie	j	easy	easy	0
,	,	,	,	,	0
and	and	cc	and	and	0
his	his	po31	his	his	0
worke	worke	n1	work	work	0
delightfull	delightfull	j	delightful	delightful	0
;	;	;	;	;	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
only	only	j	only	only	0
want	want	n1	want	want	0
of	of	pp-f	of	of	0
love	love	n1	love	love	0
that	that	cst	that	that	0
makes	makes	vvz	makes	make	0
the	the	dt	the	the	0
commandement	commandement	n1	commandment	commandment	0
a	a	dt	a	a	0
bur	bur	n1	burr	burr	0
∣	∣	sy	∣	∣	0
den	den	n1	den	den	0
:	:	:	:	:	0
Tantò	Tantò	fw-la	Tantò	tantò	0
magis	magis	fw-la	magis	magis	0
delectat	delectat	fw-la	delectat	delectat	0
opus	opus	fw-la	opus	opus	0
bonum	bonum	fw-la	bonum	bonum	0
,	,	,	,	,	0
quantò	quantò	fw-la	quantò	quantò	0
magis	magis	fw-la	magis	magis	0
diligitur	diligitur	fw-la	diligitur	diligitur	0
Deus	Deus	fw-la	Deus	deus	0
summum	summum	fw-la	summum	summum	0
&	&	cc	&	and	0
incommutabi	incommutabi	fw-la	incommutabi	incommutabi	0
∣	∣	sy	∣	∣	0
le	le	fw-fr	le	le	0
bonum	bonum	fw-la	bonum	bonum	0
,	,	,	,	,	0
saith	saith	vvz	says	say	0
Augustine	Augustine	np1	Augustine	Augustine	0
:	:	:	:	:	0
A	A	dt	A	a	0
good	good	j	good	good	0
work	work	n1	work	work	0
so	so	av	so	so	0
much	much	av-d	much	much	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
delighteth	delighteth	vvz	delights	delight	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
how	how	c-crq	how	how	0
much	much	av-d	much	much	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
God	God	n1	God	god	0
the	the	dt	the	the	0
chiefest	chiefest	js-jn	chiefest	chief	0
and	and	cc	and	and	0
unchangable	unchangable	j-u	unchangeable	unchangeable	0
good	good	j	good	good	0
is	is	vbz	is	be	0
loved	loved	vvn	loved	love	0
.	.	.	.	.	1
Love	Love	n1	Love	love	0
among	among	p-acp	among	among	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Ancients	Ancients	n2-j	Ancients	ancient	0
was	was	vbds	was	be	0
resem	resem	fw-la	resem	resem	0
∣	∣	sy	∣	∣	0
bled	bled	vvd	bled	bleed	0
to	to	p-acp	to	to	0
,	,	,	,	,	0
and	and	cc	and	and	0
represented	represented	vvn	represented	represent	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Sun	Sun	n1	Sun	sun	0
:	:	:	:	:	0
the	the	dt	the	the	0
Sunne	Sunne	n1	Sun	sun	0
inlightens	inlightens	vvz	inlightens	inlighten	0
the	the	dt	the	the	0
world	world	n1	world	world	0
;	;	;	;	;	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
love	love	vvi	love	love	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
light	light	j	light	light	0
.	.	.	.	.	1
Knowledge	Knowledge	n1	Knowledge	knowledge	0
and	and	cc	and	and	0
love	love	n1	love	love	0
,	,	,	,	,	0
like	like	av-j	like	like	0
the	the	dt	the	the	0
water	water	n1	water	water	0
and	and	cc	and	and	0
the	the	dt	the	the	0
ice	ice	n1	ice	ice	0
,	,	,	,	,	0
beget	beget	vvb	beget	beget	0
each	each	d	each	each	0
other	other	n-jn	other	other	0
;	;	;	;	;	0
man	man	n1	man	man	0
loves	loves	vvz	loves	love	0
God	God	np1	God	God	0
by	by	p-acp	by	by	0
knowing	knowing	vvg	knowing	know	0
,	,	,	,	,	0
and	and	cc	and	and	0
knows	knows	vvz	knows	know	0
God	God	np1	God	God	0
by	by	p-acp	by	by	0
loving	loving	vvg	loving	love	0
.	.	.	.	.	1
God	God	np1	God	God	0
dwels	dwels	vvz	dwells	dwell	0
in	in	p-acp	in	in	0
love	love	n1	love	love	0
,	,	,	,	,	0
and	and	cc	and	and	0
where	where	c-crq	where	where	0
God	God	np1	God	God	0
is	is	vbz	is	be	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
light	light	n1	light	light	0
:	:	:	:	:	0
that	that	cst	that	that	0
mans	mans	ng1	men	man	0
light	light	n1	light	light	0
is	is	vbz	is	be	0
darknesse	darknesse	n1	darkness	darkness	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
attended	attended	vvn	attended	attend	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
love	love	n1	love	love	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
and	and	cc	and	and	0
his	his	po31	his	his	0
testimonies	testimonies	n2	testimonies	testimony	0
:	:	:	:	:	0
the	the	dt	the	the	0
Sunne	Sunne	n1	Sun	sun	0
makes	makes	vvz	makes	make	0
the	the	dt	the	the	0
earth	earth	n1	earth	earth	0
fertile	fertile	j	fertile	fertile	0
;	;	;	;	;	0
he	he	pns31	he	he	0
that	that	cst	that	that	0
loves	loves	vvz	loves	love	0
God	God	n1	God	god	0
cannot	cannot	vmbx	cannot	can	0
be	be	vbi	be	be	0
barren	barren	j	barren	barren	0
,	,	,	,	,	0
his	his	po31	his	his	0
love	love	n1	love	love	0
makes	makes	vvz	makes	make	0
him	him	pno31	him	he	0
fruitfull	fruitfull	j	fruitful	fruitful	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
well-doing	well-doing	n1	welldoing	well-doing	0
:	:	:	:	:	0
the	the	dt	the	the	0
Sunne	Sunne	n1	Sun	sun	0
is	is	vbz	is	be	0
swift	swift	j	swift	swift	0
and	and	cc	and	and	0
constant	constant	j	constant	constant	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
motion	motion	n1	motion	motion	0
;	;	;	;	;	0
love	love	n1	love	love	0
makes	makes	vvz	makes	make	0
man	man	n1	man	man	0
cheerfull	cheerfull	j	cheerful	cheerful	0
,	,	,	,	,	0
spee	spee	fw-mi	spee	spee	0
∣	∣	sy	∣	∣	0
dy	dy	vvi	die	die	0
,	,	,	,	,	0
and	and	cc	and	and	0
unwearied	unwearied	j	unwearied	unwearied	0
in	in	p-acp	in	in	0
running	running	vvg	running	run	0
the	the	dt	the	the	0
race	race	n1	raze	race	0
which	which	r-crq	which	which	0
God	God	np1	God	God	0
hath	hath	vhz	hath	have	0
set	set	vvn	set	set	0
before	before	p-acp	before	before	0
him	him	pno31	him	he	0
:	:	:	:	:	0
the	the	dt	the	the	0
Sunne	Sunne	n1	Sun	sun	0
is	is	vbz	is	be	0
impassi	impassi	n1	impassi	impassi	0
∣	∣	sy	∣	∣	0
ble	ble	zz	ble	ble	0
,	,	,	,	,	0
love	love	n1	love	love	0
is	is	vbz	is	be	0
patient	patient	j	patient	patient	0
and	and	cc	and	and	0
invincible	invincible	j	invincible	invincible	0
,	,	,	,	,	0
it	it	pn31	it	it	0
endureth	endureth	vvz	endureth	endure	0
all	all	d	all	all	0
things	things	n2	things	thing	0
;	;	;	;	;	0
no	no	dx	no	no	0
floods	floods	n2	floods	flood	0
can	can	vmb	can	can	0
drown	drown	vvi	drown	drown	0
it	it	pn31	it	it	0
,	,	,	,	,	0
no	no	dx	no	no	0
waters	waters	n2	waters	water	0
can	can	vmb	can	can	0
quench	quench	vvi	quench	quench	0
it	it	pn31	it	it	0
.	.	.	.	.	1
Want	Want	n1	Want	want	0
of	of	pp-f	of	of	0
love	love	n1	love	love	0
and	and	cc	and	and	0
affection	affection	n1	affection	affection	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
maine	maine	j	main	main	0
cause	cause	n1	cause	cause	0
of	of	pp-f	of	of	0
mans	mans	ng1	men	man	0
apostacy	apostacy	n1	apostasy	apostasy	0
and	and	cc	and	and	0
back-sliding	back-sliding	j	backsliding	backsliding	0
:	:	:	:	:	0
the	the	dt	the	the	0
Sunne	Sunne	n1	Sun	sun	0
casteth	casteth	vvz	casts	cast	0
his	his	po31	his	his	0
beames	beames	n2	beams	beam	0
upward	upward	av-j	upward	upward	0
and	and	cc	and	and	0
downward	downward	av-j	downward	downward	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
East	East	n1	East	east	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
West	West	n1	West	west	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
North	North	n1	North	north	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
South	South	n1	South	south	0
;	;	;	;	;	0
Christian	Christian	np1	Christian	Christian	0
love	love	n1	love	love	0
causeth	causeth	vvz	causeth	cause	0
its	its	po31	its	its	0
beames	beames	n2	beams	beam	0
to	to	pc-acp	to	to	0
ascend	ascend	vvi	ascend	ascend	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
above	above	a-acp	above	above	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
descend	descend	vvi	descend	descend	0
to	to	p-acp	to	to	0
man	man	n1	man	man	0
beneath	beneath	a-acp	beneath	beneath	0
;	;	;	;	;	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
friends	friends	n2	friends	friend	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
right	right	j-jn	right	right	0
hand	hand	n1	hand	hand	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
enemies	enemies	n2	enemies	enemy	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
left	left	j	left	left	0
hand	hand	n1	hand	hand	0
;	;	;	;	;	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
state	state	n1	state	state	0
or	or	cc	or	or	0
grace	grace	n1	grace	grace	0
before	before	p-acp	before	before	0
us	us	pno12	us	we	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
tht	tht	cst	that	that	0
are	are	vbr	are	be	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
state	state	n1	state	state	0
of	of	pp-f	of	of	0
corruption	corruption	n1	corruption	corruption	0
behind	behind	p-acp	behind	behind	0
us	us	pno12	us	we	0
:	:	:	:	:	0
love	love	vvb	love	love	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
sense	sense	n1	sense	sense	0
universall	universall	j	universal	universal	0
,	,	,	,	,	0
is	is	vbz	is	be	0
corrupt	corrupt	j	corrupt	corrupt	0
and	and	cc	and	and	0
carnall	carnall	j	carnal	carnal	0
.	.	.	.	.	1
The	The	dt	The	the	0
Sun	Sun	n1	Sun	sun	0
beginning	beginning	n1	beginning	beginning	0
to	to	pc-acp	to	to	0
ascend	ascend	vvi	ascend	ascend	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
circle	circle	n1	circle	circle	0
,	,	,	,	,	0
never	never	av-x	never	never	0
goes	goes	vvz	goes	go	0
back	back	av	back	back	0
utill	utill	av-j	utill	utill	0
he	he	pns31	he	he	0
comes	comes	vvz	comes	come	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
highest	highest	js	highest	high	0
degree	degree	n1	degree	degree	0
thereof	thereof	av	thereof	thereof	0
:	:	:	:	:	0
true	true	j	true	true	0
love	love	n1	love	love	0
abhorres	abhorres	vvz	abhors	abhor	0
apostacy	apostacy	n1	apostasy	apostasy	0
,	,	,	,	,	0
ascends	ascends	vvz	ascends	ascend	0
to	to	p-acp	to	to	0
more	more	dc	more	more	0
perfection	perfection	n1	perfection	perfection	0
,	,	,	,	,	0
and	and	cc	and	and	0
ceaseth	ceaseth	vvz	ceases	cease	0
not	not	xx	not	not	0
untill	untill	p-acp	until	until	0
,	,	,	,	,	0
like	like	j	like	like	0
Eliahs	Eliahs	njp2	Eliah's	eliah's	0
fiery	fiery	j	fiery	fiery	0
chariot	chariot	n1	chariot	chariot	0
,	,	,	,	,	0
it	it	pn31	it	it	0
hath	hath	vhz	hath	have	0
car	car	n1	car	car	0
∣	∣	sy	∣	∣	0
ried	ried	zz	ried	ried	0
the	the	dt	the	the	0
soule	soule	n1	soul	soul	0
to	to	p-acp	to	to	0
heaven	heaven	n1	heaven	heaven	0
:	:	:	:	:	0
If	If	cs	If	if	0
ever	ever	av	ever	ever	0
you	you	pn22	you	you	0
meane	meane	vvb	mean	mean	0
to	to	pc-acp	to	to	0
see	see	vvi	see	see	0
and	and	cc	and	and	0
enjoy	enjoy	vvi	enjoy	enjoy	0
the	the	dt	the	the	0
God	God	n1	God	god	0
of	of	pp-f	of	of	0
love	love	n1	love	love	0
,	,	,	,	,	0
labour	labour	vvb	labour	labour	0
for	for	p-acp	for	for	0
this	this	d	this	this	0
love	love	n1	love	love	0
.	.	.	.	.	1
Fiftly	Fiftly	ord	Fiftly	five	0
,	,	,	,	,	0
Be	Be	vbb	Be	be	0
very	very	av	very	very	0
serious	serious	j	serious	serious	0
,	,	,	,	,	0
studious	studious	j	studious	studious	0
,	,	,	,	,	0
circumspect	circumspect	j	circumspect	circumspect	0
,	,	,	,	,	0
and	and	cc	and	and	0
carefull	carefull	j	careful	careful	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
your	your	po22	your	your	0
walkings	walkings	n2-vvg	walkings	walking	0
;	;	;	;	;	0
ponder	ponder	vvb	ponder	ponder	0
the	the	dt	the	the	0
path	path	n1	path	path	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
feet	feet	n2	feet	foot	0
,	,	,	,	,	0
like	like	av-j	like	like	0
carefull	carefull	j	careful	careful	0
travellers	travellers	n2	travellers	traveller	0
;	;	;	;	;	0
consi	consi	fw-fr	consi	consi	0
∣	∣	sy	∣	∣	0
der	der	zf	der	there	0
and	and	cc	and	and	0
weigh	weigh	vvi	weigh	weigh	0
all	all	d	all	all	0
your	your	po22	your	your	0
doings	doings	n2-vdg	doings	do	0
,	,	,	,	,	0
let	let	vvd	let	let	0
all	all	d	all	all	0
your	your	po22	your	your	0
waies	waies	n2	ways	way	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
heart	heart	n1	heart	heart	0
within	within	a-acp	within	within	0
,	,	,	,	,	0
and	and	cc	and	and	0
worke	worke	vvi	work	work	0
without	without	p-acp	without	without	0
,	,	,	,	,	0
be	be	vbb	be	be	0
or	or	cc	or	or	0
∣	∣	sy	∣	∣	0
dered	dered	vvd	dered	dere	0
aright	aright	av	aright	aright	0
,	,	,	,	,	0
according	according	vvg	according	accord	0
the	the	dt	the	the	0
rule	rule	n1	rule	rule	0
of	of	pp-f	of	of	0
Gods	Gods	npg1	Gods	God	0
word	word	n1	word	word	0
;	;	;	;	;	0
every	every	d	every	every	0
motion	motion	n1	motion	motion	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
soule	soule	n1	soul	soul	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
step	step	n1	step	step	0
to	to	p-acp	to	to	0
life	life	n1	life	life	0
or	or	cc	or	or	0
a	a	dt	a	a	0
step	step	n1	step	step	0
to	to	p-acp	to	to	0
death	death	n1	death	death	0
;	;	;	;	;	0
a	a	dt	a	a	0
step	step	n1	step	step	0
towards	towards	p-acp	towards	towards	0
heaven	heaven	n1	heaven	heaven	0
or	or	cc	or	or	0
toward	toward	p-acp	towards	towards	0
hell	hell	n1	hell	hell	0
:	:	:	:	:	0
Mans	Mans	ng1	men	man	0
labour	labour	n1	labour	labour	0
and	and	cc	and	and	0
service	service	n1	service	service	0
is	is	vbz	is	be	0
temporall	temporall	j	temporal	temporal	0
,	,	,	,	,	0
his	his	po31	his	his	0
wages	wages	n2	wages	wage	0
and	and	cc	and	and	0
recompence	recompence	n1	recompense	recompense	0
eternall	eternall	j	eternal	eternal	0
;	;	;	;	;	0
therfore	therfore	av	therefore	therefore	0
as	as	c-acp	as	as	0
Zeu	Zeu	np1	Zeu	Zeu	0
∣	∣	sy	∣	∣	0
xes	xes	n1	xes	xes	0
that	that	d	that	that	0
famous	famous	j	famous	famous	0
Lymner	Lymner	n1	Lymner	lymner	0
,	,	,	,	,	0
being	being	vbg	being	be	0
demanded	demanded	vvn	demanded	demand	0
why	why	c-crq	why	why	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
so	so	av	so	so	0
exact	exact	j	exact	exact	0
and	and	cc	and	and	0
serious	serious	j	serious	serious	0
,	,	,	,	,	0
so	so	av	so	so	0
long	long	av-j	long	long	0
,	,	,	,	,	0
so	so	av	so	so	0
careful	careful	j	careful	careful	0
and	and	cc	and	and	0
curious	curious	j	curious	curious	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
workmanship	workmanship	n1	workmanship	workmanship	0
,	,	,	,	,	0
answered	answered	vvd	answered	answer	0
,	,	,	,	,	0
Diu	Diu	crd	Diu	diu	0
pin	pin	n1	pin	pin	0
∣	∣	sy	∣	∣	0
go	go	vvb	go	go	0
,	,	,	,	,	0
quia	quia	fw-la	quia	quia	0
aeternitati	aeternitati	n1	aeternitati	aeternitati	0
pingo	pingo	fw-la	pingo	pingo	0
;	;	;	;	;	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
long	long	j	long	long	0
in	in	p-acp	in	in	0
painting	painting	vvg	painting	paint	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
I	I	pns11	I	i	0
paint	paint	vvb	paint	paint	0
unto	unto	p-acp	unto	unto	0
eternity	eternity	n1	eternity	eternity	0
.	.	.	.	.	1
We	We	pns12	We	we	0
all	all	d	all	all	0
paint	paint	vvb	paint	paint	0
un	un	fw-fr	un	un	0
∣	∣	sy	∣	∣	0
to	to	p-acp	to	to	0
eternity	eternity	n1	eternity	eternity	0
;	;	;	;	;	0
every	every	d	every	every	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
actions	actions	n2	actions	action	0
tends	tends	vvz	tends	tend	0
to	to	p-acp	to	to	0
an	an	dt	and	a	0
eternity	eternity	n1	eternity	eternity	0
of	of	pp-f	of	of	0
joyes	joyes	n2	joys	joy	0
or	or	cc	or	or	0
sorrowes	sorrowes	n2	sorrows	sorrow	0
;	;	;	;	;	0
all	all	d	all	all	0
our	our	po12	our	our	0
temporall	temporall	j	temporal	temporal	0
actions	actions	n2	actions	action	0
are	are	vbr	are	be	0
as	as	p-acp	as	as	0
seeds	seeds	n2	seeds	seed	0
of	of	pp-f	of	of	0
eternity	eternity	n1	eternity	eternity	0
sowne	sowne	vvn	sown	sow	0
by	by	p-acp	by	by	0
us	us	pno12	us	we	0
:	:	:	:	:	0
