Worshipful	Worshipful	j	Worshipful	worshipful	0
is	is	vbz	is	be	0
sayd	sayd	vvn	said	say	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
poor	poor	j	poor	poor	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
little	little	j	little	little	0
alteration	alteration	n1	alteration	alteration	0
,	,	,	,	,	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
applyed	applyed	vvd	applied	apply	0
to	to	p-acp	to	to	0
written	written	j-vvn	written	write	0
Treatises	Treatises	n2	Treatises	treatise	0
;	;	;	;	;	0
Books	Books	n2	Books	book	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
always	always	av	always	always	0
with	with	p-acp	with	with	0
you	you	pn22	you	you	0
,	,	,	,	,	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
receive	receive	vvi	receive	receive	0
good	good	j	good	good	0
from	from	p-acp	from	from	0
them	them	pno32	them	they	0
when	when	c-crq	when	when	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
.	.	.	.	.	1
Solomon	Solomon	np1	Solomon	Solomon	0
admonisheth	admonisheth	vvz	admonisheth	admonish	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
write	write	vvi	write	write	0
superfluously	superfluously	av-j	superfluously	superfluous	0
;	;	;	;	;	0
Paul	Paul	np1	Paul	Paul	0
encourageth	encourageth	vvz	encourageth	encourage	0
to	to	pc-acp	to	to	0
write	write	vvi	write	write	0
profitably	profitably	av-j	profitably	profitable	0
.	.	.	.	.	1
Eccle.	Eccle.	np1	Eccle.	Eccle.	0
12.12	12.12	crd	12.12	12.12	0
2	2	crd	2	2	0
Tim.	Tim.	np1	Tim.	Tim.	0
4.13	4.13	crd	4.13	4.13	0
.	.	.	.	.	1
'Tis	'Tis	pn31|vbz	It's	it|be	0
with	with	p-acp	with	with	0
books	books	n2	books	book	0
as	as	c-acp	as	as	0
with	with	p-acp	with	with	0
meats	meats	n2	meats	meat	0
;	;	;	;	;	0
he	he	pns31	he	he	0
that	that	cst	that	that	0
refuseth	refuseth	vvz	refuseth	refuse	0
eating	eating	vvg	eating	eat	0
as	as	p-acp	as	as	0
the	the	dt	the	the	0
cure	cure	n1	cure	cure	0
of	of	pp-f	of	of	0
an	an	dt	and	a	0
unwholesome	unwholesome	j	unwholesome	unwholesome	0
,	,	,	,	,	0
or	or	cc	or	or	0
unreasonable	unreasonable	j	unreasonable	unreasonable	0
diet	diet	n1	diet	diet	0
,	,	,	,	,	0
acts	acts	vvz	acts	act	0
the	the	dt	the	the	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
murtherer	murtherer	n1	murderer	murderer	0
,	,	,	,	,	0
not	not	xx	not	not	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Physitian	Physitian	n1	Physician	physician	0
.	.	.	.	.	1
He	He	pns31	He	he	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
a	a	dt	a	a	0
man	man	n1	man	man	0
,	,	,	,	,	0
that	that	cst	that	that	0
distinguisheth	distinguisheth	vvz	distinguisheth	distinguish	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
tween	tween	n1	tween	tween	0
good	good	j	good	good	0
and	and	cc	and	and	0
bad	bad	j	bad	bad	0
.	.	.	.	.	1
He	He	pns31	He	he	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
a	a	dt	a	a	0
wise	wise	j	wise	wise	0
man	man	n1	man	man	0
that	that	cst	that	that	0
discerneth	discerneth	vvz	discerneth	discern	0
not	not	xx	not	not	0
between	between	p-acp	between	between	0
excess	excess	n1	excess	excess	0
,	,	,	,	,	0
and	and	cc	and	and	0
nothing	nothing	pix	nothing	nothing	0
.	.	.	.	.	1
The	The	dt	The	the	0
Pen-men	Pen-men	n2	Penmen	penman	0
of	of	pp-f	of	of	0
corrupt	corrupt	j	corrupt	corrupt	0
Books	Books	n2	Books	book	0
must	must	vmb	must	must	0
hold	hold	vvi	hold	hold	0
up	up	a-acp	up	up	0
their	their	po32	their	their	0
hands	hands	n2	hands	hand	0
as	as	c-acp	as	as	0
highly	highly	av-j	highly	high	0
guilty	guilty	j	guilty	guilty	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
evil	evil	n-jn	evil	evil	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
times	times	n2	times	time	0
:	:	:	:	:	0
and	and	cc	and	and	0
superfluous	superfluous	j	superfluous	superfluous	0
Books	Books	n2	Books	book	0
,	,	,	,	,	0
do	do	vdb	do	do	0
but	but	p-acp	but	but	0
add	add	vvi	add	add	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
heap	heap	n1	heap	heap	0
of	of	pp-f	of	of	0
va	va	fw-fr	va	va	0
∣	∣	sy	∣	∣	0
nity	nity	n1	nity	nity	0
,	,	,	,	,	0
and	and	cc	and	and	0
vexation	vexation	n1	vexation	vexation	0
of	of	pp-f	of	of	0
spirit	spirit	n1	spirit	spirit	0
.	.	.	.	.	1
These	These	np1	These	Theise	0
lose	lose	vvb	loose	lose	0
precious	precious	j	precious	precious	0
hours	hours	n2	hours	hour	0
,	,	,	,	,	0
those	those	d	those	those	0
lose	lose	vvb	loose	lose	0
more	more	av-dc	more	more	0
precious	precious	j	precious	precious	0
souls	souls	n2	souls	soul	0
.	.	.	.	.	1
By	By	p-acp	By	by	0
way	way	n1	way	way	0
of	of	pp-f	of	of	0
Apologie	Apologie	np1	Apologie	Apologie	0
for	for	p-acp	for	for	0
this	this	d	this	this	0
Treatise	Treatise	n1	Treatise	treatise	0
,	,	,	,	,	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
only	only	av-j	only	only	0
say	say	vvi	say	say	0
the	the	dt	the	the	0
wise	wise	j	wise	wise	0
mans	mans	ng1	men	man	0
admonition	admonition	n1	admonition	admonition	0
,	,	,	,	,	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
conscionably	conscionably	av-j	constionably	constionable	0
awful	awful	j	awful	awful	0
of	of	pp-f	of	of	0
,	,	,	,	,	0
and	and	cc	and	and	0
have	have	vhb	have	have	0
aimed	aimed	vvn	aimed	aim	0
at	at	p-acp	at	at	0
Edification	Edification	n1	Edification	edification	0
.	.	.	.	.	1
The	The	dt	The	the	0
use	use	n1	use	use	0
of	of	pp-f	of	of	0
Books	Books	n2	Books	book	0
,	,	,	,	,	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
communicate	communicate	vvi	communicate	communicate	0
pertinent	pertinent	j	pertinent	pertinent	0
truth	truth	n1	truth	truth	0
;	;	;	;	;	0
the	the	dt	the	the	0
excellency	excellency	n1	excellency	excellency	0
of	of	pp-f	of	of	0
Books	Books	n2	Books	book	0
,	,	,	,	,	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
it	it	pn31	it	it	0
Substan	Substan	jp	Substan	substan	0
∣	∣	sy	∣	∣	0
tially	tially	av-j	tially	tial	0
,	,	,	,	,	0
clearly	clearly	av-j	clearly	clear	0
,	,	,	,	,	0
briefly	briefly	av-j	briefly	brief	0
.	.	.	.	.	1
Abuse	Abuse	vvi	Abuse	abuse	0
takes	takes	vvb	takes	take	0
not	not	xx	not	not	0
away	away	av	away	away	0
their	their	po32	their	their	0
use	use	n1	use	use	0
;	;	;	;	;	0
nay	nay	uh-x	nay	nay	0
such	such	d	such	such	0
books	books	n2	books	book	0
,	,	,	,	,	0
are	are	vbr	are	be	0
the	the	dt	the	the	0
cure	cure	n1	cure	cure	0
of	of	pp-f	of	of	0
evil	evil	j-jn	evil	evil	0
books	books	n2	books	book	0
.	.	.	.	.	1
The	The	dt	The	the	0
opening	opening	n-vvg	opening	open	0
of	of	pp-f	of	of	0
Titus	Titus	npg1	Titus	Titus	0
lips	lips	n2	lips	lip	0
,	,	,	,	,	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
means	means	n2	means	mean	0
to	to	pc-acp	to	to	0
stop	stop	vvi	stop	stop	0
de	de	fw-fr	de	de	0
∣	∣	sy	∣	∣	0
ceivers	ceivers	ng1	ceivers	ceivers	0
mouths	mouths	n2	mouths	mouth	0
:	:	:	:	:	0
the	the	dt	the	the	0
light	light	n1	light	light	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
book	book	n1	book	book	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Go	Go	vvb	Go	go	0
∣	∣	sy	∣	∣	0
spel	spel	n1	spell	spell	0
,	,	,	,	,	0
consumes	consumes	vvz	consumes	consume	0
the	the	dt	the	the	0
Magicians	Magicians	ng1	Magicians	magician	0
books	books	n2	books	book	0
to	to	p-acp	to	to	0
ashes	ashes	n2	ashes	ash	0
:	:	:	:	:	0
Tit.	Tit.	np1	Tit.	Tit.	1
1.11	1.11	crd	1.11	1.11	0
.	.	.	.	.	1
Acts.	Acts.	n2	Acts.	act	0
19.19	19.19	crd	19.19	19.19	0
.	.	.	.	.	0
one	one	crd	one	one	0
pin	pin	n1	pin	pin	0
,	,	,	,	,	0
must	must	vmb	must	must	0
be	be	vbi	be	be	0
forced	forced	vvn	forced	force	0
out	out	av	out	out	0
by	by	p-acp	by	by	0
another	another	j-jn	another	another	0
.	.	.	.	.	1
After	After	p-acp	After	after	0
forgiveness	forgiveness	n1	forgiveness	forgiveness	0
begged	begged	vvd	begged	beg	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Blood	Blood	n1	Blood	blood	0
of	of	pp-f	of	of	0
Jesus	Jesus	np1	Jesus	Jesus	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
what	what	r-crq	what	what	0
is	is	vbz	is	be	0
mine	mine	po11	mine	my	0
herein	herein	av	herein	herein	0
;	;	;	;	;	0
Pardon	Pardon	vvb	Pardon	pardon	0
I	I	pns11	I	i	0
crave	crave	vvb	crave	crave	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
,	,	,	,	,	0
pardon	pardon	vvb	pardon	pardon	0
and	and	cc	and	and	0
acceptance	acceptance	n1	acceptance	acceptance	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
for	for	p-acp	for	for	0
from	from	p-acp	from	from	0
some	some	d	some	some	0
,	,	,	,	,	0
so	so	av	so	so	0
especially	especially	av-j	especially	especial	0
from	from	p-acp	from	from	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
whom	whom	ro-crq	whom	who	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
could	could	vmd	could	can	0
bequeath	bequeath	vvi	bequeathe	bequeathe	0
no	no	dx	no	no	0
greater	greater	jc	greater	great	0
legacy	legacy	n1	legacy	legacy	0
;	;	;	;	;	0
so	so	av	so	so	0
then	then	av	then	then	0
from	from	p-acp	from	from	0
whom	whom	ro-crq	whom	who	0
,	,	,	,	,	0
whence	whence	q-crq	whence	whence	0
could	could	vmd	could	can	0
I	I	pns11	I	i	0
encourage	encourage	vvi	encourage	encourage	0
my	my	po11	my	my	0
self	self	n1	self	self	0
with	with	p-acp	with	with	0
better	better	jc	better	better	0
ex	ex	fw-la	ex	ex	0
∣	∣	sy	∣	∣	0
pectation	pectation	n1	pectation	pectation	0
;	;	;	;	;	0
for	for	c-acp	for	for	0
YOU	YOU	pn22	YOU	you	0
are	are	vbr	are	be	0
OUR	OUR	po12	OUR	our	0
glory	glory	n1	glory	glory	0
and	and	cc	and	and	0
joy	joy	n1	joy	joy	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
∣	∣	sy	∣	∣	0
get	get	vvi	get	get	0
not	not	xx	not	not	0
the	the	dt	the	the	0
emphasis	emphasis	n1	emphasis	emphasis	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
word	word	n1	word	word	0
OUR	OUR	np1	OUR	Oure	0
:	:	:	:	:	0
Ministers	Ministers	n2	Ministers	minister	0
(	(	(	(	(	0
compared	compared	vvn	compared	compare	0
with	with	p-acp	with	with	0
other	other	j-jn	other	other	0
Christians	Christians	np1	Christians	Christians	0
)	)	)	)	)	0
have	have	vhb	have	have	0
little	little	av-j	little	little	0
to	to	pc-acp	to	to	0
joy	joy	vvi	joy	joy	0
in	in	p-acp	in	in	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
world	world	n1	world	world	0
.	.	.	.	.	1
'Tis	'Tis	pn31|vbz	It's	it|be	0
not	not	xx	not	not	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Ministers	Ministers	n2	Ministers	minister	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
present	present	j	present	present	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Ministers	Ministers	n2	Ministers	minister	0
of	of	pp-f	of	of	0
late	late	j	late	late	0
times	times	n2	times	time	0
;	;	;	;	;	0
nor	nor	ccx	nor	nor	0
with	with	p-acp	with	with	0
exiles	exiles	n2	exiles	exile	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
:	:	:	:	:	0
nor	nor	ccx	nor	nor	0
with	with	p-acp	with	with	0
your	your	po22	your	your	0
exiles	exiles	n2	exiles	exile	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
with	with	p-acp	with	with	0
some	some	d	some	some	0
others	others	n2-jn	others	other	0
:	:	:	:	:	0
Let	Let	vvb	Let	let	0
this	this	d	this	this	0
our	our	po12	our	our	0
(	(	(	(	(	0
or	or	cc	or	or	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
please	please	vvb	please	please	0
your	your	po22	your	your	0
)	)	)	)	)	0
condition	condition	n1	condition	condition	0
(	(	(	(	(	0
for	for	c-acp	for	for	0
therein	therein	av	therein	therein	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
both	both	d	both	both	0
partakers	partakers	n2	partakers	partaker	0
with	with	p-acp	with	with	0
us	us	pno12	us	we	0
,	,	,	,	,	0
and	and	cc	and	and	0
supporters	supporters	n2	supporters	supporter	0
of	of	pp-f	of	of	0
us	us	pno12	us	we	0
)	)	)	)	)	0
be	be	vbi	be	be	0
your	your	po22	your	your	0
provocation	provocation	n1	provocation	provocation	0
.	.	.	.	.	1
A	A	dt	A	a	0
receiving	receiving	j-vvg	receiving	receive	0
encouragement	encouragement	n1	encouragement	encouragement	0
whereof	whereof	c-crq	whereof	whereof	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
constant	constant	j	constant	constant	0
remembrance	remembrance	n1	remembrance	remembrance	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
our	our	po12	our	our	0
companions	companions	n2	companions	companion	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Patmos	Patmos	np1	Patmos	Patmos	0
,	,	,	,	,	0
wherein	wherein	c-crq	wherein	wherein	0
many	many	d	many	many	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
were	were	vbdr	were	be	0
before	before	a-acp	before	before	0
divers	divers	j	diverse	diverse	0
of	of	pp-f	of	of	0
us	us	pno12	us	we	0
.	.	.	.	.	1
You	You	pn22	You	you	0
know	know	vvb	know	know	0
the	the	dt	the	the	0
hearts	hearts	n2	hearts	heart	0
of	of	pp-f	of	of	0
strangers	strangers	n2	strangers	stranger	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
ye	ye	pn22	you	you	0
are	are	vbr	are	be	0
strangers	strangers	n2	strangers	stranger	0
.	.	.	.	.	1
The	The	dt	The	the	0
Lord	Lord	n1	Lord	lord	0
who	who	r-crq	who	who	0
in	in	p-acp	in	in	0
rich	rich	j	rich	rich	0
grace	grace	n1	grace	grace	0
hath	hath	vhz	hath	have	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
Sanctified	Sanctified	vvn	Sanctified	sanctify	0
the	the	dt	the	the	0
tongue	tongue	n1	tongue	tongue	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Preacher	Preacher	n1	Preacher	preacher	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
also	also	av	also	also	0
the	the	dt	the	the	0
pen	pen	n1	pen	pen	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Scribe	Scribe	vvi	Scribe	scribe	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
edification	edification	n1	edification	edification	0
of	of	pp-f	of	of	0
his	his	png31	his	he	0
;	;	;	;	;	0
So	So	av	So	so	0
bless	bless	vvb	bless	bless	0
all	all	d	all	all	0
our	our	po12	our	our	0
labours	labours	n2	labours	labour	0
,	,	,	,	,	0
that	that	cst	that	that	0
both	both	d	both	both	0
Speaker	Speaker	n1	Speaker	speaker	0
and	and	cc	and	and	0
Hear	Hear	zz	Hear	hear	0
∣	∣	sy	∣	∣	0
er	er	fw-mi	er	er	0
,	,	,	,	,	0
Writer	Writer	n1	Writer	writer	0
and	and	cc	and	and	0
Reader	Reader	n1	Reader	reader	0
,	,	,	,	,	0
may	may	vmb	may	may	0
rejoyce	rejoyce	vvi	rejoice	rejoice	0
together	together	av	together	together	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
day	day	n1	day	day	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
not	not	xx	not	not	0
run	run	vvn	run	run	0
in	in	p-acp	in	in	0
vain	vain	j	vain	vain	0
.	.	.	.	.	1
This	This	d	This	this	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
prayer	prayer	n1	prayer	prayer	0
of	of	pp-f	of	of	0
Ipswich	Ipswich	np1	Ipswich	Ipswich	0
in	in	p-acp	in	in	0
N.	N.	np1	N.	N.	0
Eng.	Eng.	np1	Eng.	Eng.	0
Octob.	Octob.	np1	Octob.	October	1
7.	7.	crd	7.	7.	0
1652.	1652.	crd	1652.	1652.	1
