KINDNES	KINDNES	n1	KINDNES	kindness	0
be	be	vbi	be	be	0
very	very	av	very	very	0
political	political	j	political	political	0
,	,	,	,	,	0
r	r	zz	r	r	0
good	good	j	good	good	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
administration	administration	n1	administration	administration	0
of	of	pp-f	of	of	0
state	state	n1	state	state	0
,	,	,	,	,	0
and	and	cc	and	and	0
withal	withal	av	withal	withal	0
very	very	av	very	very	0
econnomical	econnomical	j	econnomical	econnomical	0
,	,	,	,	,	0
or	or	cc	or	or	0
fit	fit	j	fit	fit	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
gouernment	gouernment	n1	government	government	0
of	of	pp-f	of	of	0
houshold	houshold	n1	household	household	0
,	,	,	,	,	0
yea	yea	uh	yea	yea	0
nd	nd	cc	and	and	0
necessary	necessary	j	necessary	necessary	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
direction	direction	n1	direction	direction	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
priuat	priuat	j	private	private	0
man	man	n1	man	man	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
articular	articular	j	articular	articular	0
affaires	affaires	n2	affairs	affair	0
;	;	;	;	;	0
of	of	pp-f	of	of	0
which	which	r-crq	which	which	0
kinde	kinde	n1	kind	kind	0
,	,	,	,	,	0
diuers	diuers	j	diverse	diverse	0
wil	wil	n1	will	will	0
occurre	occurre	fw-la	occurre	occurre	0
nto	nto	p-acp	unto	unto	0
you	you	pn22	you	you	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
reading	reading	vvg	reading	read	0
this	this	d	this	this	0
treatise	treatise	n1	treatise	treatise	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
like	like	j	like	like	0
manner	manner	n1	manner	manner	0
,	,	,	,	,	0
whereas	whereas	cs	whereas	whereas	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
interlaced	interlaced	vvn	interlaced	interlace	0
many	many	d	many	many	0
thing	thing	n1	thing	thing	0
against	against	p-acp	against	against	0
Atheists	Atheists	n2	Atheists	atheist	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
other	other	j-jn	other	other	0
good	good	j	good	good	0
Christians	Christians	np1	Christians	Christians	0
,	,	,	,	,	0
may	may	vmb	may	may	0
perhaps	perhaps	av	perhaps	perhaps	0
omit	omit	vvi	omit	omit	0
to	to	pc-acp	to	to	0
reade	reade	vvi	read	read	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
not	not	xx	not	not	0
pertaining	pertaining	vvg	pertaining	pertain	0
any	any	d	any	any	0
way	way	n1	way	way	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
,	,	,	,	,	0
I	I	pns11	I	i	0
think	think	vvb	think	think	0
good	good	j	good	good	0
to	to	pc-acp	to	to	0
aduertise	aduertise	vvi	advertise	advertise	0
you	you	pn22	you	you	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
also	also	av	also	also	0
find	find	vvi	find	find	0
therin	therin	av	therein	therein	0
matter	matter	n1	matter	matter	0
woorth	woorth	j	worth	worth	0
your	your	po22	your	your	0
consideration	consideration	n1	consideration	consideration	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
occasion	occasion	n1	occasion	occasion	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
obiections	obiections	n2	objections	objection	0
,	,	,	,	,	0
cleared	cleared	vvn	cleared	clear	0
diuers	diuers	j	diverse	diverse	0
douts	douts	n2	doubts	doubt	0
,	,	,	,	,	0
explicated	explicated	vvn	explicated	explicate	0
many	many	d	many	many	0
difficultyes	difficultyes	n2	difficulties	difficulty	0
,	,	,	,	,	0
&	&	cc	&	and	0
decyded	decyded	vvd	decided	decide	0
some	some	d	some	some	0
notable	notable	j	notable	notable	0
questions	questions	n2	questions	question	0
;	;	;	;	;	0
which	which	r-crq	which	which	0
may	may	vmb	may	may	0
serue	serue	vvi	serve	serve	0
,	,	,	,	,	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
confirma	confirma	fw-la	confirma	confirma	0
∣	∣	sy	∣	∣	0
tion	tion	n1	cion	cion	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Christian	Christian	np1	Christian	Christian	0
fayth	fayth	n1	faith	faith	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
also	also	av	also	also	0
for	for	c-acp	for	for	0
the	the	dt	the	the	0
edification	edification	n1	edification	edification	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
good	good	j	good	good	0
Christian	Christian	njp	Christian	christian	0
reader	reader	n1	reader	reader	0
,	,	,	,	,	0
yea	yea	uh	yea	yea	0
and	and	cc	and	and	0
stirre	stirre	vvi	stir	stir	0
him	him	pno31	him	he	0
vp	vp	a-acp	up	up	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
admiration	admiration	n1	admiration	admiration	0
of	of	pp-f	of	of	0
Gods	Gods	npg1	Gods	God	0
infinite	infinite	j	infinite	infinite	0
wisdome	wisdome	n1	wisdom	wisdom	0
,	,	,	,	,	0
iustice	iustice	n1	justice	justice	0
,	,	,	,	,	0
mercy	mercy	n1	mercy	mercy	0
bounty	bounty	n1	bounty	bounty	0
,	,	,	,	,	0
&	&	cc	&	and	0
omnipotent	omnipotent	j	omnipotent	omnipotent	0
power	power	n1	power	power	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
due	due	j-jn	due	due	0
reuerence	reuerence	n1	reverence	reverence	0
,	,	,	,	,	0
and	and	cc	and	and	0
feare	feare	n1	fear	fear	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
inscrutable	inscrutable	j	inscrutable	inscrutable	0
Iudgements	Iudgements	n2	Judgements	judgement	0
.	.	.	.	.	1
Moreouer	Moreouer	av	Moreover	moreover	0
,	,	,	,	,	0
hauing	hauing	vhg	having	have	0
had	had	vhn	had	have	0
desire	desire	n1	desire	desire	0
both	both	av-d	both	both	0
to	to	pc-acp	to	to	0
delight	delight	vvi	delight	delight	0
,	,	,	,	,	0
&	&	cc	&	and	0
profit	profit	vvb	profit	profit	0
my	my	po11	my	my	0
readers	readers	n2	readers	reader	0
,	,	,	,	,	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
sowed	sowed	vvn	sowed	sow	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
my	my	po11	my	my	0
gardain	gardain	vvb	gardain	gardain	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
tearme	tearme	vvi	term	term	0
it	it	pn31	it	it	0
)	)	)	)	)	0
the	the	dt	the	the	0
seede	seede	n1	seed	seed	0
as	as	c-acp	as	as	0
wel	wel	av	well	well	0
of	of	pp-f	of	of	0
moral	moral	n1	moral	moral	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
of	of	pp-f	of	of	0
political	political	j	political	political	0
doctrin	doctrin	n1	doctrine	doctrine	0
,	,	,	,	,	0
and	and	cc	and	and	0
haue	haue	vhb	have	have	0
watered	watered	vvn	watered	water	0
it	it	pn31	it	it	0
aboundantly	aboundantly	av-j	abundantly	abundant	0
with	with	p-acp	with	with	0
al	al	d	all	all	0
kind	kind	n1	kind	kind	0
of	of	pp-f	of	of	0
history	history	n1	history	history	0
,	,	,	,	,	0
yea	yea	uh	yea	yea	0
more	more	n1	more	moor	0
perhaps	perhaps	av	perhaps	perhaps	0
then	then	av	then	then	0
wil	wil	vmb	will	will	0
seeme	seeme	vvi	seem	seem	0
conuenient	conuenient	j	convenient	convenient	0
to	to	p-acp	to	to	0
some	some	d	some	some	0
cu	cu	zz	cu	cu	0
∣	∣	sy	∣	∣	0
rious	rious	j	rious	rious	0
and	and	cc	and	and	0
seuere	seuere	j	severe	severe	0
censurers	censurers	n2	censurers	censurer	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
may	may	vmb	may	may	0
desire	desire	vvi	desire	desire	0
to	to	pc-acp	to	to	0
haue	haue	vhi	have	have	0
al	al	d	all	all	0
things	things	n2	things	thing	0
restrained	restrained	vvn	restrained	restrain	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
limits	limits	n2	limits	limit	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
lyking	lyking	n-vvg	liking	like	0
;	;	;	;	;	0
Neuerthe	Neuerthe	n1	Neuerthe	neuerthe	0
∣	∣	sy	∣	∣	0
lesse	lesse	av-dc	less	less	0
,	,	,	,	,	0
I	I	pns11	I	i	0
wold	wold	vmd	would	will	0
haue	haue	vhi	have	have	0
such	such	d	such	such	0
to	to	pc-acp	to	to	0
vnderstand	vnderstand	vvi	understand	understand	0
if	if	cs	if	if	0
any	any	d	any	any	0
such	such	d	such	such	0
there	there	a-acp	there	there	0
be	be	vbb	be	be	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
bene	bene	vbn	be	be	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
copious	copious	j	copious	copious	0
in	in	p-acp	in	in	0
examples	examples	n2	examples	example	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
better	better	jc	better	better	0
and	and	cc	and	and	0
more	more	av-dc	more	more	0
cleare	cleare	j	clear	clear	0
confutation	confutation	n1	confutation	confutation	0
of	of	pp-f	of	of	0
Macchiauillian	Macchiauillian	njp	Macchiauillian	macchiauillian	0
,	,	,	,	,	0
&	&	cc	&	and	0
Atheistical	Atheistical	j	Atheistical	atheistical	0
politikes	politikes	n2-j	politics	politics	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
referring	referring	vvg	referring	refer	0
al	al	d	all	all	0
the	the	dt	the	the	0
effects	effects	n2	effects	effect	0
of	of	pp-f	of	of	0
Gods	Gods	n2	Gods	god	0
secret	secret	j-jn	secret	secret	0
Iudgements	Iudgements	n2	Judgements	judgement	0
,	,	,	,	,	0
yea	yea	uh	yea	yea	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
many	many	d	many	many	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
owne	owne	d	own	own	0
errours	errours	n2	errors	error	0
to	to	pc-acp	to	to	0
chance	chance	vvi	chance	chance	0
,	,	,	,	,	0
are	are	vbr	are	be	0
best	best	js	best	best	0
conuinced	conuinced	j-vvn	convinced	convince	0
by	by	p-acp	by	by	0
experience	experience	n1	experience	experience	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
cheefely	cheefely	av-jn	chiefly	chief	0
deduced	deduced	vvn	deduced	deduce	0
from	from	p-acp	from	from	0
history	history	n1	history	history	0
,	,	,	,	,	0
and	and	cc	and	and	0
showed	showed	vvd	showed	show	0
best	best	av-js	best	best	0
by	by	p-acp	by	by	0
multi	multi	fw-la	multi	multi	0
∣	∣	sy	∣	∣	0
tudes	tudes	n2	tudes	tude	0
of	of	pp-f	of	of	0
examples	examples	n2	examples	example	0
.	.	.	.	.	1
Therfore	Therfore	av	Therefore	therefore	0
I	I	pns11	I	i	0
wold	wold	vmd	would	will	0
haue	haue	vhi	have	have	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
think	think	vvi	think	think	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
inuite	inuite	vvb	invite	invite	0
you	you	pn22	you	you	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
reading	reading	n-vvg	reading	read	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
treatise	treatise	n1	treatise	treatise	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
gardain	gardain	vvb	gardain	gardain	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
you	you	pn22	you	you	0
shal	shal	vmb	shall	shall	0
find	find	vvi	find	find	0
variety	variety	n1	variety	variety	0
of	of	pp-f	of	of	0
faire	faire	j	fair	fair	0
flowers	flowers	n2	flowers	flower	0
,	,	,	,	,	0
and	and	cc	and	and	0
holsome	holsome	j	wholesome	wholesome	0
hearbs	hearbs	n2	herbs	herb	0
;	;	;	;	;	0
wherof	wherof	c-crq	whereof	whereof	0
I	I	pns11	I	i	0
wish	wish	vvb	wish	wish	0
you	you	pn22	you	you	0
first	first	ord	first	first	0
to	to	p-acp	to	to	0
take	take	vvi	take	take	0
a	a	dt	a	a	0
ful	ful	j	full	full	0
view	view	n1	view	view	0
,	,	,	,	,	0
&	&	cc	&	and	0
after	after	a-acp	after	after	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
your	your	po22	your	your	0
selfe	selfe	n1	self	self	0
a	a	dt	a	a	0
nosegay	nosegay	n1	nosegay	nosegay	0
of	of	pp-f	of	of	0
what	what	r-crq	what	what	0
you	you	pn22	you	you	0
like	like	vvb	like	like	0
best	best	av-js	best	best	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
I	I	pns11	I	i	0
can	can	vmb	can	can	0
not	not	xx	not	not	0
expect	expect	vvi	expect	expect	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
,	,	,	,	,	0
or	or	cc	or	or	0
any	any	d	any	any	0
other	other	n-jn	other	other	0
,	,	,	,	,	0
wil	wil	vmb	will	will	0
like	like	av-j	like	like	0
and	and	cc	and	and	0
allow	allow	vvi	allow	allow	0
,	,	,	,	,	0
f	f	zz	f	f	0
euery	euery	d	every	every	0
thing	thing	n1	thing	thing	0
alike	alike	av	alike	alike	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
treate	treate	vvb	treat	treat	0
,	,	,	,	,	0
or	or	cc	or	or	0
teach	teach	vvi	teach	teach	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Trea	Trea	n1	Trea	trea	0
∣	∣	sy	∣	∣	0
tise	tise	n1	tise	tise	0
,	,	,	,	,	0
no	no	av-dx	no	no	0
more	more	dc	more	more	0
then	then	cs	then	than	0
it	it	pn31	it	it	0
can	can	vmb	can	can	0
be	be	vbi	be	be	0
expected	expected	vvn	expected	expect	0
,	,	,	,	,	0
that	that	cst	that	that	0
many	many	d	many	many	0
guests	guests	n2	guests	guest	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
ited	ited	vvn	ited	it	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
feast	feast	n1	feast	feast	0
,	,	,	,	,	0
be	be	vbb	be	be	0
it	it	pn31	it	it	0
neuer	neuer	av-x	never	never	0
so	so	av	so	so	0
wel	wel	av	well	well	0
furnished	furnished	vvn	furnished	furnish	0
,	,	,	,	,	0
shalbe	shalbe	vmb	shall	shall	0
al	al	d	all	all	0
of	of	pp-f	of	of	0
hem	hem	pno32	hem	they	0
contented	contented	vvn	contented	content	0
alike	alike	av-j	alike	alike	0
with	with	p-acp	with	with	0
euery	euery	d	every	every	0
dish	dish	n1	dish	dish	0
:	:	:	:	:	0
and	and	cc	and	and	0
therfore	therfore	av	therefore	therefore	0
euen	euen	av	even	even	0
s	s	zz	s	s	0
many	many	d	many	many	0
dishes	dishes	n2	dishes	dish	0
are	are	vbr	are	be	0
prouided	prouided	vvn	provided	provide	0
,	,	,	,	,	0
not	not	xx	not	not	0
so	so	av	so	so	0
much	much	av-d	much	much	0
that	that	cst	that	that	0
al	al	d	all	all	0
the	the	dt	the	the	0
guests	guests	n2	guests	guest	0
ay	ay	uh	ay	ay	0
eate	eate	vvi	eat	eat	0
of	of	pp-f	of	of	0
euery	euery	d	every	every	0
one	one	crd	one	one	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
that	that	cst	that	that	0
euery	euery	d	every	every	0
guest	guest	n1	guest	guest	0
may	may	vmb	may	may	0
haue	haue	vhi	have	have	0
some	some	d	some	some	0
ish	ish	vbz	is	be	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
liking	liking	n-vvg	liking	like	0
;	;	;	;	;	0
euen	euen	av	even	even	0
so	so	av	so	so	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
proposed	proposed	vvn	proposed	propose	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
readers	readers	ng1	readers	reader	0
ariety	ariety	n1	ariety	ariety	0
of	of	pp-f	of	of	0
matter	matter	n1	matter	matter	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
discourse	discourse	n1	discourse	discourse	0
,	,	,	,	,	0
not	not	xx	not	not	0
so	so	av	so	so	0
much	much	av-d	much	much	0
hoping	hoping	vvg	hoping	hope	0
hat	hat	n1	hat	hat	0
al	al	d	all	all	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
wil	wil	vmb	will	will	0
be	be	vbi	be	be	0
pleased	pleased	vvn	pleased	please	0
with	with	p-acp	with	with	0
euery	euery	d	every	every	0
thing	thing	n1	thing	thing	0
therin	therin	av	therein	therein	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
hat	hat	n1	hat	hat	0
euery	euery	d	every	every	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
may	may	vmb	may	may	0
find	find	vvi	find	find	0
some	some	d	some	some	0
thing	thing	n1	thing	thing	0
to	to	pc-acp	to	to	0
content	content	vvi	content	content	0
him	him	pno31	him	he	0
To	To	pc-acp	To	to	0
conclude	conclude	vvi	conclude	conclude	0
;	;	;	;	;	0
I	I	pns11	I	i	0
wold	wold	vmd	would	will	0
not	not	xx	not	not	0
haue	haue	vhi	have	have	0
you	you	pn22	you	you	0
expect	expect	vvb	expect	expect	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
my	my	po11	my	my	0
Treatise	Treatise	n1	Treatise	treatise	0
,	,	,	,	,	0
any	any	d	any	any	0
curiosity	curiosity	n1	curiosity	curiosity	0
of	of	pp-f	of	of	0
exquisit	exquisit	j	exquisite	exquisite	0
words	words	n2	words	word	0
,	,	,	,	,	0
or	or	cc	or	or	0
fine	fine	j	fine	fine	0
filed	filed	vvn	filed	file	0
phra	phra	fw-la	phra	phra	0
∣	∣	sy	∣	∣	0
es	es	fw-mi	es	es	0
,	,	,	,	,	0
or	or	cc	or	or	0
other	other	j-jn	other	other	0
ornaments	ornaments	n2	ornaments	ornament	0
of	of	pp-f	of	of	0
eloquence	eloquence	n1	eloquence	eloquence	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
nether	nether	av-dx	neither	neither	0
my	my	po11	my	my	0
declining	declining	j-vvg	declining	decline	0
yeares	yeares	n2	years	year	0
,	,	,	,	,	0
(	(	(	(	(	0
where	where	c-crq	where	where	0
with	with	p-acp	with	with	0
my	my	po11	my	my	0
stile	stile	n1	style	stile	0
is	is	vbz	is	be	0
also	also	av	also	also	0
declined	declined	vvn	declined	decline	0
)	)	)	)	)	0
neither	neither	d	neither	neither	0
yet	yet	av	yet	yet	0
the	the	dt	the	the	0
grauity	grauity	n1	gravity	gravity	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
matter	matter	n1	matter	matter	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
handle	handle	vvb	handle	handle	0
,	,	,	,	,	0
doe	doe	vdb	do	do	0
seeme	seeme	vvi	seem	seem	0
to	to	p-acp	to	to	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
permit	permit	vvi	permit	permit	0
any	any	d	any	any	0
other	other	n-jn	other	other	0
then	then	cs	then	than	0
a	a	dt	a	a	0
plaine	plaine	j	plain	plain	0
stile	stile	n1	style	stile	0
,	,	,	,	,	0
and	and	cc	and	and	0
familiar	familiar	j-jn	familiar	familiar	0
manner	manner	n1	manner	manner	0
of	of	pp-f	of	of	0
writing	writing	n1	writing	writing	0
,	,	,	,	,	0
accommodated	accommodated	vvn	accommodated	accommodate	0
to	to	p-acp	to	to	0
common	common	j	common	common	0
capacity	capacity	n1	capacity	capacity	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
publike	publike	j	public	public	0
good	good	j	good	good	0
;	;	;	;	;	0
Besides	Besides	p-acp	Beside	beside	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
perceiue	perceiue	vvb	perceive	perceive	0
by	by	p-acp	by	by	0
such	such	d	such	such	0
english	english	jp	english	english	0
bookes	bookes	n2	books	book	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
chanced	chanced	vvn	chanced	chance	0
to	to	pc-acp	to	to	0
see	see	vvi	see	see	0
,	,	,	,	,	0
printed	printed	vvn	printed	print	0
in	in	p-acp	in	in	0
England	England	np1	England	England	0
of	of	pp-f	of	of	0
late	late	av-j	late	late	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
english	english	jp	english	english	0
tongue	tongue	n1	tongue	tongue	0
is	is	vbz	is	be	0
much	much	av-d	much	much	0
altered	altered	vvn	altered	alter	0
since	since	c-acp	since	since	0
I	I	pns11	I	i	0
came	came	vvd	came	come	0
thence	thence	av	thence	thence	0
,	,	,	,	,	0
and	and	cc	and	and	0
therfore	therfore	av	therefore	therefore	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
wel	wel	av	well	well	0
feare	feare	vvi	fear	fear	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
language	language	n1	language	language	0
currant	currant	n1	currant	currant	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
time	time	n1	time	time	0
(	(	(	(	(	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
forst	forst	vvn	forced	force	0
to	to	pc-acp	to	to	0
vse	vse	vvi	use	use	0
because	because	c-acp	because	because	0
I	I	pns11	I	i	0
neuer	neuer	av-x	never	never	0
vsed	vsed	vvd	used	use	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
learned	learned	vvd	learned	learn	0
other	other	j-jn	other	other	0
)	)	)	)	)	0
may	may	vmb	may	may	0
now	now	av	now	now	0
seeme	seeme	vvi	seem	seem	0
no	no	av-dx	no	no	0
lesse	lesse	av-dc	less	less	0
barbarous	barbarous	j	barbarous	barbarous	0
to	to	p-acp	to	to	0
some	some	d	some	some	0
men	men	n2	men	man	0
,	,	,	,	,	0
then	then	av	then	then	0
diuers	diuers	j	diverse	diverse	0
new	new	j	new	new	0
woords	woords	n2	words	word	0
,	,	,	,	,	0
nd	nd	cc	and	and	0
phrases	phrases	n2	phrases	phrase	0
seeme	seeme	vvb	seem	seem	0
strange	strange	j	strange	strange	0
to	to	p-acp	to	to	0
me	me	pno11	me	i	0
;	;	;	;	;	0
But	But	cc-acp	But	but	0
howsoeuer	howsoeuer	c-acp	howsoever	howsoever	0
it	it	pn31	it	it	0
be	be	vbb	be	be	0
,	,	,	,	,	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
my	my	po11	my	my	0
louing	louing	n1	loving	love	0
,	,	,	,	,	0
and	and	cc	and	and	0
courteous	courteous	j	courteous	courteous	0
cuntrimen	cuntrimen	n2	cuntrimen	cuntriman	0
,	,	,	,	,	0
wil	wil	vmb	will	will	0
measure	measure	vvi	measure	measure	0
this	this	d	this	this	0
my	my	po11	my	my	0
woork	woork	vvb	work	work	0
rather	rather	av-c	rather	rather	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
matter	matter	n1	matter	matter	0
,	,	,	,	,	0
and	and	cc	and	and	0
my	my	po11	my	my	0
good	good	j	good	good	0
mea	mea	zz	mea	mea	0
∣	∣	sy	∣	∣	0
ning	ning	n1	ning	ning	0
,	,	,	,	,	0
then	then	av	then	then	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
language	language	n1	language	language	0
,	,	,	,	,	0
or	or	cc	or	or	0
manner	manner	n1	manner	manner	0
of	of	pp-f	of	of	0
composition	composition	n1	composition	composition	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
for	for	p-acp	for	for	0
supplement	supplement	n1	supplement	supplement	0
of	of	pp-f	of	of	0
al	al	d	all	all	0
defects	defects	n2	defects	defect	0
,	,	,	,	,	0
they	they	pns32	they	they	0
wil	wil	vmb	will	will	0
accept	accept	vvi	accept	accept	0
the	the	dt	the	the	0
abundance	abundance	n1	abundance	abundance	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
good	good	j	good	good	0
wil	wil	n1	will	will	0
,	,	,	,	,	0
and	and	cc	and	and	0
desire	desire	n1	desire	desire	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
benefit	benefit	n1	benefit	benefit	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
hath	hath	vhz	hath	have	0
moued	moued	vvn	moved	move	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
this	this	d	this	this	0
paines	paines	n2	pains	pain	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
treate	treate	vvi	treat	treat	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
necessary	necessary	j	necessary	necessary	0
subiect	subiect	n-jn	subject	subject	0
,	,	,	,	,	0
neuer	neuer	av-x	never	never	0
handled	handled	vvn	handled	handle	0
before	before	a-acp	before	before	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
tongue	tongue	n1	tongue	tongue	0
,	,	,	,	,	0
fo	fo	zz	fo	fo	0
ought	ought	vmd	ought	ought	0
I	I	pns11	I	i	0
know	know	vvb	know	know	0
;	;	;	;	;	0
In	In	p-acp	In	in	0
which	which	r-crq	which	which	0
respect	respect	n1	respect	respect	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
grateful	grateful	j	grateful	grateful	0
vnto	vnto	p-acp	unto	unto	0
them	them	pno32	them	they	0
;	;	;	;	;	0
And	And	cc	And	and	0
this	this	d	this	this	0
being	being	vbg	being	be	0
al	al	d	all	all	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
thou	thou	pns21	thou	thou	0
∣	∣	sy	∣	∣	0
ght	ght	n1	ght	ght	0
needful	needful	j	needful	needful	0
to	to	pc-acp	to	to	0
aduertise	aduertise	vvi	advertise	advertise	0
you	you	pn22	you	you	0
touching	touching	vvg	touching	touch	0
the	the	dt	the	the	0
Treatise	Treatise	n1	Treatise	treatise	0
follo	follo	vvi	follow	follow	0
∣	∣	sy	∣	∣	0
wing	wing	n1	wing	wing	0
,	,	,	,	,	0
I	I	pns11	I	i	0
referre	referre	vvb	refer	refer	0
you	you	pn22	you	you	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
preface	preface	n1	preface	preface	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
further	further	jc	further	further	0
satisfa	satisfa	n1	satisfa	satisfa	0
∣	∣	sy	∣	∣	0
ction	ction	zz	ction	ction	0
,	,	,	,	,	0
concerning	concerning	vvg	concerning	concern	0
my	my	po11	my	my	0
further	further	jc	further	further	0
intention	intention	n1	intention	intention	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
wel	wel	av	well	well	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
first	first	ord	first	first	0
part	part	n1	part	part	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
second	second	ord	second	second	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
by	by	p-acp	by	by	0
