Imperial	Imperial	np1	Imperial	Imperial	0
these	these	d	these	these	0
praises	praises	n2	praises	praise	0
of	of	pp-f	of	of	0
Piety	Piety	n1	Piety	piety	0
,	,	,	,	,	0
I	I	pns11	I	i	0
will	will	vmb	will	will	0
adde	adde	vvi	add	add	0
a	a	dt	a	a	0
very	very	j	very	very	0
great	great	j	great	great	0
evidence	evidence	n1	evidence	evidence	0
of	of	pp-f	of	of	0
Gratitude	Gratitude	n1	Gratitude	gratitude	0
:	:	:	:	:	0
and	and	cc	and	and	0
almost	almost	av	almost	almost	0
a	a	dt	a	a	0
greater	greater	jc	greater	great	0
of	of	pp-f	of	of	0
Constancy	Constancy	n1	Constancy	constancy	0
,	,	,	,	,	0
towards	towards	p-acp	towards	towards	0
George	George	np1	George	George	0
Villiers	Villiers	np1	Villiers	Villiers	0
Duke	Duke	n1	Duke	duke	0
o	o	uh	oh	oh	0
Buckingham	Buckingham	np1	Buckingham	Buckingham	0
:	:	:	:	:	0
him	him	pno31	him	he	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
amidst	amidst	p-acp	amid	amid	0
the	the	dt	the	the	0
dangers	dangers	n2	dangers	danger	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Spanish	Spanish	jp	Spanish	spanish	0
journey	journey	n1	journey	journey	0
,	,	,	,	,	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
been	been	vbn	been	be	0
the	the	dt	the	the	0
nearest	nearest	js	nearest	near	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
attendants	attendants	n2-jn	attendants	attendant	0
,	,	,	,	,	0
your	your	po22	your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
afterwards	afterwards	av	afterwards	afterward	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
in	in	p-acp	in	in	0
requi	requi	fw-la	requi	requi	0
∣	∣	sy	∣	∣	0
tal	tal	j	tal	tall	0
,	,	,	,	,	0
bore	bore	vvd	boar	bear	0
safely	safely	av-j	safely	safe	0
with	with	p-acp	with	with	0
you	you	pn22	you	you	0
at	at	p-acp	at	at	0
home	home	n1-an	home	home	0
,	,	,	,	,	0
through	through	p-acp	through	through	0
all	all	d	all	all	0
the	the	dt	the	the	0
rocks	rocks	n2	rocks	rock	0
of	of	pp-f	of	of	0
either	either	d	either	either	0
Fortune	Fortune	n1	Fortune	fortune	0
,	,	,	,	,	0
till	till	c-acp	till	till	0
an	an	dt	and	a	0
unforeseen	unforeseen	vvn	unforeseen	unforeseen	0
day	day	n1	day	day	0
was	was	vbds	was	be	0
his	his	po31	his	his	0
conclusion	conclusion	n1	conclusion	conclusion	0
.	.	.	.	.	1
We	We	pns12	We	we	0
observed	observed	vvd	observed	observe	0
also	also	av	also	also	0
no	no	dx	no	no	0
ordinary	ordinary	j	ordinary	ordinary	0
beams	beams	n2	beams	beam	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Favour	Favour	n1	Favour	favour	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
cast	cast	vvn	cast	cast	0
upon	upon	p-acp	upon	upon	0
another	another	n-jn	another	another	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
trusty	trusty	j	trusty	trusty	0
Asso	Asso	n1	Asso	asso	0
∣	∣	sy	∣	∣	0
ciates	ciates	n2	ciates	ciate	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
same	same	d	same	same	0
Journey	Journey	n1	Journey	journey	0
,	,	,	,	,	0
a	a	dt	a	a	0
Person	Person	n1	Person	person	0
of	of	pp-f	of	of	0
approved	approved	j-vvn	approved	approve	0
Judgement	Judgement	n1	Judgement	judgement	0
,	,	,	,	,	0
Neither	Neither	av-dx	Neither	neither	0
do	do	vdb	do	do	0
I	I	pns11	I	i	0
recount	recount	vvi	recount	recount	0
these	these	d	these	these	0
only	only	av-j	only	only	0
among	among	p-acp	among	among	0
the	the	dt	the	the	0
arguments	arguments	n2	arguments	argument	0
of	of	pp-f	of	of	0
an	an	dt	and	a	0
heart	heart	n1	heart	heart	0
mindful	mindful	j	mindful	mindful	0
of	of	pp-f	of	of	0
faith	faith	n1	faith	faith	0
∣	∣	sy	∣	∣	0
ful	ful	j	full	full	0
Offices	Offices	np1	Offices	Offices	0
(	(	(	(	(	0
which	which	r-crq	which	which	0
indeed	indeed	av	indeed	indeed	0
is	is	vbz	is	be	0
Kingly	Kingly	j	Kingly	kingly	0
)	)	)	)	)	0
but	but	cc-acp	but	but	0
likewise	likewise	av	likewise	likewise	0
of	of	pp-f	of	of	0
singular	singular	j	singular	singular	0
obsequiousness	obsequiousness	n1	obsequiousness	obsequiousness	0
towards	towards	p-acp	towards	towards	0
your	your	po22	your	your	0
Father	Father	n1	Father	father	0
,	,	,	,	,	0
even	even	av	even	even	0
when	when	c-crq	when	when	0
deceased	deceased	j-vvn	deceased	decease	0
;	;	;	;	;	0
to	to	p-acp	to	to	0
whom	whom	ro-crq	whom	who	0
the	the	dt	the	the	0
Duke	Duke	n1	Duke	duke	0
of	of	pp-f	of	of	0
Buck	Buck	np1	Buck	Buck	0
∣	∣	sy	∣	∣	0
ingham	ingham	n1	ingham	ingham	0
had	had	vhd	had	have	0
been	been	vbn	been	be	0
for	for	p-acp	for	for	0
many	many	d	many	many	0
years	years	n2	years	year	0
a	a	dt	a	a	0
Favourite	Favourite	n1	Favourite	favourite	0
:	:	:	:	:	0
as	as	c-acp	as	as	0
i	i	uh	i	i	0
Your	Your	po22	Your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
had	had	vhd	had	have	0
reputed	reputed	vvn	reputed	repute	0
your	your	po22	your	your	0
self	self	n1	self	self	0
as	as	c-acp	as	as	0
much	much	d	much	much	0
the	the	dt	the	the	0
Heir	Heir	n1	Heir	heir	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Affections	Affections	n2	Affections	affection	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
were	were	vbdr	were	be	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
King	King	n1	King	king	0
∣	∣	sy	∣	∣	0
domes	domes	n2	domes	dome	0
;	;	;	;	;	0
An	An	dt	And	a	0
Example	Example	n1	Example	example	0
rare	rare	j	rare	rare	0
among	among	p-acp	among	among	0
the	the	dt	the	the	0
Memorials	Memorials	n2	Memorials	memorial	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
Ages	Ages	n2	Ages	age	0
.	.	.	.	.	1
This	This	d	This	this	0
Duke	Duke	n1	Duke	duke	0
was	was	vbds	was	be	0
indeed	indeed	av	indeed	indeed	0
amiable	amiable	j	amiable	amiable	0
in	in	p-acp	in	in	0
many	many	d	many	many	0
respects	respects	n2	respects	respect	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
seldome	seldome	av	seldom	seldom	0
are	are	vbr	are	be	0
concurrent	concurrent	j	concurrent	concurrent	0
.	.	.	.	.	1
Each	Each	d	Each	each	0
limb	limb	n1	limb	limb	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
body	body	n1	body	body	0
almost	almost	av	almost	almost	0
very	very	av	very	very	0
exactly	exactly	av-j	exactly	exact	0
composed	composed	vvn	composed	compose	0
:	:	:	:	:	0
yet	yet	av	yet	yet	0
doubtful	doubtful	j	doubtful	doubtful	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
,	,	,	,	,	0
whether	whether	cs	whither	whether	0
his	his	po31	his	his	0
shape	shape	n1	shape	shape	0
,	,	,	,	,	0
or	or	cc	or	or	0
grace	grace	n1	grace	grace	0
∣	∣	sy	∣	∣	0
fulness	fulness	n1	fullness	fullness	0
excelled	excelled	vvd	excelled	excel	0
:	:	:	:	:	0
undubitably	undubitably	av-j	undubitably	undubitable	0
of	of	pp-f	of	of	0
an	an	dt	and	a	0
undaunted	undaunted	j	undaunted	undaunted	0
spirit	spirit	n1	spirit	spirit	0
;	;	;	;	;	0
equally	equally	av-j	equally	equal	0
intent	intent	n1	intent	intent	0
upon	upon	p-acp	upon	upon	0
his	his	po31	his	his	0
cares	cares	n2	cares	care	0
,	,	,	,	,	0
whether	whether	cs	whither	whether	0
imposed	imposed	vvn	imposed	impose	0
,	,	,	,	,	0
or	or	cc	or	or	0
assumed	assumed	vvn	assumed	assume	0
:	:	:	:	:	0
There	There	pc-acp	There	there	0
was	was	vbds	was	be	0
present	present	j	present	present	0
with	with	p-acp	with	with	0
him	him	pno31	him	he	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
midst	midst	n1	midst	midst	0
of	of	pp-f	of	of	0
so	so	av	so	so	0
many	many	d	many	many	0
distractions	distractions	n2	distractions	distraction	0
an	an	dt	and	a	0
incredible	incredible	j	incredible	incredible	0
temper	temper	n1	temper	temper	0
and	and	cc	and	and	0
equability	equability	n1	equability	equability	0
.	.	.	.	.	1
I	I	pns11	I	i	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
deny	deny	vvi	deny	deny	0
his	his	po31	his	his	0
appe	appe	n1	appe	appe	0
∣	∣	sy	∣	∣	0
tite	tite	n1	tite	tite	0
of	of	pp-f	of	of	0
glory	glory	n1	glory	glory	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
generous	generous	j	generous	generous	0
minds	minds	n2	minds	mind	0
do	do	vdb	do	do	0
ever	ever	av	ever	ever	0
latest	latest	js	latest	late	0
part	part	n1	part	part	0
from	from	p-acp	from	from	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
,	,	,	,	,	0
above	above	p-acp	above	above	0
all	all	d	all	all	0
,	,	,	,	,	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
pleasing	pleasing	j-vvg	pleasing	please	0
was	was	vbds	was	be	0
,	,	,	,	,	0
That	That	cst	That	that	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
no	no	dx	no	no	0
austerity	austerity	n1	austerity	austerity	0
of	of	pp-f	of	of	0
behaviour	behaviour	n1	behaviour	behaviour	0
,	,	,	,	,	0
nothing	nothing	pix	nothing	nothing	0
outwardly	outwardly	av-j	outwardly	outward	0
tumerous	tumerous	j	tumerous	tumerous	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
was	was	vbds	was	be	0
obvious	obvious	j	obvious	obvious	0
,	,	,	,	,	0
affable	affable	j	affable	affable	0
,	,	,	,	,	0
and	and	cc	and	and	0
almost	almost	av	almost	almost	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
men	men	n2	men	man	0
free	free	j	free	free	0
and	and	cc	and	and	0
open	open	j	open	open	0
:	:	:	:	:	0
as	as	c-acp	as	as	0
if	if	cs	if	if	0
in	in	p-acp	in	in	0
so	so	av	so	so	0
high	high	j	high	high	0
a	a	dt	a	a	0
felicity	felicity	n1	felicity	felicity	0
,	,	,	,	,	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
scarce	scarce	av-j	scarce	scarce	0
been	been	vbn	been	be	0
sensible	sensible	j	sensible	sensible	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
happiness	happiness	n1	happiness	happiness	0
:	:	:	:	:	0
for	for	p-acp	for	for	0
which	which	r-crq	which	which	0
alone	alone	av-j	alone	alone	0
he	he	pns31	he	he	0
may	may	vmb	may	may	0
seem	seem	vvi	seem	seem	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
deserved	deserved	vvn	deserved	deserve	0
a	a	dt	a	a	0
more	more	av-dc	more	more	0
gentle	gentle	j	gentle	gentle	0
end	end	n1	end	end	0
.	.	.	.	.	1
Hence	Hence	av	Hence	hence	0
forward	forward	av-j	forward	forward	0
there	there	a-acp	there	there	0
began	began	vvd	began	begin	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
powerful	powerful	j	powerful	powerful	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
daily	daily	av-j	daily	daily	0
holds	holds	vvz	holds	hold	0
on	on	a-acp	on	on	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
Majesties	Majesties	n2	Majesties	majesty	0
most	most	av-ds	most	most	0
important	important	j	important	important	0
cares	cares	n2	cares	care	0
,	,	,	,	,	0
a	a	dt	a	a	0
person	person	n1	person	person	0
unquestionably	unquestionably	av-j	unquestionably	unquestionable	0
of	of	pp-f	of	of	0
an	an	dt	and	a	0
habitual	habitual	j	habitual	habitual	0
mo	mo	dc	more	more	0
∣	∣	sy	∣	∣	0
derate	derate	j	derate	derate	0
life	life	n1	life	life	0
,	,	,	,	,	0
and	and	cc	and	and	0
sober	sober	j	sober	sober	0
counsel	counsel	n1	counsel	counsel	0
:	:	:	:	:	0
and	and	cc	and	and	0
the	the	dt	the	the	0
oftner	oftner	av-c	oftener	often	0
try	try	vvi	try	try	0
∣	∣	sy	∣	∣	0
ed	ed	wd	ed	ed	0
,	,	,	,	,	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
acceptable	acceptable	j	acceptable	acceptable	0
;	;	;	;	;	0
not	not	xx	not	not	0
sway'd	sway'd	vvn	swayed	sway	0
to	to	p-acp	to	to	0
vanity	vanity	n1	vanity	vanity	0
,	,	,	,	,	0
born	born	vvn	born	bear	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
solid	solid	j	solid	solid	0
prudence	prudence	n1	prudence	prudence	0
,	,	,	,	,	0
whom	whom	ro-crq	whom	who	0
to	to	p-acp	to	to	0
name	name	n1	name	name	0
might	might	vmd	might	may	0
be	be	vbi	be	be	0
injurious	injurious	j	injurious	injurious	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
he	he	pns31	he	he	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
described	described	vvn	described	describe	0
ingenuously	ingenuously	av-j	ingenuously	ingenuous	0
,	,	,	,	,	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
known	known	vvn	known	know	0
without	without	p-acp	without	without	0
a	a	dt	a	a	0
name	name	n1	name	name	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
the	the	dt	the	the	0
highest	highest	js	highest	high	0
Empire	Empire	n1	Empire	empire	0
over	over	p-acp	over	over	0
your	your	po22	your	your	0
affections	affections	n2	affections	affection	0
,	,	,	,	,	0
is	is	vbz	is	be	0
deservedly	deservedly	av-vvn	deservedly	deserve	0
challenged	challenged	vvd	challenged	challenge	0
alone	alone	av-j	alone	alone	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
worthy	worthy	j	worthy	worthy	0
Consort	Consort	n1	Consort	consort	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Royal	Royal	j	Royal	royal	0
Bed	Bed	n1	Bed	bed	0
,	,	,	,	,	0
Her	Her	po31	Her	her	0
self	self	n1	self	self	0
likewise	likewise	av	likewise	likewise	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
ceeding	ceeding	vvg	ceeding	ceed	0
from	from	p-acp	from	from	0
a	a	dt	a	a	0
long	long	j	long	long	0
descent	descent	n1	descent	descent	0
of	of	pp-f	of	of	0
Kings	Kings	n2	Kings	king	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
suffi	suffi	n2	suffi	suffi	0
∣	∣	sy	∣	∣	0
cient	cient	n1	cient	cient	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
know	know	vvi	know	know	0
she	she	pns31	she	she	0
is	is	vbz	is	be	0
THE	THE	dt	THE	the	0
DAUGHTER	DAUGHTER	n1	DAUGHTER	daughter	0
OF	OF	pp-f	OF	of	0
HENRY	HENRY	np1	HENRY	Henry	0
THE	THE	dt	THE	the	0
GREAT	GREAT	j	GREAT	great	0
,	,	,	,	,	0
AND	AND	cc	AND	and	0
THE	THE	dt	THE	the	0
SISTER	SISTER	n1	SISTER	sister	0
OF	OF	pp-f	OF	of	0
LEWIS	LEWIS	np1	LEWIS	Lewis	0
THE	THE	dt	THE	the	0
JUST	JUST	j	JUST	just	0
;	;	;	;	;	0
Whom	Whom	ro-crq	Whom	who	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
dearest	dearest	js-jn	dearest	dear	0
pledges	pledges	n2	pledges	pledge	0
already	already	av	already	already	0
of	of	pp-f	of	of	0
either	either	d	either	either	0
Sex	Sex	n1	Sex	sex	0
;	;	;	;	;	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
comeliness	comeliness	n1	comeliness	comeliness	0
of	of	pp-f	of	of	0
chastest	chastest	js	chastest	chaste	0
graces	graces	n2	graces	grace	0
,	,	,	,	,	0
and	and	cc	and	and	0
(	(	(	(	(	0
which	which	r-crq	which	which	0
chiefly	chiefly	av-jn	chiefly	chief	0
blesseth	blesseth	vvz	blesses	bless	0
the	the	dt	the	the	0
nuptial	nuptial	j-jn	nuptial	nuptial	0
bed	bed	n1	bed	bed	0
)	)	)	)	)	0
For	For	p-acp	For	for	0
congruity	congruity	n1	congruity	congruity	0
of	of	pp-f	of	of	0
dispositions	dispositions	n2	dispositions	disposition	0
,	,	,	,	,	0
Your	Your	po22	Your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
so	so	av	so	so	0
religiously	religiously	av-j	religiously	religious	0
and	and	cc	and	and	0
so	so	av	so	so	0
particularly	particularly	av-j	particularly	particular	0
doth	doth	vdz	does	do	0
love	love	vvi	love	love	0
,	,	,	,	,	0
that	that	cst	that	that	0
justly	justly	av-j	justly	just	0
you	you	pn22	you	you	0
appear	appear	vvb	appear	appear	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
passed	passed	vvn	passed	pass	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Title	Title	n1	Title	title	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
best	best	js	best	best	0
Patron	Patron	n1	Patron	patron	0
to	to	p-acp	to	to	0
that	that	d	that	that	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
best	best	js	best	best	0
Husband	Husband	n1	Husband	husband	0
.	.	.	.	.	1
To	To	p-acp	To	to	0
Chastity	Chastity	n1	Chastity	chastity	0
,	,	,	,	,	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
added	added	vvn	added	add	0
Temperance	Temperance	n1	Temperance	temperance	0
,	,	,	,	,	0
her	her	po31	her	her	0
nearest	nearest	js	nearest	near	0
Companion	Companion	n1	Companion	companion	0
:	:	:	:	:	0
which	which	r-crq	which	which	0
in	in	p-acp	in	in	0
miserable	miserable	j	miserable	miserable	0
and	and	cc	and	and	0
impo	impo	n2	impossibilities	impossibility	0
∣	∣	sy	∣	∣	0
tent	tent	n1	tent	tent	0
men	men	n2	men	man	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
pass	pass	vvi	pass	pass	0
by	by	p-acp	by	by	0
with	with	p-acp	with	with	0
silence	silence	n1	silence	silence	0
?	?	?	?	?	0
but	but	cc-acp	but	but	0
these	these	d	these	these	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
King	King	n1	King	king	0
!	!	!	!	!	0
in	in	p-acp	in	in	0
one	one	crd	one	one	0
so	so	av	so	so	0
young	young	j	young	young	0
!	!	!	!	!	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
vigo	vigo	n1	vigo	vigo	0
∣	∣	sy	∣	∣	0
rous	rous	fw-la	rous	rous	0
age	age	n1	age	age	0
!	!	!	!	!	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
such	such	d	such	such	0
a	a	dt	a	a	0
promptness	promptness	n1	promptness	promptness	0
of	of	pp-f	of	of	0
satisfying	satisfying	vvg	satisfying	satisfy	0
all	all	d	all	all	0
desires	desires	n2	desires	desire	0
,	,	,	,	,	0
I	I	pns11	I	i	0
know	know	vvb	know	know	0
not	not	xx	not	not	0
whether	whether	cs	whither	whether	0
we	we	pns12	we	we	0
should	should	vmd	should	shall	0
more	more	av-dc	more	more	0
commend	commend	vvi	commend	commend	0
or	or	cc	or	or	0
admire	admire	vvi	admire	admire	0
them	them	pno32	them	they	0
.	.	.	.	.	1
Now	Now	av	Now	now	0
,	,	,	,	,	0
after	after	c-acp	after	after	0
these	these	d	these	these	0
Elogies	Elogies	n2	Eulogies	eulogy	0
(	(	(	(	(	0
which	which	r-crq	which	which	0
in	in	p-acp	in	in	0
part	part	n1	part	part	0
beget	beget	vvi	beget	beget	0
affection	affection	n1	affection	affection	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
part	part	n1	part	part	0
also	also	av	also	also	0
astonishment	astonishment	n1	astonishment	astonishment	0
)	)	)	)	)	0
to	to	pc-acp	to	to	0
doubt	doubt	vvi	doubt	doubt	0
once	once	a-acp	once	once	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
justness	justness	n1	justness	justness	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
times	times	n2	times	time	0
,	,	,	,	,	0
were	were	vbdr	were	be	0
most	most	av-ds	most	most	0
unjust	unjust	j	unjust	unjust	0
.	.	.	.	.	1
Yet	Yet	av	Yet	yet	0
shall	shall	vmb	shall	shall	0
I	I	pns11	I	i	0
not	not	xx	not	not	0
think	think	vvi	think	think	0
amiss	amiss	av	amiss	amiss	0
to	to	pc-acp	to	to	0
repeat	repeat	vvi	repeat	repeat	0
a	a	dt	a	a	0
little	little	j	little	little	0
at	at	p-acp	at	at	0
large	large	j	large	large	0
,	,	,	,	,	0
a	a	dt	a	a	0
thing	thing	n1	thing	thing	0
of	of	pp-f	of	of	0
noble	noble	j	noble	noble	0
example	example	n1	example	example	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
person	person	n1	person	person	0
of	of	pp-f	of	of	0
obscure	obscure	j	obscure	obscure	0
condition	condition	n1	condition	condition	0
.	.	.	.	.	1
There	There	a-acp	There	there	0
fell	fell	vvd	fell	fall	0
out	out	av	out	out	0
at	at	p-acp	at	at	0
London	London	np1	London	London	0
,	,	,	,	,	0
I	I	pns11	I	i	0
know	know	vvb	know	know	0
not	not	xx	not	not	0
what	what	r-crq	what	what	0
tumult	tumult	n1	tumult	tumult	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
one	one	pi	one	one	0
rescued	rescued	vvn	rescued	rescue	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Serjeants	Serjeants	n2	Sergeants	sergeant	0
hands	hands	n2	hands	hand	0
,	,	,	,	,	0
whom	whom	ro-crq	whom	who	0
for	for	p-acp	for	for	0
debt	debt	n1	debt	debt	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
leading	leading	vvg	leading	lead	0
to	to	p-acp	to	to	0
Prison	Prison	n1	Prison	prison	0
.	.	.	.	.	1
Amidst	Amidst	p-acp	Amid	amid	0
those	those	d	those	those	0
confusions	confusions	n2	confusions	confusion	0
,	,	,	,	,	0
one	one	crd	one	one	0
or	or	cc	or	or	0
other	other	j-jn	other	other	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
oft	oft	av	oft	oft	0
it	it	pn31	it	it	0
chances	chances	vvz	chances	chance	0
)	)	)	)	)	0
died	died	vvd	died	die	0
of	of	pp-f	of	of	0
sudden	sudden	j	sudden	sudden	0
hurts	hurts	n2	hurts	hurt	0
;	;	;	;	;	0
whereupon	whereupon	c-crq	whereupon	whereupon	0
one	one	pi	one	one	0
John	John	np1	John	John	0
Stam	Stam	np1	Stam	Stam	0
∣	∣	sy	∣	∣	0
ford	ford	n1	ford	ford	0
,	,	,	,	,	0
a	a	dt	a	a	0
man	man	n1	man	man	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
ready	ready	j	ready	ready	0
hand	hand	n1	hand	hand	0
(	(	(	(	(	0
who	who	r-crq	who	who	0
had	had	vhd	had	have	0
fatally	fatally	av-j	fatally	fatal	0
run	run	vvn	run	run	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
broyl	broyl	n1	broil	broil	0
)	)	)	)	)	0
was	was	vbds	was	be	0
apprehended	apprehended	vvn	apprehended	apprehend	0
as	as	p-acp	as	as	0
guilty	guilty	j	guilty	guilty	0
of	of	pp-f	of	of	0
mur	mur	n1	mur	mur	0
∣	∣	sy	∣	∣	0
ther	ther	zz	ther	ther	0
:	:	:	:	:	0
He	He	pns31	He	he	0
wanted	wanted	vvd	wanted	want	0
not	not	xx	not	not	0
intercessors	intercessors	n2	intercessors	intercessor	0
of	of	pp-f	of	of	0
great	great	j	great	great	0
power	power	n1	power	power	0
about	about	p-acp	about	about	0
your	your	po22	your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
;	;	;	;	;	0
and	and	cc	and	and	0
there	there	a-acp	there	there	0
seemed	seemed	vvd	seemed	seem	0
an	an	dt	and	a	0
assured	assured	j-vvn	assured	assure	0
hope	hope	n1	hope	hope	0
of	of	pp-f	of	of	0
obtaining	obtaining	vvg	obtaining	obtain	0
his	his	po31	his	his	0
pardon	pardon	n1	pardon	pardon	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
vulgar	vulgar	j	vulgar	vulgar	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
lieved	lieved	fw-fr	lieved	lieved	0
)	)	)	)	)	0
because	because	c-acp	because	because	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
attended	attended	vvn	attended	attend	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
Duke	Duke	n1	Duke	duke	0
of	of	pp-f	of	of	0
Buckingham	Buckingham	np1	Buckingham	Buckingham	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
Chamber	Chamber	n1	Chamber	chamber	0
,	,	,	,	,	0
and	and	cc	and	and	0
among	among	p-acp	among	among	0
the	the	dt	the	the	0
follow	follow	vvi	follow	follow	0
∣	∣	sy	∣	∣	0
ers	ers	n1	ers	ers	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
own	own	d	own	own	0
condition	condition	n1	condition	condition	0
,	,	,	,	,	0
had	had	vhd	had	have	0
been	been	vbn	been	be	0
for	for	p-acp	for	for	0
some	some	d	some	some	0
time	time	n1	time	time	0
very	very	av	very	very	0
acceptable	acceptable	j	acceptable	acceptable	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
his	his	po31	his	his	0
singular	singular	j	singular	singular	0
abili	abili	fw-la	abili	abili	0
∣	∣	sy	∣	∣	0
ty	ty	zz	ty	ty	0
of	of	pp-f	of	of	0
body	body	n1	body	body	0
,	,	,	,	,	0
and	and	cc	and	and	0
skil	skil	n1	skill	skill	0
in	in	p-acp	in	in	0
wrestling	wrestling	vvg	wrestling	wrestle	0
,	,	,	,	,	0
whereof	whereof	c-crq	whereof	whereof	0
the	the	dt	the	the	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
membrance	membrance	n1	membrance	membrance	0
as	as	c-acp	as	as	0
then	then	av	then	then	0
was	was	vbds	was	be	0
fresh	fresh	j	fresh	fresh	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
perchance	perchance	av	perchance	perchance	0
had	had	vhd	had	have	0
made	made	vvn	made	make	0
the	the	dt	the	the	0
poor	poor	j	poor	poor	0
man	man	n1	man	man	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
audacious	audacious	j	audacious	audacious	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
nei	nei	n1	nei	nei	0
∣	∣	sy	∣	∣	0
ther	ther	zz	ther	ther	0
the	the	dt	the	the	0
intercessions	intercessions	n2	intercessions	intercession	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
living	living	j-vvg	living	live	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
the	the	dt	the	the	0
mans	mans	ng1	men	man	0
own	own	d	own	own	0
well	well	av	well	well	0
known	known	vvn	known	know	0
valour	valour	n1	valour	valour	0
,	,	,	,	,	0
