Ingenious	Ingenious	j	Ingenious	ingenious	0
23.	23.	crd	23.	23.	1
W.	W.	np1	W.	W.	0
S.	S.	np1	S.	S.	0
W.	W.	np1	W.	W.	1
Weigh	Weigh	vvb	Weigh	weigh	0
Soul-Works	Soul-Works	j	Soul-Works	soul-works	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
ballance	ballance	n1	balance	balance	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Sanctuary	Sanctuary	n1	Sanctuary	sanctuary	0
.	.	.	.	.	1
24.	24.	crd	24.	24.	1
W.	W.	np1	W.	W.	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
S.	S.	n1	S.	saint	0
Walk	Walk	vvi	Walk	walk	0
in	in	p-acp	in	in	0
Sweet	Sweet	j	Sweet	sweet	0
com	com	vvb	come	come	0
∣	∣	sy	∣	∣	0
munion	munion	n1	munion	munion	0
with	with	p-acp	with	with	0
Christ	Christ	np1	Christ	Christ	0
here	here	av	here	here	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
thou	thou	pns21	thou	thou	0
maist	maist	vm2	mayest	may	0
die	die	vvi	die	die	0
in	in	p-acp	in	in	0
peace	peace	n1	peace	peace	0
,	,	,	,	,	0
Luk.	Luk.	np1	Luk.	Luk.	1
2.	2.	crd	2.	2.	0
29.	29.	crd	29.	29.	0
25.	25.	crd	25.	25.	1
W.	W.	np1	W.	W.	1
Whatsoever	Whatsoever	r-crq	Whatsoever	whatsoever	0
thy	thy	po21	thy	thy	0
con	con	fw-mi	con	con	0
∣	∣	sy	∣	∣	0
dition	dition	n1	dition	dition	0
be	be	vbi	be	be	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
world	world	n1	world	world	0
,	,	,	,	,	0
eye	eye	n1	eye	eye	0
God	God	np1	God	God	0
as	as	p-acp	as	as	0
the	the	dt	the	the	0
disposer	disposer	n1	disposer	disposer	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
therein	therein	av	therein	therein	0
be	be	vbi	be	be	0
contented	contented	vvn	contented	content	0
,	,	,	,	,	0
Phil.	Phil.	np1	Phil.	Phil.	1
4.	4.	crd	4.	4.	0
11.	11.	crd	11.	11.	0
26.	26.	crd	26.	26.	1
W.	W.	np1	W.	W.	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
N.	N.	np1	N.	N.	0
Walk	Walk	vvb	Walk	walk	0
Not	Not	xx	Not	not	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
course	course	n1	course	course	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
after	after	p-acp	after	after	0
the	the	dt	the	the	0
example	example	n1	example	example	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
best	best	js	best	best	0
.	.	.	.	.	1
27.	27.	crd	27.	27.	1
W.N.	W.N.	np1	W.N.	W.N.	0
W.	W.	np1	W.	W.	1
Weigh	Weigh	vvb	Weigh	weigh	0
Not	Not	xx	Not	not	0
What	What	r-crq	What	what	0
men	men	n2	men	man	0
speak	speak	vvb	speak	speak	0
or	or	cc	or	or	0
think	think	vvi	think	think	0
of	of	pp-f	of	of	0
thee	thee	pno21	thee	thou	0
,	,	,	,	,	0
so	so	av	so	so	0
God	God	np1	God	God	0
approve	approve	vvb	approve	approve	0
thee	thee	pno21	thee	thou	0
,	,	,	,	,	0
2	2	crd	2	2	0
Chro.	Chro.	np1	Chro.	Chro.	1
10.	10.	crd	10.	10.	0
18.	18.	crd	18.	18.	1
Rom.	Rom.	np1	Rom.	Rom.	0
2.	2.	crd	2.	2.	0
28	28	crd	28	28	0
,	,	,	,	,	1
29.	29.	crd	29.	29.	0
28.	28.	crd	28.	28.	1
N.	N.	np1	N.	N.	0
W.	W.	np1	W.	W.	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
W.	W.	np1	W.	W.	1
Never	Never	av-x	Never	never	0
Wink	Wink	vvb	Wink	wink	0
at	at	p-acp	at	at	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
Watch	Watch	vvb	Watch	watch	0
against	against	p-acp	against	against	0
small	small	j	small	small	0
sins	sins	n2	sins	sin	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
neglect	neglect	vvi	neglect	neglect	0
little	little	j	little	little	0
duties	duties	n2	duties	duty	0
,	,	,	,	,	0
Eph.	Eph.	np1	Eph.	Eph.	1
5.	5.	crd	5.	5.	0
15.	15.	crd	15.	15.	0
29.	29.	crd	29.	29.	1
N.W.	N.W.	np1	N.W.	N.W.	0
Never	Never	av-x	Never	never	0
Wish	Wish	vvi	Wish	wish	0
rashly	rashly	av-j	rashly	rash	0
for	for	p-acp	for	for	0
death	death	n1	death	death	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
love	love	vvb	love	love	0
life	life	n1	life	life	0
too	too	av	too	too	0
inordinately	inordinately	av-j	inordinately	inordinate	0
,	,	,	,	,	0
Iob	Iob	np1	Iob	Job	0
3.	3.	crd	3.	3.	0
4.	4.	crd	4.	4.	0
30.	30.	crd	30.	30.	1
N.	N.	np1	N.	N.	0
W.	W.	np1	W.	W.	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
N.	N.	np1	N.	N.	1
Now	Now	av	Now	now	0
Work	Work	vvb	Work	work	0
Nimbly	Nimbly	av-j	Nimbly	nimble	0
ere	ere	p-acp	ere	ere	0
night	night	n1	night	night	0
come	come	vvb	come	come	0
,	,	,	,	,	0
Ioh.	Ioh.	np1	Ioh.	Ioh.	1
12.	12.	crd	12.	12.	0
35	35	crd	35	35	0
,	,	,	,	,	1
36.	36.	crd	36.	36.	1
Eceles	Eceles	np1	Eceles	Eceles	0
.	.	.	.	.	1
9.	9.	crd	9.	9	0
10.	10.	crd	10.	10.	0
31.	31.	crd	31.	31.	1
N.	N.	np1	N.	N.	0
N.	N.	np1	N.	N.	0
W.	W.	np1	W.	W.	0
Name	Name	n1	Name	name	0
Nothing	Nothing	np1	Nothing	Nothing	0
When	When	c-crq	When	when	0
thou	thou	pns21	thou	thou	0
pleadest	pleadest	vv2	pleadest	plead	0
with	with	p-acp	with	with	0
God	God	np1	God	God	0
for	for	p-acp	for	for	0
thy	thy	po21	thy	thy	0
Soul	Soul	n1	Soul	soul	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
Christ	Christ	np1	Christ	Christ	0
and	and	cc	and	and	0
Free-grace	Free-grace	n1	Freegrace	freegrace	0
,	,	,	,	,	0
Dan.	Dan.	np1	Dan.	Dan.	1
9.	9.	crd	9.	9	0
17.	17.	crd	17.	17.	0
32.	32.	crd	32.	32.	1
N.	N.	np1	N.	N.	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
W.	W.	np1	W.	W.	1
Now	Now	av	Now	now	0
Welcome	Welcome	j-jn	Welcome	welcome	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
if	if	cs	if	if	0
at	at	p-acp	at	at	0
death	death	n1	death	death	0
thou	thou	pns21	thou	thou	0
wilt	wilt	vm2	wilt	will	0
be	be	vbi	be	be	0
welcomed	welcomed	vvn	welcomed	welcome	0
by	by	p-acp	by	by	0
Christ	Christ	np1	Christ	Christ	0
.	.	.	.	.	1
A	A	dt	A	a	0
tender	tender	j	tender	tender	0
,	,	,	,	,	0
quick	quick	j	quick	quick	0
,	,	,	,	,	0
enlivened	enlivened	j-vvn	enlivened	enliven	0
,	,	,	,	,	0
and	and	cc	and	and	0
enlightened	enlightened	vvd	enlightened	enlighten	0
Conscience	Conscience	n1	Conscience	conscience	0
,	,	,	,	,	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
only	only	j	only	only	0
Point	Point	n1	Point	point	0
upon	upon	p-acp	upon	upon	0
which	which	r-crq	which	which	0
we	we	pns12	we	we	0
must	must	vmb	must	must	0
erect	erect	vvi	erect	erect	0
these	these	d	these	these	0
Practical	Practical	j	Practical	practical	0
Rules	Rules	n2	Rules	rule	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Christian	Christian	np1	Christian	Christian	0
Compass	Compass	n1	Compass	compass	0
,	,	,	,	,	0
Heb.	Heb.	np1	Heb.	Heb.	1
13.	13.	crd	13.	13.	0
1.	1.	crd	1.	1.	0
2	2	crd	2	2	1
Cor.	Cor.	np1	Cor.	Cor.	0
1.	1.	crd	1.	1.	0
12.	12.	crd	12.	12.	1
Our	Our	po12	Our	our	0
Memory	Memory	n1	Memory	memory	0
,	,	,	,	,	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
Box	Box	n1	Box	box	0
in	in	p-acp	in	in	0
which	which	r-crq	which	which	0
this	this	d	this	this	0
Compass	Compass	n1	Compass	compass	0
must	must	vmb	must	must	0
be	be	vbi	be	be	0
kept	kept	vvn	kept	keep	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
which	which	r-crq	which	which	0
these	these	d	these	these	0
Rules	Rules	n2	Rules	rule	0
must	must	vmb	must	must	0
be	be	vbi	be	be	0
treasured	treasured	vvn	treasured	treasure	0
,	,	,	,	,	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
as	as	a-acp	as	as	0
ready	ready	j	ready	ready	0
and	and	cc	and	and	0
expert	expert	j	expert	expert	0
in	in	p-acp	in	in	0
them	them	pno32	them	they	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Mar	Mar	vvi	Mar	mar	0
∣	∣	sy	∣	∣	0
riner	riner	zz	riner	riner	0
is	is	vbz	is	be	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
Sea-compass	Sea-compass	n1	Sea-compass	sea-compass	0
.	.	.	.	.	1
So	So	av	So	so	0
much	much	av-d	much	much	0
for	for	c-acp	for	for	0
the	the	dt	the	the	0
spe	spe	fw-la	spe	spe	0
∣	∣	sy	∣	∣	0
culative	culative	j	culative	culative	0
and	and	cc	and	and	0
practical	practical	j	practical	practical	0
parts	parts	n2	parts	part	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Art	Art	n1	Art	art	0
of	of	pp-f	of	of	0
Soul-Spi	Soul-Spi	j	Soul-Spi	soul-spi	0
∣	∣	sy	∣	∣	0
ritual-Navigation	ritual-Navigation	n1	ritual-Navigation	ritual-navigation	0
.	.	.	.	.	1
The	The	dt	The	the	0
Affectionate	Affectionate	j	Affectionate	affectionate	0
part	part	n1	part	part	0
doth	doth	vdz	does	do	0
principally	principally	av-j	principally	principal	0
lie	lie	vvi	lie	lie	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
secret	secret	j-jn	secret	secret	0
motions	motions	n2	motions	motion	0
or	or	cc	or	or	0
movings	movings	n2-vvg	movings	move	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Soul	Soul	n1	Soul	soul	0
towards	towards	p-acp	towards	towards	0
God	God	np1	God	God	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Affections	Affections	n2	Affections	affection	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
raised	raised	vvn	raised	raise	0
and	and	cc	and	and	0
warmed	warmed	vvn	warmed	warm	0
,	,	,	,	,	0
and	and	cc	and	and	0
especially	especially	av-j	especially	especial	0
appear	appear	vvi	appear	appear	0
active	active	j	active	active	0
in	in	p-acp	in	in	0
Meditation	Meditation	n1	Meditation	meditation	0
:	:	:	:	:	0
Meditation	Meditation	n1	Meditation	meditation	0
being	being	vbg	being	be	0
as	as	p-acp	as	as	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
the	the	dt	the	the	0
Lim	Lim	crd	Lim	lim	0
∣	∣	sy	∣	∣	0
beck	beck	n1	beck	beck	0
or	or	cc	or	or	0
Still	Still	av	Still	still	0
in	in	p-acp	in	in	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
Affections	Affections	n2	Affections	affection	0
heat	heat	n1	heat	heat	0
and	and	cc	and	and	0
melt	melt	vvi	melt	melt	0
,	,	,	,	,	0
and	and	cc	and	and	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
drop	drop	n1	drop	drop	0
sweet	sweet	j	sweet	sweet	0
spiritual	spiritual	j	spiritual	spiritual	0
Waters	Waters	n2	Waters	water	0
.	.	.	.	.	1
The	The	dt	The	the	0
affectionate	affectionate	j	affectionate	affectionate	0
Author	Author	n1	Author	author	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Christians	Christians	njpg2	Christians	christian	0
Compass	Compass	n1	Compass	compass	0
doth	doth	vdz	does	do	0
indeed	indeed	av	indeed	indeed	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
third	third	ord	third	three	0
and	and	cc	and	and	0
last	last	ord	last	last	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Undertaking	Undertaking	n-vvg	Undertaking	undertake	0
,	,	,	,	,	0
hint	hint	n1	hint	hint	0
at	at	p-acp	at	at	0
several	several	j	several	several	0
Meditations	Meditations	n2	Meditations	meditation	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
spiritual	spiritual	j	spiritual	spiritual	0
Sea	Sea	n1	Sea	sea	0
∣	∣	sy	∣	∣	0
man	man	n1	man	man	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
acquainted	acquainted	vvn	acquainted	acquaint	0
with	with	p-acp	with	with	0
,	,	,	,	,	0
unto	unto	p-acp	unto	unto	0
which	which	r-crq	which	which	0
thou	thou	pns21	thou	thou	0
hast	hast	vh2	hast	have	0
an	an	dt	and	a	0
excellent	excellent	j	excellent	excellent	0
Supplement	Supplement	n1	Supplement	supplement	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
New	New	j	New	new	0
Compass	Compass	n1	Compass	compass	0
for	for	p-acp	for	for	0
Sea	Sea	n1	Sea	sea	0
∣	∣	sy	∣	∣	0
men	men	n1	men	man	0
.	.	.	.	.	1
This	This	d	This	this	0
Collection	Collection	n1	Collection	collection	0
is	is	vbz	is	be	0
prefixt	prefixt	vvn	prefixed	prefix	0
,	,	,	,	,	0
that	that	cst	that	that	0
at	at	p-acp	at	at	0
once	once	a-acp	once	once	0
thou	thou	pns21	thou	thou	0
mayest	mayest	vm2	mayest	may	0
view	view	vvi	view	view	0
all	all	d	all	all	0
the	the	dt	the	the	0
Compasses	Compasses	n2	Compasses	compass	0
(	(	(	(	(	0
both	both	d	both	both	0
the	the	dt	the	the	0
Speculative	Speculative	j	Speculative	speculative	0
,	,	,	,	,	0
Practical	Practical	j	Practical	practical	0
,	,	,	,	,	0
and	and	cc	and	and	0
Affectionate	Affectionate	j	Affectionate	affectionate	0
)	)	)	)	)	0
by	by	p-acp	by	by	0
which	which	r-crq	which	which	0
thou	thou	pns21	thou	thou	0
must	must	vmb	must	must	0
steer	steer	vvi	steer	steer	0
Heaven-ward	Heaven-ward	n1	Heavenward	heavenward	0
.	.	.	.	.	1
What	What	q-crq	What	what	0
further	further	av-jc	further	further	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
added	added	vvn	added	add	0
by	by	p-acp	by	by	0
way	way	n1	way	way	0
of	of	pp-f	of	of	0
Pree	Pree	np1	Pree	Pree	0
,	,	,	,	,	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
commend	commend	vvi	commend	commend	0
this	this	d	this	this	0
New	New	j	New	new	0
Compass	Compass	n1	Compass	compass	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
indeed	indeed	av	indeed	indeed	0
(	(	(	(	(	0
2	2	crd	2	2	0
Cor.	Cor.	np1	Cor.	Cor.	1
3.	3.	crd	3.	3.	0
1.	1.	crd	1.	1.	1
)	)	)	)	)	0
needs	needs	vvz	needs	need	0
no	no	dx	no	no	0
,	,	,	,	,	0
Letters	Letters	n2	Letters	letter	0
of	of	pp-f	of	of	0
Commendation	Commendation	n1	Commendation	commendation	0
,	,	,	,	,	0
or	or	cc	or	or	0
any	any	d	any	any	0
Panegyrick	Panegyrick	n1	Panegyric	panegyric	0
to	to	pc-acp	to	to	0
usher	usher	vvi	usher	usher	0
it	it	pn31	it	it	0
into	into	p-acp	into	into	0
any	any	d	any	any	0
honest	honest	j	honest	honest	0
heart	heart	n1	heart	heart	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
to	to	pc-acp	to	to	0
stir	stir	vvi	stir	stir	0
up	up	a-acp	up	up	0
all	all	d	all	all	0
,	,	,	,	,	0
especially	especially	av-j	especially	especial	0
Sea-men	Sea-men	n2	Seamen	seaman	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
conscience	conscience	n1	conscience	conscience	0
of	of	pp-f	of	of	0
using	using	vvg	using	use	0
such	such	d	such	such	0
choice	choice	n1	choice	choice	0
helps	helps	vvz	helps	help	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
promoting	promoting	j-vvg	promoting	promote	0
the	the	dt	the	the	0
sancti	sancti	fw-la	sancti	sancti	0
∣	∣	sy	∣	∣	0
fication	fication	n1	fication	fication	0
and	and	cc	and	and	0
salvation	salvation	n1	salvation	salvation	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
Souls	Souls	n2	Souls	soul	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
making	making	n-vvg	making	make	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
as	as	p-acp	as	as	0
dexterous	dexterous	j	dexterous	dexterous	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Art	Art	n1	Art	art	0
of	of	pp-f	of	of	0
Spiritual	Spiritual	j	Spiritual	spiritual	0
Navi	Navi	fw-la	Navi	navi	0
∣	∣	sy	∣	∣	0
gation	gation	n1	gation	gation	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
any	any	d	any	any	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
are	are	vbr	are	be	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Art	Art	n1	Art	art	0
of	of	pp-f	of	of	0
Natural	Natural	j	Natural	natural	0
Navigation	Navigation	n1	Navigation	navigation	0
,	,	,	,	,	0
Consider	Consider	vvb	Consider	consider	0
therefore	therefore	av	therefore	therefore	0
.	.	.	.	.	1
1.	1.	crd	1.	1.	1
What	What	q-crq	What	what	0
rich	rich	j	rich	rich	0
Merchandize	Merchandize	n1	Merchandise	merchandise	0
thy	thy	po21	thy	thy	0
Soul	Soul	n1	Soul	soul	0
is	is	vbz	is	be	0
.	.	.	.	.	1
Christ	Christ	np1	Christ	Christ	0
assures	assures	vvz	assures	assure	0
us	us	pno12	us	we	0
,	,	,	,	,	0
one	one	crd	one	one	0
Soul	Soul	n1	Soul	soul	0
is	is	vbz	is	be	0
more	more	av-dc	more	more	0
worth	worth	j	worth	worth	0
than	than	cs	than	than	0
all	all	d	all	all	0
the	the	dt	the	the	0
world	world	n1	world	world	0
.	.	.	.	.	1
The	The	dt	The	the	0
Lord	Lord	n1	Lord	lord	0
Iesus	Iesus	np1	Iesus	Jesus	0
doth	doth	vdz	does	do	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
put	put	vvn	put	put	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
world	world	n1	world	world	0
in	in	p-acp	in	in	0
one	one	crd	one	one	0
scale	scale	n1	scale	scale	0
,	,	,	,	,	0
and	and	cc	and	and	0
one	one	crd	one	one	0
soul	soul	n1	soul	soul	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
other	other	n-jn	other	other	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
world	world	n1	world	world	0
is	is	vbz	is	be	0
found	found	vvn	found	find	0
too	too	av	too	too	0
light	light	j	light	light	0
,	,	,	,	,	0
Mat.	Mat.	np1	Mat.	Mat	1
16.	16.	crd	16.	16.	0
26.	26.	crd	26.	26.	1
Shouldst	Shouldst	vmd2	Shouldst	shall	0
thou	thou	pns21	thou	thou	0
by	by	p-acp	by	by	0
skill	skill	n1	skill	skill	0
in	in	p-acp	in	in	0
Natural	Natural	j	Natural	natural	0
Navigation	Navigation	n1	Navigation	navigation	0
carry	carry	vvi	carry	carry	0
safe	safe	j	safe	safe	0
all	all	d	all	all	0
the	the	dt	the	the	0
trea	trea	n1	trea	trea	0
∣	∣	sy	∣	∣	0
sures	sures	vvz	sures	sure	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Indies	Indies	np2	Indies	Indies	0
into	into	p-acp	into	into	0
thine	thine	po21	thine	thy	0
own	own	d	own	own	0
Port	Port	n1	Port	port	0
,	,	,	,	,	0
yea	yea	uh	yea	yea	0
,	,	,	,	,	0
gain	gain	vvb	gain	gain	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
world	world	n1	world	world	0
,	,	,	,	,	0
and	and	cc	and	and	0
for	for	p-acp	for	for	0
want	want	n1	want	want	0
of	of	pp-f	of	of	0
skill	skill	n1	skill	skill	0
in	in	p-acp	in	in	0
spiritual	spiritual	j	spiritual	spiritual	0
Na	Na	fw-mi	Na	na	0
∣	∣	sy	∣	∣	0
vigation	vigation	n1	vigation	vigation	0
lose	lose	vvi	loose	lose	0
thy	thy	po21	thy	thy	0
soul	soul	n1	soul	soul	0
,	,	,	,	,	0
thou	thou	pns21	thou	thou	0
wouldst	wouldst	vmd2	wouldst	will	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
greatest	greatest	js	greatest	great	0
loser	loser	n1	loser	loser	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
world	world	n1	world	world	0
.	.	.	.	.	1
So	So	av	So	so	0
far	far	av-j	far	far	0
wilt	wilt	vm2	wilt	will	0
thou	thou	pns21	thou	thou	0
be	be	vbi	be	be	0
from	from	p-acp	from	from	0
profit	profit	n1	profit	profit	0
∣	∣	sy	∣	∣	0
ing	ing	zz	ing	ing	0
by	by	p-acp	by	by	0
any	any	d	any	any	0
of	of	pp-f	of	of	0
thy	thy	po21	thy	thy	0
Sea-voyages	Sea-voyages	n2	Sea-voyages	sea-voyage	0
.	.	.	.	.	1
There	There	pc-acp	There	there	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
plain	plain	j	plain	plain	0
in	in	p-acp	in	in	0
those	those	d	those	those	0
words	words	n2	words	word	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
What	What	q-crq	What	what	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
man	man	n1	man	man	0
profited	profited	vvn	profited	profit	0
if	if	cs	if	if	0
he	he	pns31	he	he	0
shall	shall	vmb	shall	shall	0
gain	gain	vvi	gain	gain	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
world	world	n1	world	world	0
,	,	,	,	,	0
and	and	cc	and	and	0
lose	lose	vvi	loose	lose	0
his	his	po31	his	his	0
own	own	d	own	own	0
soul	soul	n1	soul	soul	0
?	?	?	?	?	0
or	or	cc	or	or	0
what	what	q-crq	what	what	0
shall	shall	vmb	shall	shall	0
a	a	dt	a	a	0
man	man	n1	man	man	0
give	give	vvb	give	give	0
in	in	p-acp	in	in	0
exchange	exchange	n1	exchange	exchange	0
for	for	p-acp	for	for	0
his	his	po31	his	his	0
soul	soul	n1	soul	soul	0
?	?	?	?	?	1
More	More	n1	More	moor	0
is	is	vbz	is	be	0
meant	meant	vvn	meant	mean	0
,	,	,	,	,	0
than	than	cs	than	than	0
is	is	vbz	is	be	0
spoken	spoken	vvn	spoken	speak	0
.	.	.	.	.	1
2.	2.	crd	2.	2.	1
What	What	q-crq	What	what	0
a	a	dt	a	a	0
leaking	leaking	j-vvg	leaking	leak	0
Vessel	Vessel	n1	Vessel	vessel	0
thy	thy	po21	thy	thy	0
body	body	n1	body	body	0
is	is	vbz	is	be	0
in	in	p-acp	in	in	0
which	which	r-crq	which	which	0
this	this	d	this	this	0
unspeakable	unspeakable	j	unspeakable	unspeakable	0
inconceivable	inconceivable	j	inconceivable	inconceivable	0
rich	rich	j	rich	rich	0
Treasure	Treasure	n1	Treasure	treasure	0
,	,	,	,	,	0
Erasmi	Erasmi	np1	Erasmi	Erasmi	0
Chiliad	Chiliad	np1	Chiliad	Chiliad	0
,	,	,	,	,	0
p.	p.	n1	p.	p.	0
299.	299.	crd	299.	299.	0
thy	thy	po21	thy	thy	0
soul	soul	n1	soul	soul	0
,	,	,	,	,	0
is	is	vbz	is	be	0
embarked	embarked	vvn	embarked	embark	0
!	!	!	!	!	1
O	O	sy	O	o	0
the	the	dt	the	the	0
many	many	d	many	many	0
diseases	diseases	n2	diseases	disease	0
and	and	cc	and	and	0
di	di	zz	di	di	0
∣	∣	sy	∣	∣	0
stempers	stempers	n2	stempers	stemper	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
humors	humors	n2	humours	humour	0
and	and	cc	and	and	0
passions	passions	n2	passion	passion	0
,	,	,	,	,	0
The	The	dt	The	the	0
smallest	smallest	js	smallest	small	0
Pore	Pore	j	Poor	poor	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
Leak	Leak	n1	Leak	leak	0
wide	wide	j	wide	wide	0
enough	enough	av-d	enough	enough	0
to	to	pc-acp	to	to	0
let	let	vvi	let	let	0
in	in	p-acp	in	in	0
Death	Death	n1	Death	death	0
,	,	,	,	,	0
and	and	cc	and	and	0
sink	sink	vvb	sink	sink	0
thy	thy	po21	thy	thy	0
Vessel	Vessel	n1	Vessel	vessel	0
.	.	.	.	.	0
that	that	d	that	that	0
thy	thy	po21	thy	thy	0
body	body	n1	body	body	0
is	is	vbz	is	be	0
subject	subject	j-jn	subject	subject	0
to	to	p-acp	to	to	0
!	!	!	!	!	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
above	above	p-acp	above	above	0
2000	2000	crd	2000	2000	0
years	years	n2	years	year	0
ago	ago	av	ago	ago	0
,	,	,	,	,	0
that	that	cst	that	that	0
there	there	pc-acp	there	there	0
have	have	vhi	have	have	0
been	been	vbn	been	be	0
rekoned	rekoned	vvn	reckoned	reckon	0
up	up	a-acp	up	up	0
300	300	crd	300	300	0
Names	Names	n2	Names	name	0
of	of	pp-f	of	of	0
Diseases	Diseases	n2	Diseases	disease	0
;	;	;	;	;	0
and	and	cc	and	and	0
there	there	pc-acp	there	there	0
be	be	vbi	be	be	0
many	many	d	many	many	0
under	under	p-acp	under	under	0
one	one	crd	one	one	0
name	name	n1	name	name	0
,	,	,	,	,	0
and	and	cc	and	and	0
many	many	d	many	many	0
name	name	n1	name	name	0
∣	∣	sy	∣	∣	0
less	less	dc	less	less	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
pose	pose	vvi	pose	pose	0
the	the	dt	the	the	0
Physicians	Physicians	n2	Physicians	physician	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
how	how	q-crq	how	how	0
to	to	pc-acp	to	to	0
cure	cure	vvi	cure	cure	0
them	them	pno32	them	they	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
how	how	c-crq	how	how	0
to	to	pc-acp	to	to	0
call	call	vvi	call	call	0
them	them	pno32	them	they	0
.	.	.	.	.	1
And	And	cc	And	and	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
affections	affections	n2	affections	affection	0
and	and	cc	and	and	0
passions	passions	n2	passion	passion	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Mind	Mind	n1	Mind	mind	0
,	,	,	,	,	0
the	the	dt	the	the	0
di	di	zz	di	di	0
