NO	NO	dx	NO	no	0
almost	almost	av	almost	almost	0
layed	layed	vvn	laid	lay	0
wast	wast	n1	waste	waste	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
same	same	d	same	same	0
stroake	stroake	n1	stroke	stroke	0
of	of	pp-f	of	of	0
Gods	Gods	npg1	Gods	God	0
hand	hand	n1	hand	hand	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
still	still	av	still	still	0
repented	repented	vvd	repented	repent	0
him	him	pno31	him	he	0
for	for	p-acp	for	for	0
this	this	d	this	this	0
,	,	,	,	,	0
and	and	cc	and	and	0
said	said	vvd	said	say	0
,	,	,	,	,	0
it	it	pn31	it	it	0
shall	shall	vmb	shall	shall	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
,	,	,	,	,	0
Amos	Amos	np1	Amos	Amos	0
7.3	7.3	crd	7.3	7.3	0
,	,	,	,	,	0
6.	6.	crd	6.	6.	1
Againe	Againe	av	Again	again	0
,	,	,	,	,	0
though	though	cs	though	though	0
your	your	po22	your	your	0
estates	estates	n2	estates	estate	0
were	were	vbdr	were	be	0
wasted	wasted	vvn	wasted	waste	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
your	your	po22	your	your	0
dwellings	dwellings	n2	dwellings	dwelling	0
were	were	vbdr	were	be	0
preserved	preserved	vvn	preserved	preserve	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
might	might	vmd	might	may	0
not	not	xx	not	not	0
bee	bee	vbi	be	be	0
as	as	p-acp	as	as	0
Sodome	Sodome	np1	Sodome	Sodom	0
,	,	,	,	,	0
or	or	cc	or	or	0
like	like	av-j	like	like	0
unto	unto	p-acp	unto	unto	0
Gomorrah	Gomorrah	np1	Gomorrah	Gomorrah	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
some	some	d	some	some	0
other	other	j-jn	other	other	0
places	places	n2	places	place	0
are	are	vbr	are	be	0
:	:	:	:	:	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
of	of	pp-f	of	of	0
∣	∣	sy	∣	∣	0
ten	ten	crd	ten	ten	0
threatned	threatned	j-vvn	threatened	threaten	0
,	,	,	,	,	0
and	and	cc	and	and	0
as	as	c-acp	as	as	0
often	often	av	often	often	0
really	really	av-j	really	real	0
inten	inten	j	inten	inten	0
∣	∣	sy	∣	∣	0
ded	ded	j	dead	dead	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
enemies	enemies	n2	enemies	enemy	0
,	,	,	,	,	0
and	and	cc	and	and	0
had	had	vhd	had	have	0
questi	questi	n1	question	question	0
∣	∣	sy	∣	∣	0
onles	onles	cs	unless	unless	0
been	been	vbn	been	be	0
accordingly	accordingly	av-vvg	accordingly	accord	0
executed	executed	vvn	executed	execute	0
,	,	,	,	,	0
had	had	vhd	had	have	0
not	not	xx	not	not	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
by	by	p-acp	by	by	0
his	his	po31	his	his	0
Power	Power	n1	Power	power	0
and	and	cc	and	and	0
Provi	Provi	fw-la	Provi	provi	0
∣	∣	sy	∣	∣	0
dence	dence	n1	dence	dence	0
almost	almost	av	almost	almost	0
miraculously	miraculously	av-j	miraculously	miraculous	0
prevented	prevented	vvn	prevented	prevent	0
it	it	pn31	it	it	0
,	,	,	,	,	0
saying	saying	vvg	saying	say	0
unto	unto	p-acp	unto	unto	0
them	them	pno32	them	they	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
doth	doth	vdz	does	do	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
sea	sea	n1	sea	sea	0
,	,	,	,	,	0
Job	Job	np1	Job	Job	0
38.11	38.11	crd	38.11	38.11	0
.	.	.	.	.	1
Hitherto	Hitherto	av	Hitherto	hitherto	0
shalt	shalt	vm2	shalt	shall	0
thou	thou	pns21	thou	thou	0
come	come	vvi	come	come	0
,	,	,	,	,	0
and	and	cc	and	and	0
no	no	dx	no	no	0
farther	farther	av-jc	farther	far	0
,	,	,	,	,	0
and	and	cc	and	and	0
here	here	av	here	here	0
shall	shall	vmb	shall	shall	0
thy	thy	po21	thy	thy	0
proud	proud	j	proud	proud	0
waves	waves	n2	waves	wave	0
be	be	vbb	be	be	0
stayed	stayed	vvn	stayed	stay	0
:	:	:	:	:	0
as	as	c-acp	as	as	0
if	if	cs	if	if	0
God	God	np1	God	God	0
had	had	vhd	had	have	0
reasoned	reasoned	vvn	reasoned	reason	0
with	with	p-acp	with	with	0
himselfe	himselfe	px31	himself	himself	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
doth	doth	vdz	does	do	0
concerning	concerning	vvg	concerning	concern	0
his	his	po31	his	his	0
owne	owne	d	own	own	0
people	people	n1	people	people	0
,	,	,	,	,	0
Hos.	Hos.	np1	Hos.	Hos.	1
11.8	11.8	crd	11.8	11.8	0
,	,	,	,	,	0
9.	9.	crd	9.	9	1
How	How	q-crq	How	how	0
shall	shall	vmb	shall	shall	0
I	I	pns11	I	i	0
give	give	vvi	give	give	0
thee	thee	pno21	thee	thou	0
up	up	p-acp	up	up	0
Ephraim	Ephraim	np1	Ephraim	Ephraim	0
?	?	?	?	?	0
how	how	q-crq	how	how	0
shall	shall	vmb	shall	shall	0
I	I	pns11	I	i	0
deliver	deliver	vvi	deliver	deliver	0
thee	thee	pno21	thee	thou	0
Israel	Israel	np1	Israel	Israel	0
?	?	?	?	?	0
how	how	q-crq	how	how	0
shall	shall	vmb	shall	shall	0
I	I	pns11	I	i	0
make	make	vvi	make	make	0
thee	thee	pno21	thee	thou	0
as	as	p-acp	as	as	0
Admah	Admah	np1	Admah	Admah	0
?	?	?	?	?	0
how	how	q-crq	how	how	0
shall	shall	vmb	shall	shall	0
I	I	pns11	I	i	0
set	set	vvi	set	set	0
thee	thee	pno21	thee	thou	0
as	as	p-acp	as	as	0
Zeboim	Zeboim	n1	Zeboim	zeboim	0
?	?	?	?	?	0
mine	mine	po11	mine	my	0
heart	heart	n1	heart	heart	0
is	is	vbz	is	be	0
tur	tur	fw-la	tur	tur	0
∣	∣	sy	∣	∣	0
ned	ned	zz	ned	ned	0
within	within	p-acp	within	within	0
me	me	pno11	me	i	0
,	,	,	,	,	0
my	my	po11	my	my	0
repentings	repentings	n2-vvg	repentings	repenting	0
are	are	vbr	are	be	0
kindled	kindled	vvn	kindled	kindle	0
together	together	av	together	together	0
,	,	,	,	,	0
I	I	pns11	I	i	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
execute	execute	vvi	execute	execute	0
the	the	dt	the	the	0
fiercenesse	fiercenesse	n1	fierceness	fierceness	0
of	of	pp-f	of	of	0
mine	mine	po11	mine	my	0
Anger	Anger	n1	Anger	anger	0
,	,	,	,	,	0
I	I	pns11	I	i	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
returne	returne	vvi	return	return	0
to	to	pc-acp	to	to	0
destroy	destroy	vvi	destroy	destroy	0
Ephraim	Ephraim	np1	Ephraim	Ephraim	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
God	God	np1	God	God	0
and	and	cc	and	and	0
not	not	xx	not	not	0
man	man	n1	man	man	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	1
Above	Above	p-acp	Above	above	0
all	all	d	all	all	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
of	of	pp-f	of	of	0
Gods	Gods	npg1	Gods	God	0
favours	favours	n2	favours	favour	0
,	,	,	,	,	0
mixed	mixed	vvn	mixed	mix	0
with	with	p-acp	with	with	0
those	those	d	those	those	0
judgements	judgements	n2	judgements	judgement	0
wch	wch	r-crq	which	which	0
you	you	pn22	you	you	0
lately	lately	av-j	lately	late	0
felt	felt	vvd	felt	feel	0
;	;	;	;	;	0
esteeme	esteeme	vvb	esteem	esteem	0
not	not	xx	not	not	0
this	this	d	this	this	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
least	least	ds	least	least	0
,	,	,	,	,	0
that	that	cst	that	that	0
although	although	cs	although	although	0
your	your	po22	your	your	0
Teachers	Teachers	n2	Teachers	teacher	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
driven	driven	vvn	driven	drive	0
into	into	p-acp	into	into	0
corners	corners	n2	corners	corner	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
by	by	p-acp	by	by	0
Gods	Gods	npg1	Gods	God	0
goodnesse	goodnesse	n1	goodness	goodness	0
preserved	preserved	vvn	preserved	preserve	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
farther	farther	jc	farther	far	0
service	service	n1	service	service	0
,	,	,	,	,	0
and	and	cc	and	and	0
are	are	vbr	are	be	0
now	now	av	now	now	0
restored	restored	vvn	restored	restore	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
safety	safety	n1	safety	safety	0
,	,	,	,	,	0
that	that	cst	that	that	0
your	your	po22	your	your	0
eyes	eyes	n2	eyes	eye	0
behold	behold	vvb	behold	behold	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
your	your	po22	your	your	0
eares	eares	n2	ears	ear	0
heare	heare	vvb	hear	hear	0
their	their	po32	their	their	0
voice	voice	n1	voice	voice	0
,	,	,	,	,	0
shewing	shewing	vvg	showing	show	0
you	you	pn22	you	you	0
the	the	dt	the	the	0
way	way	n1	way	way	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
should	should	vmd	should	shall	0
walke	walke	vvi	walk	walk	0
in	in	p-acp	in	in	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
you	you	pn22	you	you	0
turne	turne	vvb	turn	turn	0
aside	aside	av	aside	aside	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
right	right	j-jn	right	right	0
or	or	cc	or	or	0
left	left	j	left	left	0
hand	hand	n1	hand	hand	0
;	;	;	;	;	0
a	a	dt	a	a	0
mercy	mercy	n1	mercy	mercy	0
which	which	r-crq	which	which	0
God	God	np1	God	God	0
accompts	accompts	vvz	accounts	accompt	0
sufficient	sufficient	j	sufficient	sufficient	0
to	to	pc-acp	to	to	0
sweeten	sweeten	vvi	sweeten	sweeten	0
even	even	av	even	even	0
the	the	dt	the	the	0
bread	bread	n1	bred	bread	0
of	of	pp-f	of	of	0
adversity	adversity	n1	adversity	adversity	0
and	and	cc	and	and	0
the	the	dt	the	the	0
water	water	n1	water	water	0
of	of	pp-f	of	of	0
affliction	affliction	n1	affliction	affliction	0
,	,	,	,	,	0
Isay	Isay	np1	Isay	Isay	0
30.20	30.20	crd	30.20	30.20	0
.	.	.	.	.	1
And	And	cc	And	and	0
even	even	av	even	even	0
that	that	d	that	that	0
want	want	n1	want	want	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
while	while	n1	while	while	0
,	,	,	,	,	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
of	of	pp-f	of	of	0
speciall	speciall	j	special	special	0
use	use	n1	use	use	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
warne	warne	vvi	warn	warn	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
set	set	vvi	set	set	0
an	an	dt	and	a	0
higher	higher	jc	higher	high	0
price	price	n1	price	price	0
on	on	p-acp	on	on	0
Gods	Gods	npg1	Gods	God	0
Ordinances	Ordinances	n2	Ordinances	ordinance	0
hereafter	hereafter	av	hereafter	hereafter	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
answer	answer	vvi	answer	answer	0
them	them	pno32	them	they	0
with	with	p-acp	with	with	0
proportionable	proportionable	j	proportionable	proportionable	0
fruits	fruits	n2	fruits	fruit	0
,	,	,	,	,	0
lest	lest	cs	lest	lest	0
God	God	np1	God	God	0
bring	bring	vvb	bring	bring	0
upon	upon	p-acp	upon	upon	0
you	you	pn22	you	you	0
that	that	d	that	that	0
heavy	heavy	j	heavy	heavy	0
judgement	judgement	n1	judgement	judgement	0
,	,	,	,	,	0
threatned	threatned	vvd	threatened	threaten	0
against	against	p-acp	against	against	0
his	his	po31	his	his	0
owne	owne	d	own	own	0
people	people	n1	people	people	0
,	,	,	,	,	0
the	the	dt	the	the	0
utter	utter	j	utter	utter	0
taking	taking	vvg	taking	take	0
away	away	av	away	away	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Kingdome	Kingdome	n1	Kingdom	kingdom	0
from	from	p-acp	from	from	0
them	them	pno32	them	they	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
bestow	bestow	vvi	bestow	bestow	0
it	it	pn31	it	it	0
on	on	p-acp	on	on	0
a	a	dt	a	a	0
people	people	n1	people	people	0
,	,	,	,	,	0
that	that	cst	that	that	0
might	might	vmd	might	may	0
yeeld	yeeld	vvi	yield	yield	0
him	him	pno31	him	he	0
a	a	dt	a	a	0
better	better	jc	better	better	0
accompt	accompt	n1	account	account	0
thereof	thereof	av	thereof	thereof	0
,	,	,	,	,	0
Mat.	Mat.	np1	Mat.	Mat	1
21.43	21.43	crd	21.43	21.43	0
.	.	.	.	.	1
As	As	p-acp	As	as	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
losses	losses	n2	losses	loss	0
which	which	r-crq	which	which	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
sustained	sustained	vvn	sustained	sustain	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
outward	outward	j	outward	outward	0
Estates	Estates	n2	Estates	estate	0
(	(	(	(	(	0
which	which	r-crq	which	which	0
considering	considering	vvg	considering	consider	0
how	how	c-crq	how	how	0
long	long	av-j	long	long	0
you	you	pn22	you	you	0
were	were	vbdr	were	be	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
enemies	enemies	ng1	enemies	enemy	0
hand	hand	n1	hand	hand	0
,	,	,	,	,	0
were	were	vbdr	were	be	0
lesse	lesse	av-dc	less	less	0
then	then	cs	then	than	0
most	most	av-ds	most	most	0
other	other	j-jn	other	other	0
Townes	Townes	n2	Towns	town	0
have	have	vhb	have	have	0
felt	felt	vvn	felt	feel	0
)	)	)	)	)	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
suffer	suffer	vvb	suffer	suffer	0
any	any	d	any	any	0
hurt	hurt	n1	hurt	hurt	0
thereby	thereby	av	thereby	thereby	0
,	,	,	,	,	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
none	none	pix	none	none	0
to	to	pc-acp	to	to	0
blame	blame	vvi	blame	blame	0
but	but	p-acp	but	but	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
.	.	.	.	.	1
If	If	cs	If	if	0
God	God	np1	God	God	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
owne	owne	d	own	own	0
experience	experience	n1	experience	experience	0
shew	shew	vvi	show	show	0
you	you	pn22	you	you	0
the	the	dt	the	the	0
vanity	vanity	n1	vanity	vanity	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
outward	outward	j	outward	outward	0
things	things	n2	things	thing	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
we	we	pns12	we	we	0
cannot	cannot	vmbx	cannot	can	0
hold	hold	vvi	hold	hold	0
when	when	c-crq	when	when	0
we	we	pns12	we	we	0
have	have	vhb	have	have	0
them	them	pno32	them	they	0
,	,	,	,	,	0
that	that	cst	that	that	0
availe	availe	vvi	avail	avail	0
not	not	xx	not	not	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
day	day	n1	day	day	0
of	of	pp-f	of	of	0
wrath	wrath	n1	wrath	wrath	0
,	,	,	,	,	0
Prov.	Prov.	np1	Prov.	Prov.	1
11.4	11.4	crd	11.4	11.4	0
.	.	.	.	.	0
that	that	cst	that	that	0
comfort	comfort	vvb	comfort	comfort	0
us	us	pno12	us	we	0
least	least	av-ds	least	least	0
when	when	c-crq	when	when	0
we	we	pns12	we	we	0
need	need	vvb	need	need	0
it	it	pn31	it	it	0
most	most	av-ds	most	most	0
,	,	,	,	,	0
that	that	cst	that	that	0
too	too	av	too	too	0
often	often	av	often	often	0
prove	prove	vvi	prove	prove	0
snares	snares	n2	snares	snare	0
unto	unto	p-acp	unto	unto	0
us	us	pno12	us	we	0
,	,	,	,	,	0
while	while	cs	while	while	0
we	we	pns12	we	we	0
enjoy	enjoy	vvb	enjoy	enjoy	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
leave	leave	vvb	leave	leave	0
us	us	pno12	us	we	0
nothing	nothing	pix	nothing	nothing	0
but	but	cc-acp	but	but	0
sorrowes	sorrowes	n2	sorrows	sorrow	0
when	when	c-crq	when	when	0
we	we	pns12	we	we	0
lose	lose	vvb	loose	lose	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
thereby	thereby	av	thereby	thereby	0
take	take	vvb	take	take	0
off	off	a-acp	off	off	0
your	your	po22	your	your	0
hearts	hearts	n2	hearts	heart	0
from	from	p-acp	from	from	0
lo	lo	uh	lo	lo	0
∣	∣	sy	∣	∣	0
ving	ving	vhg	ving	ve	0
and	and	cc	and	and	0
depending	depending	vvg	depending	depend	0
on	on	p-acp	on	on	0
them	them	pno32	them	they	0
,	,	,	,	,	0
that	that	cst	that	that	0
yee	yee	pn22	ye	you	0
may	may	vmb	may	may	0
take	take	vvi	take	take	0
care	care	n1	care	care	0
to	to	pc-acp	to	to	0
lay	lay	vvi	lay	lay	0
up	up	a-acp	up	up	0
your	your	po22	your	your	0
Treasures	Treasures	n2	Treasures	treasure	0
in	in	p-acp	in	in	0
Heaven	Heaven	n1	Heaven	heaven	0
(	(	(	(	(	0
as	as	p-acp	as	as	0
our	our	po12	our	our	0
Saviour	Saviour	n1	Saviour	saviour	0
adviseth	adviseth	vvz	adviseth	advise	0
,	,	,	,	,	0
Mat.	Mat.	np1	Mat.	Mat	1
6.20	6.20	crd	6.20	6.20	0
.	.	.	.	.	1
)	)	)	)	)	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
reach	reach	n1	reach	reach	0
of	of	pp-f	of	of	0
thieves	thieves	n2	thieves	thief	0
and	and	cc	and	and	0
plunderers	plunderers	n2	plunderers	plunderer	0
,	,	,	,	,	0
(	(	(	(	(	0
which	which	r-crq	which	which	0
we	we	pns12	we	we	0
may	may	vmb	may	may	0
truely	truely	av-j	truly	true	0
conceive	conceive	vvi	conceive	conceive	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
end	end	n1	end	end	0
that	that	cst	that	that	0
God	God	np1	God	God	0
aimed	aimed	vvd	aimed	aim	0
at	at	p-acp	at	at	0
in	in	p-acp	in	in	0
delivering	delivering	vvg	delivering	deliver	0
you	you	pn22	you	you	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
hands	hands	n2	hands	hand	0
of	of	pp-f	of	of	0
spoylers	spoylers	n2	spoilers	spoiler	0
and	and	cc	and	and	0
robbers	robbers	n2	robbers	robber	0
)	)	)	)	)	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
come	come	vvb	come	come	0
great	great	j	great	great	0
gainers	gainers	n2	gainers	gainer	0
by	by	p-acp	by	by	0
all	all	d	all	all	0
your	your	po22	your	your	0
losses	losses	n2	losses	loss	0
.	.	.	.	.	1
I	I	pns11	I	i	0
know	know	vvb	know	know	0
what	what	q-crq	what	what	0
carnall	carnall	j	carnal	carnal	0
reason	reason	n1	reason	reason	0
will	will	vmb	will	will	0
suggest	suggest	vvi	suggest	suggest	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
stands	stands	vvz	stands	stand	0
you	you	pn22	you	you	0
upon	upon	a-acp	upon	upon	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
now	now	av	now	now	0
more	more	av-dc	more	more	0
earnest	earnest	j	earnest	earnest	0
in	in	p-acp	in	in	0
labouring	labouring	vvg	labouring	labour	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
diligence	diligence	n1	diligence	diligence	0
to	to	pc-acp	to	to	0
repaire	repaire	vvi	repair	repair	0
your	your	po22	your	your	0
losses	losses	n2	losses	loss	0
;	;	;	;	;	0
and	and	cc	and	and	0
it	it	pn31	it	it	0
grieves	grieves	vvz	grieves	grieve	0
my	my	po11	my	my	0
heart	heart	n1	heart	heart	0
to	to	pc-acp	to	to	0
see	see	vvi	see	see	0
,	,	,	,	,	0
that	that	cst	that	that	0
this	this	d	this	this	0
counsel	counsel	n1	counsel	counsel	0
prevailes	prevailes	vvz	prevails	prevail	0
so	so	av	so	so	0
much	much	av-d	much	much	0
with	with	p-acp	with	with	0
many	many	d	many	many	0
,	,	,	,	,	0
that	that	cst	that	that	0
should	should	vmd	should	shall	0
by	by	p-acp	by	by	0
this	this	d	this	this	0
time	time	n1	time	time	0
have	have	vhb	have	have	0
learned	learned	vvn	learned	learn	0
Christ	Christ	np1	Christ	Christ	0
better	better	jc	better	better	0
.	.	.	.	.	1
Give	Give	vvb	Give	give	0
me	me	pno11	me	i	0
leave	leave	n1	leave	leave	0
to	to	pc-acp	to	to	0
lay	lay	vvi	lay	lay	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
fore	fore	c-acp	before	fore	0
you	you	pn22	you	you	0
a	a	dt	a	a	0
praecedent	praecedent	n1	precedent	precedent	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
owne	owne	d	own	own	0
.	.	.	.	.	1
About	About	p-acp	About	about	0
34.	34.	crd	34.	34.	0
yeares	yeares	n2	years	year	0
since	since	a-acp	since	since	0
,	,	,	,	,	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
sent	sent	vvd	sent	send	0
upon	upon	p-acp	upon	upon	0
this	this	d	this	this	0
towne	towne	n1	town	town	0
a	a	dt	a	a	0
fearefull	fearefull	j	fearful	fearful	0
fire	fire	n1	fire	fire	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
consumed	consumed	vvd	consumed	consume	0
the	the	dt	the	the	0
best	best	js	best	best	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
the	the	dt	the	the	0
losse	losse	n1	loss	loss	0
at	at	p-acp	at	at	0
an	an	dt	and	a	0
under	under	a-acp	under	under	0
value	value	n1	valve	value	0
amounting	amounting	vvg	amounting	amount	0
to	to	p-acp	to	to	0
more	more	dc	more	more	0
then	then	cs	then	than	0
fourty	fourty	crd	fourty	forty	0
thousand	thousand	crd	thousand	thousand	0
pounds	pounds	n2	pounds	pound	0
.	.	.	.	.	1
What	What	q-crq	What	what	0
fell	fell	vvd	fell	fall	0
out	out	av	out	out	0
thereupon	thereupon	av	thereupon	thereupon	0
?	?	?	?	?	1
There	There	a-acp	There	there	0
met	met	vvd	met	meet	0
toge	toge	n1	toga	toge	0
∣	∣	sy	∣	∣	0
ther	ther	zz	ther	ther	0
about	about	p-acp	about	about	0
seven	seven	crd	seven	seven	0
or	or	cc	or	or	0
eight	eight	crd	eight	eight	0
well-affe	well-affe	n1	well-affe	well-affe	0
∣	∣	sy	∣	∣	0
cted	cted	j	cted	cted	0
persons	persons	n2	persons	person	0
,	,	,	,	,	0
and	and	cc	and	and	0
agreed	agreed	vvd	agreed	agree	0
to	to	pc-acp	to	to	0
contribute	contribute	vvi	contribute	contribute	0
in	in	p-acp	in	in	0
money	money	n1	money	money	0
,	,	,	,	,	0
and	and	cc	and	and	0
annuities	annuities	n2	annuities	annuity	0
,	,	,	,	,	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
Lands	Lands	n2	Lands	land	0
,	,	,	,	,	0
the	the	dt	the	the	0
summe	summe	n1	sum	sum	0
of	of	pp-f	of	of	0
eight	eight	crd	eight	eight	0
hundred	hundred	crd	hundred	hundred	0
pounds	pounds	n2	pounds	pound	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
erecting	erecting	vvg	erecting	erect	0
of	of	pp-f	of	of	0
an	an	dt	and	a	0
Hospi	Hospi	np1	Hospi	Hospi	0
∣	∣	sy	∣	∣	0
tall	tall	j	tall	tall	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
setting	setting	n-vvg	setting	set	0
of	of	pp-f	of	of	0
poore	poore	j	poor	poor	0
children	children	n2	children	child	0
on	on	p-acp	on	on	0
worke	worke	n1	work	work	0
:	:	:	:	:	0
The	The	dt	The	the	0
whole	whole	j-jn	whole	whole	0
towne	towne	n1	town	town	0
con	con	vvi	con	con	0
∣	∣	sy	∣	∣	0
sented	sented	vvn	scented	scent	0
to	to	pc-acp	to	to	0
double	double	vvi	double	double	0
their	their	po32	their	their	0
weekely	weekely	j	weekly	weekly	0
rates	rates	n2	rates	rate	0
for	for	p-acp	for	for	0
reliefe	reliefe	n1	relief	relief	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
poore	poore	j	poor	poor	0
,	,	,	,	,	0
enlarged	enlarged	vvn	enlarged	enlarge	0
their	their	po32	their	their	0
Churches	Churches	n2	Churches	church	0
,	,	,	,	,	0
and	and	cc	and	and	0
reduced	reduced	vvd	reduced	reduce	0
the	the	dt	the	the	0
towne	towne	n1	town	town	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
to	to	p-acp	to	to	0
order	order	n1	order	order	0
by	by	p-acp	by	by	0
good	good	j	good	good	0
governement	governement	n1	government	government	0
:	:	:	:	:	0
What	What	r-crq	What	what	0
gained	gained	vvd	gained	gain	0
they	they	pns32	they	they	0
by	by	p-acp	by	by	0
all	all	d	all	all	0
this	this	d	this	this	0
?	?	?	?	?	0
within	within	p-acp	within	within	0
the	the	dt	the	the	0
compasse	compasse	n1	compass	compass	0
of	of	pp-f	of	of	0
six	six	crd	six	six	0
or	or	cc	or	or	0
seaven	seaven	crd	seaven	seven	0
yeares	yeares	n2	years	year	0
,	,	,	,	,	0
God	God	np1	God	God	0
so	so	av	so	so	0
poured	poured	vvd	poured	pour	0
out	out	av	out	out	0
his	his	po31	his	his	0
blessings	blessings	n2	blessings	blessing	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
place	place	n1	place	place	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
short	short	j	short	short	0
space	space	n1	space	space	0
in	in	p-acp	in	in	0
better	better	jc	better	better	0
condition	condition	n1	condition	condition	0
then	then	cs	then	than	0
it	it	pn31	it	it	0
had	had	vhd	had	have	0
been	been	vbn	been	be	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
fore	fore	c-acp	before	fore	0
that	that	cst	that	that	0
calamity	calamity	n1	calamity	calamity	0
fell	fell	vvd	fell	fall	0
upon	upon	p-acp	upon	upon	0
them	them	pno32	them	they	0
.	.	.	.	.	1
Can	Can	vmb	Can	can	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
a	a	dt	a	a	0
better	better	jc	better	better	0
argument	argument	n1	argument	argument	0
then	then	cs	then	than	0
that	that	d	that	that	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
taken	taken	vvn	taken	take	0
from	from	p-acp	from	from	0
experience	experience	n1	experience	experience	0
a	a	dt	a	a	0
∣	∣	sy	∣	∣	0
mong	mong	p-acp	mong	among	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
?	?	?	?	?	1
Or	Or	cc	Or	or	0
is	is	vbz	is	be	0
