ANd	ANd	cc	ANd	and	0
have	have	vhb	have	have	0
not	not	xx	not	not	0
the	the	dt	the	the	0
right	right	j-jn	right	right	0
Faith	Faith	n1	Faith	faith	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
they	they	pns32	they	they	0
notwith	notwith	av	notwith	notwith	0
∣	∣	sy	∣	∣	0
standing	standing	vvg	standing	stand	0
think	think	vvb	think	think	0
this	this	d	this	this	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
perfect	perfect	j	perfect	perfect	0
love	love	n1	love	love	0
towards	towards	p-acp	towards	towards	0
God	God	np1	God	God	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
what	what	r-crq	what	what	0
man	man	n1	man	man	0
∣	∣	sy	∣	∣	0
ner	ner	zz	ner	ner	0
they	they	pns32	they	they	0
shall	shall	vmb	shall	shall	0
bee	bee	vbi	be	be	0
punished	punished	vvn	punished	punish	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
day	day	n1	day	day	0
of	of	pp-f	of	of	0
Iudgement	Iudgement	n1	Judgement	judgement	0
for	for	p-acp	for	for	0
this	this	d	this	this	0
very	very	j	very	very	0
error	error	n1	error	error	0
of	of	pp-f	of	of	0
false	false	j	false	false	0
opinion	opinion	n1	opinion	opinion	0
,	,	,	,	,	0
no	no	dx	no	no	0
man	man	n1	man	man	0
can	can	vmb	can	can	0
tell	tell	vvi	tell	tell	0
but	but	p-acp	but	but	0
the	the	dt	the	the	0
judge	judge	n1	judge	judge	0
himselfe	himselfe	px31	himself	himself	0
.	.	.	.	.	1
A	A	dt	A	a	0
good	good	j	good	good	0
lesson	lesson	n1	lesson	lesson	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
hot	hot	j	hight	hot	0
∣	∣	sy	∣	∣	0
purres	purres	n2	purres	purre	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
times	times	n2	times	time	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
whom	whom	ro-crq	whom	who	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
very	very	av	very	very	0
easy	easy	j	easy	easy	0
matter	matter	n1	matter	matter	0
to	to	pc-acp	to	to	0
pronounce	pronounce	vvi	pronounce	pronounce	0
damnation	damnation	n1	damnation	damnation	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
very	very	j	very	very	0
least	least	cs	lest	lest	0
disagreement	disagreement	n1	disagreement	disagreement	0
in	in	p-acp	in	in	0
Religion	Religion	n1	Religion	religion	0
,	,	,	,	,	0
whereas	whereas	cs	whereas	whereas	0
this	this	d	this	this	0
good	good	j	good	good	0
Fa	Fa	fw-it	Fa	fa	0
∣	∣	sy	∣	∣	0
ther	ther	zz	ther	ther	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
determine	determine	vvi	determine	determine	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
concerning	concerning	vvg	concerning	concern	0
these	these	d	these	these	0
great	great	j	great	great	0
he	he	pns31	he	he	0
∣	∣	sy	∣	∣	0
reticks	reticks	ng1	reticks	reticks	0
the	the	dt	the	the	0
Arians	Arians	njp2	Arians	arians	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
leaves	leaves	vvz	leaves	leave	0
them	them	pno32	them	they	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
mercy	mercy	n1	mercy	mercy	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
judge	judge	n1	judge	judge	0
,	,	,	,	,	0
not	not	xx	not	not	0
being	being	vbg	being	be	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
discerne	discerne	vvi	discern	discern	0
what	what	r-crq	what	what	0
they	they	pns32	they	they	0
did	did	vdd	did	do	0
deserve	deserve	vvi	deserve	deserve	0
.	.	.	.	.	1
You	You	pn22	You	you	0
see	see	vvb	see	see	0
that	that	cst	that	that	0
this	this	d	this	this	0
holy	holy	j	holy	holy	0
Father	Father	n1	Father	father	0
findes	findes	vvz	finds	find	0
out	out	av	out	out	0
a	a	dt	a	a	0
good	good	j	good	good	0
intention	intention	n1	intention	intention	0
even	even	av	even	even	0
in	in	p-acp	in	in	0
these	these	d	these	these	0
hereticks	hereticks	n2	heretics	heretic	0
.	.	.	.	.	1
And	And	cc	And	and	0
if	if	cs	if	if	0
there	there	a-acp	there	there	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
good	good	j	good	good	0
intention	intention	n1	intention	intention	0
amongst	amongst	p-acp	among	among	0
those	those	d	those	those	0
that	that	cst	that	that	0
were	were	vbdr	were	be	0
so	so	av	so	so	0
grossely	grossely	av-j	grossly	gross	0
erroneous	erroneous	j	erroneous	erroneous	0
,	,	,	,	,	0
why	why	q-crq	why	why	0
may	may	vmb	may	may	0
there	there	pc-acp	there	there	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
good	good	j	good	good	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
tentions	tentions	n2	tentions	tention	0
found	found	vvd	found	find	0
out	out	av	out	out	0
amongst	amongst	p-acp	among	among	0
us	us	pno12	us	we	0
also	also	av	also	also	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
at	at	p-acp	at	at	0
such	such	d	such	such	0
great	great	j	great	great	0
oddes	oddes	n2	odds	odds	0
,	,	,	,	,	0
and	and	cc	and	and	0
acknowledged	acknowledged	vvn	acknowledged	acknowledge	0
on	on	p-acp	on	on	0
all	all	d	all	all	0
sides	sides	n2	sides	side	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
no	no	dx	no	no	0
such	such	d	such	such	0
dangerous	dangerous	j	dangerous	dangerous	0
opinions	opinions	n2	opinions	opinion	0
amongst	amongst	p-acp	among	among	0
us	us	pno12	us	we	0
.	.	.	.	.	1
I	I	pns11	I	i	0
speak	speak	vvb	speak	speak	0
not	not	xx	not	not	0
this	this	d	this	this	0
any	any	d	any	any	0
whit	whit	n1	whit	whit	0
to	to	pc-acp	to	to	0
countenance	countenance	vvi	countenance	countenance	0
that	that	d	that	that	0
opinion	opinion	n1	opinion	opinion	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Arians	Arians	njp2	Arians	arians	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
creeping	creeping	vvg	creeping	creep	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
againe	againe	av	again	again	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
leave	leave	vvb	leave	leave	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
stand	stand	vvi	stand	stand	0
or	or	cc	or	or	0
fall	fall	vvi	fallen	fall	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
own	own	d	own	own	0
master	master	n1	master	master	0
,	,	,	,	,	0
and	and	cc	and	and	0
shall	shall	vmb	shall	shall	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
mean	mean	j	mean	mean	0
time	time	n1	time	time	0
be	be	vbi	be	be	0
perswaded	perswaded	vvn	persuaded	persuade	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
goe	goe	vvb	go	go	0
not	not	xx	not	not	0
against	against	p-acp	against	against	0
their	their	po32	their	their	0
con	con	vvb	con	con	0
∣	∣	sy	∣	∣	0
sciences	sciences	n2	sciences	science	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
farre	farre	av-j	far	far	0
forth	forth	av	forth	forth	0
hit	hit	vvn	hit	hit	0
will	will	vmb	will	will	0
goe	goe	vvi	go	go	0
better	better	av-jc	better	better	0
with	with	p-acp	with	with	0
them	them	pno32	them	they	0
:	:	:	:	:	0
yet	yet	av	yet	yet	0
with	with	p-acp	with	with	0
this	this	d	this	this	0
holy	holy	j	holy	holy	0
Father	Father	n1	Father	father	0
,	,	,	,	,	0
not	not	xx	not	not	0
free	free	vvi	free	free	0
them	them	pno32	them	they	0
from	from	p-acp	from	from	0
punishment	punishment	n1	punishment	punishment	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
must	must	vmb	must	must	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
ferre	ferre	av-j	far	far	0
the	the	dt	the	the	0
manner	manner	n1	manner	manner	0
and	and	cc	and	and	0
measure	measure	n1	measure	measure	0
thereof	thereof	av	thereof	thereof	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
time	time	n1	time	time	0
of	of	pp-f	of	of	0
judge	judge	n1	judge	judge	0
∣	∣	sy	∣	∣	0
ment	ment	vvn	meant	mean	0
.	.	.	.	.	1
Those	Those	d	Those	those	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
of	of	pp-f	of	of	0
Rome	Rome	np1	Rome	Rome	0
are	are	vbr	are	be	0
so	so	av	so	so	0
impatient	impatient	j	impatient	impatient	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
doctrine	doctrine	n1	doctrine	doctrine	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
care	care	vvb	care	care	0
not	not	xx	not	not	0
for	for	p-acp	for	for	0
being	being	vbg	being	be	0
saved	saved	vvn	saved	save	0
unlesse	unlesse	cs	unless	unless	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
saved	saved	vvn	saved	save	0
alone	alone	av-j	alone	alone	0
;	;	;	;	;	0
And	And	cc	And	and	0
their	their	po32	their	their	0
writers	writers	n2	writers	writer	0
generally	generally	av-j	generally	general	0
agree	agree	vvi	agree	agree	0
upon	upon	p-acp	upon	upon	0
nothing	nothing	pix	nothing	nothing	0
so	so	av	so	so	0
much	much	av-d	much	much	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
that	that	cst	that	that	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
Communion	Communion	n1	Communion	communion	0
there	there	a-acp	there	there	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
Salvati	Salvati	np1	Salvati	Salvati	0
∣	∣	sy	∣	∣	0
on	on	p-acp	on	on	0
.	.	.	.	.	1
One	One	crd	One	one	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
late	late	j	late	late	0
writers	writers	n2	writers	writer	0
,	,	,	,	,	0
(	(	(	(	(	0
Barckly	Barckly	av-j	Barckly	barck	0
Paren	Paren	np1	Paren	Paren	0
.	.	.	.	.	0
l.	l.	n1	l.	l.	1
1.	1.	crd	1.	1.	0
cap	cap	n1	cap	cap	0
.	.	.	.	.	1
1	1	crd	1	1	0
)	)	)	)	)	0
can	can	vmb	can	can	0
professe	professe	vvi	profess	profess	0
thus	thus	av	thus	thus	0
,	,	,	,	,	0
We	We	pns12	We	we	0
(	(	(	(	(	0
saith	saith	vvz	says	say	0
he	he	pns31	he	he	0
)	)	)	)	)	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
claime	claime	n1	claim	claim	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
and	and	cc	and	and	0
we	we	pns12	we	we	0
command	command	vvb	command	command	0
with	with	p-acp	with	with	0
Moses	Moses	np1	Moses	Moses	0
that	that	cst	that	that	0
Heaven	Heaven	n1	Heaven	heaven	0
and	and	cc	and	and	0
Earth	Earth	n1	Earth	earth	0
would	would	vmd	would	will	0
heare	heare	vvi	hear	hear	0
us	us	pno12	us	we	0
,	,	,	,	,	0
that	that	cst	that	that	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
commu	commu	n1	commu	commu	0
∣	∣	sy	∣	∣	0
nion	nion	n1	nion	nion	0
between	between	p-acp	between	between	0
God	God	np1	God	God	0
and	and	cc	and	and	0
Belia	Belia	np1	Belia	Belia	0
,	,	,	,	,	0
&	&	cc	&	and	0
that	that	cst	that	that	0
these	these	d	these	these	0
Protestants	Protestants	n2	Protestants	protestant	0
doe	doe	vdb	do	do	0
so	so	av	so	so	0
far	far	av-j	far	far	0
differ	differ	vvi	differ	differ	0
from	from	p-acp	from	from	0
us	us	pno12	us	we	0
in	in	p-acp	in	in	0
matters	matters	n2	matters	matter	0
of	of	pp-f	of	of	0
faith	faith	n1	faith	faith	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
altogether	altogether	av	altogether	altogether	0
in	in	p-acp	in	in	0
vaine	vaine	j	vain	vain	0
ex	ex	fw-la	ex	ex	0
∣	∣	sy	∣	∣	0
pect	pect	n1	pect	pect	0
those	those	d	those	those	0
mansions	mansions	n2	mansions	mansion	0
of	of	pp-f	of	of	0
happinesse	happinesse	n1	happiness	happiness	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
prepared	prepared	vvn	prepared	prepare	0
for	for	p-acp	for	for	0
us	us	pno12	us	we	0
.	.	.	.	.	1
And	And	cc	And	and	0
afterwards	afterwards	av	afterwards	afterward	0
he	he	pns31	he	he	0
saith	saith	vvz	says	say	0
,	,	,	,	,	0
Hee	Hee	pns31	He	he	0
that	that	cst	that	that	0
dares	dares	vvz	dares	dare	0
believe	believe	vvi	believe	believe	0
a	a	dt	a	a	0
stubborne	stubborne	j	stubborn	stubborn	0
and	and	cc	and	and	0
ob	ob	fw-la	ob	ob	0
∣	∣	sy	∣	∣	0
stinate	stinate	j	stinate	stinate	0
Protestant	Protestant	n1	Protestant	protestant	0
can	can	vmb	can	can	0
be	be	vbi	be	be	0
saved	saved	vvn	saved	save	0
,	,	,	,	,	0
doth	doth	vdz	does	do	0
by	by	p-acp	by	by	0
so	so	av	so	so	0
believing	believing	vvg	believing	believe	0
fall	fall	n1	fallen	fall	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Catholike	Catholike	jp	Catholic	catholic	0
Faith	Faith	n1	Faith	faith	0
.	.	.	.	.	1
And	And	cc	And	and	0
that	that	cst	that	that	0
this	this	d	this	this	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
private	private	j	private	private	0
or	or	cc	or	or	0
obscure	obscure	j	obscure	obscure	0
sentence	sentence	n1	sentence	sentence	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
that	that	cst	that	that	0
all	all	d	all	all	0
Ca	Ca	zz	Ca	ca	0
∣	∣	sy	∣	∣	0
tholicks	tholicks	n2-jn	tholicks	tholick	0
are	are	vbr	are	be	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
mind	mind	n1	mind	mind	0
,	,	,	,	,	0
that	that	cst	that	that	0
none	none	pix	none	none	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
are	are	vbr	are	be	0
ignorant	ignorant	j	ignorant	ignorant	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
any	any	d	any	any	0
can	can	vmb	can	can	0
dissemble	dissemble	vvi	dissemble	dissemble	0
it	it	pn31	it	it	0
,	,	,	,	,	0
unlesse	unlesse	cs	unless	unless	0
he	he	pns31	he	he	0
be	be	vbb	be	be	0
an	an	dt	and	a	0
unexpert	unexpert	j	unexpert	unexpert	0
Divine	Divine	j-jn	Divine	divine	0
,	,	,	,	,	0
or	or	cc	or	or	0
for	for	p-acp	for	for	0
feare	feare	n1	fear	fear	0
or	or	cc	or	or	0
ambition	ambition	n1	ambition	ambition	0
preferres	preferres	vvz	prefers	prefer	0
some	some	d	some	some	0
mens	mens	ng2	men's	man	0
favour	favour	n1	favour	favour	0
before	before	p-acp	before	before	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
.	.	.	.	.	1
Another	Another	n-jn	Another	another	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
company	company	n1	company	company	0
Camp	Camp	n1	Camp	camp	0
.	.	.	.	.	0
rat	rat	n1	rat	rat	0
.	.	.	.	.	1
10.	10.	crd	10.	10.	0
averres	averres	n2	avers	aver	0
the	the	dt	the	the	0
same	same	d	same	same	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
very	very	j	very	very	0
great	great	j	great	great	0
and	and	cc	and	and	0
solemne	solemne	j	solemn	solemn	0
protestation	protestation	n1	protestation	protestation	0
,	,	,	,	,	0
I	I	pns11	I	i	0
call	call	vvb	call	call	0
to	to	pc-acp	to	to	0
witnesse	witnesse	vvi	witness	witness	0
(	(	(	(	(	0
saith	saith	vvz	says	say	0
hee	hee	pns31	he	he	0
)	)	)	)	)	0
Gods	Gods	npg1	Gods	God	0
Throne	Throne	n1	Throne	throne	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	d	that	that	0
tribunall	tribunall	n1	tribunal	tribunal	0
at	at	p-acp	at	at	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
sand	sand	n1	sand	sand	0
to	to	pc-acp	to	to	0
give	give	vvi	give	give	0
an	an	dt	and	a	0
accompt	accompt	n1	account	account	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
my	my	po11	my	my	0
reasons	reasons	n2	reasons	reason	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
whatsoever	whatsoever	r-crq	whatsoever	whatsoever	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
spoken	spoken	vvn	spoken	speak	0
or	or	cc	or	or	0
done	done	vdn	done	do	0
,	,	,	,	,	0
that	that	cst	that	that	0
either	either	d	either	either	0
there	there	a-acp	there	there	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
heaven	heaven	n1	heaven	heaven	0
at	at	p-acp	at	at	0
all	all	d	all	all	0
,	,	,	,	,	0
or	or	cc	or	or	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
peculiarly	peculiarly	av-j	peculiarly	peculiar	0
and	and	cc	and	and	0
properly	properly	av-j	properly	proper	0
belongs	belongs	vvz	belongs	belong	0
unto	unto	p-acp	unto	unto	0
us	us	pno12	us	we	0
.	.	.	.	.	1
I	I	sy	I	i	0
Campian	Campian	np1	Campian	Campian	0
,	,	,	,	,	0
must	must	vmb	must	must	0
yee	yee	pn22	ye	you	0
be	be	vbb	be	be	0
sa	sa	fw-fr	sa	sa	0
∣	∣	sy	∣	∣	0
ved	ved	n-vvn	ved	ve	0
,	,	,	,	,	0
and	and	cc	and	and	0
none	none	pix	none	none	0
but	but	cc-acp	but	but	0
yee	yee	pn22	ye	you	0
?	?	?	?	?	0
what	what	q-crq	what	what	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
heaven	heaven	n1	heaven	heaven	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
hold	hold	vvi	hold	hold	0
us	us	pno12	us	we	0
as	as	p-acp	as	as	0
well	well	av	well	well	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
?	?	?	?	?	1
Or	Or	cc	Or	or	0
will	will	vmb	will	will	0
our	our	po12	our	our	0
salva	salva	n1	salvam	salvam	0
∣	∣	sy	∣	∣	0
tion	tion	n1	cion	cion	0
be	be	vbi	be	be	0
any	any	d	any	any	0
disparagement	disparagement	n1	disparagement	disparagement	0
to	to	p-acp	to	to	0
yours	yours	png22	yours	you	0
?	?	?	?	?	1
It	It	pn31	It	it	0
seemes	seemes	vvz	seems	seem	0
it	it	pn31	it	it	0
will	will	vmb	will	will	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
a	a	dt	a	a	0
litle	litle	j	little	little	0
closer	closer	av-jc	closer	close	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
:	:	:	:	:	0
Is	Is	vbz	Is	be	0
it	it	pn31	it	it	0
nothing	nothing	pix	nothing	nothing	0
with	with	p-acp	with	with	0
you	you	pn22	you	you	0
at	at	p-acp	at	at	0
one	one	crd	one	one	0
breath	breath	n1	breath	breath	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
throw	throw	vvi	throw	throw	0
so	so	av	so	so	0
many	many	d	many	many	0
soules	soules	n2	souls	soul	0
headlong	headlong	av-j	headlong	headlong	0
to	to	p-acp	to	to	0
hell	hell	n1	hell	hell	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
whom	whom	ro-crq	whom	who	0
Christ	Christ	np1	Christ	Christ	0
died	died	vvd	died	die	0
;	;	;	;	;	0
and	and	cc	and	and	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
more	more	av-dc	more	more	0
who	who	r-crq	who	who	0
are	are	vbr	are	be	0
already	already	av	already	already	0
incorporate	incorporate	j	incorporate	incorporate	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
to	to	p-acp	to	to	0
Christ	Christ	np1	Christ	Christ	0
by	by	p-acp	by	by	0
Baptisme	Baptisme	n1	Baptism	baptism	0
?	?	?	?	?	1
It	It	pn31	It	it	0
cost	cost	vvd	cost	cost	0
more	more	dc	more	more	0
to	to	pc-acp	to	to	0
redeeme	redeeme	vvi	redeem	redeem	0
their	their	po32	their	their	0
soules	soules	n2	souls	soul	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
let	let	vvi	let	let	0
that	that	cst	that	that	0
alone	alone	av-j	alone	alone	0
for	for	c-acp	for	for	0
ever	ever	av	ever	ever	0
.	.	.	.	.	1
Our	Our	po12	Our	our	0
comfort	comfort	n1	comfort	comfort	0
is	is	vbz	is	be	0
that	that	d	that	that	0
though	though	c-acp	though	though	0
you	you	pn22	you	you	0
passe	passe	vvb	pass	pass	0
such	such	d	such	such	0
sentence	sentence	n1	sentence	sentence	0
upon	upon	p-acp	upon	upon	0
us	us	pno12	us	we	0
here	here	av	here	here	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
our	our	po12	our	our	0
Iudges	Iudges	n2	Judges	judge	0
hereafter	hereafter	av	hereafter	hereafter	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
must	must	vmb	must	must	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
come	come	vvb	come	come	0
to	to	pc-acp	to	to	0
give	give	vvi	give	give	0
an	an	dt	and	a	0
account	account	n1	account	account	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
as	as	c-acp	as	as	0
we	we	pns12	we	we	0
,	,	,	,	,	0
&	&	cc	&	and	0
peradvēture	peradvēture	av	peradventure	peradventure	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
speeches	speeches	n2	speeches	speech	0
.	.	.	.	.	1
Account	Account	vvb	Account	account	0
us	us	pno12	us	we	0
not	not	xx	not	not	0
men	men	n2	men	man	0
of	of	pp-f	of	of	0
so	so	av	so	so	0
desperate	desperate	j	desperate	desperate	0
and	and	cc	and	and	0
deplo	deplo	fw-la	deplo	deplo	0
∣	∣	sy	∣	∣	0
red	red	vvd	read	read	0
an	an	dt	and	a	0
estate	estate	n1	estate	estate	0
that	that	cst	that	that	0
wee	wee	pns12	we	we	0
would	would	vmd	would	will	0
wittingly	wittingly	av-j	wittingly	witting	0
and	and	cc	and	and	0
willingly	willingly	av-j	willingly	willing	0
runne	runne	vvn	run	run	0
into	into	p-acp	into	into	0
hell	hell	n1	hell	hell	0
▪	▪	▪	▪	▪	0
why	why	uh-crq	why	why	0
should	should	vmd	should	shall	0
not	not	xx	not	not	0
out	out	av	out	out	0
salvation	salvation	n1	salvation	salvation	0
be	be	vbb	be	be	0
as	as	a-acp	as	as	0
deere	deere	j-jn	deer	dear	0
unto	unto	p-acp	unto	unto	0
us	us	pno12	us	we	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
yours	yours	png22	yours	you	0
is	is	vbz	is	be	0
unto	unto	p-acp	unto	unto	0
you	you	pn22	you	you	0
?	?	?	?	?	0
or	or	cc	or	or	0
why	why	q-crq	why	why	0
should	should	vmd	should	shall	0
you	you	pn22	you	you	0
not	not	xx	not	not	0
think	think	vvi	think	think	0
us	us	pno12	us	we	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
as	as	p-acp	as	as	0
great	great	j	great	great	0
a	a	dt	a	a	0
care	care	n1	care	care	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
salvation	salvation	n1	salvation	salvation	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
of	of	pp-f	of	of	0
yours	yours	png22	yours	you	0
?	?	?	?	?	1
For	For	p-acp	For	for	0
could	could	vmd	could	can	0
wee	wee	pns12	we	we	0
be	be	vbi	be	be	0
perswaded	perswaded	vvn	persuaded	persuade	0
that	that	cst	that	that	0
wee	wee	pns12	we	we	0
were	were	vbdr	were	be	0
in	in	p-acp	in	in	0
heresie	heresie	n1	heresy	heresy	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
salvation	salvation	n1	salvation	salvation	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
quickly	quickly	av-j	quickly	quick	0
would	would	vmd	would	will	0
we	we	pns12	we	we	0
fly	fly	vvi	fly	fly	0
unto	unto	p-acp	unto	unto	0
you	you	pn22	you	you	0
?	?	?	?	?	1
How	How	c-crq	How	how	0
gladly	gladly	av-j	gladly	glad	0
would	would	vmd	would	will	0
we	we	pns12	we	we	0
be	be	vbi	be	be	0
entertained	entertained	vvn	entertained	entertain	0
by	by	p-acp	by	by	0
you	you	pn22	you	you	0
?	?	?	?	?	0
what	what	q-crq	what	what	0
means	means	n2	means	mean	0
and	and	cc	and	and	0
moans	moans	n2	moans	moan	0
would	would	vmd	would	will	0
we	we	pns12	we	we	0
make	make	vvi	make	make	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
members	members	n2	members	member	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
society	society	n1	society	society	0
?	?	?	?	?	1
Who	Who	q-crq	Who	who	0
can	can	vmb	can	can	0
endure	endure	vvi	endure	endure	0
such	such	d	such	such	0
peremp	peremp	n1	peremp	peremp	0
∣	∣	sy	∣	∣	0
tory	tory	n1	tory	tory	0
pronunciations	pronunciations	n2	pronunciations	pronunciation	0
of	of	pp-f	of	of	0
Iudg	Iudg	n1	Judge	judge	0
∣	∣	sy	∣	∣	0
ment	ment	fw-la	ment	ment	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
God's	God's	npg1	God's	God	0
eternal	eternal	j	eternal	eternal	0
wrath	wrath	n1	wrath	wrath	0
and	and	cc	and	and	0
condemnation	condemnation	n1	condemnation	condemnation	0
upon	upon	p-acp	upon	upon	0
us	us	pno12	us	we	0
,	,	,	,	,	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
fore	fore	av	before	fore	0
wee	wee	pns12	we	we	0
come	come	vvb	come	come	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
hearing	hearing	n-vvg	hearing	hear	0
?	?	?	?	?	1
And	And	np1	And	And	0
seeing	seeing	vvg	seeing	see	0
,	,	,	,	,	0
God's	God's	npg1	God's	God	0
mercy	mercy	n1	mercy	mercy	0
is	is	vbz	is	be	0
over	over	a-acp	over	over	0
∣	∣	sy	∣	∣	0
all	all	d	all	all	0
his	his	po31	his	his	0
workes	workes	n2	works	work	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
can	can	vmb	can	can	0
endure	endure	vvi	endure	endure	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
