SEynge	SEynge	vvg	Sing	sing	0
seeth	seeth	vvz	sees	see	0
that	that	cst	that	that	0
that	that	d	that	that	0
mā	mā	n1	man	man	0
can	can	vmb	can	can	0
nat	nat	xx	nat	not	0
do	do	vdi	do	do	0
amisse	amisse	av	amiss	amiss	0
/	/	/	/	/	0
yt	yt	pn31	that	it	0
vpō	vpō	p-acp	upon	upon	0
the	the	dt	the	the	0
mercy	mercy	n1	mercy	mercy	0
of	of	pp-f	of	of	0
god	god	n1	god	god	0
setteth	setteth	vvz	sets	set	0
his	his	po31	his	his	0
holle	holle	fw-ge	holle	holle	0
trust	trust	vvb	trust	trust	0
/	/	/	/	/	0
he	he	pns31	he	he	0
{	{	{	{	{	0
per	per	fw-la	per	per	0
}	}	}	}	}	0
∣	∣	sy	∣	∣	0
suadeth	suadeth	vvz	suadeth	suade	0
rude	rude	j	rude	rude	0
and	and	cc	and	and	0
ignorant	ignorant	j	ignorant	ignorant	0
foles	foles	n2	fools	fool	0
to	to	pc-acp	to	to	0
set	set	vvi	set	set	0
their	their	po32	their	their	0
trust	trust	n1	trust	trust	0
vpon	vpon	p-acp	upon	upon	0
vaine	vaine	j	vain	vain	0
thȳges	thȳges	n2	things	thing	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
shulde	shulde	vmd	should	shall	0
set	set	vvi	set	set	0
only	only	av-j	only	only	0
vpō	vpō	p-acp	upon	upon	0
god	god	n1	god	god	0
.	.	.	.	.	1
Surely	Surely	np1	Surely	Surely	0
suche	suche	d	such	such	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
/	/	/	/	/	0
and	and	cc	and	and	0
he	he	pns31	he	he	0
wyll	wyll	vmb	will	will	0
neuer	neuer	av-x	never	never	0
ceasse	ceasse	vvi	cease	cease	0
to	to	pc-acp	to	to	0
let	let	vvi	let	let	0
vs	vs	pno12	us	we	0
frō	frō	p-acp	from	from	0
our	our	po12	our	our	0
iourney	iourney	n1	journey	journey	0
heuēward	heuēward	av-j	heuenward	heuenward	0
/	/	/	/	/	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
whiche	whiche	r-crq	which	which	0
place	place	n1	place	place	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
ouerthrowē	ouerthrowē	vvn	overthrown	overthrow	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
the	the	dt	the	the	0
mo	mo	dc	more	more	0
wiles	wiles	n2	wiles	wile	0
and	and	cc	and	and	0
subtilties	subtilties	n2	subtleties	subtlety	0
yt	yt	pn31	that	it	0
he	he	pns31	he	he	0
worketh	worketh	vvz	works	work	0
/	/	/	/	/	0
the	the	dt	the	the	0
more	more	dc	more	more	0
grace	grace	n1	grace	grace	0
&	&	cc	&	and	0
strēgth	strēgth	n1	strength	strength	0
god	god	n1	god	god	0
giueth	giueth	vvz	gives	give	0
vs	vs	pno12	us	we	0
to	to	pc-acp	to	to	0
withstand	withstand	vvi	withstand	withstand	0
hym	hym	pno31	him	he	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
tyme	tyme	n1	time	time	0
most	most	av-ds	most	most	0
honorable	honorable	j	honourable	honourable	0
lady	lady	n1	lady	lady	0
to	to	pc-acp	to	to	0
lay	lay	vvi	lay	lay	0
by	by	p-acp	by	by	0
my	my	po11	my	my	0
rude	rude	j	rude	rude	0
and	and	cc	and	and	0
vnlo	vnlo	fw-la	vnlo	vnlo	0
∣	∣	sy	∣	∣	0
quēt	quēt	vvi	quent	quent	0
lāgage	lāgage	n1	language	language	0
,	,	,	,	,	0
yt	yt	pn31	that	it	0
ye	ye	pn22	you	you	0
may	may	vmb	may	may	0
here	here	av	here	here	0
Erasm	Erasm	n1	Erasm	erasm	0
{	{	{	{	{	0
us	us	pno12	us	we	0
}	}	}	}	}	0
speke	speke	vvb	speak	speak	0
eloquēt	eloquēt	j	eloquent	eloquent	0
¦	¦	sy	¦	¦	0
ly	ly	vvb	lie	lie	0
/	/	/	/	/	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
owne	owne	d	own	own	0
mothers	mothers	ng1	mother's	mother	0
tōge	tōge	n1	tongue	tongue	0
very	very	av	very	very	0
playnly	playnly	av-j	plainly	plain	0
,	,	,	,	,	0
the	the	dt	the	the	0
whiche	whiche	r-crq	which	which	0
so	so	av	so	so	0
cōmendeth	cōmendeth	vvz	commends	commend	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
herers	herers	n2	hearers	hearer	0
ye	ye	pn22	you	you	0
vnmea	vnmea	n1	vnmea	vnmea	0
∣	∣	sy	∣	∣	0
surable	surable	j	surable	surable	0
and	and	cc	and	and	0
infinite	infinite	j	infinite	infinite	0
mercy	mercy	n1	mercy	mercy	0
of	of	pp-f	of	of	0
god	god	n1	god	god	0
/	/	/	/	/	0
yt	yt	pn31	that	it	0
who	who	r-crq	who	who	0
so	so	av	so	so	0
euer	euer	av	ever	ever	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
hart	hart	n1	heart	hart	0
fast	fast	av-j	fast	fast	0
printeth	printeth	vvz	printeth	print	0
it	it	pn31	it	it	0
,	,	,	,	,	0
he	he	pns31	he	he	0
shal	shal	vmb	shall	shall	0
finde	finde	vvi	find	find	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
a	a	dt	a	a	0
maruelo	maruelo	n1	maruelo	maruelo	0
{	{	{	{	{	0
us	us	pno12	us	we	0
}	}	}	}	}	0
great	great	j	great	great	0
frute	frute	n1	fruit	fruit	0
both	both	av-d	both	both	0
to	to	pc-acp	to	to	0
know	know	vvi	know	know	0
his	his	po31	his	his	0
owne	owne	d	own	own	0
mi	mi	fw-mi	mi	mi	0
∣	∣	sy	∣	∣	0
sery	sery	n1	sery	sery	0
/	/	/	/	/	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
god	god	n1	god	god	0
the	the	dt	the	the	0
infinite	infinite	j	infinite	infinite	0
boūte	boūte	vvb	bounte	bounte	0
/	/	/	/	/	0
yt	yt	pn31	that	it	0
whiche	whiche	r-crq	which	which	0
two	two	crd	two	two	0
thynges	thynges	n2	things	thing	0
be	be	vbb	be	be	0
most	most	av-ds	most	most	0
effectuous	effectuous	j	effectuous	effectuous	0
to	to	pc-acp	to	to	0
directe	directe	vvi	direct	direct	0
vs	vs	pno12	us	we	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
e	e	sy	e	e	0
∣	∣	sy	∣	∣	0
uelasynge	uelasynge	j-vvg	uelasynge	uelasynge	0
flycite	flycite	fw-la	flycite	flycite	0
/	/	/	/	/	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
Christe	Christe	np1	Christe	Christe	0
Iesus	Iesus	np1	Iesus	Jesus	0
/	/	/	/	/	0
the	the	dt	the	the	0
whiche	whiche	r-crq	which	which	0
preserue	preserue	vvb	preserve	preserve	0
your	your	po22	your	your	0
ladyshyppe	ladyshyppe	n1	ladyshyppe	ladyshyppe	0
and	and	cc	and	and	0
all	all	d	all	all	0
yours	yours	png22	yours	you	0
.	.	.	.	.	1
AMEN	AMEN	uh-n	AMEN	amen	0
.	.	.	.	.	1
